II,MCL,PLETH
5782,4295,4198
5867,4465,4173
5885,4587,4156
5821,4683,4130
5782,4783,4114
5769,4845,4089
5782,4880,4072
5738,4911,4045
5679,4978,4030
5639,5046,4007
5679,5076,3988
5737,5061,3958
5782,5076,3946
5779,5126,3940
5782,5173,3946
5781,5167,3930
5782,5173,3904
5763,5215,3870
5782,5271,3862
5829,5275,3861
5885,5271,3862
5887,5269,3840
5885,5271,3820
5911,5247,3795
5989,5271,3778
6023,5331,3749
5989,5368,3736
5905,5315,3730
5885,5271,3736
5926,5295,3719
5989,5368,3694
5995,5385,3664
5989,5368,3652
5978,5353,3632
5989,5368,3610
6008,5362,3578
6092,5368,3568
6181,5400,3566
6195,5466,3568
6083,5486,3547
5989,5466,3526
5998,5435,3512
6092,5466,3526
6150,5521,3533
6195,5564,3526
6244,5555,3497
6298,5564,3484
6299,5602,3482
6298,5661,3484
6300,5671,3463
6298,5661,3442
6268,5650,3419
6298,5661,3400
6372,5630,3370
6402,5564,3358
6302,5485,3357
6195,5466,3358
6163,5474,3333
6195,5466,3316
6190,5380,3312
6195,5271,3316
6239,5186,3294
6298,5173,3274
6270,5177,3265
6195,5173,3274
6123,5127,3272
6092,5076,3274
6039,5017,3274
5989,4978,3274
5958,4928,3251
5989,4880,3232
6037,4821,3224
6092,4783,3232
6078,4737,3230
5989,4685,3232
5849,4617,3231
5782,4587,3232
5780,4584,3211
5782,4587,3190
5717,4542,3178
5679,4490,3190
5709,4463,3196
5782,4490,3190
5797,4506,3164
5782,4490,3148
5741,4431,3141
5679,4392,3148
5560,4377,3146
5472,4392,3148
5447,4392,3145
5472,4392,3148
5465,4384,3144
5472,4392,3148
5538,4390,3149
5679,4392,3148
5774,4386,3126
5782,4392,3106
5718,4390,3095
5679,4392,3106
5640,4383,3111
5576,4392,3106
5480,4419,3082
5472,4490,3064
5563,4554,3054
5679,4587,3064
5698,4578,3069
5679,4587,3064
5698,4601,3038
5782,4587,3022
5819,4524,3015
5782,4490,3022
5704,4492,3020
5679,4490,3022
5682,4429,3019
5679,4392,3022
5623,4422,3017
5576,4490,3022
5552,4504,3022
5576,4490,3022
5609,4482,3012
5679,4490,3022
5749,4450,3041
5782,4392,3064
5706,4361,3073
5576,4392,3106
5469,4415,3161
5472,4392,3232
5529,4324,3286
5576,4295,3358
5540,4323,3451
5472,4392,3568
5425,4418,3668
5472,4392,3778
5574,4331,3895
5679,4295,4030
5707,4281,4151
5679,4295,4282
5614,4296,4408
5576,4295,4534
5559,4284,4632
5576,4295,4744
5579,4299,4864
5576,4295,4995
5560,4275,5098
5576,4295,5205
5585,4342,5321
5576,4392,5457
5544,4396,5568
5576,4392,5667
5644,4390,5746
5679,4392,5835
5596,4350,5913
5472,4295,6003
5358,4263,6084
5266,4295,6171
5145,4318,6233
5059,4295,6297
5028,4221,6351
5059,4197,6423
5086,4231,6483
5163,4295,6549
5261,4305,6592
5369,4295,6633
5413,4283,6649
5472,4295,6675
5535,4293,6689
5576,4295,6716
5525,4295,6730
5472,4295,6758
5457,4281,6776
5472,4295,6800
5453,4361,6799
5472,4490,6800
5595,4676,6792
5885,4978,6800
6359,5414,6785
7124,5954,6758
8197,6485,6705
9499,6930,6675
10837,7195,6648
12081,7223,6633
13045,6966,6588
13526,6442,6549
13326,5614,6501
12494,4490,6465
11245,3180,6400
9912,1952,6339
8728,969,6280
7847,293,6255
7237,-42,6217
6815,98,6171
6470,659,6097
6195,1366,6045
5938,1899,5998
5679,2245,5961
5418,2528,5894
5266,2831,5835
5233,3089,5779
5266,3319,5751
5259,3547,5708
5266,3807,5667
5303,4024,5614
5369,4197,5583
5344,4308,5540
5266,4392,5499
5175,4438,5443
5163,4490,5415
5163,4539,5392
5163,4587,5373
5138,4624,5326
5163,4685,5289
5213,4750,5258
5266,4783,5247
5265,4769,5222
5266,4783,5205
5293,4834,5182
5369,4880,5163
5430,4872,5118
5472,4880,5079
5476,4927,5045
5472,4978,5037
5455,4972,5016
5472,4978,4995
5514,5022,4964
5576,5076,4953
5591,5070,4934
5576,5076,4911
5549,5119,4864
5576,5173,4827
5627,5169,4796
5679,5173,4785
5683,5215,4763
5679,5271,4744
5670,5269,4714
5679,5271,4702
5672,5309,4680
5679,5368,4660
5678,5371,4627
5679,5368,4618
5662,5399,4613
5679,5466,4618
5723,5484,4597
5782,5466,4576
5793,5442,4547
5782,5466,4534
5766,5508,4510
5782,5564,4492
5786,5583,4465
5782,5564,4450
5765,5501,4425
5782,5466,4408
5794,5459,4381
5782,5466,4366
5721,5426,4341
5679,5368,4324
5665,5308,4298
5679,5271,4282
5672,5221,4257
5679,5173,4240
5684,5117,4213
5679,5076,4198
5623,5024,4174
5576,4978,4156
5556,4923,4126
5576,4880,4114
5575,4828,4108
5576,4783,4114
5572,4728,4097
5576,4685,4072
5535,4633,4038
5472,4587,4030
5402,4532,4028
5369,4490,4030
5326,4439,4008
5266,4392,3988
5187,4334,3974
5163,4295,3988
5168,4249,3994
5163,4197,3988
5101,4128,3959
5059,4099,3946
5053,4099,3941
5059,4099,3946
5009,4050,3926
4956,4002,3904
4934,3983,3888
4956,4002,3904
4957,4004,3912
4956,4002,3904
4951,3995,3872
4956,4002,3862
4941,3997,3862
4956,4002,3862
5000,4002,3834
5059,4002,3820
5069,3986,3818
5059,4002,3820
5046,4046,3794
5059,4099,3778
5059,4109,3775
5059,4099,3778
5051,4088,3753
5059,4099,3736
5056,4099,3732
5059,4099,3736
5053,4093,3712
5059,4099,3694
5055,4097,3689
5059,4099,3694
5055,4094,3671
5059,4099,3652
5053,4096,3646
5059,4099,3652
5056,4095,3631
5059,4099,3610
5052,4095,3599
5059,4099,3610
5058,4095,3609
5059,4099,3610
5048,4095,3607
5059,4099,3610
5066,4095,3589
5059,4099,3568
5005,4095,3552
4956,4099,3568
4933,4095,3587
4956,4099,3610
4965,4095,3622
4956,4099,3652
4933,4095,3687
4956,4099,3736
5006,4095,3772
5059,4099,3820
5065,4095,3871
5059,4099,3946
5050,4095,4022
5059,4099,4114
5055,4095,4196
5059,4099,4282
5056,4095,4354
5059,4099,4450
5049,4095,4551
5059,4099,4660
5067,4095,4741
5059,4099,4827
5003,4095,4919
4956,4099,5037
4937,4095,5145
4956,4099,5247
4958,4095,5327
4956,4099,5415
4947,4095,5494
4956,4099,5583
4953,4095,5663
4956,4099,5751
4951,4095,5818
4956,4099,5877
4950,4095,5911
4956,4099,5961
4954,4095,6016
4956,4099,6087
4945,4095,6133
4956,4099,6171
4960,4095,6188
4956,4099,6213
4933,4095,6227
4956,4099,6255
5012,4095,6273
5059,4099,6297
5023,4095,6297
4956,4099,6297
4916,4095,6286
4956,4099,6297
5014,4095,6297
5059,4099,6297
5061,4095,6271
5059,4099,6255
5051,4095,6231
5059,4099,6213
5057,4096,6168
5059,4099,6129
5051,4094,6080
5059,4099,6045
5058,4097,5995
5059,4099,5961
5049,4092,5918
5059,4099,5877
5062,4099,5808
5059,4099,5751
5040,4089,5698
5059,4099,5667
5106,4105,5621
5163,4099,5583
5170,4077,5535
5163,4099,5499
5151,4155,5450
5163,4197,5415
5160,4160,5370
5163,4099,5331
5157,4071,5277
5163,4099,5247
5155,4113,5223
5163,4099,5205
5163,4075,5159
5163,4099,5121
5144,4148,5089
5163,4197,5079
5209,4203,5055
5266,4197,5037
5274,4188,5012
5266,4197,4995
5253,4196,4965
5266,4197,4953
5265,4191,4947
5266,4197,4953
5258,4194,4933
5266,4197,4911
5262,4192,4882
5266,4197,4869
5259,4193,4845
5266,4197,4827
5261,4192,4800
5266,4197,4785
5259,4193,4760
5266,4197,4744
5262,4193,4717
5266,4197,4702
5258,4193,4676
5266,4197,4660
5264,4192,4634
5266,4197,4618
5255,4194,4592
5266,4197,4576
5269,4190,4550
5266,4197,4534
5244,4196,4507
5266,4197,4492
5317,4187,4467
5369,4197,4450
5367,4202,4422
5369,4197,4408
5401,4175,4385
5472,4197,4366
5524,4249,4335
5576,4295,4324
5624,4289,4319
5679,4295,4324
5692,4334,4304
5679,4392,4282
5631,4403,4254
5576,4392,4240
5506,4382,4216
5472,4392,4198
5462,4389,4172
5472,4392,4156
5462,4395,4130
5472,4392,4114
5508,4345,4090
5576,4295,4072
5600,4270,4044
5576,4295,4030
5509,4310,4009
5472,4295,3988
5460,4239,3955
5472,4197,3946
5467,4179,3945
5472,4197,3946
5472,4202,3920
5472,4197,3904
5423,4180,3899
5369,4197,3904
5328,4208,3882
5369,4197,3862
5424,4138,3851
5472,4099,3862
5464,4090,3849
5472,4099,3820
5477,4090,3783
5472,4099,3778
5412,4140,3780
5369,4197,3778
5353,4236,3750
5369,4295,3736
5381,4404,3732
5472,4587,3736
5690,4856,3713
6092,5271,3694
6707,5799,3695
7641,6344,3736
8859,6790,3779
10222,7125,3820
11510,7278,3841
12597,7125,3862
13272,6558,3864
13320,5661,3862
12633,4545,3853
11461,3319,3862
10150,2085,3866
8983,1074,3862
8051,436,3835
7434,195,3820
7093,256,3815
6918,586,3820
6732,1099,3801
6505,1659,3778
6239,2103,3762
5989,2440,3778
5776,2730,3787
5679,3026,3778
5665,3280,3746
5679,3514,3736
5655,3741,3737
5679,4002,3736
5739,4229,3709
5782,4392,3694
5696,4457,3692
5576,4490,3694
5488,4523,3668
5472,4587,3652
5427,4644,3649
5369,4685,3652
5329,4719,3627
5369,4783,3610
5427,4847,3606
5472,4880,3610
5470,4869,3586
5472,4880,3568
5468,4925,3564
5472,4978,3568
5458,4985,3545
5472,4978,3526
5511,4972,3520
5576,4978,3526
5594,4965,3505
5576,4978,3484
5545,5018,3474
5576,5076,3484
5631,5086,3482
5679,5076,3484
5677,5062,3484
5679,5076,3484
5681,5076,3460
5679,5076,3442
5626,5066,3434
5576,5076,3442
5552,5074,3439
5576,5076,3442
5581,5066,3442
5576,5076,3442
5560,5076,3418
5576,5076,3400
5580,5059,3391
5576,5076,3400
5554,5116,3398
5576,5173,3400
5623,5187,3398
5679,5173,3400
5686,5150,3393
5679,5173,3400
5666,5219,3404
5679,5271,3400
5677,5279,3371
5679,5271,3358
5670,5255,3370
5679,5271,3400
5675,5280,3405
5679,5271,3400
5672,5221,3392
5679,5173,3400
5674,5122,3400
5679,5076,3400
5672,5012,3395
5679,4978,3400
5674,4969,3398
5679,4978,3400
5672,4943,3396
5679,4880,3400
5676,4809,3397
5679,4783,3400
5669,4778,3397
5679,4783,3400
5680,4745,3396
5679,4685,3400
5663,4614,3398
5679,4587,3400
5692,4584,3395
5679,4587,3400
5614,4548,3399
5576,4490,3400
5572,4426,3391
5576,4392,3400
5523,4349,3417
5472,4295,3442
5456,4225,3445
5472,4197,3442
5438,4194,3435
5369,4197,3442
5293,4182,3442
5266,4197,3442
5256,4215,3435
5266,4197,3442
5262,4123,3445
5266,4099,3442
5257,4145,3417
5266,4197,3400
5265,4160,3392
5266,4099,3400
5253,4077,3398
5266,4099,3400
5273,4096,3397
5266,4099,3400
5210,4135,3395
5163,4197,3400
5141,4211,3402
5163,4197,3400
5169,4183,3375
5163,4197,3358
5146,4199,3349
5163,4197,3358
5171,4189,3356
5163,4197,3358
5135,4195,3354
5163,4197,3358
5224,4192,3351
5266,4197,3358
5222,4193,3371
5163,4197,3400
5137,4193,3417
5163,4197,3442
5168,4193,3470
5163,4197,3526
5151,4193,3582
5163,4197,3652
5161,4192,3720
5163,4197,3820
5156,4194,3934
5163,4197,4072
5157,4190,4197
5163,4197,4324
5160,4197,4439
5163,4197,4576
5152,4186,4713
5163,4197,4869
5170,4206,5024
5163,4197,5205
5108,4144,5389
5059,4099,5583
5038,4082,5751
5059,4099,5919
5066,4102,6076
5059,4099,6255
5043,4091,6423
5059,4099,6591
5071,4098,6732
5059,4099,6884
5001,4093,7027
4956,4099,7178
4939,4096,7303
4956,4099,7430
4957,4095,7535
4956,4099,7640
4948,4095,7718
4956,4099,7808
4952,4095,7888
4956,4099,7976
4952,4095,8035
4956,4099,8102
4948,4096,8156
4956,4099,8228
4957,4094,8282
4956,4099,8354
4938,4097,8412
4956,4099,8480
5002,4092,8517
5059,4099,8564
5069,4100,8598
5059,4099,8647
5045,4085,8667
5059,4099,8689
5061,4140,8697
5059,4197,8731
5047,4215,8753
5059,4197,8773
5062,4144,8752
5059,4099,8731
5040,4073,8697
5059,4099,8689
5104,4148,8666
5163,4197,8647
5174,4203,8599
5163,4197,8564
5146,4188,8515
5163,4197,8480
5170,4195,8415
5163,4197,8354
5140,4192,8276
5163,4197,8228
5213,4192,8165
5266,4197,8102
5270,4195,8006
5266,4197,7934
5261,4189,7864
5266,4197,7808
5252,4200,7718
5266,4197,7640
5306,4179,7563
5369,4197,7514
5415,4243,7446
5472,4295,7388
5504,4301,7317
5472,4295,7262
5358,4287,7189
5266,4295,7136
5215,4289,7083
5163,4295,7052
5046,4298,7003
4956,4295,6968
4935,4247,6922
4956,4197,6884
4943,4172,6818
4956,4197,6758
5010,4213,6698
5059,4197,6675
5016,4139,6649
4956,4099,6633
4934,4086,6588
4956,4099,6549
4947,4097,6496
4956,4099,6465
4995,4094,6419
5059,4099,6381
5061,4091,6326
5059,4099,6297
5080,4100,6269
5163,4099,6255
5219,4083,6213
5266,4099,6171
5299,4145,6117
5369,4197,6087
5428,4208,6044
5472,4197,6003
5471,4212,5947
5472,4295,5919
5487,4419,5894
5576,4587,5877
5750,4848,5830
6092,5271,5793
6663,5780,5761
7538,6247,5751
8653,6607,5715
9912,6930,5667
11165,7144,5607
12287,7028,5583
13018,6395,5563
13113,5368,5541
12476,4163,5490
11358,2928,5457
10101,1713,5432
8983,683,5415
8077,-8,5368
7434,-293,5331
7029,-246,5302
6815,98,5289
6658,644,5247
6505,1269,5205
6305,1808,5169
6092,2245,5163
5889,2600,5146
5782,2928,5121
5754,3218,5073
5782,3514,5037
5809,3807,5004
5885,4099,4995
5959,4323,4977
5989,4490,4953
5894,4596,4905
5782,4685,4869
5698,4740,4838
5679,4783,4827
5659,4819,4804
5679,4880,4785
5723,4942,4757
5782,4978,4744
5788,4972,4719
5782,4978,4702
5774,5016,4674
5782,5076,4660
5768,5093,4636
5782,5076,4618
5824,5051,4587
5885,5076,4576
5896,5123,4569
5885,5173,4576
5870,5181,4558
5885,5173,4534
5886,5159,4500
5885,5173,4492
5874,5177,4477
5885,5173,4450
5886,5153,4396
5885,5173,4366
5869,5217,4357
5885,5271,4366
5925,5278,4347
5989,5271,4324
6009,5258,4296
5989,5271,4282
5925,5271,4255
5885,5271,4240
5868,5260,4232
5885,5271,4240
5886,5272,4224
5885,5271,4198
5873,5254,4162
5885,5271,4156
5887,5311,4155
5885,5368,4156
5866,5382,4133
5885,5368,4114
5929,5344,4090
5989,5368,4072
6001,5416,4042
5989,5466,4030
5968,5474,4026
5989,5466,4030
6003,5425,4009
5989,5368,3988
5925,5296,3963
5885,5271,3946
5873,5275,3917
5885,5271,3904
5877,5187,3899
5885,5076,3904
5893,4990,3883
5885,4978,3862
5825,4983,3847
5782,4978,3862
5769,4932,3868
5782,4880,3862
5771,4822,3834
5782,4783,3820
5794,4734,3813
5782,4685,3820
5713,4624,3816
5679,4587,3820
5686,4544,3820
5679,4490,3820
5576,4417,3797
5472,4392,3778
5440,4396,3766
5472,4392,3778
5448,4336,3782
5369,4295,3778
5285,4288,3753
5266,4295,3736
5264,4249,3725
5266,4197,3736
5254,4174,3739
5266,4197,3736
5272,4202,3711
5266,4197,3694
5213,4186,3684
5163,4197,3694
5136,4197,3695
5163,4197,3694
5177,4189,3684
5163,4197,3694
5130,4195,3699
5163,4197,3694
5228,4190,3665
5266,4197,3652
5216,4196,3651
5163,4197,3652
5145,4188,3627
5163,4197,3610
5153,4200,3605
5163,4197,3610
5204,4179,3588
5266,4197,3568
5275,4243,3559
5266,4295,3568
5257,4301,3553
5266,4295,3526
5257,4288,3492
5266,4295,3484
5275,4288,3480
5266,4295,3484
5204,4301,3479
5163,4295,3484
5154,4243,3481
5163,4197,3484
5144,4179,3476
5163,4197,3484
5218,4200,3496
5266,4197,3526
5225,4188,3556
5163,4197,3610
5135,4195,3668
5163,4197,3736
5169,4191,3788
5163,4197,3862
5151,4194,3952
5163,4197,4072
5160,4192,4188
5163,4197,4324
5157,4194,4462
5163,4197,4618
5154,4192,4759
5163,4197,4911
5168,4194,5056
5163,4197,5205
5111,4190,5329
5059,4197,5457
5031,4197,5577
5059,4197,5709
5106,4186,5828
5163,4197,5961
5181,4205,6086
5163,4197,6213
5101,4145,6312
5059,4099,6423
5044,4080,6538
5059,4099,6675
5058,4104,6786
5059,4099,6884
5054,4087,6959
5059,4099,7052
5051,4104,7136
5059,4099,7220
5061,4080,7277
5059,4099,7346
5039,4145,7407
5059,4197,7472
5108,4205,7508
5163,4197,7556
5167,4186,7596
5163,4197,7640
5157,4197,7655
5163,4197,7682
5148,4190,7702
5163,4197,7724
5206,4194,7714
5266,4197,7724
5276,4192,7741
5266,4197,7766
5252,4193,7745
5266,4197,7724
5267,4192,7709
5266,4197,7724
5255,4193,7709
5266,4197,7682
5265,4193,7631
5266,4197,7598
5254,4192,7552
5266,4197,7514
5269,4194,7450
5266,4197,7388
5245,4191,7310
5266,4197,7262
5314,4194,7215
5369,4197,7178
5374,4190,7112
5369,4197,7052
5363,4197,6983
5369,4197,6926
5356,4183,6852
5369,4197,6800
5408,4236,6750
5472,4295,6716
5517,4311,6653
5576,4295,6591
5632,4269,6516
5679,4295,6465
5678,4346,6410
5679,4392,6381
5682,4392,6339
5679,4392,6297
5624,4421,6225
5576,4490,6171
5557,4520,6120
5576,4490,6087
5574,4419,6035
5576,4392,6003
5571,4398,5975
5576,4392,5961
5563,4335,5917
5576,4295,5877
5587,4289,5840
5576,4295,5835
5511,4248,5818
5472,4197,5793
5468,4175,5743
5472,4197,5709
5417,4199,5678
5369,4197,5667
5349,4188,5643
5369,4197,5625
5357,4190,5588
5369,4197,5541
5403,4201,5449
5472,4197,5331
5484,4150,5179
5472,4099,5037
5452,4076,4908
5472,4099,4827
5476,4140,4772
5472,4197,4744
5453,4274,4702
5472,4392,4660
5530,4551,4607
5679,4783,4576
5938,5109,4547
6402,5564,4534
7129,6101,4508
8157,6637,4492
9338,7013,4467
10532,7125,4450
11662,6923,4421
12700,6442,4408
13320,5662,4387
13113,4587,4366
12004,3278,4319
10532,1952,4282
9260,811,4251
8364,0,4240
7665,-447,4216
7124,-488,4198
6779,-172,4172
6608,390,4156
6457,1002,4130
6298,1562,4114
6138,2027,4091
5989,2440,4072
5809,2795,4041
5679,3123,4030
5634,3416,4026
5679,3709,4030
5723,3968,4009
5782,4197,3988
5806,4358,3962
5782,4490,3946
5665,4590,3918
5576,4685,3904
5545,4743,3897
5576,4783,3904
5576,4817,3889
5576,4880,3862
5571,4943,3827
5576,4978,3820
5556,4972,3819
5576,4978,3820
5625,5015,3798
5679,5076,3778
5675,5094,3753
5679,5076,3736
5716,5049,3709
5782,5076,3694
5795,5127,3687
5782,5173,3694
5766,5174,3680
5782,5173,3652
5782,5170,3616
5782,5173,3610
5772,5157,3613
5782,5173,3610
5779,5216,3581
5782,5271,3568
5775,5278,3567
5782,5271,3568
5777,5261,3542
5782,5271,3526
5776,5265,3523
5782,5271,3526
5776,5270,3502
5782,5271,3484
5777,5252,3479
5782,5271,3484
5775,5316,3463
5782,5368,3442
5779,5372,3433
5782,5368,3442
5770,5364,3427
5782,5368,3400
5812,5353,3369
5885,5368,3358
5948,5412,3352
5989,5466,3358
5985,5471,3359
5989,5466,3358
5987,5462,3336
5989,5466,3316
5972,5426,3304
5989,5368,3316
6003,5307,3322
5989,5271,3316
5919,5222,3289
5885,5173,3274
5888,5115,3268
5885,5076,3274
5819,5026,3271
5782,4978,3274
5814,4918,3274
5885,4880,3274
5897,4835,3252
5885,4783,3232
5880,4713,3220
5885,4685,3232
5836,4684,3237
5782,4685,3232
5757,4638,3207
5782,4587,3190
5789,4537,3182
5782,4490,3190
5739,4422,3190
5679,4392,3190
5601,4393,3183
5576,4392,3190
5581,4338,3193
5576,4295,3190
5513,4286,3167
5472,4295,3148
5469,4250,3138
5472,4197,3148
5416,4174,3152
5369,4197,3148
5358,4203,3124
5369,4197,3106
5323,4186,3096
5266,4197,3106
5239,4197,3111
5266,4197,3106
5273,4189,3081
5266,4197,3064
5250,4195,3056
5266,4197,3064
5269,4190,3064
5266,4197,3064
5251,4196,3059
5266,4197,3064
5273,4188,3064
5266,4197,3064
5239,4199,3058
5266,4197,3064
5326,4180,3067
5369,4197,3064
5326,4241,3040
5266,4295,3022
5239,4303,3013
5266,4295,3022
5274,4283,3022
5266,4295,3022
5251,4295,3016
5266,4295,3022
5268,4287,3021
5266,4295,3022
5253,4294,3015
5266,4295,3022
5273,4287,3033
5266,4295,3064
5213,4295,3097
5163,4295,3148
5136,4283,3203
5163,4295,3274
5177,4303,3336
5163,4295,3400
5129,4241,3453
5163,4197,3526
5230,4180,3613
5266,4197,3736
5214,4199,3860
5163,4197,3988
5151,4189,4103
5163,4197,4240
5117,4195,4383
5059,4197,4534
5033,4191,4657
5059,4197,4785
5067,4194,4920
5059,4197,5079
5044,4192,5216
5059,4197,5331
5063,4193,5422
5059,4197,5541
5045,4193,5669
5059,4197,5793
5066,4193,5876
5059,4197,5961
5033,4193,6042
5059,4197,6129
5118,4193,6186
5163,4197,6255
5122,4193,6330
5059,4197,6423
5026,4193,6486
5059,4197,6549
5107,4193,6605
5163,4197,6675
5184,4193,6717
5163,4197,6758
5091,4193,6790
5059,4197,6842
5091,4193,6881
5163,4197,6926
5181,4193,6960
5163,4197,7010
5137,4193,7037
5163,4197,7052
5208,4193,7040
5266,4197,7052
5282,4193,7070
5266,4197,7094
5235,4192,7077
5266,4197,7052
5328,4194,7018
5369,4197,7010
5324,4191,6989
5266,4197,6968
5240,4195,6922
5266,4197,6884
5271,4189,6835
5266,4197,6800
5253,4199,6754
5266,4197,6716
5266,4180,6653
5266,4197,6591
5256,4240,6514
5266,4295,6465
5264,4305,6416
5266,4295,6381
5254,4281,6318
5266,4295,6255
5297,4299,6180
5369,4295,6129
5430,4278,6077
5472,4295,6045
5499,4336,6000
5576,4392,5961
5654,4407,5896
5679,4392,5835
5618,4369,5773
5576,4392,5751
5575,4441,5731
5576,4490,5709
5512,4495,5657
5472,4490,5625
5503,4484,5599
5576,4490,5583
5586,4457,5536
5576,4392,5499
5599,4318,5469
5679,4295,5457
5714,4297,5415
5679,4295,5373
5577,4245,5335
5472,4197,5331
5358,4175,5315
5266,4197,5289
5188,4204,5238
5163,4197,5205
5152,4178,5176
5163,4197,5163
5149,4210,5136
5163,4197,5121
5187,4137,5099
5266,4099,5079
5354,4091,5034
5472,4099,4995
5550,4089,4961
5576,4099,4953
5523,4142,4935
5472,4197,4911
5449,4232,4864
5472,4295,4827
5493,4439,4794
5576,4685,4785
5806,4992,4768
6298,5368,4744
7027,5824,4694
7951,6344,4660
9009,6791,4631
10222,7028,4618
11490,6944,4591
12597,6540,4576
13200,5809,4554
13113,4783,4534
12344,3504,4488
11151,2147,4450
9831,914,4418
8673,0,4408
7794,-537,4385
7228,-683,4366
6890,-488,4339
6711,0,4324
6566,633,4299
6402,1269,4282
6186,1795,4257
5989,2245,4240
5814,2646,4213
5679,3026,4198
5574,3338,4175
5576,3611,4156
5662,3852,4125
5782,4099,4114
5811,4310,4109
5782,4490,4114
5715,4606,4095
5679,4685,4072
5621,4729,4042
5576,4783,4030
5543,4838,4010
5576,4880,3988
5627,4883,3955
5679,4880,3946
5683,4905,3944
5679,4978,3946
5667,5045,3924
5679,5076,3904
5678,5064,3880
5679,5076,3862
5665,5117,3832
5679,5173,3820
5712,5185,3817
5782,5173,3820
5842,5157,3799
5885,5173,3778
5885,5179,3754
5885,5173,3736
5879,5153,3705
5885,5173,3694
5876,5217,3693
5885,5271,3694
5889,5280,3668
5885,5271,3652
5833,5255,3649
5782,5271,3652
5752,5277,3628
5782,5271,3610
5830,5248,3604
5885,5271,3610
5897,5319,3589
5885,5368,3568
5859,5371,3558
5885,5368,3568
5938,5364,3554
5989,5368,3526
5985,5353,3492
5989,5368,3484
6022,5410,3483
6092,5466,3484
6115,5474,3464
6092,5466,3442
6028,5455,3413
5989,5466,3400
5970,5462,3392
5989,5466,3400
5995,5465,3402
5989,5466,3400
5965,5425,3377
5989,5368,3358
6039,5305,3347
6092,5271,3358
6094,5227,3362
6092,5173,3358
6090,5106,3333
6092,5076,3316
6046,5044,3306
5989,4978,3316
5927,4859,3319
5885,4783,3316
5825,4769,3293
5782,4783,3274
5761,4742,3262
5782,4685,3274
5789,4631,3282
5782,4587,3274
5732,4522,3244
5679,4490,3232
5642,4489,3233
5679,4490,3232
5742,4437,3206
5782,4392,3190
5741,4382,3188
5679,4392,3190
5618,4350,3166
5576,4295,3148
5512,4268,3145
5472,4295,3148
5460,4305,3125
5472,4295,3106
5434,4275,3101
5369,4295,3106
5322,4310,3085
5369,4295,3064
5442,4233,3055
5472,4197,3064
5416,4190,3063
5369,4197,3064
5357,4182,3065
5369,4197,3064
5353,4244,3041
5369,4295,3022
5418,4293,3014
5472,4295,3022
5468,4330,3020
5472,4392,3022
5513,4407,3022
5576,4392,3022
5584,4375,3001
5576,4392,2980
5571,4398,2968
5576,4392,2980
5528,4375,2986
5472,4392,2980
5441,4433,2954
5472,4490,2938
5516,4509,2930
5576,4490,2938
5628,4432,2938
5679,4392,2938
5686,4376,2931
5679,4392,2938
5666,4396,2951
5679,4392,2980
5658,4378,3002
5576,4392,3022
5413,4403,3031
5266,4392,3064
5201,4336,3114
5266,4295,3190
5376,4281,3265
5472,4295,3358
5517,4292,3455
5576,4295,3568
5637,4293,3669
5679,4295,3778
5642,4282,3879
5576,4295,3988
5506,4308,4085
5472,4295,4198
5452,4230,4315
5472,4197,4450
5488,4226,4573
5472,4295,4702
5400,4313,4822
5369,4295,4953
5403,4274,5074
5472,4295,5205
5483,4305,5328
5472,4295,5457
5491,4272,5564
5576,4295,5667
5649,4317,5760
5679,4295,5877
5637,4219,5987
5576,4197,6087
5504,4241,6147
5472,4295,6213
5461,4288,6285
5472,4295,6381
5466,4345,6450
5472,4392,6507
5498,4354,6541
5576,4295,6591
5650,4274,6631
5679,4295,6675
5601,4288,6693
5472,4295,6716
5363,4334,6729
5369,4392,6758
5458,4400,6776
5576,4392,6800
5642,4390,6813
5679,4392,6842
5685,4347,6850
5679,4295,6842
5627,4271,6807
5576,4295,6800
5547,4303,6801
5576,4295,6800
5591,4276,6755
5576,4295,6716
5540,4335,6686
5576,4392,6675
5647,4413,6631
5679,4392,6591
5589,4331,6544
5472,4295,6507
5416,4284,6439
5472,4295,6381
5571,4289,6328
5679,4295,6297
5718,4296,6237
5679,4295,6171
5585,4276,6095
5576,4295,6045
5666,4342,5981
5782,4392,5919
5804,4392,5842
5782,4392,5793
5769,4421,5747
5782,4490,5709
5742,4544,5642
5679,4587,5583
5638,4602,5527
5679,4587,5499
5737,4530,5457
5782,4490,5415
5781,4479,5360
5782,4490,5331
5778,4482,5303
5782,4490,5289
5772,4499,5271
5782,4490,5289
5785,4431,5324
5782,4392,5373
5759,4388,5383
5782,4392,5373
5837,4343,5344
5885,4295,5331
5850,4276,5309
5782,4295,5289
5712,4291,5258
5679,4295,5247
5621,4297,5229
5576,4295,5205
5542,4242,5155
5576,4197,5121
5618,4182,5095
5679,4197,5079
5722,4193,5036
5782,4197,4995
5806,4231,4960
5782,4295,4953
5682,4345,4935
5576,4392,4911
5484,4455,4865
5472,4587,4827
5594,4842,4793
5989,5271,4785
6683,5783,4770
7641,6247,4744
8758,6604,4691
10016,6930,4660
11294,7145,4637
12390,7028,4618
13032,6414,4569
13113,5466,4534
12617,4402,4508
11668,3319,4492
10457,2193,4446
9293,1171,4408
8341,461,4380
7641,195,4366
7127,302,4324
6815,683,4282
6616,1201,4247
