II,MCL,ABP,RESP
-1450,2161,3093,869
-1445,2133,3074,870
-1448,2029,3064,870
-1445,1858,3074,870
-1439,1609,3078,868
-1445,1307,3074,870
-1457,966,3050,870
-1445,688,3030,870
-1431,537,3019,867
-1445,550,3030,870
-1441,706,3036,878
-1285,1032,3030,889
-917,1502,3003,891
-436,2064,2986,889
5,2625,2980,885
367,3165,2986,889
695,3650,2984,897
1009,4060,2986,908
1268,4364,2986,917
1445,4610,2986,927
1568,4807,2964,935
1674,4954,2943,946
1769,5030,2930,954
1835,5092,2943,965
1867,5142,2950,973
1881,5160,2943,984
1892,5119,2914,991
1904,5092,2899,1002
1907,5113,2893,1013
1904,5160,2899,1021
1902,5168,2895,1022
1904,5160,2899,1021
1898,5159,2900,1025
1881,5160,2899,1040
1856,5125,2875,1059
1835,5092,2855,1078
1819,5079,2844,1089
1812,5092,2855,1097
1808,5084,2857,1104
1812,5092,2855,1116
1818,5117,2847,1126
1835,5160,2855,1135
1855,5166,2858,1142
1881,5160,2855,1154
1902,5147,2830,1164
1927,5160,2811,1173
1947,5179,2801,1177
1973,5229,2811,1192
1994,5274,2812,1212
2019,5298,2811,1229
2033,5281,2803,1231
2041,5298,2811,1229
2038,5357,2815,1233
2041,5436,2811,1248
2048,5452,2785,1260
2064,5436,2767,1267
2074,5415,2759,1273
2087,5436,2767,1286
2103,5464,2766,1298
2133,5504,2767,1305
2166,5515,2762,1303
2202,5504,2767,1305
2226,5475,2763,1312
2248,5504,2767,1324
2265,5573,2764,1327
2294,5642,2767,1324
2326,5645,2759,1319
2363,5642,2767,1324
2387,5658,2780,1333
2409,5711,2811,1343
2426,5741,2840,1344
2454,5780,2899,1343
2485,5833,2974,1340
2523,5917,3074,1343
2555,5966,3172,1343
2592,5986,3294,1343
2631,5994,3434,1340
2684,6055,3601,1343
2733,6131,3755,1344
2776,6192,3909,1343
2799,6213,4053,1333
2821,6261,4216,1324
2843,6332,4383,1319
2867,6399,4568,1324
2875,6404,4744,1327
2867,6399,4919,1324
2838,6398,5072,1312
2798,6399,5226,1305
2750,6339,5362,1304
2707,6261,5490,1305
2656,6204,5594,1296
2592,6192,5709,1286
2503,6150,5822,1280
2409,6055,5929,1286
2314,5908,5997,1289
2225,5780,6061,1286
2125,5668,6121,1274
2019,5573,6193,1267
1903,5443,6240,1264
1789,5298,6280,1267
1672,5143,6301,1267
1560,5023,6324,1267
1446,4913,6324,1265
1330,4816,6324,1267
1209,4707,6316,1266
1101,4610,6324,1267
1004,4504,6321,1266
918,4404,6324,1267
831,4289,6317,1266
757,4197,6324,1267
694,4117,6310,1266
642,4060,6280,1267
590,3987,6223,1267
551,3922,6193,1267
524,3866,6170,1265
505,3853,6149,1267
478,3849,6095,1267
459,3853,6061,1267
452,3844,6038,1264
459,3853,6017,1267
460,3857,5950,1269
459,3853,5885,1267
458,3814,5832,1256
459,3784,5797,1248
450,3770,5732,1247
436,3784,5666,1248
420,3785,5595,1240
413,3784,5534,1229
411,3776,5443,1218
413,3784,5358,1211
414,3783,5281,1200
413,3784,5226,1192
410,3777,5144,1183
413,3784,5051,1173
416,3784,4948,1153
413,3784,4875,1135
401,3775,4804,1123
390,3784,4743,1116
380,3790,4669,1100
367,3784,4611,1078
350,3745,4557,1054
344,3715,4524,1040
348,3703,4479,1030
344,3715,4436,1021
322,3715,4381,1004
298,3715,4348,984
292,3710,4319,961
298,3715,4304,946
300,3712,4276,934
298,3715,4260,927
304,3713,4237,917
321,3715,4216,908
336,3706,4183,896
344,3715,4172,889
345,3742,4170,880
344,3784,4172,870
343,3796,4147,856
344,3784,4128,851
345,3763,4119,851
344,3784,4128,851
335,3824,4112,841
321,3853,4084,832
307,3827,4049,829
298,3784,4041,832
295,3759,4037,832
298,3784,4041,832
300,3822,4022,831
298,3853,3997,832
296,3854,3962,830
298,3853,3953,832
301,3847,3951,839
298,3853,3953,851
292,3850,3930,860
298,3853,3909,870
321,3849,3883,879
344,3853,3865,889
350,3849,3835,896
344,3853,3821,908
340,3849,3815,924
344,3853,3821,946
347,3848,3803,965
344,3853,3777,984
340,3851,3744,1000
344,3853,3733,1021
354,3846,3728,1041
367,3853,3733,1059
378,3854,3717,1075
390,3853,3689,1097
401,3840,3653,1118
413,3853,3645,1135
424,3883,3647,1142
436,3922,3645,1154
448,3927,3617,1171
459,3922,3601,1192
469,3913,3598,1203
482,3922,3601,1211
495,3920,3577,1217
505,3922,3557,1229
506,3917,3551,1239
505,3922,3557,1248
505,3918,3538,1256
505,3922,3514,1267
497,3919,3499,1276
482,3922,3514,1286
467,3916,3520,1294
459,3922,3514,1305
451,3922,3486,1314
436,3922,3470,1324
417,3909,3460,1326
413,3922,3470,1324
423,3952,3472,1318
436,3991,3470,1324
443,3992,3446,1335
459,3991,3426,1343
487,3991,3413,1335
505,3991,3426,1324
499,3971,3433,1318
505,3991,3426,1324
529,4017,3395,1327
528,3991,3382,1324
504,3937,3381,1313
528,3991,3382,1305
578,4048,3356,1296
551,3922,3338,1286
490,3759,3332,1273
551,3922,3338,1267
650,4186,3318,1266
551,3991,3294,1267
394,3578,3280,1259
573,3991,3294,1248
892,5291,3299,1237
596,6055,3294,1229
-350,5298,3268,1218
-895,3991,3250,1211
-343,3551,3239,1208
573,3922,3250,1211
798,4061,3256,1205
390,3715,3250,1192
109,3435,3221,1176
138,3440,3206,1173
71,3392,3203,1174
-229,3165,3206,1173
-524,2965,3185,1161
-734,2890,3162,1154
-995,2785,3149,1153
-1285,2615,3162,1154
-1441,2466,3168,1144
-1445,2408,3162,1135
-1430,2375,3136,1131
-1445,2339,3118,1135
-1455,2277,3108,1134
-1445,2202,3118,1135
-1443,2084,3122,1135
-1445,1927,3118,1135
-1444,1683,3093,1124
-1445,1376,3074,1116
-1451,1038,3064,1113
-1445,757,3074,1116
-1441,574,3078,1115
-1445,550,3074,1116
-1413,696,3050,1122
-1239,1032,3030,1135
-887,1504,3019,1139
-436,2064,3030,1135
-5,2628,3036,1128
367,3165,3030,1135
696,3621,3003,1146
986,3991,2986,1154
1220,4278,2980,1151
1399,4541,2986,1154
1547,4774,2984,1162
1674,4954,2986,1173
1772,5043,2987,1173
1835,5092,2986,1173
1869,5127,2964,1177
1881,5160,2943,1192
1880,5162,2930,1202
1881,5160,2943,1211
1886,5159,2948,1217
1881,5160,2943,1229
1858,5149,2916,1239
1835,5160,2899,1248
1828,5194,2890,1255
1835,5229,2899,1267
1838,5227,2899,1278
1835,5229,2899,1286
1831,5254,2892,1286
1835,5298,2899,1286
1842,5306,2901,1290
1858,5298,2899,1305
1871,5286,2875,1318
1881,5298,2855,1324
1878,5297,2844,1321
1881,5298,2855,1324
1895,5290,2860,1331
1927,5298,2855,1343
1954,5295,2829,1350
1973,5298,2811,1362
1974,5290,2802,1373
1973,5298,2811,1381
1967,5295,2812,1378
1973,5298,2811,1381
1980,5289,2803,1390
1996,5298,2811,1400
2005,5297,2815,1398
2019,5298,2811,1400
2034,5283,2784,1407
2064,5298,2767,1419
2091,5325,2759,1419
2110,5367,2767,1419
2115,5391,2764,1424
2133,5436,2767,1438
2158,5475,2764,1441
2179,5504,2767,1438
2183,5493,2758,1432
2202,5504,2767,1438
2242,5554,2783,1441
2294,5642,2811,1438
2327,5691,2825,1424
2363,5711,2855,1419
2412,5720,2903,1419
2477,5780,2986,1419
2533,5850,3070,1407
2592,5917,3162,1400
2651,5965,3255,1398
2707,6055,3382,1400
2741,6163,3524,1390
2776,6261,3689,1381
2818,6299,3855,1377
2867,6330,4041,1381
2897,6364,4219,1375
2913,6399,4392,1362
2917,6393,4539,1348
2913,6399,4699,1343
2891,6428,4868,1336
2867,6468,5051,1324
2844,6449,5209,1303
2821,6399,5358,1286
2774,6329,5489,1274
2707,6261,5622,1267
2625,6160,5732,1257
2546,6055,5841,1248
2460,5945,5931,1239
2363,5848,6017,1229
2247,5737,6080,1211
2133,5642,6149,1192
2025,5543,6211,1176
1927,5436,6280,1173
1824,5289,6326,1172
1720,5160,6368,1173
1613,5070,6391,1165
1514,5023,6412,1154
1418,4941,6409,1140
1330,4816,6412,1135
1239,4659,6407,1134
1147,4541,6412,1135
1050,4458,6404,1126
963,4404,6412,1116
887,4332,6413,1110
826,4266,6412,1116
766,4193,6384,1119
711,4128,6368,1116
658,4049,6347,1104
619,3991,6324,1097
585,3945,6272,1095
551,3922,6236,1097
504,3885,6209,1096
459,3853,6193,1097
425,3815,6145,1098
413,3784,6105,1097
411,3740,6060,1087
413,3715,6017,1078
404,3704,5943,1074
390,3715,5885,1078
380,3714,5838,1078
390,3715,5797,1078
408,3710,5711,1077
413,3715,5622,1078
392,3711,5542,1071
367,3715,5490,1059
359,3713,5409,1045
367,3715,5314,1040
371,3708,5209,1040
367,3715,5139,1040
362,3718,5072,1032
367,3715,5007,1021
378,3699,4915,1010
390,3715,4831,1002
400,3751,4751,993
413,3784,4699,984
426,3780,4648,972
436,3784,4611,965
439,3811,4564,955
436,3853,4524,946
426,3859,4471,934
413,3853,4436,927
398,3847,4405,919
390,3853,4392,908
389,3828,4366,888
390,3784,4348,870
382,3734,4321,857
367,3715,4304,851
351,3709,4277,842
344,3715,4260,832
344,3712,4235,822
344,3715,4216,813
336,3711,4186,803
321,3715,4172,794
306,3712,4165,785
298,3715,4172,776
290,3712,4156,763
275,3715,4128,757
257,3711,4091,756
252,3715,4084,757
262,3713,4085,748
275,3715,4084,738
283,3708,4058,733
298,3715,4041,738
323,3717,4033,740
344,3715,4041,738
347,3701,4023,733
344,3715,3997,738
351,3748,3965,748
367,3784,3953,757
380,3786,3933,756
390,3784,3909,757
402,3782,3875,762
413,3784,3865,776
415,3772,3863,786
413,3784,3865,794
413,3816,3843,802
413,3853,3821,813
410,3855,3794,822
413,3853,3777,832
424,3853,3749,840
436,3853,3733,851
438,3818,3725,860
436,3784,3733,870
435,3770,3718,878
436,3784,3689,889
434,3785,3652,898
436,3784,3645,908
439,3778,3647,916
436,3784,3645,927
423,3780,3618,936
413,3784,3601,946
411,3782,3596,954
413,3784,3601,965
410,3774,3580,974
413,3784,3557,984
431,3811,3544,991
459,3853,3557,1002
477,3863,3562,1014
482,3853,3557,1021
479,3835,3532,1020
482,3853,3514,1021
491,3886,3502,1028
505,3922,3514,1040
517,3925,3519,1044
528,3922,3514,1040
531,3914,3485,1035
528,3922,3470,1040
526,3916,3465,1050
528,3922,3470,1059
532,3927,3449,1060
551,3922,3426,1059
567,3898,3411,1057
551,3922,3426,1059
525,3954,3433,1058
551,3922,3426,1059
590,3859,3396,1058
551,3922,3382,1059
496,4012,3378,1058
573,3922,3382,1059
680,3772,3361,1059
573,3922,3338,1059
400,4155,3323,1056
551,3922,3338,1059
842,3488,3345,1066
551,3922,3338,1078
-365,5270,3308,1081
-895,6055,3294,1078
-367,5269,3291,1073
528,3922,3294,1078
779,3475,3273,1088
436,3853,3250,1097
219,3971,3236,1096
298,3578,3250,1097
283,3272,3258,1103
46,3303,3250,1116
-158,3301,3220,1126
-252,3096,3206,1135
-421,2892,3203,1142
-734,2821,3206,1154
-1050,2748,3185,1162
-1262,2615,3162,1173
-1384,2477,3148,1186
-1445,2408,3162,1211
-1458,2369,3169,1233
-1445,2339,3162,1248
-1442,2282,3134,1252
-1445,2202,3118,1267
-1448,2080,3112,1294
-1445,1927,3118,1324
-1444,1687,3115,1342
-1445,1376,3118,1362
-1450,1031,3118,1387
-1445,757,3118,1419
-1444,603,3096,1438
-1445,619,3074,1456
-1388,803,3061,1479
-1170,1170,3074,1513
-780,1656,3081,1543
-321,2202,3074,1570
88,2729,3046,1594
436,3234,3030,1627
753,3684,3024,1661
1032,4060,3030,1702
1244,4329,3027,1739
1399,4541,3030,1778
1534,4723,3031,1813
1652,4885,3030,1854
1727,4979,3007,1892
1766,5023,2986,1929
1797,5044,2976,1956
1835,5092,2986,1986
1866,5136,2989,2018
1881,5160,2986,2062
1889,5153,2978,2100
1904,5160,2986,2137
1921,5190,2991,2169
1927,5229,2986,2213
1916,5237,2960,2259
1904,5229,2943,2308
1900,5219,2936,2343
1904,5229,2943,2383
1904,5230,2940,2425
1904,5229,2943,2478
1902,5219,2943,2524
1904,5229,2943,2572
1900,5230,2919,2617
1904,5229,2899,2667
1912,5214,2888,2711
1927,5229,2899,2762
1928,5259,2901,2808
1927,5298,2899,2856
1929,5300,2890,2892
1950,5298,2899,2932
1967,5289,2903,2967
1973,5298,2899,3007
1964,5293,2873,3041
1973,5298,2855,3083
1995,5294,2846,3121
2019,5298,2855,3159
2018,5288,2855,3182
2019,5298,2855,3216
2033,5301,2849,3251
2064,5298,2855,3291
2081,5274,2853,3316
2087,5298,2855,3348
2090,5361,2848,3382
2110,5436,2855,3424
2139,5446,2854,3450
2179,5436,2855,3480
2220,5440,2844,3507
2271,5504,2855,3537
2316,5575,2872,3552
2363,5642,2899,3575
2404,5676,2911,3600
2454,5711,2943,3632
2501,5733,2993,3647
2546,5780,3074,3670
2578,5835,3152,3694
2615,5917,3250,3726
2656,5988,3364,3743
2707,6055,3514,3764
2746,6089,3664,3786
2776,6124,3821,3821
2795,6149,3967,3840
2821,6192,4128,3859
2847,6227,4293,3871
2867,6261,4480,3896
2870,6264,4657,3914
2867,6261,4831,3934
2857,6248,4982,3947
2844,6261,5139,3972
2815,6269,5289,3990
2776,6261,5446,4010
2722,6200,5580,4015
2661,6124,5709,4029
2585,6042,5819,4042
2500,5986,5929,4067
2401,5921,6018,4077
2294,5848,6105,4086
2176,5745,6171,4086
2064,5642,6236,4105
1957,5531,6280,4122
1858,5436,6324,4142
1760,5330,6360,4147
1674,5229,6412,4161
1594,5115,6443,4176
1514,5023,6456,4199
1422,4942,6443,4207
1330,4885,6456,4218
1237,4798,6479,4223
1147,4679,6500,4237
1057,4524,6477,4241
986,4404,6456,4256
929,4320,6444,4270
872,4266,6456,4294
800,4173,6439,4302
734,4060,6412,4313
683,3955,6377,4316
642,3922,6368,4332
593,3922,6348,4338
551,3922,6324,4350
521,3882,6276,4354
505,3853,6236,4369
488,3843,6187,4376
482,3853,6149,4388
482,3828,6097,4391
482,3784,6061,4407
468,3734,6015,4416
459,3715,5973,4426
459,3707,5905,4420
459,3715,5841,4426
439,3716,5769,4432
413,3715,5709,4445
397,3686,5625,4441
390,3647,5534,4445
373,3600,5431,4449
344,3578,5358,4464
314,3568,5290,4463
298,3578,5226,4464
294,3578,5134,4458
298,3578,5051,4464
307,3568,4973,4460
321,3578,4919,4464
335,3600,4851,4460
344,3647,4787,4464
345,3686,4713,4457
344,3715,4655,4464
343,3717,4597,4468
344,3715,4568,4483
343,3709,4543,4481
344,3715,4524,4483
346,3714,4477,4476
344,3715,4436,4483
333,3709,4401,4480
321,3715,4392,4483
316,3715,4370,4477
321,3715,4348,4483
325,3707,4315,4480
321,3715,4304,4483
309,3720,4298,4475
298,3715,4304,4483
295,3697,4287,4489
298,3715,4260,4502
300,3756,4223,4498
298,3784,4216,4502
295,3754,4217,4503
298,3715,4216,4521
302,3700,4188,4527
298,3715,4172,4540
284,3715,4167,4543
275,3715,4172,4559
275,3713,4152,4564
275,3715,4128,4577
272,3703,4100,4581
275,3715,4084,4596
288,3748,4056,4602
298,3784,4041,4615
296,3783,4033,4619
298,3784,4041,4634
317,3807,4025,4640
344,3853,3997,4653
361,3866,3960,4656
367,3853,3953,4672
375,3834,3953,4685
390,3853,3953,4710
404,3887,3928,4718
413,3922,3909,4729
421,3925,3885,4729
436,3922,3865,4748
450,3914,3832,4763
459,3922,3821,4786
459,3922,3820,4791
459,3922,3821,4804
459,3913,3794,4810
459,3922,3777,4823
455,3927,3773,4821
459,3922,3777,4823
470,3885,3753,4817
482,3853,3733,4823
484,3835,3725,4819
482,3853,3733,4823
474,3882,3715,4818
459,3922,3689,4823
434,3935,3672,4819
413,3922,3689,4823
407,3878,3698,4818
413,3853,3689,4823
415,3846,3657,4818
413,3853,3645,4823
417,3844,3645,4818
436,3853,3645,4823
454,3881,3619,4818
459,3922,3601,4823
453,3928,3595,4818
459,3922,3601,4823
482,3912,3582,4818
505,3922,3557,4823
512,3917,3542,4818
505,3922,3557,4823
495,3926,3565,4818
505,3922,3557,4823
518,3900,3527,4818
505,3922,3514,4823
489,3952,3510,4818
528,3922,3514,4823
573,3862,3493,4818
528,3922,3470,4823
466,4007,3454,4818
551,3922,3470,4823
679,3780,3479,4818
596,3922,3470,4823
445,4140,3437,4818
619,3922,3426,4823
926,3532,3426,4818
619,3991,3426,4823
-336,5312,3398,4818
-895,6055,3382,4823
-354,5257,3378,4818
573,3922,3382,4823
838,3479,3358,4818
482,3853,3338,4823
248,3993,3330,4818
321,3647,3338,4823
294,3365,3319,4818
23,3371,3294,4823
-218,3341,3278,4818
-321,3165,3294,4823
-473,3023,3303,4818
-780,2959,3294,4823
-1113,2814,3263,4818
-1330,2615,3250,4823
-1424,2493,3248,4819
-1445,2477,3250,4823
-1444,2434,3228,4818
-1445,2339,3206,4823
-1450,2243,3193,4819
-1445,2202,3206,4823
-1441,2142,3212,4817
-1445,1995,3206,4823
-1451,1712,3180,4821
-1445,1376,3162,4823
-1441,1060,3152,4809
-1445,826,3162,4804
-1460,677,3166,4796
-1445,688,3162,4804
-1344,897,3137,4803
-1101,1307,3118,4804
-729,1813,3108,4790
-298,2339,3118,4786
109,2832,3122,4777
459,3303,3118,4786
754,3715,3094,4785
1009,4060,3074,4786
1224,4319,3063,4769
1399,4541,3074,4767
1546,4730,3080,4763
1674,4885,3074,4767
1775,4973,3046,4752
1835,5023,3030,4748
1861,5053,3024,4742
1881,5092,3030,4748
1907,5122,3026,4736
1927,5160,3030,4729
1929,5196,3032,4714
1927,5229,3030,4710
1936,5234,3005,4695
1950,5229,2986,4691
1953,5221,2978,4679
1950,5229,2986,4672
1948,5229,2985,4647
1950,5229,2986,4634
1940,5221,2986,4620
1927,5229,2986,4615
1919,5229,2965,4593
1927,5229,2943,4577
1931,5215,2929,4561
1927,5229,2943,4559
1916,5258,2950,4539
1927,5298,2943,4521
1950,5303,2914,4494
1973,5298,2899,4483
1973,5285,2893,4463
1973,5298,2899,4445
1973,5301,2895,4412
1973,5298,2899,4388
1957,5262,2900,4362
1950,5229,2899,4350
1956,5205,2874,4331
1973,5229,2855,4313
1972,5264,2845,4279
1973,5298,2855,4256
1984,5293,2854,4230
2019,5298,2855,4218
2052,5316,2849,4197
2087,5367,2855,4180
2119,5402,2852,4150
2156,5436,2855,4123
2187,5458,2850,4088
2225,5504,2855,4067
2259,5540,2849,4043
2294,5573,2855,4029
2320,5590,2864,4000
2363,5642,2899,3972
2417,5708,2936,3937
2477,5780,2986,3915
2523,5812,3036,3886
2569,5848,3118,3859
2614,5898,3217,3816
2661,5986,3338,3783
2694,6061,3456,3749
2730,6124,3601,3726
2771,6156,3764,3695
2821,6192,3953,3670
2859,6220,4128,3637
2890,6261,4304,3613
2914,6292,4472,3581
2936,6330,4655,3556
2937,6357,4829,3524
2913,6399,5007,3499
2867,6415,5163,3467
2821,6399,5314,3443
2777,6329,5443,3411
2730,6261,5578,3386
2664,6192,5706,3353
2592,6124,5841,3329
2519,6018,5954,3298
2454,5917,6061,3272
2380,5832,6147,3239
2294,5780,6236,3216
2192,5714,6305,3192
2087,5642,6368,3178
1981,5544,6409,3151
1881,5436,6456,3121
1778,5295,6495,3084
1674,5160,6544,3064
1567,5039,6570,3045
1468,4954,6588,3026
1373,4857,6583,2993
1285,4748,6588,2970
1191,4623,6584,2949
1101,4541,6588,2932
1015,4475,6579,2900
940,4404,6588,2875
868,4292,6589,2853
803,4197,6588,2837
747,4121,6560,2807
711,4060,6544,2781
686,3975,6522,2757
665,3922,6500,2743
633,3908,6447,2714
596,3922,6412,2686
558,3894,6385,2660
528,3853,6368,2648
501,3830,6321,2630
482,3853,6280,2610
466,3865,6236,2586
459,3853,6193,2572
456,3810,6118,2555
459,3784,6061,2535
459,3773,6015,2502
459,3784,5973,2478
450,3784,5886,2456
436,3784,5797,2440
419,3776,5719,2411
413,3784,5666,2383
414,3784,5582,2352
413,3784,5490,2327
402,3775,5391,2294
390,3784,5314,2270
379,3790,5225,2248
367,3784,5139,2232
352,3746,5041,2204
344,3715,4963,2175
344,3703,4885,2144
344,3715,4831,2118
333,3716,4779,2087
321,3715,4743,2062
317,3709,4694,2040
321,3715,4655,2024
322,3713,4607,1997
321,3715,4568,1967
327,3711,4516,1934
344,3715,4480,1910
354,3711,4447,1882
344,3715,4436,1854
318,3713,4413,1820
298,3715,4392,1797
295,3708,4359,1777
298,3715,4348,1759
297,3717,4342,1730
298,3715,4348,1702
307,3701,4329,1678
321,3715,4304,1665
332,3748,4270,1647
344,3784,4260,1627
359,3787,4256,1602
367,3784,4260,1589
365,3781,4241,1579
367,3784,4216,1570
380,3773,4183,1550
390,3784,4172,1532
382,3814,4168,1518
367,3853,4172,1513
361,3858,4154,1504
367,3853,4128,1494
370,3847,4094,1481
367,3853,4084,1475
365,3848,4081,1466
367,3853,4084,1456
368,3855,4065,1442
367,3853,4041,1438
365,3837,4010,1437
367,3853,3997,1438
368,3892,3976,1427
367,3922,3953,1419
365,3893,3919,1414
367,3853,3909,1419
370,3835,3907,1419
367,3853,3909,1419
355,3856,3885,1416
344,3853,3865,1419
341,3845,3841,1418
344,3853,3821,1419
345,3851,3788,1417
344,3853,3777,1419
349,3849,3777,1417
367,3853,3777,1419
391,3847,3749,1417
413,3853,3733,1419
426,3853,3730,1417
436,3853,3733,1419
446,3840,3707,1417
459,3853,3689,1419
470,3883,3684,1417
482,3922,3689,1419
493,3927,3666,1417
505,3922,3645,1419
510,3913,3637,1418
505,3922,3645,1419
491,3920,3627,1411
482,3922,3601,1400
480,3917,3584,1385
482,3922,3601,1381
481,3918,3611,1380
482,3922,3601,1381
483,3919,3569,1372
482,3922,3557,1362
477,3911,3557,1351
482,3922,3557,1343
498,3933,3532,1332
505,3922,3514,1324
496,3889,3507,1315
505,3922,3514,1305
530,3988,3495,1286
528,3991,3470,1267
503,3939,3453,1253
528,3991,3470,1248
579,4072,3479,1242
551,3991,3470,1229
488,3851,3437,1208
551,3991,3426,1192
659,4210,3425,1180
573,3991,3426,1173
432,3578,3400,1157
619,3991,3382,1135
932,5285,3375,1110
619,6055,3382,1097
-345,5311,3363,1089
-895,3991,3338,1078
-339,3510,3322,1057
573,3853,3338,1040
778,3997,3346,1030
344,3647,3338,1021
39,3326,3307,1002
46,3303,3294,984
-32,3280,3291,971
-321,3096,3294,965
-594,2886,3272,955
-803,2752,3250,946
-1085,2615,3237,937
-1376,2477,3250,927
-1492,2383,3255,907
-1445,2339,3250,889
-1414,2271,3224,876
-1445,2202,3206,870
-1465,2154,3196,861
-1445,2133,3206,851
-1436,2048,3210,841
-1445,1858,3206,832
-1451,1535,3181,820
-1445,1170,3162,813
-1442,839,3151,812
-1445,619,3162,813
-1456,510,3166,807
-1445,550,3162,794
-1358,761,3137,781
-1124,1170,3118,776
-738,1701,3108,774
-275,2271,3118,776
161,2799,3122,775
528,3303,3118,776
834,3774,3093,775
1101,4197,3074,776
1330,4517,3064,774
1514,4748,3074,776
1649,4904,3078,775
1743,5023,3074,776
1809,5098,3050,774
1858,5160,3030,776
1892,5202,3019,776
1904,5229,3030,776
1894,5227,3036,772
1881,5229,3030,776
1877,5233,3003,784
1881,5229,2986,794
1883,5193,2981,795
1881,5160,2986,794
1879,5147,2982,798
1881,5160,2986,813
1880,5161,2989,827
1881,5160,2986,832
1880,5154,2961,830
1881,5160,2943,832
1879,5155,2935,841
1881,5160,2943,851
1881,5157,2939,852
1881,5160,2943,851
1876,5150,2944,855
1881,5160,2943,870
1890,5164,2918,884
1904,5160,2899,889
1917,5137,2891,885
1950,5160,2899,889
1988,5223,2896,899
2019,5298,2899,908
2026,5312,2899,906
2041,5298,2899,908
2065,5279,2875,917
2087,5298,2855,927
2085,5322,2845,926
2087,5367,2855,927
2106,5403,2855,935
2133,5436,2855,946
2136,5431,2849,946
2133,5436,2855,946
2137,5454,2852,952
2156,5504,2855,965
2166,5520,2850,967
2179,5504,2855,965
2196,5472,2851,962
2225,5504,2855,965
2253,5573,2849,964
2294,5642,2855,965
2340,5666,2862,964
2386,5711,2899,965
2415,5778,2951,963
2454,5848,3030,965
2507,5873,3111,966
2569,5917,3206,965
2609,5984,3302,954
2638,6055,3426,946
2665,6078,3563,944
2707,6124,3733,946
2745,6197,3905,939
2776,6261,4084,927
2795,6255,4253,914
2821,6261,4436,908
2847,6317,4612,899
2867,6399,4787,889
2863,6413,4937,877
2844,6399,5095,870
2818,6392,5247,863
2798,6399,5402,851
2772,6347,5532,831
2730,6261,5666,813
2658,6176,5795,801
2569,6124,5929,794
2467,6041,6026,785
2363,5917,6105,776
2249,5762,6163,765
2133,5642,6236,757
2015,5539,6302,747
1904,5436,6368,738
1790,5293,6412,727
1674,5160,6456,719
1554,5046,6480,708
1445,4954,6500,700
1342,4826,6496,690
1239,4679,6500,681
1128,4521,6495,669
1032,4404,6500,662
956,4314,6492,659
895,4266,6500,662
825,4208,6500,662
757,4128,6500,662
695,4011,6472,660
642,3922,6456,662
584,3870,6434,662
528,3853,6412,662
482,3816,6360,660
459,3784,6324,662
445,3766,6297,664
436,3784,6280,662
429,3790,6233,652
436,3784,6193,643
448,3768,6148,640
459,3784,6105,643
458,3815,6030,644
459,3853,5973,643
467,3858,5927,641
482,3853,5885,643
487,3842,5797,644
482,3853,5709,643
470,3855,5633,641
459,3853,5578,643
447,3841,5492,645
436,3853,5402,643
424,3862,5306,633
413,3853,5226,624
401,3810,5132,622
390,3784,5051,624
379,3780,4975,619
367,3784,4919,605
354,3751,4848,591
344,3715,4787,586
334,3699,4731,587
321,3715,4699,586
306,3719,4655,577
298,3715,4611,567
299,3705,4556,558
298,3715,4524,549
282,3719,4495,536
252,3715,4480,530
223,3683,4452,529
206,3647,4436,530
202,3602,4411,522
206,3578,4392,511
209,3564,4361,505
206,3578,4348,511
202,3601,4341,515
206,3647,4348,511
217,3685,4330,499
229,3715,4304,492
238,3717,4269,490
252,3715,4260,492
274,3706,4256,490
298,3715,4260,492
313,3736,4241,500
321,3784,4216,511
330,3827,4183,513
344,3853,4172,511
357,3847,4168,507
367,3853,4172,511
377,3879,4154,518
390,3922,4128,530
403,3932,4094,540
413,3922,4084,549
416,3906,4081,555
413,3922,4084,567
402,3933,4064,585
390,3922,4041,605
377,3878,4011,623
367,3853,3997,643
362,3849,3974,663
367,3853,3953,681
379,3821,3921,696
390,3784,3909,719
393,3765,3904,747
390,3784,3909,776
381,3794,3890,794
367,3784,3865,813
352,3745,3832,839
344,3715,3821,870
344,3699,3816,892
344,3715,3821,908
340,3742,3804,923
344,3784,3777,946
363,3818,3741,966
390,3853,3733,984
408,3861,3734,999
413,3853,3733,1021
410,3835,3706,1043
413,3853,3689,1059
428,3889,3683,1066
459,3922,3689,1078
489,3918,3669,1097
505,3922,3645,1116
503,3946,3630,1125
505,3991,3645,1135
517,4002,3653,1152
528,3991,3645,1173
520,3975,3614,1184
505,3991,3601,1192
498,4001,3599,1200
505,3991,3601,1211
509,3948,3579,1212
505,3922,3557,1211
500,3908,3545,1208
505,3922,3557,1211
513,3928,3562,1210
505,3922,3557,1211
482,3903,3532,1211
482,3922,3514,1211
497,3924,3502,1202
482,3853,3514,1192
445,3777,3519,1180
459,3853,3514,1173
499,3954,3485,1163
459,3853,3470,1154
384,3690,3465,1143
436,3853,3470,1135
541,4123,3449,1125
459,3922,3426,1116
307,3494,3410,1105
459,3922,3426,1097
749,5268,3434,1087
482,6055,3426,1078
-390,5268,3394,1067
-895,3922,3382,1059
-385,3477,3381,1049
459,3853,3382,1040
652,3984,3356,1030
252,3647,3338,1021
-24,3406,3332,1011
0,3440,3338,1002
-53,3385,3318,991
-321,3165,3294,984
-594,3011,3280,974
-803,2959,3294,965
