II,III,PLETH
1183,3922,5936
1203,3846,6003
1598,3839,6092
2103,3798,6171
2544,3756,6248
2843,3767,6293
3018,3839,6352
3106,3889,6420
3195,3922,6509
3326,3976,6567
3491,4089,6613
3624,4212,6636
3728,4340,6665
3846,4464,6669
4023,4590,6665
4180,4625,6636
4201,4507,6613
3999,4249,6566
3668,4006,6509
3384,3866,6424
3313,3839,6352
3464,3857,6274
3728,3922,6196
3940,3990,6088
4023,4006,5988
3988,3946,5880
3905,3922,5780
3760,3986,5660
3491,4089,5571
3051,4138,5505
2544,4173,5467
2113,4222,5409
1893,4256,5363
1907,4197,5322
2130,4089,5311
2440,3986,5295
2722,3922,5311
2920,3881,5346
3077,3922,5415
3157,4048,5467
3077,4173,5519
2815,4137,5560
2544,3922,5623
2416,3631,5690
2426,3422,5780
2438,3334,5859
2426,3338,5936
2458,3341,5986
2663,3338,6040
3081,3366,6075
3668,3505,6092
4163,3733,6067
4260,4006,6040
3821,4265,6010
3077,4507,5988
2397,4644,5939
2012,4590,5884
1870,4324,5809
1834,4006,5728
1829,3776,5605
1893,3672,5467
2043,3614,5323
2248,3589,5207
2435,3601,5083
2603,3672,4947
2805,3755,4779
3136,3839,4634
3618,3914,4513
4201,4006,4426
4715,4115,4322
4970,4256,4218
4810,4382,4116
4260,4423,4061
3482,4290,4027
2722,4006,4009
2112,3668,3974
1716,3422,3957
1533,3292,3960
1598,3255,4009
1837,3259,4063
2130,3338,4113
2342,3467,4134
2485,3589,4166
2586,3617,4204
2663,3589,4270
2703,3542,4322
2781,3505,4374
2953,3431,4415
3195,3338,4478
3377,3263,4535
3432,3255,4582
3382,3265,4600
3373,3255,4634
3550,3219,4680
4023,3255,4738
4735,3404,4768
5562,3672,4790
6398,4014,4807
7159,4423,4842
7605,4829,4867
7455,5174,4895
6691,5460,4913
5680,5759,4947
4775,5980,4970
4023,5925,4999
3283,5518,5016
2544,5007,5051
1879,4661,5076
1361,4507,5103
1073,4343,5115
1183,4089,5155
1673,3822,5204
2248,3672,5259
2540,3637,5281
2485,3672,5311
2244,3716,5350
2012,3756,5415
1873,3743,5464
1893,3672,5519
2017,3564,5580
2130,3505,5676
2106,3495,5759
2012,3505,5832
1956,3489,5875
2012,3505,5936
2124,3555,6006
2248,3589,6092
2330,3518,6150
2367,3422,6196
2358,3425,6218
2367,3589,6248
2430,3775,6268
2544,3839,6300
2666,3713,6323
2781,3505,6352
2876,3328,6357
2958,3255,6352
3027,3237,6322
3077,3255,6300
3018,3326,6272
2781,3505,6248
2440,3714,6199
2248,3839,6144
2377,3842,6065
2840,3839,5988
3539,3860,5900
4319,3839,5832
4786,3731,5756
4497,3672,5676
3414,3731,5564
2130,3839,5467
1290,3882,5379
1065,3922,5311
1198,4011,5226
1479,4089,5155
1830,4038,5090
2189,3922,5051
2458,3847,4997
2663,3839,4947
2876,3809,4886
3136,3756,4842
3385,3722,4787
3609,3756,4738
3787,3821,4692
3905,3922,4686
3930,4067,4688
3905,4256,4686
3871,4374,4653
3846,4340,4634
3770,4183,4627
3609,4089,4634
3352,4137,4611
3077,4256,4582
2901,4297,4549
2899,4256,4530
2969,4191,4485
2958,4173,4426
2869,4214,4356
2899,4340,4322
3140,4455,4296
3491,4423,4270
3824,4185,4214
4142,3922,4166
4346,3825,4112
4201,3922,4061
3589,4048,3993
2781,4089,3957
2120,4019,3947
1716,3922,3957
1462,3869,3947
1361,3922,3957
1475,4026,3992
1775,4089,4061
2070,4033,4124
2248,3922,4218
2319,3837,4335
2367,3839,4478
2401,3900,4602
2426,4006,4738
2454,4086,4884
2544,4089,5051
2675,3977,5202
2781,3839,5363
2799,3771,5506
2781,3839,5623
2774,3974,5694
2781,4089,5780
2738,4094,5885
2663,4006,5988
2619,3889,6028
2663,3839,6040
2739,3836,6039
2781,3839,6040
2770,3837,6011
2781,3922,5988
2843,4092,5965
2958,4256,5936
3113,4299,5859
3313,4256,5780
3438,4178,5715
3313,4089,5676
2905,3958,5605
2426,3839,5519
2060,3770,5426
1834,3756,5363
1705,3721,5289
1775,3672,5207
2076,3635,5109
2485,3672,5051
2778,3767,5015
2958,3922,4999
3115,4094,4962
3313,4256,4947
3463,4317,4939
3491,4256,4947
3358,4110,4932
3077,4006,4947
2674,3961,4984
2248,3922,5051
1945,3829,5096
1893,3756,5155
2089,3756,5222
2485,3839,5311
3099,3965,5381
4023,4173,5467
5209,4434,5563
6509,4674,5676
7833,4831,5756
9112,5007,5832
9912,5276,5901
9585,5592,5988
7926,5798,6048
5621,5842,6092
3608,5730,6111
2308,5508,6144
1532,5186,6169
1065,4841,6196
868,4519,6195
947,4256,6196
1171,4022,6188
1420,3839,6196
1653,3713,6194
1893,3672,6196
2120,3710,6172
2308,3839,6144
2469,3992,6103
2722,4089,6092
3155,4051,6088
3728,3922,6092
4163,3769,6064
4201,3672,6040
3752,3634,6022
3077,3672,6040
2515,3744,6043
2308,3839,6040
2366,3919,6021
2426,4006,6040
2245,4069,6066
1834,4089,6092
1399,4027,6083
1183,3922,6092
1247,3792,6112
1479,3672,6144
1701,3581,6140
1834,3589,6144
1878,3692,6158
1893,3839,6196
1919,3920,6201
2012,3922,6196
2168,3872,6183
2367,3839,6196
2536,3825,6196
2663,3839,6196
2751,3866,6183
2840,3922,6196
2913,3976,6200
2958,4006,6196
2978,3977,6160
3018,3922,6144
3063,3864,6136
3077,3839,6144
3033,3828,6132
3018,3839,6144
3132,3861,6164
3432,3922,6196
3860,4003,6192
4319,4089,6196
4650,4124,6208
4733,4089,6248
4528,3971,6270
4142,3839,6300
3690,3771,6322
3254,3839,6352
2850,3979,6365
2544,4089,6405
2411,4102,6452
2485,4089,6509
2669,4109,6531
2840,4173,6561
2934,4220,6585
3018,4256,6613
3143,4271,6606
3313,4256,6613
3474,4176,6630
3609,4089,6665
3689,4047,6665
3728,4089,6665
3789,4168,6659
3964,4256,6665
4131,4292,6640
4023,4256,6613
3471,4138,6577
2663,4006,6561
1913,3897,6530
1420,3839,6509
1182,3812,6478
1183,3839,6457
1386,3887,6407
1716,3922,6352
2052,3891,6285
2367,3839,6248
2668,3806,6216
2958,3839,6196
3150,3907,6146
3195,4006,6092
3099,4100,6026
2958,4173,5988
2822,4168,5952
2722,4089,5936
2642,3952,5905
2603,3839,5884
2578,3811,5848
2544,3922,5832
2489,4120,5816
2485,4340,5832
2571,4518,5848
2722,4674,5884
2869,4787,5903
3018,4841,5936
3204,4811,5968
3432,4757,6040
3611,4689,6113
3668,4590,6196
3597,4422,6260
3491,4256,6352
3413,4166,6449
3373,4173,6561
3303,4168,6652
3195,4089,6769
3092,3943,6892
3077,3839,7029
3123,3811,7131
3136,3839,7238
2985,3850,7336
2663,3839,7446
2245,3801,7522
1893,3756,7602
1700,3693,7673
1716,3672,7758
1865,3718,7811
2071,3839,7862
2223,3951,7901
2308,4006,7967
2348,3954,8018
2426,3839,8071
2563,3710,8093
2781,3672,8123
3085,3751,8140
3491,3922,8175
3894,4065,8180
4142,4089,8175
4143,3936,8137
4023,3672,8123
4009,3418,8113
4319,3338,8123
5034,3469,8098
6094,3756,8071
7208,4064,8028
7929,4340,8019
7849,4576,8008
6923,4841,8019
5504,5161,8011
4142,5508,8019
3180,5701,8008
2663,5592,8019
2432,5193,8025
2367,4757,8071
2380,4491,8114
2426,4423,8175
2471,4393,8214
2544,4340,8279
2628,4320,8345
2663,4423,8435
2578,4539,8505
2426,4507,8591
2291,4292,8664
2248,4089,8748
2301,4030,8798
2485,4089,8852
2762,4139,8878
3077,4173,8904
3292,4169,8896
3373,4089,8904
3318,3921,8902
3195,3839,8904
3028,3965,8855
2840,4256,8800
2630,4516,8732
2426,4674,8696
2249,4721,8643
2130,4674,8591
2065,4493,8508
2071,4256,8435
2168,4079,8348
2426,4089,8279
2862,4285,8193
3432,4590,8123
3954,4818,8034
4260,4841,7967
4256,4628,7897
4023,4340,7862
3662,4130,7811
3254,4089,7758
2802,4155,7682
2367,4256,7654
2032,4316,7646
1893,4340,7654
1945,4329,7619
2130,4340,7602
2358,4392,7605
2603,4507,7654
2844,4596,7680
3077,4590,7706
3277,4465,7717
3491,4340,7758
3807,4292,7782
4319,4340,7810
4982,4415,7822
5621,4507,7862
5978,4569,7891
5917,4590,7915
5447,4568,7902
4733,4590,7915
3931,4648,7935
3195,4674,7967
2653,4617,7947
2426,4590,7915
2480,4651,7872
2663,4757,7862
2792,4804,7837
2840,4841,7810
2873,4911,7753
2958,5007,7706
3060,5057,7645
3136,5091,7602
3168,5105,7543
3195,5091,7498
3208,5050,7436
3195,5091,7394
3135,5183,7336
3077,5174,7290
3015,4951,7224
2958,4674,7186
2908,4514,7148
2958,4507,7133
3136,4537,7099
3373,4590,7081
3516,4649,7062
3491,4674,7081
3301,4597,7099
3018,4507,7133
2712,4493,7149
2485,4590,7186
2385,4715,7222
2426,4841,7290
2579,4921,7343
2840,4924,7394
3157,4790,7411
3491,4590,7446
3817,4431,7483
4142,4423,7550
4333,4511,7600
4201,4590,7654
3672,4547,7678
2958,4423,7706
2334,4313,7719
1953,4340,7758
1779,4509,7785
1775,4757,7810
1889,4901,7800
2071,4841,7810
2232,4613,7827
2367,4423,7862
2497,4371,7863
2663,4423,7862
2841,4465,7850
3018,4507,7862
3160,4556,7860
3254,4590,7862
3259,4529,7835
3195,4423,7810
3119,4365,7768
3136,4423,7758
3243,4518,7752
3373,4590,7758
3412,4619,7730
3373,4674,7706
3282,4737,7671
3195,4757,7654
3115,4637,7618
3077,4423,7602
3070,4202,7587
3077,4089,7602
3067,4064,7599
3077,4089,7602
3121,4117,7587
3195,4173,7602
3257,4227,7616
3313,4256,7654
3374,4236,7673
3491,4256,7706
3741,4372,7722
4260,4590,7758
5076,4810,7791
6035,5007,7862
6792,5228,7934
7041,5592,8019
6654,6108,8069
5798,6677,8123
4794,7059,8163
3964,7094,8227
3425,6746,8276
3136,6176,8331
2992,5548,8357
2958,5007,8383
2988,4611,8379
3018,4423,8383
2964,4436,8372
2840,4590,8383
2684,4729,8380
2544,4757,8383
2393,4652,8355
2248,4507,8331
2167,4364,8293
2248,4256,8279
2486,4175,8251
2781,4173,8227
2962,4237,8171
2958,4340,8123
2775,4420,8062
2544,4507,8019
2394,4574,7958
2426,4590,7915
2594,4492,7855
2781,4340,7810
2878,4187,7748
2958,4089,7706
3178,4045,7650
3609,4089,7602
4022,4183,7534
4083,4256,7498
3622,4230,7465
2840,4173,7446
2065,4166,7389
1538,4256,7342
1323,4363,7296
1420,4423,7290
1725,4381,7277
2071,4256,7290
2296,4073,7301
2426,3922,7342
2563,3857,7365
2781,3922,7394
3015,4075,7405
3195,4256,7446
3290,4335,7488
3373,4256,7550
3511,4063,7594
3728,3922,7654
3891,3891,7702
3846,3922,7758
3510,3925,7783
3018,3922,7810
2577,3924,7826
2367,3922,7862
2383,3892,7885
2544,3922,7915
2741,4057,7916
2958,4256,7915
3209,4384,7884
3491,4423,7862
3729,4414,7830
3846,4423,7810
3789,4422,7762
3609,4423,7706
3426,4463,7622
3373,4590,7550
3429,4702,7467
3491,4674,7394
3501,4467,7291
3550,4256,7186
3691,4185,7050
3964,4256,6925
4429,4323,6800
5088,4340,6717
5527,4347,6635
5148,4423,6561
3841,4522,6464
2308,4590,6405
1329,4594,6365
1065,4590,6352
1155,4589,6315
1361,4590,6300
1659,4553,6303
2012,4507,6352
2259,4439,6395
2367,4340,6457
2423,4175,6517
2544,4006,6613
2759,3882,6706
3077,3839,6821
3403,3827,6922
3609,3839,7029
3598,3863,7105
3432,3922,7186
3183,3995,7255
2899,4089,7342
2566,4178,7401
2248,4256,7446
1993,4279,7462
1834,4256,7498
1759,4200,7528
1775,4173,7550
1871,4172,7524
2012,4173,7498
2137,4090,7466
2248,3922,7446
2357,3716,7395
2485,3589,7342
2622,3578,7267
2781,3672,7186
2950,3776,7072
3136,3839,6977
3351,3821,6891
3609,3756,6821
3786,3681,6715
3728,3672,6613
3394,3731,6517
2958,3839,6457
2577,3932,6379
2308,4006,6300
2166,4053,6205
2248,4089,6144
2548,4073,6098
2899,4006,6092
3078,3903,6084
3077,3839,6092
2980,3818,6082
2840,3839,6092
2586,3865,6102
2248,3922,6144
1992,3982,6183
2012,4006,6248
2281,3942,6313
2603,3839,6405
2773,3735,6481
2781,3672,6561
2704,3643,6623
2663,3672,6717
2774,3722,6816
3195,3756,6925
3932,3759,7001
4852,3839,7081
5787,4063,7154
6627,4423,7238
7133,4809,7292
6982,5174,7342
6078,5496,7369
4793,5759,7394
3627,5865,7390
2840,5759,7394
2384,5433,7390
2189,5007,7394
2209,4586,7369
2367,4256,7342
2528,4009,7291
2663,3839,7238
2830,3722,7156
3077,3672,7081
3261,3660,6999
3195,3672,6925
2818,3672,6820
2308,3672,6717
1866,3664,6618
1598,3672,6561
1485,3696,6492
1538,3756,6405
1701,3807,6282
1893,3839,6196
2021,3852,6138
2130,3922,6092
2264,4027,5980
2426,4089,5832
2583,4007,5672
2781,3839,5571
3020,3698,5502
3195,3672,5467
3127,3690,5429
2781,3672,5415
2294,3584,5403
1893,3505,5415
1703,3480,5426
1716,3505,5467
1808,3512,5511
1893,3505,5571
1945,3512,5617
2012,3589,5676
2111,3711,5725
2248,3839,5780
2401,3888,5805
2603,3839,5832
2905,3708,5850
3313,3589,5884
3659,3518,5891
3728,3505,5884
3439,3500,5849
2958,3505,5832
2465,3501,5807
2071,3505,5780
1855,3520,5720
1953,3589,5676
2330,3683,5639
2781,3756,5623
3115,3737,5590
3373,3672,5571
3607,3629,5545
3728,3672,5519
3604,3757,5474
3313,3839,5467
3027,3884,5485
2840,3922,5519
2746,3936,5528
2781,3922,5571
2938,3890,5643
3136,3922,5728
3252,4010,5770
3313,4089,5832
3401,4092,5923
3550,4089,6040
3651,4143,6117
3609,4256,6196
3389,4352,6288
3077,4423,6405
2767,4450,6486
2544,4423,6561
2415,4331,6631
2367,4256,6717
2355,4237,6771
2367,4256,6821
2385,4252,6864
2426,4256,6925
2477,4285,6959
2544,4340,6977
2633,4378,6970
2781,4423,6977
2972,4450,6978
3195,4423,6977
3449,4322,6935
3787,4256,6873
4141,4294,6786
4319,4423,6717
4072,4536,6639
3373,4590,6561
2430,4549,6452
1598,4423,6352
1106,4232,6244
1006,4089,6144
1177,4049,6028
1479,4089,5936
1795,4106,5850
2071,4089,5780
2275,4067,5691
2426,4089,5623
2543,4109,5562
2663,4089,5519
2774,4006,5456
2899,3922,5415
3080,3861,5395
3373,3839,5415
3701,3824,5418
3905,3839,5415
3829,3873,5398
3491,3922,5415
2995,3935,5437
2485,3922,5467
2051,3901,5480
1775,3922,5519
1677,3987,5566
1716,4089,5623
1797,4164,5648
1893,4173,5676
2023,4093,5697
2248,4006,5728
2523,3985,5726
2781,4089,5728
2923,4261,5736
2958,4423,5780
2910,4478,5810
2840,4423,5832
2779,4266,5825
2781,4089,5832
2835,3953,5843
2899,3922,5884
2885,3939,5912
2781,3922,5936
2612,3809,5944
2485,3672,5988
2544,3562,6040
2958,3505,6092
3792,3495,6109
4970,3589,6144
6282,3753,6190
7455,3922,6248
8145,4074,6271
8106,4340,6300
7351,4761,6340
6213,5258,6405
5055,5705,6438
4083,6092,6457
3328,6304,6451
2840,6176,6457
2636,5690,6450
2663,5174,6457
2751,4904,6454
2781,4841,6457
2702,4724,6431
2544,4507,6405
2333,4314,6368
2130,4256,6352
2001,4260,6324
2012,4256,6300
2135,4233,6263
2308,4256,6248
2441,4326,6224
2544,4423,6196
2625,4483,6137
2722,4507,6092
2819,4500,6056
2958,4507,6040
3149,4507,5993
3373,4507,5936
3516,4470,5867
3491,4423,5832
3272,4366,5800
2958,4340,5780
2650,4308,5742
2426,4256,5728
2288,4180,5718
2248,4173,5728
2285,4260,5720
2367,4423,5728
2412,4575,5738
2367,4674,5780
2209,4633,5821
2012,4423,5884
1873,4113,5933
1893,3922,5988
2060,3944,6026
2308,4089,6092
2549,4169,6164
2781,4173,6248
2996,4176,6300
3195,4256,6352
3347,4373,6397
3491,4507,6457
3656,4591,6487
3846,4590,6509
3956,4478,6518
3905,4340,6561
3703,4228,6596
3491,4173,6613
3376,4145,6581
3373,4173,6561
3389,4222,6552
3373,4256,6561
3297,4241,6536
3195,4256,6509
3098,4325,6473
3077,4423,6457
3164,4492,6424
3373,4590,6405
3657,4744,6375
3964,4924,6352
4163,5016,6312
4142,5007,6300
3872,4926,6297
3491,4841,6300
3140,4769,6267
2899,4757,6248
2771,4785,6238
2781,4841,6248
2905,4902,6236
3077,5007,6248
3194,5098,6269
3254,5091,6300
3298,4938,6294
3373,4757,6300
3428,4637,6318
3432,4590,6352
3389,4542,6350
3373,4507,6352
3374,4493,6363
3313,4507,6405
3059,4501,6428
2603,4507,6457
2016,4533,6477
1479,4590,6509
1175,4627,6510
1243,4674,6509
1629,4742,6498
2130,4841,6509
2516,4882,6507
2722,4841,6509
2803,4738,6483
2840,4674,6457
2815,4641,6418
2722,4590,6405
2621,4461,6382
2663,4340,6352
2913,4316,6289
3373,4423,6248
3990,4541,6216
4674,4590,6196
5119,4567,6140
4970,4590,6092
4142,4713,6051
3018,4924,6040
2046,5102,6009
1420,5174,5988
1079,5096,5969
1006,4924,5988
1207,4699,6006
1598,4507,6040
1992,4378,6058
2308,4340,6092
2556,4337,6125
2781,4340,6196
2955,4325,6270
3077,4340,6352
3145,4380,6401
3195,4423,6457
3219,4403,6517
3254,4340,6613
3315,4267,6695
3491,4256,6769
3816,4300,6813
4260,4423,6873
4589,4603,6925
4556,4841,6977
4069,5034,6996
3313,5091,7029
2559,4922,7069
2012,4590,7133
1757,4209,7167
1834,3922,7186
2176,3751,7177
2663,3672,7186
3214,3632,7182
3905,3672,7186
4793,3836,7173
5798,4173,7186
6669,4636,7188
7159,5174,7186
7090,5704,7148
6449,6176,7133
5409,6495,7127
4319,6593,7133
3467,6409,7102
2958,6009,7081
2685,5514,7068
2544,5091,7081
2460,4786,7073
2426,4590,7081
2419,4436,7095
2426,4340,7133
2425,4304,7152
2426,4340,7186
2455,4391,7208
2544,4423,7238
2644,4378,7246
2663,4256,7290
2510,4077,7342
2248,3922,7394
2035,3815,7391
2071,3756,7394
2375,3696,7408
2840,3672,7446
3257,3709,7447
3491,3839,7446
3436,3985,7438
3077,4089,7446
2482,4106,7420
1834,4089,7394
1291,4074,7358
947,4089,7342
824,4097,7308
947,4089,7290
1264,4049,7261
1657,4006,7238
1975,3959,7181
2189,3922,7133
2336,3857,7090
2485,3756,7081
2642,3614,7057
2840,3505,7029
3091,3463,6971
3373,3505,6925
3534,3580,6880
3432,3672,6873
3054,3754,6867
2603,3839,6873
2275,3896,6862
2130,3922,6873
2065,3895,6874
2012,3839,6873
1973,3751,6838
2012,3672,6821
2161,3629,6811
2426,3672,6821
2747,3761,6797
3077,3839,6769
3397,3849,6730
3728,3839,6717
3983,3832,6691
4023,3839,6665
3758,3828,6610
3313,3839,6561
2895,3896,6497
2663,4006,6457
2607,4106,6417
2663,4173,6405
2735,4187,6377
2781,4173,6352
2797,4128,6310
2840,4089,6300
2939,4065,6308
3077,4089,6352
3173,4151,6379
3195,4256,6405
3156,4356,6414
3136,4423,6457
3184,4430,6504
3313,4423,6561
3458,4419,6585
3550,4423,6613
3524,4374,6631
3373,4256,6665
3077,4077,6683
2663,3922,6717
2190,3857,6741
1775,3922,6769
1472,4029,6767
1302,4089,6769
1283,4078,6763
1479,4089,6769
1845,4137,6746
2248,4173,6717
2577,4156,6676
2840,4173,6665
2999,4231,6643
2958,4256,6613
2698,4174,6550
2426,4089,6509
2321,4075,6476
2367,4089,6457
2394,4020,6402
2367,3922,6352
2341,3881,6307
2367,3922,6300
2401,3966,6291
2426,4006,6300
2417,4047,6296
2367,4089,6300
2285,4071,6287
2248,4006,6300
2287,3936,6318
2367,3922,6352
2423,3929,6367
2485,3922,6405
2595,3875,6449
2781,3839,6509
2995,3822,6535
3195,3839,6561
3283,3885,6577
3195,4006,6613
2946,4159,6635
2663,4256,6665
2427,4213,6670
2248,4089,6665
2106,3952,6628
2071,3839,6613
2156,3729,6606
2308,3672,6613
2413,3685,6586
2485,3756,6561
2571,3804,6527
2722,3839,6509
2939,3871,6474
3254,3922,6457
3620,3942,6431
3905,3922,6405
3923,3869,6344
3609,3839,6300
3021,3832,6266
2367,3839,6248
1933,3789,6195
2012,3672,6144
2683,3515,6100
3787,3422,6092
5019,3437,6068
6094,3589,6040
6735,3857,5997
6745,4256,5988
6135,4730,5983
5207,5174,5988
4327,5429,5975
3728,5425,5988
3427,5162,6008
3373,4757,6040
3442,4348,6040
3491,4089,6040
3373,4017,6031
3077,4089,6040
2680,4188,6034
2308,4256,6040
2004,4248,6037
1775,4173,6040
1597,4040,6014
1479,3922,5988
1415,3851,5952
1420,3839,5936
1490,3834,5906
1657,3839,5884
1879,3860,5849
2130,3922,5832
2349,3959,5802
2544,3922,5780
2666,3791,5742
2663,3672,5728
2509,3647,5715
2308,3756,5728
2166,3920,5738
2130,4089,5780
2144,4245,5824
2189,4423,5884
2274,4583,5926
2426,4674,5988
2604,4651,6055
2781,4590,6144
2967,4557,6217
3254,4590,6300
3672,4636,6373
4142,4674,6457
4440,4682,6525
4378,4674,6613
3913,4614,6693
3195,4507,6769
2436,4344,6799
1834,4173,6821
1502,3999,6837
1479,3839,6873
1660,3668,6882
1893,3505,6873
2074,3373,6837
2248,3338,6821
2487,3391,6799
2840,3505,6769
3308,3604,6694
3905,3672,6613
4518,3686,6526
4911,3672,6457
4829,3647,6373
4260,3672,6300
3424,3739,6219
2663,3839,6144
2189,3948,6041
2071,4089,5936
2198,4190,5821
2426,4173,5728
2628,4027,5622
2781,3922,5519
2913,3973,5402
3077,4173,5311
3276,4418,5224
3491,4674,5155
3655,4854,5082
3728,4841,5051
3694,4557,5040
3609,4173,5051
3522,3919,5041
3491,3922,5051
3525,4078,5069
3609,4256,5103
3631,4364,5118
3491,4423,5155
3151,4455,5202
2722,4507,5259
2316,4554,5282
2012,4590,5311
1832,4590,5351
1834,4590,5415
2001,4587,5449
2248,4590,5467
2439,4581,5464
2544,4590,5467
2599,4594,5447
2663,4590,5415
2715,4568,5359
2722,4590,5311
2634,4640,5255
2485,4674,5207
2356,4616,5147
2367,4507,5103
2518,4397,5049
2722,4340,4999
2861,4317,4934
2958,4340,4895
3099,4378,4862
3373,4423,4842
3713,4446,4804
3964,4507,4790
3931,4642,4800
3550,4841,4842
2924,4942,4868
2308,4841,4895
1918,4566,4910
1834,4340,4947
1952,4298,4984
2130,4423,5051
2268,4545,5123
2367,4590,5207
2443,4553,5262
2544,4507,5311
2723,4478,5351
3077,4507,5415
3623,4555,5470
4260,4590,5519
4738,4580,5541
4852,4590,5571
4492,4650,5597
3787,4757,5623
2951,4830,5622
2248,4841,5623
1758,4750,5620
1479,4590,5623
1374,4387,5599
1479,4256,5571
1770,4242,5536
2130,4340,5519
2416,4425,5491
2603,4423,5467
2742,4313,5433
2899,4173,5415
3116,4033,5386
3491,3922,5363
4123,3838,5327
5088,3839,5311
6334,3925,5299
7692,4089,5311
8816,4308,5310
9349,4674,5311
9063,5249,5297
8047,6009,5311
6568,6733,5329
4970,7177,5363
3521,7151,5381
2426,6677,5415
1743,5925,5440
1420,5174,5467
1322,4595,5477
1361,4256,5519
1478,4101,5571
1657,4089,5623
1861,4131,5638
2071,4173,5676
2243,4189,5740
2367,4256,5832
2445,4402,5887
2544,4590,5936
2692,4698,5992
2899,4674,6092
3091,4501,6192
3254,4256,6300
3374,4023,6397
3491,3922,6509
3565,3960,6609
3550,4089,6717
3407,4212,6800
3195,4340,6873
2987,4469,6919
2840,4590,6977
2741,4630,7030
2663,4590,7081
2549,4498,7089
2367,4423,7081
2118,4370,7053
1893,4340,7029
1782,4278,6981
1834,4173,6925
1998,4005,6846
2189,3839,6769
2285,3735,6668
2248,3756,6561
2128,3843,6426
2071,3922,6300
2123,3932,6179
2248,3922,6092
2362,3916,5995
2485,3922,5884
2628,3908,5739
2781,3922,5623
2870,3983,5533
2899,4089,5467
2896,4180,5368
2899,4256,5259
2927,4305,5141
3018,4340,5051
3164,4340,4960
3313,4340,4895
3409,4317,4831
3491,4256,4790
3608,4126,4734
3787,4006,4686
4011,3973,4641
4260,4089,4634
4444,4312,4631
4556,4590,4634
4772,4817,4620
5266,4924,4634
5721,4856,4671
5503,4674,4738
4374,4441,4790
2899,4256,4842
1769,4175,4885
1183,4256,4947
979,4448,4997
1124,4674,5051
1594,4853,5095
2130,5007,5155
2420,5105,5193
2485,5091,5207
2507,4917,5177
2544,4674,5155
2529,4436,5145
2544,4256,5155
2719,4143,5137
3077,4173,5103
3492,4327,5059
3905,4507,5051
4252,4584,5051
4438,4590,5051
4289,4561,5021
3787,4507,4999
3050,4383,4986
2308,4256,4999
1702,4181,5001
1302,4173,4999
1135,4168,4973
1243,4173,4947
1568,4194,4910
1953,4256,4895
2225,4328,4873
2367,4423,4842
2447,4515,4768
2544,4590,4686
2666,4605,4599
2840,4590,4530
3090,4553,4448
3432,4507,4374
3780,4405,4289
4023,4256,4218
4030,4073,4146
3787,3922,4113
3372,3832,4101
2958,3839,4113
2643,3903,4122
2426,4006,4166
2208,4118,4230
1953,4256,4322
1710,4370,4408
1598,4423,4530
1653,4412,4675
1834,4423,4842
2041,4449,4991
2248,4423,5155
2467,4273,5330
2722,4089,5519
2940,3963,5679
3077,3922,5832
3131,3881,5967
3195,3839,6092
3250,3833,6176
3254,3922,6248
3196,4029,6305
3195,4089,6352
3259,4083,6360
3254,4089,6352
3027,4106,6329
2663,4089,6300
2388,3999,6233
2367,3922,6144
2554,3906,6036
2840,3922,5936
3175,3884,5815
3609,3839,5676
4182,3882,5498
4911,4089,5311
5752,4419,5102
6568,4841,4895
7035,5300,4675
6864,5759,4478
6075,6108,4287
5088,6259,4113
4288,6130,3924
3728,5759,3749
3206,5264,3592
2663,4841,3489
2235,4566,3401
2071,4423,3332
2121,4305,3259
2248,4173,3228
2350,4005,3231
2426,3839,3280
2456,3705,3326
2426,3672,3385
2357,3733,3444
2367,3839,3541
2488,3902,3640
2663,3922,3749
2780,3916,3842
2840,3922,3957
2818,3916,4079
2663,3922,4218
2316,3965,4342
1893,4089,4478
1559,4215,4606
1420,4256,4738
1448,4156,4856
1598,4006,4999
1801,3885,5152
2012,3839,5311
2215,3825,5439
2485,3839,5571
2865,3850,5702
3313,3839,5832
3652,3763,5931
3728,3672,6040
3452,3624,6149
2899,3672,6248
2229,3760,6301
1657,3839,6352
1311,3876,6405
1243,3922,6457
1402,3996,6461
1716,4089,6457
2051,4127,6453
2308,4089,6457
2446,3971,6415
2544,3839,6352
2667,3723,6285
2840,3672,6248
3043,3679,6201
3313,3756,6144
3672,3868,6058
4083,4006,5988
4384,4115,5924
4438,4173,5884
4199,4150,5830
3787,4089,5780
3338,4024,5715
2958,4006,5676
2663,4025,5639
2485,4089,5623
2481,4187,5593
2722,4340,5571
3183,4494,5535
3728,4590,5519
4136,4554,5505
4260,4423,5519
4094,4266,5521
3787,4173,5519
3484,4147,5500
3254,4173,5519
3050,4188,5560
2840,4173,5623
2628,4100,5665
2485,4006,5728
2437,3924,5798
2485,3922,5884
2556,3990,5950
2603,4089,6040
2577,4128,6140
2485,4089,6248
2338,3993,6323
2189,3922,6405
2070,3897,6485
2012,3922,6561
1994,3956,6588
2012,4006,6613
2049,4050,6638
2130,4089,6665
2239,4094,6645
2367,4089,6613
2481,4079,6565
2603,4089,6509
2755,4113,6406
2958,4173,6300
3157,4231,6195
3313,4256,6092
3406,4218,5944
3491,4173,5780
3551,4131,5610
3550,4089,5467
3437,4005,5325
3254,3922,5207
3017,3861,5095
2722,3839,4999
2356,3825,4887
2012,3839,4790
1785,3853,4699
1716,3839,4634
1758,3760,4569
1893,3672,4530
2139,3607,4498
2544,3589,4478
