II,MCL,PLETH,RESP
6224,10865,5442,2423
6248,10933,5450,2425
6296,10767,5433,2423
6377,10583,5411,2425
6443,10509,5379,2422
6506,10583,5371,2425
6541,10704,5356,2423
6570,10933,5332,2425
6550,11175,5285,2422
6506,11283,5254,2425
6462,11108,5220,2424
6506,10845,5175,2425
6603,10649,5082,2420
6699,10583,4979,2425
6713,10559,4875,2433
6699,10670,4783,2445
6684,10871,4668,2443
6699,11020,4548,2445
6694,10905,4421,2449
6699,10670,4313,2464
6699,10515,4204,2472
6699,10583,4117,2483
6661,10743,4033,2490
6635,10933,3960,2502
6603,11051,3873,2509
6570,11108,3803,2522
6527,11062,3738,2531
6570,11020,3685,2541
6691,10995,3620,2538
6828,11020,3568,2541
6878,11014,3521,2546
6893,11020,3489,2560
6890,11009,3445,2568
6893,11020,3411,2579
6885,11004,3382,2587
6957,11020,3372,2599
7062,11019,3360,2604
7086,11020,3372,2618
6914,10989,3399,2633
6699,11020,3450,2656
6607,11069,3490,2667
6699,11108,3529,2676
6822,11054,3560,2679
6893,11020,3607,2695
6873,11033,3648,2711
6828,11108,3685,2733
6754,11122,3693,2744
6699,11108,3685,2753
6665,11057,3660,2756
6699,11020,3646,2772
6758,10929,3628,2789
6828,10845,3607,2810
6859,10784,3564,2818
6893,10845,3529,2830
6914,11007,3500,2842
6957,11283,3489,2868
7003,11519,3469,2888
7086,11633,3450,2907
7129,11538,3435,2918
7086,11370,3450,2945
6938,11197,3471,2973
6828,11108,3489,3003
6802,11039,3486,3018
6828,11020,3489,3041
6813,11004,3491,3067
6828,11020,3489,3099
6921,11003,3464,3116
7086,11020,3450,3138
7191,11092,3445,3160
7215,11283,3450,3195
7153,11439,3430,3217
7086,11458,3411,3234
7040,11280,3398,3245
7086,11108,3411,3272
7151,11033,3423,3300
7150,11108,3450,3330
7019,11241,3482,3346
6893,11458,3529,3369
6849,11627,3565,3391
6893,11633,3607,3426
6905,11380,3643,3453
6893,11108,3685,3484
6854,10999,3719,3508
6828,11108,3764,3542
6800,11222,3803,3568
6828,11283,3842,3600
6869,11268,3860,3623
6893,11283,3881,3657
6884,11302,3899,3684
6957,11370,3921,3715
7068,11415,3921,3737
7086,11458,3921,3773
6901,11440,3915,3808
6699,11458,3921,3850
6623,11449,3918,3876
6699,11458,3921,3908
6766,11420,3917,3938
6828,11458,3921,3985
6869,11535,3916,4022
6893,11633,3921,4062
6807,11643,3920,4091
6699,11633,3921,4139
6675,11643,3901,4185
6828,11720,3881,4235
7017,11747,3856,4268
7086,11720,3842,4312
6923,11692,3819,4355
6635,11895,3803,4408
6341,12424,3789,4444
6248,13382,3803,4485
6557,14773,3819,4520
7472,16705,3842,4562
8865,19011,3853,4587
10435,21253,3881,4620
11899,22587,3915,4651
13141,22303,3960,4697
13801,20044,3993,4731
13463,16268,4038,4774
12165,11985,4079,4810
10693,8484,4117,4851
9717,6488,4130,4870
9212,6035,4156,4889
8690,6523,4191,4896
8052,7434,4234,4909
7522,8418,4252,4906
7279,9446,4274,4909
7185,10440,4303,4903
7150,11370,4352,4909
7149,12062,4389,4904
7215,12507,4430,4909
7265,12735,4467,4903
7279,12944,4509,4909
7226,13117,4528,4904
7150,13207,4548,4909
7040,13068,4563,4903
6957,12857,4587,4909
6873,12673,4591,4904
6828,12682,4587,4909
6794,12776,4564,4903
6828,12944,4548,4909
6863,13088,4524,4903
6893,13207,4509,4909
6895,13187,4485,4903
6957,13032,4470,4909
7037,12795,4445,4903
7086,12682,4430,4909
7029,12716,4407,4903
6957,12857,4391,4909
6906,12954,4364,4903
6893,13032,4352,4909
6864,13026,4342,4903
6893,12944,4352,4909
6978,12765,4352,4903
7086,12682,4352,4909
7105,12725,4340,4903
7086,12857,4352,4909
7064,12907,4369,4903
7086,12944,4391,4909
7085,12980,4388,4903
7086,13032,4391,4909
7076,12986,4398,4903
7086,12944,4430,4909
7073,12948,4461,4903
7086,13032,4509,4909
7121,13033,4559,4903
7215,12944,4626,4909
7309,12752,4682,4903
7408,12595,4744,4909
7454,12515,4798,4903
7472,12595,4862,4909
7450,12678,4904,4903
7472,12682,4940,4909
7553,12609,4956,4903
7730,12682,4979,4909
7925,12835,4984,4903
8116,12857,4979,4909
8250,12568,4951,4903
8374,12245,4940,4909
8473,12101,4936,4903
8567,12157,4940,4909
8609,12172,4918,4903
8632,12157,4901,4909
8638,12120,4889,4903
8696,12070,4901,4909
8798,11870,4901,4903
8954,11633,4901,4909
9079,11465,4880,4903
9147,11458,4862,4909
9142,11447,4832,4903
9147,11370,4822,4909
9155,11180,4817,4903
9147,11020,4822,4909
9062,10957,4803,4903
8954,11108,4783,4909
8832,11386,4764,4903
8696,11720,4783,4909
8469,11943,4815,4903
8181,12070,4862,4909
7850,12102,4894,4903
7537,12157,4940,4909
7224,12202,4978,4903
6957,12245,5018,4909
6729,12209,5045,4903
6570,12157,5097,4909
6431,12045,5155,4903
6313,11895,5214,4909
6158,11663,5235,4903
5991,11458,5254,4909
5820,11297,5269,4903
5733,11283,5293,4909
5695,11439,5292,4903
5669,11807,5293,4909
5574,12112,5289,4903
5475,12070,5293,4909
5408,11598,5272,4903
5411,11108,5254,4909
5412,10914,5240,4903
5411,11020,5254,4909
5394,11080,5256,4903
5411,11020,5254,4909
5416,10963,5229,4903
5411,11108,5214,4909
5387,11304,5191,4903
5411,11370,5175,4909
5449,11194,5147,4903
5475,11020,5136,4909
5455,11054,5118,4903
5475,11370,5097,4909
5555,11679,5049,4903
5669,11720,5018,4909
5721,11354,5004,4903
5733,10845,5018,4909
5726,10530,5017,4903
5733,10670,5018,4909
5706,11047,5020,4903
5669,11283,5058,4909
5643,11062,5094,4903
5669,10583,5136,4909
5669,10203,5163,4903
5604,10233,5214,4909
5481,10570,5270,4903
5411,11020,5332,4909
5399,11335,5356,4903
5411,11458,5371,4909
5409,11299,5379,4903
5475,10933,5411,4909
5595,10483,5430,4903
5669,10233,5450,4909
5575,10237,5455,4903
5411,10408,5489,4909
5314,10515,5525,4903
5347,10583,5567,4909
5395,10667,5592,4903
5411,10845,5646,4909
5411,10977,5715,4903
5475,11020,5803,4909
5559,10979,5860,4903
5604,11020,5920,4909
5552,11139,5972,4903
5475,11283,6038,4909
5420,11274,6076,4903
5411,11108,6116,4909
5383,10804,6146,4904
5347,10495,6195,4909
5318,10206,6227,4903
5347,10058,6273,4909
5369,10117,6317,4904
5347,10495,6391,4909
5248,11068,6461,4903
5153,11633,6548,4909
5092,11869,6630,4904
5089,11720,6744,4909
5101,11301,6855,4903
5153,10933,6979,4909
5236,10720,7087,4905
5347,10670,7214,4909
5408,10650,7323,4902
5411,10670,7410,4909
5363,10660,7446,4907
5347,10583,7488,4909
5377,10358,7529,4888
5475,10146,7567,4870
5595,10078,7551,4846
5733,10233,7528,4832
5843,10416,7501,4802
5926,10495,7488,4774
5963,10425,7447,4737
5991,10408,7410,4716
5982,10563,7366,4686
5926,10933,7332,4658
5781,11285,7269,4614
5604,11458,7214,4581
5436,11353,7153,4547
5347,11108,7096,4524
5331,10786,7000,4484
5411,10495,6900,4447
5539,10267,6794,4402
5669,10233,6704,4370
5689,10350,6587,4328
5604,10495,6469,4293
5483,10404,6339,4248
5475,10058,6234,4216
5584,9601,6125,4176
5733,9358,6038,4139
5799,9441,5948,4086
5797,9883,5881,4042
5760,10567,5811,3997
5733,11370,5763,3965
5688,11842,5714,3924
5669,11633,5685,3888
5676,10752,5642,3844
5733,9883,5607,3811
5748,9540,5558,3776
5733,9796,5528,3754
5678,10221,5488,3724
5669,10583,5450,3696
5686,10786,5385,3653
5733,10845,5332,3619
5738,10749,5281,3584
5733,10670,5254,3561
5741,10733,5213,3529
5797,10933,5175,3503
5785,11028,5125,3470
5604,11020,5097,3446
5236,11142,5069,3412
4896,11807,5058,3388
4816,13063,5045,3362
5218,14694,5058,3349
6203,16326,5062,3329
7859,17842,5058,3311
10035,19011,5026,3284
12303,19417,5018,3272
13961,18375,5020,3260
14494,15656,5018,3253
13827,11680,4976,3237
12432,7609,4940,3234
10888,4628,4915,3231
9598,3498,4901,3234
8575,4062,4856,3220
7730,5685,4822,3215
7004,7613,4809,3216
6506,9446,4822,3234
6270,10844,4808,3242
6248,11633,4783,3253
6266,11787,4752,3257
6248,11720,4744,3272
6175,11793,4725,3285
6120,12157,4705,3311
6095,12575,4663,3331
6120,12944,4626,3349
6131,13218,4579,3351
6120,13469,4548,3369
6050,13495,4508,3393
5991,13207,4470,3426
5932,12627,4417,3442
5926,12157,4391,3465
5933,12032,4381,3488
5991,12245,4391,3523
6036,12439,4387,3545
6055,12420,4391,3580
6012,12231,4399,3622
5991,12157,4430,3677
6004,12274,4461,3714
6055,12507,4509,3754
6066,12616,4548,3787
6055,12595,4587,3831
6033,12507,4603,3863
6055,12507,4626,3908
6078,12501,4645,3952
6120,12420,4666,4004
6180,12204,4663,4039
6313,12070,4666,4081
6443,12128,4664,4123
6506,12420,4666,4177
6449,12726,4643,4220
6377,12944,4626,4273
6344,13007,4616,4326
6377,13032,4626,4389
6417,13008,4614,4436
6506,12944,4587,4485
6646,12736,4551,4533
6828,12420,4548,4601
6935,12004,4552,4660
6957,11633,4548,4716
6925,11372,4506,4756
6957,11370,4470,4812
7056,11637,4442,4864
7215,12157,4430,4909
7351,12670,4394,4913
7472,12944,4352,4909
7563,12770,4304,4900
7666,12245,4274,4909
7753,11554,4232,4906
7859,11020,4195,4909
7970,10798,4160,4902
8116,10933,4156,4909
8236,11126,4154,4905
8310,11108,4156,4909
8311,10766,4145,4903
8310,10408,4156,4909
8309,10231,4172,4904
8310,10233,4195,4909
8255,10135,4192,4903
8181,9883,4195,4909
8100,9543,4204,4904
8052,9358,4234,4909
8009,9436,4253,4903
7988,9796,4274,4909
7943,10097,4286,4903
7859,10058,4313,4909
7686,9676,4331,4903
7472,9446,4352,4909
7220,9644,4364,4903
6957,10146,4391,4909
6657,10513,4411,4903
6377,10670,4430,4909
6123,10754,4429,4903
5926,10933,4430,4909
5763,11056,4427,4903
5669,11020,4430,4909
5585,10797,4415,4903
5475,10583,4391,4909
5298,10453,4349,4903
5153,10495,4313,4909
5080,10700,4269,4903
5089,11108,4234,4909
5107,11502,4192,4903
5153,11633,4156,4909
5195,11352,4101,4903
5218,10933,4038,4909
5160,10638,3964,4903
5089,10583,3921,4909
5036,10606,3895,4903
5024,10670,3881,4909
4972,10737,3842,4903
4896,10845,3803,4909
4840,10948,3769,4903
4896,11108,3764,4909
5001,11242,3759,4903
5089,11283,3764,4909
5109,11163,3758,4903
5153,11108,3764,4909
5244,11270,3770,4903
5347,11633,3803,4909
5366,11845,3839,4903
5347,11720,3881,4909
5347,11323,3911,4903
5411,11020,3960,4909
5463,10946,4016,4903
5475,11020,4077,4909
5419,10984,4115,4903
5347,10845,4156,4909
5295,10669,4194,4903
5347,10583,4234,4909
5485,10539,4241,4903
5669,10583,4234,4909
5814,10705,4212,4903
5926,10933,4195,4909
5981,11103,4168,4903
5991,11108,4156,4909
5965,10851,4138,4903
5991,10495,4117,4909
6044,10221,4071,4903
6055,10233,4038,4909
5927,10431,4013,4903
5733,10583,3999,4909
5560,10370,3969,4904
5475,9883,3960,4909
5428,9515,3969,4903
5411,9796,3999,4909
5398,10698,4012,4904
5411,11720,4038,4909
5423,12170,4080,4903
5475,11895,4156,4909
5558,11172,4228,4904
5669,10495,4313,4909
5727,10029,4399,4903
5733,9796,4509,4909
5704,9710,4617,4904
5733,9796,4744,4909
5815,9895,4864,4902
5926,9883,4979,4909
5980,9748,5050,4907
5991,9796,5097,4909
5960,10144,5122,4889
5926,10670,5175,4870
5860,11055,5252,4843
5797,11283,5371,4832
5755,11367,5490,4811
5797,11370,5607,4793
5880,11200,5699,4758
5991,11020,5803,4735
6036,10935,5902,4710
6055,11020,5999,4697
6055,11109,6061,4667
6120,11108,6116,4639
6195,10922,6156,4602
6248,10583,6195,4581
6238,10165,6200,4558
6248,9883,6195,4543
6269,9856,6172,4512
6248,10146,6155,4485
6108,10626,6118,4450
5926,11283,6077,4427
5762,12118,6016,4396
5733,13294,5959,4370
6027,14790,5881,4333
6957,16530,5803,4312
8568,18212,5713,4289
10629,19417,5646,4273
12759,19361,5580,4240
14622,17492,5528,4216
15654,13971,5462,4190
15331,9883,5411,4177
13703,6246,5360,4149
11659,3673,5332,4119
10045,2465,5302,4082
9018,2974,5293,4062
8199,4890,5285,4040
7472,7259,5293,4023
6981,9152,5288,3991
6828,10583,5293,3965
6823,11854,5289,3932
6828,12944,5293,3908
6807,13465,5275,3874
6828,13469,5254,3850
6859,13222,5213,3819
6893,12944,5175,3792
6892,12561,5117,3756
6893,12245,5058,3734
6863,12201,4978,3714
6828,12595,4901,3696
6749,13117,4814,3657
6699,13469,4744,3619
6669,13402,4676,3582
6699,13032,4626,3561
6703,12514,4566,3532
6699,12070,4509,3503
6674,11824,4441,3463
6699,11895,4391,3426
6750,12173,4335,3383
6828,12507,4274,3349
6868,12760,4189,3316
6893,13032,4117,3292
6901,13232,4040,3254
6957,13207,3960,3215
7039,12842,3853,3168
7150,12507,3764,3138
7209,12530,3694,3108
7215,12944,3646,3080
7165,13299,3581,3038
7150,13294,3529,3003
7146,12892,3493,2969
7150,12420,3489,2945
7140,12101,3482,2913
7215,12070,3489,2887
7345,12157,3512,2858
7472,12245,3568,2830
7506,12229,3613,2787
7537,12245,3646,2753
7592,12351,3657,2720
7666,12595,3685,2695
7680,12841,3720,2655
7730,13032,3764,2618
7873,13053,3786,2583
8116,12944,3803,2560
8313,12716,3805,2531
8439,12507,3803,2502
8512,12317,3780,2469
8632,12157,3764,2445
8764,11919,3754,2414
8889,11633,3764,2387
8939,11288,3764,2354
8954,11020,3764,2329
8956,10894,3757,2299
9018,11020,3764,2271
9107,11223,3764,2238
9212,11283,3764,2214
9282,11010,3744,2192
9340,10583,3725,2175
9339,10199,3699,2147
9276,10058,3685,2117
9138,10137,3665,2084
9018,10408,3646,2060
8935,10600,3619,2036
8889,10495,3607,2021
8804,10038,3590,2003
8696,9621,3568,1983
8549,9544,3523,1952
8374,9883,3489,1925
8111,10383,3464,1901
7794,10933,3450,1886
7447,11406,3423,1867
7150,11720,3411,1848
6893,11684,3407,1825
6699,11370,3411,1809
6523,10981,3390,1790
6377,10845,3372,1771
6213,11008,3362,1747
6055,11370,3372,1732
5893,11625,3371,1721
5797,11633,3372,1713
5762,11333,3366,1695
5797,10933,3372,1675
5814,10643,3379,1652
5797,10670,3411,1636
5723,10894,3450,1622
5669,11108,3489,1617
5644,11108,3505,1609
5669,11020,3529,1598
5659,10968,3562,1576
5604,11020,3607,1559
5508,11040,3629,1547
5475,11020,3646,1540
5512,10973,3661,1523
5604,11020,3685,1501
5671,11147,3691,1477
5733,11370,3685,1463
5770,11555,3664,1452
5797,11633,3646,1444
5791,11516,3622,1427
5797,11283,3607,1405
5783,10934,3587,1380
5733,10583,3568,1367
5651,10358,3530,1358
5669,10495,3489,1347
5808,10901,3432,1326
5991,11283,3372,1309
6065,11298,3302,1297
6055,11020,3254,1290
6025,10653,3214,1271
6055,10408,3176,1251
6125,10256,3113,1235
6248,10233,3058,1232
6353,10312,3022,1225
6377,10495,3019,1213
6266,10610,3006,1191
6120,10583,2980,1174
6000,10350,2942,1161
5926,10058,2940,1155
5827,9842,2968,1145
5733,9883,3019,1136
5668,10134,3054,1124
5669,10495,3097,1116
5671,10755,3155,1106
5669,10845,3254,1097
5650,10694,3355,1086
5669,10408,3450,1078
5696,10117,3521,1068
5733,10058,3607,1059
5750,10205,3700,1047
5797,10408,3803,1039
5857,10435,3881,1030
5926,10408,3960,1020
5960,10559,4033,1007
5991,11020,4117,1001
5982,11415,4190,1000
5926,11283,4274,1001
5825,10448,4351,992
5797,9446,4430,982
5868,8944,4496,976
5991,9271,4587,982
6044,9955,4697,985
6055,10408,4822,982
6023,10362,4922,969
5991,10233,5018,962
5927,10373,5111,961
5926,10845,5214,962
5976,11283,5297,960
6055,11458,5371,962
6081,11338,5418,970
6120,11108,5450,982
6184,10835,5449,984
6248,10583,5450,982
6197,10395,5445,979
6055,10408,5450,982
5886,10555,5441,982
5797,10845,5450,982
5803,11441,5464,980
5991,12682,5489,982
6478,14375,5489,987
7472,16093,5489,1001
9024,17653,5493,1014
10951,19242,5528,1020
12691,20277,5554,1017
13656,19504,5567,1020
13517,16301,5556,1030
12497,11895,5567,1039
11072,8066,5585,1038
9727,5685,5607,1039
8644,4469,5602,1047
7859,4198,5607,1059
7281,4819,5609,1059
6893,6210,5607,1059
6664,7945,5565,1064
6635,9796,5528,1078
6754,11520,5501,1088
6957,12857,5489,1097
7086,13485,5440,1104
7086,13469,5371,1116
6954,13002,5286,1126
6828,12420,5214,1136
6776,11989,5134,1143
6828,12070,5058,1155
6875,12612,4962,1164
6893,13294,4862,1174
6845,13594,4748,1182
6828,13469,4666,1193
6835,13114,4601,1203
6893,12857,4548,1213
6908,12679,4467,1220
6893,12507,4391,1232
6854,12303,4321,1243
6893,12245,4274,1251
6982,12373,4223,1250
7086,12595,4195,1251
7125,12686,4173,1257
7150,12682,4156,1270
7173,12687,4112,1281
7215,12857,4077,1290
7196,13063,4050,1296
7150,13207,4038,1309
7109,13166,4001,1320
7150,13032,3960,1328
7199,12809,3913,1328
7215,12595,3881,1328
7178,12433,3839,1332
7215,12507,3803,1347
7329,12799,3770,1360
7472,13207,3764,1367
7523,13431,3761,1363
7537,13382,3764,1367
7566,13060,3756,1376
7666,12682,3764,1386
7745,12363,3776,1385
7794,12245,3803,1386
7802,12277,3821,1392
7859,12420,3842,1405
7974,12524,3847,1414
8181,12595,3842,1424
8391,12623,3818,1434
8567,12682,3803,1444
8662,12644,3785,1443
8761,12420,3764,1444
8874,11944,3719,1449
9018,11458,3685,1463
9138,11139,3661,1472
9276,11108,3646,1482
9410,11196,3607,1491
9534,11283,3568,1501
9585,11207,3535,1502
9598,11020,3529,1501
9552,10787,3512,1505
9469,10670,3489,1521
9361,10577,3458,1534
9340,10408,3450,1540
9398,10097,3449,1536
9469,9883,3450,1540
9437,9884,3429,1548
9340,10058,3411,1559
9182,10142,3400,1560
8954,10146,3411,1559
8589,10216,3413,1557
8181,10583,3411,1559
7808,11127,3399,1556
7537,11633,3411,1559
7298,11825,3440,1566
7086,11720,3489,1578
6856,11406,3528,1580
6635,11108,3568,1578
6410,10928,3600,1575
6248,11020,3646,1578
6114,11350,3686,1579
5991,11807,3725,1578
5835,12045,3745,1574
5733,11895,3764,1578
5686,11424,3766,1586
5669,11020,3764,1598
5580,10861,3743,1599
5475,10933,3725,1598
5401,11065,3701,1594
5411,11283,3685,1598
5419,11515,3661,1598
5411,11633,3646,1598
5379,11447,3636,1593
5411,11108,3646,1598
5493,10855,3651,1606
5604,10933,3646,1617
5657,11292,3621,1618
5669,11807,3607,1617
5654,12142,3601,1613
5669,12070,3607,1617
5659,11536,3592,1617
5604,10933,3568,1617
5505,10649,3527,1613
5475,10845,3489,1617
5552,11191,3444,1625
5733,11370,3411,1636
5928,11258,3372,1638
6120,11108,3333,1636
6269,11064,3282,1631
6377,11108,3254,1636
6399,10986,3244,1644
6377,10670,3254,1655
6337,10269,3251,1658
6313,10058,3254,1655
6227,10102,3263,1649
6055,10408,3293,1655
5822,10834,3315,1666
5669,11283,3333,1675
5627,11501,3341,1672
5669,11370,3372,1675
5712,10919,3408,1683
5797,10495,3450,1694
5924,10272,3470,1693
6055,10233,3489,1694
6074,10183,3503,1699
5991,10146,3529,1713
5865,10140,3544,1722
5797,10233,3568,1732
5777,10390,3584,1742
5797,10670,3607,1752
5799,10892,3619,1751
5797,10845,3646,1752
5782,10463,3678,1756
5797,10146,3725,1771
5803,10185,3760,1781
5797,10583,3803,1790
5769,11019,3849,1796
5797,11370,3921,1809
5879,11534,3995,1819
5991,11458,4077,1829
6062,11029,4139,1835
6120,10495,4195,1848
6135,10142,4242,1858
6120,10233,4313,1867
6040,10598,4387,1865
5991,11020,4470,1867
5972,11202,4537,1872
5991,11108,4626,1886
5978,10790,4721,1895
5991,10495,4822,1906
6038,10411,4897,1913
6120,10670,4979,1925
6143,11150,5069,1933
6120,11633,5175,1944
6064,11837,5257,1952
5991,11807,5332,1963
5774,11777,5400,1971
5411,12157,5489,1983
5113,13118,5569,1991
5347,14694,5646,2002
6362,16636,5691,2009
8052,18717,5724,2021
9953,20523,5738,2030
11595,21516,5763,2040
12532,20881,5783,2045
12561,18280,5803,2060
11785,14269,5800,2077
10693,10233,5803,2098
9701,7143,5800,2107
8954,5248,5803,2117
8311,4432,5772,2125
7730,4898,5724,2137
7229,6535,5658,2142
6893,8659,5607,2156
6737,10338,5539,2172
6828,11370,5450,2194
7098,11984,5324,2205
7408,12420,5214,2214
7541,12594,5114,2219
7472,12595,5018,2233
7269,12519,4894,2242
7086,12507,4783,2252
6967,12526,4691,2257
6957,12682,4626,2271
6998,12859,4545,2287
7086,12944,4470,2310
7130,12781,4400,2321
7150,12595,4352,2329
7129,12515,4290,2332
7150,12595,4234,2348
7182,12704,4182,2367
7215,12857,4156,2387
7182,12997,4119,2393
7150,13032,4077,2406
7147,12825,4014,2422
7215,12507,3960,2445
7269,12227,3909,2454
7279,12157,3881,2464
7210,12258,3856,2475
7150,12507,3842,2502
7132,12692,3818,2524
7215,12682,3803,2541
7337,12428,3790,2546
7472,12245,3803,2560
7534,12368,3809,2576
7537,12857,3803,2599
7485,13380,3773,2613
7472,13644,3764,2637
7485,13429,3766,2663
7537,12857,3764,2695
7597,12157,3724,2712
7730,11720,3685,2733
7877,11717,3659,2756
7988,12157,3646,2791
8003,12699,3608,2819
8052,13032,3568,2849
8192,12919,3535,2868
8439,12507,3529,2887
8678,12051,3511,2900
8889,11895,3489,2926
8989,12116,3461,2953
8954,12595,3450,2984
8772,12880,3432,2999
8632,12682,3411,3022
8678,12018,3380,3048
8954,11370,3372,3080
9274,11035,3371,3097
9534,11020,3372,3118
9717,11032,3348,3141
9920,11020,3333,3176
10066,10991,3326,3197
10049,11020,3333,3215
9824,10998,3326,3226
9598,10933,3333,3253
9523,10785,3346,3280
9598,10583,3372,3311
9622,10243,3385,3328
9534,9883,3411,3349
9381,9659,3446,3365
9276,9796,3489,3388
9143,10199,3508,3402
8889,10670,3529,3426
8460,10957,3558,3451
7988,11108,3607,3484
7557,11182,3636,3503
7215,11283,3646,3523
6897,11355,3638,3536
6635,11458,3646,3561
6415,11555,3662,3579
6248,11633,3685,3600
6073,11553,3689,3612
5926,11370,3685,3638
5788,11169,3676,3664
5669,11108,3685,3696
5521,11111,3690,3714
5411,11108,3685,3734
5347,10983,3659,3749
5347,10845,3646,3773
5358,10788,3644,3789
5411,10933,3646,3811
5442,11186,3616,3826
5411,11458,3568,3850
5275,11605,3505,3865
5153,11633,3450,3888
5088,11483,3387,3904
5089,11283,3333,3927
5094,11212,3283,3941
5153,11458,3254,3965
5247,11729,3218,3982
5347,11633,3176,4004
5397,11087,3122,4010
5475,10670,3097,4023
5572,10802,3101,4034
5604,11370,3137,4062
5452,11808,3161,4081
5218,11895,3176,4100
5076,11688,3182,4104
5153,11370,3215,4119
5364,10946,3254,4134
5604,10583,3293,4158
5786,10459,3310,4165
5926,10670,3333,4177
5995,10899,3353,4188
5991,10845,3372,4216
5898,10458,3368,4234
5797,10146,3372,4254
5733,10171,3385,4259
5733,10495,3411,4273
5719,10758,3415,4284
5669,10845,3411,4312
5570,10813,3402,4331
5475,10845,3411,4350
5355,10899,3413,4353
5218,10933,3411,4370
5091,10841,3389,4385
5089,10670,3372,4408
5201,10423,3348,4413
5347,10233,3333,4427
5405,10147,3308,4441
5411,10233,3293,4466
5403,10372,3271,4474
5411,10495,3254,4485
5381,10532,3225,4489
5347,10583,3215,4504
5325,10615,3218,4510
5347,10583,3254,4524
5369,10377,3299,4530
5411,10146,3372,4543
5448,10031,3455,4540
5475,10146,3568,4543
5451,10351,3691,4543
5411,10583,3842,4562
5363,10751,3985,4572
5347,10933,4117,4581
5364,11060,4212,4574
5475,11108,4313,4581
5617,10871,4420,4587
5733,10408,4548,4601
5742,9917,4652,4596
5733,9796,4744,4601
5727,10087,4827,4603
5733,10583,4940,4620
5711,11014,5058,4620
5733,11370,5175,4620
5783,11569,5267,4612
5797,11458,5371,4620
5679,10960,5483,4619
5475,10495,5607,4620
5187,10525,5706,4604
4831,11283,5803,4601
4511,12573,5885,4596
4574,14256,5959,4601
5273,16167,5989,4589
6635,18192,5999,4581
8398,19981,5993,4566
10242,21078,5999,4562
11681,20760,5985,4549
12239,18629,5959,4543
11698,14995,5914,4528
10435,11020,5881,4524
9081,7751,5842,4509
8116,5685,5803,4504
7538,4787,5739,4491
7150,5073,5685,4485
6756,6341,5626,4470
6377,8134,5567,4466
6091,9760,5473,4454
5991,10933,5371,4447
6019,11639,5263,4423
6120,12070,5175,4408
6232,12280,5077,4392
6377,12420,4979,4389
6485,12536,4859,4369
6506,12682,4744,4350
6425,12701,4628,4323
6377,12595,4548,4312
6409,12374,4482,4299
6506,12245,4430,4293
6550,12178,4363,4271
6570,12157,4313,4254
6551,12078,4277,4229
6506,12070,4274,4216
6379,12182,4268,4193
6248,12420,4274,4177
6151,12648,4271,4153
6120,12857,4274,4139
6098,12995,4255,4117
6120,13032,4234,4100
6169,12839,4206,4070
6248,12507,4195,4042
6304,12170,4176,4006
6377,12070,4156,3985
6445,12208,4115,3961
6506,12507,4077,3946
6522,12698,4034,3916
6570,12682,3999,3888
6638,12453,3956,3852
6699,12245,3921,3831
6677,12141,3879,3807
6635,12157,3842,3792
6588,12129,3785,3763
6570,12070,3725,3734
6575,12005,3657,3698
6699,12070,3607,3677
6902,12221,3550,3655
7086,12420,3489,3638
7132,12507,3406,3607
7150,12507,3333,3580
7233,12483,3264,3548
7408,12595,3215,3523
7555,12718,3164,3489
7666,12682,3137,3465
7730,12339,3123,3441
7794,11895,3137,3426
7855,11533,3148,3398
7988,11370,3176,3369
8160,11288,3217,3332
8310,11283,3293,3311
8338,11308,3372,3289
8310,11370,3450,3272
8283,11305,3517,3243
8310,11108,3607,3215
8337,10833,3705,3181
8374,10670,3803,3157
8385,10555,3866,3127
8374,10408,3921,3099
8323,10192,3974,3064
8310,10146,4038,3041
8337,10315,4083,3020
8374,10583,4117,3003
8316,10690,4134,2972
8181,10670,4156,2945
8007,10558,4171,2914
7859,10408,4195,2887
7673,10197,4204,2853
7408,10146,4195,2830
7028,10370,4164,2808
6635,10845,4156,2791
6293,11301,4159,2760
6055,11633,4156,2733
5837,11755,4115,2709
5604,11720,4077,2695
5343,11559,4053,2673
5153,11458,4038,2656
5048,11414,3996,2636
5024,11370,3960,2618
5011,11196,3935,2587
5024,11020,3921,2560
5032,10935,3880,2535
5024,11020,3842,2522
4942,11196,3815,2503
4831,11458,3803,2483
4711,11645,3766,2453
4638,11633,3725,2425
4600,11337,3689,2398
4638,11020,3685,2387
4703,10920,3682,2377
4767,11108,3685,2368
4789,11288,3679,2345
4831,11283,3685,2329
4876,11116,3694,2317
4896,11108,3725,2310
4849,11367,3759,2290
4831,11807,3803,2271
4894,12108,3837,2256
5024,12157,3881,2252
5097,11944,3920,2242
5089,11633,3960,2233
5037,11275,3979,2219
5024,11020,3999,2214
5023,10944,4015,2203
5024,11108,4038,2194
5043,11291,4042,2181
5153,11283,4038,2175
5292,10959,4018,2166
5347,10583,3999,2156
5251,10432,3963,2140
5153,10670,3921,2137
5184,11047,3859,2136
5347,11283,3803,2137
5473,11193,3741,2124
5475,10933,3685,2117
5339,10641,3620,2115
5153,10495,3568,2117
4975,10551,3519,2106
4896,10845,3489,2098
4921,11078,3459,2095
5024,10933,3450,2098
5093,10321,3443,2088
5089,9708,3450,2079
4999,9506,3455,2073
4896,9796,3489,2079
4803,10245,3538,2079
4767,10670,3607,2079
4787,10962,3660,2076
