III,V,PLETH
7249,2174,3761
7314,2042,3755
7375,1903,3761
7430,1778,3747
7501,1691,3728
7539,1615,3701
7564,1540,3696
7559,1464,3693
7564,1419,3696
7557,1398,3678
7564,1389,3663
7557,1370,3652
7564,1359,3663
7557,1357,3667
7564,1359,3663
7557,1344,3640
7564,1329,3631
7557,1322,3627
7564,1329,3631
7557,1329,3614
7564,1329,3598
7556,1335,3587
7564,1359,3598
7557,1379,3602
7564,1389,3598
7556,1386,3577
7564,1389,3566
7557,1391,3560
7564,1389,3566
7555,1381,3554
7564,1389,3534
7559,1407,3505
7564,1419,3501
7536,1406,3502
7501,1389,3501
7447,1384,3479
7438,1389,3469
7452,1387,3466
7501,1389,3469
7531,1401,3449
7564,1419,3436
7567,1423,3431
7564,1419,3436
7541,1423,3422
7564,1450,3404
7615,1482,3382
7690,1510,3371
7724,1525,3351
7753,1540,3339
7772,1548,3332
7816,1540,3339
7844,1511,3328
7879,1480,3307
7888,1450,3278
7879,1419,3274
7800,1373,3275
7690,1329,3274
7566,1292,3253
7501,1268,3242
7458,1246,3238
7438,1238,3242
7391,1249,3225
7375,1268,3209
7363,1276,3199
7375,1268,3209
7343,1262,3211
7312,1268,3209
7268,1277,3190
7249,1268,3177
7197,1249,3165
7123,1268,3177
6996,1359,3193
6871,1540,3209
6760,1833,3205
6745,2235,3209
6830,2600,3229
7060,2718,3274
7425,2499,3310
8005,2023,3339
8811,1312,3358
9833,332,3404
10897,-752,3463
11787,-1540,3534
12208,-1858,3584
12040,-1933,3631
11338,-2004,3672
10401,-1933,3728
9453,-1503,3777
8636,-815,3825
7945,-181,3857
7438,302,3890
7107,722,3916
6934,1117,3955
6815,1403,3988
6745,1570,4020
6697,1681,4033
6682,1782,4052
6630,1843,4067
6556,1872,4085
6466,1883,4084
6429,1903,4085
6418,1926,4081
6429,1963,4085
6400,2001,4071
6366,2023,4052
6316,2032,4026
6303,2054,4020
6291,2097,4018
6303,2144,4020
6301,2175,4003
6303,2205,3987
6274,2246,3967
6240,2295,3955
6177,2328,3934
6114,2356,3923
6035,2390,3905
5988,2446,3890
5948,2505,3856
5925,2567,3825
5884,2625,3798
5862,2688,3793
5829,2738,3779
5799,2778,3761
5765,2806,3723
5799,2839,3696
5867,2870,3672
5925,2899,3663
5915,2907,3645
5925,2899,3631
5989,2873,3609
6114,2839,3598
6226,2785,3580
6366,2718,3566
6538,2640,3543
6745,2567,3534
6910,2476,3527
7060,2356,3534
7188,2209,3532
7312,2084,3534
7381,1989,3528
7438,1903,3534
7490,1793,3532
7564,1691,3534
7606,1626,3526
7627,1601,3534
7600,1565,3545
7564,1510,3566
7529,1449,3569
7564,1419,3566
7632,1413,3556
7690,1419,3566
7669,1417,3579
7627,1419,3598
7582,1428,3599
7564,1450,3598
7541,1459,3592
7564,1450,3598
7600,1417,3597
7627,1389,3598
7589,1377,3592
7564,1389,3598
7557,1406,3600
7564,1419,3598
7522,1419,3578
7501,1419,3566
7515,1427,3559
7564,1450,3566
7566,1469,3563
7564,1480,3566
7558,1477,3563
7564,1480,3566
7527,1484,3561
7501,1480,3566
7486,1452,3567
7501,1419,3566
7492,1395,3545
7501,1389,3534
7504,1394,3528
7501,1419,3534
7454,1470,3519
7438,1540,3501
7454,1591,3478
7501,1601,3469
7520,1569,3451
7564,1540,3436
7623,1540,3415
7690,1570,3404
7711,1597,3386
7753,1601,3371
7816,1566,3350
7879,1510,3339
7845,1443,3322
7753,1389,3307
7638,1341,3282
7564,1299,3274
7490,1257,3272
7438,1238,3274
7386,1246,3256
7375,1268,3242
7342,1288,3233
7312,1299,3242
7259,1312,3241
7249,1329,3242
7245,1338,3235
7249,1329,3242
7196,1321,3240
7123,1359,3242
7019,1453,3244
6934,1601,3274
6862,1822,3308
6871,2144,3339
6953,2464,3348
7123,2597,3371
7336,2436,3410
7690,2023,3469
8297,1362,3514
9266,423,3566
10427,-649,3622
11472,-1480,3696
12042,-1856,3759
12040,-1933,3825
11524,-1968,3885
10716,-1933,3955
9790,-1647,4015
8951,-1087,4085
8279,-449,4148
7816,121,4214
7482,596,4262
7249,997,4312
7062,1301,4356
6934,1510,4409
6824,1631,4445
6745,1691,4474
6667,1706,4485
6619,1721,4506
6573,1748,4521
6556,1782,4539
6536,1800,4537
6556,1812,4539
6595,1825,4533
6682,1842,4539
6734,1865,4535
6745,1903,4539
6678,1959,4535
6619,2023,4539
6573,2075,4524
6556,2114,4506
6486,2153,4479
6366,2205,4474
6195,2240,4472
6051,2235,4474
5950,2184,4455
5925,2144,4441
5919,2157,4423
5925,2235,4409
5911,2332,4373
5925,2416,4344
5934,2469,4320
5925,2507,4312
5854,2535,4284
5799,2567,4247
5789,2605,4202
5862,2658,4182
5951,2702,4167
6051,2718,4150
6102,2685,4103
6114,2627,4052
6087,2563,3999
6114,2507,3955
6207,2446,3894
6366,2386,3825
6534,2309,3742
6745,2205,3663
6969,2061,3578
7186,1903,3501
7327,1743,3419
7438,1601,3339
7530,1483,3243
7627,1419,3145
7685,1398,3040
7753,1389,2950
7834,1358,2863
7942,1329,2788
8002,1321,2705
8005,1329,2626
7912,1311,2549
7753,1268,2496
7542,1213,2449
7375,1178,2399
7272,1164,2329
7249,1178,2269
7237,1197,2218
7249,1208,2172
7265,1202,2107
7312,1208,2042
7344,1234,1986
7375,1268,1945
7374,1271,1896
7375,1238,1848
7359,1186,1795
7375,1148,1751
7414,1134,1698
7501,1148,1653
7559,1166,1613
7564,1178,1588
7474,1175,1567
7375,1178,1556
7303,1190,1549
7312,1208,1556
7340,1213,1566
7375,1208,1588
7373,1200,1615
7375,1208,1653
7365,1231,1695
7375,1268,1751
7370,1303,1811
7375,1329,1880
7362,1342,1945
7375,1359,2010
7407,1385,2072
7501,1419,2140
7603,1443,2197
7690,1450,2237
7703,1439,2253
7690,1419,2269
7656,1383,2286
7627,1329,2302
7528,1262,2293
7375,1208,2269
7201,1163,2235
7123,1117,2204
7112,1071,2170
7123,1057,2140
7073,1084,2106
7060,1117,2075
7132,1126,2038
7312,1117,2010
7440,1123,1988
7438,1148,1978
7254,1173,1960
6997,1178,1945
6747,1169,1924
6619,1178,1913
6586,1221,1904
6619,1329,1913
6639,1542,1926
6682,1872,1945
6740,2177,1955
6871,2265,1978
7136,2070,2013
7690,1661,2075
8520,987,2138
9518,-30,2204
10482,-1167,2263
11283,-1903,2334
11677,-2040,2409
11472,-1933,2496
10683,-1948,2576
9707,-1933,2658
8873,-1569,2735
8257,-906,2820
7711,-282,2900
7249,181,2982
6922,599,3058
6745,1027,3145
6602,1356,3227
6493,1540,3307
6438,1645,3370
6493,1752,3436
6617,1853,3499
6808,1933,3566
6951,1966,3625
6934,1963,3696
6652,1932,3764
6240,1903,3825
5896,1882,3857
5799,1872,3890
5856,1878,3931
5925,1903,3987
5876,1935,4026
5799,1963,4052
5763,1987,4063
5799,2023,4085
5814,2077,4100
5799,2144,4117
5748,2205,4117
5736,2265,4117
5799,2329,4111
5988,2416,4117
6188,2510,4117
6240,2597,4117
5994,2648,4100
5547,2658,4085
5079,2622,4063
4791,2567,4052
4699,2517,4033
4791,2507,4020
4978,2544,3999
5232,2627,3987
5463,2724,3968
5673,2809,3955
5875,2848,3934
6114,2839,3923
6253,2785,3904
6177,2718,3890
5951,2644,3866
5925,2567,3858
6267,2470,3851
6808,2356,3858
7156,2214,3854
7186,2054,3858
6998,1885,3853
6808,1752,3858
6699,1667,3852
6745,1631,3858
6903,1610,3864
7123,1601,3890
7300,1580,3916
7438,1540,3955
7505,1475,3985
7501,1419,4020
7389,1382,4045
7249,1359,4085
7124,1324,4126
7060,1299,4182
7011,1297,4227
6997,1329,4279
7004,1362,4323
7060,1389,4376
7128,1411,4411
7249,1450,4441
7430,1495,4463
7690,1540,4506
7896,1562,4544
7942,1570,4571
7789,1576,4566
7627,1601,4571
7622,1634,4583
7816,1661,4603
7968,1651,4593
7879,1601,4571
7505,1514,4535
7060,1419,4506
6667,1331,4460
6366,1268,4441
6107,1235,4493
5988,1238,4668
6064,1262,4896
6303,1299,5090
6514,1338,5170
6619,1389,5187
6629,1440,5182
6682,1480,5187
6807,1495,5162
6997,1510,5122
7119,1544,5067
7123,1601,5025
7017,1647,4972
6997,1661,4928
7205,1627,4884
7690,1570,4863
8236,1513,4831
8573,1480,4798
8442,1447,4754
7879,1389,4733
7109,1287,4714
6493,1178,4701
6197,1113,4665
6240,1117,4636
6443,1165,4601
6682,1208,4571
6799,1236,4518
6745,1268,4474
6484,1302,4431
6177,1299,4409
6004,1254,4373
6114,1238,4344
6382,1303,4305
6619,1450,4279
6686,1670,4248
6682,1963,4247
6670,2203,4254
6682,2205,4279
6710,1923,4296
6934,1480,4344
7489,858,4402
8384,-60,4474
9375,-1122,4525
10212,-1842,4603
10644,-2005,4701
10590,-1933,4830
10107,-1966,4949
9455,-1933,5090
8816,-1521,5240
8257,-815,5414
7702,-187,5570
7186,242,5738
6779,602,5907
6556,966,6095
6418,1240,6257
6240,1389,6419
5901,1486,6570
5484,1601,6743
5153,1700,6895
5106,1752,7035
5328,1745,7142
5673,1721,7262
5896,1714,7375
5925,1752,7489
5815,1816,7560
5736,1872,7618
5701,1891,7659
5673,1872,7716
5576,1844,7751
5484,1842,7780
5411,1878,7788
5358,1933,7813
5276,1971,7829
5232,1993,7845
5228,2012,7827
5232,2054,7813
5148,2103,7789
5043,2144,7780
5009,2153,7748
5106,2144,7716
5200,2139,7663
5169,2174,7618
4947,2251,7553
4665,2356,7489
4463,2448,7404
4475,2507,7326
4660,2510,7229
4917,2476,7132
5065,2438,7013
5043,2446,6905
4884,2500,6795
4791,2567,6711
4895,2594,6615
5232,2567,6516
5627,2481,6386
5925,2356,6257
6033,2209,6110
6051,2084,5965
6088,1985,5798
6240,1903,5641
6460,1818,5475
6682,1752,5317
6796,1697,5134
6808,1631,4960
6746,1525,4785
6682,1419,4636
6561,1358,4481
6366,1359,4344
6178,1379,4203
6240,1389,4085
6616,1370,3969
7123,1329,3890
7413,1265,3826
7375,1208,3793
7116,1180,3752
6871,1208,3728
6726,1268,3709
6682,1329,3728
6616,1348,3753
6493,1329,3793
6324,1290,3825
6240,1268,3890
6262,1273,3964
6366,1299,4052
6456,1320,4122
6556,1329,4214
6666,1316,4325
6808,1299,4474
6919,1288,4614
6997,1299,4765
6982,1307,4914
6871,1299,5090
6666,1281,5262
6493,1299,5446
6404,1354,5618
6429,1419,5803
6500,1474,5977
6619,1540,6159
6730,1594,6323
6808,1570,6484
6809,1449,6615
6808,1329,6743
6810,1309,6851
6808,1389,6970
6739,1481,7070
6682,1540,7164
6693,1559,7237
6808,1540,7326
6927,1474,7411
6997,1389,7489
6945,1313,7522
6808,1268,7553
6617,1259,7580
6493,1299,7618
6456,1353,7625
6493,1359,7618
6484,1292,7584
6429,1208,7553
6345,1169,7501
6366,1178,7456
6525,1214,7392
6808,1268,7326
6997,1313,7227
6934,1299,7132
6580,1247,7036
6177,1268,6970
5943,1407,6890
5988,1601,6808
6209,1794,6700
6493,2023,6613
6669,2212,6525
6682,2144,6451
6589,1678,6358
6682,936,6289
7167,95,6227
8068,-755,6192
9121,-1503,6145
10022,-1933,6127
10462,-2005,6114
10338,-1933,6127
9747,-1865,6127
9014,-1631,6159
8352,-1069,6207
7816,-332,6289
7298,283,6350
6808,725,6419
6374,1105,6482
6051,1450,6581
5807,1665,6674
5673,1752,6775
5666,1792,6851
5799,1842,6937
5956,1869,7010
6051,1872,7100
6019,1875,7181
5925,1903,7294
5795,1935,7412
5673,1963,7553
5545,1989,7678
5484,2023,7813
5502,2061,7927
5610,2084,8040
5703,2085,8111
5736,2084,8169
5651,2093,8198
5484,2114,8234
5235,2135,8248
4980,2174,8267
4760,2231,8261
4665,2295,8267
4695,2335,8258
4854,2356,8267
5068,2366,8260
5295,2386,8267
5408,2409,8260
5358,2446,8267
5143,2498,8260
4917,2567,8267
4749,2632,8261
4665,2688,8267
4599,2724,8260
4601,2748,8267
4698,2747,8262
4917,2718,8267
5183,2666,8259
5484,2627,8267
5759,2610,8267
5988,2597,8267
6110,2543,8214
6177,2446,8105
6253,2328,7917
6429,2235,7683
6655,2169,7395
6871,2114,7067
7006,2025,6687
7123,1903,6289
7240,1771,5871
7375,1691,5446
7456,1672,4999
7501,1691,4571
7514,1691,4172
7564,1661,3825
7658,1618,3484
7816,1601,3145
7937,1601,2781
7942,1601,2431
7800,1582,2070
7690,1570,1718
7747,1569,1345
8005,1570,1005
8271,1555,702
8384,1540,486
8219,1533,323
7879,1540,227
7539,1556,144
7438,1601,97
7571,1650,79
7816,1661,162
7998,1599,350
8131,1510,681
8195,1444,1127
8194,1419,1718
8118,1410,2410
8131,1419,3177
8282,1445,3932
8510,1480,4668
8623,1498,5371
8636,1510,6062
8607,1523,6676
8636,1540,7164
8676,1544,7491
8762,1540,7716
8886,1536,7877
9077,1540,8007
9218,1541,8086
9266,1540,8137
9195,1536,8168
9140,1540,8202
9154,1558,8221
9266,1601,8234
9357,1638,8219
9392,1631,8169
9332,1549,8056
9266,1419,7910
9223,1283,7742
9266,1178,7586
9333,1102,7418
9392,1057,7262
9372,1042,7100
9329,1057,6970
9269,1090,6843
9266,1117,6743
9309,1125,6643
9455,1117,6581
9644,1105,6522
9833,1087,6484
9890,1080,6433
9833,1117,6419
9721,1188,6418
9707,1268,6451
9754,1386,6471
9770,1601,6516
9602,1817,6565
9266,1842,6646
8772,1606,6716
8257,1208,6808
7904,631,6896
8005,-242,7002
8564,-1257,7083
9329,-1933,7164
9894,-2050,7215
10149,-1933,7262
10141,-1943,7274
10022,-1933,7294
9807,-1575,7295
9581,-906,7294
9376,-262,7257
9266,211,7229
9191,609,7191
9140,997,7164
9031,1297,7108
8888,1480,7067
8718,1587,7031
8636,1661,7035
8649,1689,7037
8762,1691,7067
8872,1702,7098
8951,1752,7164
8928,1818,7239
8825,1872,7359
8652,1897,7492
8510,1903,7651
8378,1905,7782
8257,1903,7910
8101,1888,8008
8005,1872,8105
7976,1875,8159
8005,1903,8202
7990,1942,8211
7942,1993,8234
7833,2042,8245
7690,2084,8267
7500,2111,8262
7375,2144,8267
7335,2186,8257
7375,2235,8267
7383,2267,8260
7375,2295,8267
7353,2330,8258
7375,2386,8267
7394,2440,8259
7438,2476,8267
7467,2482,8258
7501,2476,8267
7481,2461,8258
7438,2446,8267
7357,2426,8258
7312,2416,8267
7317,2414,8258
7438,2416,8267
7616,2397,8258
7816,2356,8267
7956,2289,8258
8068,2205,8267
8137,2091,8258
8194,1963,8267
8214,1838,8258
8257,1752,8267
8310,1697,8258
8384,1661,8267
8413,1622,8258
8447,1601,8267
8505,1596,8258
8636,1601,8267
8740,1580,8258
8762,1540,8267
8665,1488,8258
8573,1450,8267
8532,1432,8258
8573,1450,8267
8623,1475,8258
8699,1480,8267
8749,1447,8258
8762,1419,8267
8694,1412,8258
8636,1419,8267
8594,1423,8258
8573,1450,8267
8502,1498,8258
8447,1540,8267
8405,1528,8258
8384,1480,8267
8311,1434,8258
8257,1419,8267
8250,1416,8258
8321,1419,8267
8385,1428,8258
8447,1450,8267
8458,1468,8258
8447,1480,8267
8396,1487,8258
8384,1510,8267
8381,1550,8258
8384,1601,8267
8353,1637,8258
8384,1661,8267
8466,1683,8258
8573,1721,8267
8609,1761,8258
8636,1782,8267
8664,1764,8258
8699,1721,8267
8653,1662,8258
8573,1601,8267
8484,1533,8258
8447,1480,8267
8407,1441,8258
8384,1419,8267
8344,1400,8258
8321,1389,8267
8294,1395,8258
8321,1419,8267
8355,1445,8258
8384,1450,8267
8348,1434,8258
8321,1419,8267
8305,1419,8258
8321,1419,8267
8295,1411,8258
8257,1419,8267
8187,1458,8258
8131,1540,8267
8073,1706,8258
8068,1993,8267
8050,2280,8258
7942,2356,8267
7605,2123,8258
7123,1661,8267
6695,971,8258
6619,0,8267
6931,-1068,8258
7501,-1782,8267
8044,-1969,8258
8447,-1933,8267
8673,-1979,8258
8825,-1933,8267
8920,-1499,8258
9014,-755,8267
9062,-56,8258
9077,453,8267
9017,855,8258
8951,1208,8267
8889,1452,8259
8888,1601,8267
8904,1712,8259
8951,1812,8267
8979,1866,8260
9014,1903,8267
9016,1953,8258
9014,2023,8267
8981,2076,8261
8951,2114,8267
8889,2147,8258
8825,2174,8267
8740,2182,8257
8699,2174,8234
8679,2168,8152
8699,2174,8040
8712,2188,7891
8762,2205,7748
8801,2217,7577
8825,2235,7391
8769,2256,7173
8699,2295,6970
8619,2340,6769
8573,2386,6581
8504,2417,6367
8447,2446,6159
8371,2472,5952
8321,2507,5770
8265,2536,5583
8257,2567,5414
8253,2594,5243
8257,2627,5090
8216,2657,4923
8194,2688,4765
8195,2714,4607
8257,2748,4474
8312,2774,4338
8384,2778,4214
8452,2743,4088
8573,2688,3987
8695,2625,3889
8825,2567,3793
8911,2497,3675
9014,2416,3566
9120,2322,3453
9266,2235,3339
9393,2152,3204
9518,2084,3080
9592,2019,2954
9644,1963,2820
9642,1910,2656
9644,1872,2496
9634,1841,2338
9644,1812,2172
9619,1768,1976
9581,1721,1783
9505,1679,1586
9455,1661,1362
9424,1656,1100
9455,1661,908
9485,1659,889
9518,1661,1070
9527,1667,1340
9581,1691,1588
9629,1713,1744
9644,1721,1815
9554,1697,1826
9455,1661,1815
9403,1631,1789
9455,1631,1751
9503,1644,1689
9518,1661,1621
9470,1663,1551
9455,1661,1491
9451,1649,1428
9455,1631,1362
9394,1607,1292
9329,1601,1232
9270,1611,1180
9266,1631,1135
9257,1642,1085
9266,1661,1037
9258,1689,998
9266,1721,973
9236,1740,944
9203,1752,908
9149,1755,866
9140,1752,843
9165,1742,839
9266,1752,843
9372,1774,832
9455,1782,810
9429,1746,789
9329,1691,778
9161,1639,765
9014,1601,746
8887,1553,722
8825,1510,713
8780,1483,714
8762,1480,713
8726,1482,697
8699,1480,681
8638,1478,674
8573,1480,681
8485,1481,684
8447,1480,681
8431,1478,675
8447,1480,681
8423,1487,694
8384,1510,713
8296,1542,728
8194,1601,746
8055,1737,761
7942,1993,778
7818,2261,791
7627,2356,810
7200,2171,838
6556,1752,875
5876,1103,909
5547,211,940
5754,-775,968
6429,-1510,1005
7207,-1837,1049
7816,-1933,1102
8130,-2002,1152
8257,-1933,1199
8273,-1530,1243
8257,-846,1297
8194,-147,1358
8131,423,1426
8046,881,1490
7942,1268,1556
7764,1555,1619
7564,1752,1686
7384,1889,1749
7312,1993,1815
7320,2051,1880
7375,2084,1945
7375,2109,1997
7312,2144,2042
7200,2176,2084
7123,2205,2140
7064,2224,2194
6997,2235,2237
6867,2236,2262
6745,2235,2302
6655,2235,2353
6619,2235,2399
6561,2231,2415
6493,2235,2431
6412,2253,2459
6366,2295,2496
6311,2334,2513
6240,2356,2529
6115,2360,2554
5988,2386,2593
5867,2430,2615
5799,2476,2626
5736,2493,2634
5673,2507,2658
5572,2538,2677
5484,2597,2691
5401,2649,2688
5358,2688,2691
5330,2715,2698
5358,2748,2723
5411,2771,2744
5484,2778,2756
5518,2763,2750
5547,2748,2756
5580,2734,2769
5673,2718,2788
5805,2680,2788
5988,2627,2788
6156,2565,2794
6303,2507,2820
6413,2438,2841
6556,2356,2853
6715,2251,2848
6871,2144,2853
6952,2041,2863
6997,1963,2885
7020,1905,2899
7060,1872,2918
7068,1842,2931
7060,1812,2950
7039,1775,2961
7060,1752,2982
7088,1735,3000
7123,1721,3015
7139,1699,3012
7186,1691,3015
7230,1700,3024
7249,1721,3047
7191,1726,3062
7123,1721,3080
7068,1706,3093
7060,1691,3112
7048,1671,3124
7060,1661,3145
7081,1657,3161
7123,1661,3177
7111,1657,3174
7060,1661,3177
6973,1671,3185
6934,1691,3209
6936,1705,3226
6997,1721,3242
7057,1738,3243
7123,1752,3242
7141,1744,3233
7123,1721,3242
7049,1696,3257
6997,1691,3274
6988,1701,3272
7060,1721,3274
7136,1736,3284
7186,1752,3307
7160,1764,3311
7123,1782,3307
7109,1796,3296
7186,1812,3307
7308,1818,3321
7438,1812,3339
7478,1785,3339
7438,1752,3339
7332,1708,3334
7249,1661,3339
7179,1599,3337
7123,1540,3339
7043,1496,3335
6997,1480,3339
6999,1477,3336
7060,1480,3339
7103,1489,3335
7123,1510,3339
7092,1535,3336
7060,1540,3339
7012,1517,3335
6997,1480,3339
6986,1459,3337
6997,1480,3339
6973,1536,3334
6934,1631,3339
6849,1786,3338
6745,2023,3339
6554,2253,3330
6240,2325,3339
5727,2151,3353
5106,1752,3371
4562,1116,3369
4412,242,3371
4804,-711,3379
5673,-1419,3404
6657,-1769,3417
7438,-1933,3436
7862,-2045,3458
8068,-1933,3501
8179,-1441,3536
8257,-725,3566
8235,-89,3577
8131,393,3598
7953,807,3623
7753,1178,3663
7535,1435,3694
7375,1601,3728
7278,1743,3755
7249,1872,3793
7231,1929,3822
7249,1933,3858
7264,1935,3885
7249,1963,3923
7155,1976,3953
7060,1963,3987
7020,1948,4005
7060,1963,4020
7082,1998,4027
7060,2023,4052
6984,2025,4072
6934,2023,4085
6880,2035,4077
6808,2054,4085
6674,2056,4100
6556,2054,4117
6468,2058,4103
6429,2084,4085
6385,2112,4072
6366,2144,4085
6341,2173,4088
6303,2205,4085
6205,2232,4065
6114,2265,4052
6036,2296,4033
5988,2325,4020
5932,2348,3999
5925,2386,3987
5950,2432,3968
5988,2476,3955
5978,2496,3934
5988,2507,3923
6031,2518,3904
6114,2537,3890
6167,2535,3867
6240,2507,3858
6360,2449,3852
6556,2386,3858
6731,2313,3845
6871,2235,3825
6975,2151,3798
7123,2084,3793
7268,2024,3792
7375,1963,3793
7400,1884,3773
7438,1812,3761
7516,1757,3752
7627,1721,3761
7676,1686,3759
7690,1661,3761
7698,1651,3755
7753,1661,3761
7798,1665,3758
7816,1661,3761
7766,1644,3756
7690,1631,3761
7600,1613,3757
7564,1601,3761
7555,1591,3756
7564,1601,3761
7533,1616,3757
7501,1631,3761
7459,1631,3757
7438,1631,3761
7415,1630,3757
7438,1631,3761
7471,1626,3757
7501,1631,3761
7470,1644,3757
7438,1661,3761
7419,1664,3757
7438,1661,3761
7419,1649,3757
7375,1631,3761
7315,1605,3756
7312,1601,3761
7335,1622,3757
7375,1661,3761
7375,1683,3756
7375,1691,3761
7365,1698,3758
7375,1721,3761
7366,1741,3755
7375,1752,3761
7388,1757,3760
7438,1782,3761
7476,1811,3742
7501,1812,3728
7460,1760,3717
7375,1691,3728
7238,1634,3731
7123,1601,3728
7033,1559,3706
6997,1510,3696
6980,1467,3690
6997,1450,3696
7002,1449,3691
6997,1450,3696
6952,1447,3695
6934,1450,3696
6941,1462,3676
6997,1480,3663
7032,1488,3655
7060,1480,3663
7040,1466,3662
6997,1480,3663
6900,1538,3658
6808,1661,3663
6712,1858,3661
6619,2114,3663
6419,2302,3658
6051,2265,3663
5455,1936,3660
4791,1389,3663
4344,674,3658
4475,-181,3663
5234,-1047,3661
6366,-1661,3663
7413,-1913,3657
8131,-1933,3663
8489,-1858,3672
8636,-1601,3696
8612,-1070,3710
8447,-393,3728
8140,186,3738
7816,604,3761
7544,947,3776
7375,1268,3793
7254,1513,3799
7186,1661,3825
7140,1744,3856
7123,1812,3890
7071,1862,3902
6997,1903,3923
6910,1923,3949
6871,1933,3987
6844,1936,4005
6808,1963,4020
6733,2018,4030
6682,2084,4052
6646,2130,4065
6619,2144,4085
6530,2125,4099
6429,2084,4117
6340,2040,4116
6303,2023,4117
6251,2041,4113
6177,2084,4117
6069,2118,4111
5988,2144,4117
5916,2168,4118
5862,2205,4117
5790,2231,4096
5736,2235,4085
5672,2222,4079
5610,2235,4085
5527,2275,4070
5484,2325,4052
5469,2355,4028
5484,2386,4020
5474,2428,4003
5484,2476,3987
5521,2490,3964
5610,2476,3955
5679,2461,3939
5736,2476,3923
5794,2500,3896
5925,2507,3890
6085,2473,3889
6240,2416,3890
6352,2336,3869
6493,2235,3858
6652,2109,3852
6808,1993,3858
6899,1903,3841
6997,1842,3825
7116,1780,3814
7249,1721,3825
7322,1675,3828
7375,1661,3825
7415,1660,3805
7438,1661,3793
7371,1647,3783
7249,1631,3793
7104,1610,3796
6997,1601,3793
6906,1595,3771
6871,1601,3761
6877,1601,3756
6934,1601,3761
6974,1593,3744
6997,1601,3728
6972,1623,3716
6934,1661,3728
6865,1686,3733
6808,1691,3728
6739,1675,3704
6682,1661,3696
6609,1655,3694
6556,1661,3696
6487,1663,3676
6429,1661,3663
6385,1648,3657
6429,1631,3663
6522,1602,3649
6619,1570,3631
6651,1543,3608
6682,1540,3598
6714,1560,3581
6745,1601,3566
6713,1643,3545
6682,1691,3534
6668,1737,3515
6682,1782,3501
6654,1807,3480
6619,1812,3469
6592,1788,3450
6619,1752,3436
6664,1712,3415
6745,1691,3404
6801,1678,3386
6808,1661,3371
6723,1620,3348
6619,1570,3339
6519,1519,3326
6429,1480,3307
6299,1453,3267
6177,1450,3242
6098,1465,3224
6114,1480,3209
6168,1482,3172
6240,1480,3145
6259,1481,3126
6240,1480,3112
6187,1463,3076
6177,1450,3047
6183,1465,3028
6177,1540,3015
6098,1685,2980
5988,1903,2950
5819,2138,2929
5547,2295,2918
5085,2264,2884
4538,1993,2853
4111,1478,2829
4097,785,2820
4630,27,2800
5673,-664,2788
6902,-1242,2782
7942,-1691,2788
8509,-1940,2774
8636,-1842,2756
8485,-1386,2742
8257,-755,2756
7988,-174,2772
7690,302,2788
7337,710,2795
6997,1057,2820
6718,1296,2852
6556,1450,2885
6437,1570,2898
6303,1691,2918
6120,1783,2943
5988,1842,2982
5950,1868,3012
5988,1872,3047
5987,1845,3080
5925,1812,3112
5833,1797,3125
5799,1812,3145
5816,1843,3172
5862,1872,3209
5858,1892,3228
5799,1903,3242
5657,1913,3252
5484,1933,3274
5312,1952,3288
5232,1963,3307
5236,1960,3319
5295,1963,3339
5299,1973,3351
5232,1993,3371
5099,2006,3387
4980,2023,3404
4871,2046,3402
4791,2084,3404
4712,2117,3409
4665,2144,3436
4609,2158,3456
4538,2174,3469
4425,2197,3461
4349,2235,3469
4356,2270,3480
4475,2295,3501
4612,2297,3501
4728,2295,3501
4820,2293,3494
4980,2295,3501
5178,2285,3508
5358,2265,3534
5451,2234,3544
5547,2205,3534
5701,2165,3498
5925,2114,3534
6112,2040,3709
6240,1963,4052
6308,1900,4450
6366,1872,4798
6397,1851,5026
6429,1812,5187
6470,1745,5308
6556,1691,5414
6634,1666,5472
6682,1661,5511
6674,1645,5537
6682,1631,5576
6724,1618,5594
6808,1601,5608
6857,1564,5614
6871,1540,5641
6839,1543,5658
6808,1570,5673
6766,1597,5668
6745,1631,5673
6711,1659,5671
6682,1661,5673
6635,1619,5662
6619,1570,5673
6613,1543,5686
6619,1540,5706
6570,1536,5699
6493,1540,5706
6400,1554,5715
6366,1570,5738
6375,1569,5734
6429,1570,5738
6482,1583,5744
6556,1601,5770
6602,1600,5772
6619,1601,5770
6594,1619,5758
6619,1661,5770
6695,1697,5782
6808,1721,5803
6876,1735,5802
6934,1752,5803
6987,1758,5791
7060,1752,5803
7100,1725,5813
7123,1691,5835
7091,1655,5834
6997,1631,5835
6811,1604,5826
6619,1570,5835
6460,1522,5833
6366,1480,5835
6286,1462,5824
6240,1480,5835
6217,1515,5846
6240,1540,5868
6262,1545,5866
6303,1540,5868
6329,1540,5860
6366,1540,5868
6389,1535,5863
6429,1540,5868
6429,1566,5861
6366,1631,5868
6208,1754,5863
6051,1963,5868
5922,2211,5861
5799,2386,5868
5545,2351,5863
5169,2054,5868
4816,1499,5860
4791,755,5868
5239,-73,5864
6114,-846,5868
7109,-1483,5856
7942,-1933,5868
8420,-2120,5879
8573,-1933,5900
8476,-1402,5895
8257,-725,5900
7954,-122,5905
7627,362,5933
7286,787,5945
6997,1178,5965
6766,1468,5973
6619,1631,5997
6491,1700,6008
