III,V,PLETH
7200,22073,8611
7240,22006,8597
7200,22073,8611
7075,22090,8577
6943,22073,8538
6886,22008,8502
6943,22073,8538
7061,22176,8577
7200,22345,8611
7295,22468,8594
7329,22618,8611
7218,22591,8657
6943,22345,8757
6537,21865,8829
6172,21528,8902
5952,21427,8957
5914,21528,9048
5962,21535,9141
6043,21528,9267
6080,21506,9376
6043,21528,9486
5848,21410,9553
5529,21255,9632
5156,21062,9696
4886,20983,9778
4726,21000,9837
4629,21255,9924
4466,21500,9997
4243,21528,10070
4000,21212,10098
3857,20983,10143
3843,21017,10178
3986,21255,10216
4185,21309,10205
4372,21255,10216
4456,21188,10238
4500,21255,10289
4569,21263,10291
4757,21255,10289
5036,21205,10272
5400,21255,10289
5817,21326,10283
6300,21528,10289
6720,21778,10276
6943,22073,10289
6888,22169,10280
6686,22073,10289
6458,21772,10278
6300,21528,10289
6253,21403,10278
6429,21528,10289
6793,21749,10280
7200,22073,10289
7460,22354,10275
7586,22618,10289
7622,22695,10286
7586,22618,10289
7420,22340,10248
7200,22073,10216
7017,21853,10168
6943,21800,10143
6925,21774,10095
6943,21800,10070
6953,21784,10027
6943,21800,9997
6839,21693,9943
6686,21528,9924
6582,21373,9892
6686,21528,9851
6950,21852,9761
7200,22073,9705
7205,21808,9663
6943,21255,9632
6497,20698,9547
6043,20438,9486
5679,20284,9440
5529,20165,9413
5584,20040,9331
5786,20165,9267
5958,20436,9239
6043,20710,9267
6035,20741,9246
6043,20710,9194
6091,20672,9125
6172,20710,9121
6164,20682,9123
6043,20710,9121
5864,20720,9071
5786,20710,9048
5869,20618,9037
6043,20710,9048
6195,20973,9010
6300,21255,8975
6368,21277,8948
6429,21255,8975
6439,21325,8983
6429,21528,8975
6408,21584,8924
6429,21528,8902
6474,21369,8887
6557,21255,8902
6635,21159,8895
6686,21255,8902
6590,21438,8893
6172,21528,8902
5086,21116,8891
3086,20165,8902
254,18718,8897
-2700,17168,8902
-4750,15904,8883
-5014,15533,8902
-3379,16207,8930
-514,17713,8975
2417,19296,8972
4500,20438,8975
5422,20825,8983
5529,20710,9048
5312,20363,9113
5143,20165,9194
5121,20104,9234
5272,20165,9267
5486,20158,9279
5657,20165,9340
5684,20145,9410
5657,20165,9486
5675,20059,9512
5786,19893,9559
5888,19681,9619
5914,19620,9705
5821,19610,9743
5657,19620,9778
5528,19557,9800
5529,19620,9851
5616,19830,9880
5657,20165,9924
5620,20353,9953
5657,20438,9997
5819,20488,9998
6043,20710,9997
6267,20914,9979
6557,20983,9997
6791,20822,9998
6686,20710,9997
6143,20682,9951
5529,20710,9924
5194,20571,9902
5143,20438,9924
5133,20442,9925
5143,20710,9924
5215,20934,9882
5272,20983,9851
5076,20810,9803
4629,20710,9778
4106,20681,9733
3729,20710,9705
3524,20657,9657
3472,20710,9632
3473,20839,9588
3472,20983,9559
3375,20894,9510
3214,20710,9486
3062,20504,9444
3086,20438,9413
3319,20456,9359
3729,20710,9340
4175,21094,9328
4629,21528,9340
5071,21809,9307
5529,22073,9267
5948,22262,9209
6300,22345,9194
6500,22194,9184
6557,22073,9194
6526,22047,9162
6557,22073,9121
6669,21850,9060
6814,21528,9048
6921,21332,9044
7072,21528,9048
7309,21858,9006
7586,22073,8975
7703,21899,8934
7586,21528,8902
7275,21134,8845
6943,20983,8830
6687,20950,8826
6557,20983,8830
6512,20948,8781
6557,20983,8757
6661,20989,8747
6814,20983,8757
6919,20897,8714
6943,20983,8684
6873,21211,8669
6814,21528,8684
6826,21685,8648
6943,21800,8611
7114,21899,8583
7329,22073,8611
7619,22191,8617
7972,22345,8611
8208,22491,8563
8100,22618,8538
7584,22455,8517
6943,22073,8538
6438,21633,8541
6172,21528,8538
6069,21714,8491
6172,22073,8465
6453,22343,8447
6814,22618,8465
7069,22818,8461
7072,22890,8465
6446,22606,8452
4886,22073,8465
2540,21257,8459
0,20165,8465
-2508,18665,8451
-4886,17168,8465
-6301,16269,8464
-5272,16623,8465
-1612,18115,8421
2829,20165,8392
5822,21808,8367
6943,22618,8392
7142,22607,8418
7200,22345,8465
7121,22125,8472
6943,22073,8465
6897,21957,8436
7072,21800,8465
7214,21595,8505
7200,21528,8538
7103,21512,8515
7072,21528,8538
7049,21340,8599
6943,20983,8684
6696,20489,8709
6429,20165,8757
6313,20053,8843
6429,20165,8975
6690,20286,9056
6943,20438,9121
7113,20558,9158
7200,20710,9194
7156,20741,9181
6943,20710,9194
6537,20562,9240
6043,20438,9340
5546,20270,9412
5143,20165,9486
4892,20078,9546
4886,20165,9632
5062,20372,9695
5272,20710,9778
5337,20926,9847
5272,20983,9924
5108,20828,9957
4886,20710,9997
4571,20652,10023
4243,20710,10070
3951,20709,10094
3729,20710,10143
3514,20672,10178
3343,20710,10216
3228,20698,10206
3214,20710,10216
3251,20751,10236
3343,20983,10289
3452,21195,10298
3600,21255,10289
3763,21067,10240
3986,20983,10216
4263,21135,10194
4629,21528,10216
5056,21839,10221
5529,22073,10216
5922,22206,10164
6172,22345,10143
6282,22342,10132
6429,22345,10143
6701,22472,10106
7072,22890,10070
7351,23225,10021
7457,23163,9997
7405,22599,9950
7329,22073,9924
7287,21896,9884
7329,22073,9851
7429,22147,9773
7586,22073,9705
7704,21956,9624
7714,22073,9559
7558,22247,9469
7329,22345,9413
7133,22206,9367
7072,22073,9340
7101,22063,9266
7200,22345,9194
7350,22742,9110
7586,23163,9048
7791,23304,8962
7843,23163,8902
7670,22800,8849
7457,22618,8830
7395,22665,8787
7586,22890,8757
7872,23020,8710
8100,23163,8684
8161,23299,8636
8100,23435,8611
7897,23346,8570
7586,23163,8538
7215,22954,8482
6943,22890,8465
6786,22848,8457
6686,22890,8465
6616,22968,8428
6686,23163,8392
6927,23323,8344
7200,23435,8319
7317,23348,8273
7329,23163,8246
7321,22856,8207
7329,22618,8173
7234,22414,8095
7072,22345,8027
6933,22295,7968
6943,22345,7954
7059,22424,7920
7200,22618,7881
7147,22721,7822
6686,22618,7808
5569,22027,7803
3729,20983,7808
1265,19498,7766
-1286,17985,7735
-3045,16903,7713
-3086,16895,7735
-1198,18014,7738
1929,19893,7735
5042,21677,7692
7200,22890,7662
8078,23300,7634
7972,23163,7662
7348,22643,7696
6686,22073,7735
6223,21545,7728
6043,21255,7735
6043,21137,7751
6172,21255,7808
6385,21474,7863
6686,21800,7954
6923,22015,8032
6943,22073,8100
6680,21843,8122
6300,21528,8173
5977,21259,8239
5786,21255,8319
5718,21377,8348
5786,21528,8392
5969,21534,8450
6172,21528,8538
6273,21496,8579
6300,21528,8611
6297,21503,8632
6300,21528,8684
6225,21523,8715
6043,21528,8757
5747,21401,8783
5400,21255,8830
5042,21081,8856
4757,20983,8902
4572,20830,8936
4500,20710,8975
4447,20616,8975
4372,20710,8975
4238,20854,8963
4114,20983,8975
3991,20887,8971
3857,20710,8975
3661,20569,8963
3472,20710,8975
3348,20981,8974
3343,21255,8975
3360,21312,8937
3343,21255,8902
3265,21028,8854
3214,20710,8830
3193,20314,8788
3214,20165,8757
3299,20315,8688
3600,20710,8611
4159,21022,8513
4886,21255,8465
5554,21387,8428
6043,21528,8392
6278,21544,8306
6300,21528,8246
6200,21475,8202
6172,21528,8173
6269,21546,8094
6429,21528,8027
6517,21374,7974
6557,21255,7954
6602,21177,7906
6686,21255,7881
6753,21366,7869
6814,21528,7881
6876,21565,7846
6943,21528,7808
6961,21428,7780
6943,21528,7808
6962,21777,7819
7072,22073,7808
7193,22137,7755
7200,22073,7735
7058,21991,7727
6943,22073,7735
6992,22123,7699
7200,22073,7662
7319,21808,7615
7200,21528,7589
6876,21290,7544
6557,21255,7516
6300,21321,7476
6043,21528,7443
5662,21767,7389
5143,22073,7370
4347,22199,7364
3086,22073,7370
1288,21614,7332
-643,20983,7297
-2053,20017,7255
-2314,18803,7224
-1213,17805,7170
1029,17985,7151
3659,19433,7147
5786,21255,7151
6776,22120,7108
6686,21800,7078
5984,20868,7067
5272,20165,7078
4929,19853,7043
5143,19893,7005
5722,20011,6980
6300,20165,7005
6529,20185,7013
6429,20165,7005
6199,20106,6960
6043,20165,6932
5958,20189,6912
5914,20165,6932
5885,20063,6938
5914,20165,6932
6017,20422,6885
6172,20710,6859
6315,20822,6845
6429,20983,6859
6531,21239,6852
6686,21528,6859
6845,21570,6855
6943,21528,6859
6908,21486,6842
6814,21528,6859
6730,21500,6887
6686,21528,6932
6594,21548,6950
6429,21528,7005
6211,21339,7093
6043,21255,7224
5916,21335,7330
5786,21528,7443
5557,21552,7544
5272,21528,7662
4980,21495,7757
4757,21528,7881
4558,21493,8015
4372,21528,8173
4193,21554,8289
4114,21528,8392
4137,21333,8461
4243,21255,8538
4324,21340,8596
4372,21528,8684
4368,21544,8760
4372,21528,8830
4386,21506,8854
4500,21528,8902
4773,21462,8965
5272,21528,9048
5878,21750,9086
6429,22073,9121
6738,22168,9147
6814,22073,9194
6746,21805,9220
6686,21528,9267
6658,21193,9304
6686,20983,9340
6763,20893,9331
6943,20983,9340
7160,21083,9362
7329,21255,9413
7365,21395,9419
7329,21528,9413
7231,21526,9394
7072,21528,9413
6843,21502,9416
6686,21528,9413
6683,21500,9370
6814,21528,9340
6959,21531,9296
7072,21528,9267
7154,21389,9217
7200,21255,9194
7201,21168,9159
7200,21255,9121
7197,21369,9038
7200,21528,8975
7145,21643,8922
7072,21800,8902
7022,21848,8858
7072,21800,8830
7120,21619,8787
7072,21528,8757
6907,21511,8701
6686,21528,8684
6130,21263,8676
4886,20710,8684
2955,19911,8641
771,19075,8611
-1524,18042,8590
-3857,16895,8611
-5391,16056,8607
-4629,16350,8611
-1318,17789,8599
2829,19620,8611
5726,20821,8601
6943,21255,8611
7212,21122,8605
7072,20710,8611
6572,20076,8595
6043,19620,8611
5877,19493,8615
6043,19620,8611
6161,19636,8559
6172,19620,8538
6181,19608,8531
6172,19620,8538
6005,19475,8494
5786,19348,8465
5667,19292,8451
5657,19348,8465
5681,19400,8430
5786,19620,8392
6034,19940,8363
6300,20165,8392
6368,19994,8401
6172,19620,8392
5822,19248,8340
5529,19075,8319
5381,18991,8305
5400,19075,8319
5486,19218,8309
5529,19348,8319
5379,19260,8314
5014,19075,8319
4523,18802,8299
4114,18530,8319
3862,18198,8349
3729,17985,8392
3595,17832,8386
3472,17713,8392
3349,17507,8409
3214,17440,8465
3015,17527,8496
2829,17713,8538
2711,17726,8565
2700,17713,8611
2737,17837,8635
2829,18258,8684
2914,18643,8720
2957,18803,8757
2928,18725,8747
2957,18803,8757
3129,19056,8778
3472,19348,8830
3891,19448,8838
4372,19620,8830
4878,19970,8807
5400,20438,8830
5846,20665,8839
6172,20710,8830
6313,20671,8775
6300,20710,8757
6198,20700,8753
6172,20710,8757
6297,20693,8710
6557,20710,8684
6798,20666,8673
6943,20710,8684
7000,20809,8645
7072,20983,8611
7151,21093,8590
7200,21255,8611
7188,21399,8587
7200,21528,8538
7263,21519,8472
7329,21528,8465
7341,21523,8466
7329,21528,8465
7334,21464,8419
7329,21528,8392
7263,21670,8357
7200,21800,8319
7179,21687,8231
7200,21528,8173
7160,21442,8150
7072,21528,8173
6978,21549,8148
6943,21528,8100
6870,21460,8037
6686,21528,8027
6320,21646,8022
5786,21800,8027
4916,21711,8010
3472,21255,8027
1289,20288,8033
-1286,19075,8027
-3488,17873,7974
-4372,17168,7954
-3440,17230,7950
-900,18258,7954
2253,19805,7907
4886,21255,7881
6312,21978,7872
6686,22073,7881
6551,21863,7838
6429,21800,7808
6477,21876,7795
6686,22073,7808
6881,22150,7771
6943,22073,7735
6823,21712,7712
6686,21255,7735
6666,20825,7736
6814,20710,7735
7016,20874,7720
7200,21255,7735
7312,21499,7732
7329,21528,7735
7203,21348,7721
6943,21255,7735
6640,21237,7734
6429,21255,7735
6364,21178,7714
6429,21255,7735
6509,21561,7767
6557,22073,7808
6522,22377,7801
6429,22345,7808
6286,21956,7826
6172,21528,7881
6093,21154,7912
6043,20983,7954
5937,20907,7983
5786,20983,8027
5616,21083,8047
5529,21255,8100
5514,21383,8164
5529,21528,8246
5420,21559,8280
5143,21528,8319
4732,21366,8366
4372,21255,8465
4156,21194,8544
4114,21255,8611
4151,21262,8635
4243,21255,8684
4357,21204,8740
4500,21255,8830
4588,21264,8879
4629,21255,8902
4674,21245,8884
4886,21528,8902
5283,21978,8932
5786,22345,8975
6191,22301,8972
6429,22073,8975
6516,21857,8988
6557,21800,9048
6530,21679,9088
6429,21528,9121
6296,21336,9134
6300,21255,9194
6463,21197,9263
6686,21255,9340
6827,21348,9373
6943,21528,9413
7104,21648,9444
7329,21800,9486
7502,21931,9485
7586,22073,9486
7528,21945,9476
7329,21528,9486
6999,20949,9457
6686,20710,9413
6483,20872,9333
6429,21255,9267
6453,21450,9188
6557,21528,9121
6691,21519,9019
6814,21528,8902
6837,21458,8747
6814,21528,8611
6824,21748,8482
6943,22073,8392
7134,22240,8282
7329,22345,8173
7449,22445,8044
7457,22618,7954
7317,22660,7871
7072,22618,7808
6739,22466,7720
6429,22345,7662
6212,22174,7612
6172,22073,7589
6218,22005,7543
6300,22073,7516
6460,22178,7476
6814,22345,7443
7132,22335,7386
6943,22073,7370
5897,21472,7367
4114,20710,7370
1835,19638,7323
-643,18258,7297
-2775,16861,7288
-3600,16350,7297
-2491,17099,7257
257,18803,7224
3505,20606,7205
6172,22073,7224
7654,22794,7219
7972,22618,7224
7498,21651,7221
6814,20710,7224
6266,20244,7183
5914,20165,7151
5653,20008,7131
5529,19893,7151
5583,19945,7151
5786,20165,7151
5965,20280,7134
6043,20438,7151
5973,20629,7191
5786,20710,7297
5515,20368,7411
5272,19893,7516
5145,19663,7554
5143,19893,7589
5199,20220,7636
5272,20438,7735
5366,20508,7813
5529,20710,7881
5698,20929,7928
5786,20983,8027
5673,20637,8136
5400,20165,8246
5086,19773,8308
4886,19620,8392
4798,19551,8490
4757,19620,8611
4685,19732,8685
4629,19893,8757
4613,19984,8818
4629,20165,8902
4559,20344,8966
4372,20438,9048
4066,20290,9120
3729,20165,9194
3384,20132,9226
3086,20165,9267
2839,20029,9300
2700,19893,9340
2652,19828,9335
2700,19893,9340
2793,19880,9356
2957,19893,9413
3180,19952,9430
3472,20165,9413
3749,20402,9355
3986,20710,9340
4161,20919,9337
4372,20983,9340
4685,20823,9296
5143,20710,9267
5627,20675,9232
6043,20710,9194
6360,20653,9108
6686,20710,9048
7001,20921,9005
7200,21255,8975
7157,21369,8894
6943,21255,8830
6666,20954,8782
6429,20710,8757
6273,20506,8680
6300,20438,8611
6519,20469,8555
6814,20710,8538
6981,20989,8493
6943,21255,8465
6766,21386,8427
6557,21528,8392
6384,21590,8308
6300,21528,8246
6341,21232,8196
6557,20983,8173
6878,20938,8120
7200,21255,8100
7359,21750,8093
7329,22345,8100
7119,22712,8056
6814,22618,8027
6405,21816,8014
5914,20710,8027
5313,19949,7991
4629,20165,7954
3768,21034,7929
2571,21800,7954
847,21751,7958
-1157,20983,7954
-2642,19756,7934
-2571,18530,7954
-663,17790,7962
2314,18258,7954
4997,19808,7902
6557,21528,7881
7040,22286,7875
7072,22073,7881
7091,21442,7839
7200,20983,7808
7247,20708,7791
7200,20710,7808
7076,20908,7781
6943,21255,7735
6761,21469,7674
6557,21528,7662
6369,21265,7656
6300,20710,7662
6368,19993,7628
6557,19620,7589
6778,19655,7534
6943,19893,7516
6992,19999,7504
6943,20165,7516
6859,20437,7507
6814,20710,7516
6810,20728,7509
6814,20710,7516
6698,20723,7503
6429,20710,7516
6091,20435,7515
5914,20165,7516
5971,20075,7491
6172,20165,7516
6308,20089,7572
6300,19893,7662
6080,19675,7722
5657,19620,7808
5095,19593,7903
4629,19620,8027
4393,19608,8122
4372,19620,8246
4387,19577,8378
4372,19620,8538
4276,19716,8670
4114,19893,8830
3886,19943,8982
3729,19893,9121
3718,19725,9190
3857,19620,9267
4002,19490,9362
4114,19348,9486
4205,19136,9562
4372,19075,9632
4610,19152,9692
4886,19348,9778
5072,19471,9840
5143,19620,9924
5155,19756,9996
5272,19893,10070
5504,19885,10098
5786,19893,10143
6035,19961,10180
6300,20165,10216
6545,20325,10202
6686,20438,10216
6678,20367,10247
6686,20165,10289
6802,19835,10257
6943,19620,10216
6905,19473,10187
6686,19348,10216
6396,19133,10221
6172,19075,10216
6039,19177,10173
6043,19348,10143
6120,19344,10094
6172,19348,10070
6086,19440,10028
5914,19620,9997
5707,19575,9943
5529,19348,9924
5429,19079,9893
5529,19075,9851
5784,19280,9758
6043,19620,9705
6149,19823,9686
6172,19893,9705
6173,19836,9672
6172,19893,9632
6135,20020,9580
6172,20165,9559
6302,20095,9515
6429,19893,9486
6369,19651,9441
6172,19620,9413
5977,19722,9360
5914,19893,9340
5916,19927,9328
5914,19893,9340
5852,19749,9307
5786,19620,9267
5743,19519,9213
5786,19620,9194
5894,19785,9157
6043,19893,9121
6112,19771,9063
6043,19620,9048
5837,19471,9041
5657,19348,9048
5618,19134,9011
5786,19075,8975
6083,19246,8926
6429,19620,8902
6672,19853,8856
6686,19893,8830
6434,19754,8807
6043,19620,8830
5703,19456,8833
5529,19348,8830
5486,19268,8782
5529,19348,8757
5587,19473,8736
5657,19620,8757
5712,19635,8755
5786,19620,8757
5849,19563,8737
5914,19620,8757
5978,19796,8759
6043,20165,8757
5872,20393,8724
5143,20165,8757
3630,19260,8821
1414,17985,8902
-1301,16559,8926
-3986,15260,8975
-5671,14353,9059
-5272,14443,9194
-2724,15625,9296
771,17440,9413
3649,18978,9540
5272,19893,9705
5898,20188,9823
6043,20165,9924
5978,19898,10008
5914,19620,10143
5946,19398,10263
6043,19348,10362
6032,19322,10393
5914,19348,10435
5790,19330,10487
5786,19348,10581
5851,19321,10632
5914,19348,10654
5916,19339,10634
5914,19348,10654
5957,19306,10683
6043,19348,10727
6128,19439,10725
6172,19620,10727
6147,19760,10715
6043,19893,10727
5886,19910,10717
5786,19893,10727
5761,19826,10721
5786,19893,10727
5818,20015,10691
5914,20165,10654
6029,20174,10582
6043,20165,10508
5839,20141,10391
5529,20165,10289
5271,20057,10173
5143,19893,10070
5034,19761,9923
4886,19893,9778
4717,20089,9618
4629,20165,9486
4579,19996,9334
4500,19893,9194
4324,19889,9034
4114,19893,8902
3866,19707,8770
3600,19620,8684
3392,19775,8599
3472,20165,8538
3873,20473,8452
4372,20710,8392
4570,20796,8335
4372,20710,8319
3973,20307,8282
3729,19893,8246
3778,19703,8187
4114,19893,8173
4599,20167,8167
5143,20438,8173
5605,20656,8132
5914,20983,8100
6058,21225,8076
6172,21255,8100
6301,20973,8104
6429,20710,8100
6489,20603,8055
6557,20710,8027
6672,20819,8005
6814,20983,8027
6891,21118,8033
6943,21255,8027
7030,21317,7978
7200,21528,7954
7392,21830,7942
7586,22073,7954
7714,21918,7923
7714,21528,7881
7482,21124,7826
7072,20983,7808
6644,20952,7774
6429,20983,7735
6438,20947,7675
6557,20983,7662
6628,21058,7662
6686,21255,7662
6782,21409,7614
6943,21528,7589
7053,21518,7580
7072,21528,7589
6969,21506,7549
6814,21528,7516
6644,21494,7496
6557,21528,7516
6569,21593,7513
6686,21800,7516
6817,22039,7508
6943,22345,7516
7022,22544,7504
7072,22618,7516
7050,22416,7520
6943,22073,7516
6756,21697,7467
6557,21528,7443
6424,21478,7436
6429,21528,7443
6564,21582,7401
6814,21800,7370
6995,22015,7353
6943,22073,7370
6628,21795,7360
6300,21528,7370
6132,21502,7392
6172,21800,7443
6375,22035,7450
6686,22073,7443
6668,21858,7420
5786,21528,7443
3943,20818,7469
1671,19620,7516
-663,18052,7541
-2829,16895,7589
-4064,16717,7639
-3086,17713,7735
213,19328,7832
4114,20983,7954
6567,22040,8053
7200,22345,8173
6961,21987,8293
6686,21528,8465
6462,21253,8640
6300,21255,8830
6285,21250,8976
6429,21255,9121
6561,21294,9250
6686,21528,9413
6856,21797,9559
7072,22073,9705
7193,22226,9809
7200,22345,9924
7107,22293,10023
6943,22073,10143
6699,21639,10241
6429,21255,10362
6229,21012,10466
6172,20983,10581
6227,20968,10653
6300,20983,10727
6276,20954,10784
6172,20983,10873
6027,20966,10943
5914,20983,11019
5827,20958,11051
5786,20983,11092
5774,20967,11113
5786,20983,11165
5720,20888,11196
5529,20710,11238
5209,20393,11236
4886,20165,11238
4601,20062,11218
4372,20165,11238
4153,20289,11239
3986,20438,11238
3819,20469,11187
3600,20438,11165
3301,20279,11147
3086,20165,11165
3061,20086,11153
3214,20165,11165
3373,20344,11158
3472,20710,11165
3480,21047,11142
3472,21255,11165
3512,21229,11194
3729,21255,11238
4089,21372,11226
4500,21528,11238
4868,21441,11259
5272,21255,11311
5698,21126,11309
6043,21255,11311
6169,21422,11299
6172,21528,11311
6185,21480,11274
6300,21528,11238
6468,21710,11184
6686,22073,11165
6903,22383,11123
7072,22618,11092
7145,22662,11021
7200,22618,10946
7270,22460,10825
7329,22345,10727
7291,22194,10632
7200,22073,10581
7112,21970,10506
7072,22073,10435
7014,22169,10340
6943,22073,10289
6890,21702,10242
6943,21528,10216
7063,21706,10143
7200,22073,10070
7282,22169,9977
7329,22073,9924
7273,21908,9871
7072,21800,9851
6730,21546,9810
6429,21255,9778
6247,21007,9725
6172,20983,9705
6121,21057,9672
6172,21255,9632
6342,21413,9545
6557,21528,9486
6667,21502,9439
6686,21528,9413
6717,21620,9339
6814,21800,9267
6904,21850,9185
6943,21800,9121
6930,21632,9015
6943,21528,8902
6893,21393,8755
6686,21255,8611
6319,21053,8443
6043,20983,8319
5968,20960,8205
6043,20983,8100
6130,21010,7944
6172,21255,7808
5837,21459,7704
4757,21255,7662
2980,20412,7595
1029,19348,7516
-912,18236,7416
-2829,17168,7370
-3986,16418,7350
-2957,16895,7370
437,18729,7368
4372,20983,7370
6708,22324,7352
7200,22618,7370
6997,22370,7391
6943,22073,7443
6932,21655,7474
6814,21255,7516
6698,20924,7538
6686,20710,7589
6620,20406,7641
6429,20165,7735
6156,20067,7830
5914,20165,7954
5732,20186,8058
5657,20165,8173
5676,20186,8267
5786,20438,8392
5993,20678,8519
6300,20710,8684
6593,20426,8830
6686,20165,8975
6494,20076,9081
6172,20165,9194
5965,20155,9292
6043,20165,9413
6241,20317,9515
6300,20710,9632
6067,20920,9730
5657,20710,9851
5164,20105,9955
4629,19620,10070
4085,19399,10146
3729,19348,10216
3640,19175,10247
3729,19075,10289
3801,19203,10316
3857,19620,10362
3924,19973,10367
3986,20165,10362
3945,20162,10335
3857,20165,10362
3774,20132,10399
3729,20165,10435
3658,20232,10399
3600,20438,10362
3541,20616,10334
3472,20710,10362
3362,20586,10368
3343,20438,10362
3502,20344,10314
3857,20438,10289
4260,20556,10247
4629,20710,10216
4910,20815,10162
5143,20983,10143
5332,21124,10111
5529,21255,10070
5750,21188,9980
6043,20983,9924
6369,20721,9880
6686,20710,9851
6887,20853,9769
6943,20983,9705
6848,20867,9655
6686,20710,9632
6517,20559,9557
6429,20438,9486
6433,20222,9425
6557,20165,9413
6779,20336,9377
7072,20710,9340
7289,21001,9286
7329,21255,9267
7197,21426,9229
7072,21528,9194
7005,21404,9137
6943,21255,9121
6799,21173,9112
6686,21255,9121
6666,21282,9085
6686,21255,9048
6589,21113,8997
6429,20983,8975
6341,20806,8934
6429,20710,8902
6585,20657,8852
6686,20710,8830
6655,20721,8789
6557,20710,8757
6535,20646,8702
6686,20710,8684
6884,20905,8672
6943,21255,8684
6805,21489,8652
6686,21528,8611
6677,21283,8552
6686,20983,8538
6540,20665,8530
6300,20438,8538
6047,20228,8503
5786,20165,8465
5404,20161,8409
4886,20165,8392
4103,19907,8378
2829,19348,8392
879,18377,8384
-1414,17168,8392
-3287,15932,8381
-3857,15260,8392
-2719,15535,8384
-129,16895,8392
2974,18759,8381
5529,20438,8392
6838,21272,8384
6943,21255,8392
6309,20615,8380
5529,19893,8392
4983,19387,8385
4886,19348,8392
5177,19576,8376
5657,19893,8392
6033,20054,8412
6172,20165,8465
6051,20190,8495
5786,20165,8538
5482,19994,8560
5272,19893,8611
5204,19940,8661
5272,20165,8757
5406,20261,8853
5529,20165,8975
5571,19946,9074
5529,19893,9194
5473,19907,9297
5529,19893,9413
5671,19785,9505
5786,19893,9632
5726,20115,9766
5529,20165,9924
5302,19773,10039
5143,19348,10143
5011,19201,10210
4886,19348,10289
4776,19390,10348
4757,19348,10435
4779,19293,10505
4757,19348,10581
4604,19339,10613
4372,19348,10654
4071,19333,10679
3729,19348,10727
3387,19292,10752
3214,19348,10800
3238,19470,10831
3343,19620,10873
3328,19611,10871
3214,19620,10873
3100,19695,10858
3086,19893,10873
3121,20023,10867
3214,20165,10873
3391,20279,10858
3729,20438,10873
4164,20534,10870
4629,20710,10873
5035,20942,10831
5400,21255,10800
5689,21439,10750
5914,21528,10727
6112,21497,10681
6429,21528,10654
6876,21600,10609
7329,21800,10581
7573,21969,10510
7586,22073,10435
7457,21968,10338
7329,21800,10289
7231,21599,10244
7200,21528,10216
7232,21494,10141
7329,21528,10070
7425,21508,9982
7457,21528,9924
7377,21512,9843
7200,21528,9778
7023,21500,9713
6943,21528,9705
6940,21513,9680
6943,21528,9632
6882,21564,9532
6814,21800,9486
6740,22016,9476
6686,22073,9486
6675,21945,9439
6814,22073,9413
6988,22413,9404
6943,22618,9413
6427,22287,9367
5529,21800,9340
4384,21468,9329
2957,21255,9340
958,20642,9296
-1543,19620,9267
-3842,18453,9255
-4757,17713,9267
-3589,17734,9226
-643,18803,9194
2817,20486,9177
5529,22073,9194
6889,22901,9163
7200,23163,9121
7093,23168,9068
7072,23163,9048
7159,23020,9006
7200,22890,8975
7086,22756,8929
6943,22618,8902
6852,22312,8855
6814,22073,8830
6742,21983,8788
6686,22073,8757
6704,22083,8701
6814,22073,8684
6913,22036,8674
6943,22073,8684
6934,22057,8647
6943,22073,8611
6956,22059,8561
6943,22073,8538
6947,22029,8491
7072,22073,8465
7223,22101,8442
7200,22073,8465
6874,21815,8467
6429,21528,8465
6081,21294,8437
5914,21255,8465
5823,21236,8519
5786,21255,8611
5785,21225,8673
5786,21255,8757
5654,21243,8846
5400,21255,8975
5104,21218,9081
4886,21255,9194
4670,21252,9289
4372,21255,9413
3956,21201,9517
3600,21255,9632
3427,21282,9726
3472,21255,9851
3591,21133,9960
3729,21255,10070
3843,21616,10137
3986,22073,10216
4147,22282,10282
4372,22345,10362
4623,22259,10398
4886,22073,10435
5120,21716,10455
5400,21528,10508
5749,21651,10542
6172,22073,10581
6579,22405,10579
6943,22618,10581
7195,22727,10564
7329,22890,10581
7382,22929,10581
7457,22890,10581
7549,22873,10536
7586,23163,10508
7598,23546,10465
7714,23708,10435
7871,23373,10378
7843,22890,10362
7526,22507,10355
7200,22345,10362
7111,22170,10320
7200,22073,10289
7166,22029,10248
6943,22073,10216
6652,22034,10134
6429,22073,10070
6152,22179,10016
5657,22345,9997
4755,22305,9930
3343,22073,9851
1371,21515,9757
-771,20710,9705
-2235,19788,9634
-2057,19348,9559
-117,19676,9460
2700,20710,9413
5093,21812,9376
6429,22618,9340
6860,22905,9254
6943,22890,9194
7013,22702,9149
7200,22618,9121
7415,22586,9042
7586,22618,8975
7629,22582,8922
7586,22618,8902
7469,22632,8836
7329,22618,8757
7172,22452,8662
7072,22345,8611
7007,22307,8559
6943,22345,8538
6826,22231,8500
6686,22073,8465
6549,21958,8385
6429,22073,8319
6358,22229,8260
6429,22345,8246
6647,22318,8212
6943,22345,8173
7152,22360,8113
7200,22345,8100
7025,22177,8096
6686,22073,8100
6320,22032,8057
6172,22073,8027
6268,22035,8008
6429,22073,8027
6361,22106,8005
6043,22073,7954
5613,21791,7864
5272,21528,7808
5032,21419,7760
4886,21528,7735
4784,21558,7688
4757,21528,7662
4760,21458,7622
4757,21528,7589
4661,21560,7533
4500,21528,7516
4321,21354,7511
4243,21255,7516
