II,MCL,PLETH,RESP
8558,10304,5588,388
8550,10286,5556,391
8512,10240,5510,394
8550,10286,5479,391
8593,10343,5447,382
8628,10396,5440,375
8576,10344,5421,373
8550,10286,5401,375
8564,10246,5358,375
8628,10286,5324,375
8637,10298,5292,375
8628,10286,5286,375
8606,10245,5268,374
8628,10286,5247,375
8648,10344,5202,376
8705,10396,5170,375
8749,10405,5141,372
8783,10507,5131,375
8765,10675,5109,384
8783,10839,5093,391
8838,10857,5067,390
8939,10839,5054,391
8987,10855,5030,399
9016,10949,5016,408
9032,10977,4991,408
9094,10949,4977,408
9115,10898,4952,413
9094,10949,4938,424
9043,11042,4915,433
9094,11171,4900,440
9209,11292,4873,448
9327,11503,4861,457
9356,11734,4842,463
9405,11945,4823,473
9500,12054,4779,488
9638,12166,4746,506
9714,12248,4716,517
9794,12277,4707,522
9893,12221,4687,526
10027,12277,4668,538
10102,12472,4631,555
10182,12719,4591,571
10296,12839,4541,580
10493,12940,4514,587
10689,13086,4493,599
10882,13272,4476,620
11016,13348,4432,640
11115,13383,4398,652
11148,13423,4372,658
11193,13493,4360,669
11231,13440,4322,685
11270,13272,4283,701
11241,12998,4247,709
11193,12719,4244,718
11114,12414,4243,731
11037,12166,4244,750
10894,11966,4223,762
10726,11834,4205,767
10541,11641,4180,770
10415,11392,4167,783
10296,11109,4144,799
10182,10949,4128,815
10016,10881,4104,824
9871,10839,4090,832
9752,10681,4067,839
9716,10507,4051,848
9701,10414,4026,855
9716,10507,4013,864
9687,10636,3991,872
9638,10728,3974,881
9541,10748,3947,887
9483,10839,3935,897
9454,10938,3929,906
9483,10949,3935,913
9486,10750,3921,913
9483,10507,3897,913
9436,10331,3863,918
9405,10286,3858,930
9375,10260,3860,939
9405,10286,3858,946
9440,10330,3832,947
9483,10396,3820,946
9476,10392,3816,943
9483,10396,3820,946
9478,10427,3797,952
9483,10507,3781,962
9439,10525,3774,965
9405,10507,3781,962
9379,10441,3764,958
9405,10396,3742,962
9410,10356,3717,971
9405,10396,3704,979
9356,10454,3679,978
9327,10507,3665,979
9302,10492,3656,978
9327,10507,3665,979
9356,10516,3662,975
9405,10507,3665,979
9411,10452,3659,986
9405,10507,3665,995
9356,10638,3668,995
9327,10728,3704,995
9303,10630,3755,1000
9327,10507,3820,1011
9330,10464,3848,1015
9327,10507,3858,1011
9297,10464,3856,1005
9327,10396,3897,1011
9369,10382,3970,1021
9405,10507,4090,1027
9385,10662,4215,1025
9405,10839,4360,1027
9447,10996,4502,1035
9483,11171,4668,1044
9431,11295,4834,1043
9405,11392,5016,1044
9463,11406,5184,1049
9638,11392,5363,1060
9824,11379,5532,1062
10027,11503,5710,1060
10216,11713,5867,1062
10415,11945,6019,1076
10572,12074,6148,1088
10726,12166,6289,1093
10817,12201,6422,1089
10804,12166,6559,1093
10611,11972,6661,1101
10338,11724,6752,1109
10043,11476,6821,1107
9794,11281,6906,1109
9538,11024,6981,1116
9327,10728,7060,1125
9162,10434,7115,1124
9094,10286,7176,1125
9067,10248,7227,1132
9094,10286,7292,1142
9102,10286,7334,1142
9094,10286,7369,1142
9035,10266,7381,1146
9016,10286,7408,1158
9006,10306,7425,1161
9016,10396,7446,1158
8963,10465,7441,1153
8939,10507,7446,1158
8920,10469,7443,1166
8939,10507,7446,1174
8922,10604,7422,1175
8939,10728,7408,1174
8963,10775,7384,1172
9016,10839,7369,1174
9043,10881,7327,1174
9094,10839,7292,1174
9117,10631,7249,1172
9094,10396,7215,1174
8997,10111,7154,1174
9016,9733,7099,1174
9333,9378,7036,1171
10105,9622,6983,1174
11277,10853,6904,1176
12825,12940,6829,1174
14623,15194,6743,1163
16401,17033,6675,1158
17496,18028,6592,1157
17333,18028,6520,1158
15848,17020,6437,1149
13758,15374,6366,1142
11859,13530,6281,1139
10571,11945,6212,1142
9773,10822,6131,1135
9327,10286,6057,1125
9119,10181,5968,1114
9094,10286,5903,1109
9056,10324,5840,1101
8939,10286,5787,1093
8748,10200,5707,1083
8628,10175,5633,1076
8571,10191,5560,1068
8550,10286,5517,1060
8470,10369,5471,1050
8395,10396,5440,1044
8348,10291,5397,1035
8395,10175,5363,1027
8456,10107,5317,1018
8550,10175,5286,1011
8596,10272,5245,1002
8628,10396,5209,995
8606,10461,5158,985
8628,10507,5131,979
8664,10470,5108,970
8705,10396,5093,962
8671,10267,5050,951
8628,10175,5016,946
8596,10126,4986,944
8628,10175,4977,946
8657,10233,4943,940
8705,10286,4900,930
8738,10274,4847,918
8783,10286,4823,913
8785,10317,4802,911
8783,10396,4784,913
8765,10415,4741,913
8783,10396,4707,913
8783,10352,4677,912
8783,10396,4668,913
8756,10461,4648,913
8783,10507,4630,913
8842,10471,4602,911
8939,10507,4591,913
8985,10666,4573,914
9016,10949,4553,913
9028,11161,4510,909
9094,11281,4476,913
9163,11342,4444,922
9250,11503,4437,930
9307,11716,4421,928
9405,11945,4398,930
9530,12099,4354,936
9716,12277,4321,946
9881,12485,4293,947
10027,12719,4283,946
10106,12828,4262,949
10182,12830,4244,962
10242,12781,4208,973
10338,12830,4167,979
10433,12902,4115,976
10571,12940,4090,979
10712,12898,4071,985
10882,12940,4051,995
11012,13087,4006,1002
11115,13272,3974,1011
11157,13291,3952,1020
11193,13162,3935,1027
11177,12931,3892,1027
11115,12719,3858,1027
10963,12489,3835,1032
10804,12277,3820,1044
10656,12040,3777,1053
10571,11834,3742,1060
10487,11632,3718,1061
10415,11503,3704,1060
10281,11388,3663,1057
10105,11281,3627,1060
9899,11103,3601,1067
9794,10949,3588,1076
9752,10845,3550,1077
9716,10839,3511,1076
9590,10805,3480,1075
9483,10728,3472,1076
9419,10585,3454,1075
9405,10507,3434,1076
9352,10482,3407,1076
9327,10507,3395,1076
9300,10464,3376,1074
9250,10396,3357,1076
9128,10309,3329,1078
9094,10286,3318,1076
9162,10271,3312,1066
9250,10286,3318,1060
9193,10274,3304,1059
9094,10286,3279,1060
9044,10276,3247,1052
9094,10286,3241,1044
9152,10271,3243,1041
9250,10286,3241,1044
9325,10310,3215,1038
9327,10396,3202,1027
9197,10467,3200,1016
9094,10507,3202,1011
9069,10457,3180,1004
9094,10396,3164,995
9067,10322,3158,983
9094,10286,3164,979
9180,10253,3145,978
9250,10286,3125,979
9156,10335,3113,972
9016,10396,3125,962
8931,10395,3126,952
8939,10396,3125,946
8930,10388,3115,938
8939,10396,3125,930
8945,10342,3136,918
8939,10286,3164,913
8850,10247,3191,912
8783,10286,3241,913
8761,10273,3291,908
8783,10175,3357,897
8762,10004,3420,884
8783,9954,3511,881
8850,10035,3615,882
8939,10175,3742,881
8943,10199,3868,871
8939,10175,4013,864
8957,10202,4160,862
9016,10396,4321,864
9021,10632,4470,862
9016,10839,4630,864
9022,10981,4781,872
9094,11171,4938,881
9184,11330,5084,880
9327,11392,5247,881
9480,11341,5406,886
9638,11392,5556,897
9745,11556,5659,904
9871,11724,5749,913
10018,11763,5833,927
10182,11834,5942,946
10241,11947,6041,961
10182,11945,6135,979
10001,11618,6206,999
9794,11171,6289,1027
9555,10846,6364,1052
9327,10728,6443,1076
9096,10621,6500,1099
8939,10507,6559,1125
8833,10409,6599,1148
8783,10396,6636,1174
8705,10385,6649,1197
8628,10396,6675,1223
8555,10395,6695,1249
8550,10396,6713,1288
8548,10334,6694,1329
8550,10286,6675,1370
8520,10251,6660,1404
8550,10286,6675,1451
8564,10285,6666,1508
8550,10286,6636,1566
8447,10257,6581,1610
8395,10286,6559,1663
8384,10294,6543,1731
8395,10286,6520,1810
8359,10244,6456,1876
8395,10286,6405,1941
8489,10332,6362,2007
8550,10286,6327,2088
8449,10071,6251,2166
8317,9843,6173,2251
8270,9617,6102,2331
8395,9401,6057,2414
8723,9319,5985,2484
9483,9843,5903,2560
10790,11193,5812,2637
12592,13162,5749,2724
14582,15197,5674,2802
16401,16922,5594,2887
17441,17937,5490,2976
17178,17917,5401,3082
15547,16748,5315,3182
13291,14931,5247,3278
11293,13110,5166,3371
10027,11724,5093,3490
9331,10757,5010,3611
8939,10175,4938,3718
8637,9889,4854,3795
8395,9843,4784,3881
8165,9848,4716,3977
8006,9843,4668,4061
7900,9779,4609,4094
7850,9733,4553,4110
7771,9702,4487,4128
7695,9733,4437,4159
7645,9747,4378,4164
7695,9733,4321,4159
7775,9656,4253,4150
7850,9622,4205,4159
7845,9604,4162,4158
7850,9622,4128,4159
7865,9597,4082,4153
7928,9622,4051,4159
7938,9660,4026,4156
7928,9733,4013,4159
7901,9770,3976,4154
7928,9843,3935,4159
7963,9911,3889,4155
8006,9954,3858,4159
8004,9896,3819,4154
8006,9843,3781,4159
7994,9822,3734,4155
8006,9843,3704,4159
7999,9794,3678,4154
8006,9733,3665,4159
7996,9716,3645,4154
8006,9843,3627,4159
7996,10014,3590,4154
8006,10175,3550,4159
8018,10242,3500,4154
8084,10286,3472,4159
8156,10283,3452,4154
8239,10286,3434,4159
8277,10284,3394,4154
8317,10396,3357,4159
8340,10591,3316,4154
8395,10839,3279,4159
8449,11015,3232,4154
8550,11171,3202,4159
8654,11286,3183,4154
8783,11392,3164,4159
8889,11432,3109,4154
9016,11503,3048,4159
9130,11596,2997,4154
9250,11724,2971,4159
9321,11811,2936,4154
9405,11945,2894,4159
9519,12134,2845,4154
9716,12387,2816,4159
9898,12580,2795,4154
10027,12719,2778,4159
10078,12780,2742,4154
10182,12830,2701,4159
10354,12854,2655,4154
10571,12940,2624,4159
10714,13054,2588,4154
10804,13162,2546,4159
10825,13118,2497,4154
10804,12940,2469,4159
10695,12654,2452,4154
10571,12387,2431,4159
10442,12113,2387,4154
10338,11834,2353,4159
10186,11488,2332,4154
10027,11171,2315,4159
9874,10927,2275,4154
9794,10839,2238,4159
9718,10791,2213,4154
9638,10728,2199,4159
9510,10595,2165,4154
9405,10507,2122,4159
9309,10443,2089,4154
9250,10396,2083,4159
9163,10304,2074,4154
9094,10286,2045,4159
9028,10326,1998,4154
9016,10396,1968,4159
9004,10390,1950,4154
9016,10396,1929,4159
9007,10377,1887,4154
9016,10286,1852,4159
9005,10045,1830,4154
9016,9843,1813,4159
9008,9776,1776,4154
9016,9843,1736,4159
9004,9889,1708,4154
9016,9954,1698,4159
9011,10046,1680,4154
9016,10175,1659,4159
8998,10235,1635,4154
9016,10286,1620,4159
9043,10335,1601,4154
9094,10396,1582,4159
9099,10361,1560,4154
9094,10286,1543,4159
9073,10228,1521,4154
9094,10286,1505,4159
9100,10360,1495,4154
9094,10396,1505,4159
9042,10334,1511,4154
9016,10286,1505,4159
9003,10262,1479,4154
9016,10286,1466,4159
8981,10277,1465,4154
8939,10286,1466,4159
8903,10281,1446,4154
8939,10286,1428,4159
8961,10259,1419,4154
8939,10286,1428,4159
8840,10305,1437,4154
8783,10286,1466,4159
8765,10185,1514,4154
8783,10175,1582,4159
8763,10266,1637,4154
8783,10396,1698,4159
8843,10433,1774,4154
8939,10507,1891,4159
8975,10683,2022,4154
9016,10949,2161,4159
9095,11143,2290,4154
9250,11281,2431,4159
9361,11354,2566,4154
9405,11392,2701,4159
9378,11355,2825,4154
9405,11392,2971,4159
9509,11555,3136,4154
9716,11834,3318,4159
9922,12043,3478,4154
10105,12166,3627,4159
10222,12216,3770,4154
10338,12277,3935,4159
10407,12265,4096,4154
10415,12166,4244,4159
10294,11951,4361,4154
10105,11724,4476,4159
9861,11462,4587,4155
9638,11171,4707,4159
9418,10803,4808,4154
9250,10507,4900,4159
9084,10386,4975,4155
8939,10507,5054,4159
8805,10669,5117,4154
8783,10728,5170,4159
8844,10615,5204,4156
8939,10507,5247,4159
8951,10467,5287,4153
8939,10507,5324,4159
8915,10501,5329,4159
8939,10507,5324,4159
8927,10493,5314,4150
8939,10507,5324,4159
8927,10479,5326,4166
8939,10507,5324,4159
8918,10521,5301,4121
8939,10507,5286,4093
8969,10438,5264,4068
9016,10507,5247,4012
9014,10694,5209,3887
9016,10839,5170,3735
8990,10707,5124,3589
8939,10396,5093,3457
8825,10027,5053,3306
8783,9733,5016,3148
8918,9596,4957,2995
9405,9954,4900,2854
10371,11030,4834,2696
11970,12830,4784,2528
14032,14973,4727,2357
16090,17033,4668,2202
17436,18440,4587,2042
17644,18802,4514,1875
16640,18005,4446,1700
14846,16480,4398,1533
12855,14728,4340,1363
11270,13162,4283,1191
10266,11925,4205,1011
9716,11171,4128,848
9340,10828,4041,684
9094,10728,3974,506
8963,10617,3910,317
8939,10507,3858,179
8879,10422,3794,111
8783,10396,3742,82
8669,10331,3696,40
8628,10286,3665,0
8614,10292,3624,-14
8628,10396,3588,0
8616,10475,3545,5
8628,10507,3511,0
8617,10444,3467,-5
8628,10396,3434,0
8607,10355,3405,2
8628,10396,3395,0
8647,10440,3377,-2
8705,10507,3357,0
8735,10512,3327,0
8783,10507,3318,0
8837,10480,3315,-1
8939,10507,3318,0
9002,10516,3299,0
9016,10507,3279,0
8959,10457,3266,0
8939,10507,3279,0
8957,10647,3286,0
9016,10839,3279,0
9023,10926,3252,0
9016,10949,3241,0
8997,10932,3239,0
9016,10949,3241,0
9012,10909,3220,0
9016,10839,3202,0
9021,10767,3194,0
9094,10839,3202,0
9174,10992,3190,0
9250,11171,3164,0
9251,11267,3132,0
9250,11392,3125,0
9255,11574,3125,0
9327,11834,3125,0
9398,12030,3105,0
9483,12166,3087,0
9563,12222,3065,0
9716,12277,3048,0
9880,12301,3022,0
10027,12387,3009,0
10094,12547,3005,0
10182,12830,3009,0
10308,13124,2994,0
10493,13383,2971,0
10649,13489,2944,0
10804,13493,2932,0
10925,13450,2915,0
11037,13493,2894,0
11101,13527,2864,0
11193,13493,2855,0
11298,13406,2854,0
11426,13493,2855,0
11505,13679,2835,0
11581,13715,2816,0
11610,13385,2795,0
11581,12940,2778,0
11434,12596,2751,0
11270,12387,2739,0
11126,12143,2737,0
11037,11945,2739,0
10919,11816,2719,0
10804,11724,2701,0
10674,11533,2692,0
10571,11392,2701,0
10442,11356,2690,0
10338,11392,2662,0
10236,11329,2628,-1
10182,11281,2624,0
10125,11306,2627,1
10105,11392,2624,0
10066,11360,2596,-2
10027,11281,2585,0
9935,11227,2586,8
9871,11281,2585,16
9836,11332,2555,22
9871,11392,2546,33
9882,11401,2602,53
9871,11392,2739,82
9812,11322,2901,109
9794,11281,3048,130
9784,11227,3144,148
9794,11171,3202,163
9772,11105,3223,178
9794,11171,3241,196
9828,11279,3257,214
9871,11281,3279,228
9837,11059,3285,237
9794,10839,3279,245
9762,10766,3257,253
9794,10839,3241,261
9800,10853,3230,268
9794,10839,3241,277
9764,10850,3246,287
9794,10949,3241,294
9834,10987,3215,293
9871,10949,3202,294
9835,10857,3198,300
9794,10839,3202,310
9762,10834,3184,313
9794,10839,3164,310
9804,10836,3149,307
9794,10949,3164,310
9736,11097,3181,313
9716,11171,3202,310
9706,11058,3213,300
9716,10949,3241,294
9674,10976,3271,294
9638,11171,3318,294
9607,11323,3364,286
9638,11392,3434,277
9669,11380,3507,275
9716,11392,3588,277
9718,11353,3655,273
9716,11281,3742,261
9692,11202,3846,249
9716,11281,3974,245
9746,11484,4088,245
9794,11724,4205,245
9811,11821,4326,239
9871,11834,4476,228
9960,11838,4616,217
10105,11945,4746,212
10243,12064,4851,212
10415,12166,4977,212
10575,12206,5110,206
10726,12277,5247,196
10807,12336,5347,185
10882,12387,5440,179
10953,12378,5528,174
11037,12387,5633,163
10997,12364,5716,146
10804,12277,5787,130
10475,12027,5838,121
10182,11724,5903,114
9956,11441,5960,105
9794,11281,6019,98
9612,11185,6055,97
9483,11171,6096,98
9411,11168,6119,93
9405,11171,6135,82
9364,11075,6125,71
9327,10949,6135,65
9298,10863,6149,60
9327,10949,6173,49
9330,11088,6170,33
9327,11171,6173,16
9272,11067,6171,5
9250,10949,6173,0
9220,10889,6148,-1
9250,10949,6135,0
9278,10969,6127,0
9327,10949,6135,0
9327,10873,6115,0
9327,10839,6096,0
9311,10814,6070,0
9327,10839,6057,0
9307,10851,6020,0
9250,10839,5980,0
9132,10675,5930,0
9094,10396,5903,0
9254,10136,5876,0
9794,10286,5864,0
10779,11139,5831,0
12281,12830,5787,0
14151,15041,5719,0
16090,17254,5672,0
17521,18789,5628,0
17955,19245,5594,0
17140,18502,5535,0
15390,16922,5479,0
13313,14998,5415,0
11581,13272,5363,0
10453,11973,5296,0
9871,11171,5247,0
9544,10711,5202,0
9327,10507,5170,0
9139,10412,5112,0
9016,10396,5054,0
8894,10379,4998,0
8783,10396,4977,0
8668,10398,4957,0
8628,10396,4938,0
8618,10335,4895,0
8628,10286,4861,0
8604,10249,4830,0
8628,10286,4823,0
8663,10327,4804,0
8705,10396,4784,0
8662,10399,4752,0
8628,10396,4746,0
8603,10390,4743,0
8628,10507,4746,0
8616,10649,4724,0
8628,10728,4707,0
8670,10631,4684,0
8783,10507,4668,0
8874,10449,4639,0
8939,10507,4630,0
8939,10530,4626,0
8939,10507,4630,0
8923,10428,4608,0
8939,10396,4591,0
8936,10376,4581,0
8939,10396,4591,0
8917,10387,4578,0
8939,10396,4553,0
8969,10411,4518,0
9016,10507,4514,0
9013,10613,4515,0
9016,10728,4514,0
9025,10806,4488,0
9094,10949,4476,0
9165,11117,4471,0
9250,11281,4476,0
9287,11335,4455,0
9327,11392,4437,0
9367,11533,4414,0
9483,11834,4398,0
9608,12114,4369,0
9716,12277,4360,0
9743,12300,4357,0
9794,12387,4360,0
9903,12580,4336,0
10105,12830,4321,0
10280,12942,4316,0
10415,12940,4321,0
10484,12893,4300,0
10571,12940,4283,0
10667,13030,4273,0
10804,13162,4283,0
10919,13295,4269,0
11037,13493,4244,0
11135,13659,4212,0
11270,13715,4205,0
11397,13547,4203,0
11504,13272,4205,0
11502,12992,4187,0
11426,12830,4167,0
11289,12682,4138,0
11193,12498,4128,0
11109,12214,4122,0
11037,11945,4128,0
10896,11694,4113,0
10726,11503,4090,0
10516,11306,4056,0
10338,11171,4051,0
10179,11048,4052,0
10105,10949,4051,0
10057,10810,4024,0
10027,10728,4013,0
9942,10697,4010,0
9871,10728,4013,0
9808,10721,3988,0
9794,10728,3974,0
9774,10720,3970,0
9794,10728,3974,0
9798,10700,3951,0
9794,10728,3935,0
9736,10777,3929,0
9716,10839,3935,0
9707,10831,3915,0
9716,10839,3897,0
9691,10841,3887,0
9716,10839,3897,0
9740,10766,3883,0
9716,10728,3858,0
9577,10722,3826,0
9483,10728,3820,0
9505,10626,3817,0
9638,10507,3820,0
9708,10446,3802,0
9716,10507,3781,0
9690,10539,3751,0
9716,10507,3742,0
9723,10441,3738,0
9716,10507,3742,0
9686,10641,3735,4
9716,10728,3742,16
9739,10638,3744,34
9716,10507,3742,49
9590,10414,3715,56
9483,10396,3704,65
9439,10332,3709,81
9483,10286,3742,98
9496,10319,3762,108
9483,10507,3781,114
9428,10677,3791,127
9405,10728,3820,147
9382,10616,3848,166
9405,10507,3897,179
9432,10425,3946,187
9483,10396,4013,196
9488,10387,4076,209
9483,10507,4167,228
9434,10663,4271,248
9405,10728,4398,261
9377,10598,4512,268
9405,10507,4630,277
9414,10592,4737,292
9405,10839,4861,310
9363,11030,4986,326
9405,11171,5131,342
9509,11278,5267,360
9638,11392,5401,375
9685,11438,5512,383
9716,11503,5633,391
9762,11597,5747,405
9871,11724,5864,424
9973,11774,5958,442
10105,11834,6057,457
10265,11953,6141,471
10493,12166,6212,489
10682,12296,6245,508
10804,12277,6289,522
10840,12102,6339,529
10882,11945,6405,538
10861,11824,6443,552
10726,11724,6482,571
10445,11524,6515,589
10182,11281,6559,603
9974,11022,6577,613
9794,10839,6598,620
9562,10719,6610,625
9405,10728,6636,636
9346,10784,6638,651
9327,10839,6636,669
9209,10822,6624,680
9094,10839,6636,685
9052,10861,6638,689
9094,10839,6636,701
9070,10667,6607,718
9016,10507,6598,734
8947,10437,6592,742
8939,10507,6598,750
8914,10528,6576,758
8939,10507,6559,767
8969,10456,6535,772
9016,10507,6520,783
9008,10606,6480,798
9016,10728,6443,815
9018,10762,6397,825
9016,10728,6366,832
8961,10588,6320,838
8939,10396,6289,848
8928,10121,6249,855
8939,9843,6212,864
9008,9625,6147,873
9405,9733,6096,881
10301,10428,6048,881
11737,11945,6019,881
13511,14064,5963,884
15390,16258,5903,897
16910,17813,5833,908
17566,18360,5787,913
16986,17823,5730,911
15390,16480,5672,913
13362,14656,5598,920
11581,12830,5556,930
10336,11356,5517,932
9638,10507,5479,930
9248,10214,5410,926
9016,10286,5363,930
8826,10389,5334,937
8705,10396,5324,946
8612,10273,5284,948
8550,10175,5247,946
8460,10137,5214,942
8395,10175,5209,946
8358,10183,5188,953
8395,10175,5170,962
8412,10145,5143,963
8395,10175,5131,962
8320,10218,5107,960
8317,10286,5093,962
8347,10285,5069,963
8395,10286,5054,962
8371,10286,5025,959
8395,10396,5016,962
8461,10552,5009,970
8550,10728,5016,979
8554,10811,4997,980
8550,10839,4977,979
8568,10793,4949,976
8628,10728,4938,979
8634,10607,4918,983
8628,10507,4900,995
8613,10419,4870,1005
8628,10396,4861,1011
8612,10379,4855,1009
8628,10396,4861,1011
8676,10387,4844,1018
8783,10396,4823,1027
8867,10408,4791,1028
8939,10507,4784,1027
8949,10619,4780,1030
8939,10728,4784,1044
8904,10794,4765,1055
8939,10949,4746,1060
8987,11169,4718,1057
9016,11392,4707,1060
8983,11468,4687,1068
9016,11503,4668,1076
9117,11594,4638,1075
9250,11834,4630,1076
9313,12051,4627,1082
9405,12166,4630,1093
9544,12172,4609,1095
9716,12277,4591,1093
9803,12509,4567,1090
9871,12830,4553,1093
9958,13078,4525,1093
10105,13272,4514,1093
10217,13367,4509,1091
10338,13383,4514,1093
10491,13300,4496,1092
10726,13272,4476,1093
10920,13310,4449,1091
11037,13383,4437,1093
11082,13377,4414,1093
11193,13383,4398,1093
11333,13400,4375,1090
11426,13383,4360,1093
11367,13162,4334,1095
11270,12830,4321,1093
11182,12523,4301,1082
11115,12387,4283,1076
10988,12294,4252,1076
10882,12166,4244,1076
10799,11962,4243,1067
10726,11834,4244,1060
10571,11770,4219,1058
10415,11724,4205,1060
10262,11567,4201,1053
10105,11392,4205,1044
9880,11242,4183,1034
9716,11171,4167,1027
9640,11063,4159,1018
9638,10949,4167,1011
9611,10845,4149,1009
9638,10839,4128,1011
9693,10840,4113,1006
9716,10839,4128,995
9599,10802,4134,982
9483,10839,4128,979
9442,10898,4100,979
9483,10949,4090,979
9457,10899,4086,970
9405,10839,4090,962
9368,10775,4069,958
9405,10728,4051,962
9413,10610,4038,964
9405,10507,4051,962
9376,10455,4055,953
9405,10507,4051,946
9439,10531,4025,942
9483,10507,4013,946
9480,10421,4004,948
9483,10396,4013,946
9469,10420,4010,936
9483,10507,4013,930
9475,10590,4007,927
9483,10728,4013,930
9473,10860,4009,929
9483,10949,4013,930
9453,10883,4006,928
9405,10728,4013,930
9312,10527,4009,929
9250,10396,4013,930
9214,10336,4004,929
9250,10396,4013,930
9287,10469,4023,928
9327,10507,4051,930
9320,10469,4066,930
9327,10507,4090,930
9321,10618,4112,926
9327,10728,4167,930
9290,10660,4233,937
9250,10507,4321,946
9168,10405,4395,946
9094,10507,4476,946
9035,10687,4555,945
9094,10839,4668,946
9212,10857,4784,943
9327,10839,4900,946
9337,10779,4989,953
9327,10728,5093,962
9314,10700,5202,964
9327,10839,5324,962
9325,11070,5419,960
9405,11281,5517,962
9553,11373,5619,962
9716,11503,5749,962
9750,11659,5866,961
9716,11724,5980,962
9694,11585,6071,962
9794,11503,6173,962
9959,11644,6265,961
10182,11945,6366,962
10384,12116,6444,961
10571,12166,6520,962
10697,12192,6574,961
10804,12277,6636,962
10823,12275,6688,961
10726,12166,6752,962
10472,11946,6794,961
10182,11724,6829,962
9912,11485,6841,961
9716,11281,6868,962
9533,11056,6886,962
9405,10839,6906,962
9306,10618,6900,960
9250,10507,6906,962
9165,10480,6906,963
9094,10507,6906,962
9028,10461,6878,954
9016,10396,6868,946
9002,10343,6863,942
9016,10396,6868,946
9006,10453,6830,948
9016,10507,6790,946
8974,10490,6755,936
8939,10507,6752,930
8899,10508,6734,927
8939,10507,6713,930
8984,10435,6669,930
9016,10396,6636,930
8994,10414,6591,922
9016,10507,6559,913
9042,10513,6516,902
9016,10396,6482,897
8875,10161,6424,896
8783,9954,6366,897
8870,9804,6295,891
9250,9843,6250,881
9946,10263,6207,868
11115,11392,6173,864
12762,13220,6113,864
14691,15374,6057,864
16380,17134,5992,857
17333,18028,5942,848
17150,17891,5877,838
15856,16922,5826,832
13856,15303,5775,823
11892,13383,5749,815
10473,11607,5710,806
9716,10507,5672,799
9328,10135,5609,790
9094,10175,5556,783
8898,10197,5502,774
8783,10175,5479,767
8698,10166,5455,757
8628,10175,5440,750
8509,10042,5400,742
8395,9843,5363,734
8286,9706,5314,724
8239,9733,5286,718
8214,9759,5256,710
8239,9733,5247,701
8261,9697,5226,689
8317,9843,5209,685
8346,10078,5177,685
8395,10286,5170,685
8397,10363,5166,676
8395,10507,5170,669
8344,10709,5149,667
8317,10839,5131,669
8296,10711,5106,662
8317,10507,5093,652
8335,10391,5066,646
8395,10396,5054,652
8461,10348,5046,661
8550,10286,5054,669
8595,10251,5039,669
8628,10286,5016,669
8620,10278,4981,668
8628,10286,4977,669
8638,10315,4977,667
8705,10396,4977,669
8759,10437,4952,673
8783,10507,4938,685
8753,10625,4932,696
8783,10839,4938,701
8857,11026,4920,700
8939,11171,4900,701
8937,11223,4872,708
8939,11281,4861,718
8960,11347,4840,725
9016,11503,4823,734
9035,11699,4787,743
9094,11945,4746,750
9192,12102,4682,750
9327,12166,4630,750
9402,12162,4582,755
9483,12277,4553,767
9598,12489,4511,775
9794,12719,4476,783
9964,12833,4443,790
10105,12940,4437,799
10203,13086,4423,806
10338,13272,4398,815
10458,13353,4350,824
10571,13383,4321,832
10655,13408,4299,832
10804,13493,4283,832
10972,13522,4240,835
11115,13493,4205,848
11156,13407,4177,859
11193,13383,4167,864
11233,13384,4143,862
11270,13383,4128,864
11230,13229,4119,871
11193,12940,4128,881
11140,12568,4115,882
11037,12277,4090,881
10803,12012,4056,879
10571,11724,4051,881
10411,11377,4051,881
10338,11171,4051,881
10226,11130,4028,879
10105,11171,4013,881
9972,11087,4004,880
9871,10949,4013,881
9759,10838,4000,880
9716,10839,3974,881
9713,10838,3939,879
9716,10839,3935,881
9611,10788,3938,880
9483,10728,3935,881
9391,10606,3908,879
9405,10507,3897,881
9415,10421,3895,882
9405,10396,3897,881
9346,10370,3872,872
9327,10396,3858,864
9316,10410,3855,861
9327,10396,3858,864
9309,10282,3835,865
9327,10175,3820,864
9355,10118,3815,862
9405,10175,3820,864
9407,10261,3798,865
9405,10396,3781,864
9389,10543,3774,862
9405,10728,3781,864
9396,10837,3762,866
9405,10839,3742,864
9419,10683,3730,855
9483,10507,3742,848
9508,10409,3743,845
9483,10507,3742,848
9388,10685,3735,848
9327,10839,3742,848
9284,10855,3740,846
9250,10839,3742,848
9158,10823,3735,848
9094,10839,3742,848
9070,10789,3751,847
9094,10728,3781,848
9062,10681,3801,848
9016,10728,3820,848
8999,10788,3825,846
9094,10839,3858,848
9200,10802,3907,848
9250,10728,3974,848
9177,10600,4024,845
9094,10507,4090,848
9027,10447,4169,856
9016,10507,4283,864
8999,10643,4393,865
9016,10839,4514,864
9020,10944,4634,863
9016,10949,4784,864
8976,10888,4936,862
9016,10949,5093,864
9146,11139,5225,871
9327,11392,5363,881
9405,11508,5493,882
9405,11503,5633,881
9391,11448,5760,879
9483,11503,5903,881
9626,11609,6039,879
9794,11724,6173,881
9932,11795,6272,885
10105,11945,6366,897
10272,12131,6442,906
10415,12277,6520,913
10448,12259,6574,917
10415,12166,6636,930
10315,11988,6691,944
10182,11724,6752,962
9965,11376,6787,979
9716,11171,6829,1011
9453,11141,6864,1050
9250,11171,6906,1093
