II,MCL,PLETH
6340,-2039,7118
5663,-2045,7123
5177,-1910,7118
4902,-1493,7074
4860,-901,7056
4886,-386,7047
4860,-21,7056
4748,274,7040
4649,558,7056
4608,790,7083
4649,966,7118
4701,1111,7109
4755,1245,7118
4790,1345,7140
4860,1416,7181
4918,1473,7176
4966,1524,7181
4960,1569,7196
4966,1610,7243
4989,1646,7265
5072,1674,7306
5169,1694,7354
5283,1717,7431
5384,1749,7482
5494,1781,7555
5568,1805,7635
5600,1824,7743
5586,1843,7826
5600,1867,7930
5643,1887,8042
5706,1910,8180
5748,1937,8279
5811,1974,8367
5877,2008,8424
5917,2039,8492
5873,2066,8543
5811,2103,8617
5782,2145,8676
5811,2189,8742
5826,2223,8787
5811,2253,8867
5757,2276,8937
5706,2296,8992
5645,2308,8984
5600,2318,8992
5544,2321,9012
5494,2318,9054
5433,2300,9052
5389,2275,9054
5336,2243,9049
5283,2211,9054
5211,2170,9016
5177,2125,8992
5198,2065,8977
5283,1996,8992
5355,1917,8966
5389,1846,8929
5375,1775,8862
5389,1695,8804
5432,1597,8725
5494,1502,8679
5510,1419,8640
5494,1352,8617
5445,1285,8553
5389,1223,8492
5292,1166,8419
5177,1116,8367
5052,1066,8293
4966,1030,8242
4901,1005,8195
4860,987,8180
4806,957,8144
4755,923,8117
4691,893,8075
4649,880,8055
4623,869,8017
4649,858,7992
4697,843,7951
4755,837,7930
4767,835,7893
4755,837,7868
4731,834,7825
4755,837,7805
4800,845,7770
4860,858,7743
4903,863,7694
4966,858,7680
5023,852,7673
5072,858,7680
5097,872,7648
5177,880,7618
5284,873,7576
5389,858,7555
5431,853,7516
5494,858,7493
5563,870,7457
5600,880,7431
5541,886,7383
5494,880,7368
5520,873,7362
5600,880,7368
5620,897,7332
5600,901,7306
5606,904,7288
5706,944,7306
5867,1015,7303
6128,1052,7306
6568,1006,7295
7291,858,7306
8239,507,7300
9298,-150,7306
10315,-1002,7297
11200,-1695,7306
11748,-2006,7298
11728,-2039,7306
10989,-2030,7298
9721,-2039,7306
8294,-2033,7297
7079,-2039,7306
6188,-2084,7299
5600,-2039,7306
5206,-1758,7295
4966,-1266,7306
4820,-745,7302
4755,-300,7306
4701,66,7289
4649,386,7306
4577,650,7329
4543,858,7368
4556,1021,7367
4649,1159,7368
4785,1273,7372
4966,1374,7431
5101,1457,7491
5177,1524,7555
5171,1572,7582
5177,1610,7618
5179,1642,7639
5177,1674,7680
5145,1706,7718
5177,1738,7805
5274,1770,7897
5389,1803,7992
5441,1835,8044
5494,1867,8117
5585,1890,8201
5706,1910,8305
5773,1927,8365
5811,1953,8430
5852,1983,8501
5917,2017,8617
5936,2047,8713
5917,2082,8804
5889,2119,8861
5917,2168,8929
5943,2212,8980
5917,2253,9054
5806,2284,9113
5706,2318,9179
5668,2350,9208
5706,2382,9241
5725,2405,9260
5706,2425,9304
5646,2433,9331
5600,2425,9366
5547,2395,9366
5494,2361,9366
5427,2328,9349
5389,2296,9366
5373,2254,9371
5389,2211,9366
5388,2161,9302
5389,2103,9241
5408,2028,9187
5494,1953,9179
5577,1880,9152
5600,1803,9116
5537,1707,9044
5494,1610,8992
5493,1518,8926
5494,1438,8867
5409,1357,8767
5283,1288,8679
5160,1230,8593
5072,1180,8554
4962,1123,8516
4860,1073,8492
4783,1034,8431
4755,1009,8367
4711,976,8284
4649,944,8242
4571,917,8203
4543,901,8180
4567,882,8131
4649,858,8117
4718,830,8110
4755,816,8117
4743,811,8080
4755,816,8055
4793,815,8036
4860,816,8055
4907,820,8051
4966,837,8055
5047,852,8044
5177,858,8055
5299,855,8047
5389,858,8055
5404,868,8048
5389,880,8055
5361,882,8042
5389,880,8055
5435,880,8056
5494,880,8055
5500,873,8014
5494,858,7992
5479,851,7981
5494,858,7992
5500,875,7965
5494,880,7930
5446,877,7883
5389,880,7868
5348,899,7836
5389,923,7805
5503,952,7755
5706,1009,7743
6018,1069,7737
6551,1052,7743
7338,865,7710
8347,472,7680
9430,-138,7639
10460,-901,7618
11248,-1621,7579
11623,-2039,7555
11424,-2111,7518
10672,-2039,7493
9491,-2020,7447
8136,-2039,7431
6835,-2037,7420
5811,-2039,7431
5124,-2039,7402
4755,-1867,7368
4580,-1415,7319
4543,-816,7306
4577,-311,7294
4649,43,7306
4673,335,7299
4649,622,7306
4608,859,7296
4649,1030,7306
4747,1164,7300
4860,1288,7306
4910,1386,7292
4966,1459,7306
5048,1524,7322
5177,1588,7368
5251,1641,7396
5283,1674,7431
5299,1693,7446
5389,1717,7493
5504,1750,7542
5600,1781,7618
5641,1803,7675
5706,1824,7743
5807,1854,7793
5917,1889,7868
5942,1911,7943
5917,1932,8055
5920,1958,8152
6023,1996,8242
6125,2029,8293
6128,2060,8367
6012,2088,8449
5917,2125,8554
5894,2164,8621
5917,2211,8679
5907,2254,8724
5917,2296,8804
5965,2328,8870
6023,2361,8929
5994,2386,8951
5917,2404,8992
5842,2405,9021
5811,2404,9054
5764,2396,9048
5706,2382,9054
5639,2351,9050
5600,2318,9054
5549,2285,9017
5494,2253,8992
5425,2205,8974
5389,2146,8992
5373,2080,8972
5389,2017,8929
5387,1947,8850
5389,1867,8804
5408,1771,8764
5494,1674,8742
5580,1581,8680
5600,1502,8617
5507,1425,8539
5389,1352,8492
5277,1281,8428
5177,1223,8367
5050,1169,8285
4966,1116,8242
4945,1056,8203
4966,1009,8180
4932,972,8132
4860,944,8117
4782,910,8110
4755,880,8117
4744,861,8081
4755,858,8055
4753,852,8036
4755,837,8055
4740,818,8052
4755,816,8055
4792,826,8043
4860,837,8055
4912,836,8049
4966,837,8055
5010,845,8045
5072,858,8055
5122,861,8048
5177,858,8055
5220,856,8046
5283,858,8055
5333,858,8048
5389,858,8055
5426,860,8045
5494,858,8055
5552,857,8049
5600,858,8055
5595,869,8044
5600,880,8055
5603,885,8053
5600,880,8055
5545,883,8018
5494,901,7992
5472,917,7971
5494,901,7992
5521,890,7998
5600,944,7992
5773,1034,7949
6128,1052,7930
6722,945,7919
7607,730,7930
8660,307,7903
9721,-451,7868
10676,-1385,7818
11517,-2039,7805
12018,-2175,7797
11834,-2039,7805
10805,-1988,7778
9298,-2039,7743
7817,-2051,7690
6657,-2039,7680
5781,-2079,7677
5177,-2039,7680
4841,-1734,7645
4755,-1202,7618
4757,-667,7565
4755,-236,7493
4700,124,7378
4649,451,7306
4615,710,7265
4649,901,7243
4726,1055,7172
4860,1202,7118
5006,1330,7097
5177,1438,7118
5305,1523,7094
5389,1588,7056
5389,1636,7023
5389,1674,7056
5405,1706,7091
5494,1738,7118
5600,1771,7104
5706,1803,7118
5764,1827,7157
5811,1846,7243
5848,1863,7308
5917,1889,7368
6005,1919,7409
6128,1953,7493
6242,1983,7583
6340,2017,7680
6393,2049,7736
6445,2082,7805
6493,2110,7880
6551,2146,7992
6568,2186,8087
6551,2232,8180
6493,2272,8240
6445,2318,8305
6387,2362,8354
6340,2404,8430
6307,2428,8493
6340,2447,8554
6371,2458,8579
6340,2468,8617
6218,2462,8646
6128,2447,8679
6111,2424,8674
6128,2404,8679
6079,2376,8676
6023,2339,8679
6028,2288,8643
6128,2232,8617
6209,2169,8600
6234,2103,8617
6214,2028,8598
6234,1953,8554
6252,1870,8476
6234,1781,8430
6160,1682,8390
6128,1588,8367
6135,1498,8305
6128,1416,8242
6029,1335,8166
5917,1266,8117
5841,1208,8052
5811,1159,7992
5756,1104,7914
5706,1052,7868
5656,1009,7824
5600,987,7805
5485,968,7766
5389,944,7743
5354,908,7705
5389,880,7680
5399,863,7636
5389,858,7618
5370,849,7603
5389,837,7618
5395,822,7613
5389,816,7618
5363,812,7607
5389,816,7618
5466,822,7612
5600,837,7618
5716,851,7607
5811,858,7618
5866,856,7614
5917,858,7618
5929,867,7605
5917,880,7618
5884,883,7620
5917,880,7618
6003,878,7577
6128,880,7555
6197,882,7544
6234,880,7555
6232,878,7528
6234,880,7493
6193,885,7447
6128,880,7431
6046,873,7398
6023,880,7368
6054,897,7321
6128,901,7306
6180,916,7297
6234,987,7306
6318,1087,7279
6551,1116,7243
7028,1028,7193
7819,837,7181
8779,445,7175
9721,-279,7181
10523,-1200,7150
11200,-1889,7118
11560,-2102,7075
11306,-2039,7056
10320,-2010,7021
8981,-2039,6993
7731,-2035,6950
6762,-2039,6931
5977,-2099,6898
5389,-2039,6869
5047,-1681,6820
4966,-1116,6806
4998,-600,6801
5072,-215,6806
5128,114,6771
5177,429,6744
5203,679,6724
5283,858,6744
5421,1009,6745
5600,1159,6744
5723,1284,6725
5811,1374,6744
5858,1435,6766
5917,1481,6806
5953,1522,6824
6023,1567,6869
6111,1613,6918
6234,1653,6993
6311,1678,7048
6340,1695,7118
6319,1714,7191
6340,1738,7306
6418,1762,7421
6551,1781,7555
6638,1798,7672
6657,1824,7805
6627,1856,7923
6657,1889,8055
6722,1910,8154
6762,1932,8242
6711,1958,8294
6657,1996,8367
6638,2036,8448
6657,2082,8554
6648,2125,8626
6657,2168,8679
6667,2200,8698
6657,2232,8742
6586,2257,8792
6551,2275,8867
6558,2276,8906
6551,2275,8929
6445,2273,8918
6340,2275,8929
6305,2267,8929
6340,2253,8929
6342,2227,8891
6340,2189,8867
6343,2135,8833
6340,2082,8804
6250,2029,8735
6128,1974,8679
6032,1903,8632
6023,1824,8617
6054,1745,8565
6128,1674,8492
6194,1599,8384
6234,1524,8305
6198,1445,8230
6128,1374,8180
6024,1305,8109
5917,1245,8055
5792,1187,7985
5706,1137,7930
5646,1091,7855
5600,1052,7805
5501,1014,7759
5389,987,7743
5297,963,7707
5283,944,7680
5286,922,7637
5283,901,7618
5257,878,7582
5283,858,7555
5338,841,7510
5389,837,7493
5382,837,7479
5389,837,7493
5429,832,7488
5494,837,7493
5503,848,7483
5494,858,7493
5509,858,7487
5600,858,7493
5708,867,7483
5811,880,7493
5868,883,7489
5917,880,7493
5954,877,7480
6023,880,7493
6081,881,7495
6128,880,7493
6125,880,7452
6128,880,7431
6121,881,7419
6128,880,7431
6115,879,7404
6128,880,7368
6135,883,7321
6128,880,7306
6071,877,7277
6023,880,7243
5998,890,7174
6023,901,7118
6078,933,7067
6234,1009,7056
6520,1087,7048
6974,1073,7056
7569,912,7030
8347,601,6993
9271,88,6940
10249,-665,6931
11056,-1491,6932
11517,-2039,6931
11489,-2152,6888
10989,-2039,6869
10087,-1990,6862
8981,-2039,6869
7844,-2070,6831
6868,-2039,6806
6138,-1951,6794
5706,-1717,6806
5484,-1275,6776
5389,-730,6744
5320,-268,6720
5283,64,6744
5237,338,6749
5177,601,6744
5090,814,6720
5072,966,6744
5140,1083,6776
5283,1202,6806
5398,1311,6795
5494,1395,6806
5551,1454,6830
5600,1502,6869
5598,1550,6864
5600,1588,6869
5593,1611,6883
5600,1631,6931
5586,1660,6956
5600,1695,6993
5637,1722,7037
5706,1738,7118
5755,1756,7181
5811,1781,7243
5863,1804,7289
5917,1824,7368
5926,1841,7450
5917,1867,7555
5901,1897,7643
5917,1932,7743
5924,1962,7829
5917,1996,7930
5863,2028,8000
5811,2060,8055
5781,2088,8075
5811,2125,8117
5833,2161,8168
5811,2189,8242
5737,2200,8281
5706,2211,8305
5710,2223,8296
5706,2232,8305
5640,2223,8302
5600,2211,8305
5600,2194,8273
5600,2168,8242
5533,2123,8199
5494,2082,8180
5527,2050,8147
5600,2017,8117
5611,1959,8053
5600,1889,7992
5595,1820,7919
5600,1760,7868
5577,1689,7801
5600,1610,7743
5665,1528,7666
5706,1459,7618
5621,1393,7576
5494,1331,7555
5408,1270,7499
5389,1223,7431
5345,1181,7345
5283,1137,7306
5216,1087,7274
5177,1052,7243
5123,1028,7171
5072,1009,7118
5013,976,7076
4966,944,7056
4902,920,7012
4860,901,6993
4839,876,6986
4860,858,6993
4896,853,6959
4966,858,6931
5026,858,6912
5072,858,6931
5098,865,6930
5177,880,6931
5290,884,6920
5389,880,6931
5400,873,6926
5389,880,6931
5410,891,6923
5494,901,6931
5562,901,6924
5600,901,6931
5595,901,6925
5600,901,6931
5593,900,6922
5600,901,6931
5589,911,6928
5600,923,6931
5594,928,6917
5600,923,6931
5589,918,6936
5600,923,6931
5603,930,6887
5600,923,6869
5550,913,6865
5494,923,6869
5455,948,6829
5494,966,6806
5628,994,6798
5917,1073,6806
6383,1153,6771
7079,1095,6744
7991,803,6729
9087,322,6744
10215,-276,6737
11200,-944,6744
11819,-1597,6745
11940,-2039,6744
11466,-2150,6701
10460,-2039,6681
9097,-1963,6676
7713,-2039,6681
6574,-2138,6642
5811,-2039,6619
5315,-1681,6611
4966,-1180,6619
4690,-703,6583
4543,-300,6556
4514,48,6542
4543,365,6556
4513,622,6545
4438,816,6556
4379,962,6579
4438,1095,6619
4577,1211,6615
4755,1309,6619
4879,1388,6632
4966,1459,6681
4980,1521,6708
4966,1567,6744
4930,1600,6783
4966,1631,6869
5057,1665,6954
5177,1695,7056
5244,1717,7141
5283,1738,7243
5319,1762,7327
5389,1781,7431
5446,1790,7535
5494,1803,7680
5534,1823,7812
5600,1846,7930
5634,1861,8009
5600,1889,8117
5485,1930,8239
5389,1974,8367
5357,2004,8436
5389,2039,8492
5401,2088,8540
5389,2146,8617
5338,2179,8675
5283,2189,8742
5214,2192,8780
5177,2211,8804
5165,2233,8790
5177,2253,8804
5172,2258,8831
5177,2253,8867
5177,2236,8842
5177,2211,8804
5158,2171,8758
5177,2125,8742
5230,2076,8706
5283,2039,8679
5253,2000,8640
5177,1953,8617
5123,1889,8558
5177,1824,8492
5290,1760,8410
5389,1695,8367
5378,1619,8312
5283,1545,8242
5152,1476,8129
5072,1416,8055
5017,1351,8009
4966,1288,7992
4892,1228,7930
4860,1180,7868
4860,1128,7813
4860,1073,7805
4808,1020,7777
4755,987,7743
4702,966,7690
4649,944,7680
4569,910,7675
4543,880,7680
4583,863,7645
4649,858,7618
4654,848,7594
4649,837,7618
4676,829,7643
4755,837,7680
4813,848,7682
4860,858,7680
4902,866,7661
4966,880,7680
5017,893,7705
5072,901,7743
5118,894,7741
5177,880,7743
5222,865,7732
5283,858,7743
5334,856,7735
5389,858,7743
5393,867,7737
5389,880,7743
5371,894,7731
5389,901,7743
5395,903,7744
5389,901,7743
5337,902,7702
5283,901,7680
5222,908,7670
5177,923,7680
5142,938,7652
5177,944,7618
5313,964,7573
5600,1030,7555
6032,1103,7520
6657,1073,7493
7494,838,7451
8558,386,7431
9716,-244,7394
10777,-966,7368
11496,-1629,7326
11728,-2039,7306
11370,-2130,7271
10460,-2039,7243
9137,-1984,7197
7713,-2039,7181
6469,-2106,7169
5600,-2039,7181
5089,-1782,7172
4860,-1374,7181
4775,-910,7177
4755,-472,7181
4715,-101,7164
4649,215,7181
4538,483,7206
4438,708,7243
4380,883,7238
4438,1030,7243
4575,1163,7256
4755,1288,7306
4879,1388,7333
4966,1459,7368
5010,1508,7388
5072,1545,7431
5118,1578,7452
5177,1610,7493
5221,1641,7535
5283,1674,7618
5334,1707,7682
5389,1738,7743
5431,1763,7780
5494,1781,7868
5552,1792,7978
5600,1803,8117
5604,1817,8230
5600,1846,8367
5592,1878,8512
5600,1910,8679
5596,1936,8805
5600,1974,8929
5599,2019,9041
5600,2060,9179
5559,2088,9281
5494,2125,9366
5418,2170,9417
5389,2211,9491
5384,2223,9553
5389,2232,9616
5349,2256,9641
5283,2296,9678
5178,2313,9705
5072,2296,9741
4978,2252,9738
4966,2211,9741
5013,2174,9731
5072,2146,9741
5046,2114,9712
4966,2082,9678
4908,2041,9628
4966,1996,9616
5083,1936,9589
5177,1867,9554
5185,1790,9475
5177,1717,9429
5177,1641,9390
5177,1567,9366
5127,1489,9296
5072,1416,9241
5018,1341,9192
4966,1266,9179
4887,1186,9140
4860,1116,9116
4901,1055,9078
4966,1009,9054
4947,969,9004
4860,944,8992
4742,929,8986
4649,923,8992
4568,907,8948
4543,880,8929
4572,843,8938
4649,816,8992
4706,798,9000
4755,794,8992
4794,798,8966
4860,816,8992
4918,837,9018
4966,858,9054
4973,869,9051
4966,880,9054
4945,891,9042
4966,901,9054
5036,896,9047
5177,880,9054
5308,857,9044
5389,837,9054
5383,822,9030
5389,816,8992
5422,824,8914
5494,837,8867
5513,850,8826
5494,858,8804
5436,864,8742
5389,858,8679
5357,852,8605
5389,858,8554
5447,875,8485
5494,880,8430
5512,888,8359
5600,944,8305
5793,1027,8232
6128,1052,8180
6685,961,8113
7607,751,8055
8784,346,7976
9932,-343,7930
10858,-1187,7891
11623,-1824,7868
12077,-2055,7804
11834,-2039,7743
10689,-2025,7670
9087,-2039,7618
7625,-2028,7547
6551,-2039,7493
5713,-2085,7426
5072,-1974,7368
4681,-1559,7290
4543,-966,7243
4486,-461,7204
4438,-107,7181
4401,193,7118
4438,494,7056
4520,735,6985
4649,901,6931
4763,1037,6840
4860,1180,6744
4935,1312,6649
5072,1416,6619
5237,1491,6595
5389,1545,6556
5418,1582,6473
5389,1610,6431
5354,1637,6422
5389,1674,6431
5411,1725,6392
5389,1781,6369
5342,1825,6377
5389,1846,6431
5504,1847,6460
5600,1846,6494
5597,1849,6536
5600,1867,6619
5680,1894,6682
5811,1932,6744
5855,1967,6791
5811,1996,6869
5763,2008,6931
5811,2017,6993
5888,2037,7037
5917,2082,7118
5860,2137,7208
5811,2189,7306
5798,2224,7365
5811,2253,7431
5772,2277,7490
5706,2296,7555
5636,2298,7584
5600,2296,7618
5551,2293,7646
5494,2296,7680
5426,2296,7678
5389,2296,7680
5368,2284,7676
5389,2253,7680
5430,2195,7649
5494,2125,7618
5518,2044,7580
5494,1953,7555
5423,1843,7496
5389,1738,7431
5415,1653,7355
5494,1588,7306
5527,1524,7244
5494,1459,7181
5417,1393,7085
5389,1331,6993
5394,1263,6889
5389,1202,6806
5300,1149,6709
5177,1116,6619
5056,1091,6511
4966,1073,6431
4859,1052,6357
4755,1030,6307
4667,999,6237
4649,966,6182
4679,929,6129
4755,901,6119
4817,878,6112
4860,858,6119
4859,828,6107
4860,794,6119
4856,768,6137
4860,773,6182
4847,802,6210
4860,837,6244
4894,854,6264
4966,858,6307
5049,857,6336
5177,858,6369
5330,856,6386
5494,858,6431
5583,866,6469
5600,880,6494
5541,894,6481
5494,901,6494
5464,899,6522
5494,880,6556
5539,859,6548
5600,858,6556
5618,883,6580
5600,901,6619
5538,902,6615
5494,901,6619
5476,914,6638
5494,923,6681
5518,935,6685
5600,987,6681
5804,1049,6670
6234,1030,6681
6906,889,6674
7819,644,6681
8892,206,6680
10038,-537,6681
11057,-1428,6645
11728,-2039,6619
11797,-2160,6602
11200,-2039,6619
10052,-1999,6617
8664,-2039,6619
7291,-2040,6608
6128,-2039,6619
5259,-2082,6612
4755,-1974,6619
4526,-1543,6626
4438,-923,6681
4359,-402,6741
4332,-43,6806
4369,267,6831
4438,579,6869
4441,823,6912
4438,987,6993
4491,1118,7055
4649,1245,7118
4815,1342,7163
4966,1416,7243
5069,1485,7325
5177,1545,7431
5244,1585,7516
5283,1610,7618
5272,1638,7704
5283,1674,7805
5314,1708,7886
5389,1738,7992
5477,1768,8100
5600,1803,8242
5718,1837,8365
5811,1867,8492
5857,1888,8598
5917,1910,8742
5983,1937,8887
6023,1974,9054
5978,2009,9198
5917,2039,9366
5890,2058,9521
5917,2082,9678
5924,2109,9795
5917,2146,9928
5901,2184,10050
5917,2232,10178
5923,2283,10261
5917,2339,10365
5869,2387,10477
5811,2425,10615
5743,2438,10709
5706,2425,10802
5689,2384,10882
5706,2339,10990
5711,2301,11058
5706,2275,11115
5659,2244,11134
5600,2211,11177
5530,2169,11202
5494,2125,11239
5477,2066,11237
5494,1996,11239
5526,1917,11222
5600,1846,11239
5668,1773,11238
5706,1695,11239
5668,1606,11199
5600,1524,11177
5500,1453,11138
5389,1395,11115
5259,1332,11064
5177,1266,11052
5126,1198,11042
5072,1137,11052
4959,1080,11014
4860,1030,10990
4823,983,10966
4860,944,10990
4880,913,10987
4860,901,10990
4798,900,10968
4755,901,10990
4732,885,11007
4755,858,11052
4797,830,11070
4860,816,11115
4880,811,11137
4860,816,11177
4822,823,11190
4860,837,11239
4960,850,11271
5072,858,11302
5126,857,11285
5177,858,11302
5232,865,11324
5283,880,11364
5276,892,11353
5283,901,11364
5320,906,11381
5389,901,11427
5397,892,11421
5389,880,11427
5375,876,11436
5389,880,11489
5384,891,11498
5389,901,11489
5388,919,11441
5389,944,11427
5369,960,11412
5389,944,11427
5460,922,11402
5600,944,11364
5820,997,11284
6234,987,11239
6898,840,11198
7819,537,11177
8894,21,11110
10038,-730,11052
11062,-1533,10978
11728,-2039,10927
11758,-2130,10851
11094,-2039,10802
9883,-2018,10738
8453,-2039,10677
7063,-2024,10571
5917,-2039,10490
5096,-2111,10415
4649,-2017,10365
4473,-1580,10268
4438,-944,10178
4415,-410,10091
4438,-43,10053
4521,271,9993
4649,579,9928
4720,812,9823
4755,966,9741
4809,1100,9658
4966,1245,9616
5144,1361,9553
5283,1438,9491
5329,1501,9387
5389,1567,9304
5477,1628,9221
5600,1674,9179
5665,1701,9114
5706,1717,9054
5740,1733,8972
5811,1760,8929
5869,1794,8887
5917,1824,8867
5953,1846,8821
6023,1867,8804
6087,1894,8790
6128,1932,8804
6122,1966,8794
6128,1996,8804
6161,2020,8819
6234,2060,8867
6292,2112,8879
6340,2168,8867
6350,2204,8819
6340,2232,8804
6285,2258,8800
6234,2296,8804
6176,2332,8754
6128,2361,8679
6063,2373,8578
6023,2382,8492
5979,2384,8395
5917,2382,8305
5800,2371,8187
5706,2361,8055
5666,2343,7878
5706,2318,7680
5784,2276,7441
5917,2232,7181
6046,2189,6891
6128,2146,6619
6124,2087,6343
6128,2017,6057
6170,1940,5719
6234,1867,5370
6240,1786,5017
6234,1695,4683
6233,1595,4334
6234,1502,3996
6153,1420,3666
6023,1352,3372
5886,1285,3082
5811,1223,2810
5754,1164,2541
5706,1116,2310
5639,1070,2119
5600,1030,1998
5582,992,1903
5600,966,1811
5605,942,1700
5600,923,1623
5552,899,1582
5494,880,1561
5424,864,1522
5389,858,1499
5371,856,1494
5389,858,1499
5420,858,1470
5494,858,1436
5561,856,1422
5600,858,1436
5584,859,1441
5600,858,1436
5675,855,1429
5811,858,1436
5927,868,1439
6023,880,1436
6081,882,1430
6128,880,1436
6129,878,1443
6128,880,1436
6116,883,1407
6128,880,1374
6121,877,1345
6128,880,1311
6123,892,1240
6128,901,1124
6119,904,973
6128,901,812
6130,901,651
6128,901,500
6108,905,362
6128,923,250
6194,971,170
6340,1052,125
6595,1121,94
7079,1095,62
7822,868,25
8770,386,0
9730,-320,-6
10566,-1095,0
11151,-1720,2
11411,-2039,0
11194,-2089,-2
10460,-2039,0
9305,-2023,0
8030,-2039,0
6854,-2051,-1
5917,-2039,0
5258,-1959,0
4966,-1695,0
4963,-1222,-1
5072,-665,0
5095,-198,0
5072,150,0
5055,434,-1
5072,687,0
5082,882,-1
5177,1030,0
5366,1161,-1
5600,1288,0
5764,1388,-1
5917,1459,0
6049,1516,-1
6128,1567,0
6076,1611,-1
6023,1653,0
6039,1690,-2
6128,1717,0
6181,1736,14
6234,1760,62
6320,1793,143
6445,1824,250
6520,1844,366
6551,1867,500
6548,1898,648
6551,1932,812
6537,1952,969
6551,1974,1124
6590,2003,1275
6657,2039,1436
6678,2068,1594
6657,2103,1748
6594,2143,1898
6551,2189,2061
6498,2223,2223
6445,2253,2373
6401,2284,2497
6445,2318,2623
6524,2342,2751
6551,2361,2872
6453,2366,2967
6340,2361,3060
6267,2339,3155
6234,2318,3247
6169,2297,3312
6128,2275,3372
6122,2237,3435
6128,2189,3497
6074,2135,3531
6023,2082,3559
6008,2020,3588
6023,1953,3622
5978,1878,3628
5917,1803,3622
5886,1719,3610
5917,1631,3622
5903,1539,3624
5811,1459,3622
5670,1389,3607
5600,1331,3622
5593,1272,3631
5600,1223,3622
5547,1178,3576
5494,1137,3559
5447,1092,3558
5389,1052,3559
5270,1016,3536
5177,987,3559
5150,953,3606
5177,923,3622
5177,896,3566
5177,880,3622
5177,866,3976
5177,858,4683
5151,854,5517
5177,858,6244
5242,859,6714
5283,858,6993
5227,854,7178
5177,858,7368
5199,868,7524
5283,880,7618
5333,882,7639
5389,880,7680
5477,876,7744
5600,880,7805
5670,889,7806
5706,901,7805
5706,907,7824
5706,901,7868
5682,889,7872
5706,880,7868
5755,880,7858
5811,880,7868
5805,877,7858
5811,880,7868
5850,894,7888
5917,901,7930
5933,899,7932
5917,901,7930
5870,914,7917
5811,923,7930
5753,942,7925
5811,1009,7930
6034,1091,7920
6445,1095,7930
7056,971,7923
7924,730,7930
8917,289,7921
9826,-451,7930
10556,-1342,7922
11200,-1974,7930
11584,-2136,7922
11306,-2039,7930
10180,-1997,7922
8664,-2039,7930
7319,-2053,7922
6340,-2039,7930
5559,-2019,7922
4966,-1846,7930
4632,-1402,7921
4543,-816,7930
4501,-332,7922
4438,0,7930
4361,279,7921
4332,558,7930
4338,783,7923
4438,944,7930
4625,1076,7919
4860,1202,7930
5008,1301,7926
5072,1374,7930
5089,1432,7914
5177,1481,7930
5291,1516,7952
5389,1545,7992
5394,1577,7993
5389,1610,7992
5413,1634,7977
5494,1653,7992
5554,1672,8007
5600,1695,8055
5664,1718,8088
5811,1738,8117
5985,1755,8107
6128,1781,8117
6191,1813,8134
6234,1846,8180
6280,1867,8203
6340,1889,8242
6352,1914,8270
6340,1953,8305
6320,1994,8299
6340,2039,8305
6348,2074,8315
6340,2103,8367
6316,2122,8400
6340,2146,8430
6364,2169,8424
6340,2189,8430
6227,2192,8421
6128,2189,8430
6097,2180,8421
6128,2168,8430
6106,2145,8422
6023,2125,8430
5927,2104,8420
5917,2082,8430
5935,2042,8423
5917,1996,8430
5838,1943,8418
5811,1889,8430
5854,1824,8428
5917,1760,8430
5918,1695,8392
5917,1631,8367
5926,1555,8347
5917,1481,8367
5817,1411,8369
5706,1352,8367
5635,1295,8327
5600,1245,8305
5506,1198,8285
5389,1159,8305
5300,1115,8308
5283,1073,8305
5251,1034,8263
5177,1009,8242
5058,986,8227
4966,966,8242
4896,941,8237
4860,923,8242
4834,909,8232
4860,901,8242
4910,890,8235
4966,880,8242
4972,873,8233
4966,880,8242
4956,891,8234
4966,901,8242
4958,901,8233
4966,901,8242
4997,901,8234
5072,901,8242
5131,898,8234
5177,901,8242
5210,911,8234
5283,923,8242
5348,926,8234
5389,923,8242
5372,921,8234
5389,923,8242
5434,925,8234
5494,923,8242
5464,922,8234
5389,923,8242
5336,926,8234
5389,923,8242
5466,919,8234
5494,923,8242
5435,934,8234
5389,944,8242
5429,962,8234
5600,1009,8242
5852,1066,8234
6234,1073,8242
6857,970,8233
7819,730,8242
8957,293,8235
10038,-365,8242
10944,-1123,8232
11728,-1717,8242
12190,-1994,8236
11940,-2039,8242
10797,-2034,8229
9192,-2039,8242
7715,-2043,8242
6657,-2039,8242
5911,-1992,8202
5389,-1781,8180
5047,-1353,8163
4860,-816,8180
4725,-344,8175
4649,21,8180
4631,327,8169
4649,601,8180
4607,811,8172
4543,966,8180
4530,1096,8171
4649,1223,8180
4820,1330,8170
4966,1416,8180
4992,1487,8174
4966,1545,8180
4931,1591,8164
4966,1631,8180
5014,1673,8200
5072,1717,8242
5111,1753,8245
5177,1781,8242
5238,1803,8222
5283,1824,8242
5280,1844,8264
5283,1867,8305
5313,1888,8325
5389,1910,8367
5449,1929,8396
5494,1953,8430
5528,1980,8424
5600,2017,8430
5671,2057,8439
5706,2103,8492
5663,2147,8528
5600,2189,8554
5537,2221,8542
5494,2253,8554
5433,2284,8573
5389,2318,8617
5367,2337,8622
5389,2339,8617
5397,2325,8594
5389,2318,8617
5339,2311,8644
5283,2296,8679
5216,2262,8674
5177,2232,8679
5160,2210,8675
5177,2189,8679
5182,2143,8643
5177,2082,8617
5157,2022,8595
