II,MCL,ABP,RESP
8038,8698,5807,3180
8079,8674,5766,3185
8111,8698,5751,3197
8153,8754,5724,3196
8184,8791,5695,3197
8147,8748,5651,3194
8111,8698,5639,3197
8058,8631,5636,3193
8038,8606,5639,3197
8010,8585,5609,3202
8038,8606,5583,3215
8076,8612,5552,3215
8111,8606,5528,3215
8078,8547,5486,3209
8038,8513,5472,3215
8011,8522,5469,3214
8038,8606,5472,3215
8046,8671,5439,3203
8038,8698,5416,3197
8011,8651,5407,3191
8038,8606,5416,3197
8061,8566,5391,3198
8111,8606,5360,3197
8319,8744,5323,3184
8915,9069,5304,3180
9769,9514,5269,3176
10596,9994,5248,3180
11257,10325,5236,3171
11911,10457,5248,3163
12350,10328,5248,3149
12057,9994,5248,3146
10844,9507,5224,3135
9427,9069,5193,3128
8575,8800,5147,3114
8404,8791,5137,3111
8436,8934,5138,3107
8477,9161,5137,3111
8576,9361,5099,3103
8769,9531,5081,3094
8865,9608,5078,3078
8842,9624,5081,3076
8756,9569,5046,3075
8696,9531,5025,3076
8611,9508,5020,3065
8550,9531,5025,3059
8520,9530,4992,3053
8550,9531,4969,3059
8552,9512,4963,3057
8550,9531,4969,3059
8529,9529,4938,3055
8550,9531,4913,3059
8550,9532,4905,3056
8550,9624,4913,3059
8519,9739,4886,3056
8550,9809,4858,3059
8635,9733,4844,3056
8769,9624,4858,3059
8833,9562,4840,3056
8842,9624,4802,3059
8830,9711,4755,3056
8915,9809,4746,3059
9036,9857,4746,3056
9134,9901,4746,3059
9133,9920,4715,3056
9134,9994,4690,3059
9155,10080,4675,3056
9208,10179,4690,3059
9222,10223,4694,3056
9281,10272,4690,3059
9379,10279,4658,3056
9500,10272,4634,3059
9521,10252,4618,3056
9500,10364,4634,3059
9489,10557,4642,3056
9573,10734,4634,3059
9677,10774,4595,3056
9792,10827,4578,3059
9861,10968,4575,3057
9938,11197,4578,3059
10018,11355,4547,3055
10158,11475,4523,3059
10282,11589,4510,3058
10377,11752,4523,3059
10417,11863,4518,3047
10523,11937,4523,3042
10691,11971,4520,3037
10888,12030,4523,3042
10990,12042,4507,3039
11034,12030,4523,3042
11051,12019,4565,3039
11108,12122,4634,3042
11146,12251,4683,3038
11181,12307,4746,3042
11179,12214,4819,3041
11181,12122,4913,3042
11125,12052,4989,3030
11034,11937,5081,3025
10885,11645,5182,3020
10742,11289,5304,3025
10568,10945,5409,3022
10377,10642,5528,3025
10118,10294,5640,3023
9865,9994,5751,3025
9640,9746,5827,3014
9500,9531,5918,3007
9359,9261,6022,3000
9208,9069,6142,3007
9026,9009,6227,3008
8915,9069,6309,3007
8838,9083,6386,2995
8769,9069,6477,2990
8639,9021,6535,2986
8550,8976,6588,2990
8520,8870,6632,2982
8550,8791,6700,2973
8524,8756,6755,2957
8477,8791,6812,2955
8416,8794,6855,2954
8404,8791,6923,2955
8389,8771,6982,2943
8404,8791,7035,2938
8401,8791,7055,2935
8404,8791,7091,2938
8380,8746,7120,2928
8404,8698,7147,2921
8441,8627,7137,2914
8477,8606,7147,2921
8439,8622,7168,2922
8404,8698,7203,2921
8383,8754,7199,2908
8404,8791,7203,2904
8397,8781,7201,2899
8404,8791,7203,2904
8420,8790,7166,2902
8477,8791,7147,2904
8492,8740,7140,2900
8477,8698,7147,2904
8422,8667,7113,2902
8404,8698,7091,2904
8393,8736,7080,2899
8404,8791,7091,2904
8389,8801,7064,2908
8404,8791,7035,2921
8427,8733,6999,2922
8477,8698,6979,2921
8483,8676,6939,2914
8477,8698,6923,2921
8454,8696,6917,2928
8477,8698,6923,2938
8483,8705,6892,2934
8477,8791,6868,2938
8440,8892,6837,2943
8477,8976,6812,2955
8570,8973,6749,2954
8696,8976,6700,2955
8770,9024,6662,2957
8842,9161,6644,2973
8890,9279,6589,2982
8915,9346,6533,2990
8887,9337,6484,2987
8915,9346,6477,2990
9005,9372,6455,2992
9134,9439,6421,3007
9246,9505,6355,3017
9427,9624,6309,3025
9636,9755,6269,3019
9792,9901,6253,3025
9839,10023,6221,3032
9938,10179,6198,3042
10079,10288,6161,3038
10084,10272,6142,3042
9761,10063,6109,3048
9281,9809,6086,3059
8849,9570,6050,3056
8550,9346,6030,3059
8285,9052,5997,3064
8111,8791,5974,3076
8042,8611,5939,3074
8038,8513,5918,3076
7966,8372,5886,3081
7892,8236,5863,3094
7864,8164,5827,3092
7892,8236,5807,3094
7865,8365,5776,3097
7819,8513,5751,3111
7766,8589,5711,3112
7746,8606,5695,3111
7716,8549,5687,3104
7746,8513,5695,3111
7812,8494,5672,3117
7892,8513,5639,3128
7875,8501,5595,3128
7819,8513,5583,3128
7748,8535,5578,3122
7746,8606,5583,3128
7762,8654,5558,3134
7819,8698,5528,3146
7860,8701,5486,3144
7892,8698,5472,3146
7878,8651,5465,3142
7892,8606,5472,3146
7942,8568,5449,3143
8038,8606,5416,3146
8075,8660,5370,3142
8038,8698,5360,3146
7927,8648,5359,3142
7892,8606,5360,3146
8057,8673,5328,3144
8550,8976,5304,3146
9286,9420,5292,3135
10158,9901,5304,3128
11026,10299,5286,3121
11838,10642,5248,3128
12343,10826,5199,3130
12277,10734,5193,3128
11530,10265,5196,3114
10450,9624,5193,3111
9458,9060,5153,3109
8842,8791,5137,3111
8562,8783,5135,3099
8550,8976,5137,3094
8651,9192,5101,3089
8769,9346,5081,3094
8787,9388,5077,3085
8769,9439,5081,3076
8751,9498,5047,3063
8769,9531,5025,3059
8744,9444,5020,3048
8696,9346,5025,3042
8611,9303,4992,3030
8550,9346,4969,3025
8506,9356,4964,3012
8550,9346,4969,3007
8621,9317,4936,3003
8696,9346,4913,3007
8693,9381,4908,3000
8696,9439,4913,2990
8712,9450,4880,2974
8769,9439,4858,2973
8777,9375,4852,2972
8769,9346,4858,2973
8745,9357,4825,2960
8769,9439,4802,2955
8796,9494,4797,2952
8842,9531,4802,2955
8845,9542,4769,2945
8842,9624,4746,2938
8835,9723,4741,2932
8915,9809,4746,2938
9027,9803,4713,2937
9134,9809,4690,2938
9166,9860,4684,2934
9208,9994,4690,2938
9247,10101,4659,2936
9281,10179,4634,2938
9255,10184,4627,2935
9281,10179,4634,2938
9369,10147,4605,2935
9500,10179,4578,2938
9549,10272,4566,2935
9573,10457,4578,2938
9611,10618,4556,2934
9719,10734,4523,2938
9799,10770,4499,2936
9865,10827,4523,2938
9931,10900,4536,2933
10084,11012,4523,2938
10247,11093,4475,2944
10377,11197,4467,2955
10429,11313,4489,2954
10523,11475,4523,2955
10661,11612,4516,2957
10815,11752,4523,2973
10870,11851,4558,2981
10888,11937,4634,2990
10922,11979,4689,2987
11034,12030,4746,2990
11130,12021,4809,2992
11181,11937,4913,3007
11131,11750,5019,3017
11034,11567,5137,3025
10884,11362,5243,3020
10742,11104,5360,3025
10569,10749,5463,3031
10377,10457,5583,3042
10118,10281,5695,3039
9865,10179,5807,3042
9640,9951,5887,3045
9500,9624,5974,3059
9360,9309,6053,3060
9208,9161,6142,3059
9024,9077,6215,3052
8915,8976,6309,3059
8843,8825,6396,3066
8769,8791,6477,3076
8612,8871,6523,3075
8477,8976,6588,3076
8399,8923,6665,3073
8404,8791,6756,3076
8393,8682,6811,3074
8404,8698,6868,3076
8423,8714,6919,3073
8477,8698,6979,3076
8482,8653,7004,3073
8477,8698,7035,3076
8457,8767,7076,3073
8477,8791,7147,3076
8475,8695,7186,3073
8477,8606,7203,3076
8460,8571,7189,3073
8477,8606,7203,3076
8477,8604,7222,3073
8477,8606,7258,3076
8453,8627,7262,3074
8477,8698,7258,3076
8512,8718,7242,3072
8550,8698,7258,3076
8517,8661,7264,3075
8477,8698,7258,3076
8448,8753,7218,3071
8477,8791,7203,3076
8484,8747,7197,3082
8477,8698,7203,3094
8448,8668,7170,3092
8477,8698,7147,3094
8515,8705,7133,3091
8550,8698,7147,3094
8532,8671,7125,3088
8550,8698,7091,3094
8603,8712,7043,3099
8696,8698,7035,3111
8737,8648,7031,3109
8769,8698,7035,3111
8808,8853,7007,3114
8915,9069,6979,3128
9026,9221,6940,3130
9134,9346,6923,3128
9184,9423,6895,3121
9208,9439,6868,3128
9172,9315,6810,3136
9134,9161,6756,3146
9117,9081,6689,3142
9208,9161,6644,3146
9367,9298,6602,3149
9573,9439,6588,3163
9751,9524,6563,3164
9938,9624,6533,3163
10083,9740,6469,3155
10158,9901,6421,3163
10088,10004,6379,3170
9938,9994,6365,3180
9708,9806,6334,3177
9427,9531,6309,3180
9076,9222,6273,3184
8769,8976,6253,3197
8542,8790,6220,3198
8404,8698,6198,3197
8249,8615,6163,3191
8111,8513,6142,3197
8021,8353,6107,3203
8038,8236,6086,3215
8060,8163,6053,3214
8038,8143,6030,3215
7944,8115,5993,3208
7892,8143,5974,3215
7879,8194,5944,3221
7892,8236,5918,3232
7849,8189,5876,3230
7819,8143,5863,3232
7804,8122,5857,3229
7819,8143,5863,3232
7780,8129,5834,3228
7746,8143,5807,3232
7717,8174,5771,3232
7746,8236,5751,3232
7767,8263,5714,3219
7819,8328,5695,3215
7858,8418,5684,3212
7892,8513,5695,3215
7877,8522,5674,3203
7892,8513,5639,3197
7943,8531,5592,3193
8038,8606,5583,3197
8088,8608,5583,3189
8111,8513,5583,3180
8094,8336,5550,3167
8111,8236,5528,3163
8217,8275,5516,3152
8550,8513,5528,3146
9110,8876,5508,3134
9865,9346,5472,3128
10692,9831,5424,3115
11546,10272,5416,3111
12228,10476,5416,3102
12496,10364,5416,3094
12107,9948,5382,3073
11181,9439,5360,3059
10044,8934,5349,3047
9134,8513,5360,3042
8633,8218,5340,3024
8550,8236,5304,3007
8673,8573,5257,2991
8842,9069,5248,2990
8913,9409,5249,2983
8915,9531,5248,2973
8867,9490,5215,2951
8842,9439,5193,2938
8804,9377,5182,2926
8769,9346,5193,2921
8709,9323,5173,2909
8696,9346,5137,2904
8710,9348,5090,2894
8769,9346,5081,2886
8802,9320,5081,2866
8842,9346,5081,2852
8842,9388,5048,2838
8842,9439,5025,2834
8815,9406,5014,2824
8842,9346,5025,2817
8881,9295,5007,2805
8915,9346,4969,2800
8875,9436,4920,2788
8842,9531,4913,2783
8842,9567,4917,2772
8915,9624,4913,2765
8983,9700,4875,2752
9061,9809,4858,2748
9104,9837,4856,2745
9134,9809,4858,2748
9119,9757,4822,2738
9134,9809,4802,2731
9160,9904,4798,2724
9208,9994,4802,2731
9221,9989,4768,2732
9281,9994,4746,2731
9374,10047,4741,2718
9500,10179,4746,2713
9554,10254,4714,2709
9573,10272,4690,2713
9552,10263,4683,2711
9573,10364,4690,2713
9633,10510,4659,2710
9792,10642,4634,2713
9960,10702,4625,2711
10084,10827,4634,2713
10106,11011,4607,2710
10158,11197,4578,2713
10276,11257,4562,2711
10450,11289,4578,2713
10544,11352,4578,2711
10596,11475,4578,2713
10657,11560,4569,2711
10815,11660,4578,2713
10978,11781,4589,2711
11108,11937,4634,2713
11169,12014,4687,2711
11254,12030,4746,2713
11338,11986,4784,2711
11400,11937,4858,2713
11349,11819,4959,2711
11254,11660,5081,2713
11154,11458,5165,2711
11108,11289,5248,2713
11007,11084,5342,2711
10815,10827,5472,2713
10514,10487,5586,2711
10231,10179,5695,2713
9983,9891,5777,2711
9792,9624,5863,2713
9591,9337,5936,2711
9427,9161,6030,2713
9270,9092,6116,2710
9134,9069,6198,2713
8967,8941,6246,2712
8842,8791,6309,2713
8749,8690,6384,2709
8696,8698,6477,2713
8608,8703,6537,2713
8550,8698,6588,2713
8521,8647,6631,2702
8550,8606,6700,2696
8552,8540,6758,2692
8550,8513,6812,2696
8511,8497,6836,2693
8477,8513,6868,2696
8419,8500,6889,2695
8404,8513,6923,2696
8395,8540,6943,2685
8404,8606,6979,2679
8383,8625,7004,2674
8404,8606,7035,2679
8439,8539,7035,2677
8477,8513,7035,2679
8442,8503,7024,2677
8404,8513,7035,2679
8379,8495,7032,2669
8404,8513,7035,2662
8401,8550,7023,2655
8404,8606,7035,2662
8411,8607,7037,2663
8477,8606,7035,2662
8527,8595,6999,2649
8550,8606,6979,2644
8507,8595,6968,2640
8477,8606,6979,2644
8457,8583,6957,2642
8477,8513,6923,2644
8472,8380,6876,2641
8477,8328,6868,2644
8466,8381,6865,2642
8477,8513,6868,2644
8466,8606,6836,2641
8477,8698,6812,2644
8489,8763,6778,2642
8550,8791,6756,2644
8633,8753,6717,2641
8769,8791,6700,2644
8872,8922,6675,2642
8915,9069,6644,2644
8886,9088,6577,2641
8915,9069,6533,2644
9010,9081,6499,2642
9134,9161,6477,2644
9198,9234,6416,2640
9281,9346,6365,2644
9402,9457,6327,2644
9573,9531,6309,2644
9736,9536,6255,2633
9938,9624,6198,2627
10090,9790,6149,2623
10084,9901,6142,2627
9852,9781,6121,2625
9573,9531,6086,2627
9326,9252,6020,2626
9061,8976,5974,2627
8655,8628,5935,2617
8258,8328,5918,2610
8035,8160,5887,2604
8038,8143,5863,2610
8069,8139,5827,2610
8038,8143,5807,2610
7941,8135,5774,2599
7892,8143,5751,2593
7876,8122,5716,2581
7892,8143,5695,2575
7882,8187,5662,2564
7892,8236,5639,2558
7890,8198,5605,2546
7892,8143,5583,2541
7848,8109,5550,2531
7819,8143,5528,2523
7797,8152,5493,2506
7819,8143,5472,2489
7814,8112,5439,2467
7819,8143,5416,2454
7803,8187,5382,2438
7819,8236,5360,2420
7811,8231,5328,2390
7819,8236,5304,2368
7829,8232,5269,2349
7892,8236,5248,2333
7959,8208,5217,2305
8038,8236,5193,2281
8079,8340,5154,2261
8111,8513,5137,2247
8108,8588,5128,2221
8111,8513,5137,2195
8103,8323,5116,2166
8184,8236,5081,2143
8461,8352,5034,2115
9061,8698,5025,2091
9868,9139,5027,2065
10742,9624,5025,2039
11592,10051,4989,2004
12423,10364,4969,1970
12897,10414,4963,1939
12569,10179,4969,1918
11361,9689,4942,1893
9938,9161,4913,1867
8990,8779,4880,1836
8696,8698,4858,1815
8698,8812,4819,1791
8769,8976,4802,1763
8837,9064,4797,1725
8915,9161,4802,1694
8904,9268,4772,1666
8842,9346,4746,1642
8758,9278,4733,1607
8696,9161,4746,1573
8605,9093,4729,1543
8550,9161,4690,1521
8528,9261,4641,1489
8550,9346,4634,1452
8540,9354,4639,1411
8550,9346,4634,1383
8547,9322,4596,1357
8550,9346,4578,1331
8517,9358,4576,1295
8550,9346,4578,1262
8618,9251,4546,1231
8696,9161,4523,1210
8695,9108,4515,1185
8696,9161,4523,1158
8717,9270,4495,1127
8769,9439,4467,1106
8767,9564,4452,1089
8769,9624,4467,1072
8783,9576,4451,1045
8842,9531,4411,1020
8871,9503,4361,998
8915,9531,4355,985
8968,9553,4360,969
9061,9624,4355,951
9110,9710,4317,930
9134,9809,4299,916
9136,9821,4298,900
9208,9809,4299,881
9309,9805,4265,860
9427,9901,4243,847
9475,10032,4240,838
9500,10179,4243,830
9489,10266,4211,812
9500,10364,4188,795
9505,10498,4182,783
9573,10734,4188,778
9684,10957,4157,770
9865,11104,4132,760
10044,11136,4123,750
10231,11197,4132,743
10359,11314,4104,734
10450,11475,4076,726
10496,11569,4061,716
10596,11660,4076,709
10733,11777,4074,700
10888,11937,4076,691
10972,11995,4085,681
11034,11937,4132,674
11091,11806,4181,666
11181,11752,4243,657
11214,11726,4293,646
11181,11660,4355,639
11047,11473,4419,638
10888,11289,4523,639
10700,11141,4634,634
10523,11012,4746,622
10309,10769,4825,609
10084,10457,4913,605
9818,10114,5012,605
9573,9809,5137,605
9350,9474,5246,597
9208,9161,5360,588
9070,8902,5467,579
8915,8791,5583,570
8704,8766,5671,559
8550,8791,5751,553
8471,8758,5821,552
8477,8698,5918,553
8451,8618,6006,547
8404,8606,6086,536
8317,8606,6134,524
8258,8606,6198,519
8198,8547,6271,516
8184,8513,6365,519
8172,8495,6429,520
8184,8513,6477,519
8172,8502,6498,510
8184,8513,6533,501
8183,8516,6556,497
8184,8513,6588,501
8140,8428,6608,504
8111,8328,6644,501
8092,8267,6671,491
8111,8328,6700,484
8108,8425,6699,481
8111,8513,6700,484
8097,8546,6691,484
8111,8606,6700,484
8127,8665,6696,483
8184,8698,6700,484
8227,8644,6691,484
8258,8606,6700,484
8244,8620,6698,483
8258,8698,6700,484
8265,8722,6673,484
8258,8698,6644,484
8198,8633,6603,481
8184,8606,6588,484
8211,8587,6580,491
8258,8606,6588,501
8246,8606,6567,504
8258,8606,6533,501
8308,8579,6484,497
8404,8606,6477,501
8465,8674,6479,510
8550,8791,6477,519
8656,8882,6421,519
8769,8976,6365,519
8791,9034,6320,523
8769,9069,6309,536
8740,9053,6283,548
8769,9069,6253,553
8817,9102,6197,551
8915,9161,6142,553
9038,9218,6071,560
9208,9346,6030,570
9377,9471,5998,579
9573,9531,5974,588
9725,9521,5915,596
9792,9624,5863,605
9699,9791,5820,611
9500,9809,5807,622
9198,9494,5777,638
8842,9069,5751,657
8441,8759,5714,668
8111,8606,5695,674
7877,8424,5663,678
7746,8236,5639,691
7642,8122,5604,709
7600,8143,5583,726
7588,8161,5550,735
7600,8143,5528,743
7561,8080,5494,751
7527,8051,5472,760
7506,8029,5437,768
7527,8051,5416,778
7523,8080,5383,787
7527,8143,5360,795
7517,8187,5325,801
7527,8236,5304,812
7513,8239,5273,829
7527,8236,5248,847
7525,8212,5210,857
7527,8236,5193,864
7477,8245,5183,871
7454,8236,5193,881
7437,8171,5172,889
7454,8143,5137,899
7462,8134,5089,908
7527,8143,5081,916
7627,8141,5083,916
7746,8236,5081,916
7780,8392,5044,920
7746,8513,5025,933
7654,8459,5020,945
7600,8328,5025,951
7599,8218,4995,948
7746,8236,4969,951
8088,8395,4956,959
8696,8791,4969,968
9479,9339,4951,968
10377,9901,4913,968
11307,10344,4866,974
12204,10734,4858,985
12719,10961,4858,988
12496,10827,4858,985
11465,10256,4826,980
10158,9624,4802,985
9170,9247,4787,994
8769,9161,4802,1002
8701,9138,4806,1003
8696,9161,4802,1002
8618,9239,4771,1001
8550,9346,4746,1002
8498,9357,4711,1002
8477,9346,4690,1002
8430,9346,4674,1001
8404,9346,4690,1002
8385,9251,4699,1002
8404,9161,4690,1002
8401,9128,4650,1001
8404,9161,4634,1002
8389,9149,4634,1002
8404,9161,4634,1002
8394,9224,4599,1001
8404,9346,4578,1002
8412,9381,4574,1001
8477,9346,4578,1002
8523,9292,4546,1001
8550,9346,4523,1002
8528,9446,4516,1002
8550,9531,4523,1002
8606,9500,4494,1001
8696,9439,4467,1002
8735,9393,4455,1002
8769,9439,4467,1002
8793,9487,4447,1001
8842,9531,4411,1002
8846,9545,4368,1003
8842,9624,4355,1002
8839,9744,4347,999
8915,9901,4355,1002
9018,9978,4355,1011
9134,9994,4355,1020
9182,9958,4328,1020
9208,9994,4299,1020
9215,10071,4263,1019
9281,10179,4243,1020
9349,10225,4230,1016
9427,10272,4243,1020
9476,10326,4250,1029
9573,10457,4243,1037
9680,10617,4206,1035
9792,10827,4188,1037
9850,10992,4182,1045
9938,11104,4188,1054
10060,11133,4160,1053
10231,11197,4132,1054
10372,11309,4114,1061
10523,11475,4132,1072
10663,11606,4136,1072
10815,11752,4132,1072
10924,11915,4115,1076
11034,12122,4132,1089
11114,12283,4157,1097
11181,12400,4188,1106
11199,12428,4200,1115
11254,12400,4243,1123
11330,12277,4313,1123
11400,12122,4411,1123
11338,11930,4490,1128
11181,11752,4578,1141
10974,11531,4676,1149
10815,11289,4802,1158
10646,11001,4913,1165
10450,10734,5025,1175
10183,10454,5127,1183
9938,10179,5248,1193
9726,9850,5359,1200
9573,9531,5472,1210
9392,9237,5573,1217
9208,9069,5695,1227
9021,9009,5809,1236
8915,9069,5918,1244
8836,9105,5998,1249
8769,9069,6086,1262
8649,8915,6168,1278
8550,8791,6253,1296
8478,8741,6306,1306
8477,8791,6365,1314
8470,8808,6434,1320
8477,8791,6533,1331
8461,8748,6602,1338
8477,8791,6644,1348
8473,8874,6656,1356
8477,8976,6700,1365
8457,9020,6754,1372
8477,9069,6812,1383
8502,9083,6835,1392
8550,9069,6868,1400
8553,8994,6896,1404
8550,8976,6923,1417
8530,9011,6915,1435
8550,9069,6923,1452
8552,9034,6943,1458
8550,8976,6979,1469
8521,8937,6978,1485
8550,8976,6979,1504
8610,9015,6975,1510
8696,9069,6979,1521
8732,9107,6947,1537
8769,9161,6923,1556
8796,9166,6910,1563
8842,9161,6923,1573
8844,9141,6902,1588
8842,9161,6868,1607
8825,9135,6820,1615
8842,9069,6812,1625
8856,8994,6808,1639
8915,9069,6812,1659
9001,9250,6784,1668
9134,9439,6756,1676
9230,9526,6717,1688
9281,9624,6700,1711
9265,9741,6670,1730
9281,9809,6644,1746
9351,9718,6603,1752
9500,9624,6588,1763
9627,9650,6564,1775
9719,9809,6533,1797
9784,9925,6466,1817
9938,9994,6421,1832
10157,10055,6386,1836
10377,10179,6365,1849
10449,10266,6308,1866
10377,10272,6253,1884
10158,10130,6207,1890
9865,9901,6198,1901
9495,9605,6172,1917
9134,9346,6142,1936
8800,9128,6098,1943
8550,8976,6086,1953
8355,8824,6065,1968
8258,8698,6030,1988
8204,8576,5959,1996
8184,8513,5918,2005
8135,8481,5906,2018
8111,8513,5918,2039
8097,8550,5894,2050
8111,8606,5863,2057
8101,8642,5824,2060
8111,8698,5807,2074
8111,8715,5775,2083
8111,8698,5751,2091
8063,8627,5718,2094
8038,8606,5695,2109
8022,8630,5656,2125
8038,8698,5639,2143
8022,8707,5631,2149
8038,8698,5639,2160
8062,8674,5616,2175
8111,8698,5583,2195
8112,8702,5540,2204
8111,8698,5528,2212
8100,8674,5520,2218
8111,8698,5528,2230
8099,8710,5506,2234
8111,8698,5472,2247
8135,8656,5424,2261
8184,8698,5416,2281
8168,8770,5418,2290
8111,8791,5416,2299
8060,8700,5378,2304
8184,8698,5360,2316
8551,8909,5357,2322
9208,9346,5360,2333
10059,9843,5325,2341
11034,10364,5304,2351
11939,10819,5299,2349
12569,11104,5304,2351
12632,11032,5272,2354
12057,10642,5248,2368
11009,10061,5240,2377
9938,9531,5248,2385
9172,9164,5221,2384
8842,9069,5193,2385
8798,9185,5177,2382
8915,9439,5193,2385
9042,9659,5177,2383
9134,9809,5137,2385
9122,9840,5086,2383
9061,9809,5081,2385
8971,9709,5085,2383
8915,9624,5081,2385
8860,9550,5042,2383
8842,9531,5025,2385
8827,9517,5024,2383
8842,9531,5025,2385
8834,9522,4990,2382
8842,9531,4969,2385
8829,9541,4965,2383
8842,9624,4969,2385
8832,9719,4935,2382
8842,9809,4913,2385
8833,9815,4909,2383
8842,9809,4913,2385
8832,9794,4880,2381
8842,9809,4858,2385
8833,9796,4852,2385
8842,9809,4858,2385
8849,9831,4825,2374
8915,9901,4802,2368
8988,9947,4797,2363
9061,9994,4802,2368
9086,9995,4769,2367
9134,9994,4746,2368
9175,9966,4741,2365
9208,9994,4746,2368
9186,10059,4713,2366
9208,10179,4690,2368
9246,10245,4685,2365
9281,10272,4690,2368
9249,10245,4658,2366
9281,10272,4634,2368
9398,10332,4627,2365
9573,10457,4634,2368
9664,10577,4604,2365
9719,10734,4578,2368
9766,10876,4568,2365
9865,11012,4578,2368
9955,11068,4553,2365
10084,11104,4523,2368
10227,11148,4503,2366
10377,11289,4523,2368
10434,11465,4528,2365
10450,11660,4523,2368
10473,11824,4505,2366
10596,12030,4523,2368
10747,12210,4547,2364
10888,12307,4578,2368
10959,12237,4590,2373
11034,12122,4634,2385
11105,12033,4703,2386
11181,12030,4802,2385
11192,12029,4881,2379
11181,12030,4969,2385
11119,11945,5065,2392
11034,11752,5193,2402
10886,11422,5306,2401
10742,11104,5416,2402
10574,10842,5513,2400
10377,10642,5639,2402
10085,10402,5756,2398
9792,10179,5863,2402
9553,9976,5935,2408
9427,9809,6030,2420
9296,9579,6136,2420
9134,9346,6253,2420
8941,9147,6336,2415
8842,9069,6421,2420
8802,9021,6501,2419
8769,8976,6588,2420
8650,8870,6641,2414
8550,8791,6700,2420
8510,8745,6769,2426
8550,8791,6868,2437
8556,8867,6935,2436
8550,8976,6979,2437
8530,9013,6994,2434
8550,8976,7035,2437
8546,8857,7084,2434
8550,8791,7147,2437
8536,8773,7177,2435
8550,8791,7203,2437
8542,8767,7217,2432
8550,8791,7258,2437
8541,8867,7288,2443
8550,8976,7314,2454
8539,8996,7307,2454
8550,8976,7314,2454
8544,8948,7328,2451
8550,8976,7370,2454
8534,8981,7382,2450
8550,8976,7370,2454
8551,8951,7325,2459
8550,8976,7314,2472
8520,9013,7313,2472
8550,9069,7314,2472
8615,9075,7276,2466
8696,9069,7258,2472
8704,9044,7252,2477
8696,9069,7258,2489
8680,9078,7225,2490
8696,9069,7203,2489
8684,9024,7191,2483
8696,9069,7203,2489
8734,9211,7177,2496
8842,9439,7147,2506
8953,9637,7107,2504
9061,9809,7091,2506
9111,9898,7058,2510
9134,9901,7035,2523
9118,9770,7001,2525
9134,9624,6979,2523
9177,9550,6941,2516
9281,9624,6923,2523
9399,9727,6897,2532
9573,9809,6868,2541
9794,9859,6802,2537
10084,9994,6756,2541
10310,10163,6719,2547
10377,10272,6700,2558
10216,10187,6644,2556
9938,9994,6588,2558
9587,9757,6540,2563
9208,9531,6533,2575
8793,9249,6511,2575
8477,8976,6477,2575
8302,8766,6410,2577
8258,8698,6365,2593
8195,8689,6327,2602
8111,8698,6309,2610
8032,8652,6275,2607
8038,8606,6253,2610
8053,8571,6221,2612
8038,8606,6198,2627
7951,8631,6156,2637
7892,8606,6142,2644
7871,8468,6135,2639
7892,8328,6142,2644
7865,8254,6115,2651
7819,8328,6086,2662
7755,8462,6049,2658
7746,8606,6030,2662
7755,8668,5997,2667
7819,8698,5974,2679
7864,8688,5942,2677
7892,8698,5918,2679
7851,8689,5879,2683
7819,8698,5863,2696
7798,8689,5854,2697
7819,8698,5863,2696
7836,8689,5839,2691
7892,8698,5807,2696
7960,8690,5764,2696
8038,8698,5751,2696
8050,8689,5744,2690
8038,8698,5751,2696
8026,8662,5729,2704
8111,8606,5695,2713
8308,8563,5648,2711
8696,8698,5639,2713
9278,9034,5640,2713
10084,9531,5639,2713
10992,10025,5603,2701
11838,10457,5583,2696
12327,10691,5577,2694
12277,10642,5583,2696
11620,10226,5554,2685
10596,9624,5528,2679
9525,9066,5513,2676
8769,8791,5528,2679
8434,8786,5510,2669
8477,8976,5472,2662
8662,9179,5422,2657
8842,9346,5416,2662
8908,9438,5419,2655
8915,9531,5416,2644
8874,9593,5379,2629
8842,9624,5360,2627
8790,9574,5355,2625
8769,9531,5360,2627
8753,9506,5330,2619
8769,9531,5304,2610
8763,9531,5291,2595
8769,9531,5304,2593
8756,9513,5286,2591
8769,9531,5248,2593
8759,9528,5200,2583
8769,9531,5193,2575
8756,9511,5193,2564
8769,9531,5193,2558
8783,9535,5159,2545
8842,9531,5137,2541
8887,9498,5125,2537
8915,9531,5137,2541
8895,9584,5119,2533
8915,9624,5081,2523
8969,9595,5032,2508
9061,9624,5025,2506
9105,9708,5029,2505
9134,9809,5025,2506
9130,9811,4986,2496
9134,9809,4969,2489
9115,9832,4967,2483
9134,9901,4969,2489
9161,9928,4935,2490
9208,9994,4913,2489
9224,10107,4907,2477
9281,10272,4913,2472
9347,10371,4882,2467
9427,10457,4858,2472
9451,10536,4848,2470
9500,10642,4858,2472
9583,10662,4832,2468
9719,10642,4802,2472
9804,10652,4782,2469
9865,10827,4802,2472
9928,11048,4807,2469
10084,11197,4802,2472
10252,11214,4768,2469
10377,11289,4746,2472
10402,11463,4728,2469
10450,11660,4746,2472
10558,11723,4768,2468
10742,11752,4802,2472
10897,11818,4819,2470
11034,11937,4858,2472
11120,11988,4901,2466
11181,12030,4969,2472
11180,12080,5037,2478
11181,12122,5137,2489
11139,12004,5243,2488
11034,11752,5360,2489
10816,11412,5443,2486
10596,11104,5528,2489
10399,10831,5619,2485
10231,10642,5751,2489
10005,10439,5871,2494
