II,MCL,PLETH,RESP
2524,3560,5730,-796
1065,2547,5651,-791
445,2206,5578,-787
750,2474,5511,-791
877,2511,5417,-792
290,2074,5337,-791
-530,1640,5264,-789
-1089,1492,5198,-791
-1386,1411,5102,-791
-1549,1201,5023,-791
-1588,948,4962,-790
-1549,764,4918,-791
-1531,597,4846,-790
-1549,400,4779,-791
-1557,219,4719,-790
-1549,146,4674,-791
-1550,156,4603,-790
-1549,146,4535,-791
-1545,-32,4472,-790
-1549,-400,4430,-791
-1560,-899,4374,-790
-1549,-1419,4325,-791
-1536,-1917,4280,-790
-1549,-2292,4256,-791
-1568,-2422,4219,-790
-1549,-2292,4186,-791
-1524,-2169,4145,-790
-1549,-2292,4116,-791
-1525,-2504,4078,-790
-1258,-2292,4046,-791
-774,-1437,4006,-791
-363,-255,3977,-791
-155,825,3938,-789
73,1746,3907,-791
485,2579,3867,-791
871,3202,3837,-791
984,3447,3799,-788
895,3457,3767,-791
777,3500,3727,-793
629,3638,3698,-791
485,3723,3661,-785
532,3711,3628,-791
768,3671,3585,-810
871,3638,3558,-833
726,3576,3537,-838
677,3493,3523,-833
955,3437,3490,-827
1234,3420,3453,-833
1173,3416,3412,-836
992,3420,3384,-833
1111,3439,3347,-826
1452,3457,3314,-833
1563,3436,3272,-852
1282,3384,3244,-874
898,3346,3219,-880
750,3384,3209,-874
891,3455,3192,-867
1113,3493,3174,-874
1128,3468,3148,-893
847,3457,3139,-916
517,3478,3137,-923
508,3493,3139,-916
842,3440,3123,-906
1137,3384,3105,-916
1050,3381,3082,-939
677,3420,3070,-957
385,3400,3050,-957
363,3311,3035,-957
463,3218,3013,-972
508,3202,3000,-999
574,3215,2980,-1009
823,3202,2965,-999
1111,3166,2945,-987
1113,3202,2930,-999
840,3298,2909,-1024
726,3347,2895,-1041
982,3252,2876,-1038
1307,3093,2860,-1041
1394,2988,2838,-1059
1379,2984,2825,-1082
1434,3006,2808,-1087
1403,3020,2791,-1082
1147,3009,2765,-1080
944,2984,2756,-1082
1077,2937,2755,-1079
1331,2911,2756,-1082
1271,2911,2736,-1099
895,2911,2721,-1124
588,2844,2714,-1133
557,2729,2721,-1124
638,2612,2709,-1113
653,2547,2686,-1124
687,2519,2658,-1147
895,2511,2651,-1166
1174,2481,2650,-1167
1234,2438,2651,-1166
1009,2398,2635,-1166
798,2401,2616,-1166
858,2414,2593,-1159
1065,2401,2581,-1166
1126,2361,2564,-1185
992,2365,2546,-1207
825,2410,2521,-1211
726,2438,2512,-1207
669,2406,2509,-1205
605,2401,2512,-1207
456,2483,2496,-1203
169,2620,2477,-1207
-110,2705,2453,-1225
-97,2729,2442,-1249
234,2733,2435,-1255
508,2765,2442,-1249
386,2801,2445,-1242
0,2838,2442,-1249
-232,2872,2421,-1253
-121,2911,2407,-1249
121,2914,2402,-1240
194,2874,2407,-1249
32,2814,2394,-1270
-218,2802,2372,-1291
-436,2844,2346,-1293
-581,2911,2337,-1291
-573,2932,2334,-1289
-363,2911,2337,-1291
-167,2877,2324,-1286
-315,2874,2302,-1291
-747,2879,2274,-1308
-968,2874,2267,-1332
-687,2859,2269,-1338
-218,2874,2267,-1332
13,2903,2246,-1325
24,2911,2232,-1332
72,2870,2229,-1336
145,2838,2232,-1332
27,2842,2216,-1323
-266,2874,2198,-1332
-444,2892,2186,-1353
-363,2911,2198,-1374
-238,2922,2213,-1376
-315,2911,2232,-1374
-474,2871,2237,-1372
-411,2874,2232,-1374
-152,2933,2210,-1369
-73,2984,2198,-1374
-288,2946,2192,-1391
-460,2874,2198,-1415
-377,2842,2192,-1422
-290,2874,2198,-1415
-364,2915,2208,-1406
-315,2947,2232,-1415
43,2953,2245,-1435
339,2947,2267,-1457
216,2942,2302,-1463
-73,2984,2372,-1457
-94,3036,2452,-1447
73,3020,2546,-1457
44,2885,2639,-1479
-218,2729,2756,-1499
-406,2658,2884,-1500
-436,2692,3035,-1499
-588,2730,3175,-1498
-1016,2729,3314,-1499
-1377,2719,3442,-1493
-1234,2765,3593,-1499
-710,2819,3757,-1517
-363,2802,3942,-1540
-382,2696,4115,-1545
-363,2620,4291,-1540
-64,2643,4457,-1535
145,2729,4639,-1540
-48,2763,4813,-1542
-339,2729,4988,-1540
-336,2662,5144,-1536
-194,2620,5302,-1540
-216,2612,5445,-1542
-266,2656,5581,-1540
-86,2710,5687,-1533
121,2729,5791,-1540
-15,2686,5888,-1560
-387,2656,6000,-1582
-509,2678,6093,-1586
-218,2729,6174,-1582
129,2732,6225,-1578
169,2692,6279,-1582
1,2655,6326,-1582
-48,2656,6384,-1582
72,2651,6421,-1579
73,2620,6453,-1582
-197,2586,6466,-1581
-508,2620,6488,-1582
-617,2691,6501,-1579
-629,2729,6523,-1582
-751,2691,6533,-1581
-919,2656,6558,-1582
-946,2662,6574,-1579
-871,2692,6593,-1582
-890,2684,6588,-1582
-1016,2656,6593,-1582
-1049,2661,6590,-1577
-871,2729,6593,-1582
-599,2752,6572,-1586
-436,2656,6558,-1582
-430,2532,6536,-1559
-484,2547,6523,-1540
-513,2615,6487,-1533
-532,2547,6453,-1540
-525,2460,6401,-1541
-460,2656,6349,-1540
-441,2941,6272,-1538
-605,2802,6209,-1540
-745,2392,6148,-1539
-484,2583,6104,-1540
74,3534,6038,-1540
315,4148,5965,-1540
35,3565,5872,-1536
-242,2474,5791,-1540
-171,2085,5698,-1544
-218,2474,5616,-1540
-813,2774,5522,-1518
-1549,2547,5442,-1499
-1767,2129,5350,-1491
-1549,1856,5267,-1499
-1429,1662,5172,-1500
-1549,1419,5093,-1499
-1621,1160,5013,-1495
-1549,946,4953,-1499
-1501,750,4882,-1498
-1549,546,4814,-1499
-1578,331,4734,-1496
-1549,146,4674,-1499
-1529,5,4616,-1498
-1549,-73,4570,-1499
-1561,-145,4510,-1496
-1549,-291,4465,-1499
-1540,-636,4422,-1498
-1549,-1201,4395,-1499
-1556,-1850,4356,-1496
-1549,-2292,4325,-1499
-1540,-2397,4286,-1499
-1549,-2292,4256,-1499
-1560,-2233,4215,-1494
-1549,-2292,4186,-1499
-1530,-2373,4150,-1503
-1549,-2292,4116,-1499
-1558,-1909,4060,-1476
-1403,-1128,4011,-1457
-988,-26,3967,-1450
-436,1164,3942,-1457
0,2159,3907,-1458
194,2838,3872,-1457
275,3232,3829,-1454
460,3457,3802,-1457
780,3596,3768,-1456
1040,3711,3732,-1457
1053,3794,3686,-1455
871,3820,3663,-1457
721,3788,3645,-1455
750,3748,3628,-1457
894,3716,3587,-1457
992,3675,3558,-1457
964,3633,3537,-1453
895,3638,3523,-1457
956,3680,3486,-1460
1186,3675,3453,-1457
1364,3593,3430,-1436
1258,3529,3418,-1415
1001,3563,3386,-1406
968,3638,3349,-1415
1209,3638,3308,-1422
1331,3566,3279,-1415
1101,3496,3241,-1393
847,3493,3209,-1374
960,3524,3173,-1366
1355,3566,3139,-1374
1664,3580,3096,-1379
1766,3566,3070,-1374
1759,3520,3051,-1352
1694,3493,3035,-1332
1589,3485,2996,-1324
1573,3493,2965,-1332
1684,3505,2943,-1337
1742,3566,2930,-1332
1605,3656,2896,-1310
1428,3711,2860,-1291
1399,3650,2832,-1282
1452,3529,2825,-1291
1391,3456,2811,-1297
1234,3493,2791,-1291
1143,3540,2763,-1267
1210,3493,2756,-1249
1387,3347,2754,-1243
1597,3238,2756,-1249
1710,3231,2739,-1250
1621,3275,2721,-1249
1396,3250,2699,-1246
1282,3165,2686,-1249
1404,3103,2667,-1249
1621,3129,2651,-1249
1711,3173,2631,-1246
1670,3165,2616,-1249
1646,3099,2596,-1249
1742,3056,2581,-1249
1910,3044,2562,-1245
2081,3020,2546,-1249
2216,2951,2525,-1252
2274,2911,2512,-1249
2149,2924,2494,-1240
1839,2947,2477,-1249
1593,2894,2451,-1271
1694,2802,2442,-1291
2016,2736,2441,-1289
2129,2729,2442,-1291
1903,2727,2423,-1308
1694,2729,2407,-1332
1721,2748,2401,-1336
1742,2802,2407,-1332
1571,2839,2395,-1340
1476,2838,2372,-1374
1661,2796,2344,-1404
1839,2765,2337,-1415
1713,2765,2336,-1410
1500,2802,2337,-1415
1508,2829,2321,-1432
1573,2838,2302,-1457
1336,2838,2279,-1475
871,2874,2267,-1499
555,2923,2261,-1522
508,2947,2267,-1540
484,2914,2270,-1540
339,2874,2267,-1540
230,2860,2248,-1553
339,2874,2232,-1582
532,2878,2224,-1606
532,2874,2232,-1624
299,2857,2236,-1639
73,2838,2232,-1665
-35,2827,2213,-1690
-169,2874,2198,-1707
-380,2949,2190,-1706
-387,2984,2198,-1707
2,2944,2201,-1718
508,2911,2198,-1748
664,2903,2178,-1776
411,2874,2163,-1790
104,2796,2155,-1786
48,2765,2163,-1790
216,2805,2165,-1807
436,2838,2163,-1832
612,2801,2144,-1839
726,2802,2128,-1832
715,2894,2117,-1821
508,2984,2128,-1832
165,2950,2134,-1853
-121,2874,2128,-1873
-211,2875,2102,-1876
-145,2947,2093,-1873
-19,2973,2094,-1870
145,2947,2093,-1873
321,2936,2069,-1873
411,2984,2058,-1873
386,3030,2068,-1871
363,3056,2093,-1873
419,3078,2095,-1872
460,3129,2093,-1873
399,3158,2098,-1872
339,3129,2128,-1873
390,3062,2156,-1871
460,3056,2198,-1873
363,3119,2252,-1873
73,3165,2337,-1873
-285,3103,2421,-1869
-581,2984,2512,-1873
-725,2884,2601,-1876
-653,2838,2721,-1873
-398,2807,2862,-1852
-97,2802,3035,-1832
149,2818,3206,-1822
339,2838,3384,-1832
442,2812,3551,-1837
363,2765,3732,-1832
124,2728,3916,-1809
-48,2729,4116,-1790
36,2751,4308,-1781
290,2802,4500,-1790
448,2853,4664,-1796
363,2874,4814,-1790
105,2818,4945,-1766
-169,2729,5093,-1748
-363,2670,5237,-1743
-436,2692,5372,-1748
-402,2733,5473,-1736
-315,2729,5581,-1707
-235,2673,5697,-1673
-169,2656,5825,-1665
-62,2713,5920,-1669
121,2802,6000,-1665
317,2830,6064,-1640
411,2802,6139,-1624
367,2764,6194,-1622
290,2765,6244,-1624
332,2781,6284,-1604
508,2802,6349,-1582
633,2826,6406,-1574
557,2874,6453,-1582
418,2910,6465,-1572
508,2911,6488,-1540
845,2878,6518,-1505
1137,2874,6558,-1499
1202,2894,6562,-1504
1186,2911,6558,-1499
1166,2883,6546,-1472
968,2838,6558,-1457
595,2805,6558,-1458
411,2802,6558,-1457
557,2761,6536,-1433
629,2656,6523,-1415
355,2570,6501,-1415
73,2620,6488,-1415
140,2703,6454,-1393
363,2656,6418,-1374
461,2583,6361,-1373
508,2729,6314,-1374
518,2892,6257,-1351
266,2656,6209,-1332
26,2262,6139,-1331
581,2547,6070,-1332
1923,3553,5989,-1310
2783,4148,5930,-1291
2228,3557,5862,-1289
944,2547,5791,-1291
157,2247,5694,-1269
0,2620,5616,-1249
-219,2834,5543,-1246
-726,2620,5477,-1249
-1144,2327,5383,-1229
-1307,2110,5302,-1207
-1412,1837,5226,-1202
-1549,1565,5163,-1207
-1598,1465,5073,-1191
-1549,1455,4988,-1166
-1522,1343,4908,-1154
-1549,1164,4849,-1166
-1566,1026,4775,-1173
-1549,873,4709,-1166
-1541,620,4645,-1143
-1549,400,4605,-1124
-1553,330,4551,-1116
-1549,327,4500,-1124
-1549,214,4438,-1131
-1549,-36,4395,-1124
-1550,-449,4353,-1100
-1549,-1055,4325,-1082
-1552,-1774,4287,-1078
-1549,-2292,4256,-1082
-1492,-2416,4215,-1081
-1331,-2292,4186,-1082
-1071,-2240,4148,-1086
-750,-2292,4116,-1082
-324,-2194,4075,-1061
339,-1674,4046,-1041
1297,-739,4010,-1034
2347,400,3977,-1041
3090,1466,3933,-1042
3170,2292,3907,-1041
2527,2824,3885,-1039
1452,3129,3872,-1041
464,3288,3838,-1039
-24,3384,3802,-1041
8,3448,3759,-1044
242,3493,3732,-1041
428,3503,3706,-1021
581,3493,3698,-999
770,3493,3692,-990
895,3529,3698,-999
870,3570,3685,-1005
750,3566,3663,-999
555,3510,3623,-977
194,3457,3593,-957
-222,3452,3557,-949
-387,3493,3523,-957
-302,3537,3480,-965
-339,3566,3453,-957
-585,3584,3433,-934
-629,3602,3418,-916
-345,3593,3383,-913
-194,3566,3349,-916
-415,3553,3320,-903
-532,3602,3314,-874
-244,3653,3300,-845
-73,3638,3279,-833
-507,3561,3240,-832
-1089,3529,3209,-833
-1071,3531,3182,-817
-532,3457,3174,-791
-160,3247,3160,-763
-218,3056,3139,-749
-389,3008,3100,-747
-387,3056,3070,-749
-234,3050,3045,-736
-24,2984,3035,-708
162,2923,3015,-677
242,2911,3000,-666
252,2912,2979,-669
339,2947,2965,-666
475,3010,2944,-644
460,3056,2930,-624
290,3020,2912,-619
242,2947,2895,-624
390,2901,2870,-624
436,2911,2860,-624
230,2920,2857,-626
97,2911,2860,-624
326,2885,2845,-617
702,2874,2825,-624
865,2859,2802,-647
847,2838,2791,-666
886,2798,2772,-665
968,2765,2756,-666
932,2740,2734,-685
798,2729,2721,-708
684,2700,2703,-710
605,2656,2686,-708
637,2595,2663,-720
919,2547,2651,-749
1276,2494,2635,-773
1234,2438,2616,-791
726,2389,2589,-808
290,2401,2581,-833
269,2457,2582,-854
339,2511,2581,-874
194,2524,2560,-893
73,2547,2546,-916
170,2588,2543,-937
121,2620,2546,-957
-358,2619,2529,-977
-871,2656,2512,-999
-937,2758,2503,-1020
-750,2874,2512,-1041
-778,2925,2511,-1060
-992,2947,2512,-1082
-1031,2994,2510,-1103
-847,3056,2512,-1124
-692,3045,2495,-1142
-653,2947,2477,-1166
-615,2814,2465,-1190
-581,2729,2477,-1207
-689,2705,2483,-1208
-944,2729,2477,-1207
-1155,2744,2453,-1218
-1186,2729,2442,-1249
-1102,2693,2439,-1277
-1065,2692,2442,-1291
-1110,2717,2425,-1287
-1137,2729,2407,-1291
-1072,2691,2396,-1308
-1016,2656,2407,-1332
-1138,2666,2412,-1340
-1428,2729,2407,-1332
-1630,2792,2385,-1322
-1549,2838,2372,-1332
-1321,2839,2366,-1354
-1258,2802,2372,-1374
-1415,2743,2372,-1377
-1549,2729,2372,-1374
-1517,2754,2367,-1370
-1476,2765,2372,-1374
-1530,2702,2372,-1374
-1500,2620,2372,-1374
-1246,2592,2366,-1372
-992,2656,2372,-1374
-1025,2744,2375,-1373
-1282,2802,2372,-1374
-1467,2807,2351,-1372
-1476,2802,2337,-1374
-1423,2806,2331,-1373
-1379,2838,2337,-1374
-1263,2876,2333,-1372
-992,2911,2337,-1374
-553,2899,2346,-1372
-48,2838,2372,-1374
299,2765,2389,-1372
266,2765,2407,-1374
-75,2825,2426,-1372
-387,2874,2477,-1374
-421,2857,2531,-1372
-315,2838,2581,-1374
-356,2862,2617,-1372
-605,2911,2686,-1374
-814,2929,2781,-1372
-774,2947,2895,-1374
-565,2976,3001,-1372
-484,2984,3139,-1374
-696,2928,3306,-1372
-1089,2874,3488,-1374
-1414,2875,3641,-1372
-1549,2911,3802,-1374
-1529,2888,3982,-1372
-1476,2802,4186,-1374
-1481,2692,4364,-1372
-1549,2620,4535,-1374
-1540,2592,4701,-1372
-1331,2620,4884,-1374
-1024,2646,5046,-1372
-895,2620,5198,-1374
-1031,2542,5323,-1373
-1210,2511,5442,-1374
-1238,2555,5540,-1372
-1234,2620,5651,-1374
-1368,2631,5759,-1373
-1549,2620,5860,-1374
-1545,2598,5919,-1371
-1355,2547,5965,-1374
-1205,2460,6006,-1374
-1258,2438,6070,-1374
-1438,2517,6123,-1370
-1549,2620,6174,-1374
-1441,2629,6204,-1377
-1161,2583,6244,-1374
-933,2571,6275,-1352
-968,2620,6314,-1332
-1212,2647,6330,-1324
-1379,2620,6349,-1332
-1267,2564,6357,-1335
-992,2547,6384,-1332
-825,2578,6401,-1326
-871,2656,6418,-1332
-986,2713,6413,-1337
-992,2692,6418,-1332
-851,2600,6416,-1309
-653,2547,6418,-1291
-502,2550,6397,-1284
-484,2547,6384,-1291
-618,2537,6362,-1292
-847,2620,6349,-1291
-1030,2717,6312,-1288
-992,2656,6279,-1291
-586,2527,6237,-1290
48,2620,6209,-1291
425,2803,6159,-1288
194,2656,6104,-1291
-236,2338,6029,-1290
-97,2620,5965,-1291
629,3573,5891,-1289
1065,4148,5825,-1291
716,3606,5747,-1289
145,2656,5686,-1291
11,2362,5616,-1289
48,2656,5546,-1291
-317,2712,5452,-1289
-968,2292,5372,-1291
-1348,1867,5294,-1289
-1379,1710,5232,-1291
-1407,1611,5155,-1290
-1549,1383,5093,-1291
-1610,1111,5034,-1288
-1549,910,4988,-1291
-1512,735,4917,-1290
-1549,546,4849,-1291
-1569,375,4782,-1287
-1549,291,4744,-1291
-1543,259,4704,-1292
-1549,218,4674,-1291
-1546,128,4634,-1284
-1549,0,4605,-1291
-1564,-275,4565,-1310
-1549,-837,4535,-1332
-1524,-1638,4495,-1336
-1549,-2292,4465,-1332
-1591,-2480,4425,-1328
-1549,-2292,4395,-1332
-1479,-2159,4356,-1333
-1549,-2292,4325,-1332
-1683,-2480,4286,-1330
-1549,-2292,4256,-1332
-1021,-1564,4216,-1331
-411,-473,4186,-1332
-12,657,4147,-1330
290,1637,4116,-1332
721,2394,4077,-1331
1186,2911,4046,-1332
1451,3197,4007,-1331
1549,3347,3977,-1332
1725,3440,3938,-1331
2032,3493,3907,-1332
2231,3492,3867,-1331
2105,3493,3837,-1332
1738,3540,3809,-1331
1379,3602,3802,-1332
1152,3604,3789,-1330
1016,3566,3767,-1332
963,3597,3724,-1331
1040,3748,3698,-1332
1166,3893,3678,-1330
1137,3857,3663,-1332
972,3628,3624,-1332
944,3384,3593,-1332
1149,3263,3570,-1329
1282,3238,3558,-1332
1087,3225,3524,-1333
798,3238,3488,-1332
831,3274,3449,-1326
1186,3275,3418,-1332
1429,3192,3377,-1351
1282,3129,3349,-1374
928,3152,3328,-1379
750,3202,3314,-1374
844,3164,3278,-1368
1016,3093,3244,-1374
1095,3096,3217,-1376
1113,3202,3209,-1374
1076,3287,3193,-1366
895,3275,3174,-1374
625,3169,3150,-1393
557,3056,3139,-1415
812,2984,3122,-1421
1113,2984,3105,-1415
1144,3020,3078,-1407
968,3056,3070,-1415
801,3039,3067,-1433
677,2984,3070,-1457
568,2931,3053,-1464
629,2947,3035,-1457
981,3009,3012,-1445
1452,3056,3000,-1457
1751,3034,2980,-1482
1791,2984,2965,-1499
1615,2940,2945,-1494
1282,2911,2930,-1499
951,2859,2909,-1518
895,2802,2895,-1540
1179,2750,2877,-1540
1500,2729,2860,-1540
1528,2740,2836,-1556
1307,2802,2825,-1582
1118,2857,2822,-1587
1065,2838,2825,-1582
983,2722,2810,-1589
774,2620,2791,-1624
614,2606,2768,-1654
726,2656,2756,-1665
1011,2646,2737,-1659
1113,2547,2721,-1665
875,2421,2699,-1684
557,2365,2686,-1707
470,2374,2667,-1709
581,2401,2651,-1707
616,2389,2629,-1715
460,2365,2616,-1748
212,2358,2599,-1778
0,2401,2581,-1790
-125,2470,2555,-1783
-169,2547,2546,-1790
-222,2588,2545,-1811
-363,2583,2546,-1832
-488,2545,2528,-1831
-387,2547,2512,-1832
-122,2616,2503,-1845
-48,2729,2512,-1873
-327,2799,2512,-1883
-653,2802,2512,-1873
-678,2755,2507,-1861
-460,2729,2512,-1873
-280,2746,2510,-1897
-194,2802,2512,-1915
-16,2838,2508,-1913
290,2838,2512,-1915
485,2805,2511,-1930
363,2802,2512,-1957
54,2864,2497,-1965
-121,2984,2477,-1957
-27,3058,2451,-1945
169,3020,2442,-1957
255,2901,2440,-1979
194,2838,2442,-1998
53,2865,2426,-1998
-145,2911,2407,-1998
-364,2896,2384,-1998
-484,2874,2372,-1998
-437,2888,2364,-1991
-387,2911,2372,-1998
-578,2888,2377,-2017
-992,2874,2372,-2040
-1287,2907,2347,-2042
-1186,2947,2337,-2040
-835,2902,2347,-2037
-653,2802,2372,-2040
-807,2726,2376,-2034
-1016,2729,2372,-2040
-942,2762,2365,-2057
-629,2802,2372,-2081
-393,2834,2371,-2086
-411,2874,2372,-2081
-575,2901,2366,-2075
-702,2911,2372,-2081
-706,2883,2380,-2082
-629,2838,2407,-2081
-605,2796,2435,-2076
-726,2802,2477,-2081
-868,2827,2516,-2083
-798,2838,2581,-2081
-531,2812,2668,-2073
-363,2802,2791,-2081
-443,2818,2911,-2100
-581,2838,3035,-2123
-609,2819,3156,-2126
-653,2802,3314,-2123
-798,2819,3487,-2118
-871,2874,3663,-2123
-766,2910,3803,-2123
-677,2911,3942,-2123
-726,2874,4087,-2120
-702,2838,4256,-2123
-442,2836,4412,-2122
-194,2911,4570,-2123
-236,3012,4719,-2120
-411,3056,4884,-2123
-339,2986,5038,-2122
0,2874,5198,-2123
244,2793,5339,-2119
145,2765,5477,-2123
-141,2744,5594,-2124
-339,2729,5721,-2123
-416,2723,5841,-2116
-532,2729,5965,-2123
-679,2703,6058,-2141
-653,2656,6139,-2165
-426,2625,6203,-2169
-266,2656,6279,-2165
-331,2709,6346,-2158
-436,2729,6418,-2165
-407,2682,6470,-2167
-387,2620,6523,-2165
-521,2561,6557,-2156
-653,2511,6593,-2165
-606,2464,6607,-2184
-532,2474,6628,-2206
-652,2542,6638,-2209
-847,2620,6663,-2206
-817,2626,6676,-2202
-532,2583,6697,-2206
-240,2542,6697,-2205
-97,2547,6697,-2206
-52,2547,6685,-2204
-48,2511,6697,-2206
-117,2478,6701,-2203
-266,2547,6697,-2206
-371,2643,6657,-2207
-290,2620,6628,-2206
-22,2514,6604,-2198
194,2547,6593,-2206
61,2682,6545,-2225
-411,2656,6488,-2248
-760,2495,6422,-2250
-581,2547,6384,-2248
-119,2754,6333,-2245
-24,2656,6279,-2248
-395,2348,6202,-2245
-581,2620,6139,-2248
-123,3578,6068,-2250
508,4148,6000,-2248
547,3586,5907,-2226
-97,2656,5825,-2206
-856,2419,5746,-2198
-1307,2692,5686,-2206
-1480,2602,5602,-2207
-1549,2038,5511,-2206
-1565,1586,5410,-2202
-1549,1455,5337,-2206
-1538,1318,5264,-2206
-1549,1019,5198,-2206
-1554,741,5115,-2202
-1549,582,5058,-2206
-1548,400,5004,-2206
-1549,146,4953,-2206
-1545,-68,4875,-2201
-1549,-109,4814,-2206
-1554,-46,4769,-2210
-1549,-73,4744,-2206
-1540,-420,4692,-2183
-1549,-1092,4639,-2165
-1562,-1834,4591,-2157
-1549,-2292,4570,-2165
-1530,-2385,4536,-2165
-1549,-2292,4500,-2165
-1575,-2251,4453,-2161
-1549,-2292,4430,-2165
-1507,-2344,4409,-2164
-1549,-2292,4395,-2165
-1582,-2022,4360,-2161
-1331,-1383,4325,-2165
-690,-375,4283,-2164
24,800,4256,-2165
384,1856,4219,-2161
290,2656,4186,-2165
23,3178,4143,-2165
-121,3457,4116,-2165
-75,3565,4093,-2159
73,3638,4081,-2165
262,3730,4051,-2169
460,3784,4011,-2165
575,3750,3953,-2140
508,3711,3907,-2123
316,3748,3865,-2118
218,3820,3837,-2123
356,3841,3800,-2118
629,3820,3767,-2123
828,3832,3727,-2140
847,3893,3698,-2165
713,3940,3670,-2169
484,3930,3663,-2165
255,3870,3649,-2159
194,3784,3628,-2165
431,3667,3585,-2164
871,3529,3558,-2165
1209,3392,3539,-2162
1234,3311,3523,-2165
1053,3289,3484,-2163
992,3311,3453,-2165
1224,3318,3432,-2163
1597,3311,3418,-2165
1826,3307,3382,-2161
1791,3347,3349,-2165
1566,3387,3323,-2165
1282,3384,3314,-2165
1007,3313,3294,-2157
798,3238,3279,-2165
716,3188,3260,-2183
774,3165,3244,-2206
890,3134,3207,-2210
944,3129,3174,-2206
866,3168,3148,-2201
702,3238,3139,-2206
577,3255,3122,-2206
629,3202,3105,-2206
892,3127,3082,-2203
1234,3129,3070,-2206
1412,3203,3050,-2205
1282,3275,3035,-2206
939,3243,3013,-2203
677,3129,3000,-2206
745,3013,2981,-2205
1089,2984,2965,-2206
1341,3017,2943,-2203
1234,3056,2930,-2206
960,3039,2912,-2205
944,2984,2895,-2206
1211,2907,2870,-2202
1355,2838,2860,-2206
1187,2781,2857,-2207
1016,2765,2860,-2206
1064,2767,2845,-2199
1089,2765,2825,-2206
875,2747,2801,-2225
677,2765,2791,-2248
757,2819,2774,-2252
871,2874,2756,-2248
662,2891,2730,-2242
290,2911,2721,-2248
209,2921,2718,-2248
484,2874,2721,-2248
712,2751,2706,-2243
629,2656,2686,-2248
426,2631,2661,-2249
411,2620,2651,-2248
541,2556,2636,-2240
508,2511,2616,-2248
183,2525,2588,-2266
-169,2547,2581,-2290
-224,2505,2583,-2294
0,2474,2581,-2290
172,2524,2559,-2281
73,2620,2546,-2290
-190,2647,2544,-2307
-363,2620,2546,-2331
-339,2612,2528,-2338
-194,2656,2512,-2331
-47,2667,2505,-2319
24,2620,2512,-2331
-30,2582,2509,-2355
-169,2656,2512,-2373
-176,2786,2514,-2368
169,2838,2512,-2373
705,2741,2479,-2391
944,2620,2442,-2415
670,2601,2414,-2415
242,2692,2407,-2415
93,2764,2392,-2427
218,2765,2372,-2456
381,2749,2347,-2464
484,2802,2337,-2456
474,2879,2333,-2444
242,2911,2337,-2456
-82,2880,2335,-2477
-145,2874,2337,-2498
39,2913,2334,-2499
-24,2947,2337,-2498
-491,2925,2335,-2493
-774,2911,2337,-2498
-385,2950,2334,-2496
290,3020,2337,-2498
556,3045,2334,-2494
339,3056,2337,-2498
81,3108,2333,-2496
0,3202,2337,-2498
-49,3243,2334,-2494
-169,3202,2337,-2498
-303,3114,2332,-2496
-411,3056,2337,-2498
-494,3023,2344,-2494
-484,2984,2372,-2498
-347,2898,2401,-2497
-218,2802,2442,-2498
-266,2747,2482,-2492
-460,2765,2546,-2498
-608,2779,2622,-2501
-605,2729,2721,-2498
-536,2647,2827,-2473
-557,2656,2965,-2456
-699,2746,3116,-2450
-798,2802,3279,-2456
-632,2739,3428,-2454
-218,2656,3593,-2456
75,2636,3772,-2457
-97,2656,3977,-2456
-570,2635,4170,-2435
-823,2620,4360,-2415
-681,2661,4532,-2405
-532,2729,4709,-2415
-681,2721,4877,-2417
-871,2656,5058,-2415
-736,2605,5231,-2407
-363,2620,5407,-2415
-74,2657,5553,-2419
48,2692,5686,-2415
71,2712,5791,-2390
-48,2729,5895,-2373
-281,2729,5980,-2365
-363,2729,6070,-2373
-154,2725,6149,-2373
121,2729,6244,-2373
250,2725,6330,-2369
339,2729,6418,-2373
458,2748,6484,-2371
387,2802,6558,-2373
39,2852,6624,-2370
-218,2874,6697,-2373
-52,2865,6748,-2371
339,2874,6802,-2373
580,2891,6847,-2370
653,2874,6907,-2373
715,2798,6944,-2371
702,2729,6977,-2373
501,2691,6987,-2370
266,2656,7011,-2373
191,2584,7027,-2371
242,2547,7046,-2373
349,2578,7042,-2369
557,2620,7046,-2373
737,2602,7042,-2372
605,2583,7046,-2373
261,2585,7027,-2368
194,2547,7011,-2373
464,2469,6986,-2376
508,2474,6977,-2373
143,2527,6944,-2350
24,2474,6907,-2331
597,2393,6847,-2322
1234,2547,6802,-2331
1143,2770,6748,-2333
557,2620,6697,-2331
343,2272,6623,-2325
750,2547,6558,-2331
1222,3534,6484,-2335
1234,4148,6418,-2331
786,3609,6328,-2308
194,2620,6244,-2290
-211,2260,6151,-2281
-290,2474,6070,-2290
-252,2465,5964,-2291
-484,2038,5860,-2290
-1044,1666,5754,-2283
-1549,1565,5686,-2290
-1672,1476,5618,-2293
-1549,1237,5546,-2290
-1487,970,5447,-2266
-1549,764,5372,-2248
-1584,555,5311,-2239
-1549,327,5267,-2248
-1527,127,5195,-2250
-1549,0,5128,-2248
-1563,-66,5064,-2241
-1549,-109,5023,-2248
-1540,-299,4966,-2252
-1549,-764,4918,-2248
-1555,-1412,4873,-2224
-1549,-1928,4849,-2206
-1545,-2187,4811,-2199
-1549,-2292,4779,-2206
