II,V,ABP
1789,6490,8348
2077,6803,8396
1789,6490,8469
1293,5954,8535
1731,6439,8590
2437,7216,8592
1673,6439,8590
519,5185,8580
1789,6490,8590
3862,8760,8583
1731,6439,8590
-3526,-325,8587
-3635,-3194,8590
4184,2400,8559
11078,9735,8530
8907,10519,8491
1904,6490,8469
-888,4649,8416
1269,6287,8348
2622,7310,8249
1327,6338,8167
451,5673,8073
1269,6287,7985
1880,6698,7863
1442,6338,7743
1124,6109,7612
1442,6388,7501
1665,6560,7375
1500,6439,7259
1372,6339,7129
1442,6388,7017
1449,6381,6891
1385,6338,6775
1359,6350,6643
1269,6338,6533
1153,6273,6442
1269,6338,6412
1432,6412,6387
1212,6236,6352
914,6008,6276
1269,6287,6231
1739,6653,6201
1154,6236,6170
348,5630,6079
1212,6287,5989
2493,7243,5914
1096,6236,5868
-1302,4560,5799
1096,6236,5747
8112,10203,5706
11078,9735,5686
4904,2745,5645
-3635,-3194,5626
-5456,-1315,5620
-1327,4867,5626
1680,7680,5592
1269,6338,5565
687,5440,5553
1558,6591,5565
2192,7357,5542
1789,6794,5505
1531,6430,5461
1962,6946,5444
2330,7318,5415
2308,7149,5384
2315,7039,5340
2539,7301,5324
2769,7579,5314
2943,7757,5324
3084,7942,5319
3116,8163,5324
2982,8287,5318
2769,8315,5324
2449,8208,5317
1962,7960,5324
1396,7624,5322
923,7301,5324
583,6982,5295
288,6693,5263
75,6480,5222
173,6490,5203
626,6709,5173
1154,7048,5142
1496,7378,5097
1731,7707,5082
1979,7934,5076
2135,7910,5082
2047,7529,5071
1846,6997,5082
1738,6544,5105
1731,6287,5142
1700,6139,5147
1673,6084,5142
1719,6074,5130
1789,6084,5142
1760,6049,5144
1673,6034,5142
1652,6049,5114
1731,6084,5082
1800,6061,5022
1789,6034,4961
1737,6034,4905
1731,6084,4900
1769,6114,4907
1789,6135,4900
1756,6133,4855
1731,6135,4840
1750,6102,4860
1789,6084,4900
1793,6087,4902
1789,6135,4900
1793,6154,4898
1789,6135,4900
1750,6084,4866
1731,6084,4840
1756,6113,4831
1789,6135,4840
1784,6087,4813
1789,6034,4779
1824,6008,4741
1846,6034,4719
1813,6039,4680
1789,6034,4658
1813,6019,4648
1846,6034,4658
1840,6036,4652
1846,6034,4658
1885,6001,4660
1904,5983,4658
1862,5968,4622
1846,5983,4598
1903,5985,4587
1962,5983,4598
1939,5964,4574
1904,5983,4537
1938,6009,4491
2019,6034,4477
2062,6020,4467
2077,6034,4477
2103,6072,4473
2135,6135,4477
2134,6161,4465
2135,6186,4477
2161,6204,4492
2193,6236,4537
2189,6250,4598
2193,6287,4719
2239,6333,4862
2308,6388,5021
2331,6408,5171
2308,6439,5384
2272,6481,5646
2250,6541,5928
2223,6566,6151
2193,6591,6352
2159,6610,6535
2135,6642,6715
2107,6642,6840
2077,6642,6957
2043,6633,7070
2019,6642,7199
1993,6636,7290
1962,6642,7380
1936,6658,7479
1904,6642,7622
1837,6561,7767
1846,6591,7925
1897,6666,8053
1789,6541,8167
1622,6314,8247
1789,6490,8348
2043,6795,8445
1731,6490,8530
1286,5985,8559
1789,6490,8590
2488,7247,8616
1673,6439,8651
487,5177,8647
1731,6490,8651
3760,8761,8649
1616,6439,8651
-3588,-320,8613
-3635,-3194,8590
4192,2386,8581
11078,9735,8590
8936,10573,8544
1962,6591,8469
-868,4743,8385
1212,6338,8348
2531,7324,8301
1269,6338,8227
437,5682,8097
1269,6338,7985
1876,6799,7885
1442,6439,7804
1133,6153,7683
1442,6388,7562
1635,6575,7433
1442,6490,7320
1307,6394,7169
1385,6439,7017
1412,6456,6871
1385,6439,6775
1386,6422,6682
1269,6338,6594
1100,6235,6486
1212,6338,6412
1406,6483,6362
1154,6338,6352
760,6089,6325
1096,6338,6291
1668,6684,6226
1154,6236,6170
290,5588,6103
1096,6236,6049
2446,7226,5982
1154,6236,5928
-1243,4532,5862
1096,6186,5807
8099,10176,5738
11078,9735,5686
4890,2740,5637
-3635,-3194,5626
-5379,-1260,5621
-1212,4969,5626
1717,7754,5599
1212,6338,5565
636,5395,5520
1558,6541,5505
2181,7306,5497
1731,6743,5505
1482,6401,5481
1962,6946,5444
2348,7326,5395
2308,7149,5384
2310,7036,5384
2539,7301,5384
2750,7578,5348
2885,7757,5324
3010,7947,5311
3058,8163,5324
2937,8278,5319
2712,8315,5324
2377,8226,5322
1904,7960,5324
1357,7563,5292
865,7200,5263
494,6914,5245
231,6693,5263
102,6508,5269
231,6490,5263
622,6685,5226
1096,7048,5203
1463,7421,5188
1731,7757,5203
1951,7953,5206
2077,7910,5203
2017,7550,5169
1846,7048,5142
1709,6600,5123
1673,6338,5142
1673,6192,5152
1673,6135,5142
1667,6113,5098
1673,6135,5082
1689,6136,5081
1731,6135,5082
1776,6122,5043
1789,6135,5021
1756,6122,5017
1731,6084,5021
1749,6026,4986
1789,6034,4961
1800,6083,4954
1789,6135,4961
1780,6128,4928
1789,6135,4900
1791,6159,4890
1789,6186,4900
1783,6153,4873
1789,6135,4840
1790,6151,4819
1789,6186,4840
1784,6163,4848
1789,6135,4840
1791,6123,4802
1789,6135,4779
1781,6108,4766
1789,6084,4779
1795,6074,4782
1789,6084,4779
1772,6058,4746
1789,6034,4719
1828,6019,4700
1846,6034,4719
1814,6029,4729
1789,6034,4719
1807,6032,4675
1846,6034,4658
1852,6001,4657
1846,5983,4658
1861,5973,4621
1904,5983,4598
1936,5972,4591
1962,5983,4598
1987,6002,4566
2019,6034,4537
2044,6029,4522
2077,6034,4537
2112,6045,4533
2135,6084,4537
2129,6105,4550
2135,6135,4598
2178,6155,4628
2250,6186,4658
2297,6197,4689
2308,6236,4779
2300,6296,4906
2308,6388,5082
2317,6448,5270
2308,6490,5505
2274,6521,5763
2250,6591,6049
2229,6641,6305
2193,6642,6533
2143,6589,6699
2135,6591,6836
2155,6643,6943
2135,6693,7078
2041,6664,7206
1962,6642,7320
1961,6654,7392
1962,6693,7501
1885,6695,7643
1904,6642,7804
2001,6566,7920
1904,6642,8046
1677,6741,8188
1789,6591,8348
2060,6360,8452
1789,6591,8530
1312,6909,8586
1731,6490,8651
2449,5916,8680
1789,6591,8711
633,7519,8734
1616,6490,8772
3477,4881,8774
1673,6490,8772
-3168,9703,8757
-3635,7910,8772
3528,597,8772
11078,-3194,8772
11007,2111,8738
5366,9735,8711
1588,10673,8674
1673,6490,8651
2091,4572,8596
1212,6338,8530
711,7448,8430
1269,6439,8348
1602,5764,8255
1269,6439,8167
1126,6879,8043
1442,6490,7925
1611,6235,7795
1442,6490,7683
1310,6606,7553
1385,6439,7441
1471,6349,7315
1442,6439,7199
1337,6459,7063
1327,6439,6957
1426,6468,6857
1385,6439,6775
1174,6332,6670
1212,6388,6594
1439,6501,6541
1269,6338,6533
862,6071,6507
1096,6338,6473
1602,6745,6408
1096,6338,6352
248,5666,6282
1039,6287,6231
2359,7298,6167
1039,6338,6110
-1378,4616,6036
981,6236,5989
8045,10208,5948
11078,9735,5928
4896,2701,5892
-3635,-3194,5868
-5343,-1139,5833
-1096,5172,5807
1923,7932,5765
1500,6490,5747
977,5600,5738
1904,6794,5747
2510,7529,5723
2077,6946,5686
1876,6662,5638
2366,7250,5626
2707,7575,5622
2654,7352,5626
2730,7316,5597
3058,7707,5565
3314,8033,5524
3462,8214,5505
3619,8447,5491
3693,8721,5505
3550,8826,5509
3289,8822,5505
2967,8754,5467
2539,8569,5444
1995,8227,5433
1442,7859,5444
997,7543,5439
692,7301,5444
541,7111,5443
635,7098,5444
984,7288,5412
1442,7605,5384
1818,7912,5366
2077,8214,5384
2246,8408,5390
2308,8315,5384
2210,7801,5347
2019,7098,5324
1854,6520,5309
1789,6236,5324
1780,6108,5328
1789,6034,5324
1787,5970,5288
1789,5983,5263
1786,6016,5247
1789,6034,5263
1787,5995,5269
1789,5983,5263
1787,6000,5226
1789,6034,5203
1788,6011,5189
1789,5983,5203
1786,5966,5204
1789,5983,5203
1788,5976,5174
1789,5983,5142
1785,5997,5099
1789,6034,5082
1789,6034,5075
1789,6034,5082
1783,6026,5058
1789,6034,5021
1793,6024,4974
1789,6034,4961
1777,6037,4958
1789,6034,4961
1803,5994,4932
1789,5983,4900
1742,5999,4860
1731,6034,4840
1765,6018,4824
1789,5983,4840
1756,5942,4848
1731,5932,4840
1752,5906,4796
1789,5881,4779
1788,5859,4779
1789,5881,4779
1818,5894,4740
1846,5881,4719
1837,5833,4715
1846,5831,4719
1903,5856,4680
1962,5881,4658
1964,5864,4655
1962,5881,4658
2008,5933,4617
2077,5983,4598
2093,5955,4615
2077,5932,4658
2084,5956,4655
2135,6034,4658
2177,6083,4693
2193,6135,4779
2189,6186,4856
2193,6236,4961
2209,6246,5106
2250,6287,5324
2291,6360,5556
2308,6439,5807
2299,6459,6046
2308,6490,6291
2324,6542,6507
2308,6591,6715
2242,6580,6879
2193,6591,7017
2189,6639,7105
2193,6693,7199
2144,6683,7302
2077,6693,7441
2027,6739,7564
2019,6794,7683
2020,6782,7785
1962,6693,7925
1870,6597,8072
1962,6693,8227
2107,6813,8347
1904,6642,8469
1577,6380,8567
1846,6642,8651
2296,7025,8681
1789,6591,8711
1014,5915,8735
1789,6541,8772
3002,7542,8773
1789,6591,8772
-253,4965,8760
1731,6541,8772
6277,9802,8767
5597,8062,8772
-1089,698,8764
-3635,-3194,8772
3446,2079,8748
11078,9735,8711
9185,10684,8642
1673,6490,8590
-1287,4576,8528
1269,6338,8469
2796,7401,8375
1269,6338,8288
295,5652,8191
1269,6338,8106
1932,6773,7987
1385,6388,7864
1027,6165,7729
1385,6439,7622
1585,6545,7502
1385,6388,7380
1293,6342,7224
1385,6439,7078
1336,6400,6935
1269,6338,6836
1351,6408,6737
1327,6439,6654
1131,6325,6569
1154,6338,6533
1336,6453,6505
1154,6338,6473
800,6094,6399
1096,6338,6352
1614,6727,6320
1096,6338,6291
250,5686,6203
1039,6287,6110
2343,7258,6030
1039,6287,5989
-1309,4594,5929
1096,6236,5868
8121,10204,5796
11078,9735,5747
4873,2719,5698
-3635,-3194,5686
-5347,-1200,5684
-1154,5070,5686
1800,7841,5652
1327,6388,5626
769,5436,5612
1673,6591,5626
2257,7358,5606
1789,6794,5565
1563,6457,5512
2077,6997,5505
2455,7347,5508
2366,7149,5505
2351,7065,5464
2654,7403,5444
2967,7749,5441
3116,7960,5444
3167,8154,5410
3173,8366,5384
3090,8465,5374
2885,8467,5384
2490,8340,5356
1962,8062,5324
1437,7672,5303
981,7301,5324
597,6982,5331
346,6743,5324
312,6594,5285
519,6642,5263
874,6881,5249
1269,7250,5263
1622,7622,5266
1904,7960,5263
2081,8133,5229
2135,8011,5203
2056,7538,5185
1904,6946,5203
1768,6475,5210
1731,6236,5203
1762,6108,5162
1789,6034,5142
1763,5978,5135
1731,5983,5142
1723,6000,5114
1731,6034,5082
1726,6037,5060
1731,6034,5082
1758,6015,5094
1789,6034,5082
1792,6044,5036
1789,6034,5021
1792,5998,5022
1789,6034,5021
1756,6103,4982
1731,6135,4961
1745,6069,4957
1789,6034,4961
1805,6072,4925
1789,6135,4900
1771,6101,4893
1789,6034,4900
1806,6002,4868
1789,6034,4840
1741,6040,4828
1731,6034,4840
1762,6022,4815
1789,6034,4779
1780,6026,4756
1789,6034,4779
1827,6037,4792
1846,6034,4779
1810,5991,4735
1789,5983,4719
1817,6005,4717
1846,6034,4719
1817,6005,4684
1789,5983,4658
1810,5977,4647
1846,5983,4658
1842,5946,4636
1846,5932,4598
1899,5948,4550
1962,5983,4537
1967,5976,4529
1962,5983,4537
2003,6006,4531
2077,6034,4537
2118,6018,4531
2135,6034,4537
2158,6082,4530
2193,6135,4537
2198,6125,4546
2193,6135,4598
2205,6195,4668
2250,6287,4779
2289,6319,4905
2308,6338,5082
2306,6373,5278
2308,6439,5505
2308,6467,5730
2308,6490,5989
2288,6524,6242
2250,6591,6473
2192,6627,6633
2135,6642,6775
2090,6632,6898
2077,6642,7017
2080,6639,7100
2077,6642,7199
2027,6628,7310
1962,6642,7441
1914,6671,7549
1846,6642,7683
1759,6541,7828
1846,6591,7985
1986,6699,8103
1789,6541,8227
1483,6262,8350
1789,6490,8469
2280,6878,8515
1789,6490,8530
973,5837,8538
1673,6439,8590
2867,7418,8629
1731,6490,8651
-238,4893,8638
1673,6439,8651
6028,9624,8655
5251,7859,8651
-1309,578,8607
-3635,-3194,8590
3534,2125,8588
11078,9735,8590
9075,10632,8534
1558,6439,8469
-1333,4560,8400
1269,6338,8348
2796,7394,8259
1269,6338,8167
308,5682,8067
1269,6388,7985
1888,6808,7868
1327,6388,7743
1022,6150,7606
1442,6439,7501
1640,6558,7383
1385,6388,7259
1266,6327,7101
1385,6439,6957
1362,6423,6818
1269,6338,6715
1302,6342,6611
1269,6338,6533
1109,6262,6457
1154,6338,6412
1312,6474,6369
1096,6338,6352
737,6068,6322
1039,6287,6291
1551,6644,6228
1039,6236,6170
227,5603,6103
1039,6236,6049
2320,7217,5981
981,6236,5928
-1374,4537,5865
1039,6186,5807
8078,10171,5732
11078,9735,5686
4915,2744,5649
-3635,-3194,5626
-5462,-1267,5583
-1327,4969,5565
1683,7779,5561
1269,6388,5565
686,5454,5532
1558,6591,5505
2191,7350,5491
1789,6794,5505
1533,6460,5484
1962,6997,5444
2326,7349,5394
2308,7149,5384
2338,7045,5383
2596,7352,5384
2846,7671,5350
3000,7859,5324
3104,8025,5306
3116,8214,5324
2969,8309,5329
2712,8315,5324
2336,8173,5287
1846,7859,5263
1308,7463,5248
808,7149,5263
425,6894,5267
231,6642,5263
248,6431,5227
462,6490,5203
792,6830,5187
1154,7250,5203
1488,7549,5206
1789,7808,5203
2005,8011,5168
2077,7960,5142
1989,7482,5125
1846,6845,5142
1733,6395,5150
1673,6236,5142
1645,6158,5102
1673,6084,5082
1724,6026,5075
1731,6034,5082
1680,6032,5053
1673,6034,5021
1742,6027,4999
1789,6034,5021
1735,6019,5033
1673,6034,5021
1704,6058,4976
1789,6084,4961
1815,6071,4961
1789,6084,4961
1773,6111,4923
1789,6135,4900
1791,6100,4895
1789,6084,4900
1792,6098,4867
1789,6135,4840
1754,6132,4829
1731,6135,4840
1748,6138,4815
1789,6135,4779
1799,6090,4755
1789,6084,4779
1780,6113,4793
1789,6135,4779
1790,6079,4733
1789,6034,4719
1785,6040,4720
1789,6084,4719
1785,6069,4680
1789,6034,4658
1807,6014,4655
1846,6034,4658
1866,6016,4623
1846,5983,4598
1799,5955,4591
1789,5983,4598
1833,6012,4565
1904,6034,4537
1944,6024,4526
1962,6034,4537
1981,6035,4510
2019,6034,4477
2052,6011,4455
2077,6034,4477
2099,6083,4484
2135,6135,4477
2169,6131,4453
2193,6135,4477
2194,6166,4526
2193,6236,4598
2206,6283,4647
2250,6338,4719
2293,6388,4811
2308,6439,4961
2298,6454,5141
2308,6490,5384
2325,6539,5652
2308,6591,5928
2241,6589,6151
2193,6591,6352
2190,6607,6531
2193,6642,6715
2142,6640,6851
2077,6642,6957
2038,6642,7032
2019,6642,7138
1996,6601,7253
1962,6591,7380
1916,6635,7488
1962,6642,7622
2004,6555,7766
1846,6591,7925
1637,6690,8048
1789,6541,8167
2055,6269,8278
1789,6490,8409
1366,6870,8493
1789,6490,8530
2407,5849,8516
1673,6439,8530
583,7385,8556
1673,6439,8590
3541,4863,8585
1673,6439,8590
-3191,9631,8591
-3635,7859,8590
3535,577,8549
11078,-3194,8530
11013,2120,8526
5366,9735,8530
1548,10644,8475
1616,6439,8409
2085,4523,8339
1269,6287,8288
766,7373,8197
1269,6338,8106
1578,5659,8008
1269,6338,7925
1130,6757,7805
1385,6338,7683
1502,6084,7549
1385,6388,7441
1356,6571,7315
1442,6439,7199
1442,6337,7069
1385,6388,6957
1360,6375,6828
1385,6338,6715
1387,6363,6603
1269,6338,6533
1113,6234,6467
1212,6287,6412
1386,6395,6339
1154,6236,6291
810,5976,6252
1154,6236,6231
1664,6633,6175
1096,6236,6110
270,5600,6034
1154,6236,5989
2479,7207,5932
1039,6186,5868
-1437,4470,5786
1039,6186,5747
8199,10238,5720
11078,9735,5686
4694,2635,5611
-3635,-3194,5565
-4755,-926,5554
-173,5527,5565
2489,8171,5534
1385,6439,5505
522,5347,5492
1558,6541,5505
2304,7348,5481
1789,6743,5444
1437,6371,5403
1904,6946,5384
2305,7348,5349
2250,7149,5324
2255,7016,5306
2539,7301,5324
2807,7615,5329
2943,7808,5324
3014,7980,5287
3000,8163,5263
2843,8248,5248
2596,8264,5263
2233,8154,5268
1731,7859,5263
1172,7446,5227
692,7098,5203
358,6828,5187
173,6591,5203
149,6396,5207
346,6439,5203
728,6743,5167
1154,7149,5142
1503,7469,5127
1789,7757,5142
2006,7967,5146
2077,7910,5142
1959,7444,5108
1789,6845,5082
1696,6418,5064
1673,6236,5082
1638,6117,5089
1616,6034,5082
1638,6004,5041
1673,6034,5021
1667,6028,5015
1673,6034,5021
1732,6058,4993
1789,6084,4961
1772,6048,4939
1731,6034,4961
1740,6057,4972
1789,6084,4961
1806,6046,4917
1789,6034,4900
1776,6075,4899
1789,6135,4900
1793,6113,4865
1789,6084,4840
1783,6092,4831
1789,6135,4840
1789,6119,4813
1789,6084,4779
1785,6063,4757
1789,6084,4779
1789,6084,4790
1789,6084,4779
1784,6080,4737
1789,6084,4719
1790,6055,4714
1789,6034,4719
1781,6020,4689
1789,6034,4658
1796,6029,4639
1789,6034,4658
1770,6030,4667
1789,6034,4658
1830,6006,4618
1846,5983,4598
1825,5964,4590
1846,5983,4598
1918,5987,4573
1962,5983,4537
1926,5962,4491
1904,5983,4477
1954,6012,4468
2019,6034,4477
2021,6016,4471
2019,6034,4477
2071,6081,4470
2135,6135,4477
2138,6132,4469
2135,6135,4477
2182,6166,4486
2250,6236,4537
2262,6283,4608
2250,6338,4719
2267,6390,4845
2308,6439,5021
2319,6436,5217
2308,6439,5444
2288,6454,5670
2250,6490,5928
2179,6502,6180
2135,6541,6412
2152,6593,6575
2193,6642,6715
2167,6636,6833
2077,6642,6957
1987,6665,7046
1962,6693,7138
1963,6685,7237
1962,6642,7380
1936,6579,7527
1846,6642,7683
1725,6717,7806
1789,6591,7925
1922,6399,8029
1731,6591,8167
1415,6850,8298
1673,6490,8409
2125,5978,8448
1673,6490,8469
948,7238,8483
1673,6439,8530
2798,5185,8561
1616,6439,8590
-301,8660,8587
1673,6439,8590
6011,-195,8579
5193,-3194,8590
-1348,2166,8589
-3635,9735,8590
3533,11281,8557
11078,7757,8530
9117,5565,8492
1616,6439,8469
-1335,7104,8415
1212,6287,8348
2760,5789,8250
1269,6338,8167
299,6658,8073
1269,6338,7985
1960,6175,7863
1442,6439,7743
1085,6563,7611
1442,6439,7501
1658,6368,7376
1442,6439,7259
1301,6457,7127
1385,6439,7017
1385,6434,6894
1327,6439,6775
1336,6420,6637
1269,6338,6533
1144,6234,6451
1269,6338,6412
1462,6491,6372
1212,6338,6352
824,6070,6319
1154,6338,6291
1699,6733,6230
1154,6287,6170
297,5589,6099
1154,6236,6049
2505,7296,5986
1096,6338,5928
-1397,4591,5856
1039,6236,5807
8191,10253,5764
11078,9735,5747
4688,2616,5716
-3635,-3194,5686
-4720,-857,5642
-115,5628,5626
2537,8220,5618
1442,6439,5626
625,5381,5601
1673,6642,5565
2376,7464,5518
1846,6845,5505
1558,6477,5501
2077,7048,5505
2450,7409,5476
2366,7200,5444
2419,7134,5403
2769,7504,5384
3045,7852,5370
3173,8062,5384
3279,8273,5389
3289,8467,5384
3097,8499,5346
2827,8467,5324
2500,8389,5312
2019,8163,5324
1422,7770,5319
923,7403,5324
621,7141,5322
404,6946,5324
238,6773,5292
346,6794,5263
818,7049,5244
1385,7403,5263
1734,7685,5272
1904,7960,5263
2051,8163,5222
2135,8062,5203
2015,7499,5195
1789,6794,5203
1660,6311,5194
1673,6135,5203
1678,6045,5206
1616,5983,5203
1550,5960,5163
1558,5983,5142
1598,5942,5137
1616,5881,5142
1604,5863,5109
1616,5932,5082
1653,5982,5069
1673,5983,5082
1647,5938,5076
1616,5932,5082
1609,5950,5084
1616,5983,5082
1606,5979,5043
1616,5983,5021
1651,5978,5016
1673,5983,5021
1642,5966,4987
1616,5983,4961
1635,6012,4951
1673,6034,4961
1678,6002,4933
1673,5983,4900
1679,5980,4881
1673,5983,4900
1633,5943,4907
1616,5932,4900
1643,5956,4865
1673,5983,4840
1665,5937,4823
1673,5881,4840
1713,5858,4849
1731,5881,4840
1689,5883,4797
1673,5881,4779
1729,5862,4777
1789,5831,4779
1770,5761,4743
1731,5729,4719
1743,5741,4710
1789,5780,4719
1794,5777,4690
1789,5780,4658
1827,5797,4637
1904,5831,4658
1950,5825,4663
1962,5831,4658
1976,5863,4638
2019,5932,4658
2057,5966,4685
2077,5983,4719
2094,5990,4730
2135,6034,4779
2176,6078,4870
2193,6135,5021
2182,6177,5184
2193,6236,5384
2227,6283,5605
2250,6338,5868
2225,6380,6114
2193,6439,6352
2184,6475,6561
2193,6490,6775
2173,6472,6946
2135,6490,7078
2100,6534,7158
2077,6591,7259
2047,6611,7374
2019,6642,7501
2004,6692,7587
1962,6693,7683
1874,6606,7806
1904,6642,7985
2000,6745,8148
1904,6642,8288
1704,6416,8378
1846,6591,8469
2124,6905,8551
1846,6591,8651
1374,6039,8722
1789,6490,8772
2474,7249,8770
1789,6490,8772
669,5223,8764
1731,6439,8772
3634,8671,8762
1789,6490,8772
-3131,-149,8771
-3635,-3194,8772
3538,2144,8736
11078,9735,8711
10945,11298,8678
5251,7757,8651
1500,5546,8586
1673,6439,8530
2154,7144,8465
1269,6338,8409
732,5812,8315
1269,6338,8227
1604,6660,8130
1269,6338,8046
1103,6145,7925
1385,6388,7804
1538,6532,7671
1385,6439,7562
1269,6375,7436
1327,6439,7320
1390,6445,7190
1385,6388,7078
1335,6331,6949
1327,6338,6836
1359,6383,6724
1269,6338,6654
1082,6188,6588
1154,6236,6533
1361,6401,6458
1154,6287,6412
775,6009,6374
1096,6236,6352
1648,6635,6293
1096,6236,6231
199,5564,6159
1039,6186,6110
2440,7207,6046
1096,6236,5989
-1384,4508,5919
1039,6186,5868
8193,10234,5803
11078,9735,5747
4673,2619,5693
-3635,-3194,5686
-4671,-859,5688
-58,5628,5686
2545,8223,5647
1442,6439,5626
697,5364,5619
1789,6591,5626
2433,7394,5596
1846,6794,5565
1600,6467,5530
2193,7048,5505
2558,7380,5460
2423,7149,5444
2483,7105,5442
2885,7504,5444
3164,7839,5407
3231,8011,5384
3285,8219,5378
3289,8467,5384
3088,8555,5350
2769,8518,5324
2407,8369,5313
1962,8062,5324
1409,7625,5296
865,7250,5263
488,6990,5242
346,6794,5263
403,6630,5271
635,6693,5263
991,7037,5225
1385,7504,5203
1715,7834,5189
1962,8011,5203
2109,8024,5205
2135,7808,5203
2020,7288,5169
1846,6693,5142
1712,6278,5123
1673,6135,5142
1676,6070,5151
1673,5983,5142
1658,5884,5099
1673,5881,5082
1691,5918,5079
1673,5932,5082
1638,5884,5047
1673,5881,5021
1763,5930,5011
1789,5983,5021
1714,5957,4995
1673,5932,4961
1733,5945,4937
1789,5983,4961
1737,5959,4974
1673,5932,4961
1690,5936,4915
1731,5983,4900
1702,5989,4901
1673,5983,4900
1722,5975,4862
1789,5983,4840
1773,5954,4835
1731,5932,4840
1745,5937,4807
1789,5983,4779
1773,5983,4768
1731,5932,4779
1735,5865,4754
1789,5881,4719
1810,5943,4695
1789,5983,4719
1769,5933,4732
1789,5881,4719
1805,5863,4673
1789,5881,4658
1763,5873,4659
1789,5881,4658
1839,5891,4619
1846,5881,4598
1797,5811,4593
1789,5780,4598
1849,5816,4563
1904,5881,4537
1894,5869,4528
1904,5831,4537
1987,5822,4507
2077,5881,4477
2088,5932,4457
2077,5983,4477
2103,6025,4493
2135,6084,4537
2123,6112,4588
2135,6135,4658
2202,6147,4722
2250,6186,4840
2216,6224,5001
2193,6287,5203
2248,6339,5395
2308,6388,5626
2269,6408,5888
2193,6439,6170
2172,6463,6398
2193,6490,6594
2175,6499,6751
2135,6541,6896
2107,6593,6991
2077,6642,7078
2011,6641,7156
1962,6642,7259
1951,6638,7362
1962,6642,7501
1938,6634,7648
1846,6591,7804
1747,6520,7923
1846,6591,8046
1992,6674,8162
1789,6490,8288
1484,6230,8380
1789,6490,8469
2255,6882,8535
1731,6490,8590
921,5849,8594
1673,6439,8590
2904,7361,8577
1731,6388,8590
-303,4823,8587
1616,6439,8590
6067,9651,8580
5366,7859,8590
-1225,558,8588
-3635,-3194,8590
3502,2145,8562
11078,9735,8530
9100,10591,8467
1558,6388,8409
-1390,4538,8338
1154,6338,8288
2653,7377,8208
1154,6287,8106
261,5622,7968
1269,6338,7864
1873,6761,7773
1269,6338,7683
949,6101,7533
1385,6388,7380
1592,6500,7239
1327,6338,7138
1198,6306,7018
1327,6439,6896
1332,6422,6760
1269,6338,6654
1315,6354,6550
1269,6338,6473
1091,6222,6397
1154,6287,6352
1358,6459,6309
1154,6338,6291
758,6034,6261
1039,6236,6231
1564,6630,6168
1039,6236,6110
193,5563,6040
1039,6186,5989
2381,7213,5923
981,6236,5868
-1491,4479,5799
981,6135,5747
8174,10196,5681
11078,9735,5626
4682,2639,5574
-3635,-3194,5565
-4686,-895,5565
-58,5577,5565
2576,8191,5529
1442,6439,5505
611,5393,5494
1673,6642,5505
2385,7441,5482
1846,6794,5444
1548,6412,5396
2077,6997,5384
2464,7377,5379
2366,7149,5384
2383,7041,5358
2712,7403,5324
2973,7771,5277
3058,7960,5263
3126,8114,5257
3173,8315,5263
3041,8429,5254
2712,8417,5263
2239,8217,5267
1731,7859,5263
1256,7458,5224
808,7149,5203
418,6885,5196
231,6642,5203
328,6482,5173
635,6591,5142
988,6937,5123
1327,7352,5142
1659,7675,5149
1962,7960,5142
2135,8136,5104
2135,8011,5082
2000,7464,5068
1846,6794,5082
1746,6335,5085
1731,6186,5082
1758,6133,5048
1789,6084,5021
1792,6033,5002
1789,6034,5021
1784,6028,5031
1789,6034,5021
1789,6031,4977
1789,6034,4961
1787,6015,4960
1789,6034,4961
1788,6066,4923
1789,6084,4900
1787,6046,4895
1789,6034,4900
1787,6052,4867
1789,6084,4840
1786,6070,4830
1789,6084,4840
1787,6118,4812
1789,6135,4779
1786,6075,4759
1789,6034,4779
1788,6045,4786
1789,6084,4779
1785,6060,4744
1789,6034,4719
1790,6043,4701
1789,6084,4719
1781,6068,4728
1789,6034,4719
1796,6013,4675
1789,6034,4658
1771,6034,4658
1789,6034,4658
1829,6026,4620
1846,6034,4598
1828,6023,4593
1846,6034,4598
1914,6038,4563
1962,6034,4537
1934,5992,4528
1904,5983,4537
1925,6002,4507
1962,6034,4477
1957,6025,4459
1962,6034,4477
2013,6056,4477
2077,6084,4477
2102,6070,4467
2135,6084,4477
2201,6129,4472
2250,6186,4477
2224,6182,4485
2193,6186,4537
2229,6233,4608
2308,6338,4719
2334,6406,4845
2308,6439,5021
2289,6449,5217
2308,6490,5444
2305,6520,5672
2250,6541,5928
2187,6545,6178
2193,6591,6412
2243,6633,6579
2250,6642,6715
2169,6597,6828
2077,6591,6957
2033,6620,7055
2019,6642,7138
1998,6622,7204
1962,6591,7320
1900,6565,7462
1904,6642,7622
1916,6692,7744
1789,6541,7864
1653,6362,7977
1846,6591,8106
2073,6864,8203
1731,6490,8288
1293,5968,8345
1789,6490,8409
2461,7247,8443
1673,6439,8469
536,5191,8465
1731,6490,8469
3697,8730,8461
1673,6439,8469
-3387,-265,8462
-3635,-3194,8469
3876,2280,8463
11078,9735,8469
9928,10918,8445
3577,7149,8409
264,5110,8340
1385,6338,8288
2313,7176,8226
1269,6287,8167
589,5704,8072
1269,6287,7985
1754,6668,7890
1385,6338,7804
1129,6130,7682
1385,6388,7562
1537,6545,7430
1385,6439,7320
1297,6350,7193
