II,MCL,PLETH
4056,3883,7342
4142,4202,7327
4189,4423,7342
4141,4228,7322
4056,3883,7286
4006,3762,7238
4056,3833,7230
4160,3806,7226
4256,3686,7230
4277,3603,7201
4256,3539,7174
4231,3392,7135
4256,3293,7118
4292,3341,7087
4322,3440,7062
4339,3460,7020
4389,3489,7006
4419,3555,6997
4389,3539,7006
4329,3429,6982
4389,3489,6950
4553,3768,6903
4655,3932,6894
4555,3714,6890
4389,3391,6894
4323,3332,6862
4389,3489,6838
4462,3501,6820
4522,3293,6838
4583,3092,6841
4655,3096,6838
4670,3216,6802
4655,3293,6782
4639,3231,6766
4655,3096,6782
4657,3013,6785
4655,3096,6782
4646,3274,6746
4655,3391,6726
4653,3363,6712
4655,3293,6726
4648,3259,6725
4655,3244,6726
4653,3173,6698
4655,3096,6670
4628,3070,6627
4588,3096,6614
4538,3089,6607
4522,3047,6614
4521,3017,6587
4522,3047,6558
4486,3074,6516
4455,3047,6502
4441,2973,6488
4455,2949,6502
4440,2996,6503
4389,3047,6502
4306,2967,6467
4256,2752,6446
4239,2519,6430
4256,2457,6446
4258,2627,6444
4256,2949,6446
4244,3212,6434
4256,3293,6446
4261,3229,6444
4256,3195,6446
4218,3242,6429
4189,3293,6446
4182,3233,6468
4189,3145,6502
4189,3111,6498
4256,3096,6502
4322,3057,6509
4256,3096,6558
4118,3169,6605
4189,3096,6670
4357,2962,6720
4256,3096,6782
4033,3308,6828
4256,3096,6894
4606,2730,6948
4256,2998,7006
3674,3473,7045
4256,2949,7118
5330,2055,7198
4389,3096,7286
1375,6035,7336
-66,7470,7398
2205,5355,7470
5386,2261,7567
5824,1573,7627
4123,2851,7679
3238,3415,7719
3790,2703,7791
4111,2220,7849
3657,2507,7903
3402,2623,7924
3724,2162,7959
3925,1712,7981
3724,1622,8015
3498,1555,8031
3458,1278,8071
3362,942,8100
3125,737,8127
2829,652,8117
2527,639,8127
2158,653,8144
1795,688,8183
1537,720,8185
1463,737,8183
1546,679,8170
1729,590,8183
1901,532,8179
2061,541,8183
2241,562,8171
2527,590,8183
2945,624,8179
3524,688,8183
4196,755,8170
4854,836,8183
5330,948,8184
5586,1130,8183
5725,1345,8145
5918,1573,8127
6110,1848,8114
6118,2261,8127
5869,2759,8118
5586,3195,8127
5454,3499,8125
5453,3784,8127
5449,4084,8091
5453,4276,8071
5492,4262,8058
5519,4178,8071
5479,4160,8047
5453,4178,8015
5442,4138,7968
5320,4128,7959
4998,4255,7952
4655,4472,7959
4457,4621,7932
4389,4669,7903
4313,4658,7856
4256,4620,7847
4249,4553,7841
4256,4522,7847
4190,4526,7816
4123,4522,7791
4091,4488,7754
4056,4522,7735
3945,4607,7697
3857,4620,7679
3863,4473,7647
3923,4325,7623
3913,4316,7578
3857,4423,7567
3807,4495,7562
3790,4522,7567
3752,4531,7531
3724,4522,7511
3714,4420,7498
3724,4276,7511
3714,4173,7485
3724,4178,7455
3756,4227,7411
3790,4276,7398
3766,4283,7385
3724,4276,7398
3701,4260,7399
3724,4276,7398
3734,4303,7362
3724,4325,7342
3702,4277,7329
3724,4178,7342
3762,4080,7336
3790,4079,7342
3783,4129,7338
3790,4128,7342
3798,4034,7312
3790,3981,7286
3762,4025,7265
3790,4079,7286
3848,4002,7294
3857,3833,7286
3791,3652,7244
3790,3539,7230
3892,3563,7226
3990,3784,7230
3965,3982,7196
3923,3883,7174
3965,3601,7162
4056,3637,7174
4055,4059,7151
3990,4325,7118
3952,4024,7073
3990,3539,7062
4029,3390,7053
4056,3539,7062
4079,3584,7058
4123,3489,7062
4155,3465,7036
4189,3539,7006
4218,3513,6961
4256,3391,6950
4282,3327,6945
4322,3391,6950
4359,3454,6922
4389,3440,6894
4387,3366,6856
4389,3293,6838
4387,3199,6806
4389,3096,6782
4375,3038,6731
4389,3096,6670
4422,3178,6576
4455,3145,6502
4433,2997,6434
4389,2949,6390
4361,3083,6327
4389,3244,6278
4410,3250,6218
4389,3195,6165
4313,3217,6095
4256,3293,6053
4237,3277,6020
4256,3195,5997
4259,3140,5938
4256,3145,5885
4247,3131,5841
4256,3096,5829
4254,3062,5801
4256,3047,5773
4251,3031,5734
4256,3047,5717
4250,3084,5688
4256,3096,5661
4254,3031,5619
4256,2949,5605
4247,2918,5598
4256,2949,5605
4241,2941,5579
4189,2851,5549
4117,2729,5508
4123,2703,5493
4177,2771,5465
4189,2851,5437
4107,2884,5392
4056,2949,5381
4103,3060,5375
4189,3145,5381
4201,3130,5366
4189,3096,5381
4211,3111,5403
4256,3145,5437
4246,3115,5447
4189,3096,5493
4140,3119,5564
4189,3096,5661
4249,3007,5731
4189,3047,5829
4069,3200,5952
4123,3195,6109
4218,3020,6241
4056,3047,6390
3867,3206,6544
4189,3047,6726
4586,2778,6883
4189,3096,7062
3584,3530,7246
4256,2900,7455
5393,1913,7639
4256,2949,7847
849,5966,8061
-798,7470,8295
1681,5338,8491
5253,2162,8688
5904,1412,8873
4189,2703,9080
3251,3364,9252
3790,2801,9416
4086,2440,9549
3591,2752,9697
3309,2842,9827
3591,2408,9977
3764,2025,10110
3657,1917,10257
3639,1751,10369
3724,1474,10481
3610,1288,10559
3391,1180,10649
3224,1001,10723
2992,836,10817
2603,762,10878
2327,688,10930
2192,565,10942
1862,590,10986
1293,787,11030
1064,934,11098
1475,857,11124
2061,737,11154
2206,746,11165
2061,786,11210
2139,662,11232
2593,491,11266
3172,503,11276
3790,737,11322
4472,998,11349
5120,1180,11378
5521,1287,11364
5719,1376,11378
5879,1486,11392
6051,1720,11434
6060,2115,11448
5852,2605,11490
5591,3075,11516
5519,3489,11546
5604,3803,11530
5652,3981,11546
5594,4057,11568
5586,4178,11602
5629,4382,11573
5519,4571,11546
5193,4629,11508
4987,4620,11490
5139,4633,11427
5453,4669,11378
5565,4657,11316
5453,4620,11266
5252,4597,11169
4987,4571,11098
4599,4445,11031
4256,4227,10986
4129,4016,10892
4189,3932,10817
4223,3957,10747
4189,4030,10705
4141,4104,10617
4123,4227,10537
4084,4386,10458
4056,4522,10425
4050,4538,10367
4056,4472,10313
4006,4385,10236
3923,4325,10201
3836,4250,10163
3790,4178,10145
3770,4137,10087
3790,4178,10033
3803,4242,9957
3790,4276,9921
3740,4233,9882
3724,4178,9865
3751,4165,9808
3790,4227,9753
3771,4280,9676
3724,4276,9640
3693,4213,9604
3724,4178,9584
3765,4177,9525
3790,4178,9472
3784,4112,9402
3790,4030,9360
3793,3993,9298
3790,4030,9248
3772,4045,9179
3790,3981,9136
3828,3857,9075
3857,3784,9024
3846,3779,8951
3857,3784,8912
3894,3717,8874
3923,3637,8856
3890,3632,8798
3857,3735,8744
3867,3817,8672
3923,3784,8632
3960,3659,8586
3990,3588,8576
4020,3605,8564
4056,3637,8576
4058,3581,8551
4056,3489,8519
4072,3451,8470
4123,3489,8463
4161,3486,8460
4189,3391,8463
4210,3280,8427
4256,3293,8407
4296,3378,8393
4322,3391,8407
4315,3279,8386
4322,3195,8351
4347,3200,8287
4389,3195,8239
4398,3071,8177
4389,2949,8127
4371,2966,8062
4389,3096,8015
4419,3178,7939
4455,3195,7847
4461,3220,7720
4455,3293,7623
4442,3326,7534
4455,3293,7455
4463,3239,7335
4455,3244,7230
4415,3279,7135
4389,3293,7062
4360,3247,6952
4322,3195,6838
4263,3164,6712
4256,3145,6614
4309,3066,6513
4389,2949,6446
4410,2885,6381
4389,2949,6334
4348,3033,6264
4322,2998,6221
4284,2840,6184
4256,2752,6165
4240,2825,6123
4256,2949,6109
4259,2931,6116
4256,2801,6165
4243,2737,6193
4256,2851,6221
4264,3007,6234
4256,3047,6278
4214,2956,6319
4189,2900,6390
4181,2955,6459
4189,3047,6558
4181,3038,6638
4189,2949,6726
4196,2892,6792
4189,2949,6894
4143,3057,7013
4123,3145,7174
4143,3181,7315
4189,3195,7455
4197,3170,7572
4189,3096,7735
4192,2969,7914
4189,2900,8127
4152,2933,8315
4189,2998,8519
4274,3029,8721
4256,3096,8968
4159,3135,9209
4256,2998,9472
4416,2822,9714
4256,2949,9977
4006,3158,10205
4322,2949,10425
4766,2656,10603
4322,3096,10817
3609,3720,11047
4322,3145,11322
5575,2009,11569
4256,2851,11826
377,5833,12063
-1463,7470,12331
1402,5461,12576
5453,2261,12835
6137,1390,13056
4189,2605,13284
3222,3270,13473
3923,2703,13676
4238,2275,13845
3591,2507,14012
3256,2546,14109
3657,2064,14180
3909,1642,14197
3724,1573,14236
3611,1512,14256
3724,1278,14293
3653,1041,14285
3325,934,14293
2977,875,14277
2726,786,14293
2430,668,14281
2061,590,14293
1698,561,14278
1463,541,14293
1391,489,14279
1463,491,14293
1600,500,14278
1795,393,14293
1974,278,14278
2128,442,14293
2397,683,14278
2992,541,14293
3746,217,14278
4322,491,14293
4749,1190,14278
5453,1130,14293
6350,57,14278
6716,-590,14293
6148,131,14279
5320,1229,14293
5069,1506,14277
5386,1524,14293
5651,2365,14280
5652,3686,14293
5628,4317,14275
5719,4178,14293
5768,4118,14284
5719,4472,14293
5661,4776,14253
5652,4767,14236
5598,4677,14195
5453,4718,14180
5229,4785,14134
4987,4767,14124
4756,4684,14091
4588,4620,14068
4470,4586,13996
4389,4571,13956
4305,4531,13913
4256,4472,13900
4236,4398,13836
4256,4325,13788
4264,4263,13733
4256,4276,13732
4217,4355,13702
4189,4423,13676
4156,4375,13606
4123,4276,13564
4074,4238,13496
4056,4325,13452
4054,4421,13379
4056,4423,13340
4022,4316,13277
3990,4227,13228
3955,4217,13131
3923,4276,13059
3873,4326,12981
3857,4374,12947
3878,4409,12885
3923,4423,12835
3932,4379,12759
3923,4325,12723
3913,4287,12664
3923,4276,12611
3921,4246,12511
3923,4227,12443
3938,4235,12372
3990,4276,12331
4034,4264,12244
4056,4178,12163
4048,4049,12058
4056,3981,11995
4064,3973,11921
4056,3981,11882
4010,3953,11821
3990,3932,11770
4009,3901,11678
4056,3833,11602
4066,3739,11506
4056,3735,11434
4045,3812,11337
4056,3833,11266
4055,3695,11175
4056,3539,11098
4070,3522,10978
4123,3637,10874
4168,3707,10766
4189,3686,10705
4176,3639,10624
4189,3637,10537
4221,3616,10409
4256,3539,10313
4252,3429,10218
4256,3391,10145
4277,3435,10030
4322,3489,9921
4352,3433,9796
4389,3293,9697
4405,3192,9575
4389,3244,9472
4331,3346,9352
4322,3342,9248
4379,3201,9121
4455,3096,9024
4467,3120,8929
4455,3195,8856
4467,3172,8744
4522,3096,8632
4561,3089,8504
4588,3195,8407
4593,3277,8293
4588,3244,8183
4550,3124,8053
4522,3047,7959
4510,3036,7868
4522,3047,7791
4518,3032,7677
4522,3047,7567
4522,3125,7442
4522,3244,7342
4487,3306,7240
4455,3293,7174
4439,3236,7112
4455,3195,7062
4461,3149,6975
4455,3096,6894
4420,3062,6818
4389,3096,6782
4367,3136,6730
4389,3096,6670
4407,2972,6576
4389,2900,6502
4312,2920,6432
4256,2949,6390
4240,2896,6330
4256,2851,6278
4251,2895,6211
4256,2998,6165
4259,3046,6106
4256,3047,6053
4230,3044,5984
4256,3047,5941
4328,3005,5903
4389,2949,5885
4363,2914,5850
4322,2900,5829
4327,2827,5796
4389,2703,5773
4431,2609,5732
4455,2654,5717
4472,2791,5707
4455,2949,5717
4384,3052,5707
4389,3096,5717
4445,3119,5732
4389,3195,5773
4247,3226,5796
4322,3096,5829
4485,2958,5864
4322,3096,5941
4059,3271,6019
4389,3047,6109
4877,2766,6182
4455,3145,6278
3711,3639,6377
4389,3047,6502
5640,2086,6610
4322,3096,6726
411,6025,6828
-1463,7470,6950
1420,5393,7060
5519,2310,7174
6204,1551,7258
4189,2703,7342
3173,3186,7412
3923,2507,7511
4336,2133,7612
3724,2507,7735
3345,2616,7826
3724,2064,7903
4018,1509,7948
3857,1376,8015
3684,1364,8088
3724,1229,8183
3643,1067,8246
3325,983,8295
2944,890,8314
2660,737,8351
2402,554,8375
2128,442,8407
1844,449,8421
1662,541,8463
1671,567,8494
1862,491,8519
2062,397,8505
2194,393,8519
2296,457,8543
2527,541,8576
2937,603,8565
3524,688,8576
4230,813,8596
4987,983,8632
5571,1129,8622
5852,1229,8632
5996,1317,8651
6317,1474,8688
6651,1664,8680
6517,1818,8688
5895,1936,8705
5519,2064,8744
5871,2063,8738
6517,1818,8744
6703,1623,8758
6384,2064,8800
6018,3207,8798
5852,4374,8800
5734,4890,8805
5586,4866,8856
5449,4810,8886
5320,4915,8912
5104,4963,8904
4854,4866,8912
4651,4749,8902
4522,4718,8912
4418,4691,8903
4389,4620,8912
4423,4543,8903
4455,4522,8912
4396,4510,8904
4322,4472,8912
4296,4417,8903
4322,4423,8912
4309,4480,8906
4256,4522,8912
4178,4492,8901
4123,4472,8912
4074,4512,8910
4056,4571,8912
4050,4532,8878
4056,4423,8856
4047,4328,8837
4056,4325,8856
4064,4371,8851
4056,4423,8800
4010,4420,8595
3990,4374,8239
4011,4314,7780
4056,4325,7398
4045,4398,7145
3990,4472,7006
3930,4438,6876
3923,4325,6782
3930,4237,6710
3923,4276,6670
3880,4348,6601
3857,4325,6558
3869,4179,6541
3923,4079,6558
3964,4109,6532
3990,4178,6502
3990,4096,6478
3990,3883,6502
3961,3708,6507
3923,3735,6502
3892,3893,6463
3923,4030,6446
3990,4041,6431
4056,3981,6446
4065,3901,6444
4056,3833,6446
4065,3764,6432
4123,3735,6446
4171,3736,6450
4189,3735,6446
4175,3684,6406
4189,3637,6390
4222,3627,6384
4256,3637,6390
4253,3569,6357
4256,3440,6334
4276,3347,6320
4322,3391,6334
4353,3499,6328
4389,3539,6334
4421,3436,6331
4455,3293,6334
4456,3205,6301
4455,3195,6278
4468,3190,6262
4522,3195,6278
4566,3224,6277
4588,3293,6278
4580,3351,6267
4588,3391,6278
4595,3403,6275
4588,3391,6278
4544,3327,6266
4522,3244,6278
4539,3182,6279
4588,3195,6278
4604,3250,6243
4588,3293,6221
4529,3248,6207
4455,3145,6221
4387,3066,6220
4389,3096,6221
4431,3174,6211
4455,3195,6221
4415,3116,6219
4389,3047,6221
4390,3052,6210
4389,3096,6221
4339,3074,6223
4322,2998,6221
4356,2941,6187
4389,2949,6165
4350,2936,6152
4322,2851,6165
4349,2740,6163
4389,2752,6165
4339,2906,6156
4256,3096,6165
4219,3190,6161
4256,3195,6165
4272,3152,6157
4256,3096,6165
4230,3041,6162
4256,3047,6165
4312,3091,6155
4389,3096,6165
4438,3026,6165
4455,2998,6165
4422,3065,6148
4389,3145,6165
4370,3117,6191
4389,3047,6221
4399,3064,6214
4389,3195,6221
4339,3291,6241
4256,3293,6278
4181,3205,6276
4256,3047,6278
4399,2853,6287
4389,2752,6334
4251,2733,6362
4322,2703,6390
4488,2760,6405
4322,3096,6446
4053,3371,6473
4389,3096,6502
4870,2669,6514
4389,2949,6558
3588,3463,6607
4322,2949,6670
5717,2014,6699
4455,2998,6726
462,5941,6742
-1463,7470,6782
1497,5459,6808
5652,2359,6838
6232,1556,6854
4056,2752,6894
2972,3379,6923
3724,2801,6950
4165,2331,6944
3657,2457,6950
3395,2464,6964
3657,2162,7006
3563,2006,7018
3125,2064,7006
3153,2108,6963
3724,2261,6950
4033,2506,6946
3724,2310,6950
3112,1437,6918
2593,590,6894
2210,427,6879
1928,688,6894
1710,744,6877
1596,590,6838
1624,530,6769
1795,590,6726
1977,558,6689
2128,491,6670
2305,539,6634
2660,639,6614
3220,620,6585
3923,590,6558
4629,725,6497
5253,983,6446
5704,1141,6400
5985,1180,6390
6171,1259,6365
6384,1524,6334
6535,1930,6271
6450,2408,6221
6087,2902,6177
5719,3391,6165
5581,3777,6143
5652,3981,6109
5718,4026,6043
5719,4079,5997
5708,4243,5961
5719,4472,5941
5665,4625,5888
5519,4669,5829
5312,4651,5759
5120,4620,5717
4943,4540,5678
4788,4423,5661
4634,4340,5634
4522,4374,5605
4455,4471,5545
4455,4522,5493
4463,4475,5448
4455,4423,5437
4410,4417,5414
4389,4423,5381
4386,4373,5318
4389,4325,5269
4337,4329,5228
4256,4374,5213
4165,4368,5184
4123,4325,5157
4128,4283,5118
4189,4276,5100
4222,4256,5075
4189,4227,5044
4114,4190,4983
4123,4178,4932
4206,4170,4891
4256,4178,4876
4171,4177,4848
4056,4178,4820
4015,4167,4782
4056,4178,4764
4072,4185,4739
4056,4178,4708
4039,4127,4648
4056,4079,4596
4060,4058,4553
4056,4079,4540
4046,4092,4517
4056,4079,4484
4056,4029,4422
4056,3981,4372
4048,3928,4331
4056,3883,4316
4056,3839,4289
4056,3833,4260
4047,3840,4219
4056,3833,4204
4060,3783,4198
4056,3735,4204
4036,3703,4181
4056,3686,4148
4114,3654,4105
4189,3637,4092
4229,3621,4088
4256,3588,4092
4262,3520,4066
4256,3489,4036
4231,3509,4013
4256,3539,4036
4322,3503,4067
4389,3440,4092
4393,3396,4084
4389,3391,4092
4408,3372,4114
4455,3342,4148
4481,3306,4149
4522,3293,4148
4584,3284,4158
4655,3293,4204
4668,3299,4240
4655,3293,4260
4641,3245,4252
4655,3195,4260
4656,3169,4277
4655,3195,4316
4647,3228,4343
4655,3244,4372
4652,3207,4392
4655,3145,4428
4650,3093,4455
4655,3096,4484
4649,3112,4502
4655,3096,4540
4655,3046,4572
4655,3047,4596
4623,3090,4590
4588,3096,4596
4546,3015,4615
4522,2949,4652
4504,2945,4660
4522,2949,4652
4534,2904,4635
4522,2900,4652
4474,2959,4678
4455,2998,4708
4436,2959,4710
4389,2949,4708
4336,2980,4700
4389,2949,4708
4465,2859,4707
4389,2949,4708
4132,3248,4700
3990,3440,4708
4129,3264,4708
4389,2949,4708
4469,2839,4694
4389,2949,4708
4330,3011,4733
4389,2949,4764
4446,2880,4765
4455,2900,4764
4439,2937,4758
4455,2949,4764
4462,2941,4756
4455,2949,4764
4438,2950,4783
4455,2949,4820
4468,2943,4828
4455,2949,4820
4416,2941,4802
4389,2949,4820
4386,2962,4847
4455,2949,4876
4512,2913,4874
4455,2949,4876
4360,3002,4887
4455,2949,4932
4573,2869,4965
4389,2998,4988
4155,3148,4997
4455,2949,5044
4842,2671,5103
4389,2949,5157
3677,3381,5175
4256,2949,5213
5365,2166,5265
4256,2949,5325
871,5292,5347
-798,6438,5381
1653,4745,5430
5253,2310,5493
5958,1793,5519
4256,2752,5549
3361,3117,5593
4056,2605,5661
4418,2325,5695
3657,2457,5717
3088,2364,5732
3591,2113,5773
4167,2060,5800
3657,1818,5829
2439,1013,5846
1928,393,5885
2642,836,5914
3657,1917,5941
3822,2412,5937
3192,1917,5941
2555,1062,5950
2261,541,5997
1980,428,6047
1596,491,6109
1371,518,6157
1463,491,6221
1685,436,6274
1928,393,6334
2148,365,6375
2327,393,6446
2490,474,6522
2859,590,6614
3539,698,6671
4389,836,6726
5126,1010,6769
5652,1180,6838
5979,1270,6907
6184,1327,7006
6336,1451,7093
6517,1720,7174
6649,2103,7220
6583,2556,7286
6247,3002,7361
5852,3391,7455
5654,3677,7512
5719,3883,7567
5843,4063,7610
5852,4276,7679
5741,4482,7730
5652,4620,7791
5624,4664,7837
5586,4669,7903
5430,4647,7955
5187,4571,8015
4927,4429,8045
4721,4325,8071
4556,4331,8065
4455,4423,8071
4401,4481,8080
4389,4472,8127
4376,4433,8160
4389,4423,8183
4398,4412,8169
4389,4374,8183
4320,4308,8205
4256,4276,8239
4232,4273,8235
4256,4276,8239
4245,4246,8236
4189,4227,8239
4104,4223,8204
4056,4227,8183
4023,4195,8170
3990,4178,8183
3938,4191,8158
3923,4227,8127
3930,4215,8084
3923,4178,8071
3855,4151,8041
3790,4178,8015
3767,4197,7973
3790,4178,7959
3794,4114,7933
3790,4079,7903
3783,4078,7837
3790,4079,7791
3785,4019,7750
3790,3932,7735
3792,3853,7699
3790,3833,7679
3770,3875,7648
3790,3981,7623
3851,4058,7561
3923,4030,7511
3938,3906,7466
3923,3833,7455
3906,3854,7426
3923,3883,7398
3947,3817,7342
3990,3735,7286
4027,3716,7213
4056,3735,7174
4052,3682,7142
4056,3588,7118
4076,3540,7059
4123,3588,7006
4155,3641,6945
4189,3637,6894
4217,3564,6823
4256,3489,6782
4284,3443,6749
4322,3440,6726
4353,3429,6664
4389,3391,6614
4413,3328,6575
4455,3293,6558
4493,3272,6503
4522,3244,6446
4515,3196,6395
4522,3195,6390
4565,3241,6370
4655,3293,6334
4714,3296,6264
4721,3293,6221
4696,3299,6188
4721,3293,6165
4770,3237,6107
4788,3195,6053
4738,3203,6008
4721,3244,5997
4774,3236,5973
4854,3195,5941
4852,3156,5880
4788,3145,5829
4704,3123,5784
4655,3096,5773
4628,3080,5752
4655,3096,5717
4699,3109,5648
4721,3096,5605
4681,3029,5574
4655,2949,5549
4656,2905,5487
4655,2949,5437
4587,3023,5401
4522,3047,5381
4502,2977,5326
4522,2900,5269
4499,2888,5206
4455,2949,5157
4427,2996,5090
4455,2998,5044
4489,2965,5011
4522,2949,4988
4545,2944,4931
4588,2949,4876
4608,2942,4833
4588,2949,4820
4515,2981,4792
4455,3047,4764
4431,3081,4727
4455,3047,4708
4481,2969,4677
4522,2949,4652
4558,2998,4617
4588,3047,4596
4565,3014,4565
4522,2949,4540
4489,2920,4503
4522,2949,4484
4591,2962,4471
4655,2949,4484
4627,2945,4486
4522,2998,4484
4404,3050,4469
4389,3047,4484
4455,2984,4510
4522,2949,4540
4501,2979,4537
4455,3047,4540
4457,3069,4553
4522,3047,4596
4533,3029,4625
4455,3047,4652
4362,3030,4670
4389,2949,4708
4470,2905,4737
4455,3047,4764
4298,3307,4778
4189,3440,4820
4249,3300,4872
4389,3047,4932
4416,2906,4962
4322,2900,4988
4185,2857,5008
4056,2703,5044
3907,2519,5068
3790,2408,5100
3754,2323,5123
3790,2162,5157
3787,1897,5177
3724,1622,5213
3636,1413,5239
3591,1278,5269
3511,1154,5284
3325,1032,5325
3022,920,5360
2726,836,5381
2443,768,5366
2128,737,5381
1783,722,5412
1596,688,5437
1636,593,5414
1795,491,5437
1916,430,5555
2061,442,5773
2296,498,5985
2593,590,6165
2894,673,6289
3325,737,6390
3951,796,6448
4655,934,6502
5209,1140,6534
5586,1327,6558
5845,1400,6549
6051,1425,6558
6214,1533,6578
6384,1818,6614
6485,2235,6615
6384,2703,6614
6049,3144,6605
5719,3539,6614
5597,3852,6608
5652,4079,6614
5686,4233,6610
5652,4374,6614
5623,4511,6600
5652,4620,6614
5644,4663,6635
5519,4669,6670
5267,4653,6670
4987,4620,6670
4747,4562,6661
4588,4522,6670
4471,4499,6660
4389,4472,6670
4310,4426,6686
4256,4423,6726
4208,4474,6734
4189,4522,6726
4159,4488,6688
4123,4423,6670
4088,4394,6656
4123,4423,6670
4180,4424,6669
4189,4374,6670
4112,4313,6656
4056,4325,6670
4053,4367,6675
4056,4374,6670
3987,4313,6628
3923,4276,6614
3911,4278,6611
3923,4276,6614
3867,4215,6577
3790,4178,6558
3759,4195,6551
3790,4227,6558
3804,4199,6524
3790,4178,6502
3752,4212,6492
3724,4276,6502
3702,4271,6472
3724,4227,6446
3764,4188,6429
3790,4178,6446
3759,4150,6444
3724,4128,6446
3709,4108,6437
3724,4079,6446
3720,4016,6437
3724,3981,6446
3744,3981,6445
3790,3981,6446
3805,3931,6412
3790,3883,6390
3764,3842,6375
3790,3784,6390
3852,3686,6387
3923,3637,6390
3959,3660,6381
3990,3686,6390
4018,3607,6384
4056,3489,6390
4082,3449,6382
4123,3539,6390
4161,3646,6384
4189,3686,6390
4183,3642,6382
4189,3588,6390
4215,3524,6384
4256,3440,6390
4261,3337,6382
4256,3293,6390
4247,3312,6384
4256,3342,6390
4249,3316,6382
4256,3293,6390
4295,3319,6385
4389,3391,6390
4457,3445,6380
4455,3489,6390
4396,3525,6390
4389,3539,6390
4430,3494,6356
4455,3440,6334
4411,3408,6318
4389,3391,6334
4420,3342,6333
4455,3293,6334
4418,3273,6322
4389,3293,6334
4413,3301,6335
4455,3293,6334
4427,3266,6300
4389,3244,6278
4400,3215,6261
4455,3195,6278
4467,3155,6280
4455,3096,6278
4445,3037,6244
4455,3047,6221
4446,3105,6204
4455,3145,6221
4486,3118,6226
4522,3096,6221
4500,3115,6184
4455,3145,6165
4411,3125,6155
4389,3096,6165
4353,3090,6158
4322,3096,6165
4285,3068,6165
4256,3047,6165
4228,3062,6132
4256,3096,6109
4322,3083,6095
4389,3047,6109
4395,3026,6107
4389,3047,6109
4404,3073,6100
4455,3096,6109
4473,3099,6104
4455,3096,6109
4427,3100,6102
4455,3145,6109
4502,3192,6103
4522,3195,6109
4480,3135,6103
4455,3096,6109
4455,3125,6102
4455,3195,6109
4432,3188,6105
4455,3096,6109
4489,3042,6098
4455,3145,6109
4368,3266,6125
4389,3195,6165
4468,2994,6191
4389,2998,6221
4117,3261,6239
3990,3440,6278
4161,3290,6304
4389,3047,6334
4424,2981,6347
4455,2998,6390
4663,2900,6439
4854,2801,6502
4724,2855,6530
4389,2949,6558
4144,2910,6575
4056,2851,6614
3946,2893,6638
3790,2900,6670
3679,2694,6689
3657,2408,6726
3668,2230,6750
3724,2113,6782
3791,1905,6800
3790,1671,6838
3646,1539,6865
3458,1474,6894
3292,1334,6892
3125,1130,6894
2858,964,6886
2527,885,6894
2178,842,6887
1862,836,6894
1587,861,6889
1463,885,6894
1543,818,6884
1795,688,6894
2058,597,6894
2261,639,6894
2418,712,6859
2660,688,6838
3063,577,6824
3657,590,6838
4341,804,6835
4987,1081,6838
5448,1225,6829
5719,1278,6838
5879,1372,6832
6051,1573,6838
6191,1843,6831
6184,2212,6838
5974,2687,6830
5719,3195,6838
5578,3587,6833
5586,3833,6838
5632,3985,6827
5652,4128,6838
5629,4300,6839
5586,4522,6838
5517,4724,6802
5453,4816,6782
5375,4762,6769
5253,4669,6782
5040,4637,6776
4788,4669,6782
4551,4665,6778
4389,4571,6782
4286,4381,6752
4256,4178,6726
4253,4073,6706
4256,4178,6726
4222,4421,6733
4189,4620,6726
4153,4628,6685
4123,4522,6670
4076,4429,6664
4056,4423,6670
4053,4460,6639
4056,4522,6614
4021,4551,6595
3990,4522,6614
3978,4440,6618
3990,4423,6614
3967,4493,6579
3923,4571,6558
3872,4530,6541
3857,4423,6558
3853,4364,6562
3857,4423,6558
3831,4503,6519
3790,4522,6502
3740,4464,6491
3724,4423,6502
3722,4417,6493
3724,4423,6502
3711,4382,6502
3724,4325,6502
3736,4269,6465
3724,4227,6446
3672,4168,6435
3657,4128,6446
3689,4102,6435
3724,4079,6446
3693,4023,6465
3657,3981,6502
3666,3969,6502
3724,3981,6502
3745,3960,6493
3724,3932,6502
3695,3903,6492
3724,3883,6502
3770,3846,6519
3790,3833,6558
3770,3828,6563
3790,3784,6558
3853,3663,6539
3923,3539,6558
3973,3445,6582
4056,3391,6614
4109,3386,6613
4056,3489,6614
3969,3589,6604
4056,3539,6614
4218,3417,6609
4123,3539,6614
3710,3891,6606
3458,4079,6614
3684,3854,6608
4123,3539,6614
4288,3468,6607
4189,3539,6614
4136,3458,6607
4256,3293,6614
4365,3244,6607
4389,3293,6614
4395,3261,6607
4455,3195,6614
4504,3211,6607
4522,3293,6614
4515,3311,6607
4522,3293,6614
4519,3285,6608
4522,3244,6614
4517,3092,6606
4522,2949,6614
4518,2966,6608
4522,3145,6614
4499,3293,6604
4455,3293,6614
4401,3179,6611
4389,3096,6614
4395,3097,6599
4389,3145,6614
4324,3147,6636
4256,3096,6670
4226,3041,6669
4256,3047,6670
4273,3081,6660
4256,3096,6670
4207,3068,6663
4189,3047,6670
4190,3045,6665
4189,3047,6670
4149,3007,6657
4123,2949,6670
4133,2893,6690
4189,2851,6726
4215,2782,6727
4189,2703,6726
4113,2655,6713
4056,2703,6726
4034,2819,6723
4056,2949,6726
4067,3034,6712
4056,3096,6726
4013,3135,6742
3990,3145,6782
3999,3117,6805
4056,3096,6838
4132,3071,6857
4189,3047,6894
