III,V,PLETH
4797,8092,9671
4376,8202,9753
4097,8244,9794
3973,8202,9818
3887,8095,9809
3800,8070,9818
3739,8123,9810
3743,8202,9818
3757,8202,9809
3743,8202,9818
3683,8216,9808
3628,8269,9818
3597,8261,9812
3628,8269,9818
3677,8283,9787
3743,8335,9753
3774,8335,9699
3800,8335,9688
3811,8341,9680
3858,8401,9688
3918,8457,9653
3973,8533,9622
3967,8575,9576
3915,8599,9557
3828,8593,9516
3743,8665,9491
3665,8792,9448
3628,8930,9426
3617,8971,9384
3628,8996,9360
3624,9054,9318
3628,9195,9295
3627,9310,9252
3628,9393,9229
3600,9417,9189
3570,9459,9164
3535,9502,9118
3512,9592,9098
3478,9677,9064
3455,9790,9033
3424,9898,8960
3397,10055,8902
3372,10198,8849
3397,10319,8837
3453,10372,8806
3512,10451,8771
3534,10560,8698
3570,10716,8640
3638,10846,8586
3743,10981,8575
3845,11068,8547
3973,11113,8509
4118,11090,8430
4261,11113,8378
4353,11177,8337
4434,11245,8313
4529,11203,8245
4664,11113,8182
4806,11001,8125
4952,10915,8117
5050,10782,8090
5067,10650,8051
4986,10506,7973
4894,10385,7920
4842,10219,7874
4837,10055,7855
4814,9892,7816
4779,9790,7789
4739,9683,7749
4722,9592,7724
4694,9493,7681
4664,9459,7658
4625,9429,7624
4606,9393,7593
4581,9286,7522
4549,9195,7462
4488,9129,7409
4434,9129,7397
4389,9118,7368
4376,9129,7331
4369,9119,7258
4376,9129,7200
4370,9128,7148
4376,9195,7135
4401,9289,7107
4491,9393,7069
4610,9426,6993
4722,9459,6938
4779,9502,6893
4837,9592,6873
4930,9675,6832
5067,9790,6807
5148,9863,6771
5125,9856,6742
5008,9720,6691
4894,9592,6677
4803,9522,6670
4722,9525,6677
4633,9493,6655
4606,9459,6677
4650,9374,6728
4722,9261,6807
4718,9069,6856
4664,8930,6938
4557,8842,7053
4434,8798,7200
4253,8694,7300
4088,8599,7397
3981,8555,7503
3973,8599,7658
3989,8599,7793
3973,8533,7920
3839,8454,8013
3570,8533,8117
3171,8748,8203
2764,9129,8313
2479,9855,8409
2476,11245,8509
2871,13108,8571
3800,14883,8640
5305,16120,8697
7313,16868,8771
9520,16996,8826
11459,16074,8902
12561,13936,8965
12495,11378,9033
11342,9400,9062
9616,8401,9098
7854,8038,9121
6391,8004,9164
5305,8102,9187
4606,8202,9229
4207,8136,9259
3973,8004,9295
3775,7921,9292
3628,7938,9295
3548,7951,9286
3512,8004,9295
3454,8091,9266
3397,8202,9229
3375,8217,9174
3397,8202,9164
3417,8193,9159
3455,8269,9164
3489,8313,9128
3512,8335,9098
3460,8325,9056
3397,8401,9033
3359,8508,8989
3397,8599,8968
3456,8615,8934
3512,8665,8902
3524,8759,8828
3512,8864,8771
3491,8855,8721
3512,8798,8706
3566,8753,8668
3628,8798,8640
3645,8853,8598
3628,8930,8575
3575,9024,8532
3512,9195,8509
3439,9351,8474
3397,9459,8444
3382,9479,8373
3397,9525,8313
3414,9607,8258
3455,9724,8248
3493,9771,8219
3512,9790,8182
3482,9796,8106
3455,9856,8051
3442,9929,8002
3455,10055,7986
3465,10199,7952
3512,10385,7920
3591,10550,7854
3685,10716,7789
3741,10831,7708
3800,10915,7658
3906,10938,7615
4088,10981,7593
4277,11016,7533
4434,11047,7462
4544,11012,7375
4664,10981,7331
4787,10945,7296
4894,10915,7266
4953,10802,7195
5010,10650,7135
5070,10466,7084
5125,10319,7069
5116,10172,7036
5067,10055,7004
5001,9918,6958
4952,9790,6938
4891,9636,6907
4837,9525,6873
4790,9437,6802
4779,9393,6742
4776,9322,6690
4779,9261,6677
4757,9181,6650
4722,9129,6611
4660,9052,6536
4606,8996,6480
4559,8937,6436
4549,8930,6415
4561,8922,6357
4606,8930,6284
4642,8894,6197
4664,8864,6153
4640,8832,6119
4606,8864,6087
4580,8916,6017
4606,8996,5957
4658,9052,5906
4722,9129,5891
4768,9190,5859
4837,9261,5826
4919,9310,5779
5010,9393,5760
5055,9451,5730
5067,9459,5695
5044,9363,5641
5010,9261,5629
4951,9174,5630
4894,9129,5629
4849,9049,5584
4837,8996,5564
4817,8950,5577
4779,8930,5629
4694,8822,5657
4606,8665,5695
4491,8471,5742
4376,8335,5826
4238,8237,5907
4146,8202,6022
4095,8185,6147
4088,8202,6284
4068,8202,6379
4031,8202,6480
3916,8174,6593
3685,8202,6742
3320,8356,6856
2937,8798,6938
2633,9585,6987
2534,10782,7069
2787,12292,7163
3628,13957,7266
5114,15372,7329
7082,16074,7397
9159,15624,7456
10940,14024,7527
11938,11687,7562
11804,9393,7593
10588,7765,7613
8867,7078,7658
7258,7071,7688
6046,7342,7724
5164,7552,7744
4549,7673,7789
4167,7718,7820
3973,7739,7855
3845,7716,7872
3743,7739,7920
3664,7798,7958
3628,7872,7986
3597,7872,7969
3570,7872,7986
3536,7883,8032
3512,7938,8117
3493,7953,8176
3512,8004,8248
3539,8080,8312
3570,8202,8378
3562,8257,8385
3570,8269,8378
3587,8264,8362
3628,8335,8378
3637,8432,8376
3628,8533,8378
3610,8570,8365
3628,8599,8378
3657,8616,8375
3685,8665,8378
3685,8712,8364
3685,8798,8378
3682,8868,8381
3685,8930,8378
3677,8946,8335
3685,8996,8313
3690,9058,8299
3685,9129,8313
3649,9147,8304
3628,9195,8313
3622,9274,8311
3628,9393,8313
3600,9459,8272
3570,9525,8248
3554,9617,8233
3570,9790,8248
3574,9943,8221
3570,10055,8182
3557,10101,8128
3570,10187,8117
3589,10302,8109
3628,10451,8117
3686,10554,8087
3800,10650,8051
3928,10717,7998
4031,10782,7986
4078,10787,7980
4146,10782,7986
4265,10765,7949
4434,10782,7920
4586,10781,7898
4722,10782,7920
4824,10731,7926
4894,10650,7920
4919,10511,7875
4952,10385,7855
4991,10249,7843
5010,10121,7855
4959,9963,7827
4894,9856,7789
4851,9776,7736
4837,9724,7724
4790,9620,7718
4722,9525,7724
4647,9438,7691
4606,9393,7658
4572,9318,7613
4549,9261,7593
4517,9205,7558
4491,9195,7527
4438,9161,7479
4376,9129,7462
4318,9055,7453
4319,8996,7462
4347,8951,7434
4376,8996,7397
4367,9065,7344
4376,9129,7331
4418,9137,7325
4491,9195,7331
4547,9289,7299
4606,9393,7266
4663,9421,7219
4722,9459,7200
4762,9518,7166
4837,9592,7135
4949,9593,7083
5067,9592,7069
5106,9592,7061
5067,9592,7069
4978,9502,7054
4894,9393,7069
4822,9297,7092
4779,9261,7135
4748,9192,7151
4722,9129,7200
4665,9044,7276
4606,8996,7397
4523,8904,7492
4434,8798,7593
4307,8652,7680
4203,8533,7789
4121,8432,7879
4088,8401,7986
4076,8390,8077
4088,8401,8182
4037,8384,8267
3858,8401,8378
3549,8443,8478
3225,8599,8575
2890,8981,8629
2534,9790,8706
2275,10999,8792
2476,12502,8902
3356,14137,8970
4837,15743,9033
6635,16732,9083
8522,16405,9164
10150,14553,9225
11056,11973,9295
10897,9707,9347
9846,8335,9426
8382,7719,9488
6967,7607,9557
5811,7737,9587
5010,7938,9622
4527,8016,9640
4261,8004,9688
4066,7953,9720
3915,7938,9753
3807,7916,9747
3743,7938,9753
3679,7970,9745
3628,8004,9753
3588,7981,9740
3570,8004,9753
3555,8076,9752
3570,8202,9753
3594,8250,9710
3628,8269,9688
3623,8267,9673
3628,8335,9688
3638,8424,9659
3685,8533,9622
3718,8584,9567
3743,8599,9557
3742,8591,9548
3743,8665,9557
3735,8772,9525
3743,8864,9491
3759,8878,9437
3800,8930,9426
3837,9025,9418
3858,9129,9426
3836,9135,9391
3800,9129,9360
3761,9140,9314
3743,9195,9295
3716,9212,9255
3685,9261,9229
3643,9341,9186
3628,9459,9164
3625,9522,9123
3628,9592,9098
3600,9690,9056
3570,9856,9033
3551,9995,8992
3570,10121,8968
3579,10229,8925
3570,10385,8902
3545,10527,8861
3570,10650,8837
3644,10710,8793
3743,10782,8771
3806,10865,8732
3858,10981,8706
3920,11035,8660
4031,11047,8640
4163,11038,8607
4319,11113,8575
4467,11206,8501
4606,11245,8444
4690,11137,8393
4722,10981,8378
4713,10825,8343
4722,10716,8313
4746,10562,8267
4779,10385,8248
4783,10190,8211
4779,10055,8182
4773,9937,8135
4779,9856,8117
4761,9770,8085
4722,9724,8051
4657,9659,7977
4606,9592,7920
4564,9497,7871
4549,9459,7855
4541,9429,7819
4549,9393,7789
4532,9301,7745
4491,9261,7724
4420,9256,7686
4376,9261,7658
4362,9185,7615
4376,9129,7593
4373,9108,7556
4376,9129,7527
4388,9106,7481
4434,9129,7462
4484,9223,7431
4549,9393,7397
4605,9511,7322
4664,9592,7266
4712,9643,7218
4779,9724,7200
4843,9767,7161
4894,9790,7135
4915,9777,7096
4952,9790,7069
4992,9773,7019
5010,9724,7004
4964,9611,7014
4894,9525,7069
4814,9449,7102
4722,9393,7135
4595,9285,7150
4491,9195,7200
4419,9072,7251
4376,8930,7331
4290,8731,7411
4203,8599,7527
4125,8543,7628
4088,8533,7724
4035,8463,7796
3973,8401,7920
3906,8375,8056
3858,8401,8182
3748,8386,8240
3512,8401,8313
3125,8533,8402
2706,8930,8509
2372,9614,8567
2246,10650,8640
2418,11980,8730
3052,13494,8837
4249,14840,8876
5988,15611,8902
7983,15359,8939
9789,14024,9033
10878,11978,9106
10940,9988,9164
10009,8594,9186
8522,7938,9229
7001,7767,9258
5816,7872,9295
5009,8049,9312
4491,8202,9360
4154,8228,9396
3973,8202,9426
3877,8176,9412
3800,8202,9426
3697,8205,9449
3628,8202,9491
3612,8182,9488
3628,8202,9491
3621,8218,9485
3628,8269,9491
3656,8296,9453
3685,8335,9426
3639,8326,9407
3570,8335,9426
3528,8343,9402
3570,8401,9360
3613,8458,9299
3628,8533,9295
3607,8587,9296
3628,8665,9295
3683,8729,9247
3743,8798,9229
3752,8826,9222
3743,8864,9229
3734,8886,9189
3743,8930,9164
3739,8951,9150
3743,8996,9164
3745,9042,9133
3743,9129,9098
3709,9194,9052
3685,9261,9033
3678,9304,8991
3685,9393,8968
3661,9485,8932
3628,9592,8902
3591,9670,8830
3570,9790,8771
3537,9916,8719
3512,10055,8706
3498,10161,8670
3512,10319,8640
3515,10492,8594
3512,10650,8575
3514,10714,8538
3570,10782,8509
3655,10869,8462
3743,10981,8444
3794,11037,8412
3858,11113,8378
3953,11208,8303
4088,11311,8248
4209,11325,8199
4319,11311,8182
4423,11279,8144
4549,11245,8117
4654,11126,8076
4722,10981,8051
4746,10828,8007
4779,10716,7986
4815,10581,7952
4837,10451,7920
4811,10286,7847
4779,10121,7789
4748,9945,7740
4722,9856,7724
4663,9797,7688
4606,9724,7658
4564,9569,7615
4549,9459,7593
4520,9407,7553
4491,9393,7527
4456,9314,7487
4434,9261,7462
4399,9246,7421
4376,9261,7397
4362,9195,7358
4376,9129,7331
4379,9095,7287
4376,9129,7266
4359,9125,7234
4376,9129,7200
4419,9155,7128
4491,9261,7069
4549,9362,7019
4606,9459,7004
4656,9516,6969
4722,9592,6938
4777,9651,6893
4837,9724,6873
4888,9760,6837
4952,9790,6807
4997,9768,6760
5010,9724,6742
4950,9622,6729
4837,9525,6742
4701,9431,6734
4606,9393,6742
4559,9335,6752
4549,9261,6807
4522,9117,6866
4491,8996,6938
4433,8878,6990
4376,8798,7069
4285,8690,7154
4203,8599,7266
4125,8527,7358
4088,8533,7462
4059,8544,7552
4031,8533,7658
3933,8454,7747
3743,8401,7855
3450,8397,7950
3109,8533,8051
2714,8877,8115
2303,9592,8182
2012,10651,8235
2130,11973,8313
2853,13389,8375
4203,14751,8444
6018,15582,8478
8061,15346,8509
9896,13851,8523
10998,11708,8575
10998,9775,8634
10019,8599,8706
8521,8076,8737
7025,7938,8771
5821,7949,8792
5010,8070,8837
4508,8193,8862
4203,8269,8902
3988,8241,8928
3858,8202,8968
3786,8179,8969
3743,8202,8968
3679,8198,8950
3628,8202,8968
3610,8210,8971
3628,8269,8968
3631,8300,8922
3628,8335,8902
3616,8343,8891
3628,8401,8902
3624,8456,8869
3628,8533,8837
3615,8570,8810
3628,8599,8837
3645,8609,8846
3685,8665,8837
3716,8728,8786
3743,8798,8771
3745,8823,8765
3743,8864,8771
3734,8892,8731
3743,8930,8706
3745,8941,8690
3743,8996,8706
3731,9061,8680
3743,9129,8640
3751,9143,8584
3743,9195,8575
3718,9278,8570
3743,9393,8575
3794,9454,8540
3800,9525,8509
3697,9608,8465
3570,9724,8444
3503,9788,8404
3512,9856,8378
3503,9947,8336
3455,10121,8313
3396,10291,8273
3397,10451,8248
3442,10569,8206
3512,10716,8182
3567,10852,8141
3628,10981,8117
3697,11045,8076
3800,11113,8051
3911,11171,8010
4031,11245,7986
4140,11276,7945
4261,11311,7920
4375,11320,7878
4491,11311,7855
4583,11221,7816
4664,11113,7789
4722,10995,7746
4779,10915,7724
4816,10797,7688
4837,10650,7658
4818,10424,7609
4779,10187,7593
4716,9965,7585
4664,9856,7593
4621,9792,7561
4606,9724,7527
4583,9577,7483
4549,9459,7462
4502,9394,7424
4491,9393,7397
4496,9337,7355
4491,9261,7331
4433,9185,7292
4376,9195,7266
4351,9203,7225
4376,9195,7200
4388,9137,7161
4376,9129,7135
4334,9129,7094
4319,9129,7069
4342,9088,7030
4434,9129,7004
4551,9246,6962
4664,9393,6938
4715,9442,6900
4722,9459,6873
4705,9493,6830
4722,9592,6807
4766,9665,6771
4837,9724,6742
4882,9734,6694
4894,9724,6677
4852,9654,6666
4779,9592,6677
4685,9521,6665
4606,9459,6677
4539,9347,6694
4491,9261,6742
4449,9181,6769
4434,9129,6807
4394,9005,6848
4319,8864,6938
4186,8703,7031
4088,8599,7135
4020,8530,7216
3973,8533,7331
3899,8541,7454
3858,8533,7593
3842,8459,7693
3800,8401,7789
3628,8363,7855
3340,8401,7920
2973,8536,7965
2591,8930,8051
2224,9644,8149
2015,10716,8248
2162,12036,8282
2879,13494,8313
4209,14744,8354
6046,15346,8444
8087,14882,8514
9904,13428,8575
10952,11470,8600
10883,9724,8640
9773,8576,8664
8176,8070,8706
6679,7942,8747
5585,8004,8837
4850,8101,8930
4376,8202,9033
4079,8227,9096
3915,8202,9164
3793,8125,9202
3685,8070,9229
3598,8034,9215
3570,8070,9229
3572,8127,9254
3570,8202,9295
3538,8229,9291
3512,8269,9295
3500,8291,9290
3512,8335,9295
3521,8331,9254
3570,8335,9229
3641,8320,9213
3743,8335,9229
3826,8346,9221
3915,8401,9229
3977,8458,9227
3973,8533,9229
3854,8582,9187
3685,8665,9164
3551,8757,9150
3512,8864,9164
3514,8907,9134
3512,8930,9098
3494,8938,9049
3512,8996,9033
3552,9054,8997
3570,9129,8968
3520,9180,8920
3455,9261,8902
3411,9326,8867
3397,9393,8837
3367,9413,8785
3340,9459,8771
3325,9546,8764
3340,9724,8771
3341,9881,8736
3340,9988,8706
3331,10041,8662
3340,10187,8640
3337,10413,8597
3340,10650,8575
3348,10750,8540
3397,10782,8509
3470,10829,8436
3570,10981,8378
3673,11133,8328
3800,11245,8313
3938,11275,8276
4088,11311,8248
4211,11341,8204
4319,11378,8182
4417,11354,8142
4549,11311,8117
4695,11220,8076
4837,11113,8051
4921,10947,8009
4952,10782,7986
4930,10603,7947
4894,10451,7920
4837,10292,7875
4779,10187,7855
4727,10087,7823
4722,9988,7789
4732,9837,7716
4722,9724,7658
4642,9638,7609
4549,9592,7593
4486,9509,7557
4491,9459,7527
4518,9417,7484
4549,9393,7462
4552,9314,7424
4549,9261,7397
4522,9237,7354
4491,9261,7331
4435,9231,7293
4376,9195,7266
4320,9179,7222
4319,9261,7200
4359,9343,7165
4434,9393,7135
4491,9391,7067
4549,9459,7004
4616,9584,6945
4722,9724,6938
4821,9769,6918
4894,9790,6873
4921,9811,6783
4952,9856,6742
4986,9821,6734
5010,9724,6742
4973,9572,6699
4894,9459,6677
4796,9380,6687
4722,9393,6742
4655,9407,6766
4606,9393,6807
4544,9264,6876
4491,9129,7004
4421,8984,7108
4376,8864,7200
4318,8710,7275
4261,8599,7397
4168,8534,7524
4088,8533,7658
4021,8521,7752
3973,8533,7855
3875,8549,7963
3685,8599,8117
3354,8671,8253
2937,8930,8378
2539,9554,8466
2361,10716,8575
2558,12303,8674
3282,14090,8771
4597,15719,8828
6507,16868,8902
8775,17075,8968
10940,16074,9033
12378,14012,9055
12668,11642,9098
11781,9713,9154
10134,8599,9229
8264,8135,9260
6622,8070,9295
5407,8137,9322
4664,8202,9360
4274,8154,9355
4088,8070,9360
3960,8001,9375
3858,8004,9426
3767,8001,9437
3685,8004,9426
3588,7986,9378
3512,8004,9360
3484,8016,9345
3512,8070,9360
3543,8119,9356
3570,8202,9360
3568,8239,9328
3570,8269,9295
3540,8269,9242
3512,8335,9229
3467,8429,9221
3455,8533,9229
3465,8551,9195
3512,8533,9164
3551,8518,9118
3570,8599,9098
3561,8722,9059
3570,8864,9033
3593,8944,8991
3628,8996,8968
3649,8996,8925
3685,8996,8902
3723,8974,8862
3743,8996,8837
3700,9056,8791
3628,9195,8771
3552,9314,8737
3512,9393,8706
3492,9403,8633
3512,9459,8575
3558,9564,8522
3628,9724,8509
3672,9869,8478
3685,10055,8444
3641,10235,8374
3570,10385,8313
3503,10443,8234
3512,10518,8182
3585,10632,8132
3685,10782,8117
3747,10859,8085
3800,10915,8051
3865,10964,7978
3973,11047,7920
4098,11085,7868
4261,11113,7855
4451,11112,7825
4664,11113,7789
4835,11054,7715
4952,10981,7658
5013,10877,7607
5067,10782,7593
5105,10649,7563
5125,10518,7527
5098,10352,7455
5067,10187,7397
5050,9994,7344
5067,9856,7331
5060,9761,7303
5010,9724,7266
4911,9658,7190
4837,9592,7135
4811,9504,7088
4837,9459,7069
4835,9415,7032
4779,9393,7004
4674,9330,6963
4606,9261,6938
4587,9168,6898
4606,9129,6873
4606,9110,6835
4606,9129,6807
4602,9120,6763
4606,9129,6742
4594,9120,6711
4606,9129,6677
4646,9112,6603
4722,9129,6546
4782,9167,6499
4837,9261,6480
4883,9334,6441
4952,9393,6415
5011,9413,6379
5067,9459,6349
5113,9497,6281
5182,9525,6218
5235,9476,6163
5240,9393,6153
5165,9276,6144
5067,9195,6153
4987,9128,6144
4952,9129,6153
4921,9129,6163
4894,9129,6218
4842,9041,6278
4779,8930,6349
4665,8763,6397
4549,8599,6480
4418,8431,6590
4319,8335,6742
4233,8281,6873
4203,8269,7004
4199,8229,7120
4203,8202,7266
4154,8180,7398
4031,8202,7527
3761,8232,7621
3340,8401,7724
2850,8916,7816
2534,9988,7920
2579,11448,7988
3109,13031,8051
4167,14601,8100
5816,16140,8182
7934,17072,8252
10134,16537,8313
11779,14276,8335
12380,11311,8378
11817,8946,8432
10422,7739,8509
8690,7319,8547
7082,7276,8575
5834,7399,8590
5010,7607,8640
4505,7721,8677
4203,7739,8706
3992,7716,8694
3858,7739,8706
3781,7744,8726
3743,7739,8771
3689,7714,8778
3628,7739,8771
3578,7785,8729
3570,7872,8706
3569,7911,8684
3570,7938,8706
3554,7934,8713
3570,8004,8706
3591,8096,8656
3628,8202,8640
3626,8243,8637
3628,8269,8640
3637,8299,8596
3685,8401,8575
3725,8508,8567
3743,8599,8575
3732,8608,8534
3743,8599,8509
3769,8593,8498
3800,8665,8509
3801,8760,8474
3800,8864,8444
3799,8904,8426
3800,8930,8444
3771,8940,8420
3743,8996,8378
3727,9070,8321
3743,9195,8313
3748,9300,8309
3743,9393,8313
3714,9439,8278
3685,9525,8248
3647,9638,8203
3628,9790,8182
3617,9914,8144
3628,10055,8117
3626,10184,8071
3628,10319,8051
3632,10408,8033
3685,10518,8051
3779,10636,8055
3915,10782,8051
4056,10886,8007
4203,10981,7986
4329,11028,7974
4434,11047,7986
4494,11003,7958
4549,10981,7920
4614,10973,7868
4722,10981,7855
4839,10905,7846
4952,10782,7855
5023,10626,7827
5067,10518,7789
5073,10412,7734
5067,10319,7724
5039,10185,7722
5010,10055,7724
4957,9905,7682
4894,9790,7658
4821,9672,7646
4779,9592,7658
4750,9507,7630
4722,9459,7593
4660,9410,7543
4606,9393,7527
4566,9336,7514
4549,9261,7527
4516,9158,7528
4491,9129,7527
4460,9128,7490
4434,9129,7462
4391,9052,7424
4376,8996,7397
4373,8973,7349
4376,8996,7331
4357,8982,7323
4376,8996,7331
4445,9056,7299
4549,9195,7266
4617,9309,7221
4664,9393,7200
4706,9420,7160
4779,9459,7135
4858,9502,7095
4952,9592,7069
5025,9669,7023
5067,9724,7004
5049,9682,6990
5010,9592,7004
4955,9469,6996
4894,9393,7004
4803,9318,7014
4722,9261,7069
4669,9176,7123
4664,9129,7200
4648,9046,7275
4606,8930,7397
4496,8737,7520
4376,8599,7658
4274,8537,7772
4261,8533,7920
4276,8472,8076
4261,8401,8248
4158,8344,8377
4031,8335,8509
3885,8312,8631
3685,8335,8771
3350,8414,8872
2937,8665,8968
2556,9239,9048
2361,10319,9164
2443,11704,9264
2937,13097,9360
3946,14410,9418
5528,15743,9491
7510,16543,9551
9501,15876,9622
10907,13528,9672
11286,10716,9753
10582,8779,9823
9213,8004,9884
7694,7754,9899
6391,7673,9949
5413,7763,10013
4779,8004,10080
4411,8117,10078
4203,8070,10080
4039,7990,10096
3915,8004,10146
3839,8011,10147
3800,8004,10146
3745,7997,10132
3685,8070,10146
3639,8143,10134
3628,8202,10146
3619,8191,10145
3628,8202,10146
3642,8217,10100
3685,8269,10080
3712,8284,10070
3743,8335,10080
3743,8416,10041
3743,8533,10015
3729,8586,9998
3743,8599,10015
3767,8596,9986
3800,8665,9949
3805,8759,9898
3800,8864,9884
3791,8905,9849
3800,8930,9818
3802,8939,9766
3800,8996,9753
3790,9054,9743
3800,9129,9753
3807,9179,9721
3800,9261,9688
3763,9328,9636
3743,9393,9622
3738,9409,9591
3743,9459,9557
3714,9552,9479
3685,9724,9426
3670,9874,9377
3685,9988,9360
3687,10037,9320
3685,10121,9295
3691,10250,9253
3743,10451,9229
3806,10614,9184
3858,10716,9164
3862,10737,9129
3858,10782,9098
3865,10843,9025
3915,10915,8968
3986,10918,8916
4088,10915,8902
4213,10919,8866
4376,10981,8837
4532,11023,8791
4664,11047,8771
4751,10998,8733
4837,10915,8706
4923,10776,8660
5010,10650,8640
5038,10511,8606
5010,10385,8575
4941,10215,8503
4894,10055,8444
4863,9895,8389
4837,9790,8378
4779,9680,8351
4722,9592,8313
4677,9496,8234
4664,9459,8182
4640,9426,8137
4606,9393,8117
4561,9309,8074
4549,9261,8051
4548,9238,8018
4549,9261,7986
4515,9253,7911
4491,9261,7855
4496,9255,7807
4549,9261,7789
4592,9220,7748
4606,9195,7724
4573,9174,7689
4549,9195,7658
4551,9205,7585
4606,9261,7527
4667,9341,7479
4722,9459,7462
4762,9533,7422
4837,9592,7397
4926,9635,7358
5010,9724,7331
5045,9783,7280
5067,9790,7266
5077,9696,7259
5067,9592,7266
4995,9497,7242
4894,9459,7266
4807,9415,7318
4779,9393,7397
4778,9334,7442
4779,9261,7527
4736,9102,7645
4664,8930,7789
4529,8740,7880
4376,8599,7986
4221,8471,8122
4146,8401,8313
4128,8369,8457
4146,8401,8575
4130,8414,8677
4088,8401,8837
3989,8335,8983
3800,8335,9098
3449,8473,9146
2994,8864,9229
2583,9503,9361
2418,10451,9557
2574,11700,9725
3109,13230,9884
4109,14731,10009
5701,15743,10146
7738,15726,10244
9731,14553,10342
11001,12546,10423
11171,10451,10538
10323,8871,10636
8925,8070,10735
7449,7834,10793
6219,7872,10866
5315,7935,10923
4722,8004,10997
4351,8045,11029
4146,8070,11062
4013,8034,11076
3915,8004,11128
3832,7984,11161
3800,8004,11193
3800,7997,11183
3800,8004,11193
3767,8009,11189
3743,8070,11193
3734,8125,11151
3743,8202,11128
3730,8235,11108
3743,8269,11128
3764,8276,11105
3800,8335,11062
3796,8420,10978
3800,8533,10931
3819,8584,10885
3858,8599,10866
3864,8595,10818
3858,8665,10800
3849,8764,10784
3858,8864,10800
3855,8896,10775
3858,8930,10735
3855,8958,10654
3858,8996,10604
3849,8983,10555
3858,8996,10538
3864,9054,10498
3858,9195,10473
3820,9312,10427
3800,9393,10408
3797,9410,10368
3800,9459,10342
3768,9552,10276
3743,9724,10211
3734,9876,10124
3743,9988,10080
3718,10032,10039
3685,10121,10015
3662,10260,9945
3685,10451,9884
3730,10595,9824
3800,10716,9818
3861,10806,9793
3915,10915,9753
3956,10986,9669
4031,11047,9622
4135,11069,9583
4261,11113,9557
4370,11160,9482
4491,11245,9426
4627,11280,9379
4779,11245,9360
4888,11110,9295
4952,10981,9229
4977,10851,9168
5010,10716,9164
5025,10509,9142
5010,10319,9098
4948,10161,9012
4894,10055,8968
4857,9916,8933
4837,9790,8902
4801,9668,8823
4779,9592,8771
4756,9506,8731
4722,9459,8706
4651,9416,8631
4606,9393,8575
4597,9321,8532
4606,9261,8509
4577,9204,8438
4549,9195,8378
4538,9158,8332
4549,9129,8313
4525,9097,8247
4491,9129,8182
4469,9141,8126
4491,9129,8117
4516,9080,8084
4549,9129,8051
4588,9252,8002
4664,9393,7986
4733,9436,7954
4779,9459,7920
4792,9499,7847
4837,9592,7789
4916,9656,7736
5010,9724,7724
5055,9769,7692
5067,9790,7658
5048,9708,7600
5010,9592,7593
4927,9484,7609
4837,9459,7658
4760,9432,7679
4722,9393,7724
4689,9289,7789
4664,9195,7920
4612,9062,8049
4549,8930,8182
4451,8768,8273
4376,8665,8378
4307,8591,8485
4261,8533,8640
4209,8423,8795
4203,8335,8968
4246,8278,9118
4319,8269,9295
4308,8223,9457
4146,8202,9622
3795,8273,9745
3340,8599,9884
2884,9248,10010
2591,10319,10146
2591,11744,10239
3052,13362,10342
4080,14767,10433
5701,15545,10538
7678,15316,10602
9558,14090,10669
10749,12206,10722
10883,10319,10800
9987,8916,10856
8522,8202,10931
7027,7976,10990
5873,8004,11062
5099,8085,11092
4606,8202,11128
4277,8273,11145
4088,8269,11193
3984,8158,11220
3915,8070,11259
3824,8040,11257
3743,8070,11259
3694,8063,11239
3685,8070,11259
3678,8103,11261
3685,8202,11259
3704,8251,11208
3743,8269,11193
3749,8258,11185
3743,8335,11193
3722,8437,11149
3743,8533,11128
3767,8560,11114
3800,8599,11128
3818,8636,11092
3858,8665,11062
3912,8639,11018
3973,8665,10997
3992,8748,10946
3973,8864,10931
3917,8903,10922
3858,8930,10931
3791,8955,10891
3743,8996,10866
3719,8981,10829
3743,8996,10800
3778,9062,10721
3800,9195,10669
3775,9294,10626
3743,9393,10604
3723,9479,10529
3743,9592,10473
3754,9678,10425
3743,9790,10408
3686,9891,10341
3628,9988,10277
3580,10034,10198
3570,10121,10146
3566,10257,10065
3570,10451,10015
3576,10598,9970
3628,10716,9949
3706,10800,9882
3800,10915,9818
3876,11011,9758
3973,11113,9753
4099,11177,9727
4261,11245,9688
4411,11279,9605
4549,11311,9557
4662,11292,9515
4779,11245,9491
4890,11124,9421
5010,10981,9360
5096,10801,9304
5125,10650,9295
5061,10498,9265
4952,10385,9229
4841,10268,9153
4779,10187,9098
4741,10104,9046
4722,10055,9033
4705,9966,9002
4722,9856,8968
4735,9700,8893
4722,9592,8837
4659,9505,8785
4606,9459,8771
4571,9399,8737
4549,9393,8706
4507,9395,8656
4491,9393,8640
4494,9317,8611
4491,9261,8575
4431,9235,8497
4376,9261,8444
4371,9251,8401
4434,9261,8378
4495,9294,8313
4549,9393,8248
4579,9486,8169
4606,9592,8117
4620,9664,8044
4664,9724,7986
4735,9723,7912
4837,9724,7855
4943,9713,7776
5067,9724,7724
5149,9711,7675
5125,9724,7658
4964,9725,7619
4779,9724,7593
4669,9656,7567
4664,9592,7593
4691,9529,7620
4722,9525,7658
4727,9479,7671
4722,9393,7724
4652,9203,7800
4549,8996,7920
4397,8786,8014
4261,8665,8117
4140,8603,8219
4088,8599,8378
4063,8587,8539
4031,8599,8706
3939,8593,8830
3800,8599,8968
