II,MCL,PLETH
1711,1210,7551
1897,1320,7512
2106,1416,7498
2288,1480,7446
2435,1519,7391
2521,1557,7324
2567,1597,7283
2586,1630,7226
2633,1648,7176
2700,1653,7111
2765,1648,7069
2802,1644,7026
2830,1648,7016
2830,1660,6993
2765,1674,6962
2627,1677,6895
2501,1674,6855
2442,1668,6837
2435,1674,6855
2425,1685,6852
2435,1700,6855
2506,1702,6847
2633,1700,6855
2731,1694,6846
2765,1700,6855
2752,1710,6853
2765,1726,6855
2815,1736,6822
2896,1751,6801
2965,1763,6787
3028,1777,6801
3087,1793,6798
3160,1829,6801
3211,1870,6792
3225,1906,6801
3195,1927,6795
3160,1957,6801
3123,1997,6795
3094,2035,6801
3070,2049,6793
3094,2060,6801
3158,2075,6797
3225,2086,6801
3223,2075,6789
3160,2060,6801
3091,2050,6804
3094,2035,6801
3154,1990,6763
3225,1932,6748
3245,1875,6742
3225,1829,6748
3184,1776,6715
3160,1726,6694
3148,1675,6684
3160,1622,6694
3169,1557,6669
3160,1494,6641
3088,1437,6603
2962,1391,6587
2794,1338,6568
2633,1288,6587
2502,1243,6613
2435,1210,6641
2417,1172,6628
2435,1133,6641
2458,1098,6680
2501,1082,6748
2572,1070,6778
2699,1056,6801
2859,1034,6817
3028,1030,6855
3136,1042,6875
3160,1056,6909
3099,1054,6932
3028,1056,6962
2977,1075,6959
2962,1107,6962
2952,1126,6957
2962,1133,6962
2984,1139,6935
3028,1159,6909
3082,1184,6872
3160,1210,6855
3220,1228,6823
3225,1236,6801
3161,1234,6767
3094,1236,6748
3055,1246,6712
3028,1262,6694
2960,1275,6678
2896,1288,6694
2905,1293,6697
3028,1288,6694
3182,1270,6659
3291,1262,6641
3329,1262,6626
3357,1262,6641
3376,1247,6638
3357,1236,6641
3264,1234,6629
3160,1236,6641
3080,1224,6638
3028,1210,6641
2957,1206,6625
2896,1210,6641
2871,1202,6659
2896,1185,6694
2928,1166,6708
2962,1159,6748
2976,1156,6791
2962,1159,6855
2913,1159,6897
2896,1159,6962
2956,1154,7031
3094,1159,7123
3219,1170,7192
3291,1185,7283
3314,1195,7379
3357,1210,7498
3424,1226,7593
3489,1236,7712
3503,1234,7835
3489,1236,7980
3458,1248,8089
3423,1262,8194
3376,1257,8273
3357,1236,8354
3359,1208,8401
3357,1185,8462
3318,1159,8524
3291,1133,8622
3303,1106,8703
3357,1082,8783
3416,1054,8831
3489,1030,8890
3532,1011,8934
3489,1004,8997
3313,1003,9045
3094,1004,9104
2917,1002,9131
2830,1004,9158
2778,1007,9165
2765,1004,9211
2794,993,9259
2896,979,9318
3010,974,9339
3094,979,9372
3111,990,9393
3094,1004,9426
3057,1020,9420
3028,1030,9426
3027,1051,9419
3094,1107,9426
3213,1188,9395
3357,1262,9372
3526,1349,9336
3818,1494,9318
4296,1613,9280
4937,1519,9265
5602,1121,9237
6187,515,9211
6620,-209,9146
6846,-1030,9104
6749,-1831,9068
6253,-2344,9051
5370,-2478,8992
4279,-2447,8944
3193,-2457,8898
2304,-2395,8890
1676,-2073,8859
1316,-1545,8836
1152,-1035,8797
1119,-618,8783
1154,-236,8749
1251,129,8729
1377,412,8692
1514,618,8676
1648,799,8641
1843,979,8622
2114,1122,8586
2435,1236,8569
2707,1340,8533
2896,1442,8515
2972,1521,8480
2962,1571,8462
2869,1602,8426
2765,1622,8408
2676,1638,8373
2633,1648,8354
2614,1652,8319
2633,1648,8301
2685,1644,8268
2765,1648,8247
2835,1661,8195
2896,1674,8140
2951,1676,8067
3028,1674,8033
3121,1672,8003
3225,1674,7980
3290,1672,7918
3291,1674,7873
3229,1681,7832
3160,1700,7819
3090,1715,7785
3028,1726,7765
2982,1723,7735
3028,1726,7712
3172,1732,7652
3357,1751,7605
3484,1773,7562
3554,1803,7551
3591,1829,7521
3620,1854,7498
3617,1875,7459
3620,1906,7444
3677,1943,7428
3818,1983,7444
3959,2011,7447
4015,2035,7444
3942,2057,7404
3818,2086,7391
3718,2106,7384
3686,2112,7391
3680,2101,7358
3686,2086,7337
3702,2064,7324
3752,2035,7337
3799,1994,7315
3818,1957,7283
3786,1922,7239
3752,1880,7230
3737,1818,7221
3752,1751,7230
3754,1684,7222
3752,1622,7230
3760,1555,7223
3818,1494,7230
3893,1438,7224
3949,1391,7230
3921,1337,7194
3818,1288,7123
3654,1243,7001
3489,1210,6909
3334,1180,6855
3225,1159,6855
3176,1143,6834
3225,1133,6801
3342,1118,6754
3489,1107,6748
3601,1102,6747
3686,1107,6748
3733,1109,6715
3752,1107,6694
3722,1096,6666
3686,1082,6641
3681,1063,6580
3752,1056,6534
3856,1061,6495
3949,1082,6480
3974,1098,6430
3949,1107,6373
3884,1113,6319
3818,1133,6319
3744,1161,6324
3686,1185,6319
3636,1195,6278
3620,1210,6266
3630,1235,6279
3686,1262,6319
3771,1275,6323
3884,1288,6319
3985,1309,6306
4081,1339,6319
4151,1357,6317
4213,1365,6319
4246,1365,6309
4279,1365,6319
4301,1363,6317
4344,1365,6319
4379,1369,6308
4410,1365,6319
4405,1352,6321
4410,1339,6319
4445,1338,6285
4542,1339,6266
4639,1331,6253
4674,1313,6266
4581,1310,6260
4410,1339,6266
4268,1389,6275
4279,1442,6319
4447,1512,6349
4739,1622,6373
5148,1713,6379
5727,1674,6427
6391,1434,6496
6977,1004,6587
7385,366,6643
7701,-489,6694
7927,-1419,6736
7899,-2112,6801
7426,-2408,6851
6582,-2447,6909
5547,-2459,6952
4476,-2447,7016
3451,-2264,7066
2633,-1854,7123
2103,-1336,7150
1843,-824,7176
1753,-364,7188
1843,52,7230
2064,404,7261
2304,695,7283
2428,923,7270
2501,1107,7283
2638,1255,7306
2896,1391,7337
3172,1513,7330
3423,1622,7337
3639,1708,7354
3884,1777,7391
4087,1834,7389
4213,1880,7391
4271,1913,7400
4410,1932,7444
4654,1943,7456
4937,1957,7444
5154,1973,7403
5332,1983,7391
5442,1983,7383
5398,1983,7391
5131,1983,7366
4805,1983,7337
4622,1977,7281
4674,1983,7230
4867,1996,7163
5134,2009,7123
5415,2006,7087
5661,2009,7069
5769,2020,7020
5727,2035,6962
5584,2033,6891
5463,2035,6855
5400,2050,6823
5398,2086,6801
5393,2115,6747
5398,2138,6694
5427,2157,6631
5529,2189,6587
5663,2225,6530
5793,2266,6480
5854,2304,6417
5858,2344,6373
5803,2373,6316
5727,2395,6266
5627,2399,6201
5529,2395,6159
5423,2382,6107
5332,2369,6052
5246,2348,5963
5200,2318,5891
5182,2270,5826
5200,2215,5784
5193,2150,5723
5134,2086,5677
4988,2019,5637
4805,1957,5623
4633,1892,5594
4542,1829,5570
4504,1761,5534
4476,1700,5516
4377,1636,5485
4213,1571,5463
4000,1500,5428
3818,1442,5409
3697,1398,5377
3686,1365,5355
3750,1325,5335
3884,1288,5355
4055,1255,5382
4279,1236,5409
4470,1219,5402
4542,1210,5409
4438,1205,5425
4279,1210,5463
4183,1212,5483
4213,1210,5516
4269,1205,5543
4279,1210,5570
4193,1221,5563
4081,1236,5570
4012,1246,5587
4081,1262,5623
4285,1277,5627
4608,1288,5623
4991,1286,5613
5398,1288,5623
5685,1297,5621
5727,1313,5623
5484,1318,5616
5134,1313,5623
4837,1308,5619
4674,1313,5623
4611,1318,5616
4674,1313,5623
4840,1298,5619
5068,1288,5623
5271,1286,5616
5463,1288,5623
5643,1278,5620
5793,1262,5623
5835,1244,5614
5793,1236,5623
5693,1233,5623
5595,1236,5623
5503,1237,5607
5463,1236,5623
5456,1225,5648
5463,1210,5677
5430,1194,5669
5398,1185,5677
5379,1173,5695
5398,1159,5730
5403,1141,5729
5398,1133,5730
5381,1131,5740
5398,1133,5784
5439,1130,5811
5529,1133,5837
5649,1136,5850
5793,1133,5891
5859,1117,5934
5793,1107,5998
5592,1106,6048
5398,1107,6105
5287,1095,6147
5266,1082,6212
5239,1077,6281
5200,1082,6373
5156,1082,6449
5134,1082,6534
5070,1082,6605
4937,1082,6694
4716,1069,6770
4476,1056,6855
4263,1050,6925
4147,1056,7016
4130,1059,7095
4213,1056,7176
4319,1050,7226
4410,1056,7283
4449,1069,7330
4476,1082,7391
4484,1083,7435
4476,1082,7498
4427,1079,7550
4410,1082,7605
4481,1081,7625
4674,1082,7658
4882,1081,7697
5003,1082,7765
4943,1080,7802
4739,1082,7819
4442,1082,7804
4147,1082,7819
3898,1077,7839
3752,1082,7873
3690,1093,7871
3686,1107,7873
3681,1109,7862
3686,1107,7873
3717,1111,7866
3818,1133,7873
3967,1161,7866
4147,1185,7873
4300,1198,7847
4410,1210,7819
4441,1223,7775
4410,1236,7765
4339,1239,7759
4279,1236,7765
4200,1226,7737
4081,1210,7712
3922,1185,7687
3818,1159,7712
3794,1132,7738
3818,1107,7765
3818,1078,7757
3818,1056,7765
3827,1040,7764
3818,1030,7765
3717,1015,7729
3554,1004,7712
3388,999,7702
3291,1004,7712
3256,1007,7685
3291,1004,7658
3337,994,7621
3357,979,7605
3299,963,7568
3225,953,7551
3179,952,7538
3225,953,7551
3360,960,7530
3554,979,7498
3675,1001,7450
3620,1004,7444
3409,1006,7442
3225,1056,7444
3208,1148,7409
3357,1236,7391
3560,1325,7377
3818,1468,7391
4230,1586,7384
4871,1468,7391
5603,1007,7385
6253,335,7391
6796,-407,7361
7306,-1185,7337
7598,-1923,7315
7306,-2395,7337
6307,-2509,7344
5003,-2447,7337
3864,-2404,7294
3028,-2292,7283
2355,-1945,7281
1843,-1416,7283
1569,-916,7246
1514,-515,7230
1515,-157,7224
1514,180,7230
1530,446,7195
1580,644,7176
1610,815,7168
1646,979,7176
1746,1107,7144
1975,1210,7123
2275,1303,7112
2567,1391,7123
2734,1454,7095
2765,1494,7069
2691,1523,7051
2633,1545,7069
2633,1561,7070
2699,1571,7069
2756,1582,7041
2765,1597,7016
2707,1612,6974
2633,1622,6962
2596,1624,6956
2633,1622,6962
2708,1621,6934
2765,1622,6909
2753,1621,6874
2699,1622,6855
2642,1621,6804
2633,1622,6748
2676,1620,6678
2765,1622,6641
2833,1622,6608
2830,1622,6587
2737,1618,6536
2633,1622,6480
2573,1632,6411
2567,1648,6373
2551,1658,6338
2501,1674,6319
2424,1695,6285
2370,1726,6266
2345,1751,6235
2370,1777,6212
2438,1801,6173
2567,1829,6159
2729,1853,6151
2896,1880,6159
3019,1905,6134
3094,1932,6105
3110,1947,6067
3094,1957,6052
3068,1958,6023
3094,1957,5998
3178,1947,5960
3291,1932,5945
3356,1906,5919
3357,1880,5891
3316,1846,5831
3291,1803,5784
3288,1748,5744
3291,1700,5730
3247,1658,5702
3160,1622,5677
3064,1574,5641
3028,1519,5623
3035,1462,5594
3028,1416,5570
2944,1375,5532
2830,1339,5516
2753,1299,5504
2765,1262,5516
2825,1222,5515
2896,1185,5516
2935,1143,5505
2962,1107,5516
3002,1076,5520
3094,1056,5516
3188,1040,5481
3225,1030,5463
3171,1016,5455
3094,1004,5463
3040,996,5438
3028,1004,5409
3033,1019,5372
3094,1030,5355
3216,1028,5326
3357,1030,5302
3413,1040,5268
3357,1056,5248
3222,1066,5217
3094,1082,5195
3000,1105,5162
2962,1133,5141
2971,1149,5108
3028,1159,5088
3083,1169,5070
3094,1185,5088
3031,1197,5111
2962,1210,5141
2966,1224,5141
3094,1236,5141
3259,1238,5148
3357,1236,5195
3323,1234,5231
3225,1236,5248
3132,1236,5233
3094,1236,5248
3101,1235,5278
3160,1236,5302
3220,1227,5274
3225,1210,5248
3120,1190,5237
2962,1185,5248
2825,1186,5224
2765,1185,5195
2751,1170,5173
2765,1159,5195
2783,1157,5218
2830,1159,5248
2906,1148,5267
3028,1133,5302
3164,1126,5324
3291,1133,5355
3373,1136,5388
3423,1133,5463
3437,1135,5543
3423,1159,5623
3365,1191,5668
3291,1210,5730
3230,1209,5818
3225,1210,5945
3273,1215,6040
3357,1210,6105
3430,1183,6141
3489,1159,6212
3541,1146,6293
3620,1133,6373
3690,1097,6417
3686,1056,6480
3523,1025,6554
3225,1004,6641
2864,976,6692
2567,953,6748
2376,955,6798
2304,979,6855
2288,1001,6877
2304,1004,6909
2309,1001,6950
2304,1004,7016
2286,1011,7048
2304,1004,7069
2392,1000,7080
2567,1030,7123
2793,1100,7153
3028,1185,7176
3225,1282,7169
3423,1416,7176
3736,1531,7173
4279,1494,7176
4961,1213,7160
5595,721,7176
6091,50,7199
6517,-773,7230
6775,-1607,7223
6582,-2189,7230
5775,-2414,7246
4608,-2447,7283
3458,-2477,7285
2501,-2447,7283
1706,-2203,7272
1119,-1751,7283
820,-1253,7277
790,-798,7283
872,-383,7279
987,0,7283
1147,309,7256
1382,541,7230
1617,720,7192
1777,876,7176
1842,1007,7145
1909,1133,7123
2051,1256,7085
2304,1365,7069
2602,1441,7039
2896,1494,7016
3095,1536,6974
3160,1571,6962
3080,1599,6954
2962,1622,6962
2872,1641,6952
2830,1648,6962
2811,1646,6964
2830,1648,6962
2875,1661,6924
2896,1674,6909
2843,1674,6902
2765,1674,6909
2727,1683,6876
2765,1700,6855
2830,1704,6843
2896,1700,6855
2938,1693,6831
2962,1700,6801
2961,1710,6762
2962,1726,6748
2962,1737,6717
2962,1751,6694
2932,1761,6659
2896,1777,6641
2874,1790,6607
2896,1803,6587
2932,1811,6555
2962,1829,6534
2977,1851,6496
3028,1880,6480
3132,1911,6468
3291,1957,6480
3462,2003,6476
3620,2035,6480
3706,2044,6471
3686,2060,6480
3578,2088,6474
3489,2112,6480
3466,2106,6487
3489,2086,6534
3491,2070,6586
3489,2060,6641
3494,2031,6648
3489,1983,6641
3411,1926,6623
3291,1880,6641
3204,1832,6647
3225,1777,6641
3323,1710,6601
3423,1648,6587
3418,1593,6583
3291,1545,6587
3099,1493,6554
2962,1442,6534
2909,1389,6524
2896,1339,6534
2843,1285,6508
2765,1236,6480
2685,1192,6459
2633,1159,6480
2586,1128,6486
2567,1107,6480
2579,1091,6443
2633,1082,6427
2695,1074,6417
2765,1082,6427
2813,1095,6405
2830,1107,6373
2800,1106,6327
2765,1107,6319
2746,1116,6317
2765,1133,6319
2810,1144,6287
2896,1159,6266
2982,1181,6251
3028,1210,6266
3016,1228,6264
3028,1236,6266
3117,1236,6255
3291,1236,6266
3490,1233,6263
3686,1236,6266
3816,1245,6255
3818,1262,6266
3657,1276,6266
3423,1288,6266
3214,1291,6248
3094,1288,6266
3035,1274,6292
3028,1262,6319
3032,1257,6309
3028,1262,6319
3006,1264,6342
3028,1262,6373
3125,1250,6365
3291,1236,6373
3465,1221,6393
3620,1210,6427
3703,1198,6420
3686,1185,6427
3565,1168,6445
3423,1159,6480
3303,1155,6475
3225,1159,6480
3181,1159,6497
3225,1159,6534
3350,1156,6532
3489,1159,6534
3534,1159,6543
3489,1159,6587
3390,1156,6612
3291,1159,6641
3200,1161,6658
3160,1159,6694
3174,1145,6713
3225,1133,6748
3258,1129,6785
3291,1133,6855
3357,1133,6910
3489,1133,6962
3620,1139,6997
3686,1159,7069
3640,1184,7148
3554,1210,7230
3523,1227,7274
3620,1236,7337
3790,1237,7410
3949,1236,7498
4036,1235,7533
4081,1236,7551
4082,1229,7560
4015,1210,7605
3841,1181,7634
3620,1159,7658
3420,1145,7651
3291,1133,7658
3207,1108,7653
3160,1082,7658
3120,1063,7647
3094,1056,7658
3071,1045,7658
3094,1030,7658
3150,1013,7624
3225,1004,7605
3263,1002,7590
3291,1004,7605
3314,1006,7601
3357,1004,7605
3372,1003,7595
3357,1004,7605
3298,1015,7598
3225,1030,7605
3147,1046,7597
3094,1056,7605
3054,1071,7596
3028,1107,7605
3041,1165,7598
3160,1236,7605
3381,1332,7595
3686,1468,7605
4108,1572,7602
4739,1519,7605
5512,1241,7573
6253,773,7551
6877,132,7532
7438,-670,7551
7773,-1505,7555
7504,-2112,7551
6454,-2379,7513
5003,-2447,7498
3664,-2489,7488
2633,-2447,7498
1807,-2186,7473
1185,-1726,7444
848,-1227,7402
790,-773,7391
858,-356,7364
987,26,7337
1181,332,7291
1448,567,7283
1720,758,7281
1975,927,7283
2206,1064,7248
2435,1185,7230
2626,1302,7218
2765,1416,7230
2804,1507,7219
2765,1571,7230
2657,1616,7246
2567,1648,7283
2539,1668,7285
2633,1674,7283
2816,1674,7271
3028,1674,7283
3175,1675,7279
3225,1674,7283
3180,1670,7274
3094,1674,7283
3025,1685,7277
3028,1700,7283
3070,1703,7275
3094,1700,7283
3062,1694,7276
3028,1700,7283
3016,1710,7276
3028,1726,7283
3037,1738,7276
3094,1751,7283
3208,1754,7276
3357,1751,7283
3468,1743,7276
3554,1751,7283
3645,1773,7276
3752,1803,7283
3811,1818,7276
3818,1829,7283
3813,1844,7276
3884,1880,7283
4000,1921,7276
4081,1957,7283
4044,1981,7276
3949,2009,7283
3894,2037,7276
3949,2060,7283
4054,2071,7276
4147,2086,7283
4190,2104,7275
4213,2112,7283
4200,2091,7277
4147,2060,7283
4072,2032,7274
4081,2009,7283
4212,1973,7279
4410,1932,7283
4519,1883,7272
4476,1829,7283
4311,1761,7284
4147,1700,7283
4043,1647,7247
4015,1597,7230
3996,1530,7220
3949,1468,7230
3836,1421,7205
3686,1391,7176
3509,1354,7136
3357,1313,7123
3263,1270,7094
3291,1236,7069
3429,1206,7028
3620,1185,7016
3723,1168,7005
3686,1159,7016
3571,1145,7010
3554,1133,7016
3684,1125,7007
3884,1133,7016
4015,1146,7009
4081,1159,7016
4114,1166,7008
4147,1185,7016
4148,1211,7008
4147,1236,7016
4144,1247,7009
4147,1262,7016
4131,1287,7006
4147,1313,7016
4203,1318,7026
4279,1313,7069
4299,1316,7099
4279,1339,7123
4254,1367,7113
4279,1391,7123
4335,1404,7137
4410,1416,7176
4459,1428,7196
4476,1442,7230
4442,1448,7253
4410,1442,7283
4427,1425,7281
4542,1416,7283
4692,1415,7274
4805,1416,7283
4836,1404,7275
4871,1391,7283
4969,1383,7279
5134,1391,7283
5243,1395,7268
5200,1391,7283
4943,1376,7304
4542,1365,7337
4123,1353,7333
3884,1339,7337
3906,1320,7346
4147,1313,7391
4406,1314,7416
4542,1313,7444
4507,1299,7455
4410,1288,7498
4321,1292,7541
4279,1313,7605
4253,1330,7650
4279,1339,7712
4369,1347,7758
4542,1365,7819
4724,1382,7862
4871,1391,7926
4933,1381,7976
4937,1365,8033
4897,1349,8057
4871,1339,8087
4858,1327,8103
4871,1313,8140
4873,1290,8160
4871,1262,8194
4842,1231,8212
4805,1210,8247
4759,1195,8266
4739,1185,8301
4715,1169,8320
4674,1159,8354
4593,1155,8373
4542,1159,8408
4524,1158,8427
4542,1159,8462
4534,1160,8479
4542,1159,8515
4577,1150,8537
4674,1133,8569
4773,1117,8567
4871,1107,8569
4943,1112,8555
5003,1133,8569
5004,1163,8568
4937,1185,8569
4800,1199,8536
4674,1236,8515
4624,1312,8483
4739,1416,8462
5052,1527,8408
5595,1622,8354
6314,1626,8287
7109,1442,8247
7804,1030,8193
8294,438,8140
8530,-307,8055
8557,-1159,7980
8358,-1951,7891
7899,-2421,7819
7123,-2517,7730
6122,-2447,7658
5058,-2388,7573
4147,-2241,7498
3464,-1860,7403
3028,-1313,7337
2811,-803,7275
2830,-386,7230
3011,-5,7150
3225,361,7069
3319,646,6975
3291,850,6909
3216,1018,6841
3225,1185,6801
3354,1325,6749
3620,1442,6694
3946,1547,6606
4279,1648,6534
4521,1726,6466
4674,1777,6427
4716,1808,6369
4674,1829,6319
4496,1845,6257
4213,1854,6212
3894,1857,6151
3686,1854,6105
3613,1853,6060
3620,1854,6052
3631,1854,6045
3686,1854,6052
3802,1853,6043
3949,1854,6052
4054,1853,6049
4147,1854,6052
4258,1853,6037
4410,1854,6052
4579,1852,6074
4805,1854,6105
5068,1852,6101
5332,1854,6105
5519,1859,6119
5661,1880,6159
5739,1906,6168
5727,1932,6159
5565,1943,6122
5332,1957,6105
5102,1978,6092
4937,2009,6105
4807,2034,6106
4739,2060,6105
4752,2084,6073
4871,2112,6052
5032,2135,6035
5200,2163,6052
5349,2190,6056
5529,2215,6052
5744,2221,6017
5990,2215,5998
6208,2200,5986
6385,2189,5998
6486,2168,5994
6517,2138,5998
6449,2095,5990
6319,2060,5998
6131,2026,5992
5924,1983,5998
5690,1919,5992
5463,1854,5998
5231,1797,5991
5003,1751,5998
4758,1692,5994
4542,1622,5998
4370,1549,5987
4279,1494,5998
4248,1451,6014
4279,1416,6052
4315,1377,6074
4344,1339,6105
4354,1299,6125
4410,1262,6159
4517,1220,6179
4674,1185,6212
4830,1154,6236
5003,1133,6266
5142,1114,6266
5200,1107,6266
5094,1107,6255
4871,1107,6266
4607,1095,6266
4410,1082,6266
4281,1075,6235
4213,1082,6212
4147,1092,6194
4081,1107,6212
4002,1121,6219
3949,1133,6212
3925,1141,6173
3949,1159,6159
3998,1184,6155
4081,1210,6159
4171,1225,6127
4279,1236,6105
4390,1248,6093
4542,1262,6105
4728,1265,6099
4937,1262,6105
5068,1256,6104
5068,1262,6105
4925,1273,6072
4739,1288,6052
4560,1292,6040
4410,1288,6052
4260,1273,6043
4147,1262,6052
4083,1256,6067
4081,1262,6105
4101,1265,6110
4147,1262,6105
4187,1247,6088
4213,1236,6105
4217,1231,6124
4279,1236,6159
4421,1238,6178
4608,1236,6212
4706,1225,6233
4674,1210,6266
4539,1193,6282
4410,1185,6319
4307,1182,6359
4213,1185,6427
4078,1183,6478
3949,1185,6534
3890,1192,6573
3949,1210,6641
4045,1226,6711
4081,1236,6801
4002,1237,6874
3884,1236,6962
3802,1227,7038
3818,1210,7123
3919,1184,7189
4081,1159,7283
4190,1133,7383
4147,1107,7498
3933,1078,7577
3686,1056,7658
3496,1041,7728
3357,1030,7819
3190,1006,7893
3028,979,7980
2919,956,8039
2896,953,8087
2909,954,8100
2962,953,8140
3027,941,8189
3094,927,8247
3105,922,8252
3094,927,8247
3062,933,8233
3028,927,8247
2962,919,8243
2896,927,8247
2861,955,8237
2896,979,8247
2984,994,8239
3094,1030,8247
3175,1099,8255
3225,1185,8301
3290,1293,8331
3489,1442,8354
3925,1553,8342
4608,1468,8354
5374,1113,8371
6056,567,8408
6613,-108,8408
7109,-901,8408
7414,-1699,8395
7241,-2241,8408
6424,-2429,8403
5200,-2447,8408
3934,-2477,8397
2830,-2421,8408
1882,-2110,8402
1119,-1597,8408
608,-1091,8398
395,-670,8408
430,-286,8404
658,77,8408
971,361,8379
1251,567,8354
1411,737,8315
1514,901,8301
1643,1040,8272
1843,1159,8247
2068,1267,8190
2304,1365,8140
2498,1439,8077
2633,1494,8033
2678,1538,7973
2699,1571,7926
2725,1589,7865
2765,1597,7819
2758,1600,7730
2699,1597,7605
2615,1593,7427
2567,1597,7283
2578,1610,7177
2633,1622,7123
2662,1623,7059
2633,1622,7016
2586,1622,6975
2633,1622,6962
2803,1618,6930
3028,1622,6909
3181,1634,6874
3225,1648,6855
3179,1648,6819
3094,1648,6801
2968,1656,6773
2830,1674,6748
2704,1686,6688
2633,1700,6641
2594,1711,6599
2567,1726,6587
2539,1734,6557
2567,1751,6534
2685,1774,6498
2896,1803,6480
3133,1825,6448
3357,1854,6427
3541,1891,6392
3686,1932,6373
3741,1959,6340
3686,1983,6319
3559,2008,6284
3489,2035,6266
3538,2043,6249
3686,2035,6266
3837,2010,6271
3949,1983,6266
3989,1947,6227
3949,1906,6212
3829,1854,6208
3686,1803,6212
3532,1750,6180
3357,1700,6159
3159,1646,6148
3028,1597,6159
3018,1545,6134
3094,1494,6105
3131,1439,6082
3094,1391,6105
3015,1341,6116
2962,1288,6105
2909,1227,6060
2830,1185,6052
2716,1157,6069
2633,1133,6105
2605,1093,6105
2633,1056,6105
2680,1035,6100
2765,1030,6105
2872,1018,6076
2962,1004,6052
2946,996,6035
2830,1004,6052
2690,1015,6054
2633,1030,6052
2635,1042,6022
2633,1056,5998
2603,1066,5962
2633,1082,5945
2748,1095,5916
2896,1107,5891
3003,1115,5849
3094,1133,5837
3165,1159,5834
3160,1185,5837
3016,1197,5807
2830,1210,5784
2730,1225,5770
2765,1236,5784
2854,1235,5782
2962,1236,5784
3103,1247,5775
3291,1262,5784
3413,1257,5779
3357,1236,5784
3126,1215,5777
2896,1210,5784
2797,1212,5778
2830,1210,5784
2894,1197,5780
2962,1185,5784
3031,1172,5759
3094,1159,5730
3089,1141,5688
3028,1133,5677
2946,1133,5671
2896,1133,5677
2860,1120,5651
2830,1107,5623
2791,1102,5584
2765,1107,5570
2749,1108,5557
2765,1107,5570
2823,1105,5584
2962,1107,5623
3155,1106,5649
3357,1107,5677
3493,1114,5690
3554,1133,5730
3539,1157,5776
3489,1185,5837
3449,1203,5882
3489,1210,5945
3575,1208,5999
3620,1210,6052
3548,1213,6071
3423,1210,6105
3326,1189,6149
3291,1159,6212
3261,1128,6242
3225,1107,6266
3201,1092,6279
3225,1082,6319
3269,1070,6361
3291,1056,6427
3230,1031,6481
3094,1004,6534
2929,982,6554
2830,979,6587
2806,981,6627
2830,979,6694
2833,966,6745
2830,953,6801
2806,950,6847
2765,953,6909
2669,956,6943
2567,953,6962
2497,958,6950
2501,979,6962
2554,1002,6981
2633,1004,7016
2702,1007,7017
2765,1056,7016
2852,1147,7003
3028,1236,7016
3292,1327,7014
3620,1468,7016
4009,1580,7003
4542,1468,7016
5247,1040,7017
6056,412,7016
6781,-315,6980
7241,-1133,6962
7248,-1931,6951
6714,-2421,6962
5698,-2510,6940
4476,-2447,6909
3336,-2463,6863
2435,-2421,6855
1736,-2096,6850
1185,-1545,6855
782,-1026,6827
592,-618,6801
613,-243,6764
790,129,6748
1031,418,6717
1316,618,6694
1635,784,6657
1975,953,6641
2254,1096,6612
2435,1210,6587
2534,1305,6544
2633,1391,6534
2720,1461,6530
2765,1519,6534
2742,1568,6502
2765,1597,6480
2891,1610,6466
3094,1622,6480
3243,1639,6477
3291,1648,6480
3262,1646,6473
3225,1648,6480
3210,1661,6471
3225,1674,6480
3223,1673,6495
3160,1674,6534
3027,1685,6543
2896,1700,6534
2805,1700,6495
2765,1700,6480
2762,1707,6472
2830,1726,6480
2943,1730,6457
3028,1726,6427
2998,1718,6384
2896,1726,6373
2813,1737,6351
2830,1751,6319
2912,1761,6254
3028,1777,6212
3166,1797,6179
3357,1829,6159
3536,1863,6117
3620,1906,6105
3572,1945,6104
3489,1983,6105
3439,2009,6066
3423,2035,6052
3386,2058,6066
3357,2086,6105
3367,2105,6104
3423,2112,6105
3496,2101,6117
3620,2086,6159
3807,2063,6181
4015,2035,6212
4142,1996,6237
4147,1957,6266
4024,1910,6260
3818,1854,6266
3568,1786,6282
3357,1726,6319
3204,1673,6323
3094,1622,6319
2965,1557,6307
2830,1494,6319
2709,1437,6317
2633,1391,6319
2585,1338,6309
2567,1288,6319
2558,1243,6317
2567,1210,6319
2584,1172,6308
2633,1133,6319
2695,1098,6321
2765,1082,6319
2822,1077,6300
2896,1082,6319
2967,1082,6350
3028,1082,6373
3076,1070,6342
3160,1056,6319
3237,1045,6311
3225,1056,6319
3075,1081,6289
2896,1107,6266
2804,1119,6255
2830,1133,6266
2896,1155,6239
2962,1185,6212
3006,1201,6194
3028,1210,6212
3003,1219,6213
2962,1236,6212
2938,1250,6200
2962,1262,6212
2998,1271,6212
3028,1288,6212
3045,1303,6197
3094,1313,6212
3177,1313,6234
3291,1313,6266
3397,1313,6265
3489,1313,6266
3523,1303,6257
3489,1288,6266
3402,1271,6260
3357,1262,6266
3378,1251,6260
3423,1236,6266
3409,1218,6255
3357,1210,6266
3308,1210,6280
3291,1210,6319
3262,1198,6342
3225,1185,6373
3199,1178,6391
3225,1185,6427
3282,1188,6446
3357,1185,6480
3420,1171,6515
3489,1159,6587
3555,1151,6647
3620,1159,6694
3638,1173,6707
3620,1185,6748
3613,1184,6797
3686,1185,6855
3769,1192,6874
3752,1210,6909
3609,1226,6953
3489,1236,7016
3483,1237,7039
