II,III,PLETH,ABP
-246,224,8849,3729
66,337,8811,3751
393,453,8788,3786
600,565,8764,3815
769,675,8772,3852
962,772,8758,3874
1092,843,8761,3896
1132,884,8753,3901
1215,909,8765,3907
1373,928,8754,3896
1434,937,8761,3881
1352,916,8756,3849
1336,869,8768,3820
1458,834,8749,3781
1442,845,8743,3746
1109,868,8723,3701
752,841,8721,3664
747,766,8697,3622
990,716,8689,3591
1068,717,8668,3555
871,713,8667,3534
730,681,8641,3513
900,680,8624,3504
1177,737,8588,3488
1159,776,8574,3484
802,732,8542,3480
478,669,8517,3486
474,683,8476,3482
638,756,8465,3481
639,762,8437,3470
428,646,8400,3468
239,481,8326,3458
219,366,8283,3455
261,279,8238,3442
194,160,8179,3434
-34,44,8059,3416
-333,33,7957,3404
-555,84,7877,3384
-587,23,7822,3368
-502,-211,7728,3341
-500,-429,7660,3320
-654,-464,7614,3293
-829,-376,7592,3277
-916,-330,7527,3256
-928,-314,7475,3240
-830,-204,7438,3217
-562,4,7423,3202
-303,153,7364,3185
-358,170,7312,3178
-633,196,7271,3162
-640,412,7257,3152
-235,767,7215,3136
76,1041,7193,3127
-88,1124,7179,3112
-324,1176,7183,3102
11,1395,7149,3086
816,1742,7121,3077
1312,1980,7094,3061
1021,1959,7084,3052
341,1768,7043,3036
-37,1581,7012,3027
36,1462,6984,3011
108,1355,6974,3001
-132,1232,6934,2985
-494,1135,6904,2978
-683,1104,6875,2968
-764,1105,6864,2966
-900,1097,6825,2957
-1023,1099,6786,2953
-1011,1156,6740,2943
-974,1239,6715,2941
-1030,1239,6667,2932
-1097,1057,6615,2928
-1166,668,6546,2918
-1456,128,6501,2915
-1954,-435,6453,2908
-2193,-870,6412,2903
-1856,-1088,6354,2888
-1326,-1125,6322,2879
-1201,-1114,6285,2867
-1539,-1143,6244,2865
-1923,-1190,6169,2853
-2049,-1168,6114,2843
-1920,-1045,6069,2825
-1666,-888,6036,2815
-1423,-788,5973,2804
-1306,-760,5929,2801
-1273,-755,5896,2791
-1152,-735,5871,2788
-905,-716,5811,2779
-752,-732,5764,2778
-838,-777,5730,2773
-1011,-815,5709,2776
-1043,-826,5658,2777
-971,-829,5624,2786
-982,-837,5604,2786
-1109,-846,5593,2790
-1181,-862,5541,2789
-1085,-908,5494,2796
-867,-953,5456,2793
-697,-944,5436,2792
-732,-882,5386,2780
-1008,-864,5349,2777
-1341,-916,5325,2767
-1509,-966,5317,2762
-1493,-946,5277,2743
-1478,-915,5243,2733
-1497,-936,5216,2720
-1398,-981,5206,2723
-1161,-994,5168,2721
-1041,-1019,5135,2734
-1170,-1105,5106,2749
-1324,-1215,5094,2794
-1258,-1252,5060,2857
-1115,-1220,5029,2961
-1200,-1204,4996,3090
-1505,-1259,4982,3267
-1681,-1331,4951,3474
-1523,-1355,4922,3727
-1230,-1333,4886,4003
-1132,-1338,4868,4316
-1250,-1381,4843,4644
-1332,-1418,4827,4995
-1259,-1416,4802,5335
-1223,-1423,4794,5667
-1391,-1469,4780,5959
-1643,-1516,4771,6223
-1757,-1514,4749,6435
-1738,-1505,4741,6607
-1709,-1543,4726,6717
-1690,-1617,4711,6781
-1642,-1666,4675,6785
-1606,-1679,4652,6758
-1570,-1675,4627,6692
-1440,-1662,4605,6613
-1263,-1631,4553,6510
-1278,-1600,4508,6412
-1498,-1575,4470,6308
-1606,-1539,4452,6222
-1414,-1473,4421,6139
-1179,-1403,4399,6080
-1156,-1355,4381,6030
-1223,-1319,4385,6007
-1168,-1249,4371,5987
-1078,-1140,4348,5986
-1096,-1040,4318,5982
-1104,-1001,4326,5995
-930,-989,4334,5996
-718,-936,4328,6002
-728,-828,4296,5985
-946,-739,4315,5966
-1087,-700,4362,5925
-1035,-675,4403,5882
-973,-648,4400,5816
-1104,-687,4446,5749
-1343,-812,4544,5663
-1469,-931,4652,5581
-1435,-950,4702,5485
-1405,-913,4784,5395
-1419,-914,4920,5294
-1318,-958,5075,5205
-1068,-969,5160,5109
-951,-932,5256,5025
-1192,-907,5404,4933
-1588,-944,5590,4850
-1740,-1007,5715,4757
-1570,-1031,5834,4673
-1351,-994,5990,4580
-1307,-927,6203,4497
-1370,-870,6379,4404
-1353,-835,6534,4321
-1190,-810,6686,4226
-1002,-787,6887,4139
-958,-763,7070,4039
-1080,-724,7226,3948
-1179,-660,7350,3850
-1070,-574,7519,3764
-796,-478,7696,3676
-590,-381,7857,3609
-574,-280,7962,3545
-591,-181,8097,3501
-382,-92,8254,3461
49,-15,8405,3447
379,58,8485,3442
329,123,8578,3456
41,172,8699,3469
-107,192,8832,3499
-6,182,8896,3529
67,145,8961,3570
-61,98,9047,3599
-185,54,9153,3634
-73,30,9198,3659
113,18,9240,3686
55,-1,9293,3696
-250,-48,9371,3702
-455,-94,9397,3690
-337,-92,9419,3676
-42,-30,9444,3645
126,40,9500,3617
80,66,9518,3582
-38,47,9536,3549
-74,26,9545,3502
-33,21,9583,3459
19,8,9593,3417
48,-36,9605,3388
34,-90,9598,3358
-93,-130,9617,3336
-350,-170,9615,3312
-628,-256,9620,3300
-788,-387,9598,3284
-835,-517,9595,3278
-884,-607,9575,3270
-1008,-685,9573,3277
-1152,-788,9547,3282
-1243,-898,9541,3290
-1279,-950,9520,3285
-1300,-921,9517,3281
-1286,-881,9493,3270
-1215,-909,9486,3267
-1193,-991,9464,3258
-1370,-1044,9463,3256
-1654,-1055,9437,3245
-1749,-1083,9421,3236
-1569,-1135,9384,3215
-1373,-1139,9370,3198
-1346,-1107,9337,3175
-1342,-1157,9315,3161
-1264,-1330,9273,3139
-1319,-1473,9259,3122
-1629,-1447,9230,3100
-1911,-1310,9208,3086
-1873,-1204,9162,3064
-1654,-1124,9151,3046
-1513,-943,9128,3024
-1424,-656,9083,3013
-1258,-433,8967,2998
-1103,-372,8869,2986
-1042,-321,8788,2963
-941,-60,8731,2948
-708,374,8637,2933
-539,689,8571,2926
-556,718,8525,2909
-519,663,8503,2897
-152,864,8435,2885
379,1345,8385,2882
712,1772,8349,2871
733,1840,8334,2862
606,1623,8271,2847
434,1399,8222,2842
222,1282,8184,2833
-29,1120,8169,2830
-304,827,8109,2822
-640,563,8061,2819
-982,546,8019,2809
-1192,753,8003,2801
-1230,980,7952,2786
-1246,1097,7916,2780
-1304,1134,7886,2770
-1316,1115,7881,2764
-1306,962,7840,2749
-1500,602,7809,2741
-1899,103,7777,2732
-2147,-374,7769,2727
-2023,-720,7732,2712
-1782,-940,7702,2703
-1712,-1055,7668,2693
-1731,-1072,7657,2690
-1703,-1048,7622,2675
-1749,-1090,7595,2665
-1897,-1220,7558,2653
-1857,-1317,7545,2653
-1523,-1289,7513,2645
-1243,-1221,7489,2640
-1211,-1243,7448,2629
-1142,-1337,7432,2627
-915,-1364,7404,2619
-953,-1275,7383,2619
-1456,-1159,7340,2616
-1905,-1119,7319,2621
-1826,-1166,7294,2619
-1549,-1233,7285,2620
-1562,-1246,7254,2615
-1712,-1195,7241,2624
-1580,-1144,7226,2632
-1285,-1164,7231,2645
-1230,-1228,7219,2644
-1424,-1257,7225,2647
-1506,-1218,7222,2643
-1365,-1188,7226,2645
-1212,-1234,7201,2634
-1216,-1349,7191,2630
-1307,-1455,7176,2620
-1394,-1528,7174,2620
-1467,-1582,7146,2606
-1561,-1621,7135,2597
-1655,-1587,7122,2580
-1712,-1475,7119,2579
-1718,-1391,7090,2578
-1700,-1470,7080,2597
-1643,-1649,7070,2622
-1533,-1731,7066,2680
-1431,-1626,7026,2757
-1466,-1501,7002,2878
-1623,-1544,6981,3027
-1730,-1736,6968,3227
-1698,-1891,6917,3463
-1663,-1928,6875,3751
-1707,-1901,6838,4065
-1719,-1871,6815,4414
-1621,-1792,6758,4769
-1565,-1638,6712,5139
-1645,-1495,6672,5492
-1712,-1498,6649,5829
-1636,-1647,6596,6121
-1545,-1815,6550,6376
-1559,-1888,6507,6573
-1565,-1913,6484,6727
-1454,-1979,6432,6816
-1367,-2066,6375,6857
-1393,-2043,6310,6838
-1387,-1884,6269,6790
-1249,-1743,6217,6706
-1198,-1791,6172,6610
-1375,-1955,6120,6492
-1566,-2000,6091,6381
-1504,-1805,6050,6270
-1289,-1537,6002,6181
-1141,-1417,5931,6098
-1072,-1471,5882,6043
-987,-1513,5835,6001
-949,-1438,5795,5989
-999,-1323,5736,5981
-1010,-1311,5703,5992
-901,-1388,5668,5997
-879,-1436,5611,6013
-1142,-1382,5488,6011
-1560,-1306,5363,6011
-1808,-1309,5265,5990
-1803,-1402,5214,5972
-1744,-1493,5152,5929
-1826,-1531,5103,5881
-2007,-1531,5068,5807
-2130,-1529,5080,5734
-2140,-1498,5085,5646
-2120,-1426,5084,5563
-2111,-1377,5074,5462
-2056,-1428,5112,5365
-1929,-1522,5160,5260
-1800,-1508,5201,5171
-1682,-1328,5209,5076
-1509,-1120,5257,4994
-1327,-1036,5334,4903
-1314,-1061,5414,4823
-1452,-1068,5446,4736
-1464,-1009,5507,4661
-1203,-927,5608,4579
-908,-854,5730,4507
-831,-764,5799,4424
-874,-656,5876,4348
-792,-567,5976,4257
-623,-540,6095,4171
-575,-561,6159,4070
-645,-581,6221,3980
-566,-532,6305,3883
-230,-415,6427,3800
115,-312,6517,3710
123,-318,6599,3632
-203,-395,6678,3554
-527,-418,6777,3499
-579,-331,6844,3453
-465,-240,6905,3429
-429,-253,6959,3406
-528,-340,7045,3403
-615,-378,7116,3406
-612,-324,7186,3436
-562,-243,7233,3469
-534,-208,7303,3512
-543,-213,7365,3547
-581,-218,7430,3588
-584,-210,7464,3622
-508,-209,7516,3658
-418,-212,7564,3675
-451,-192,7620,3688
-552,-147,7642,3683
-506,-123,7680,3678
-250,-155,7723,3656
-79,-234,7786,3627
-291,-323,7813,3581
-812,-420,7837,3540
-1269,-525,7850,3493
-1423,-620,7885,3452
-1352,-672,7896,3403
-1262,-688,7900,3366
-1215,-694,7879,3331
-1143,-704,7879,3310
-1008,-708,7866,3283
-907,-713,7857,3268
-943,-744,7827,3256
-1107,-811,7821,3262
-1273,-878,7811,3266
-1372,-903,7804,3279
-1459,-895,7764,3284
-1628,-911,7743,3296
-1862,-977,7720,3297
-2040,-1051,7706,3302
-2049,-1086,7660,3296
-1900,-1090,7632,3293
-1694,-1095,7610,3278
-1543,-1099,7599,3262
-1509,-1083,7549,3234
-1605,-1048,7509,3210
-1776,-1018,7470,3179
-1931,-1000,7447,3152
-1997,-992,7390,3116
-1980,-1000,7345,3086
-1921,-1038,7305,3054
-1858,-1087,7283,3034
-1804,-1085,7226,3012
-1760,-976,7168,2996
-1698,-794,7108,2976
-1606,-627,7072,2965
-1531,-515,7010,2950
-1549,-417,6944,2943
-1623,-310,6864,2931
-1594,-205,6811,2927
-1330,-56,6747,2920
-922,219,6677,2922
-624,575,6589,2918
-580,838,6534,2918
-607,958,6477,2909
-408,1122,6405,2904
49,1494,6297,2891
438,1934,6228,2882
484,2152,6168,2865
241,2042,6059,2855
-41,1767,5850,2840
-239,1519,5651,2831
-334,1355,5508,2815
-355,1234,5404,2805
-382,1149,5270,2792
-549,1123,5175,2788
-790,1170,5131,2780
-852,1248,5098,2777
-625,1303,4998,2767
-372,1339,4906,2763
-378,1424,4857,2755
-622,1558,4823,2752
-892,1575,4726,2742
-1152,1264,4634,2738
-1486,631,4582,2729
-1846,-61,4548,2727
-2023,-552,4456,2717
-1938,-818,4363,2708
-1761,-989,4306,2693
-1751,-1148,4272,2687
-1979,-1287,4192,2678
-2273,-1379,4114,2672
-2382,-1403,4066,2656
-2240,-1333,4040,2645
-2008,-1195,3968,2630
-1889,-1089,3883,2621
-1868,-1076,3813,2605
-1791,-1109,3772,2596
-1608,-1112,3705,2590
-1479,-1089,3631,2594
-1526,-1088,3566,2593
-1666,-1106,3532,2594
-1710,-1099,3482,2589
-1619,-1066,3421,2596
-1515,-1065,3347,2600
-1508,-1126,3302,2607
-1547,-1200,3262,2604
-1541,-1221,3230,2608
-1482,-1189,3181,2609
-1465,-1182,3152,2614
-1524,-1227,3136,2605
-1615,-1281,3149,2600
-1672,-1290,3147,2591
-1707,-1278,3146,2589
-1726,-1283,3156,2574
-1712,-1299,3228,2564
-1652,-1285,3313,2547
-1613,-1263,3383,2540
-1631,-1275,3432,2522
-1650,-1330,3546,2513
-1572,-1368,3697,2498
-1436,-1356,3821,2503
-1377,-1318,3888,2515
-1475,-1319,4025,2556
-1632,-1359,4241,2609
-1716,-1392,4445,2697
-1694,-1378,4555,2807
-1667,-1351,4707,2970
-1697,-1347,4951,3169
-1738,-1375,5193,3417
-1688,-1414,5320,3692
-1564,-1466,5459,4006
-1501,-1512,5688,4338
-1573,-1528,5935,4694
-1598,-1511,6066,5043
-1394,-1526,6181,5391
-1119,-1595,6370,5710
-1169,-1669,6592,6000
-1576,-1669,6716,6230
-1928,-1616,6809,6410
-1913,-1574,6946,6527
-1731,-1583,7121,6604
-1665,-1609,7222,6627
-1675,-1624,7289,6614
-1611,-1617,7374,6550
-1601,-1613,7493,6465
-1792,-1632,7563,6355
-2012,-1687,7608,6250
-1966,-1747,7652,6139
-1736,-1782,7729,6044
-1689,-1796,7778,5953
-1954,-1834,7812,5891
-2214,-1889,7824,5840
-2151,-1905,7849,5813
-1852,-1844,7852,5790
-1720,-1766,7856,5788
-1951,-1740,7843,5787
-2304,-1768,7849,5800
-2392,-1772,7847,5803
-2156,-1704,7859,5813
-1890,-1578,7845,5804
-1854,-1452,7831,5790
-1961,-1354,7796,5749
-1983,-1292,7780,5707
-1857,-1249,7750,5648
-1735,-1212,7730,5588
-1699,-1165,7688,5499
-1651,-1100,7666,5411
-1465,-998,7636,5311
-1208,-871,7624,5222
-1046,-755,7584,5119
-1037,-692,7552,5022
-1063,-660,7516,4919
-1007,-605,7524,4831
-856,-493,7526,4739
-652,-371,7535,4657
-386,-287,7526,4566
-107,-253,7565,4487
6,-234,7610,4401
-234,-226,7655,4326
-718,-246,7660,4239
-1090,-309,7713,4154
-1103,-375,7790,4053
-910,-412,7872,3965
-805,-421,7897,3871
-873,-441,7964,3788
-937,-469,8072,3695
-881,-476,8196,3616
-758,-453,8252,3539
-684,-453,8331,3484
-678,-505,8446,3432
-702,-577,8579,3401
-715,-606,8640,3377
-740,-590,8716,3376
-819,-569,8828,3380
-975,-568,8975,3403
-1140,-556,9059,3430
-1239,-519,9147,3469
-1267,-479,9253,3500
-1302,-487,9391,3536
-1376,-556,9470,3565
-1443,-653,9549,3598
-1450,-734,9640,3617
-1440,-802,9779,3634
-1484,-888,9880,3633
-1597,-1010,9978,3629
-1687,-1119,10068,3606
-1704,-1165,10205,3583
-1703,-1146,10318,3549
-1806,-1127,10427,3520
-2020,-1149,10505,3480
-2236,-1204,10623,3444
-2343,-1252,10732,3403
-2357,-1292,10838,3374
-2329,-1342,10901,3343
-2281,-1403,11001,3322
-2219,-1436,11109,3297
-2192,-1423,11229,3289
-2191,-1391,11292,3284
-2153,-1394,11370,3290
-2060,-1431,11450,3286
-2018,-1458,11550,3288
-2071,-1447,11594,3286
-2141,-1426,11642,3298
-2141,-1425,11689,3303
-2130,-1439,11767,3310
-2169,-1438,11796,3303
-2207,-1428,11815,3302
-2157,-1436,11818,3291
-2078,-1471,11865,3281
-2088,-1488,11883,3257
-2217,-1456,11883,3235
-2376,-1411,11834,3207
-2497,-1408,11815,3184
-2571,-1425,11783,3150
-2616,-1397,11753,3122
-2611,-1352,11671,3091
-2537,-1391,11619,3070
-2410,-1500,11571,3044
-2272,-1518,11542,3020
-2116,-1370,11455,2991
-1923,-1182,11382,2973
-1740,-1071,11311,2955
-1679,-971,11275,2947
-1735,-784,11197,2932
-1792,-574,11132,2921
-1794,-460,11061,2905
-1807,-382,11035,2899
-1786,-159,10981,2890
-1575,237,10939,2887
-1186,597,10875,2877
-888,753,10852,2874
-771,833,10819,2866
-564,1109,10816,2860
-31,1616,10795,2845
584,2052,10806,2836
874,2159,10800,2825
771,2004,10821,2823
586,1837,10820,2815
516,1744,10843,2810
472,1653,10846,2801
271,1530,10874,2798
-68,1446,10876,2789
-387,1424,10898,2785
-562,1406,10900,2776
-632,1342,10936,2777
-683,1275,10953,2774
-749,1270,10988,2779
-788,1342,10998,2776
-815,1396,11044,2775
-912,1269,11081,2766
-1151,858,11139,2761
-1478,250,11162,2752
-1747,-329,11200,2749
-1834,-707,11222,2740
-1767,-896,11270,2737
-1720,-1015,11287,2727
-1847,-1135,11312,2724
-2099,-1233,11323,2715
-2253,-1258,11377,2711
-2145,-1204,11409,2702
-1856,-1099,11424,2698
-1620,-986,11401,2690
-1572,-898,11433,2686
-1599,-855,11464,2676
-1512,-848,11452,2673
-1318,-855,11360,2669
-1204,-856,11325,2673
-1235,-855,11327,2671
-1286,-869,11281,2672
-1277,-904,11104,2669
-1301,-939,10953,2676
-1377,-953,10866,2682
-1353,-948,10760,2688
-1177,-938,10506,2680
-1060,-930,10242,2675
-1132,-916,10052,2668
-1210,-900,9894,2673
-1064,-879,9605,2668
-824,-858,9271,2663
-797,-848,8985,2645
-1034,-868,8774,2636
-1232,-891,8490,2619
-1173,-879,8153,2611
-989,-835,7822,2592
-970,-825,7586,2585
-1135,-878,7349,2576
-1243,-946,7090,2582
-1162,-961,6799,2590
-1049,-939,6586,2628
-1026,-933,6428,2674
-986,-970,6306,2748
-832,-1012,6146,2849
-716,-1040,6022,3021
-758,-1051,5952,3225
-826,-1065,5974,3448
-762,-1070,5998,3706
-694,-1061,6036,4072
-797,-1038,6070,4461
-1012,-1027,6140,4712
-1158,-1040,6160,4765
-1225,-1070,6135,4829
-1262,-1072,6096,5078
-1215,-1033,6178,5491
-1056,-990,6340,5876
-963,-1018,6508,6180
-1101,-1138,6613,6434
-1390,-1304,6773,6676
-1598,-1439,7009,6848
-1658,-1523,7265,6948
-1687,-1587,7425,6984
-1781,-1669,7569,6989
-1897,-1758,7763,6940
-1967,-1823,8008,6861
-1987,-1843,8170,6755
-2002,-1836,8259,6650
-2010,-1818,8338,6531
-1946,-1795,8481,6425
-1764,-1758,8594,6326
-1535,-1703,8614,6258
-1392,-1624,8552,6198
-1386,-1520,8529,6166
-1409,-1412,8527,6141
-1327,-1329,8463,6143
-1142,-1256,8275,6144
-994,-1150,8084,6159
-995,-1007,7943,6162
-1071,-884,7800,6176
-1014,-812,7549,6175
-734,-752,7269,6178
-417,-651,7037,6153
-317,-529,6853,6124
-382,-423,6596,6070
-314,-327,6282,6017
-16,-204,5977,5941
221,-65,5750,5867
157,53,5521,5775
-69,130,5264,5692
-166,180,4982,5597
-98,208,4772,5509
-14,212,4609,5410
26,199,4466,5325
62,186,4284,5237
88,181,4138,5161
101,181,4045,5076
156,178,4014,5003
254,170,3950,4922
231,148,3879,4849
-5,121,3845,4759
-274,101,3919,4674
-271,89,4002,4580
23,75,4040,4495
290,65,4062,4397
227,71,4251,4306
-83,90,4597,4204
-281,94,4972,4110
-150,87,5239,4003
137,109,5492,3907
274,180,5773,3808
188,253,6028,3733
68,267,6154,3662
44,215,6262,3612
31,139,6431,3567
-119,63,6629,3548
-377,-31,6730,3538
-565,-156,6793,3553
-564,-279,6886,3567
-474,-349,7014,3597
-504,-367,7077,3624
-701,-384,7109,3664
-838,-434,7148,3695
-692,-493,7216,3731
-395,-521,7244,3754
-333,-521,7255,3780
-626,-523,7261,3792
-978,-539,7287,3803
-1118,-549,7286,3793
-1138,-550,7285,3779
-1225,-562,7271,3746
-1328,-595,7269,3715
-1303,-624,7244,3674
-1204,-617,7234,3639
-1161,-581,7223,3598
-1159,-557,7231,3563
-1127,-565,7217,3522
-1122,-583,7219,3488
-1176,-581,7220,3452
-1168,-569,7250,3431
-1000,-575,7264,3409
-815,-608,7291,3401
-799,-633,7312,3390
-917,-624,7364,3387
-986,-594,7403,3378
-931,-573,7446,3380
-796,-553,7470,3377
-626,-506,7527,3377
-456,-453,7583,3366
-377,-450,7647,3363
-472,-488,7681,3354
-714,-490,7738,3349
-973,-455,7797,3329
-1123,-459,7871,3312
-1113,-511,7907,3290
-980,-497,7952,3275
-830,-402,7997,3253
-779,-368,8065,3237
-872,-491,8096,3215
-1020,-623,8118,3200
-1043,-592,8126,3175
-834,-430,8165,3155
-518,-298,8184,3132
-325,-218,8187,3123
-316,-85,8158,3108
-332,149,8162,3100
-249,392,8165,3083
-127,582,8150,3073
-26,777,8081,3058
117,1073,8034,3053
324,1429,8000,3044
483,1713,7961,3042
574,1863,7861,3032
802,1995,7775,3026
1307,2245,7711,3010
1859,2577,7657,2998
2077,2796,7541,2983
1877,2769,7428,2978
1546,2571,7338,2968
1370,2370,7276,2963
1370,2241,7167,2947
1364,2133,7053,2939
1233,2000,6950,2929
1011,1884,6885,2927
806,1850,6788,2918
655,1880,6680,2914
524,1911,6565,2904
385,1934,6489,2901
259,2008,6405,2893
175,2130,6326,2889
115,2150,6234,2879
35,1902,6176,2876
-94,1389,6119,2868
-252,814,6067,2864
-389,352,5987,2853
-459,41,5932,2851
-477,-160,5886,2843
-496,-245,5858,2839
-564,-229,5798,2825
-634,-187,5749,2815
-590,-196,5710,2803
-372,-207,5702,2800
-111,-149,5672,2791
-2,-32,5644,2788
-61,52,5620,2779
-86,67,5650,2775
37,58,5693,2765
202,84,5749,2764
284,129,5783,2761
324,158,5841,2765
374,164,5903,2761
374,183,5973,2763
290,214,6013,2762
257,229,6058,2772
408,224,6104,2774
644,246,6170,2777
712,289,6207,2774
536,291,6233,2782
322,244,6251,2786
286,228,6302,2792
381,282,6341,2782
436,320,6358,2777
481,280,6332,2767
678,228,6323,2767
922,251,6317,2755
871,303,6296,2748
512,293,6224,2733
312,229,6156,2737
553,192,6103,2743
884,201,6058,2773
864,195,5963,2809
615,141,5857,2877
559,88,5759,2964
752,89,5690,3097
884,131,5594,3263
778,145,5485,3484
549,86,5371,3736
349,-35,5293,4031
212,-171,5213,4348
122,-292,5127,4703
36,-388,5018,5070
-125,-461,4938,5446
-380,-520,4876,5793
-602,-585,4838,6121
-648,-666,4783,6405
-511,-738,4744,6655
-341,-780,4725,6842
-306,-799,4755,6981
-473,-826,4784,7057
-728,-864,4816,7091
-852,-889,4841,7067
-703,-871,4907,7013
-408,-812,4980,6923
-219,-728,5050,6827
-228,-651,5093,6716
-273,-595,5167,6618
-206,-555,5263,6522
-86,-505,5367,6449
-52,-429,5427,6378
-60,-331,5484,6330
71,-231,5552,6290
408,-131,5637,6280
778,-15,5684,6271
986,134,5715,6276
1045,290,5744,6270
1133,419,5799,6281
1336,528,5833,6285
1551,659,5843,6292
1643,805,5827,6269
1611,901,5833,6244
1527,912,5835,6202
1411,885,5820,6166
1262,872,5757,6107
1141,857,5694,6048
1116,808,5633,5971
1141,762,5585,5904
1098,782,5505,5821
977,859,5423,5741
915,917,5346,5645
1041,916,5303,5564
1295,906,5244,5480
1471,950,5175,5412
1414,1031,5094,5330
1199,1068,5055,5253
1064,1032,5027,5163
1172,985,5005,5087
1429,1008,4957,5003
1612,1095,4941,4925
1614,1169,4953,4830
1525,1176,5005,4740
1436,1139,5035,4636
1307,1095,5075,4540
1054,1025,5131,4432
726,894,5257,4332
477,726,5380,4222
404,604,5487,4122
455,557,5576,4015
508,526,5751,3925
467,446,5955,3836
329,346,6128,3764
165,291,6243,3693
67,289,6449,3646
52,278,6721,3608
61,225,6949,3593
32,162,7077,3581
-10,130,7333,3591
-7,117,7793,3608
39,74,8307,3645
37,-16,8649,3680
-89,-111,8916,3724
-308,-156,9209,3759
-498,-141,9488,3797
-573,-121,9608,3818
-544,-141,9680,3841
-489,-186,9817,3850
-445,-202,10016,3859
-397,-189,10117,3849
-345,-190,10159,3837
-338,-219,10220,3808
-403,-224,10344,3776
-469,-175,10415,3728
-436,-113,10431,3686
-331,-89,10417,3643
-285,-85,10446,3611
-348,-63,10457,3569
-400,-33,10437,3533
-325,-29,10362,3495
-190,-41,10311,3474
-162,-25,10263,3454
-257,25,10215,3446
-299,64,10105,3433
-140,65,9994,3432
132,50,9885,3428
275,62,9808,3433
161,92,9689,3430
-88,102,9567,3433
-251,74,9438,3427
-233,45,9356,3427
-116,48,9256,3416
-16,75,9153,3406
24,74,9024,3384
44,57,8940,3368
96,102,8861,3346
208,263,8797,3331
342,433,8694,3308
436,463,8620,3293
432,349,8564,3272
367,272,8559,3255
364,341,8533,3229
524,489,8521,3210
772,598,8511,3191
936,703,8558,3183
933,892,8602,3168
863,1143,8656,3158
856,1334,8687,3142
961,1459,8758,3133
1179,1643,8831,3118
1499,1975,8914,3108
1821,2331,8955,3092
1985,2537,9020,3083
1968,2600,9093,3067
2010,2733,9190,3057
2373,3065,9243,3042
2966,3451,9292,3038
3313,3630,9335,3030
3102,3527,9414,3028
2637,3301,9459,3017
2498,3130,9479,3008
2723,3022,9461,2993
2759,2906,9474,2988
2314,2785,9479,2979
1801,2741,9464,2976
1655,2784,9395,2967
1700,2822,9352,2964
1560,2800,9319,2954
1334,2795,9281,2947
1328,2869,9176,2932
1474,2948,9078,2925
1432,2869,8995,2915
1149,2570,8930,2911
856,2106,8808,2896
731,1598,8685,2884
758,1164,8575,2868
897,922,8499,2860
1062,864,8381,2844
1109,869,8257,2835
959,809,8132,2825
776,713,8049,2823
765,669,7948,2814
944,713,7842,2810
1095,777,7719,2800
1072,813,7638,2798
967,819,7556,2789
1004,843,7475,2784
1199,906,7366,2775
1376,1005,7291,2777
1441,1076,7222,2779
1534,1086,7153,2789
1729,1053,7041,2790
1865,1049,6958,2791
1758,1083,6892,2786
1509,1108,6831,2790
1338,1084,6728,2791
1330,1065,6657,2800
1435,1100,6608,2801
1639,1170,6546,2805
1911,1206,6391,2800
2117,1194,6226,2801
2134,1170,6098,2792
2042,1176,6033,2790
2013,1212,5950,2775
2107,1265,5876,2767
2220,1312,5825,2752
2253,1337,5829,2749
2165,1325,5817,2742
1974,1277,5799,2750
1732,1190,5774,2756
1526,1077,5801,2783
1407,962,5836,2817
1392,882,5876,2887
1463,839,5889,2984
1596,798,5936,3136
1680,716,6000,3321
1610,603,6081,3554
1396,502,6128,3813
1198,450,6188,4120
1109,422,6258,4454
1069,382,6352,4823
984,328,6412,5191
918,313,6468,5561
987,357,6521,5904
1208,418,6602,6229
1450,434,6662,6506
1595,414,6712,6743
1595,413,6741,6912
1490,476,6787,7029
1345,568,6825,7077
1259,640,6860,7086
1295,659,6859,7049
1458,659,6852,6991
1677,687,6829,6900
1885,770,6818,6803
2027,874,6782,6690
2096,961,6735,6589
2093,1023,6669,6491
2066,1092,6630,6420
2074,1170,6581,6359
2169,1213,6509,6325
2300,1178,6392,6295
2349,1091,6297,6289
2220,1023,6219,6282
1985,1021,6148,6293
1821,1057,6036,6296
1838,1080,5942,6312
1922,1077,5872,6316
1890,1078,5828,6323
1729,1098,5745,6304
1634,1115,5669,6281
1733,1118,5611,6234
1909,1133,5599,6192
1954,1169,5561,6129
1849,1192,5511,6066
1750,1167,5459,5979
1771,1123,5475,5898
1825,1105,5510,5804
1786,1122,5540,5721
1652,1132,5542,5627
1551,1119,5598,5544
1532,1096,5682,5453
1497,1075,5757,5374
1329,1031,5776,5286
1063,939,5843,5211
839,820,5970,5129
738,727,6119,5059
688,685,6203,4975
568,661,6302,4894
350,610,6442,4800
142,538,6608,4717
60,487,6706,4622
134,476,6800,4531
286,467,6928,4421
402,421,7102,4318
386,345,7232,4207
250,286,7346,4111
138,266,7462,4008
172,261,7611,3918
245,235,7726,3826
143,188,7823,3756
-110,145,7906,3692
-221,119,8027,3652
-85,88,8137,3620
34,44,8237,3614
-74,0,8302,3615
-211,-19,8385,3638
-100,-24,8468,3657
169,-37,8556,3689
284,-64,8599,3714
145,-77,8631,3751
-89,-61,8652,3778
-266,-43,8697,3811
-350,-64,8705,3829
-352,-122,8681,3849
-326,-175,8629,3851
-373,-191,8622,3850
-511,-192,8602,3827
