II,MCL,PLETH,RESP
3830,32767,5477,4595
3868,32767,5488,4589
3830,32767,5477,4595
3663,32767,5436,4591
3497,32767,5423,4595
3442,32767,5422,4592
3497,32767,5423,4595
3526,32767,5390,4585
3497,32767,5369,4595
3463,32767,5361,4615
3497,32767,5369,4651
3527,32767,5343,4657
3497,32767,5315,4651
3443,32767,5296,4635
3497,32767,5315,4651
3619,32767,5321,4675
3663,32767,5315,4706
3561,32767,5281,4708
3497,32767,5260,4706
3613,32767,5246,4697
3830,32767,5260,4706
3914,32767,5265,4705
3830,32767,5260,4706
3702,32767,5226,4695
3663,32767,5206,4706
3669,32767,5195,4726
3663,32767,5206,4761
3637,32767,5203,4769
3663,32767,5206,4761
3742,32767,5199,4743
3830,32767,5206,4761
3852,32767,5201,4790
3830,32767,5206,4817
3808,32767,5201,4810
3830,32767,5206,4817
3845,32767,5199,4837
3830,32767,5206,4872
3799,32767,5203,4873
3830,32767,5206,4872
3913,32767,5194,4881
3996,32767,5206,4927
4016,32767,5224,4962
3996,32767,5260,4983
3935,32767,5279,4975
3830,32767,5315,4983
3701,32767,5355,4999
3663,32767,5423,5038
3734,32767,5489,5065
3830,32767,5586,5093
3845,32767,5686,5111
3830,32767,5803,5149
3826,32767,5900,5177
3830,32767,6020,5204
3810,32767,6144,5216
3830,32767,6291,5260
3865,32767,6418,5313
3830,32767,6562,5370
3706,32767,6710,5393
3663,32767,6887,5426
3753,32767,7049,5468
3830,32767,7213,5536
3754,32767,7349,5587
3663,32767,7484,5647
3704,32767,7589,5698
3830,32767,7701,5758
3867,32767,7801,5800
3830,32767,7918,5869
3808,32767,8021,5947
3830,32767,8135,6035
3830,32767,8221,6088
3830,32767,8297,6145
3835,32767,8344,6196
3830,32767,8406,6256
3798,32767,8459,6296
3830,32767,8514,6367
3930,32767,8536,6450
3996,32767,8569,6533
3930,32767,8595,6561
3830,32767,8623,6588
3797,32767,8601,6627
3830,32767,8569,6699
3836,32767,8526,6751
3830,32767,8514,6810
3829,32767,8488,6860
3830,32767,8460,6920
3807,32767,8402,6948
3830,32767,8352,6976
3911,32767,8287,6996
3996,32767,8243,7031
4007,32767,8186,7051
3996,32767,8135,7087
4000,32767,8052,7114
3996,32767,7972,7142
3919,32767,7878,7136
3830,32767,7809,7142
3796,32767,7728,7142
3830,32767,7647,7142
3843,32767,7532,7108
3830,32767,7430,7087
3812,32767,7331,7060
3830,32767,7267,7031
3838,32767,7189,6965
3830,32767,7104,6920
3805,32767,6987,6891
3830,32767,6887,6865
3893,32767,6793,6785
3996,32767,6725,6699
4024,32767,6640,6627
3996,32767,6562,6588
3946,32767,6469,6515
3996,32767,6399,6422
4053,32767,6331,6318
3996,32767,6291,6256
3840,32767,6239,6200
3830,32767,6182,6145
4044,32767,6093,6059
4330,32767,6020,5979
4516,32767,5952,5891
4663,32767,5911,5813
4788,32767,5854,5721
4829,32767,5803,5647
4928,32767,5740,5567
5662,32767,5694,5481
7532,32767,5634,5362
10491,32767,5586,5260
13918,32767,5541,5168
16985,32767,5532,5093
18724,32767,5512,5000
18317,32767,5477,4927
15664,32498,5409,4867
11823,23630,5369,4817
8408,18977,5356,4731
6494,20254,5369,4651
5935,25911,5348,4582
5828,32406,5315,4540
5381,32767,5272,4481
4496,32767,5260,4429
3528,32767,5252,4371
2831,32767,5260,4318
2461,32767,5257,4250
2331,32767,5260,4208
2310,32767,5252,4178
2331,32767,5260,4152
2333,32767,5261,4093
2331,32767,5260,4042
2323,32767,5229,4004
2331,32767,5206,3986
2319,32767,5192,3951
2331,32767,5206,3931
2326,32767,5208,3924
2331,32767,5206,3931
2308,32767,5193,3906
2331,32767,5206,3875
2403,32767,5213,3856
2498,32767,5206,3875
2528,32767,5168,3885
2498,32767,5152,3875
2458,32767,5151,3838
2498,32767,5152,3820
2594,32767,5105,3814
2664,32767,5044,3820
2618,32767,4980,3811
2498,32767,4935,3820
2426,32767,4876,3842
2498,32767,4827,3875
2626,32767,4786,3880
2664,32767,4772,3875
2568,32767,4746,3867
2498,32767,4718,3875
2595,32767,4681,3874
2831,32767,4664,3875
3002,32767,4638,3870
2997,32767,4610,3875
2882,32767,4568,3873
2831,32767,4555,3875
2894,32767,4553,3871
2997,32767,4555,3875
3026,32767,4527,3872
2997,32767,4501,3875
2974,32767,4471,3871
2997,32767,4447,3875
3012,32767,4408,3872
2997,32767,4393,3875
2970,32767,4390,3871
2997,32767,4393,3875
3075,32767,4363,3871
3164,32767,4339,3875
3189,32767,4328,3872
3164,32767,4339,3875
3136,32767,4319,3871
3164,32767,4284,3875
3189,32767,4242,3872
3164,32767,4230,3875
3108,32767,4225,3870
3164,32767,4230,3875
3379,32767,4209,3873
3663,32767,4176,3875
3822,32767,4132,3869
3830,32767,4122,3875
3831,32767,4124,3875
3996,32767,4122,3875
4228,32767,4087,3864
4330,32767,4067,3875
4280,32767,4063,3900
4330,32767,4067,3931
4574,32767,4039,3933
4829,32767,4013,3931
4882,32767,4002,3924
4829,32767,4013,3931
4814,32767,4010,3927
4829,32767,4013,3931
4802,32767,4013,3928
4829,32767,4013,3931
4937,32767,3983,3922
4996,32767,3959,3931
4905,32767,3947,3951
4829,32767,3959,3986
4850,32767,3958,3995
4829,32767,3959,3986
4644,32767,3954,3969
4496,32767,3959,3986
4549,32767,3953,4015
4663,32767,3959,4042
4569,32767,3961,4038
4330,32767,3959,4042
4165,32767,3928,4060
4163,32767,3905,4097
4181,32767,3893,4106
4163,32767,3905,4097
4140,32767,3905,4079
4163,32767,3905,4097
4179,32767,3898,4125
4163,32767,3905,4152
4086,32767,3903,4151
3996,32767,3905,4152
3946,32767,3898,4149
3996,32767,3905,4152
4049,32767,3904,4142
3996,32767,3905,4152
3855,32767,3897,4175
3830,32767,3905,4208
3983,32767,3908,4212
4163,32767,3905,4208
4153,32767,3873,4199
3996,32767,3850,4208
3855,32767,3839,4206
3830,32767,3850,4208
3839,32767,3850,4201
3830,32767,3850,4208
3804,32767,3844,4205
3830,32767,3850,4208
3902,32767,3848,4201
3996,32767,3850,4208
4033,32767,3845,4207
3996,32767,3850,4208
3900,32767,3848,4197
3830,32767,3850,4208
3808,32767,3845,4229
3830,32767,3850,4263
3836,32767,3849,4268
3830,32767,3850,4263
3818,32767,3842,4249
3830,32767,3850,4263
3834,32767,3854,4285
3830,32767,3850,4318
3816,32767,3818,4325
3830,32767,3796,4318
3840,32767,3787,4301
3830,32767,3796,4318
3801,32767,3792,4347
3830,32767,3796,4374
3917,32767,3795,4367
3996,32767,3796,4374
3954,32767,3783,4395
3830,32767,3796,4429
3752,32767,3823,4430
3830,32767,3850,4429
3960,32767,3843,4440
3996,32767,3850,4484
3898,32767,3887,4518
3830,32767,3959,4540
3886,32767,4012,4535
3996,32767,4067,4540
3974,32767,4131,4552
3830,32767,4230,4595
3670,32767,4316,4631
3663,32767,4393,4651
3739,32767,4455,4639
3830,32767,4555,4651
3838,32767,4676,4677
3830,32767,4827,4706
3826,32767,4974,4700
3830,32767,5152,4706
3807,32767,5337,4728
3830,32767,5532,4761
3943,32767,5693,4760
4163,32767,5857,4761
4430,32767,6028,4778
4663,32767,6237,4817
4706,32767,6432,4824
4663,32767,6616,4817
5153,32767,6771,4803
6994,32767,6942,4817
10206,32767,7107,4820
13821,32767,7267,4817
16675,32767,7380,4800
18151,32767,7484,4817
17880,32767,7581,4844
15653,32767,7701,4872
12009,25814,7795,4869
8493,21604,7864,4872
6436,23099,7887,4873
5828,28356,7918,4872
5647,32767,7942,4839
5162,32767,7972,4817
4347,32767,7970,4807
3497,32767,7972,4817
2829,32767,7966,4811
2498,32767,7972,4817
2460,32767,7950,4819
2498,32767,7918,4817
2423,32767,7859,4781
2331,32767,7809,4761
2363,32767,7747,4757
2498,32767,7701,4761
2551,32767,7643,4730
2498,32767,7592,4706
2383,32767,7512,4698
2331,32767,7430,4706
2310,32767,7335,4682
2331,32767,7267,4651
2334,32767,7189,4617
2331,32767,7104,4595
2318,32767,6986,4559
2331,32767,6887,4540
2341,32767,6796,4534
2331,32767,6725,4540
2306,32767,6634,4515
2331,32767,6562,4484
2368,32767,6497,4450
2331,32767,6454,4429
2214,32767,6377,4397
2165,32767,6291,4374
2238,32767,6194,4346
2331,32767,6128,4318
2339,32767,6049,4262
2331,32767,5966,4208
2350,32767,5864,4165
2331,32767,5803,4152
2229,32767,5750,4131
2165,32767,5694,4097
2181,32767,5599,4036
2165,32767,5532,3986
2045,32767,5493,3946
1998,32767,5477,3931
2139,32767,5423,3907
2331,32767,5369,3875
2372,32767,5325,3818
2331,32767,5315,3765
2372,32767,5286,3721
2498,32767,5260,3709
2547,32767,5226,3691
2498,32767,5206,3654
2451,32767,5169,3589
2498,32767,5152,3543
2585,32767,5142,3514
2664,32767,5152,3488
2726,32767,5146,3430
2831,32767,5152,3377
2984,32767,5150,3339
3164,32767,5152,3322
3291,32767,5137,3292
3330,32767,5152,3266
3266,32767,5179,3240
3164,32767,5206,3211
3102,32767,5198,3154
3164,32767,5206,3100
3322,32767,5229,3061
3497,32767,5260,3045
3602,32767,5255,3018
3663,32767,5260,2990
3729,32767,5281,2957
3830,32767,5315,2934
3920,32767,5312,2904
3996,32767,5315,2879
4068,32767,5331,2849
4163,32767,5369,2824
4252,32767,5374,2790
4330,32767,5369,2768
4395,32767,5358,2743
4496,32767,5369,2713
4607,32767,5367,2671
4663,32767,5369,2657
4556,32767,5362,2660
4330,32767,5369,2657
4143,32767,5364,2624
4163,32767,5369,2602
4297,32767,5365,2600
4330,32767,5369,2602
4167,32767,5346,2572
3996,32767,5315,2547
3960,32767,5272,2541
3996,32767,5260,2547
3941,32767,5258,2522
3830,32767,5260,2491
3776,32767,5233,2478
3830,32767,5206,2491
3913,32767,5173,2495
3996,32767,5152,2491
4034,32767,5116,2485
3996,32767,5098,2491
3888,32767,5088,2491
3830,32767,5098,2491
3838,32767,5079,2487
3830,32767,5044,2491
3732,32767,4997,2490
3663,32767,4989,2491
3714,32767,4991,2488
3830,32767,4989,2491
3865,32767,4954,2490
3830,32767,4935,2491
3803,32767,4929,2488
3830,32767,4935,2491
3843,32767,4908,2490
3830,32767,4881,2491
3810,32767,4864,2486
3830,32767,4881,2491
3848,32767,4883,2493
3830,32767,4881,2491
3751,32767,4869,2481
3663,32767,4881,2491
3579,32767,4885,2516
3497,32767,4881,2547
3397,32767,4847,2552
3330,32767,4827,2547
3307,32767,4815,2540
3330,32767,4827,2547
3387,32767,4825,2547
3497,32767,4827,2547
3563,32767,4820,2542
3497,32767,4827,2547
3348,32767,4822,2546
3330,32767,4827,2547
3450,32767,4821,2542
3497,32767,4827,2547
3332,32767,4821,2547
3164,32767,4827,2547
3192,32767,4823,2538
3330,32767,4827,2547
3319,32767,4818,2569
3164,32767,4827,2602
3072,32767,4826,2612
3164,32767,4827,2602
3294,32767,4811,2586
3330,32767,4827,2602
3295,32767,4851,2632
3330,32767,4881,2657
3438,32767,4875,2655
3497,32767,4881,2657
3376,32767,4896,2677
3164,32767,4935,2713
3061,32767,4953,2723
3164,32767,4989,2713
3269,32767,5048,2697
3164,32767,5152,2713
2914,32767,5239,2742
2831,32767,5315,2768
2993,32767,5375,2767
3164,32767,5477,2768
3119,32767,5601,2783
2997,32767,5749,2824
3016,32767,5876,2858
3164,32767,6020,2879
3226,32767,6168,2876
3164,32767,6345,2879
3110,32767,6506,2894
3164,32767,6671,2934
3215,32767,6821,2969
3164,32767,6996,2990
3042,32767,7159,2984
2997,32767,7321,2990
3065,32767,7452,3009
3164,32767,7592,3045
3183,32767,7724,3071
3164,32767,7864,3100
3199,32767,7973,3126
3330,32767,8081,3156
3457,32767,8162,3177
3497,32767,8243,3211
3433,32767,8294,3243
3330,32767,8352,3266
3227,32767,8399,3261
3164,32767,8460,3266
3137,32767,8491,3286
3164,32767,8514,3322
3237,32767,8509,3345
3330,32767,8514,3377
3322,32767,8508,3409
3164,32767,8514,3433
2979,32767,8492,3427
2997,32767,8460,3433
3194,32767,8397,3456
3330,32767,8352,3488
3264,32767,8312,3488
3164,32767,8297,3488
3157,32767,8252,3504
3164,32767,8189,3543
3052,32767,8094,3555
2997,32767,8026,3543
3119,32767,7965,3526
3330,32767,7918,3543
3337,32767,7836,3572
3164,32767,7755,3599
2997,32767,7662,3598
2997,32767,7592,3599
3085,32767,7506,3596
3164,32767,7430,3599
3166,32767,7338,3589
3164,32767,7267,3599
3257,32767,7181,3622
3497,32767,7104,3654
3734,32767,7012,3658
3830,32767,6942,3654
3952,32767,6859,3647
4663,32767,6779,3654
6463,32767,6680,3651
9325,32767,6616,3654
12566,32767,6559,3651
15320,32767,6508,3654
16955,32767,6419,3648
17152,32767,6345,3654
15707,32767,6280,3655
12822,25993,6237,3654
9460,20754,6172,3641
6994,20592,6128,3654
6006,25118,6093,3682
5828,31394,6074,3709
5416,32767,6018,3705
4496,32767,5966,3709
3463,32767,5920,3730
2664,32767,5911,3765
2122,32767,5886,3768
1832,32767,5857,3765
1776,32767,5814,3774
1832,32767,5803,3820
1840,32767,5795,3857
1832,32767,5803,3875
1845,32767,5794,3868
1832,32767,5803,3875
1721,32767,5802,3895
1665,32767,5803,3931
1721,32767,5771,3940
1832,32767,5749,3931
1843,32767,5732,3913
1832,32767,5749,3931
1840,32767,5751,3961
1832,32767,5749,3986
1741,32767,5732,3980
1665,32767,5749,3986
1656,32767,5773,4008
1665,32767,5803,4042
1637,32767,5801,4044
1665,32767,5803,4042
1773,32767,5797,4051
1832,32767,5803,4097
1747,32767,5794,4133
1665,32767,5803,4152
1722,32767,5805,4144
1832,32767,5803,4152
1804,32767,5767,4172
1665,32767,5749,4208
1588,32767,5743,4217
1665,32767,5749,4208
1788,32767,5719,4188
1832,32767,5694,4208
1759,32767,5682,4239
1665,32767,5694,4263
1664,32767,5674,4253
1832,32767,5640,4263
2101,32767,5596,4289
2331,32767,5586,4318
2396,32767,5581,4312
2331,32767,5586,4318
2270,32767,5562,4342
2331,32767,5532,4374
2449,32767,5488,4370
2498,32767,5477,4374
2462,32767,5475,4396
2498,32767,5477,4429
2660,32767,5449,4427
2831,32767,5423,4429
2868,32767,5391,4448
2831,32767,5369,4484
2811,32767,5332,4489
2831,32767,5315,4484
2869,32767,5307,4478
2997,32767,5315,4484
3193,32767,5292,4476
3330,32767,5260,4484
3332,32767,5220,4505
3330,32767,5206,4540
3410,32767,5182,4544
3497,32767,5152,4540
3489,32767,5108,4531
3497,32767,5098,4540
3632,32767,5097,4537
3830,32767,5098,4540
3893,32767,5065,4535
3830,32767,5044,4540
3819,32767,5035,4533
3996,32767,5044,4540
4226,32767,5019,4539
4330,32767,4989,4540
4302,32767,4969,4527
4330,32767,4989,4540
4442,32767,4999,4565
4496,32767,4989,4595
4401,32767,4949,4594
4330,32767,4935,4595
4397,32767,4933,4592
4496,32767,4935,4595
4447,32767,4904,4583
4330,32767,4881,4595
4287,32767,4869,4621
4330,32767,4881,4651
4339,32767,4877,4646
4330,32767,4881,4651
4335,32767,4880,4671
4330,32767,4881,4706
4245,32767,4851,4709
4163,32767,4827,4706
4147,32767,4813,4700
4163,32767,4827,4706
4103,32767,4826,4697
3996,32767,4827,4706
3894,32767,4819,4727
3830,32767,4827,4761
3794,32767,4823,4764
3830,32767,4827,4761
3874,32767,4821,4753
3830,32767,4827,4761
3699,32767,4822,4756
3663,32767,4827,4761
3759,32767,4821,4759
3830,32767,4827,4761
3746,32767,4822,4749
3663,32767,4827,4761
3714,32767,4822,4786
3830,32767,4827,4817
3852,32767,4822,4816
3830,32767,4827,4817
3834,32767,4822,4813
3830,32767,4827,4817
3737,32767,4821,4804
3663,32767,4827,4817
3709,32767,4822,4843
3830,32767,4827,4872
3872,32767,4821,4866
3830,32767,4827,4872
3751,32767,4822,4893
3663,32767,4827,4927
3551,32767,4820,4926
3497,32767,4827,4927
3547,32767,4823,4943
3663,32767,4827,4983
3711,32767,4818,4991
3663,32767,4827,4983
3564,32767,4827,4965
3497,32767,4827,4983
3469,32767,4807,5007
3497,32767,4827,5038
3561,32767,4899,5041
3663,32767,5044,5038
3759,32767,5188,5024
3830,32767,5315,5038
3844,32767,5394,5060
3830,32767,5477,5093
3813,32767,5553,5097
3830,32767,5640,5093
3841,32767,5709,5079
3830,32767,5803,5093
3805,32767,5903,5115
3830,32767,6020,5149
3861,32767,6101,5153
3830,32767,6182,5149
3720,32767,6265,5133
3663,32767,6399,5149
3721,32767,6550,5173
3830,32767,6725,5204
3859,32767,6880,5206
3830,32767,7050,5204
3808,32767,7220,5195
3830,32767,7430,5204
3837,32767,7641,5202
3830,32767,7864,5204
3819,32767,8052,5196
3830,32767,8243,5204
3831,32767,8421,5203
3830,32767,8623,5204
3823,32767,8810,5191
3830,32767,9002,5204
3828,32767,9164,5226
3830,32767,9328,5260
3825,32767,9462,5262
3830,32767,9599,5260
3826,32767,9705,5249
3830,32767,9816,5260
3826,32767,9897,5259
3830,32767,9979,5260
3827,32767,10030,5247
3830,32767,10087,5260
3824,32767,10115,5280
3830,32767,10141,5315
3829,32767,10135,5321
3830,32767,10141,5315
3821,32767,10135,5297
3830,32767,10141,5315
3833,32767,10113,5341
3830,32767,10087,5370
3815,32767,10046,5366
3830,32767,10033,5370
3844,32767,9989,5383
3830,32767,9924,5426
3792,32767,9822,5454
3830,32767,9762,5481
3931,32767,9709,5496
3996,32767,9653,5536
3931,32767,9538,5567
3830,32767,9436,5592
3792,32767,9345,5585
3830,32767,9274,5592
3844,32767,9158,5607
3830,32767,9057,5647
3815,32767,8963,5672
3830,32767,8894,5702
3833,32767,8782,5723
3830,32767,8677,5758
3821,32767,8578,5780
3830,32767,8514,5813
3830,32767,8413,5835
3830,32767,8297,5869
3821,32767,8165,5889
3830,32767,8081,5924
3831,32767,7997,5950
3830,32767,7918,5979
3818,32767,7801,5979
3830,32767,7701,5979
3830,32767,7605,5970
3830,32767,7538,5979
3847,32767,7451,5977
3996,32767,7376,5979
4151,32767,7286,5970
4163,32767,7213,5979
3969,32767,7121,5981
3830,32767,7050,5979
3830,32767,6982,5948
3830,32767,6942,5924
3751,32767,6884,5892
3830,32767,6833,5869
4107,32767,6767,5831
4330,32767,6725,5813
4422,32767,6683,5789
4663,32767,6671,5758
4937,32767,6645,5693
4829,32767,6616,5647
4701,32767,6554,5614
5828,32767,6508,5592
8665,32767,6466,5534
12156,32767,6454,5481
15231,32767,6424,5441
17818,32767,6399,5426
19453,32767,6362,5378
18650,32767,6345,5315
14880,29908,6315,5243
10158,21267,6291,5204
7043,17304,6251,5172
5995,19916,6237,5149
5674,26803,6227,5098
5162,32767,6237,5038
4500,32767,6216,4966
3830,32767,6182,4927
3089,32767,6135,4898
2498,32767,6128,4872
2342,32767,6129,4813
2498,32767,6128,4761
2529,32767,6091,4720
2331,32767,6074,4706
2140,32767,6069,4677
2165,32767,6074,4651
2286,32767,6042,4615
2331,32767,6020,4595
2232,32767,6009,4565
2165,32767,6020,4540
2158,32767,5997,4504
2165,32767,5966,4484
2066,32767,5927,4470
1998,32767,5911,4484
2096,32767,5881,4490
2331,32767,5857,4484
2490,32767,5822,4448
2498,32767,5803,4429
2451,32767,5770,4422
2498,32767,5749,4429
2606,32767,5717,4419
2664,32767,5694,4429
2601,32767,5659,4452
2498,32767,5640,4484
2451,32767,5612,4485
2498,32767,5586,4484
2578,32767,5544,4480
2664,32767,5532,4484
2748,32767,5530,4473
2831,32767,5532,4484
2859,32767,5499,4508
2831,32767,5477,4540
2794,32767,5468,4538
2831,32767,5477,4540
2925,32767,5455,4556
2997,32767,5423,4595
2953,32767,5384,4604
2831,32767,5369,4595
2754,32767,5341,4577
2831,32767,5315,4595
2964,32767,5278,4622
2997,32767,5260,4651
2896,32767,5233,4651
2831,32767,5206,4651
2886,32767,5166,4644
2997,32767,5152,4651
3069,32767,5146,4646
3164,32767,5152,4651
3284,32767,5128,4647
3330,32767,5098,4651
3237,32767,5059,4642
3164,32767,5044,4651
3217,32767,5033,4669
3330,32767,5044,4706
3395,32767,5045,4716
3497,32767,5044,4706
3677,32767,5012,4669
3830,32767,4989,4651
3836,32767,4974,4641
3830,32767,4989,4651
3954,32767,4994,4648
4163,32767,4989,4651
4280,32767,4957,4644
4330,32767,4935,4651
4442,32767,4921,4647
4663,32767,4935,4651
4827,32767,4939,4644
4829,32767,4935,4651
4715,32767,4903,4647
4663,32767,4881,4651
4724,32767,4866,4644
4829,32767,4881,4651
4854,32767,4885,4648
4829,32767,4881,4651
4854,32767,4848,4640
4996,32767,4827,4651
5145,32767,4814,4670
5162,32767,4827,4706
4965,32767,4827,4714
4663,32767,4827,4706
4408,32767,4816,4686
4330,32767,4827,4706
4392,32767,4830,4737
4496,32767,4827,4761
4525,32767,4794,4752
4496,32767,4772,4761
4469,32767,4761,4786
4496,32767,4772,4817
4475,32767,4771,4811
4330,32767,4772,4817
4103,32767,4765,4838
3996,32767,4772,4872
4061,32767,4769,4870
4163,32767,4772,4872
4121,32767,4766,4887
3996,32767,4772,4927
3935,32767,4769,4950
3996,32767,4772,4983
4044,32767,4766,5012
3996,32767,4772,5038
3880,32767,4770,5030
3830,32767,4772,5038
3883,32767,4764,5061
3996,32767,4772,5093
4041,32767,4774,5090
3996,32767,4772,5093
3939,32767,4741,5111
3996,32767,4718,5149
4115,32767,4705,5152
4163,32767,4718,5149
4079,32767,4719,5156
3996,32767,4718,5204
3988,32767,4707,5241
3996,32767,4718,5260
3921,32767,4722,5248
3830,32767,4718,5260
3800,32767,4685,5280
3830,32767,4664,5315
3834,32767,4652,5335
3830,32767,4664,5370
3830,32767,4663,5400
3830,32767,4664,5426
3809,32767,4656,5418
3830,32767,4664,5426
3869,32767,4661,5445
3830,32767,4664,5481
3657,32767,4657,5482
3497,32767,4664,5481
3455,32767,4661,5489
3497,32767,4664,5536
3500,32767,4656,5572
3497,32767,4664,5592
3549,32767,4663,5582
3663,32767,4664,5592
3759,32767,4650,5610
3830,32767,4664,5647
3859,32767,4686,5669
3830,32767,4718,5702
3732,32767,4717,5728
3663,32767,4718,5758
3658,32767,4726,5757
3663,32767,4772,5758
3591,32767,4819,5765
3497,32767,4881,5813
3455,32767,4943,5850
3497,32767,5044,5869
3567,32767,5147,5854
3663,32767,5260,5869
3760,32767,5356,5895
3830,32767,5477,5924
3836,32767,5603,5916
3830,32767,5749,5924
3829,32767,5875,5946
3830,32767,6020,5979
3812,32767,6170,5975
3830,32767,6345,5979
3857,32767,6502,5997
3830,32767,6671,6035
3722,32767,6842,6037
3663,32767,7050,6035
3720,32767,7245,6027
3830,32767,7430,6035
3860,32767,7583,6024
3830,32767,7755,6035
3807,32767,7921,6055
3830,32767,8081,6090
3837,32767,8190,6090
3830,32767,8297,6090
3819,32767,8398,6084
3830,32767,8514,6090
3830,32767,8599,6063
3830,32767,8677,6035
3825,32767,8730,6014
3830,32767,8786,6035
3825,32767,8811,6044
3830,32767,8840,6035
3829,32767,8843,5993
3830,32767,8840,5979
3821,32767,8805,5978
3830,32767,8786,5979
3834,32767,8758,5944
3830,32767,8731,5924
3810,32767,8668,5917
3830,32767,8623,5924
3900,32767,8586,5895
3996,32767,8569,5869
4029,32767,8499,5854
3996,32767,8406,5869
3958,32767,8299,5851
3996,32767,8243,5813
4040,32767,8192,5765
3996,32767,8135,5758
3871,32767,8024,5758
3830,32767,7918,5758
3912,32767,7818,5726
3996,32767,7755,5702
3940,32767,7673,5674
3830,32767,7592,5647
3788,32767,7497,5588
3830,32767,7430,5536
3845,32767,7347,5495
3830,32767,7267,5481
3817,32767,7168,5452
3830,32767,7104,5426
3828,32767,7046,5390
3830,32767,6996,5370
3832,32767,6909,5338
3830,32767,6833,5315
3811,32767,6763,5281
3830,32767,6725,5260
3858,32767,6668,5226
3830,32767,6616,5204
3721,32767,6552,5173
3663,32767,6508,5149
3721,32767,6449,5113
3830,32767,6399,5093
3858,32767,6336,5067
3830,32767,6291,5038
3810,32767,6231,4979
3830,32767,6182,4927
3833,32767,6118,4884
3830,32767,6074,4872
3826,32767,6031,4849
3830,32767,6020,4817
3819,32767,6010,4756
3830,32767,6020,4706
3841,32767,6015,4664
3830,32767,6020,4651
3795,32767,6011,4627
3830,32767,6020,4595
3929,32767,6016,4535
3996,32767,6020,4484
3933,32767,6008,4443
3830,32767,6020,4429
3790,32767,6037,4406
3830,32767,6074,4374
3847,32767,6080,4314
3830,32767,6074,4263
3811,32767,6054,4221
3830,32767,6074,4208
3839,32767,6101,4186
3830,32767,6128,4152
3808,32767,6120,4091
3830,32767,6128,4042
3898,32767,6147,4003
3996,32767,6182,3986
4036,32767,6184,3958
3996,32767,6182,3931
3942,32767,6173,3896
3996,32767,6182,3875
4115,32767,6176,3846
4163,32767,6182,3820
4073,32767,6180,3785
3996,32767,6182,3765
4046,32767,6152,3737
4163,32767,6128,3709
4154,32767,6111,3671
3996,32767,6128,3654
3834,32767,6132,3634
3830,32767,6128,3599
3928,32767,6094,3532
3996,32767,6074,3488
3985,32767,6060,3477
3996,32767,6074,3488
4028,32767,6076,3468
3996,32767,6074,3433
3876,32767,6043,3395
3830,32767,6020,3377
3909,32767,5986,3349
3996,32767,5966,3322
3984,32767,5931,3289
3996,32767,5911,3266
4099,32767,5880,3236
4163,32767,5857,3211
4029,32767,5819,3181
3830,32767,5803,3156
3757,32767,5793,3123
3830,32767,5803,3100
3860,32767,5783,3074
3830,32767,5749,3045
3790,32767,5702,3006
3830,32767,5694,2990
3844,32767,5695,2988
3830,32767,5694,2990
3798,32767,5658,2964
3830,32767,5640,2934
3859,32767,5634,2904
3830,32767,5640,2879
3760,32767,5611,2843
3830,32767,5586,2824
4074,32767,5570,2820
4330,32767,5586,2824
4390,32767,5585,2798
4330,32767,5586,2768
4413,32767,5577,2752
4996,32767,5586,2768
6412,32767,5582,2778
8826,32767,5586,2768
11834,32767,5579,2734
14654,32767,5586,2713
16674,32767,5581,2704
17651,32767,5586,2713
17197,32767,5580,2713
14987,30043,5586,2713
11656,24085,5580,2708
8826,22279,5586,2713
7474,25104,5580,2712
6994,30381,5586,2713
6268,32767,5580,2708
5162,32767,5586,2713
4189,32767,5580,2712
3497,32767,5586,2713
2853,32767,5580,2707
2331,32767,5586,2713
2136,32767,5580,2714
2165,32767,5586,2713
2157,32767,5580,2703
2165,32767,5586,2713
2267,32767,5580,2737
2331,32767,5586,2768
2218,32767,5580,2774
2165,32767,5586,2768
2264,32767,5580,2759
2331,32767,5586,2768
2154,32767,5580,2771
1998,32767,5586,2768
2052,32767,5580,2756
2165,32767,5586,2768
2096,32767,5580,2794
1998,32767,5586,2824
2055,32767,5580,2827
2165,32767,5586,2824
2111,32767,5580,2818
1998,32767,5586,2824
2023,32767,5580,2822
2165,32767,5586,2824
2261,32767,5580,2820
2331,32767,5586,2824
2432,32767,5580,2820
2498,32767,5586,2824
2431,32767,5580,2822
2331,32767,5586,2824
2308,32767,5580,2817
2331,32767,5586,2824
2321,32767,5581,2828
2331,32767,5586,2824
2365,32767,5579,2793
2331,32767,5586,2768
2202,32767,5582,2758
2165,32767,5586,2768
2312,32767,5576,2769
2498,32767,5586,2768
2538,32767,5587,2763
2498,32767,5586,2768
2488,32767,5553,2767
2498,32767,5532,2768
2467,32767,5519,2764
2498,32767,5532,2768
2653,32767,5530,2766
2831,32767,5532,2768
2865,32767,5524,2764
2831,32767,5532,2768
2910,32767,5527,2767
3164,32767,5532,2768
3411,32767,5526,2762
3497,32767,5532,2768
3421,32767,5526,2770
3330,32767,5532,2768
3298,32767,5527,2756
3330,32767,5532,2768
3390,32767,5524,2795
3497,32767,5532,2824
3612,32767,5530,2824
3663,32767,5532,2824
3587,32767,5519,2823
3497,32767,5532,2824
3557,32767,5553,2812
3830,32767,5586,2824
4144,32767,5587,2853
4330,32767,5586,2879
4389,32767,5576,2873
4496,32767,5586,2879
