II,MCL,PLETH
4582,5162,5861
5017,5096,5857
5345,5080,5861
5524,5100,5847
5536,5121,5830
5415,5085,5796
5345,5039,5766
5388,5003,5720
5441,4998,5671
5364,4998,5605
5250,5039,5545
5217,5090,5476
5250,5121,5418
5172,5092,5343
4963,5080,5259
4791,5120,5155
4868,5203,5069
5171,5230,4987
5536,5203,4911
5813,5158,4811
6013,5162,4721
6123,5171,4634
6109,5162,4562
5982,5114,4477
5918,5080,4404
5970,5034,4334
6013,4957,4277
5872,4830,4208
5632,4752,4150
5441,4751,4088
5345,4793,4024
5226,4771,3937
5059,4711,3865
4797,4673,3809
4486,4711,3770
4276,4770,3709
4391,4793,3644
4654,4732,3573
4677,4629,3517
4377,4573,3450
4200,4629,3390
4314,4688,3333
4391,4629,3295
4177,4507,3248
4009,4588,3200
4117,4954,3143
4200,5408,3105
4020,5692,3070
4104,5858,3042
5036,6046,2994
6586,6186,2947
7858,5899,2902
8304,4957,2883
7989,3518,2867
7350,2089,2851
6855,1048,2818
6873,492,2788
7281,268,2754
7541,287,2725
7181,507,2686
6300,942,2661
5243,1528,2642
4200,2212,2630
3135,2888,2598
2195,3482,2566
1718,3925,2539
1909,4261,2535
2458,4515,2531
2864,4711,2535
2934,4804,2530
2959,4834,2535
3140,4849,2539
3341,4916,2566
3333,4980,2595
3245,4998,2630
3255,4948,2652
3341,4916,2693
3345,4940,2746
3341,4998,2820
3424,5016,2889
3532,4998,2978
3485,4979,3078
3341,4998,3200
3237,5010,3318
3245,4998,3453
3338,4973,3591
3532,4998,3739
3721,5034,3874
3723,5039,4024
3508,4994,4177
3341,4998,4341
3336,5058,4483
3341,5121,4626
3202,5105,4764
3054,5080,4911
2950,5100,5039
2768,5162,5164
2507,5164,5275
2482,5121,5386
2750,5087,5472
2959,5121,5545
2874,5148,5591
2864,5121,5640
3278,5039,5681
3914,4998,5735
4304,4994,5780
4486,4998,5830
4806,4974,5854
5345,4998,5861
5726,5069,5842
5727,5121,5830
5536,5048,5813
5536,4916,5798
5759,4822,5754
5918,4834,5703
5717,4890,5637
5250,4957,5576
4830,4991,5496
4677,4998,5418
4681,4965,5332
4677,4957,5259
4657,4992,5176
4773,5080,5101
5038,5154,5016
5345,5203,4943
5593,5196,4859
5823,5162,4784
6017,5105,4700
6109,5080,4626
6060,5076,4541
6013,5080,4467
6034,5024,4384
6013,4916,4309
5751,4772,4224
5345,4670,4150
5114,4618,4070
5250,4629,3992
5451,4660,3904
5345,4711,3834
4938,4731,3767
4677,4711,3707
4718,4657,3625
4773,4629,3548
4553,4617,3476
4295,4588,3422
4268,4540,3357
4391,4547,3295
4377,4603,3226
4295,4629,3168
4321,4578,3110
4391,4588,3073
4220,4764,3040
3818,5080,3010
3513,5392,2961
3723,5694,2915
4608,5999,2865
6013,6227,2820
7382,6112,2764
8113,5449,2725
7994,4196,2692
7445,2663,2661
7042,1348,2611
7063,655,2566
7351,463,2529
7636,369,2503
7658,203,2466
7254,287,2440
6339,854,2420
5059,1721,2408
3714,2497,2376
2673,3113,2345
2135,3670,2319
2100,4179,2313
2325,4490,2296
2577,4629,2281
2766,4716,2268
2959,4834,2281
3120,4893,2296
3150,4875,2313
3028,4833,2319
2959,4875,2345
3054,4957,2382
3245,4998,2440
3362,4942,2494
3436,4875,2566
3558,4878,2650
3723,4957,2756
3729,5011,2861
3532,4998,2978
3315,4940,3096
3341,4916,3232
3539,4935,3366
3627,4998,3517
3480,5051,3668
3341,5080,3834
3395,5050,3990
3532,4998,4150
3532,4947,4304
3436,4957,4467
3316,5009,4607
3150,5080,4721
2937,5110,4805
2864,5121,4911
2915,5127,5034
2864,5162,5164
2668,5177,5261
2673,5162,5354
2931,5107,5447
3054,5080,5545
2882,5086,5612
2959,5121,5671
3665,5116,5718
4582,5080,5766
5034,5022,5786
5059,4998,5798
5099,4990,5797
5345,4998,5798
5639,4991,5781
5918,4998,5766
6073,4998,5738
5918,4998,5703
5465,4982,5638
5154,4998,5576
5214,5033,5510
5345,5080,5449
5178,5099,5366
4868,5121,5291
4699,5117,5220
4677,5080,5164
4689,5008,5088
4868,4998,5006
5260,5066,4907
5632,5162,4816
5785,5172,4714
5918,5121,4626
6156,5060,4538
6300,5039,4467
6138,4995,4388
5918,4916,4309
5889,4822,4211
5918,4793,4119
5703,4799,4026
5345,4793,3960
5107,4724,3896
5059,4670,3834
4999,4666,3750
4868,4711,3675
4675,4729,3604
4486,4711,3548
4348,4678,3481
4391,4670,3422
4534,4669,3365
4582,4670,3327
4424,4677,3281
4295,4711,3232
4359,4724,3165
4486,4711,3105
4344,4735,3047
3914,4916,3010
3531,5206,2967
3627,5490,2915
4290,5724,2843
5345,6022,2788
6513,6275,2749
7541,6104,2725
8075,5148,2681
7922,3605,2630
7354,2082,2574
7063,1106,2535
7380,650,2498
7922,410,2471
8032,213,2438
7541,246,2408
6696,665,2369
5727,1393,2345
4639,2152,2324
3532,2827,2313
2636,3424,2292
2195,3974,2281
2236,4385,2274
2577,4629,2281
2837,4730,2279
2768,4793,2281
2507,4847,2276
2482,4916,2281
2818,4941,2285
3245,4916,2313
3454,4850,2352
3532,4834,2408
3635,4882,2452
3723,4957,2503
3620,4992,2564
3436,4998,2661
3412,4994,2769
3627,4998,2883
3803,4993,2985
3723,4998,3105
3466,4998,3239
3341,4998,3390
3424,4994,3521
3532,5039,3644
3475,5098,3758
3341,5121,3897
3241,5081,4039
3150,5080,4182
2963,5126,4305
2768,5162,4436
2667,5126,4570
2673,5121,4721
2725,5181,4853
2864,5244,4974
3021,5212,5079
3054,5162,5196
2943,5140,5299
2959,5121,5386
3241,5041,5444
3627,4998,5513
3886,5031,5581
4104,5080,5640
4413,5042,5658
4773,4998,5671
5032,5006,5684
5250,5039,5703
5500,4999,5691
5727,4957,5671
5764,4985,5640
5632,5080,5608
5429,5118,5547
5250,5080,5481
5104,4999,5402
5059,4957,5323
5109,4963,5221
5154,5039,5133
5027,5121,5058
4773,5162,5006
4639,5121,4933
4868,5080,4847
5337,5090,4744
5727,5162,4657
5888,5207,4573
6013,5203,4499
6198,5154,4405
6300,5121,4309
6180,5073,4203
6013,4998,4119
5900,4892,4036
5727,4834,3960
5422,4813,3873
5250,4793,3802
5309,4731,3733
5345,4711,3675
5115,4756,3606
4868,4834,3548
4803,4832,3495
4773,4752,3453
4563,4659,3392
4391,4629,3327
4419,4627,3255
4486,4629,3200
4399,4660,3138
4391,4752,3073
4573,4776,3000
4677,4629,2947
4437,4439,2899
4104,4547,2851
3952,5010,2785
3914,5531,2725
3928,5804,2672
4391,5940,2630
5574,6106,2577
7063,6145,2535
8049,5609,2499
8209,4383,2471
7816,2851,2425
7350,1598,2376
7093,850,2332
7159,492,2313
7409,301,2297
7541,287,2281
7220,532,2249
6395,1065,2218
5258,1753,2180
4104,2499,2154
3079,3216,2132
2291,3851,2123
1887,4308,2108
2004,4588,2091
2432,4722,2066
2768,4793,2059
2853,4815,2067
2959,4834,2091
3226,4842,2105
3436,4875,2123
3363,4920,2143
3245,4998,2186
3335,5060,2238
3532,5080,2313
3545,5039,2389
3436,4998,2471
3415,5005,2544
3532,5080,2630
3637,5149,2719
3723,5162,2820
3776,5112,2918
3723,5080,3042
3521,5075,3178
3341,5080,3327
3251,5050,3463
3150,5039,3612
3011,5063,3766
3054,5121,3929
3265,5147,4070
3341,5162,4214
3158,5173,4354
3054,5203,4499
3155,5207,4624
3150,5203,4752
2860,5190,4878
2673,5203,5006
2814,5206,5106
2959,5203,5196
2836,5186,5274
2864,5203,5354
3423,5216,5408
4200,5203,5449
4619,5146,5476
4773,5121,5513
5119,5109,5535
5727,5080,5545
6112,5033,5527
6013,5080,5513
5676,5181,5496
5536,5203,5481
5639,5080,5439
5727,4998,5386
5588,5059,5318
5345,5162,5259
5159,5128,5193
5059,5039,5133
4981,5043,5055
4963,5162,4974
4936,5229,4874
4773,5203,4784
4554,5158,4697
4677,5203,4626
5256,5283,4535
5918,5326,4436
6262,5277,4325
6395,5203,4246
6501,5131,4179
6491,5080,4119
6218,5001,4035
5918,4916,3960
5794,4833,3892
5727,4793,3834
5496,4762,3753
5250,4752,3675
5160,4754,3602
5154,4793,3548
5025,4800,3484
4868,4752,3422
4774,4690,3353
4677,4711,3295
4484,4769,3228
4391,4752,3168
4481,4652,3102
4582,4629,3042
4495,4698,2972
4391,4711,2915
4400,4609,2861
4391,4629,2820
4173,4919,2770
3914,5326,2725
3872,5579,2674
4200,5735,2630
4984,5958,2578
6300,6186,2535
7759,6022,2495
8591,5203,2471
8350,3822,2442
7541,2335,2408
7000,1167,2357
7063,533,2313
7375,304,2274
7541,287,2249
7432,372,2218
7063,655,2186
6291,1189,2148
5059,1925,2123
3639,2683,2101
2577,3359,2091
2120,3904,2074
2100,4342,2059
2257,4637,2037
2577,4793,2028
2989,4826,2021
3245,4834,2028
3206,4833,2034
3150,4834,2059
3301,4825,2088
3532,4875,2123
3570,4955,2147
3532,4998,2186
3625,4956,2237
3818,4916,2313
3859,4938,2387
3723,4998,2471
3515,5022,2555
3341,5039,2661
3221,5066,2776
3245,5080,2915
3370,5033,3054
3436,4998,3200
3368,5017,3336
3341,5080,3485
3440,5106,3638
3532,5121,3802
3461,5135,3947
3341,5162,4087
3257,5169,4220
3150,5203,4372
2962,5239,4528
2864,5244,4689
2914,5196,4825
2959,5203,4943
2874,5272,5028
2864,5326,5101
3063,5259,5150
3341,5162,5196
3511,5124,5236
3723,5162,5291
4144,5176,5341
4677,5162,5386
5046,5121,5404
5250,5080,5418
5451,5031,5417
5727,5039,5418
5914,5085,5401
5918,5121,5386
5803,5080,5357
5727,5039,5323
5666,5040,5260
5536,5080,5196
5341,5083,5127
5250,5080,5069
5276,5100,4994
5250,5162,4911
5048,5195,4809
4868,5203,4721
4932,5202,4634
5250,5244,4562
5644,5281,4481
6013,5285,4404
6234,5237,4319
6204,5203,4246
5967,5171,4164
5823,5121,4087
5896,5034,4002
6013,4998,3929
5927,5016,3848
5727,5039,3770
5593,4985,3681
5536,4916,3612
5354,4863,3547
5059,4834,3485
4838,4777,3403
4868,4752,3327
4982,4784,3256
4963,4834,3200
4777,4815,3133
4677,4752,3073
4754,4706,3018
4868,4711,2978
4814,4718,2929
4677,4711,2883
4576,4700,2832
4486,4752,2788
4248,4897,2737
3914,5162,2693
3706,5491,2644
3914,5858,2598
4692,6204,2543
6013,6473,2503
7453,6472,2469
8400,5981,2440
8492,4835,2391
8018,3236,2345
7549,1689,2304
7445,696,2281
7599,256,2251
7732,41,2218
7579,-131,2178
7063,0,2154
6234,624,2135
5250,1557,2123
4207,2414,2103
3245,3113,2091
2593,3739,2074
2482,4302,2059
2746,4650,2036
2959,4793,2028
2906,4843,2033
2864,4916,2059
3057,4970,2077
3341,4998,2091
3438,4990,2096
3436,4998,2123
3505,5020,2162
3627,5080,2218
3624,5137,2272
3532,5162,2345
3432,5129,2429
3341,5080,2535
3258,5040,2639
3341,5039,2756
3571,5064,2875
3723,5121,3010
3639,5170,3144
3532,5203,3295
3568,5198,3448
3627,5203,3612
3511,5227,3766
3341,5285,3929
3293,5308,4077
3341,5285,4214
3292,5223,4322
3150,5203,4436
2998,5215,4554
2864,5244,4689
2669,5263,4813
2482,5326,4943
2426,5381,5067
2577,5367,5196
2843,5283,5298
3150,5285,5386
3463,5382,5459
3818,5449,5545
4171,5371,5615
4486,5285,5671
4751,5287,5707
5059,5326,5766
5386,5260,5834
5632,5162,5893
5710,5129,5902
5727,5162,5893
5738,5138,5874
5727,5080,5861
5687,5059,5818
5727,5121,5766
5749,5178,5709
5536,5203,5671
5114,5194,5615
4868,5203,5545
4892,5205,5455
4868,5203,5386
4677,5185,5312
4773,5203,5228
5369,5252,5110
6013,5326,5006
6221,5361,4917
6204,5367,4847
6273,5343,4762
6300,5326,4689
6083,5268,4621
5918,5162,4562
6001,5003,4479
6013,4875,4404
5615,4799,4334
5154,4793,4277
5074,4804,4197
5250,4834,4119
5181,4841,4045
4868,4834,3992
4666,4804,3926
4773,4793,3865
4941,4808,3806
4963,4834,3770
4845,4802,3726
4773,4711,3675
4772,4627,3606
4773,4629,3548
4662,4652,3494
4486,4629,3453
4290,4635,3403
4104,4875,3358
3954,5317,3307
4009,5735,3263
4414,5985,3212
5250,6227,3168
6464,6489,3118
7827,6432,3073
8718,5595,3019
8591,4056,2978
7650,2400,2940
6873,1229,2915
6857,607,2881
7254,287,2851
7393,104,2816
7159,205,2788
6691,665,2751
5918,1352,2725
4738,2033,2701
3532,2704,2693
2761,3400,2677
2482,4056,2661
2415,4480,2637
2482,4670,2630
2698,4732,2625
2959,4793,2630
3092,4849,2624
3150,4916,2630
3208,4954,2638
3245,4957,2661
3185,4914,2682
3150,4916,2725
3216,4975,2778
3341,5039,2851
3426,5033,2923
3532,4998,3010
3661,4994,3098
3723,5039,3200
3626,5072,3299
3532,5080,3422
3586,5058,3547
3723,5039,3675
3688,5022,3780
3436,5039,3897
3171,5060,4027
3150,5080,4182
3347,5082,4324
3532,5121,4467
3450,5160,4604
3150,5162,4752
2881,5111,4883
2864,5121,5006
2971,5217,5111
2959,5326,5228
2772,5319,5339
2673,5244,5449
2832,5185,5532
3150,5203,5608
3381,5221,5670
3532,5203,5735
3768,5122,5783
4200,5039,5830
4679,4991,5853
5059,5039,5861
5306,5119,5841
5536,5162,5830
5761,5118,5815
5918,5080,5798
5918,5074,5750
5823,5080,5703
5692,5033,5653
5536,4998,5608
5275,5015,5532
4963,5080,5449
4750,5110,5362
4773,5121,5291
4937,5129,5202
5059,5162,5101
5020,5181,4981
4963,5203,4879
5109,5206,4781
5536,5203,4689
5990,5184,4575
6204,5203,4467
6181,5225,4362
6204,5203,4277
6342,5096,4182
6395,4998,4087
6191,4956,3982
5918,4957,3897
5752,4909,3813
5632,4834,3739
5368,4767,3654
5059,4752,3580
4875,4733,3500
4868,4711,3422
4881,4667,3333
4868,4629,3263
4800,4607,3199
4677,4629,3137
4493,4650,3053
4391,4629,2978
4410,4593,2910
4486,4629,2851
4495,4689,2772
4486,4670,2693
4473,4601,2620
4391,4711,2566
4151,5058,2504
3914,5449,2440
3978,5673,2369
4582,5858,2313
5625,6161,2261
6777,6432,2218
7623,6172,2169
7922,5121,2123
7640,3526,2071
7063,2007,2028
6657,969,1989
6777,451,1964
7223,253,1936
7445,287,1901
7103,522,1850
6395,942,1806
5559,1465,1768
4582,2089,1743
3437,2784,1710
2482,3482,1679
2077,4040,1645
2195,4424,1616
2487,4640,1580
2768,4752,1552
2995,4788,1529
3150,4834,1521
3223,4893,1514
3341,4957,1521
3491,4978,1530
3532,4998,1552
3399,5009,1576
3341,4998,1616
3495,4945,1658
3723,4916,1711
3805,4941,1763
3818,4998,1838
3842,5012,1924
3818,4998,2028
3659,4996,2129
3532,5039,2249
3581,5070,2383
3723,5080,2535
3737,5078,2676
3627,5121,2820
3514,5164,2966
3436,5162,3137
3255,5075,3301
2959,4998,3453
2702,5008,3585
2673,5121,3739
2787,5195,3910
2864,5162,4087
2858,5079,4226
2959,5121,4341
3184,5268,4435
3341,5367,4531
3314,5279,4611
3341,5121,4689
3605,5029,4755
4009,5039,4816
4343,5033,4852
4677,4998,4879
5107,4970,4894
5536,4998,4911
5733,5014,4912
5727,4998,4911
5690,4967,4895
5727,4998,4879
5726,5054,4848
5632,5080,4816
5478,5033,4769
5345,4998,4721
5178,5015,4657
4963,5080,4594
4806,5124,4515
4868,5162,4436
5038,5177,4349
5059,5162,4277
4882,5099,4200
4868,5080,4119
5281,5127,4017
5918,5203,3929
6274,5204,3854
6204,5162,3802
6001,5113,3739
6013,5080,3675
6168,5027,3596
6204,4998,3517
5995,4974,3429
5727,4916,3358
5554,4794,3293
5441,4711,3232
5197,4667,3150
4868,4629,3073
4671,4618,3002
4773,4752,2947
4927,4868,2881
4868,4711,2820
4667,4447,2754
4677,4629,2693
4817,5263,2624
4677,5612,2566
4183,5197,2515
3914,4547,2471
4164,4365,2410
4486,4629,2345
4303,4883,2284
3818,5080,2249
3610,5369,2219
3914,5694,2186
4567,5903,2136
5536,6145,2091
6752,6410,2053
7827,6227,2028
8226,5097,1995
7922,3318,1964
7370,1721,1929
7063,860,1901
7092,536,1867
7254,328,1838
7232,120,1804
6873,205,1774
6198,751,1738
5345,1598,1711
4336,2392,1688
3245,3032,1679
2342,3579,1664
2004,4097,1648
2219,4486,1624
2577,4711,1616
2723,4783,1613
2768,4793,1616
2943,4784,1610
3245,4834,1616
3456,4909,1626
3532,4957,1648
3533,4917,1668
3532,4875,1711
3510,4891,1768
3532,4957,1838
3595,4994,1894
3627,4998,1964
3507,4989,2056
3341,4998,2186
3323,5011,2333
3532,5039,2503
3711,5060,2668
3627,5080,2820
3382,5088,2942
3341,5121,3073
3537,5141,3221
3627,5121,3390
3396,5052,3547
3150,5039,3707
3175,5105,3863
3341,5203,4024
3321,5215,4167
3150,5162,4309
3015,5107,4439
2959,5121,4562
2878,5148,4658
2864,5162,4752
3032,5147,4844
3341,5162,4943
3604,5188,5023
3818,5203,5101
4068,5153,5167
4391,5080,5228
4690,5014,5262
4963,4998,5291
5243,4991,5307
5536,4998,5323
5716,5016,5320
5727,5080,5323
5608,5127,5314
5536,5121,5291
5596,5057,5231
5727,5039,5164
5699,5087,5086
5441,5162,5006
5140,5163,4911
5059,5121,4847
5094,5101,4811
4963,5162,4784
4682,5215,4715
4677,5203,4626
5089,5133,4524
5536,5121,4436
5638,5166,4345
5632,5203,4277
5901,5152,4215
6395,5080,4150
6679,5028,4053
6586,4998,3960
6259,4931,3884
5918,4875,3834
5652,4845,3761
5536,4834,3675
5480,4772,3582
5345,4711,3517
5098,4696,3453
4963,4752,3390
4982,4783,3315
4963,4752,3263
4732,4697,3228
4486,4711,3200
4418,4759,3143
4486,4752,3073
4471,4673,3000
4391,4629,2947
4356,4635,2895
4391,4629,2851
4324,4621,2801
4104,4793,2756
3850,5169,2705
3818,5571,2661
4166,5831,2613
4963,6063,2566
6092,6311,2512
7254,6309,2471
7961,5625,2437
7922,4261,2408
7346,2674,2361
6873,1434,2313
6895,708,2269
7254,369,2249
7479,223,2234
7350,287,2218
6876,611,2184
6109,1188,2154
5031,1873,2128
3818,2581,2123
2801,3251,2119
2291,3851,2123
2287,4274,2119
2577,4506,2123
2881,4607,2121
3054,4711,2123
3049,4814,2115
2959,4875,2123
2941,4862,2142
3150,4875,2186
3462,4923,2229
3627,4957,2281
3511,4925,2333
3341,4916,2408
3348,4962,2493
3532,4998,2598
3677,4953,2702
3723,4916,2820
3716,4960,2947
3723,5039,3105
3697,5038,3266
3627,4998,3422
3498,5005,3547
3341,5080,3675
3192,5100,3808
3150,5039,3960
3223,4966,4102
3341,4998,4246
3379,5068,4382
3341,5080,4531
3254,5018,4672
3150,5039,4816
2981,5170,4943
2768,5285,5069
2562,5224,5179
2482,5080,5291
2584,4998,5388
2864,5039,5481
3175,5093,5549
3436,5121,5608
3692,5107,5652
4104,5080,5703
4628,5023,5739
5059,4998,5766
5246,5009,5767
5345,5039,5766
5513,5020,5753
5727,4998,5735
5829,5010,5688
5823,5080,5640
5751,5128,5585
5632,5121,5545
5436,5039,5486
5250,4957,5418
5099,4929,5331
4963,4998,5259
4850,5059,5181
4868,5039,5101
4938,4963,4999
4868,4998,4911
4684,5150,4827
4773,5285,4752
5297,5259,4655
5918,5162,4562
6150,5097,4473
6013,5080,4404
5860,5011,4323
5918,4916,4246
6030,4848,4161
6013,4834,4087
5835,4787,4003
5632,4711,3929
5465,4660,3857
5345,4711,3802
5209,4784,3738
5059,4793,3675
4840,4704,3604
4582,4629,3548
4377,4628,3496
4391,4670,3453
4531,4666,3393
4582,4629,3327
4459,4611,3253
4391,4629,3200
4430,4620,3152
4391,4588,3105
4164,4589,3038
4009,4711,2978
4033,4934,2923
4009,5203,2883
3815,5432,2834
3914,5653,2788
4768,5908,2737
6204,6145,2693
7492,6029,2642
8113,5244,2598
7997,3823,2558
7445,2294,2535
6894,1161,2505
6777,574,2471
7105,330,2430
7445,287,2408
7294,398,2392
6586,696,2376
5561,1172,2341
4486,1844,2313
3472,2611,2291
2673,3318,2281
2252,3823,2260
2291,4179,2249
2590,4453,2244
2864,4670,2249
2950,4768,2242
2959,4793,2249
3013,4795,2270
3150,4834,2313
3320,4871,2352
3532,4916,2408
3672,4957,2474
3627,4998,2566
3427,4986,2657
3341,4916,2756
3442,4836,2848
3532,4834,2947
3429,4885,3042
3341,4916,3168
3473,4897,3324
3723,4916,3517
3784,4975,3708
3627,4998,3897
3431,4934,4069
3341,4916,4246
3324,5007,4407
3341,5121,4562
3297,5101,4699
3150,4998,4847
2971,4917,4992
2959,4916,5133
3066,4940,5244
3054,4998,5354
2831,5056,5462
2673,5080,5576
2734,5041,5662
2864,5039,5735
2902,5089,5792
3054,5121,5861
3479,5044,5915
4009,4957,5956
4382,4953,5969
4677,5039,5988
5018,5090,6003
5345,5080,6020
5540,5006,6008
5727,4916,5988
5919,4833,5953
5918,4834,5925
5622,4896,5878
5345,4957,5830
5309,4951,5763
5345,4957,5703
5188,5020,5633
4963,5121,5576
4873,5153,5511
4868,5121,5449
4766,5061,5368
4677,5039,5291
4806,5040,5206
5154,5080,5133
5489,5136,5048
5727,5203,4974
5943,5213,4891
6204,5162,4816
6367,5064,4729
6300,4998,4657
6017,4956,4587
5727,4916,4531
5540,4829,4463
5441,4752,4404
5335,4719,4336
5250,4752,4277
5171,4783,4208
5059,4793,4150
4854,4745,4085
4677,4670,4024
4593,4609,3951
4582,4629,3897
4533,4689,3847
4486,4711,3802
4473,4663,3735
4486,4629,3675
4419,4635,3619
4295,4629,3580
4172,4571,3530
4104,4588,3485
4002,4772,3434
3818,5080,3390
3635,5360,3336
3723,5612,3295
4281,5882,3257
5345,6145,3232
6687,6163,3196
7922,5694,3168
8543,4604,3134
8304,3113,3105
7501,1709,3065
6873,860,3042
6839,521,3023
7159,328,3010
7250,115,2977
6873,205,2947
6136,803,2921
5250,1680,2915
4310,2432,2900
3436,3032,2883
2708,3604,2858
2195,4138,2851
1960,4467,2847
2100,4629,2851
2523,4735,2845
2959,4834,2851
3172,4860,2859
3245,4875,2883
3353,4915,2906
3532,4957,2947
3583,4919,2988
3436,4875,3042
3207,4905,3092
3150,4998,3168
3359,5038,3256
3723,4998,3358
3928,4929,3446
3818,4916,3548
3520,4961,3661
3341,5039,3802
3309,5079,3939
3245,5080,4087
3110,5058,4226
3150,5080,4372
3390,5114,4506
3532,5121,4657
3388,5054,4811
3245,4998,4974
3304,5026,5117
3341,5162,5259
3060,5265,5387
2673,5244,5513
2533,5124,5611
2673,5080,5703
2836,5136,5779
2959,5203,5861
3070,5182,5925
3150,5162,5988
3179,5183,6034
3341,5203,6083
3724,5138,6115
4200,5080,6146
4587,5084,6160
4963,5121,6178
5389,5099,6180
5727,5080,6178
5747,5098,6150
5536,5121,6115
5372,5061,6062
5441,4998,6020
5595,5004,5969
5632,5080,5925
5469,5119,5862
5250,5121,5798
5103,5098,5715
5059,5080,5640
4993,5055,5554
4868,5080,5481
4797,5142,5398
4963,5203,5323
5311,5203,5237
5632,5203,5164
5799,5221,5082
5918,5244,5006
6015,5198,4918
6013,5121,4847
5887,5045,4778
5823,4998,4721
5835,4923,4643
5727,4834,4562
5375,4745,4472
5059,4711,4404
5049,4700,4336
5250,4711,4277
5249,4716,4207
4963,4752,4150
4669,4787,4086
4677,4793,4024
4848,4748,3949
4868,4711,3897
4625,4691,3850
4391,4670,3802
4307,4645,3730
4295,4670,3675
4271,4688,3638
4391,4629,3612
4583,4580,3561
4486,4793,3517
3958,5243,3480
3532,5653,3453
3789,5867,3404
4773,6104,3358
6080,6402,3321
7350,6350,3295
8148,5478,3247
8113,3974,3200
7438,2457,3159
6968,1393,3137
7153,738,3104
7541,328,3073
7486,113,3037
7063,205,3010
6624,605,2973
6109,1229,2947
5174,1932,2923
3914,2663,2915
2778,3351,2898
2100,3933,2883
1867,4318,2860
2004,4547,2851
2374,4681,2843
2768,4793,2851
2977,4862,2859
3054,4916,2883
3176,4942,2906
3436,4957,2947
3645,4931,2986
3627,4916,3042
3397,4934,3096
3245,4998,3168
3350,5067,3238
3627,5121,3327
3787,5111,3423
3723,5039,3548
3512,4966,3674
3341,4998,3802
3285,5089,3916
3341,5121,4055
3384,5043,4208
3341,4998,4372
3270,5036,4513
3341,5080,4657
3501,5040,4798
3532,5039,4943
3313,5138,5056
3054,5244,5164
2919,5206,5268
2864,5121,5386
2780,5116,5486
2768,5203,5576
2847,5249,5649
2864,5244,5735
2728,5205,5813
2673,5162,5893
2852,5108,5954
3150,5121,6020
3424,5178,6071
3818,5203,6115
4370,5140,6130
4868,5121,6146
5154,5185,6149
5441,5244,6146
5810,5165,6113
6013,5039,6083
5851,4974,6049
5632,4998,6020
5645,5029,5959
5727,5080,5893
5502,5124,5820
5059,5121,5766
4794,5038,5702
4868,4998,5640
4953,5046,5558
4773,5121,5481
4471,5119,5395
4486,5121,5323
4941,5185,5242
5536,5285,5164
5899,5309,5065
6013,5285,4974
6018,5246,4884
6013,5203,4816
6039,5102,4737
6204,4998,4657
6386,4931,4567
6300,4916,4499
5863,4878,4434
5441,4834,4372
5258,4808,4288
5154,4834,4214
4922,4837,4143
4773,4793,4087
4828,4709,4018
4868,4670,3960
4640,4684,3905
4391,4711,3865
4403,4682,3814
4582,4629,3770
4576,4617,3721
4391,4670,3675
4232,4690,3610
4200,4629,3548
4140,4573,3491
4009,4711,3453
3890,5053,3407
3914,5449,3358
4110,5726,3301
4582,5940,3263
5423,6148,3230
6586,6227,3200
7649,5816,3150
8113,4752,3105
7832,3271,3065
7254,1925,3042
6935,1048,3009
7063,615,2978
7349,391,2940
7445,328,2915
7132,501,2891
6395,983,2883
5336,1654,2868
4200,2376,2851
3195,3031,2825
2482,3605,2820
2164,4067,2819
2291,4424,2820
2632,4644,2797
2864,4752,2788
2914,4770,2794
3054,4793,2820
3348,4852,2832
3532,4957,2851
3432,5015,2883
3341,4998,2947
3439,4928,3008
3532,4916,3073
3416,4975,3136
3341,5039,3232
3485,5031,3338
3627,4998,3453
3509,4995,3555
3341,5039,3675
3302,5082,3800
3245,5121,3929
3086,5122,4034
3150,5080,4150
3513,5015,4281
3723,5039,4436
3482,5136,4577
3245,5203,4721
3423,5148,4858
3723,5080,5006
3620,5075,5134
3245,5121,5259
3010,5134,5369
2959,5162,5481
2829,5199,5574
2673,5203,5671
2708,5146,5762
2959,5162,5861
3217,5275,5934
3436,5367,5988
3660,5295,6015
3914,5162,6051
4191,5087,6082
4582,5080,6115
5026,5035,6118
5345,4998,6115
5449,5028,6096
5536,5121,6083
5703,5144,6052
5823,5080,6020
5724,4993,5971
5536,4998,5925
5438,5061,5861
5441,5121,5798
5382,5111,5717
5250,5080,5640
5126,5047,5552
5059,5039,5481
4964,5048,5402
4868,5121,5323
4921,5206,5222
5250,5244,5133
5672,5205,5045
5918,5203,4974
5939,5257,4891
6013,5285,4816
6239,5180,4733
6395,5039,4657
6236,4961,4570
5918,4957,4499
5675,4913,4430
5536,4834,4372
5375,4761,4301
5250,4752,4246
5174,4775,4193
5059,4834,4150
4832,4866,4087
4677,4834,4024
4615,4748,3954
4486,4711,3897
4266,4725,3829
4295,4711,3770
4603,4640,3713
4773,4629,3675
4511,4692,3629
4200,4711,3580
4188,4625,3514
4295,4629,3453
4183,4863,3394
4009,5244,3358
4066,5559,3325
4391,5817,3295
4918,6090,3247
5823,6309,3200
7025,6165,3147
7922,5449,3105
7915,4173,3063
7254,2663,3042
6743,1344,3024
6873,574,3010
7353,332,2977
7636,369,2947
7438,453,2911
6873,655,2883
6068,1101,2845
5059,1803,2820
3891,2584,2798
2864,3318,2788
2300,3898,2768
2291,4302,2756
2574,4534,2748
2864,4711,2756
3007,4873,2755
3054,4998,2756
