II,MCL,PLETH,RESP
4304,8639,6766,4827
4394,8503,6976,4833
4448,8365,7147,4828
4500,8292,7308,4833
4596,8257,7443,4827
4765,8239,7574,4833
4949,8131,7683,4829
5136,7975,7806,4833
5311,7781,7923,4827
5506,7605,8039,4833
5683,7419,8112,4831
5824,7288,8171,4833
5878,7203,8213,4813
5877,7183,8271,4795
5849,7170,8309,4768
5877,7183,8338,4757
5958,7144,8334,4737
6089,7024,8338,4719
6201,6810,8323,4685
6300,6655,8304,4662
6374,6621,8251,4637
6459,6707,8205,4624
6521,6806,8149,4600
6565,6919,8105,4586
6575,7004,8035,4565
6618,7024,7972,4548
6714,6888,7898,4515
6883,6655,7839,4491
7051,6389,7764,4466
7200,6179,7706,4454
7306,6010,7637,4430
7412,5915,7574,4416
7486,5867,7481,4394
7518,5862,7407,4378
7471,5839,7333,4345
7412,5810,7275,4321
7381,5741,7188,4295
7412,5651,7108,4283
7417,5544,7018,4260
7359,5493,6942,4245
7235,5468,6848,4222
7148,5440,6776,4207
7096,5391,6702,4182
7042,5440,6643,4169
6900,5600,6564,4155
6724,5810,6511,4150
6559,5956,6466,4130
6459,6074,6444,4112
6383,6150,6393,4087
6353,6126,6344,4075
6355,5912,6295,4053
6406,5598,6278,4037
6441,5309,6248,4011
6459,5123,6212,3999
6420,4991,6151,3985
6353,4912,6112,3980
6242,4881,6074,3960
6142,4912,6046,3942
6044,4941,5992,3915
5983,4965,5946,3904
5932,4981,5891,3891
5930,5017,5846,3885
5941,4995,5785,3865
5983,4859,5747,3847
6033,4610,5710,3822
6142,4384,5680,3809
6258,4242,5623,3794
6353,4172,5580,3790
6391,4087,5542,3779
6459,4014,5514,3771
6575,3970,5458,3749
6724,3961,5414,3733
6816,3906,5376,3717
6883,3803,5348,3714
6948,3645,5283,3705
7042,3486,5215,3696
7089,3351,5150,3672
7095,3327,5115,3658
7085,3406,5064,3641
7148,3539,5016,3639
7241,3628,4981,3628
7306,3697,5016,3620
7260,3777,5081,3603
7148,3908,5149,3601
7006,4028,5168,3597
6883,4120,5182,3601
6745,4166,5193,3590
6618,4225,5215,3582
6498,4291,5211,3567
6406,4384,5215,3563
6302,4482,5222,3557
6195,4648,5248,3563
6075,4880,5250,3562
5983,5176,5248,3563
5910,5430,5239,3549
5877,5598,5248,3544
5849,5645,5245,3539
5824,5651,5248,3544
5775,5675,5241,3540
5718,5810,5248,3544
5615,6025,5244,3542
5453,6285,5248,3544
5220,6480,5241,3531
4977,6602,5248,3525
4735,6643,5245,3519
4500,6707,5248,3525
4249,6860,5239,3523
4024,7183,5248,3525
3827,7582,5257,3521
3653,7975,5282,3525
3461,8286,5293,3522
3283,8609,5315,3525
3122,8938,5326,3522
2965,9243,5348,3525
2746,9437,5357,3521
2488,9612,5381,3525
2249,9821,5404,3523
2118,10088,5448,3525
2088,10299,5479,3513
2118,10457,5514,3506
2104,10574,5537,3499
2012,10721,5580,3506
1832,10853,5615,3506
1641,10985,5647,3506
1476,11112,5654,3493
1377,11302,5680,3487
1307,11483,5710,3480
1271,11619,5747,3487
1228,11679,5757,3487
1218,11778,5780,3487
1234,11878,5807,3473
1324,11883,5846,3468
1465,11685,5858,3463
1641,11408,5879,3468
1805,11177,5904,3460
1959,11038,5946,3449
2093,10891,5962,3431
2224,10721,5979,3430
2346,10497,5988,3429
2488,10246,6012,3430
2632,9971,6023,3417
2806,9824,6046,3411
3102,9884,6059,3407
3706,10193,6079,3411
4683,10607,6073,3401
5983,11038,6079,3392
7456,11327,6086,3378
8895,11302,6112,3373
9840,10637,6115,3361
9795,9243,6112,3354
8632,7378,6087,3341
6883,5651,6079,3335
5284,4396,6069,3323
4289,3644,6079,3317
3898,3294,6077,3303
3971,3486,6079,3298
4300,4197,6059,3285
4712,5123,6046,3279
5084,5793,6021,3265
5453,6126,6012,3260
5814,6283,5991,3247
6089,6443,5979,3241
6170,6540,5955,3227
6142,6549,5946,3222
6123,6482,5925,3210
6195,6443,5913,3203
6297,6415,5886,3187
6406,6391,5879,3184
6458,6295,5873,3181
6459,6179,5879,3184
6404,6078,5863,3174
6406,6074,5846,3165
6469,6094,5819,3151
6565,6074,5813,3146
6589,5967,5797,3134
6565,5862,5780,3127
6535,5806,5739,3114
6565,5810,5713,3108
6627,5817,5689,3096
6724,5862,5680,3089
6809,5948,5656,3076
6883,6074,5647,3070
6897,6139,5629,3058
6883,6126,5614,3051
6844,6040,5573,3039
6830,5968,5547,3032
6817,5907,5525,3020
6830,5862,5514,3013
6853,5769,5476,3001
6936,5651,5448,2994
7043,5529,5422,2982
7148,5493,5414,2975
7160,5545,5382,2963
7095,5704,5348,2956
6972,5917,5305,2944
6883,6179,5282,2937
6831,6415,5255,2925
6830,6602,5248,2919
6825,6714,5232,2907
6830,6813,5215,2900
6821,6870,5173,2886
6830,6866,5149,2881
6824,6772,5138,2871
6830,6707,5149,2862
6835,6739,5135,2840
6883,6866,5115,2824
6951,6940,5086,2808
7042,6919,5082,2805
7091,6831,5077,2795
7095,6813,5082,2786
7026,6887,5075,2771
6936,7024,5082,2767
6823,7097,5080,2758
6724,7077,5082,2748
6629,6982,5062,2726
6565,6919,5049,2710
6477,6883,5036,2695
6353,6866,5049,2691
6207,6834,5052,2680
6142,6866,5049,2672
6142,6941,5024,2659
6142,7024,5016,2653
6064,7045,5011,2641
5983,7077,5016,2634
5917,7128,4997,2622
5824,7183,4983,2615
5608,7176,4969,2603
5347,7183,4983,2596
5136,7221,4986,2584
5030,7288,4983,2577
4949,7311,4958,2565
4871,7341,4949,2558
4765,7374,4944,2546
4659,7394,4949,2539
4550,7339,4933,2527
4500,7288,4916,2521
4491,7273,4890,2509
4500,7288,4883,2502
4471,7244,4874,2489
4447,7183,4883,2483
4423,7149,4883,2471
4394,7183,4883,2464
4326,7187,4861,2451
4289,7130,4850,2445
4310,7007,4841,2433
4394,6919,4850,2426
4459,6870,4846,2413
4500,6866,4850,2407
4504,6866,4844,2397
4500,6919,4850,2388
4481,6999,4844,2372
4500,7077,4850,2369
4558,7072,4846,2368
4659,7024,4850,2369
4759,6956,4842,2356
4871,6919,4850,2350
4964,6897,4850,2348
5030,6919,4850,2350
5036,6908,4827,2338
5030,6813,4816,2331
5022,6611,4809,2328
5030,6443,4816,2331
5019,6363,4811,2320
5030,6338,4816,2312
5078,6260,4815,2308
5189,6179,4816,2312
5304,6144,4795,2303
5400,6179,4783,2293
5441,6192,4775,2286
5453,6179,4783,2293
5431,6141,4769,2295
5400,6126,4750,2293
5359,6099,4721,2280
5347,6074,4717,2274
5359,6006,4713,2270
5400,5915,4717,2274
5428,5790,4698,2273
5453,5704,4684,2274
5457,5642,4669,2271
5453,5598,4684,2274
5412,5528,4698,2273
5347,5493,4717,2274
5243,5506,4713,2270
5136,5598,4717,2274
5048,5727,4721,2274
5030,5915,4750,2274
5023,6111,4768,2268
4977,6285,4783,2274
4861,6374,4786,2283
4765,6443,4816,2293
4706,6525,4850,2290
4659,6655,4883,2293
4565,6769,4890,2300
4500,6866,4916,2312
4516,6911,4958,2311
4606,6919,5016,2312
4659,6836,5047,2316
4659,6707,5082,2331
4636,6602,5122,2334
4659,6655,5182,2331
4677,6840,5218,2323
4659,7077,5248,2331
4570,7221,5270,2341
4500,7288,5315,2350
4469,7294,5350,2346
4500,7288,5381,2350
4541,7229,5391,2358
4606,7130,5414,2369
4679,7004,5440,2367
4765,6919,5481,2369
4837,6855,5500,2374
4924,6813,5514,2388
5002,6780,5517,2389
5030,6813,5547,2388
4919,6859,5578,2384
4712,6919,5614,2388
4546,7081,5625,2387
4659,7552,5647,2388
5176,8271,5662,2385
6142,9031,5680,2388
7422,9729,5674,2386
8789,10457,5680,2388
9806,10936,5689,2385
10059,10563,5713,2388
9318,9070,5713,2385
7836,7077,5713,2388
6130,5417,5705,2386
4765,4436,5713,2388
3980,3989,5708,2385
3759,4014,5713,2388
3865,4460,5708,2387
4130,5123,5713,2388
4453,5679,5705,2377
4871,6074,5713,2369
5344,6339,5713,2363
5824,6443,5713,2369
6235,6239,5689,2370
6618,5810,5680,2369
6975,5334,5674,2356
7306,4965,5680,2350
7574,4617,5662,2346
7836,4225,5647,2350
8082,3752,5625,2343
8312,3327,5614,2331
8474,3021,5579,2314
8630,2905,5547,2312
8736,2921,5516,2312
8736,3063,5514,2312
8546,3300,5501,2299
8259,3644,5481,2293
7955,4048,5437,2291
7677,4489,5414,2293
7375,4920,5394,2282
7095,5334,5381,2274
6852,5682,5342,2270
6671,5968,5315,2274
6491,6188,5291,2266
6353,6391,5282,2255
6275,6537,5247,2242
6300,6602,5215,2236
6363,6550,5185,2225
6459,6443,5182,2217
6562,6299,5167,2206
6724,6126,5149,2198
6902,5907,5109,2185
7095,5704,5082,2179
7247,5536,5055,2177
7412,5387,5049,2179
7583,5185,5032,2170
7783,4965,5016,2160
7950,4769,4986,2147
8101,4648,4983,2142
8224,4538,4981,2131
8365,4436,4983,2123
8486,4354,4959,2111
8577,4384,4949,2104
8582,4499,4945,2092
8524,4648,4949,2085
8424,4710,4928,2073
8365,4700,4916,2066
8348,4648,4909,2053
8365,4648,4916,2047
8341,4702,4898,2037
8259,4859,4883,2028
8083,5113,4871,2013
7836,5493,4883,2009
7519,5905,4884,2008
7200,6285,4883,2009
6892,6563,4864,1998
6618,6813,4850,1990
6341,7081,4825,1980
6089,7394,4816,1971
5853,7637,4810,1951
5665,7764,4816,1933
5493,7792,4802,1919
5347,7869,4783,1914
5174,8032,4754,1904
4977,8239,4750,1895
4760,8360,4748,1884
4606,8398,4750,1876
4493,8381,4729,1864
4394,8398,4717,1857
4264,8452,4707,1848
4183,8556,4717,1838
4148,8625,4714,1818
4130,8609,4717,1800
4049,8494,4710,1786
3971,8398,4717,1781
3925,8353,4713,1771
3918,8345,4717,1762
3868,8309,4711,1750
3812,8292,4717,1744
3778,8284,4712,1733
3812,8239,4717,1725
3857,8078,4712,1713
3918,7869,4717,1706
3963,7680,4712,1694
4024,7552,4717,1687
4097,7419,4712,1676
4236,7288,4717,1668
4412,7152,4712,1656
4606,7024,4717,1649
4778,6835,4712,1639
4977,6602,4717,1630
5206,6341,4711,1616
5453,6126,4717,1611
5664,5894,4713,1610
5877,5598,4717,1611
6130,5172,4710,1601
6459,4700,4717,1592
6810,4226,4716,1582
7148,3803,4717,1573
7421,3391,4696,1559
7624,3063,4684,1554
7713,2897,4673,1554
7677,3010,4684,1554
7491,3345,4685,1542
7200,3803,4684,1535
6861,4225,4662,1534
6565,4595,4650,1535
6313,4904,4640,1525
6089,5229,4650,1516
5846,5572,4651,1513
5612,5968,4650,1516
5371,6345,4629,1507
5136,6655,4617,1497
4908,6827,4607,1491
4765,6919,4617,1497
4697,6978,4617,1499
4659,7077,4617,1497
4578,7183,4606,1488
4500,7288,4617,1478
4439,7353,4631,1465
4394,7394,4650,1459
4307,7372,4646,1457
4236,7288,4650,1459
4220,7146,4657,1452
4289,7024,4684,1440
4353,6944,4698,1425
4394,6919,4717,1421
4406,6904,4727,1421
4447,6919,4750,1421
4515,6894,4762,1412
4606,6813,4783,1402
4674,6653,4804,1391
4712,6549,4850,1383
4715,6519,4887,1372
4712,6549,4916,1365
4691,6536,4922,1355
4659,6549,4949,1346
4629,6588,4991,1326
4659,6655,5049,1308
4751,6647,5082,1293
4871,6602,5115,1289
4947,6488,5142,1281
4977,6338,5182,1270
4950,6190,5209,1249
4871,6285,5248,1232
4648,6745,5280,1218
4236,7605,5315,1213
3573,8746,5325,1205
2753,10088,5348,1194
1916,11398,5374,1174
1271,12411,5414,1156
889,12961,5430,1142
741,13204,5448,1137
723,13307,5457,1129
794,13309,5481,1118
900,13081,5491,1098
1006,12675,5514,1080
1094,12237,5529,1066
1271,11936,5547,1061
1645,11740,5542,1055
2330,11672,5547,1042
3394,11785,5554,1021
4924,12147,5580,1004
6816,12459,5593,993
8736,12253,5614,985
10140,11191,5626,975
10589,9507,5647,967
9897,7704,5646,958
8312,6285,5647,948
6388,5436,5639,928
4765,5229,5647,910
3738,5530,5644,897
3230,6179,5647,891
3015,6915,5639,881
3018,7658,5647,872
3210,8311,5645,862
3494,8873,5647,853
3709,9270,5627,834
3812,9559,5614,815
3830,9715,5591,800
3812,9771,5580,796
3783,9698,5558,790
3812,9612,5547,777
3902,9538,5528,756
4024,9507,5514,739
4130,9407,5479,727
4289,9243,5448,720
4482,8983,5407,710
4659,8714,5381,701
4729,8456,5343,692
4765,8292,5315,682
4810,8220,5285,670
4871,8239,5282,663
4895,8250,5268,663
4924,8239,5248,663
4966,8225,5204,655
4977,8345,5182,644
4847,8609,5173,634
4606,8978,5182,625
4347,9288,5166,614
4183,9507,5149,606
4085,9624,5124,605
4024,9718,5115,606
3983,9746,5094,600
4024,9718,5082,587
4108,9607,5062,574
4183,9507,5049,569
4209,9417,5023,569
4289,9348,5016,569
4452,9211,5011,561
4659,9031,5016,550
4804,8834,4997,538
4924,8714,4983,531
5062,8646,4961,522
5242,8609,4949,512
5388,8519,4924,500
5506,8398,4916,493
5591,8245,4911,486
5665,8133,4916,474
5694,8051,4898,454
5718,8028,4883,436
5764,8015,4861,423
5877,8028,4850,417
6010,8009,4825,408
6142,7975,4816,398
6231,7895,4812,387
6300,7817,4816,379
6334,7698,4798,370
6353,7552,4783,360
6362,7354,4762,349
6406,7183,4750,341
6451,7032,4725,333
6459,6919,4717,322
6389,6790,4712,310
6300,6707,4717,303
6215,6671,4697,303
6142,6707,4684,303
6047,6749,4673,296
5983,6813,4684,284
5950,6861,4681,272
5930,6919,4684,265
5845,6954,4679,263
5718,7024,4684,265
5575,7101,4679,267
5453,7183,4684,265
5318,7196,4683,256
5189,7183,4684,246
5064,7158,4674,242
4977,7183,4684,246
4880,7235,4700,250
4765,7341,4717,246
4603,7463,4713,236
4447,7605,4717,227
4309,7718,4719,225
4236,7817,4717,227
4205,7861,4700,228
4236,7869,4717,227
4270,7833,4748,227
4289,7817,4717,227
4244,7804,4495,227
4183,7817,4086,227
4124,7853,3596,228
4130,7975,3189,227
4204,8085,2908,226
4394,8028,2724,227
4680,7654,2571,229
5030,7077,2458,227
5321,6485,2378,224
5506,6074,2325,227
5586,5854,2265,238
5665,5810,2226,246
5766,5830,2204,246
5877,5862,2192,246
5926,5864,2155,255
5930,5915,2126,265
5901,6023,2116,267
5877,6179,2126,265
5841,6296,2111,270
5824,6391,2093,284
5819,6436,2081,298
5824,6443,2093,303
5771,6383,2094,302
5665,6338,2093,303
5545,6333,2086,310
5506,6391,2093,322
5543,6429,2103,332
5612,6443,2126,341
5643,6403,2145,349
5665,6338,2159,360
5674,6225,2156,370
5665,6126,2159,379
5579,6073,2168,386
5453,6126,2192,398
5321,6242,2209,416
5242,6391,2226,436
5195,6504,2237,449
5189,6602,2259,455
5170,6665,2275,460
5136,6707,2292,474
5066,6681,2302,493
5030,6602,2325,512
5051,6449,2353,522
5136,6285,2392,531
5190,6148,2421,545
5189,6126,2458,569
5141,6187,2499,591
5136,6285,2558,606
5148,6353,2618,615
5136,6443,2691,625
5063,6553,2765,641
5030,6655,2857,663
5064,6645,2951,684
5136,6549,3056,701
5149,6412,3153,711
5136,6338,3255,720
5126,6326,3350,733
5136,6391,3455,758
5095,6465,3552,787
5030,6549,3654,815
4983,6613,3738,833
5030,6707,3820,853
5124,6784,3894,878
5242,6813,3986,910
5307,6711,4082,933
5347,6549,4185,948
5344,6404,4270,960
5347,6391,4351,985
5343,6489,4426,1016
5347,6655,4518,1042
5309,6798,4602,1058
5242,6919,4684,1080
5160,7002,4747,1108
5136,7077,4816,1137
5142,7109,4881,1154
5136,7130,4949,1175
5060,7159,4999,1207
5030,7288,5049,1251
5200,7544,5093,1284
5718,7975,5149,1308
6545,8550,5187,1324
7624,9243,5215,1346
8862,9873,5226,1370
10112,10193,5248,1402
10919,9873,5257,1432
10801,8820,5248,1459
9642,7237,5207,1477
7995,5651,5182,1497
6562,4504,5165,1522
5718,4014,5149,1554
5316,4069,5097,1577
5136,4489,5049,1592
5058,5055,5010,1598
5136,5651,4983,1611
5338,6170,4930,1628
5612,6602,4883,1649
5832,6906,4843,1660
5983,7077,4816,1668
6075,7064,4766,1674
6195,6919,4717,1687
6313,6707,4673,1697
6406,6549,4650,1706
6429,6443,4607,1706
6459,6391,4551,1706
6499,6369,4477,1703
6565,6443,4418,1706
6587,6538,4360,1705
6618,6549,4318,1706
6651,6375,4267,1702
6724,6126,4219,1706
6805,5921,4160,1708
6936,5810,4119,1706
7074,5726,4082,1688
7200,5651,4053,1668
7271,5541,4003,1652
7359,5387,3953,1649
7478,5178,3896,1642
7624,5017,3853,1630
7731,4921,3803,1608
7836,4859,3754,1592
7924,4732,3687,1574
7995,4595,3621,1554
8010,4481,3546,1523
8048,4436,3488,1497
8104,4424,3434,1476
8153,4489,3388,1459
8125,4597,3324,1432
8101,4700,3255,1402
8138,4700,3179,1377
8259,4648,3122,1365
8352,4598,3069,1350
8365,4648,3023,1327
8250,4809,2967,1294
8048,5123,2923,1270
7787,5503,2884,1251
7571,5862,2857,1232
7411,6112,2820,1202
7306,6338,2790,1175
7206,6582,2755,1154
7148,6866,2724,1137
7116,7113,2683,1110
7095,7341,2657,1080
7009,7507,2638,1050
6883,7605,2624,1023
6734,7618,2591,992
6618,7658,2558,967
6521,7736,2531,946
6459,7817,2525,929
6390,7813,2512,901
6300,7817,2491,872
6137,7895,2454,847
5930,8081,2425,834
5687,8279,2402,819
5453,8503,2392,796
5195,8761,2375,765
4924,9084,2358,739
4650,9380,2338,719
4447,9612,2325,701
4301,9723,2308,681
4183,9771,2292,663
4042,9762,2271,646
3918,9771,2259,625
3795,9766,2244,596
3653,9771,2226,569
3473,9735,2191,548
3336,9718,2159,531
3248,9728,2133,510
3177,9824,2126,493
3076,9924,2114,482
3018,9982,2093,474
3005,9922,2055,456
2965,9824,2026,436
2799,9741,2005,421
2594,9771,1993,417
2462,9884,1975,410
2435,10088,1960,398
2379,10301,1942,384
2224,10510,1927,379
1992,10636,1904,380
1800,10721,1893,379
1681,10779,1890,370
1641,10880,1893,360
1664,10948,1889,356
1800,10933,1893,360
2039,10775,1905,361
2330,10563,1927,360
2554,10309,1941,358
2700,10035,1960,360
2808,9725,1978,361
2965,9507,1993,360
3153,9422,1991,357
3336,9454,1993,360
3455,9442,2005,369
3547,9348,2026,379
3637,9165,2031,381
3759,8978,2026,379
3876,8785,2020,382
3971,8609,2026,398
4011,8366,2030,419
4024,8028,2026,436
4037,7557,2008,444
4130,7077,1993,455
4336,6663,1985,472
4659,6391,1993,493
5020,6201,1997,510
5347,6074,1993,531
5562,5935,1973,557
5665,5810,1960,587
5676,5705,1955,610
5665,5704,1960,625
5643,5771,1949,639
5612,5862,1927,663
5526,5881,1899,692
5400,5862,1893,720
5248,5825,1895,739
5136,5810,1893,758
5087,5748,1871,782
5136,5651,1860,815
5236,5536,1867,845
5347,5493,1893,872
5384,5477,1909,895
5347,5440,1927,929
5268,5313,1959,967
5242,5176,2026,1004
5275,5097,2097,1032
5347,5123,2159,1061
5371,5174,2211,1096
5347,5229,2292,1137
5282,5295,2391,1169
5242,5440,2491,1194
5220,5588,2567,1216
5242,5651,2657,1251
5279,5580,2769,1289
5347,5493,2890,1327
5404,5443,2978,1353
5453,5440,3056,1383
5472,5435,3143,1418
5506,5493,3255,1459
5545,5577,3357,1496
5612,5598,3455,1535
5659,5427,3547,1572
5718,5176,3654,1611
5764,5005,3754,1644
5824,5017,3853,1687
5860,5119,3936,1733
5877,5229,4019,1781
5867,5303,4087,1819
5877,5387,4152,1857
5874,5482,4201,1895
5824,5598,4252,1933
5682,5696,4296,1960
5506,5810,4351,1990
5298,5975,4401,2024
5136,6285,4451,2066
5217,6726,4483,2096
5824,7288,4518,2123
6895,7917,4547,2146
8153,8609,4584,2179
9425,9205,4604,2208
10695,9454,4617,2236
11468,9053,4612,2260
10960,7975,4617,2293
9015,6452,4627,2323
6671,4965,4650,2350
5057,3906,4656,2366
4394,3486,4650,2388
4168,3589,4626,2413
4130,4014,4617,2445
4321,4574,4613,2464
4712,5229,4617,2483
5063,5861,4601,2497
5347,6338,4584,2521
5637,6549,4561,2538
5930,6602,4551,2558
6074,6614,4531,2574
6089,6655,4518,2596
6064,6660,4498,2614
6089,6655,4484,2634
6112,6653,4453,2650
6142,6707,4418,2672
6143,6759,4366,2690
6142,6813,4318,2710
6103,6823,4263,2719
6089,6813,4219,2729
6077,6758,4166,2735
6089,6707,4119,2748
6099,6665,4063,2756
6142,6655,4019,2767
6164,6649,3970,2773
6142,6655,3920,2786
6077,6621,3849,2794
6089,6549,3787,2805
6181,6442,3730,2809
6300,6391,3687,2824
6369,6383,3625,2834
6459,6391,3554,2843
6552,6354,3475,2838
6565,6338,3421,2843
6401,6351,3372,2851
6195,6391,3322,2862
6089,6402,3249,2858
6142,6443,3189,2862
6239,6517,3144,2869
6353,6602,3122,2881
6456,6603,3091,2878
6565,6549,3056,2881
6641,6461,3014,2887
6724,6391,2990,2900
6787,6317,2968,2897
6830,6285,2956,2900
6833,6274,2937,2905
6883,6285,2923,2919
6969,6288,2902,2917
7042,6338,2890,2919
7009,6390,2873,2922
6936,6391,2857,2937
6878,6284,2824,2945
6883,6179,2790,2956
6896,6142,2751,2963
6936,6179,2724,2975
6983,6190,2691,2980
7042,6179,2657,2994
7050,6161,2616,3010
7042,6179,2591,3032
7055,6173,2573,3041
7148,6126,2558,3051
7250,5996,2523,3062
7306,5810,2491,3089
7266,5561,2467,3110
7200,5334,2458,3127
7137,5198,2441,3130
7095,5229,2425,3146
7006,5338,2404,3163
6883,5440,2392,3184
6737,5502,2373,3189
6618,5651,2358,3203
6477,5892,2340,3224
6300,6126,2325,3260
6077,6201,2304,3280
5877,6179,2292,3298
5675,6155,2286,3309
5453,6179,2292,3335
5201,6155,2292,3361
5030,6074,2292,3392
4953,5961,2287,3411
4924,5915,2292,3430
4844,5946,2292,3442
4765,6074,2292,3468
4718,6221,2285,3494
4712,6338,2292,3525
4681,6359,2307,3541
4659,6338,2325,3563
4638,6295,2327,3585
4606,6285,2325,3620
4529,6306,2321,3646
4500,6391,2325,3677
4553,6458,2324,3701
4659,6443,2325,3733
4707,6310,2323,3757
4712,6179,2325,3790
4714,6100,2322,3821
4765,6074,2325,3866
4823,6040,2326,3903
4871,6074,2325,3942
4853,6197,2309,3966
4765,6391,2292,3999
4617,6539,2273,4030
4500,6655,2259,4075
4433,6750,2239,4110
4394,6866,2226,4150
4330,6967,2210,4177
4289,7077,2192,4207
4304,7142,2159,4227
4394,7130,2126,4264
4500,7002,2091,4299
4606,6866,2059,4340
4666,6787,2021,4363
4659,6813,1993,4397
4564,6893,1972,4430
4447,7024,1960,4473
4346,7109,1939,4498
4289,7077,1927,4529
4258,6892,1921,4559
4289,6707,1927,4605
4362,6635,1924,4642
4447,6707,1927,4681
4486,6795,1934,4706
4500,6866,1960,4738
4487,6920,1980,4762
4447,7024,1993,4795
4363,7106,1990,4814
4289,7130,1993,4833
4234,7080,2002,4830
4183,7077,2026,4833
4082,7124,2044,4827
3971,7183,2059,4833
3876,7163,2068,4828
3812,7130,2093,4833
3734,7110,2122,4827
3653,7130,2159,4833
3567,7160,2187,4828
3494,7288,2226,4833
3410,7510,2268,4828
3336,7764,2325,4833
3270,7909,2383,4828
3230,7975,2458,4833
3192,7996,2539,4828
3177,8028,2624,4833
3169,8026,2690,4828
3177,8028,2757,4833
3170,8007,2828,4828
3177,7975,2923,4833
3204,7901,3020,4828
3283,7869,3122,4833
3371,7893,3217,4828
3441,7975,3322,4833
3454,8031,3420,4828
3441,8081,3521,4833
3423,8108,3605,4828
3441,8133,3687,4833
3464,8092,3763,4828
3494,8028,3853,4833
3491,7964,3937,4828
3494,7975,4019,4833
3497,7994,4083,4828
3547,7975,4152,4833
3638,7896,4216,4828
3759,7869,4285,4833
3853,7923,4344,4828
3918,8028,4418,4833
3950,8081,4488,4828
3971,8081,4551,4833
3960,7970,4582,4828
3918,7764,4617,4833
3827,7555,4659,4828
3812,7605,4717,4833
4130,7976,4753,4828
5030,8556,4783,4833
6374,9159,4807,4828
7836,9771,4850,4833
9232,10200,4884,4828
10536,10088,4916,4833
11283,9112,4930,4828
10748,7500,4949,4833
8837,5783,4953,4828
6565,4489,4949,4833
5022,3776,4927,4828
4394,3644,4916,4833
4152,3932,4901,4828
4024,4489,4883,4833
4089,5108,4833,4828
4394,5704,4783,4833
4741,6199,4739,4828
5030,6602,4717,4833
5249,6865,4676,4828
5400,7024,4617,4833
5427,7086,4539,4828
5400,7130,4484,4833
5384,7149,4435,4828
5400,7183,4385,4833
5380,7225,4311,4828
5347,7341,4252,4833
5291,7469,4200,4828
5242,7552,4152,4833
5180,7501,4079,4828
5189,7394,4019,4833
5252,7277,3977,4828
5347,7183,3953,4833
5403,7053,3903,4828
5453,6919,3853,4833
5519,6815,3809,4828
5612,6813,3787,4833
5662,6884,3753,4828
5665,7024,3720,4833
5628,7164,3682,4828
5612,7288,3654,4833
5603,7339,3616,4828
5612,7341,3587,4833
5606,7273,3555,4828
5612,7183,3521,4833
5608,7087,3467,4828
5612,7077,3421,4833
5601,7147,3382,4828
5612,7288,3355,4833
5631,7406,3317,4828
5665,7500,3289,4833
5668,7551,3256,4828
5665,7605,3222,4833
5665,7635,3167,4828
5718,7658,3122,4833
5792,7639,3086,4828
5877,7605,3056,4833
5916,7545,3004,4828
5930,7500,2956,4833
5932,7442,2916,4828
5983,7394,2890,4833
6041,7339,2844,4828
6089,7341,2790,4833
6113,7392,2731,4828
6195,7500,2691,4833
6310,7592,2652,4828
6406,7658,2624,4833
6428,7630,2598,4828
6459,7500,2591,4833
6518,7233,2587,4828
6565,6919,2591,4833
6522,6623,2587,4828
6459,6443,2591,4833
6435,6351,2589,4828
6459,6338,2591,4833
6447,6343,2583,4828
6406,6391,2591,4833
6350,6453,2622,4828
6300,6549,2691,4833
6206,6613,2764,4828
6089,6655,2823,4833
5965,6662,2847,4828
5877,6707,2857,4833
5779,6773,2856,4828
5665,6866,2857,4833
5523,6938,2841,4828
5400,7024,2823,4833
5271,7089,2802,4828
5136,7130,2790,4833
4993,7104,2773,4828
4924,7077,2757,4833
4901,7058,2736,4828
4871,7077,2724,4833
4779,7088,2708,4828
4712,7130,2691,4833
4686,7192,2658,4828
4659,7288,2624,4833
4551,7354,2586,4828
4447,7394,2558,4833
4424,7375,2524,4828
4500,7341,2491,4833
4583,7303,2453,4828
4659,7341,2425,4833
4703,7436,2393,4828
4712,7552,2358,4833
4656,7572,2306,4828
4606,7500,2259,4833
4603,7365,2217,4828
4659,7288,2192,4833
4697,7280,2170,4828
4712,7341,2159,4833
4704,7380,2153,4824
4712,7394,2159,4814
4710,7374,2159,4779
4712,7394,2159,4738
4716,7450,2154,4683
4765,7552,2159,4643
4823,7624,2169,4602
4871,7658,2192,4567
4888,7630,2211,4516
4924,7605,2226,4473
4950,7586,2224,4429
4924,7605,2226,4397
4811,7624,2233,4349
4712,7658,2259,4302
4682,7653,2280,4247
4712,7605,2292,4207
4717,7480,2288,4165
4712,7341,2292,4131
4718,7207,2295,4089
4765,7130,2292,4056
4812,7080,2270,4014
4871,7077,2259,3980
4914,7072,2256,3936
4924,7077,2259,3904
4858,7075,2240,3869
4765,7130,2226,3847
4685,7216,2218,3816
4659,7288,2226,3790
4650,7221,2221,3757
4659,7024,2226,3733
4671,6766,2244,3702
4712,6602,2292,3677
4745,6540,2339,3643
4765,6549,2392,3620
4742,6552,2446,3594
4712,6602,2525,3582
4675,6694,2605,3561
4659,6813,2691,3544
4646,6850,2765,3518
4659,6813,2857,3506
4665,6722,2961,3494
4659,6655,3089,3487
4621,6592,3216,3465
4606,6549,3355,3449
4617,6489,3494,3433
4659,6443,3654,3430
4697,6410,3815,3418
4765,6443,3986,3411
