II,V,ABP
430,-823,3397
480,-728,3384
479,-661,3383
423,-620,3384
313,-603,3358
198,-593,3339
114,-579,3332
85,-539,3339
101,-471,3320
169,-377,3294
282,-262,3277
423,-108,3294
572,90,3304
734,323,3294
926,572,3260
1158,836,3249
1410,1107,3250
1666,1375,3249
1912,1624,3220
2146,1860,3203
2341,2071,3202
2484,2237,3203
2583,2346,3177
2682,2426,3158
2789,2498,3155
2880,2561,3158
2922,2596,3132
2936,2615,3113
2948,2630,3110
2964,2642,3113
2966,2633,3088
2964,2615,3068
2971,2605,3064
2993,2615,3068
3001,2622,3044
2993,2615,3023
2973,2595,3018
2964,2588,3023
2962,2588,3000
2964,2588,2978
2952,2572,2968
2936,2561,2978
2915,2557,2975
2908,2561,2978
2896,2549,2979
2880,2534,2978
2846,2516,2951
2823,2507,2933
2813,2490,2928
2823,2480,2933
2824,2466,2911
2823,2453,2888
2814,2431,2875
2823,2426,2888
2842,2434,2890
2880,2453,2888
2916,2460,2878
2964,2480,2888
3021,2513,2891
3106,2561,2888
3192,2599,2860
3275,2642,2842
3339,2689,2833
3416,2750,2842
3499,2801,2838
3586,2857,2842
3653,2918,2862
3727,2992,2933
3801,3053,3019
3868,3100,3113
3901,3133,3203
3924,3181,3339
3949,3235,3509
3981,3289,3700
3981,3320,3859
3953,3343,4016
3904,3356,4181
3868,3370,4377
3830,3364,4560
3783,3343,4737
3705,3303,4893
3614,3262,5053
3511,3210,5204
3416,3154,5369
3316,3087,5526
3219,3019,5685
3116,2941,5821
3021,2857,5956
2920,2761,6073
2823,2669,6181
2720,2573,6253
2626,2480,6317
2525,2380,6373
2428,2291,6452
2331,2207,6523
2259,2130,6587
2206,2058,6627
2146,1995,6678
2063,1935,6724
2033,1914,6768
2035,1891,6773
1976,1806,6768
1879,1711,6744
1920,1752,6723
2007,1822,6676
1892,1698,6632
1705,1524,6580
1863,1671,6542
2121,1898,6493
1863,1644,6452
1436,1240,6390
1863,1617,6317
2651,2330,6216
1920,1671,6136
-446,-480,6064
-1779,-1725,6001
-334,-465,5907
2061,1698,5820
2733,2355,5741
1863,1617,5685
1391,1197,5603
1807,1563,5504
2057,1798,5382
1779,1563,5279
1601,1407,5179
1779,1563,5098
1895,1672,5006
1807,1590,4918
1768,1539,4819
1863,1617,4737
1908,1679,4659
1863,1671,4602
1835,1656,4546
1863,1671,4512
1884,1686,4480
1892,1698,4467
1906,1710,4443
1948,1725,4422
2008,1749,4379
2033,1752,4331
2012,1725,4250
2061,1752,4151
2145,1806,4029
2089,1752,3925
1959,1646,3827
2061,1725,3745
2241,1864,3660
2033,1698,3609
1697,1438,3591
1976,1671,3609
2443,2052,3626
1948,1671,3655
1129,1022,3690
1920,1617,3745
3664,2924,3779
3106,2372,3790
-130,-316,3767
-1779,-1725,3745
789,288,3718
4207,3100,3700
4177,3264,3671
1666,1429,3655
442,514,3644
1158,1078,3655
1593,1432,3656
988,970,3655
573,637,3645
819,809,3655
902,868,3660
508,566,3655
147,286,3624
28,189,3609
-148,59,3607
-452,-162,3609
-682,-340,3585
-791,-458,3564
-897,-607,3555
-1016,-782,3564
-1086,-927,3561
-1073,-1024,3564
-975,-1075,3565
-791,-1078,3564
-560,-1065,3539
-311,-1051,3519
-80,-1046,3499
113,-1024,3474
257,-973,3421
367,-890,3384
436,-801,3372
452,-728,3384
392,-688,3380
282,-674,3384
156,-678,3401
56,-674,3429
6,-651,3419
28,-593,3384
118,-496,3344
254,-350,3339
403,-165,3341
565,54,3339
746,289,3312
960,539,3294
1193,801,3286
1440,1078,3294
1691,1355,3279
1948,1617,3249
2191,1849,3211
2400,2049,3203
2557,2213,3206
2682,2345,3203
2785,2448,3176
2880,2534,3158
2957,2600,3153
3021,2642,3158
3061,2657,3139
3077,2669,3113
3073,2683,3097
3077,2696,3113
3092,2695,3123
3106,2696,3113
3095,2706,3080
3077,2723,3068
3068,2726,3069
3077,2723,3068
3082,2719,3040
3077,2723,3023
3060,2714,3020
3049,2696,3023
3034,2672,2999
3021,2669,2978
3000,2670,2971
2993,2669,2978
2981,2650,2958
2964,2642,2933
2929,2640,2918
2908,2642,2933
2899,2626,2939
2908,2615,2933
2905,2610,2906
2908,2615,2888
2922,2609,2877
2964,2615,2888
3006,2633,2892
3049,2669,2888
3091,2693,2859
3162,2723,2842
3245,2755,2834
3331,2803,2842
3398,2851,2839
3473,2911,2842
3554,2975,2839
3642,3046,2842
3712,3101,2833
3783,3154,2842
3854,3203,2869
3924,3262,2933
3970,3315,3007
4009,3370,3113
4039,3412,3234
4066,3450,3384
4068,3477,3533
4066,3504,3700
4055,3523,3870
4037,3531,4061
3988,3512,4241
3924,3477,4422
3851,3433,4580
3783,3397,4737
3701,3349,4886
3614,3289,5053
3515,3207,5213
3416,3127,5369
3304,3047,5500
3190,2965,5640
3071,2862,5777
2964,2750,5911
2860,2634,6006
2767,2534,6091
2675,2436,6172
2597,2345,6272
2514,2248,6349
2428,2157,6407
2333,2066,6442
2259,1995,6497
2205,1941,6549
2146,1887,6587
2065,1816,6585
2033,1779,6587
2032,1759,6587
1976,1698,6587
1883,1625,6558
1920,1671,6542
2001,1738,6525
1892,1617,6497
1716,1448,6424
1863,1590,6362
2088,1809,6314
1807,1563,6272
1381,1179,6182
1807,1563,6091
2583,2268,6013
1863,1617,5956
-463,-500,5865
-1779,-1725,5775
-372,-486,5695
1976,1644,5640
2648,2301,5556
1807,1590,5459
1351,1193,5354
1779,1563,5279
2058,1798,5206
1807,1563,5144
1632,1404,5056
1807,1563,4963
1938,1686,4858
1863,1617,4783
1813,1559,4714
1892,1617,4647
1943,1671,4551
1920,1671,4467
1899,1665,4393
1920,1671,4331
1936,1665,4241
1948,1671,4151
1969,1705,4067
1976,1725,4016
1973,1718,3965
2033,1752,3925
2104,1798,3875
2061,1752,3835
1978,1670,3797
2089,1752,3790
2232,1874,3790
2033,1725,3790
1740,1497,3762
1976,1698,3745
2354,2017,3738
1920,1671,3745
1220,1104,3726
1863,1617,3700
3249,2705,3667
2626,2103,3655
-288,-404,3646
-1779,-1725,3655
548,150,3656
3924,2965,3655
4474,3507,3629
2597,2049,3609
1350,1076,3598
1609,1321,3609
1876,1555,3611
1525,1240,3609
1374,1042,3600
1722,1240,3609
1943,1355,3614
1807,1186,3609
1687,1024,3581
1722,997,3564
1669,943,3559
1468,809,3564
1271,692,3544
1129,620,3519
966,524,3503
762,377,3519
537,187,3529
311,-27,3519
117,-232,3486
0,-404,3474
-45,-553,3475
-28,-674,3474
24,-777,3445
113,-863,3429
228,-922,3427
367,-917,3429
504,-842,3402
621,-728,3384
683,-632,3381
678,-566,3384
606,-517,3358
508,-458,3339
402,-401,3335
311,-350,3339
247,-300,3313
254,-216,3294
339,-87,3290
480,81,3294
633,270,3268
791,485,3249
961,729,3245
1158,997,3249
1368,1263,3223
1581,1510,3203
1772,1720,3200
1920,1887,3203
2009,2003,3178
2061,2076,3158
2093,2115,3155
2117,2130,3158
2132,2129,3133
2146,2130,3113
2152,2132,3109
2146,2130,3113
2126,2116,3088
2117,2103,3068
2121,2091,3063
2117,2076,3068
2090,2055,3045
2061,2049,3023
2044,2053,3015
2033,2049,3023
2005,2019,3005
1976,1995,2978
1957,1990,2962
1948,1995,2978
1922,1974,2987
1892,1941,2978
1867,1915,2947
1863,1914,2933
1861,1915,2931
1863,1914,2933
1860,1901,2910
1863,1887,2888
1860,1868,2875
1863,1860,2888
1876,1857,2893
1920,1860,2888
1976,1855,2861
2033,1860,2842
2070,1876,2831
2117,1914,2842
2178,1953,2847
2259,1995,2842
2337,2031,2814
2428,2076,2797
2524,2123,2789
2626,2183,2797
2719,2239,2794
2823,2291,2797
2928,2337,2794
3021,2399,2797
3087,2467,2789
3162,2534,2797
3250,2585,2811
3331,2642,2842
3369,2699,2872
3388,2750,2933
3410,2776,3025
3444,2803,3158
3456,2840,3290
3444,2884,3429
3415,2907,3570
3388,2911,3745
3349,2908,3925
3303,2911,4106
3246,2897,4260
3190,2857,4422
3130,2796,4579
3077,2750,4737
3020,2712,4871
2964,2669,5008
2895,2600,5142
2823,2534,5279
2747,2478,5390
2682,2426,5504
2621,2356,5615
2569,2291,5730
2511,2236,5821
2456,2183,5911
2403,2110,5983
2372,2049,6046
2352,2019,6084
2315,1995,6136
2250,1940,6187
2230,1914,6226
2235,1911,6224
2174,1860,6226
2076,1776,6230
2117,1806,6226
2205,1868,6179
2089,1752,6136
1904,1591,6108
2061,1752,6091
2309,1995,6031
2033,1752,5956
1597,1350,5877
2033,1725,5820
2817,2424,5749
2033,1725,5685
-415,-474,5615
-1779,-1725,5550
-272,-415,5458
2230,1806,5369
2975,2486,5274
2117,1752,5189
1628,1346,5089
2033,1725,5008
2280,1951,4934
2005,1698,4873
1831,1538,4785
2005,1698,4692
2098,1797,4591
1976,1698,4512
1913,1633,4434
2005,1698,4377
2061,1742,4311
2033,1725,4241
2012,1722,4146
2033,1752,4061
2037,1761,3982
2033,1752,3925
2040,1747,3857
2061,1752,3790
2093,1769,3714
2117,1779,3655
2123,1773,3598
2174,1806,3564
2229,1849,3535
2174,1806,3519
2073,1722,3491
2146,1779,3474
2263,1879,3462
2089,1752,3474
1830,1564,3478
2033,1752,3474
2362,2026,3447
1976,1698,3429
1364,1194,3419
1920,1671,3429
3046,2595,3430
2287,1887,3429
-473,-533,3421
-1779,-1725,3429
452,97,3432
3529,2696,3429
3910,3092,3402
2117,1698,3384
1042,897,3375
1383,1240,3384
1617,1448,3383
1158,1051,3384
855,783,3379
1045,917,3384
1132,951,3381
875,701,3384
614,483,3381
480,404,3384
272,267,3378
-28,27,3384
-268,-181,3385
-423,-323,3384
-587,-487,3359
-762,-701,3339
-915,-934,3327
-1045,-1159,3339
-1128,-1350,3343
-1101,-1483,3339
-954,-1561,3313
-734,-1590,3294
-522,-1595,3282
-339,-1590,3294
-172,-1574,3300
0,-1510,3294
149,-1390,3264
254,-1240,3249
302,-1108,3244
311,-997,3249
280,-902,3228
226,-809,3203
165,-728,3188
141,-647,3203
164,-554,3213
226,-431,3203
307,-283,3170
423,-108,3158
579,92,3160
762,323,3158
951,582,3130
1158,863,3113
1397,1149,3112
1666,1429,3113
1931,1694,3087
2174,1941,3068
2377,2153,3065
2541,2318,3068
2663,2437,3043
2767,2534,3023
2858,2622,3018
2936,2696,3023
2987,2737,3000
3021,2750,2978
3040,2748,2970
3049,2750,2978
3045,2750,2960
3049,2750,2933
3062,2747,2917
3077,2750,2933
3069,2751,2942
3049,2750,2933
3027,2736,2902
3021,2723,2888
3018,2714,2886
3021,2723,2888
3010,2728,2865
2993,2723,2842
2968,2694,2830
2964,2669,2842
2968,2649,2848
2964,2642,2842
2932,2626,2817
2908,2615,2797
2899,2599,2786
2908,2588,2797
2896,2569,2803
2880,2561,2797
2866,2556,2769
2880,2561,2752
2901,2556,2746
2936,2561,2752
2971,2576,2748
3021,2615,2752
3070,2653,2754
3134,2696,2752
3199,2732,2725
3275,2777,2707
3343,2814,2699
3416,2857,2707
3484,2902,2702
3557,2965,2707
3625,3031,2720
3699,3100,2752
3760,3154,2770
3811,3208,2797
3839,3258,2842
3868,3316,2933
3895,3361,3039
3924,3397,3158
3931,3412,3277
3924,3423,3429
3898,3424,3601
3868,3423,3790
3825,3411,3952
3783,3397,4106
3731,3364,4252
3670,3316,4422
3587,3247,4583
3501,3181,4737
3412,3114,4868
3331,3046,5008
3236,2955,5143
3134,2857,5279
3025,2757,5390
2936,2669,5504
2851,2574,5615
2767,2480,5730
2665,2380,5822
2569,2291,5911
2478,2205,5982
2400,2130,6046
2321,2055,6085
2259,1995,6136
2208,1936,6184
2174,1887,6226
2130,1839,6228
2089,1806,6226
2052,1776,6222
2033,1752,6226
2008,1720,6205
1976,1698,6181
1936,1681,6140
1920,1671,6091
1918,1647,6014
1920,1617,5956
1903,1592,5909
1892,1590,5865
1888,1594,5777
1892,1590,5685
1878,1571,5602
1863,1563,5550
1856,1572,5483
1863,1590,5414
1864,1593,5324
1863,1590,5234
1859,1588,5130
1863,1590,5053
1863,1587,4984
1863,1590,4918
1860,1601,4822
1863,1617,4737
1862,1620,4664
1863,1617,4602
1861,1614,4511
1863,1617,4422
1862,1617,4341
1863,1617,4286
1860,1616,4218
1863,1617,4151
1872,1614,4076
1892,1617,4016
1907,1626,3945
1920,1644,3880
1920,1659,3806
1920,1671,3745
1917,1673,3686
1920,1671,3655
1918,1659,3629
1920,1644,3609
1918,1626,3577
1920,1617,3564
1918,1614,3560
1920,1617,3564
1918,1616,3542
1920,1617,3519
1918,1616,3505
1920,1617,3519
1925,1621,3525
1948,1644,3519
1985,1675,3491
2033,1698,3474
2062,1692,3465
2061,1671,3474
2023,1643,3474
1976,1617,3474
1936,1586,3466
1920,1563,3474
1916,1555,3477
1920,1563,3474
1919,1566,3448
1920,1563,3429
1918,1558,3419
1920,1563,3429
1918,1566,3430
1920,1563,3429
1918,1548,3422
1920,1537,3429
1918,1532,3431
1920,1537,3429
1918,1537,3405
1920,1537,3384
1918,1534,3370
1920,1537,3384
1917,1535,3392
1920,1537,3384
1919,1535,3351
1920,1537,3339
1916,1535,3339
1920,1537,3339
1921,1535,3310
1920,1537,3294
1913,1535,3291
1920,1537,3294
1934,1535,3268
1948,1537,3249
1946,1534,3244
1948,1537,3249
1959,1536,3225
1976,1537,3203
1978,1533,3195
1976,1537,3203
1973,1546,3186
1976,1563,3158
1974,1569,3141
1976,1563,3158
1977,1554,3169
1976,1563,3158
1967,1581,3125
1976,1590,3113
2002,1577,3114
2033,1563,3113
2038,1559,3085
2033,1563,3068
2027,1561,3065
2033,1563,3068
2033,1574,3044
2033,1590,3023
2029,1593,3016
2033,1590,3023
2031,1588,3003
2033,1590,2978
2031,1588,2963
2033,1590,2978
2030,1592,2985
2033,1590,2978
2032,1574,2950
2033,1563,2933
2029,1560,2923
2033,1563,2933
2034,1559,2936
2033,1563,2933
2025,1576,2909
2033,1590,2888
2048,1590,2875
2061,1590,2888
2055,1599,2895
2061,1617,2888
2084,1630,2857
2117,1644,2842
2125,1658,2841
2117,1671,2842
2109,1672,2819
2117,1671,2797
2121,1670,2788
2117,1671,2797
2109,1667,2796
2117,1671,2797
2139,1684,2797
2174,1698,2797
2203,1698,2776
2230,1698,2752
2255,1706,2739
2287,1725,2752
2309,1732,2760
2315,1725,2752
2300,1707,2723
2287,1698,2707
2275,1696,2702
2259,1698,2707
2220,1689,2703
2174,1671,2707
2119,1643,2710
2061,1617,2707
1994,1589,2682
1948,1563,2662
1926,1541,2654
1920,1537,2662
1904,1538,2660
1892,1537,2662
1887,1521,2663
1892,1510,2662
1888,1506,2639
1892,1510,2617
1903,1506,2606
1920,1510,2617
1921,1520,2620
1920,1537,2617
1925,1539,2608
1948,1537,2617
1965,1533,2622
1976,1537,2617
1975,1536,2590
1976,1537,2572
1974,1535,2566
1976,1537,2572
1974,1534,2569
1976,1537,2572
1974,1537,2574
1976,1537,2572
1974,1531,2547
1976,1537,2527
1974,1549,2518
1976,1563,2527
1974,1565,2526
1976,1563,2527
1974,1561,2524
1976,1563,2527
1974,1562,2522
1976,1563,2527
1975,1563,2529
1976,1563,2527
1974,1559,2502
1976,1563,2482
1975,1575,2473
1976,1590,2482
1972,1593,2482
1976,1590,2482
1985,1586,2478
2005,1590,2482
2020,1592,2479
2033,1590,2482
2033,1584,2480
2033,1590,2482
2030,1603,2477
2033,1617,2482
2031,1619,2484
2033,1617,2482
2030,1614,2457
2033,1617,2436
2031,1616,2427
2033,1617,2436
2031,1616,2439
2033,1617,2436
2031,1615,2429
2033,1617,2436
2031,1617,2441
2033,1617,2436
2031,1612,2411
2033,1617,2391
2031,1629,2382
2033,1644,2391
2031,1646,2394
2033,1644,2391
2031,1641,2384
2033,1644,2391
2031,1643,2397
2033,1644,2391
2031,1643,2364
2033,1644,2346
2031,1641,2340
2033,1644,2346
2031,1645,2343
2033,1644,2346
2030,1637,2349
2033,1644,2346
2039,1659,2321
2061,1671,2301
2080,1668,2294
2089,1671,2301
2076,1685,2299
2061,1698,2301
2053,1688,2303
2061,1671,2301
2064,1663,2277
2061,1671,2256
2045,1673,2247
2033,1671,2256
2024,1667,2257
2033,1671,2256
2046,1671,2252
2061,1671,2256
2062,1669,2254
2061,1671,2256
2057,1670,2255
2061,1671,2256
2060,1669,2251
2061,1671,2256
2058,1670,2259
2061,1671,2256
2059,1670,2231
2061,1671,2211
2059,1670,2202
2061,1671,2211
2059,1670,2212
2061,1671,2211
2059,1670,2206
2061,1671,2211
2059,1670,2210
2061,1671,2211
2059,1670,2207
2061,1671,2211
2059,1670,2210
2061,1671,2211
2059,1670,2207
2061,1671,2211
2059,1670,2211
2061,1671,2211
2058,1670,2205
2061,1671,2211
2060,1670,2215
2061,1671,2211
2056,1670,2186
2061,1671,2166
2063,1670,2158
2061,1671,2166
2043,1670,2166
2033,1671,2166
2029,1670,2162
2033,1671,2166
2028,1670,2164
2033,1671,2166
2045,1670,2163
2061,1671,2166
2061,1670,2163
2061,1671,2166
2060,1670,2165
2061,1671,2166
2055,1670,2161
2061,1671,2166
2075,1670,2169
2089,1671,2166
2086,1670,2141
2089,1671,2121
2102,1670,2112
2117,1671,2121
2108,1670,2122
2089,1671,2121
2079,1670,2116
2089,1671,2121
2095,1670,2120
2089,1671,2121
2071,1670,2116
2061,1671,2121
2057,1670,2121
2061,1671,2121
2060,1670,2115
2061,1671,2121
2058,1670,2125
2061,1671,2121
2059,1670,2096
2061,1671,2075
2058,1670,2067
2061,1671,2075
2059,1670,2076
2061,1671,2075
2058,1670,2072
2061,1671,2075
2059,1670,2074
2061,1671,2075
2058,1670,2073
2061,1671,2075
2060,1670,2073
2061,1671,2075
2057,1670,2075
2061,1671,2075
2063,1670,2070
2061,1671,2075
2045,1670,2079
2033,1671,2075
2027,1670,2051
2033,1671,2030
2033,1670,2022
2033,1671,2030
2029,1669,2032
2033,1671,2030
2032,1670,2026
2033,1671,2030
2029,1669,2030
2033,1671,2030
2033,1670,2026
2033,1671,2030
2027,1669,2031
2033,1671,2030
2045,1670,2025
2061,1671,2030
2063,1668,2034
2061,1671,2030
2057,1680,2006
2061,1698,1985
2060,1706,1977
2061,1698,1985
2059,1678,1986
2061,1671,1985
2059,1681,1981
2061,1698,1985
2060,1701,1985
2061,1698,1985
2057,1694,1982
2061,1698,1985
2063,1698,1984
2061,1698,1985
2044,1695,1982
2033,1698,1985
2027,1697,1985
2033,1698,1985
2032,1696,1980
2033,1698,1985
2031,1697,1989
2033,1698,1985
2029,1696,1961
2033,1698,1940
2043,1696,1932
2061,1698,1940
2065,1697,1941
2061,1698,1940
2052,1696,1936
2061,1698,1940
2076,1696,1939
2089,1698,1940
2087,1704,1937
2089,1725,1940
2098,1744,1939
2117,1752,1940
2130,1745,1937
2146,1752,1940
2159,1776,1939
2174,1806,1940
2175,1812,1937
2174,1806,1940
2171,1800,1940
2174,1806,1940
2171,1808,1935
2174,1806,1940
2181,1801,1944
2202,1806,1940
2226,1809,1916
2259,1806,1895
2288,1798,1887
2315,1806,1895
2321,1823,1896
2315,1833,1895
2297,1820,1891
2287,1806,1895
2275,1803,1894
2259,1806,1895
2222,1787,1892
2174,1752,1895
2115,1716,1894
2061,1698,1895
2010,1686,1893
1976,1671,1895
1954,1643,1893
1948,1617,1895
1945,1605,1892
1948,1617,1895
1946,1636,1894
1948,1644,1895
1945,1631,1892
1948,1617,1895
1947,1611,1895
1948,1617,1895
1944,1618,1890
1948,1617,1895
1949,1614,1899
1948,1617,1895
1932,1617,1870
1920,1617,1850
1912,1615,1842
1920,1617,1850
1930,1617,1851
1948,1617,1850
1963,1615,1846
1976,1617,1850
1977,1617,1849
1976,1617,1850
1973,1613,1847
1976,1617,1850
1975,1619,1848
1976,1617,1850
1974,1609,1848
1976,1617,1850
1975,1643,1848
1976,1671,1850
1974,1677,1848
1976,1671,1850
1974,1666,1848
1976,1671,1850
1974,1672,1848
1976,1671,1850
1974,1668,1847
1976,1671,1850
1974,1671,1849
1976,1671,1850
1974,1669,1847
1976,1671,1850
1974,1670,1850
1976,1671,1850
1974,1669,1845
1976,1671,1850
1975,1670,1854
1976,1671,1850
1974,1670,1825
1976,1671,1805
1975,1670,1797
1976,1671,1805
1972,1670,1806
1976,1671,1805
1985,1670,1801
2005,1671,1805
2020,1670,1804
2033,1671,1805
2033,1670,1802
2033,1671,1805
2030,1670,1803
2033,1671,1805
2031,1670,1803
2033,1671,1805
2030,1670,1803
2033,1671,1805
2031,1670,1803
2033,1671,1805
2031,1670,1802
2033,1671,1805
2031,1670,1804
2033,1671,1805
2031,1670,1802
2033,1671,1805
2031,1670,1805
2033,1671,1805
2031,1670,1800
2033,1671,1805
2031,1670,1809
2033,1671,1805
2031,1670,1780
2033,1671,1760
2031,1670,1752
2033,1671,1760
2031,1670,1761
2033,1671,1760
2031,1670,1756
2033,1671,1760
2031,1670,1759
2033,1671,1760
2031,1670,1757
2033,1671,1760
2031,1670,1758
2033,1671,1760
2031,1670,1757
2033,1671,1760
2031,1669,1758
2033,1671,1760
2031,1670,1758
2033,1671,1760
2031,1669,1758
2033,1671,1760
2031,1670,1758
2033,1671,1760
2031,1669,1758
2033,1671,1760
2031,1671,1758
2033,1671,1760
2031,1667,1758
2033,1671,1760
2031,1681,1758
2033,1698,1760
2031,1704,1758
2033,1698,1760
2031,1681,1758
2033,1671,1760
2031,1667,1758
2033,1671,1760
2031,1671,1758
2033,1671,1760
2031,1669,1758
2033,1671,1760
2031,1670,1758
2033,1671,1760
2031,1669,1758
2033,1671,1760
2031,1670,1758
2033,1671,1760
2031,1670,1758
2033,1671,1760
2031,1670,1758
2033,1671,1760
2031,1670,1758
2033,1671,1760
2031,1669,1758
2033,1671,1760
2031,1670,1758
2033,1671,1760
2031,1669,1758
2033,1671,1760
2031,1670,1758
2033,1671,1760
2030,1669,1758
2033,1671,1760
2031,1672,1758
2033,1671,1760
2030,1658,1758
2033,1644,1760
2031,1635,1757
2033,1644,1760
2029,1658,1759
2033,1671,1760
2033,1672,1757
2033,1671,1760
2018,1670,1760
2005,1671,1760
1995,1661,1755
2005,1644,1760
2018,1623,1764
2033,1617,1760
2033,1624,1735
2033,1644,1715
2030,1660,1707
2033,1671,1715
2031,1671,1716
2033,1671,1715
2030,1669,1711
2033,1671,1715
2031,1671,1714
2033,1671,1715
2031,1668,1712
2033,1671,1715
2030,1672,1713
2033,1671,1715
2031,1667,1712
2033,1671,1715
2030,1675,1713
2033,1671,1715
2033,1652,1713
2033,1644,1715
2019,1653,1713
2005,1671,1715
1995,1675,1713
2005,1671,1715
2019,1667,1713
2033,1671,1715
2033,1671,1713
2033,1671,1715
2030,1668,1713
2033,1671,1715
2031,1670,1713
2033,1671,1715
2032,1669,1713
2033,1671,1715
2021,1670,1713
2005,1671,1715
1984,1669,1713
1976,1671,1715
1973,1670,1713
1976,1671,1715
1974,1670,1713
1976,1671,1715
1982,1669,1713
2005,1671,1715
2024,1670,1713
2033,1671,1715
2019,1669,1712
2005,1671,1715
1997,1670,1714
2005,1671,1715
2007,1669,1712
2005,1671,1715
1997,1671,1715
2005,1671,1715
2017,1666,1710
2033,1671,1715
2040,1682,1719
2061,1698,1715
2089,1709,1690
2117,1725,1669
2130,1740,1662
2146,1752,1669
2161,1751,1671
2174,1752,1669
2170,1753,1666
2174,1752,1669
2194,1744,1669
2230,1752,1669
2258,1778,1667
2287,1806,1669
2323,1810,1668
2372,1806,1669
2407,1811,1667
2428,1833,1669
2439,1842,1668
2456,1833,1669
2457,1812,1668
2428,1806,1669
2368,1807,1668
2315,1806,1669
2274,1784,1668
2230,1752,1669
2152,1711,1668
2061,1671,1669
1984,1634,1668
1948,1617,1669
1931,1615,1668
1920,1617,1669
1902,1604,1668
1892,1590,1669
1886,1584,1668
1892,1590,1669
1892,1591,1668
1892,1590,1669
1885,1587,1668
1892,1590,1669
1903,1590,1668
1920,1590,1669
1922,1588,1668
1920,1590,1669
1915,1589,1668
1920,1590,1669
1921,1588,1668
1920,1590,1669
1913,1589,1668
1920,1590,1669
1932,1588,1667
1948,1590,1669
1949,1589,1668
1948,1590,1669
1944,1588,1666
1948,1590,1669
1947,1591,1670
1948,1590,1669
1946,1585,1665
1948,1590,1669
1946,1602,1674
1948,1617,1669
1947,1620,1645
1948,1617,1624
1945,1613,1617
1948,1617,1624
1949,1618,1626
1948,1617,1624
1941,1613,1621
1948,1617,1624
1962,1626,1624
1976,1644,1624
1975,1659,1622
1976,1671,1624
1977,1672,1623
1976,1671,1624
1967,1668,1622
1976,1671,1624
2003,1671,1623
2033,1671,1624
2036,1667,1622
2033,1671,1624
2039,1673,1623
2061,1671,1624
2067,1664,1623
2061,1671,1624
2052,1687,1623
2061,1698,1624
2075,1685,1623
2089,1671,1624
2090,1666,1623
2089,1671,1624
2086,1669,1623
2089,1671,1624
2088,1681,1623
2089,1698,1624
2086,1701,1623
2089,1698,1624
2088,1694,1622
2089,1698,1624
2086,1698,1623
2089,1698,1624
2089,1696,1622
2089,1698,1624
2083,1697,1623
2089,1698,1624
2101,1696,1621
2117,1698,1624
2119,1696,1625
2117,1698,1624
2113,1697,1620
2117,1698,1624
2116,1696,1628
2117,1698,1624
2115,1698,1600
2117,1698,1579
2116,1693,1571
2117,1698,1579
2115,1709,1581
2117,1725,1579
2115,1728,1574
2117,1725,1579
2115,1720,1581
2117,1725,1579
2115,1726,1574
2117,1725,1579
2115,1719,1584
2117,1725,1579
2115,1737,1555
2117,1752,1534
2115,1754,1527
2117,1752,1534
2115,1749,1535
2117,1752,1534
2115,1751,1531
2117,1752,1534
2115,1750,1534
2117,1752,1534
2116,1751,1532
2117,1752,1534
2115,1750,1533
2117,1752,1534
2116,1750,1532
2117,1752,1534
2113,1750,1533
2117,1752,1534
2118,1750,1532
2117,1752,1534
2110,1750,1532
2117,1752,1534
2133,1750,1532
2146,1752,1534
2134,1750,1532
2117,1752,1534
2108,1750,1532
2117,1752,1534
2129,1750,1532
2146,1752,1534
2159,1750,1532
2174,1752,1534
2175,1758,1532
2174,1779,1534
2170,1798,1533
2174,1806,1534
2173,1792,1532
2174,1779,1534
2170,1774,1533
2174,1779,1534
2174,1778,1532
2174,1779,1534
2161,1780,1533
2146,1779,1534
2126,1765,1531
2117,1752,1534
2113,1747,1534
2117,1752,1534
2116,1752,1529
2117,1752,1534
2115,1750,1538
2117,1752,1534
2116,1749,1510
2117,1752,1489
2115,1760,1481
2117,1779,1489
2116,1794,1490
2117,1806,1489
2114,1808,1485
2117,1806,1489
2117,1794,1489
2117,1779,1489
2112,1761,1487
2117,1752,1489
2128,1748,1488
2146,1752,1489
2150,1751,1487
2146,1752,1489
2128,1750,1487
2117,1752,1489
2111,1751,1488
2117,1752,1489
2120,1750,1487
2117,1752,1489
2101,1751,1488
2089,1752,1489
2083,1750,1486
2089,1752,1489
2091,1750,1489
2089,1752,1489
2082,1750,1484
2089,1752,1489
2102,1750,1493
2117,1752,1489
2119,1750,1465
2117,1752,1444
2114,1750,1436
2117,1752,1444
2116,1750,1445
2117,1752,1444
2115,1751,1440
2117,1752,1444
2115,1750,1443
2117,1752,1444
2116,1751,1442
2117,1752,1444
2114,1748,1443
2117,1752,1444
2117,1753,1442
2117,1752,1444
2111,1744,1442
2117,1752,1444
2129,1775,1442
2146,1806,1444
2154,1822,1442
2174,1833,1444
2201,1842,1442
2230,1860,1444
2235,1873,1442
2230,1887,1444
2224,1899,1442
2230,1914,1444
2231,1918,1442
2230,1914,1444
2232,1906,1442
2259,1914,1444
2298,1928,1442
2343,1941,1444
2382,1939,1442
2428,1941,1444
2474,1951,1442
2513,1968,1444
2520,1972,1442
2513,1968,1444
2497,1955,1443
2484,1941,1444
2452,1922,1442
2400,1914,1444
2328,1906,1443
2259,1887,1444
2186,1845,1441
