II,MCL,ABP,RESP
-795,470,3847,3735
-855,450,3866,3730
-919,427,3868,3716
-973,409,3866,3710
-1015,390,3848,3697
-1061,368,3835,3691
-1128,339,3815,3676
-1208,307,3803,3672
-1287,269,3784,3666
-1356,225,3772,3672
-1417,174,3755,3669
-1473,123,3741,3672
-1530,72,3711,3667
-1591,20,3679,3672
-1648,-34,3639,3668
-1680,-82,3616,3672
-1676,-124,3596,3667
-1650,-163,3585,3672
-1623,-201,3566,3669
-1591,-225,3554,3672
-1536,-236,3536,3667
-1444,-245,3523,3672
-1328,-261,3492,3670
-1208,-266,3460,3672
-1086,-246,3421,3665
-943,-204,3398,3672
-771,-158,3377,3679
-589,-102,3367,3691
-428,-31,3347,3688
-295,61,3336,3691
-169,161,3316,3695
-29,266,3305,3710
123,374,3283,3711
265,490,3273,3710
389,607,3263,3702
501,715,3273,3710
610,810,3282,3718
707,899,3305,3730
787,983,3332,3727
855,1063,3398,3730
918,1130,3483,3726
973,1185,3585,3730
1009,1229,3680,3725
1031,1267,3803,3730
1057,1299,3947,3729
1090,1328,4115,3730
1124,1352,4269,3716
1149,1369,4427,3710
1165,1380,4579,3706
1179,1390,4739,3710
1193,1400,4887,3700
1208,1410,5050,3691
1215,1413,5210,3676
1208,1410,5362,3672
1190,1406,5475,3659
1179,1410,5580,3652
1177,1413,5677,3638
1179,1410,5767,3633
1175,1397,5812,3620
1179,1390,5830,3614
1191,1388,5827,3600
1208,1390,5830,3594
1220,1380,5817,3581
1238,1369,5799,3575
1257,1364,5758,3561
1267,1369,5705,3556
1255,1370,5627,3543
1238,1369,5549,3536
1231,1366,5459,3523
1238,1369,5362,3517
1241,1370,5245,3504
1238,1369,5144,3498
1226,1358,5049,3483
1208,1349,4957,3478
1179,1342,4834,3473
1149,1349,4708,3478
1126,1359,4577,3476
1120,1369,4458,3478
1126,1370,4327,3473
1149,1369,4209,3478
1179,1367,4093,3476
1208,1369,3990,3478
1218,1368,3873,3472
1208,1369,3772,3478
1188,1368,3683,3484
1179,1369,3616,3498
1177,1367,3536,3502
1179,1369,3460,3517
1175,1368,3384,3526
1179,1369,3336,3536
1183,1367,3294,3530
1179,1369,3273,3536
1159,1370,3252,3549
1149,1369,3242,3575
1158,1364,3222,3585
1179,1369,3211,3594
1192,1379,3200,3598
1208,1390,3211,3614
1235,1388,3223,3621
1267,1390,3242,3633
1278,1397,3252,3638
1267,1410,3273,3652
1248,1412,3289,3658
1238,1410,3305,3672
1233,1407,3301,3678
1238,1410,3305,3691
1256,1410,3313,3696
1297,1410,3336,3710
1338,1402,3350,3718
1356,1390,3367,3730
1341,1374,3378,3727
1326,1369,3398,3730
1331,1370,3411,3731
1356,1369,3429,3749
1375,1357,3433,3760
1385,1349,3429,3768
1379,1347,3408,3762
1356,1349,3398,3768
1319,1339,3395,3776
1297,1328,3398,3788
1287,1323,3382,3783
1267,1328,3367,3788
1221,1329,3348,3793
1179,1328,3336,3807
1151,1325,3314,3804
1120,1328,3305,3807
1068,1329,3300,3811
1031,1328,3305,3826
1026,1326,3299,3826
1031,1328,3305,3826
1015,1331,3308,3821
1002,1328,3305,3826
1011,1318,3273,3822
1031,1308,3242,3826
1031,1305,3219,3830
1031,1308,3211,3846
1054,1316,3193,3847
1090,1328,3180,3846
1102,1341,3172,3836
1090,1349,3180,3846
1079,1365,3171,3854
1090,1410,3149,3865
1114,1461,3110,3859
1149,1451,3086,3865
1203,1322,3067,3872
1297,1083,3055,3884
1420,781,3033,3880
1562,450,3024,3884
1702,90,3020,3890
1827,-286,3024,3904
1893,-661,3010,3900
1857,-1001,2993,3904
1712,-1293,2972,3908
1532,-1512,2962,3923
1400,-1651,2944,3921
1356,-1696,2930,3923
1364,-1660,2921,3924
1385,-1553,2930,3942
1398,-1404,2935,3950
1415,-1226,2930,3962
1430,-1033,2909,3965
1444,-817,2899,3981
1453,-589,2897,3988
1473,-347,2899,4000
1495,-106,2883,4005
1503,143,2868,4020
1480,385,2860,4026
1444,613,2868,4039
1403,818,2859,4042
1356,1022,2837,4058
1292,1229,2808,4072
1238,1430,2806,4097
1200,1610,2810,4107
1179,1778,2806,4116
1163,1939,2781,4117
1179,2084,2775,4135
1230,2199,2788,4153
1297,2289,2806,4174
1337,2359,2792,4178
1356,2411,2775,4193
1367,2442,2767,4208
1385,2473,2775,4232
1390,2511,2762,4239
1385,2554,2743,4251
1376,2586,2731,4263
1385,2616,2743,4290
1400,2651,2749,4306
1415,2698,2743,4329
1414,2738,2721,4343
1415,2779,2712,4367
1421,2822,2710,4382
1444,2881,2712,4406
1471,2942,2698,4422
1503,3004,2681,4445
1532,3059,2660,4451
1562,3127,2650,4464
1580,3198,2643,4475
1591,3270,2650,4503
1591,3323,2653,4520
1591,3372,2650,4541
1596,3409,2629,4552
1621,3433,2619,4580
1661,3434,2616,4606
1709,3433,2619,4638
1743,3432,2601,4652
1768,3433,2588,4677
1798,3427,2580,4699
1857,3433,2588,4735
1924,3443,2585,4759
1974,3433,2588,4793
1992,3364,2584,4818
2004,3249,2588,4850
2019,3114,2580,4866
2033,2984,2588,4889
2033,2845,2597,4906
2033,2698,2619,4928
2031,2534,2627,4927
2004,2371,2650,4928
1934,2202,2683,4921
1857,2044,2743,4928
1801,1891,2807,4924
1768,1757,2899,4928
1719,1636,3016,4922
1650,1533,3180,4928
1573,1434,3365,4923
1503,1349,3585,4928
1430,1268,3812,4923
1356,1206,4053,4928
1285,1154,4281,4923
1238,1124,4520,4928
1204,1100,4761,4923
1179,1083,5019,4928
1147,1060,5268,4923
1120,1042,5518,4928
1098,1026,5743,4923
1090,1022,5955,4928
1085,1018,6132,4923
1090,1022,6297,4928
1092,1021,6432,4923
1090,1022,6547,4928
1073,1018,6626,4923
1061,1022,6703,4928
1053,1029,6767,4923
1061,1042,6827,4928
1069,1050,6851,4923
1090,1063,6859,4928
1114,1072,6851,4923
1149,1083,6859,4928
1183,1083,6849,4923
1238,1083,6827,4928
1302,1079,6784,4923
1385,1083,6765,4928
1480,1091,6751,4923
1621,1124,6734,4928
1805,1175,6681,4923
2033,1247,6640,4928
2276,1333,6606,4923
2534,1451,6578,4928
2805,1586,6514,4923
3094,1717,6453,4928
3379,1822,6399,4923
3654,1921,6360,4928
3920,2029,6288,4923
4185,2146,6204,4928
4423,2261,6105,4923
4627,2391,6017,4928
4842,2547,5907,4923
5128,2718,5799,4928
5434,2868,5682,4923
5629,2984,5580,4928
5659,3064,5457,4923
5629,3106,5331,4928
5641,3080,5194,4923
5629,2963,5082,4928
5407,2746,4960,4923
4892,2452,4832,4928
4181,2114,4679,4923
3448,1778,4552,4928
2797,1480,4446,4923
2240,1247,4365,4928
1736,1066,4266,4923
1267,920,4178,4928
829,791,4099,4923
442,695,4053,4928
128,632,4001,4923
-88,593,3959,4928
-227,555,3916,4923
-324,531,3897,4928
-412,525,3876,4923
-472,531,3866,4928
-504,526,3854,4923
-530,511,3866,4928
-586,495,3870,4923
-648,490,3866,4928
-699,483,3839,4923
-737,470,3835,4928
-791,448,3844,4923
-855,429,3866,4928
-917,410,3863,4923
-973,388,3866,4928
-1032,358,3874,4923
-1090,327,3897,4928
-1146,297,3899,4923
-1208,266,3897,4928
-1290,221,3890,4923
-1385,163,3897,4928
-1470,106,3895,4923
-1532,61,3897,4928
-1579,24,3893,4923
-1621,-20,3897,4928
-1657,-81,3884,4923
-1680,-143,3866,4928
-1685,-192,3840,4923
-1680,-225,3835,4928
-1671,-255,3833,4923
-1650,-286,3835,4928
-1606,-315,3816,4923
-1532,-327,3803,4928
-1437,-324,3796,4923
-1326,-307,3803,4928
-1202,-282,3793,4923
-1061,-245,3772,4928
-903,-194,3734,4923
-737,-123,3710,4928
-572,-37,3687,4923
-413,61,3679,4928
-253,163,3660,4923
-88,266,3648,4928
70,371,3626,4923
206,490,3616,4928
323,617,3598,4923
442,736,3585,4928
577,838,3562,4923
707,940,3554,4928
811,1040,3554,4923
884,1124,3585,4928
937,1179,3623,4923
973,1226,3679,4928
998,1279,3730,4923
1031,1328,3803,4928
1087,1355,3885,4923
1149,1369,3990,4928
1193,1387,4093,4923
1208,1410,4209,4928
1207,1423,4324,4923
1208,1430,4458,4928
1218,1439,4583,4923
1238,1451,4708,4928
1256,1453,4813,4923
1267,1451,4926,4928
1267,1449,5033,4923
1267,1451,5144,4928
1268,1450,5229,4923
1267,1451,5300,4928
1254,1450,5347,4923
1238,1451,5393,4928
1220,1448,5418,4922
1208,1451,5425,4928
1201,1453,5397,4924
1208,1451,5362,4928
1223,1438,5316,4921
1238,1430,5269,4928
1239,1429,5196,4926
1238,1430,5113,4928
1236,1420,5016,4913
1238,1410,4926,4908
1235,1406,4820,4897
1238,1410,4708,4889
1248,1409,4577,4853
1267,1410,4458,4812
1275,1409,4343,4763
1267,1410,4240,4735
1247,1406,4118,4703
1238,1410,3990,4677
1237,1419,3854,4633
1238,1430,3741,4599
1223,1431,3637,4563
1208,1430,3554,4541
1210,1430,3468,4510
1238,1430,3398,4483
1272,1420,3328,4448
1297,1410,3273,4425
1300,1405,3218,4394
1297,1410,3180,4367
1293,1410,3143,4330
1297,1410,3118,4309
1299,1407,3081,4287
1297,1410,3055,4271
1283,1409,3039,4237
1267,1410,3055,4213
1249,1408,3072,4188
1238,1410,3086,4174
1233,1409,3080,4148
1238,1410,3086,4135
1241,1408,3099,4122
1238,1410,3118,4116
1222,1409,3116,4093
1208,1410,3118,4077
1201,1407,3124,4063
1208,1410,3149,4058
1220,1410,3165,4036
1238,1410,3180,4020
1252,1405,3180,4002
1267,1410,3180,4000
1281,1420,3172,3988
1297,1430,3180,3981
1303,1430,3193,3966
1297,1430,3211,3962
1277,1437,3211,3948
1267,1451,3211,3942
1274,1455,3208,3929
1297,1451,3211,3923
1314,1440,3197,3908
1326,1430,3180,3904
1337,1418,3157,3893
1356,1410,3149,3884
1372,1405,3142,3859
1385,1410,3149,3846
1386,1413,3150,3833
1385,1410,3149,3826
1383,1392,3131,3804
1385,1369,3118,3788
1378,1351,3100,3767
1356,1349,3086,3749
1322,1351,3064,3715
1297,1349,3055,3691
1274,1335,3052,3670
1238,1328,3055,3652
1176,1333,3040,3613
1120,1349,3024,3575
1091,1354,3004,3540
1090,1349,2993,3517
1091,1336,2974,3478
1090,1328,2962,3440
1088,1325,2953,3402
1090,1328,2962,3382
1089,1332,2964,3354
1090,1328,2962,3324
1082,1323,2944,3282
1061,1328,2930,3247
1033,1343,2912,3205
1031,1349,2899,3169
1057,1345,2879,3126
1090,1349,2868,3092
1105,1368,2861,3053
1120,1390,2868,3015
1147,1417,2869,2964
1179,1471,2868,2918
1183,1520,2853,2867
1179,1471,2837,2821
1214,1262,2815,2768
1326,940,2806,2725
1479,588,2801,2683
1621,245,2806,2647
1729,-114,2803,2598
1827,-490,2806,2551
1890,-860,2804,2505
1857,-1185,2806,2474
1708,-1446,2792,2435
1532,-1614,2775,2396
1428,-1688,2752,2351
1415,-1676,2743,2319
1430,-1604,2738,2288
1444,-1471,2743,2261
1463,-1288,2743,2222
1503,-1063,2743,2184
1541,-830,2729,2147
1562,-593,2712,2126
1563,-355,2690,2106
1562,-102,2681,2087
1547,148,2676,2057
1503,388,2681,2029
1428,606,2679,1997
1356,817,2681,1971
1296,1023,2679,1945
1238,1226,2681,1932
1160,1414,2668,1922
1090,1594,2650,1913
1055,1763,2626,1892
1061,1921,2619,1874
1084,2055,2616,1859
1120,2166,2619,1855
1155,2256,2614,1846
1179,2330,2619,1836
1178,2386,2620,1821
1179,2432,2619,1817
1192,2465,2600,1813
1208,2493,2588,1817
1200,2518,2582,1814
1179,2554,2588,1817
1166,2596,2586,1821
1179,2636,2588,1836
1196,2663,2587,1847
1208,2698,2588,1855
1215,2742,2572,1858
1238,2800,2556,1874
1270,2850,2538,1894
1297,2902,2525,1913
1300,2956,2506,1919
1297,3024,2494,1932
1295,3087,2488,1951
1297,3147,2494,1971
1292,3202,2495,1977
1297,3270,2494,1990
1319,3335,2480,2014
1356,3392,2463,2048
1379,3421,2439,2070
1385,3433,2432,2087
1388,3432,2430,2102
1415,3433,2432,2126
1458,3430,2415,2144
1503,3433,2401,2164
1533,3434,2390,2182
1562,3433,2401,2203
1600,3407,2403,2219
1650,3351,2401,2242
1698,3258,2380,2262
1739,3147,2369,2280
1762,3018,2362,2287
1768,2881,2369,2300
1762,2729,2366,2316
1768,2575,2369,2338
1786,2419,2371,2348
1798,2268,2401,2358
1770,2112,2446,2365
1709,1962,2525,2377
1632,1818,2610,2378
1562,1696,2712,2377
1497,1586,2826,2373
1444,1492,2993,2377
1397,1402,3196,2377
1356,1328,3429,2377
1302,1261,3654,2367
1238,1206,3897,2358
1160,1155,4152,2344
1090,1124,4427,2338
1033,1100,4680,2330
1002,1083,4926,2319
981,1058,5157,2297
973,1042,5393,2280
964,1035,5605,2267
973,1042,5799,2261
984,1042,5959,2244
1002,1042,6110,2222
1002,1038,6239,2197
1002,1042,6360,2184
1002,1042,6448,2167
1031,1042,6516,2145
1084,1031,6549,2111
1179,1022,6578,2087
1304,1017,6592,2067
1473,1042,6609,2048
1665,1097,6608,2017
1886,1185,6609,1990
2137,1295,6594,1969
2446,1430,6578,1952
2795,1580,6542,1922
3153,1737,6516,1894
3487,1885,6482,1870
3802,2023,6453,1855
4093,2149,6404,1834
4362,2268,6360,1817
4632,2385,6308,1797
4951,2514,6266,1778
5299,2644,6204,1747
5570,2759,6142,1720
5668,2841,6070,1697
5629,2902,6017,1681
5586,2943,5955,1658
5629,2943,5892,1643
5695,2864,5801,1631
5629,2698,5705,1623
5302,2449,5591,1603
4715,2146,5487,1585
3980,1818,5374,1571
3242,1512,5269,1565
2588,1259,5145,1548
2033,1063,5019,1527
1542,904,4874,1508
1090,777,4739,1507
676,678,4603,1508
324,613,4489,1507
40,572,4373,1496
-177,552,4271,1488
-340,539,4167,1484
-442,531,4084,1488
-500,520,3999,1488
-530,511,3928,1488
-571,501,3853,1486
-619,490,3803,1488
-670,471,3763,1487
-707,450,3741,1488
-748,426,3705,1486
-796,409,3679,1488
-857,389,3652,1487
-914,368,3648,1488
-962,339,3641,1486
-1002,307,3648,1488
-1053,274,3645,1487
-1120,245,3648,1488
-1196,218,3639,1486
-1267,184,3648,1488
-1335,137,3658,1487
-1415,82,3679,1488
-1506,27,3689,1486
-1591,-20,3710,1488
-1657,-68,3725,1487
-1709,-123,3741,1488
-1759,-186,3737,1486
-1798,-245,3741,1488
-1803,-293,3751,1488
-1768,-327,3772,1488
-1710,-359,3775,1485
-1650,-388,3772,1488
-1596,-410,3764,1490
-1532,-409,3772,1488
-1443,-386,3774,1476
-1326,-347,3772,1469
-1195,-303,3753,1466
-1061,-245,3741,1469
-913,-172,3732,1461
-737,-82,3741,1449
-540,15,3743,1436
-354,123,3741,1430
-189,240,3722,1421
-29,368,3710,1411
138,494,3693,1397
295,613,3679,1391
424,725,3645,1384
530,838,3616,1372
628,946,3589,1350
707,1042,3585,1333
767,1120,3580,1323
825,1185,3585,1314
898,1241,3580,1294
973,1287,3585,1275
1035,1321,3589,1263
1090,1349,3616,1256
1144,1373,3653,1239
1179,1390,3710,1217
1183,1397,3764,1195
1179,1410,3835,1179
1189,1431,3905,1160
1208,1451,3990,1140
1221,1455,4074,1119
1238,1451,4178,1102
1267,1448,4283,1082
1297,1451,4396,1063
1304,1451,4490,1042
1297,1451,4583,1024
1291,1450,4661,1005
1297,1451,4739,986
1300,1443,4791,964
1297,1430,4832,947
1283,1416,4859,929
1267,1410,4895,908
1248,1408,4918,884
1238,1410,4926,870
1235,1409,4899,860
1238,1410,4863,850
1237,1408,4818,830
1238,1410,4770,812
1237,1409,4696,800
1238,1410,4614,792
1234,1408,4519,774
1238,1410,4427,754
1241,1409,4319,739
1238,1410,4209,734
1221,1409,4092,727
1208,1410,3990,715
1205,1409,3882,701
1208,1410,3772,696
1197,1409,3652,695
1179,1410,3554,696
1167,1409,3469,689
1179,1410,3398,676
1189,1408,3314,662
1179,1410,3242,657
1153,1409,3182,658
1149,1410,3149,657
1167,1408,3114,647
1179,1410,3086,638
1162,1409,3050,634
1149,1410,3024,638
1159,1407,2998,639
1179,1410,2993,638
1179,1411,2989,636
1179,1410,2993,638
1192,1399,2985,638
1208,1390,2993,638
1199,1385,3005,635
1179,1390,3024,638
1169,1390,3023,640
1179,1390,3024,638
1191,1387,3029,627
1208,1390,3055,618
1226,1390,3074,615
1238,1390,3086,618
1228,1379,3082,619
1208,1369,3086,618
1190,1362,3087,617
1179,1369,3086,618
1163,1380,3068,613
1149,1390,3055,599
1143,1389,3047,584
1149,1390,3055,580
1152,1389,3056,582
1149,1390,3055,580
1143,1385,3049,562
1149,1390,3055,541
1163,1400,3057,527
1179,1410,3055,522
1182,1408,3036,515
1179,1410,3024,502
1175,1419,3018,490
1179,1430,3024,483
1180,1430,3013,477
1179,1430,2993,464
1174,1431,2966,443
1179,1430,2962,425
1191,1417,2963,414
1208,1410,2962,406
1222,1411,2941,390
1238,1410,2930,367
1252,1390,2928,345
1267,1369,2930,329
1280,1361,2912,312
1297,1369,2899,290
1314,1372,2894,261
1326,1369,2899,232
1319,1359,2886,209
1297,1349,2868,193
1266,1335,2847,177
1238,1328,2837,155
1208,1326,2818,125
1179,1328,2806,97
1155,1319,2799,75
1149,1308,2806,58
1152,1301,2797,39
1149,1308,2775,19
1124,1319,2746,5
1090,1328,2743,0
1057,1330,2749,-1
1031,1328,2743,0
1001,1328,2708,0
973,1328,2681,0
958,1329,2673,0
973,1328,2681,0
1002,1329,2669,0
1031,1328,2650,0
1047,1327,2629,0
1061,1328,2619,0
1075,1346,2600,0
1090,1390,2588,0
1092,1439,2581,0
1090,1451,2588,0
1101,1383,2577,0
1149,1226,2556,0
1243,979,2530,0
1385,654,2525,0
1553,272,2526,0
1709,-123,2525,0
1793,-515,2506,0
1768,-899,2494,0
1641,-1259,2489,0
1473,-1533,2494,0
1327,-1699,2491,0
1238,-1778,2494,0
1202,-1811,2495,0
1208,-1778,2494,0
1234,-1661,2476,0
1267,-1471,2463,0
1295,-1261,2457,0
1326,-1042,2463,0
1357,-816,2461,0
1385,-572,2463,0
1409,-329,2463,0
1444,-82,2463,0
1475,163,2446,0
1473,409,2432,0
1421,637,2424,0
1356,858,2432,0
1304,1073,2432,0
1267,1287,2432,0
1221,1489,2427,0
1179,1676,2432,0
1152,1845,2431,0
1149,2003,2432,0
1155,2145,2427,0
1179,2268,2432,0
1228,2363,2433,0
1297,2432,2432,0
1353,2478,2415,0
1385,2514,2401,0
1389,2542,2391,0
1385,2575,2401,0
1380,2611,2405,0
1385,2657,2401,0
1388,2699,2380,0
1385,2738,2369,0
1368,2773,2367,0
1356,2820,2369,0
1350,2871,2355,0
1356,2922,2338,0
1357,2966,2328,0
1356,3024,2338,0
1351,3094,2344,0
1356,3168,2338,0
1365,3226,2317,0
1385,3290,2307,0
1410,3356,2305,0
1444,3413,2307,0
1475,3433,2291,0
1503,3433,2276,0
1527,3428,2266,0
1562,3433,2276,0
1598,3432,2279,0
1621,3433,2276,0
1621,3431,2256,0
1621,3433,2245,0
1631,3430,2237,0
1650,3433,2245,0
1663,3427,2244,0
1680,3392,2245,0
1706,3301,2237,0
1739,3168,2245,0
1758,3012,2255,0
1768,2861,2276,0
1772,2708,2286,0
1768,2554,2307,0
1745,2390,2336,0
1709,2227,2401,0
1666,2066,2480,0
1621,1921,2588,0
1564,1783,2708,0
1503,1655,2868,0
1439,1531,3054,0
1385,1430,3273,0
1336,1349,3497,0
1297,1287,3741,0
1254,1223,3993,0
1208,1165,4271,0
1148,1113,4541,0
1090,1083,4801,0
1036,1060,5033,0
1002,1042,5269,0
977,1017,5492,0
973,1001,5705,0
969,993,5881,0
973,1001,6048,0
966,1003,6196,0
973,1001,6329,0
988,987,6416,0
1031,981,6485,0
1080,976,6534,0
1149,981,6578,0
1239,983,6595,0
1385,1001,6609,0
1581,1042,6611,0
1827,1124,6609,0
2095,1235,6577,0
2387,1369,6547,0
2699,1510,6512,0
3035,1655,6485,0
3370,1793,6436,0
3684,1921,6391,0
3970,2035,6340,0
4244,2146,6297,0
4503,2262,6233,0
4745,2391,6173,0
4985,2519,6106,0
5246,2636,6048,0
5487,2735,5969,0
5629,2820,5892,0
5648,2882,5807,0
5629,2902,5736,0
5643,2857,5646,0
5629,2738,5549,0
5420,2539,5433,0
4921,2268,5331,0
4205,1956,5221,0
3448,1655,5113,0
2784,1404,4984,0
2240,1206,4863,0
1759,1034,4735,0
1297,879,4614,0
846,746,4480,0
442,654,4365,0
107,593,4251,0
-147,552,4146,0
-337,520,4026,0
-472,511,3928,0
-574,513,3850,0
-648,511,3803,0
-703,490,3742,0
-737,470,3679,0
-773,458,3613,0
-825,450,3585,0
-901,428,3566,0
-973,409,3554,0
-1036,398,3527,0
-1090,388,3523,0
-1151,362,3532,0
-1208,327,3554,0
-1263,295,3553,0
-1326,266,3554,0
-1402,228,3559,0
-1473,184,3585,0
-1531,142,3600,0
-1591,102,3616,0
-1666,56,3626,0
-1739,0,3648,0
-1789,-62,3661,0
-1827,-123,3679,0
-1863,-179,3680,0
-1886,-225,3679,0
-1889,-266,3668,0
-1886,-307,3679,0
-1884,-345,3696,0
-1857,-368,3710,0
-1783,-373,3694,0
-1680,-368,3679,0
-1578,-362,3670,0
-1473,-347,3679,0
-1341,-316,3677,0
-1179,-266,3679,0
-1011,-203,3676,-1
-855,-123,3679,0
-700,-27,3663,0
-530,82,3648,0
-349,192,3627,-1
-177,307,3616,0
-24,427,3597,1
118,552,3585,0
266,669,3567,-3
413,777,3554,0
536,877,3523,20
619,981,3492,58
677,1080,3452,101
737,1165,3429,135
812,1224,3407,162
884,1267,3398,193
929,1306,3388,232
943,1349,3398,271
950,1386,3409,299
973,1410,3429,329
1007,1421,3447,365
1031,1430,3492,406
1036,1441,3548,438
1031,1451,3616,464
1038,1452,3670,490
1061,1451,3741,522
1082,1449,3825,552
1090,1451,3928,580
1095,1450,4018,606
1120,1451,4115,638
1155,1451,4209,670
1179,1451,4302,696
1178,1448,4367,713
1179,1451,4427,734
1193,1453,4484,762
1208,1451,4552,792
1207,1438,4594,814
1208,1430,4614,831
1221,1429,4611,848
1238,1430,4614,870
1237,1420,4606,889
1238,1410,4583,908
1258,1405,4525,926
1297,1410,4458,947
1322,1411,4381,966
1326,1410,4302,986
1312,1407,4206,1003
1297,1410,4115,1024
1279,1409,4021,1043
1267,1410,3928,1063
1260,1408,3816,1080
1267,1410,3710,1102
1288,1409,3608,1122
1326,1410,3523,1140
1355,1408,3427,1149
1356,1410,3336,1159
1324,1409,3247,1175
1297,1410,3180,1198
1289,1409,3112,1218
1297,1410,3055,1237
1298,1409,2998,1253
1297,1410,2962,1275
1296,1408,2927,1295
1297,1410,2899,1314
1284,1409,2861,1329
1267,1410,2837,1353
1251,1408,2815,1381
1238,1410,2806,1411
1219,1409,2795,1430
1208,1410,2806,1449
1213,1407,2821,1467
1238,1410,2837,1488
1259,1411,2833,1503
1267,1410,2837,1527
1255,1399,2848,1554
1238,1390,2868,1585
1219,1385,2868,1604
1208,1390,2868,1623
1194,1390,2874,1647
1179,1390,2899,1681
1167,1386,2916,1711
1179,1390,2930,1739
1207,1390,2931,1764
1238,1390,2930,1797
1246,1385,2923,1827
1238,1390,2930,1855
1220,1399,2944,1879
1208,1410,2962,1913
1202,1411,2962,1951
1208,1410,2962,1990
1221,1407,2958,2019
1238,1410,2962,2048
1241,1410,2959,2076
1238,1410,2962,2106
1232,1407,2961,2125
1238,1410,2962,2145
1249,1416,2946,2168
1267,1430,2930,2203
1290,1444,2920,2233
1326,1451,2930,2261
1355,1442,2936,2284
1356,1430,2930,2319
1324,1424,2908,2356
1297,1430,2899,2396
1291,1434,2898,2425
1297,1430,2899,2454
1293,1417,2881,2479
1297,1410,2868,2512
1320,1408,2862,2540
1356,1410,2868,2570
1377,1402,2856,2594
1385,1390,2837,2628
1380,1376,2814,2658
1356,1369,2806,2686
1300,1360,2791,2702
1238,1349,2775,2725
1194,1333,2751,2750
1179,1328,2743,2783
1175,1334,2742,2809
1179,1349,2743,2841
1172,1354,2729,2869
1149,1349,2712,2899
1111,1336,2692,2915
1090,1328,2681,2937
1090,1327,2663,2962
1090,1328,2650,2995
1063,1329,2632,3015
1031,1328,2619,3034
1018,1329,2600,3048
1031,1328,2588,3073
1046,1328,2571,3091
1061,1328,2556,3111
1082,1328,2534,3125
1120,1328,2525,3150
1156,1338,2522,3169
1179,1369,2525,3189
1189,1418,2512,3194
1208,1451,2494,3208
1236,1418,2472,3222
1267,1287,2463,3247
1306,1057,2457,3257
1385,756,2463,3266
1510,404,2465,3268
1650,20,2463,3285
1745,-384,2444,3302
1768,-777,2432,3324
1711,-1135,2425,3332
1591,-1430,2432,3343
1435,-1652,2431,3349
1297,-1778,2432,3362
1209,-1815,2428,3369
1179,-1778,2432,3382
1174,-1698,2430,3388
1179,-1574,2432,3401
1188,-1404,2429,3407
1208,-1185,2432,3420
1225,-950,2429,3427
1238,-715,2432,3440
1255,-490,2429,3444
1297,-245,2432,3459
1341,12,2429,3474
1356,266,2432,3498
1319,487,2429,3507
1267,695,2432,3517
1237,910,2429,3520
1238,1144,2432,3536
1232,1370,2430,3552
1208,1574,2432,3575
1178,1753,2428,3584
1179,1921,2432,3594
1213,2075,2431,3596
1267,2207,2432,3614
1322,2310,2427,3630
1385,2391,2432,3652
1450,2450,2434,3659
1503,2493,2432,3672
1518,2522,2412,3683
1503,2554,2401,3710
1470,2593,2397,3729
1444,2636,2401,3749
1431,2674,2387,3759
1444,2718,2369,3788
1471,2767,2358,3815
1503,2820,2369,3846
1520,2861,2376,3859
1532,2902,2369,3884
1544,2946,2346,3910
1562,3004,2338,3942
1575,3062,2339,3957
1591,3127,2338,3981
1605,3193,2319,4005
1621,3270,2307,4039
1631,3338,2305,4054
1650,3392,2307,4077
1676,3419,2290,4107
1709,3433,2276,4155
1737,3434,2271,4186
1768,3433,2276,4213
1798,3429,2262,4231
1827,3433,2245,4271
1842,3435,2233,4308
1857,3433,2245,4348
1879,3425,2249,4371
1916,3433,2245,4406
1949,3445,2223,4441
1974,3433,2213,4483
1987,3356,2206,4508
2004,3229,2213,4541
2021,3080,2211,4574
2033,2943,2213,4619
2026,2803,2215,4645
2004,2657,2245,4677
1973,2492,2291,4701
1945,2330,2369,4735
1907,2170,2452,4751
1857,2023,2556,4773
1786,1877,2673,4789
1709,1737,2837,4812
1632,1602,3034,4819
1562,1492,3273,4831
1488,1400,3517,4836
1415,1328,3772,4850
1344,1261,4026,4854
1297,1206,4302,4870
1264,1157,4580,4879
1238,1124,4863,4889
1196,1091,5119,4877
1149,1063,5362,4870
1108,1034,5581,4862
1090,1022,5799,4870
1086,1017,5994,4867
1090,1022,6173,4870
1089,1021,6310,4859
1090,1022,6422,4850
1089,1020,6503,4827
1090,1022,6578,4812
1088,1019,6630,4790
1090,1022,6672,4773
1091,1027,6686,4740
1090,1042,6703,4715
1084,1054,6705,4685
1090,1063,6703,4657
1105,1068,6671,4607
1120,1083,6640,4561
1120,1103,6604,4515
1120,1124,6578,4483
1129,1135,6532,4436
1149,1144,6485,4387
1166,1153,6428,4329
1179,1165,6391,4290
1183,1174,6345,4249
1179,1185,6297,4213
1162,1196,6229,4161
1149,1206,6173,4116
1145,1207,6109,4069
1149,1206,6048,4039
1149,1204,5965,4001
1149,1206,5892,3962
1149,1205,5814,3907
1149,1206,5736,3865
1145,1199,5627,3822
1149,1185,5518,3788
1163,1168,5403,3737
1179,1165,5300,3691
1175,1168,5175,3644
1149,1165,5050,3614
1115,1143,4918,3575
1090,1124,4801,3536
1067,1119,4673,3489
1031,1124,4552,3459
982,1116,4419,3429
943,1104,4302,3401
915,1096,4183,3356
884,1104,4084,3324
837,1108,3983,3299
