II,V,ABP
-367,-234,7664
-368,-222,7555
-365,-211,7391
-362,-189,7271
-356,-143,7110
-354,-75,7009
-356,15,6882
-368,112,6814
-385,204,6720
-407,264,6675
-427,279,6602
-443,233,6572
-449,137,6520
-449,1,6508
-445,-147,6480
-443,-282,6483
-445,-379,6471
-454,-436,6481
-468,-457,6475
-484,-455,6485
-498,-443,6481
-509,-432,6487
-516,-428,6478
-521,-429,6476
-524,-428,6461
-527,-424,6455
-528,-415,6438
-529,-399,6432
-527,-374,6415
-522,-344,6409
-516,-311,6389
-510,-278,6381
-507,-246,6358
-509,-223,6350
-519,-209,6326
-531,-204,6323
-547,-198,6300
-559,-197,6299
-566,-182,6273
-571,-176,6271
-569,-151,6237
-579,-137,6233
-589,-109,6193
-616,-80,6188
-635,-33,6146
-652,22,6143
-649,76,6103
-629,110,6102
-579,109,6066
-498,71,6064
-370,16,6029
-184,-25,6022
66,-29,5987
349,-18,5976
613,-63,5941
777,-263,5928
770,-688,5898
543,-1330,5888
115,-2071,5863
-444,-2717,5855
-1009,-3070,5834
-1460,-3015,5823
-1704,-2569,5800
-1719,-1868,5783
-1544,-1108,5756
-1266,-463,5738
-976,-29,5713
-739,187,5699
-581,246,5678
-495,224,5668
-459,185,5649
-452,159,5639
-460,151,5618
-475,150,5608
-493,145,5586
-507,135,5581
-515,127,5560
-514,133,5558
-512,160,5536
-506,213,5536
-499,290,5509
-487,372,5508
-465,451,5475
-434,496,5478
-389,507,5445
-342,475,5456
-291,409,5427
-244,332,5441
-199,254,5412
-157,199,5423
-115,168,5393
-71,168,5400
-22,190,5373
30,233,5382
86,286,5368
142,347,5388
197,409,5393
249,468,5436
300,517,5483
349,557,5591
399,590,5740
450,622,5974
502,657,6265
548,698,6626
587,745,7003
613,791,7386
629,831,7720
631,864,8007
621,893,8220
596,919,8388
560,944,8501
510,967,8599
448,989,8664
377,1007,8733
302,1023,8776
225,1038,8829
150,1050,8857
79,1044,8906
16,1002,8933
-42,905,8988
-98,749,9015
-156,544,9072
-214,318,9092
-272,107,9145
-325,-64,9152
-368,-184,9198
-398,-263,9194
-419,-312,9233
-439,-353,9213
-460,-386,9237
-485,-419,9205
-514,-437,9216
-544,-448,9177
-568,-439,9181
-584,-422,9143
-587,-391,9142
-580,-359,9104
-561,-324,9095
-535,-295,9053
-509,-267,9036
-490,-245,8992
-480,-217,8967
-481,-186,8916
-489,-142,8878
-499,-88,8818
-509,-20,8770
-518,65,8703
-526,167,8643
-532,278,8564
-537,389,8482
-536,482,8369
-527,539,8249
-510,546,8103
-493,502,7961
-479,416,7805
-475,305,7674
-476,192,7541
-481,92,7441
-484,14,7335
-485,-47,7263
-483,-103,7176
-486,-158,7127
-492,-211,7060
-504,-251,7036
-513,-271,6989
-521,-261,6990
-520,-227,6960
-519,-176,6978
-514,-124,6954
-514,-75,6975
-514,-34,6948
-519,0,6963
-520,27,6929
-523,51,6935
-525,70,6901
-531,86,6906
-537,101,6876
-547,116,6879
-558,135,6851
-570,160,6848
-579,198,6817
-589,248,6807
-597,309,6777
-605,371,6766
-607,417,6739
-601,426,6727
-582,385,6701
-556,292,6685
-529,164,6658
-509,23,6640
-499,-110,6612
-501,-216,6592
-510,-292,6562
-520,-343,6540
-533,-380,6508
-543,-404,6486
-557,-418,6456
-570,-420,6441
-582,-405,6415
-590,-383,6405
-589,-342,6378
-589,-305,6368
-580,-258,6334
-581,-218,6323
-576,-182,6287
-579,-150,6279
-580,-129,6243
-584,-108,6240
-584,-92,6205
-576,-73,6205
-542,-49,6166
-464,-7,6164
-319,71,6123
-104,190,6120
168,326,6078
439,411,6070
640,353,6029
682,64,6018
513,-464,5978
124,-1140,5967
-420,-1777,5936
-1003,-2174,5929
-1486,-2197,5900
-1766,-1843,5888
-1801,-1238,5857
-1627,-579,5840
-1331,-42,5809
-1019,277,5792
-769,380,5767
-611,338,5755
-534,236,5733
-511,141,5720
-510,80,5698
-517,55,5684
-523,54,5660
-528,68,5645
-529,89,5623
-526,119,5615
-519,146,5597
-507,180,5594
-501,203,5576
-494,229,5573
-493,254,5547
-491,281,5542
-484,315,5511
-472,351,5509
-447,392,5477
-412,439,5483
-366,484,5453
-310,537,5464
-248,589,5432
-182,645,5441
-116,701,5405
-50,766,5418
15,841,5390
80,938,5419
147,1057,5420
218,1199,5477
296,1349,5517
377,1483,5618
459,1568,5724
535,1578,5914
603,1500,6145
653,1351,6477
688,1165,6854
705,989,7293
714,856,7716
715,778,8116
713,747,8433
702,740,8679
682,737,8834
643,727,8941
585,708,8998
508,685,9047
420,660,9077
323,635,9116
228,608,9145
136,579,9186
52,551,9214
-25,523,9258
-91,498,9287
-148,471,9335
-193,437,9365
-231,397,9416
-259,352,9441
-284,310,9487
-305,276,9498
-328,256,9535
-353,253,9531
-380,268,9560
-406,302,9541
-430,357,9562
-450,426,9528
-467,505,9540
-479,574,9496
-489,617,9503
-497,609,9456
-506,548,9461
-517,433,9417
-535,290,9415
-559,140,9366
-590,13,9350
-623,-78,9289
-656,-129,9257
-681,-150,9186
-700,-146,9140
-710,-126,9061
-719,-93,9005
-729,-53,8923
-740,-6,8857
-750,46,8764
-753,99,8673
-744,152,8548
-724,202,8415
-695,249,8250
-664,289,8087
-636,320,7915
-615,344,7766
-598,360,7624
-586,370,7514
-574,376,7409
-563,383,7334
-550,399,7257
-539,429,7209
-528,476,7153
-519,534,7130
-510,592,7096
-503,633,7096
-494,636,7075
-487,588,7088
-477,485,7071
-471,338,7091
-463,168,7071
-464,3,7091
-466,-135,7067
-474,-231,7086
-485,-289,7056
-498,-310,7068
-516,-318,7033
-533,-313,7038
-550,-305,6999
-568,-298,6997
-581,-278,6960
-599,-255,6957
-611,-214,6924
-629,-167,6917
-642,-118,6884
-655,-72,6870
-663,-43,6832
-667,-26,6812
-665,-26,6777
-652,-30,6758
-610,-22,6727
-521,29,6710
-360,146,6681
-125,324,6663
156,503,6635
418,573,6617
568,407,6592
521,-66,6577
235,-806,6554
-260,-1645,6540
-858,-2345,6513
-1416,-2692,6495
-1799,-2590,6462
-1932,-2098,6442
-1823,-1394,6407
-1552,-689,6391
-1225,-149,6357
-938,162,6346
-737,264,6311
-630,239,6300
-590,163,6261
-587,98,6248
-593,62,6202
-599,64,6188
-600,87,6138
-595,131,6126
-588,178,6080
-575,231,6073
-567,274,6031
-553,314,6024
-539,346,5982
-515,371,5971
-482,408,5928
-448,441,5915
-412,490,5876
-391,534,5867
-375,585,5836
-370,637,5828
-360,693,5798
-345,760,5785
-319,834,5754
-283,907,5739
-234,961,5710
-174,979,5697
-103,948,5678
-26,866,5676
54,750,5671
128,628,5689
196,526,5713
258,466,5773
321,450,5851
385,472,5988
450,515,6163
508,564,6408
559,609,6677
594,647,7000
617,675,7320
624,694,7671
618,699,7991
594,692,8330
556,673,8616
506,642,8898
456,604,9087
405,566,9254
353,535,9322
289,522,9390
207,526,9385
99,549,9417
-23,579,9403
-147,609,9439
-256,630,9435
-348,643,9476
-422,650,9480
-489,656,9520
-553,655,9524
-611,641,9557
-657,596,9556
-679,512,9579
-677,386,9571
-651,237,9584
-614,89,9574
-579,-31,9581
-559,-106,9567
-560,-131,9565
-579,-120,9540
-605,-90,9524
-628,-60,9492
-637,-37,9470
-633,-17,9437
-620,2,9415
-607,28,9382
-598,55,9355
-591,80,9307
-582,98,9261
-567,107,9191
-546,108,9127
-518,103,9038
-492,95,8964
-473,93,8865
-468,103,8784
-477,133,8665
-508,189,8560
-553,270,8403
-608,361,8260
-656,436,8065
-689,469,7904
-699,439,7703
-689,339,7562
-662,184,7397
-632,6,7307
-602,-156,7188
-582,-280,7138
-566,-359,7056
-557,-401,7033
-548,-425,6977
-544,-444,6973
-541,-461,6940
-543,-466,6952
-547,-450,6933
-551,-406,6948
-548,-345,6937
-534,-277,6953
-505,-212,6946
-467,-167,6959
-421,-138,6952
-385,-132,6957
-360,-147,6940
-358,-173,6933
-374,-209,6912
-406,-230,6902
-452,-236,6884
-506,-218,6877
-554,-185,6863
-577,-148,6858
-546,-110,6840
-442,-62,6831
-269,2,6809
-64,60,6798
111,50,6771
184,-111,6760
110,-483,6731
-120,-1061,6723
-468,-1742,6693
-870,-2344,6686
-1240,-2679,6651
-1514,-2638,6642
-1647,-2230,6599
-1632,-1585,6588
-1494,-889,6543
-1284,-317,6537
-1055,34,6493
-853,160,6490
-698,128,6447
-593,27,6443
-524,-71,6399
-483,-127,6387
-454,-141,6338
-441,-132,6318
-439,-122,6268
-446,-119,6245
-459,-125,6199
-467,-127,6176
-470,-129,6132
-454,-124,6104
-423,-119,6057
-375,-122,6024
-320,-121,5975
-269,-121,5941
-223,-97,5896
-191,-56,5868
-161,7,5833
-131,78,5815
-91,148,5791
-42,217,5784
14,290,5765
68,373,5761
118,459,5741
164,534,5740
211,576,5720
260,569,5725
313,508,5712
367,407,5729
420,290,5728
469,176,5770
518,83,5811
567,17,5923
619,-21,6047
670,-34,6254
715,-30,6466
744,-16,6747
755,-3,7004
743,0,7321
714,-9,7607
668,-28,7951
611,-50,8250
543,-68,8579
468,-78,8836
388,-83,9082
307,-85,9231
228,-89,9355
155,-97,9394
89,-109,9421
31,-123,9398
-20,-134,9386
-67,-136,9350
-109,-122,9335
-147,-90,9308
-181,-43,9297
-212,9,9273
-239,49,9261
-261,59,9241
-278,24,9231
-292,-59,9212
-304,-181,9198
-317,-323,9171
-331,-459,9145
-347,-568,9104
-358,-635,9070
-361,-660,9024
-353,-653,8993
-336,-629,8948
-317,-601,8920
-302,-572,8868
-299,-543,8827
-308,-511,8750
-326,-477,8683
-345,-439,8574
-362,-405,8486
-371,-373,8357
-374,-347,8261
-368,-322,8121
-358,-297,8019
-343,-270,7868
-329,-246,7757
-315,-219,7590
-308,-195,7469
-304,-164,7303
-308,-130,7191
-314,-89,7046
-320,-53,6963
-321,-28,6862
-320,-31,6818
-314,-67,6755
-308,-140,6738
-305,-235,6705
-307,-338,6710
-312,-430,6696
-320,-498,6713
-326,-537,6714
-328,-553,6734
-324,-554,6735
-314,-550,6748
-298,-543,6746
-280,-534,6755
-259,-520,6750
-243,-499,6755
-233,-468,6747
-233,-434,6748
-239,-404,6736
-252,-384,6732
-269,-376,6716
-287,-383,6711
-309,-398,6693
-331,-414,6690
-359,-423,6670
-383,-422,6668
-405,-410,6644
-417,-395,6640
-421,-366,6609
-422,-345,6602
-418,-305,6564
-428,-270,6557
-439,-218,6517
-464,-169,6513
-482,-125,6474
-496,-99,6473
-497,-99,6432
-486,-129,6429
-453,-182,6383
-392,-238,6373
-281,-267,6327
-103,-244,6317
146,-168,6278
438,-81,6271
711,-64,6238
884,-223,6229
884,-622,6196
669,-1239,6182
259,-1943,6149
-270,-2542,6134
-798,-2844,6103
-1206,-2749,6086
-1412,-2284,6057
-1397,-1595,6039
-1205,-870,6013
-926,-276,5999
-649,105,5976
-437,275,5961
-308,297,5938
-249,247,5923
-228,187,5898
-221,146,5884
-213,127,5860
-206,121,5849
-203,117,5825
-208,116,5816
-222,122,5791
-238,146,5783
-259,189,5753
-274,246,5744
-286,301,5708
-290,327,5700
-287,313,5660
-282,245,5656
-272,144,5615
-261,29,5618
-246,-73,5579
-222,-136,5589
-191,-160,5552
-147,-144,5564
-95,-107,5533
-32,-52,5548
37,8,5528
113,73,5553
192,137,5553
274,203,5601
355,264,5640
433,325,5737
507,380,5851
576,432,6039
641,479,6265
704,521,6569
767,555,6912
829,585,7312
889,613,7722
942,642,8142
984,669,8520
1005,695,8854
1003,718,9108
974,737,9296
924,754,9406
854,773,9476
773,797,9501
685,826,9526
596,857,9534
506,875,9561
415,864,9573
324,806,9608
233,692,9620
144,528,9659
59,336,9669
-17,149,9711
-83,-5,9720
-137,-108,9762
-183,-166,9759
-219,-188,9792
-253,-198,9775
-281,-209,9803
-310,-236,9774
-332,-266,9795
-350,-296,9756
-357,-310,9765
-356,-312,9714
-344,-296,9707
-326,-274,9651
-304,-249,9639
-282,-229,9583
-261,-207,9565
-244,-184,9509
-228,-156,9481
-212,-127,9417
-192,-93,9375
-170,-57,9304
-144,-15,9251
-118,36,9171
-96,97,9101
-82,168,9003
-77,246,8907
-79,321,8783
-89,378,8660
-103,401,8516
-123,372,8381
-144,289,8232
-167,160,8098
-189,10,7956
-208,-132,7837
-222,-237,7714
-233,-297,7623
-242,-317,7532
-249,-310,7479
-254,-292,7419
-257,-274,7396
-257,-266,7355
-257,-263,7351
-258,-263,7320
-261,-264,7328
-267,-268,7302
-274,-271,7316
-278,-274,7287
-278,-278,7300
-272,-283,7266
-260,-284,7279
-241,-279,7243
-220,-266,7255
-197,-248,7221
-178,-223,7229
-163,-190,7196
-155,-152,7198
-152,-105,7163
-153,-50,7157
-154,14,7121
-155,79,7110
-155,140,7074
-156,185,7061
-156,206,7028
-156,192,7013
-157,141,6982
-161,58,6965
-171,-43,6935
-189,-144,6918
-215,-226,6889
-244,-281,6871
-273,-313,6843
-295,-329,6825
-312,-338,6797
-323,-346,6779
-333,-349,6750
-342,-353,6734
-347,-341,6704
-356,-336,6689
-355,-327,6658
-358,-329,6645
-352,-337,6612
-344,-342,6599
-332,-346,6562
-318,-332,6548
-304,-309,6507
-286,-276,6494
-251,-238,6451
-178,-185,6442
-38,-102,6398
179,20,6390
465,159,6343
768,247,6334
1011,189,6285
1099,-102,6275
964,-632,6228
591,-1306,6216
41,-1928,6174
-565,-2294,6163
-1077,-2269,6125
-1374,-1861,6115
-1405,-1210,6080
-1207,-529,6066
-880,0,6031
-544,285,6012
-285,344,5976
-137,263,5954
-83,140,5921
-85,43,5902
-104,-10,5874
-122,-32,5859
-132,-46,5836
-139,-66,5825
-145,-96,5805
-148,-123,5797
-150,-145,5782
-145,-148,5778
-140,-148,5761
-126,-139,5754
-111,-131,5731
-87,-125,5726
-57,-116,5702
-21,-99,5705
17,-68,5684
56,-25,5692
93,21,5665
136,73,5669
179,127,5635
231,187,5640
286,254,5605
348,335,5619
415,429,5595
493,537,5628
581,654,5631
683,778,5706
791,908,5767
902,1038,5915
1003,1160,6071
1088,1264,6323
1148,1335,6596
1181,1354,6961
1191,1311,7344
1185,1209,7787
1172,1069,8212
1160,922,8638
1152,799,8991
1141,710,9290
1117,654,9490
1074,611,9628
1008,564,9693
924,504,9732
832,435,9740
741,366,9756
658,303,9764
582,248,9788
509,193,9804
436,135,9832
362,75,9850
288,15,9881
217,-39,9900
154,-80,9935
101,-104,9952
61,-114,9985
28,-113,9992
4,-101,10018
-14,-77,10010
-25,-40,10027
-30,8,10005
-24,69,10016
-12,140,9984
7,215,9991
26,288,9948
43,356,9950
53,413,9898
58,446,9896
58,438,9838
59,378,9832
58,270,9772
60,125,9758
61,-30,9689
63,-169,9658
62,-270,9577
59,-335,9530
52,-372,9437
42,-394,9370
30,-407,9261
17,-414,9169
5,-414,9035
-5,-404,8910
-14,-384,8751
-25,-359,8601
-35,-333,8426
-46,-309,8267
-53,-290,8098
-56,-279,7953
-54,-275,7809
-49,-275,7696
-43,-273,7591
-38,-262,7520
-33,-242,7455
-26,-212,7421
-16,-175,7384
-3,-131,7373
8,-77,7353
15,-15,7356
17,55,7339
13,124,7346
6,186,7327
0,227,7337
2,239,7315
13,212,7326
34,144,7303
58,36,7316
84,-95,7288
101,-231,7300
110,-345,7267
107,-425,7278
98,-464,7241
86,-474,7248
75,-466,7210
66,-455,7213
62,-444,7177
59,-435,7176
52,-425,7140
38,-412,7133
17,-399,7097
-9,-389,7088
-37,-380,7052
-62,-369,7037
-84,-352,7002
-102,-324,6983
-118,-290,6944
-133,-253,6918
-149,-221,6881
-161,-194,6857
-167,-174,6823
-167,-151,6800
-162,-118,6767
-152,-71,6742
-138,-10,6704
-122,59,6676
-104,122,6638
-85,161,6611
-63,162,6574
-42,112,6550
-22,13,6514
-6,-121,6496
6,-264,6462
13,-390,6447
18,-481,6409
21,-533,6391
26,-551,6345
33,-552,6325
43,-547,6275
52,-539,6257
60,-525,6207
66,-503,6196
68,-475,6149
67,-443,6143
60,-414,6100
53,-388,6095
40,-371,6054
32,-358,6049
22,-340,6012
14,-323,6008
7,-296,5978
-5,-269,5976
-15,-234,5949
-25,-203,5945
-33,-177,5918
-39,-157,5911
-48,-136,5889
-59,-107,5886
-66,-62,5871
-51,12,5871
14,129,5857
154,283,5852
381,448,5834
672,566,5823
973,549,5802
1198,300,5790
1255,-233,5771
1083,-1011,5761
674,-1893,5744
96,-2674,5739
-528,-3153,5725
-1047,-3209,5723
-1344,-2852,5707
-1372,-2213,5704
-1170,-1489,5684
-836,-850,5681
-489,-400,5658
-212,-151,5660
-43,-59,5640
37,-46,5646
62,-55,5625
70,-55,5630
74,-44,5601
83,-28,5602
86,-15,5569
92,-5,5571
92,-3,5540
103,5,5546
109,16,5523
123,34,5532
127,64,5509
132,97,5512
140,159,5486
154,226,5484
183,320,5454
218,417,5447
260,518,5419
301,596,5411
343,633,5387
390,616,5382
447,543,5366
518,429,5368
595,301,5360
674,195,5366
745,135,5364
807,125,5382
858,150,5408
903,193,5469
942,235,5545
978,272,5668
1011,306,5822
1044,343,6047
1079,381,6319
1120,416,6685
1164,441,7097
1209,451,7574
1249,452,8028
1279,447,8477
1294,442,8837
1296,436,9151
1282,430,9346
1254,425,9503
1210,426,9560
1153,436,9613
1078,462,9594
994,497,9609
901,540,9580
810,579,9603
725,612,9588
652,637,9623
583,652,9621
519,651,9661
449,624,9666
378,555,9703
308,434,9707
251,268,9735
206,76,9731
175,-108,9745
145,-258,9733
116,-359,9739
80,-421,9720
49,-458,9718
24,-490,9694
13,-519,9680
9,-539,9645
10,-537,9616
8,-510,9569
4,-460,9531
-3,-398,9480
-6,-339,9439
-4,-289,9385
3,-251,9338
12,-221,9269
21,-199,9204
27,-182,9111
28,-170,9023
26,-157,8905
26,-141,8798
32,-116,8658
43,-79,8538
50,-21,8383
48,52,8258
31,135,8094
0,213,7966
-33,274,7797
-57,292,7677
-62,260,7526
-46,168,7444
-16,33,7336
20,-129,7304
53,-286,7241
77,-417,7240
87,-503,7199
80,-548,7207
59,-563,7177
30,-568,7189
6,-577,7167
-4,-594,7181
5,-612,7165
24,-621,7179
44,-614,7166
54,-593,7175
54,-565,7160
54,-541,7159
62,-521,7134
81,-505,7119
106,-483,7089
121,-450,7071
115,-409,7046
86,-365,7033
43,-329,7010
-1,-304,6995
-33,-288,6967
-47,-276,6948
-48,-265,6915
-44,-251,6897
-43,-228,6866
-50,-199,6852
-70,-166,6823
-91,-139,6814
-113,-131,6786
-122,-164,6780
-124,-236,6747
-119,-351,6739
-108,-459,6697
-103,-559,6683
-96,-609,6633
-94,-635,6619
-83,-631,6572
-75,-622,6568
-68,-611,6528
-73,-589,6529
-86,-557,6491
-98,-515,6487
-84,-474,6442
-21,-436,6427
110,-392,6379
306,-342,6362
533,-308,6320
734,-354,6307
840,-559,6274
794,-987,6260
573,-1622,6224
199,-2349,6201
-263,-2978,6158
-720,-3318,6126
-1079,-3251,6079
-1275,-2781,6046
-1290,-2026,6005
-1152,-1173,5977
-924,-403,5944
-675,158,5922
-457,465,5894
-293,542,5877
-178,457,5852
-95,284,5837
-31,82,5813
21,-112,5804
55,-282,5782
74,-424,5777
76,-538,5759
76,-620,5760
73,-668,5738
77,-684,5736
76,-674,5709
71,-646,5707
54,-599,5680
32,-552,5685
15,-500,5661
11,-460,5671
29,-426,5642
66,-401,5649
116,-380,5613
175,-351,5617
234,-310,5581
297,-252,5587
359,-184,5558
422,-111,5568
482,-40,5547
539,27,5560
591,92,5544
644,162,5558
697,244,5550
754,334,5571
811,431,5584
867,524,5633
917,608,5698
961,670,5820
1002,697,5981
1042,669,6208
1084,579,6473
1119,426,6780
1141,235,7091
1139,34,7411
1112,-139,7710
1059,-263,8012
988,-331,8293
908,-356,8575
825,-360,8819
742,-359,9039
661,-362,9188
581,-372,9297
503,-386,9332
430,-393,9352
360,-383,9325
294,-361,9321
229,-330,9287
166,-306,9290
102,-294,9260
47,-302,9268
1,-327,9236
-29,-358,9246
-48,-382,9212
-52,-393,9223
-54,-386,9185
-50,-361,9192
-50,-310,9151
-46,-245,9151
-47,-168,9105
-46,-97,9097
-49,-49,9048
-49,-48,9034
-50,-104,8986
-42,-221,8969
-28,-381,8920
-8,-562,8891
10,-731,8830
25,-863,8778
31,-944,8694
30,-973,8615
24,-962,8511
20,-929,8415
18,-893,8301
18,-863,8195
17,-840,8071
13,-821,7952
5,-798,7810
-5,-769,7671
-14,-730,7515
-20,-693,7375
-24,-662,7231
-26,-642,7122
-27,-628,7020
-29,-616,6960
-32,-600,6898
-34,-577,6873
-33,-543,6831
-28,-503,6825
-22,-454,6794
-14,-400,6803
-11,-332,6781
-10,-256,6801
-22,-171,6781
-35,-93,6803
-49,-26,6781
-57,-6,6802
-55,-19,6778
-49,-97,6797
-35,-196,6774
-28,-322,6789
-23,-431,6766
-27,-516,6775
-34,-564,6750
-45,-584,6752
-54,-589,6728
-51,-592,6727
-19,-589,6701
65,-565,6695
218,-503,6670
439,-412,6659
692,-343,6632
910,-394,6617
1012,-659,6592
928,-1182,6578
633,-1901,6554
166,-2646,6539
-378,-3198,6513
-874,-3376,6494
-1211,-3112,6462
-1329,-2486,6437
-1236,-1681,6403
-997,-909,6381
-704,-322,6349
-436,18,6332
-240,147,6303
-120,143,6291
-60,90,6259
-30,42,6245
-16,24,6207
-7,34,6191
-6,68,6151
-8,116,6142
-19,169,6107
-23,212,6108
-22,229,6077
-3,201,6082
21,127,6048
54,1,6049
83,-132,6011
103,-276,6010
118,-387,5973
127,-476,5972
145,-527,5939
170,-550,5937
205,-547,5904
249,-516,5900
297,-464,5870
349,-395,5865
405,-325,5838
468,-260,5832
536,-204,5808
610,-154,5802
685,-107,5782
758,-58,5782
826,-4,5779
887,52,5801
940,106,5831
984,157,5900
1022,204,5994
1053,246,6142
1081,282,6322
1106,312,6556
1129,343,6813
1144,375,7111
1149,413,7409
1136,457,7736
1103,507,8043
1050,558,8359
978,610,8612
893,653,8842
801,676,8985
707,660,9103
616,591,9139
531,462,9184
450,288,9179
377,91,9213
305,-97,9203
239,-259,9242
174,-384,9241
115,-479,9288
58,-548,9287
10,-599,9328
-31,-634,9326
-59,-651,9360
-79,-652,9350
-87,-640,9371
-94,-620,9356
-96,-594,9365
-102,-564,9337
-106,-528,9328
-111,-488,9292
-112,-447,9278
-116,-410,9240
-119,-378,9222
-126,-355,9188
-133,-338,9166
-139,-328,9124
-140,-319,9088
-132,-306,9035
-117,-286,8986
-97,-257,8916
-76,-218,8851
-57,-168,8769
-42,-111,8692
-29,-49,8590
-18,10,8490
-6,59,8358
4,76,8224
9,46,8054
8,-37,7895
1,-163,7712
-7,-310,7566
-11,-447,7410
-11,-550,7307
-4,-608,7190
1,-630,7130
3,-629,7045
-5,-622,7017
-18,-614,6956
-35,-611,6953
-52,-607,6912
-66,-604,6927
-76,-600,6899
-85,-594,6919
-93,-585,6897
-101,-571,6915
-107,-553,6895
-114,-534,6911
-120,-518,6894
-127,-507,6909
-135,-499,6894
-142,-490,6903
-147,-476,6886
-147,-457,6887
-142,-430,6869
-131,-403,6867
-117,-372,6851
-105,-338,6847
-98,-291,6832
-97,-231,6824
-99,-164,6805
-100,-105,6794
-94,-75,6774
-80,-94,6762
-59,-163,6739
-38,-269,6726
-22,-387,6701
-17,-491,6688
-23,-566,6661
-38,-610,6650
-56,-631,6624
-72,-643,6617
-80,-648,6589
-83,-651,6583
-80,-647,6551
-77,-636,6542
-74,-618,6501
-76,-599,6486
-84,-580,6436
-97,-565,6420
-112,-552,6366
-126,-544,6351
-137,-539,6299
-143,-541,6288
-147,-542,6242
-152,-543,6235
-160,-535,6194
-172,-521,6185
-186,-498,6145
-199,-475,6132
-210,-450,6091
-218,-428,6075
-227,-403,6037
-236,-374,6021
-248,-334,5987
-257,-289,5971
-258,-232,5941
-246,-182,5924
-213,-141,5895
-167,-133,5877
-109,-166,5848
-52,-238,5830
-7,-337,5802
23,-436,5783
36,-518,5756
43,-572,5737
57,-598,5713
102,-602,5701
202,-578,5681
376,-515,5676
626,-421,5661
917,-345,5658
1184,-380,5638
1336,-621,5633
1287,-1109,5609
995,-1786,5608
486,-2488,5585
-140,-3005,5589
-740,-3161,5570
-1177,-2903,5578
-1368,-2307,5555
-1312,-1553,5561
-1079,-838,5534
-779,-307,5541
-510,-6,5511
-327,96,5515
-238,83,5488
-213,29,5493
-217,-7,5469
-223,-9,5473
-218,23,5452
-200,73,5453
-173,124,5430
-133,162,5425
-89,167,5401
-34,139,5396
12,70,5378
57,-22,5376
87,-115,5363
115,-198,5361
138,-247,5344
163,-279,5337
193,-284,5315
223,-281,5305
255,-264,5282
287,-233,5275
318,-190,5259
352,-136,5259
387,-79,5247
427,-20,5253
469,40,5246
517,106,5264
566,180,5272
620,261,5318
675,343,5364
733,420,5465
788,489,5575
842,548,5768
890,601,5994
937,649,6336
982,697,6718
1031,739,7206
1081,784,7685
1132,831,8195
1178,892,8602
1214,962,8968
1238,1037,9190
1253,1092,9368
1261,1108,9435
1263,1059,9496
1253,944,9496
1229,772,9520
1183,573,9511
1116,374,9533
1029,200,9534
933,55,9563
834,-66,9574
739,-170,9607
648,-265,9627
564,-347,9663
484,-414,9687
409,-463,9719
337,-496,9732
269,-516,9745
207,-530,9741
152,-537,9739
103,-536,9723
63,-528,9716
29,-515,9696
0,-506,9687
-25,-503,9659
-46,-506,9641
-64,-509,9602
-76,-505,9574
-85,-485,9524
-88,-448,9491
-88,-392,9435
-84,-320,9402
-75,-229,9339
-59,-127,9302
-37,-17,9225
-8,76,9173
22,132,9070
50,126,8997
74,57,8870
92,-67,8783
105,-213,8641
113,-354,8543
119,-461,8385
123,-534,8266
125,-578,8087
126,-609,7948
127,-631,7767
126,-644,7639
120,-642,7490
108,-624,7399
91,-592,7296
70,-558,7243
50,-527,7178
35,-504,7153
29,-485,7118
27,-470,7114
27,-456,7098
26,-445,7103
26,-437,7096
27,-429,7103
32,-416,7096
40,-395,7101
48,-360,7093
54,-317,7096
56,-265,7085
54,-209,7085
49,-148,7071
43,-85,7068
37,-26,7048
34,15,7042
35,24,7020
42,-15,7016
56,-103,6991
72,-232,6986
86,-374,6955
96,-507,6949
101,-607,6912
102,-677,6905
99,-720,6864
95,-758,6859
88,-793,6817
78,-832,6815
65,-863,6774
48,-883,6774
31,-884,6733
13,-872,6730
-5,-855,6684
-23,-840,6671
-40,-832,6625
-53,-832,6612
-61,-838,6571
-60,-845,6560
-56,-849,6525
-48,-845,6510
-43,-834,6470
-42,-818,6447
-44,-790,6407
-50,-762,6383
-52,-722,6346
-53,-672,6323
-49,-605,6291
-43,-514,6269
-38,-407,6236
-31,-292,6209
-23,-195,6172
-1,-135,6145
47,-123,6109
139,-146,6086
290,-170,6056
501,-169,6040
747,-153,6011
976,-189,5994
1112,-376,5962
1080,-800,5944
834,-1461,5907
386,-2249,5888
-190,-2959,5848
-768,-3378,5832
-1216,-3370,5792
-1439,-2941,5783
-1413,-2227,5748
-1187,-1439,5749
-857,-765,5719
-527,-317,5725
-269,-102,5695
-110,-62,5701
-37,-106,5670
-16,-166,5672
-17,-202,5642
-20,-215,5644
-19,-214,5619
-12,-213,5623
-3,-212,5602
13,-205,5604
28,-189,5583
52,-154,5579
69,-108,5556
89,-58,5549
102,-6,5528
112,25,5521
121,44,5504
126,23,5500
139,-27,5486
156,-115,5483
186,-223,5468
227,-330,5466
278,-413,5450
338,-457,5447
401,-465,5429
467,-450,5428
535,-425,5415
606,-397,5425
681,-366,5422
758,-320,5450
834,-254,5471
904,-170,5539
965,-77,5607
1016,12,5740
1056,91,5880
1089,152,6092
1116,201,6304
1137,234,6592
1150,261,6884
1154,278,7260
1149,297,7622
1137,316,8043
1118,347,8406
1093,382,8768
1061,421,9015
1021,450,9225
971,473,9325
