II,MCL,ABP,RESP
789,1591,6850,5337
964,1835,6811,5341
1082,2029,6759,5331
1189,2134,6741,5341
1326,2170,6730,5358
1478,2177,6741,5386
1576,2148,6735,5385
1670,2134,6741,5386
1817,2168,6735,5380
2024,2262,6741,5386
2232,2357,6732,5376
2441,2433,6741,5386
2648,2480,6738,5402
2827,2518,6741,5430
2932,2543,6727,5431
2988,2561,6741,5430
3021,2565,6747,5423
3052,2561,6741,5430
3072,2539,6693,5424
3116,2518,6671,5430
3188,2506,6666,5429
3277,2518,6671,5430
3343,2538,6630,5404
3405,2561,6600,5386
3476,2576,6589,5373
3566,2603,6600,5386
3655,2629,6568,5385
3759,2646,6530,5386
3871,2641,6504,5376
3983,2646,6530,5386
4067,2664,6541,5387
4144,2689,6530,5386
4239,2691,6482,5359
4369,2689,6460,5341
4486,2685,6449,5328
4562,2689,6460,5341
4592,2684,6451,5344
4626,2689,6460,5341
4658,2692,6457,5313
4658,2689,6460,5297
4583,2663,6440,5285
4465,2646,6460,5297
4334,2653,6491,5298
4208,2689,6530,5297
4067,2716,6521,5272
3919,2731,6530,5252
3753,2732,6552,5222
3566,2731,6600,5208
3356,2713,6619,5195
3180,2689,6671,5208
3052,2671,6752,5211
2955,2689,6881,5208
2842,2718,7000,5177
2731,2731,7162,5163
2627,2708,7371,5158
2538,2689,7654,5163
2451,2696,7952,5140
2409,2731,8286,5119
2396,2745,8608,5103
2377,2731,8918,5119
2318,2701,9167,5123
2281,2689,9409,5119
2288,2685,9631,5090
2313,2689,9830,5074
2298,2683,9933,5062
2281,2689,9971,5074
2279,2703,9963,5076
2281,2731,9971,5074
2246,2742,9951,5047
2217,2731,9901,5030
2213,2702,9794,5016
2217,2689,9690,5030
2182,2687,9581,5033
2152,2689,9479,5030
2156,2668,9341,5001
2184,2646,9199,4985
2187,2620,9028,4975
2184,2603,8847,4985
2194,2588,8626,4983
2217,2603,8426,4985
2218,2629,8239,4979
2217,2646,8075,4985
2217,2623,7868,4981
2217,2603,7654,4985
2197,2598,7424,4980
2184,2603,7232,4985
2196,2597,7058,4980
2217,2603,6952,4985
2210,2622,6867,4980
2184,2646,6811,4985
2179,2701,6744,4980
2217,2859,6741,4985
2267,3092,6787,4981
2313,3286,6881,4985
2379,3380,6947,4979
2538,3457,7022,4985
2807,3561,7086,4983
3116,3628,7162,4985
3322,3593,7196,4975
3341,3585,7232,4985
3176,3735,7261,5001
2891,3969,7303,5030
2477,3968,7304,5033
1895,3500,7303,5030
1160,2611,7290,5016
418,1622,7303,5030
-188,846,7299,5047
-578,469,7303,5074
-764,504,7293,5076
-739,854,7303,5074
-528,1277,7299,5062
-193,1536,7303,5074
153,1551,7272,5091
450,1494,7232,5119
670,1538,7177,5122
835,1707,7162,5119
951,1890,7159,5105
1060,2049,7162,5119
1185,2165,7123,5137
1349,2219,7092,5163
1506,2183,7073,5163
1638,2134,7092,5163
1755,2141,7092,5155
1927,2219,7092,5163
2150,2303,7077,5160
2377,2390,7092,5163
2560,2478,7095,5157
2731,2561,7092,5163
2896,2599,7050,5159
3020,2603,7022,5163
3065,2598,7002,5157
3084,2603,7022,5163
3123,2604,7027,5160
3180,2603,7022,5163
3221,2599,6979,5155
3277,2603,6952,5163
3356,2603,6933,5163
3437,2603,6952,5163
3480,2598,6955,5137
3534,2603,6952,5119
3631,2615,6910,5105
3759,2646,6881,5119
3851,2673,6861,5122
3919,2689,6881,5119
3997,2685,6887,5091
4112,2689,6881,5074
4230,2691,6837,5062
4337,2689,6811,5074
4419,2664,6795,5076
4497,2646,6811,5074
4563,2639,6808,5048
4626,2646,6811,5030
4668,2643,6799,5015
4690,2646,6811,5030
4664,2659,6807,5035
4594,2689,6811,5030
4483,2699,6798,4998
4369,2689,6811,4985
4247,2672,6809,4981
4112,2689,6811,4985
3941,2718,6791,4960
3759,2731,6811,4941
3565,2705,6841,4929
3373,2689,6881,4941
3187,2700,6875,4926
3052,2731,6881,4896
2954,2737,6915,4856
2859,2731,7022,4852
2735,2724,7146,4854
2634,2731,7303,4852
2575,2741,7477,4820
2538,2774,7724,4807
2471,2808,7997,4805
2409,2817,8286,4807
2376,2786,8534,4778
2377,2774,8777,4763
2373,2794,8993,4759
2377,2817,9199,4763
2382,2796,9349,4735
2377,2774,9479,4718
2339,2783,9563,4713
2313,2817,9620,4718
2308,2824,9621,4692
2313,2817,9620,4674
2293,2812,9595,4667
2281,2817,9550,4674
2283,2799,9444,4649
2281,2774,9339,4629
2244,2747,9232,4620
2217,2731,9128,4629
2213,2705,8963,4609
2217,2689,8777,4585
2183,2680,8582,4568
2152,2689,8426,4585
2154,2688,8255,4590
2184,2689,8075,4585
2191,2684,7856,4556
2184,2689,7654,4540
2188,2687,7456,4530
2217,2689,7303,4540
2242,2689,7150,4540
2249,2689,7022,4540
2235,2666,6889,4529
2217,2646,6811,4540
2205,2689,6776,4558
2217,2859,6811,4585
2251,3097,6845,4586
2313,3286,6881,4585
2407,3365,6895,4576
2570,3414,6952,4585
2817,3496,7017,4584
3116,3585,7092,4585
3339,3611,7123,4574
3373,3628,7162,4585
3197,3725,7194,4601
2891,3884,7232,4629
2464,3871,7227,4633
1863,3457,7232,4629
1100,2616,7251,4615
353,1622,7303,4629
-217,824,7316,4650
-578,469,7303,4674
-776,559,7255,4672
-771,939,7232,4674
-551,1357,7218,4670
-193,1622,7232,4674
155,1668,7232,4664
450,1622,7232,4674
694,1636,7198,4690
899,1792,7162,4718
1050,2020,7111,4720
1189,2219,7092,4718
1333,2296,7080,4710
1478,2262,7092,4718
1587,2184,7086,4715
1703,2177,7092,4718
1845,2260,7085,4713
2024,2390,7092,4718
2206,2476,7083,4713
2409,2518,7092,4718
2625,2548,7087,4716
2827,2603,7092,4718
2974,2659,7079,4710
3084,2689,7092,4718
3173,2688,7095,4721
3245,2689,7092,4718
3281,2692,7048,4689
3309,2689,7022,4674
3347,2664,7008,4668
3405,2646,7022,4674
3454,2641,7015,4651
3502,2646,7022,4629
3553,2640,7021,4615
3630,2646,7022,4629
3718,2665,6981,4633
3823,2689,6952,4629
3930,2689,6934,4604
4048,2689,6952,4585
4160,2691,6950,4557
4273,2689,6952,4540
4370,2651,6941,4514
4465,2603,6952,4496
4547,2567,6946,4468
4626,2561,6952,4451
4691,2558,6943,4426
4754,2561,6952,4407
4798,2558,6944,4378
4819,2561,6952,4362
4790,2556,6943,4340
4722,2561,6952,4318
4598,2573,6943,4271
4433,2603,6952,4229
4243,2627,6944,4193
4080,2646,6952,4184
3936,2657,6940,4167
3791,2689,6952,4140
3619,2730,6965,4088
3469,2774,7022,4051
3350,2796,7081,4022
3245,2817,7162,4006
3120,2836,7222,3967
3020,2859,7303,3917
2958,2874,7402,3860
2923,2902,7584,3828
2870,2930,7808,3803
2827,2945,8075,3783
2795,2924,8318,3741
2763,2902,8567,3694
2702,2893,8803,3642
2666,2902,9058,3605
2663,2913,9280,3562
2666,2945,9479,3516
2621,2979,9627,3460
2570,2987,9760,3427
2542,2945,9846,3404
2538,2902,9901,3383
2508,2888,9902,3338
2474,2902,9901,3294
2458,2890,9874,3248
2474,2859,9830,3205
2470,2826,9728,3151
2441,2817,9620,3116
2397,2800,9505,3092
2377,2774,9409,3071
2371,2739,9277,3024
2377,2731,9128,2982
2375,2742,8946,2954
2377,2774,8777,2938
2375,2797,8593,2896
2377,2817,8426,2849
2384,2822,8243,2812
2409,2817,8075,2804
2436,2791,7888,2790
2441,2774,7724,2760
2419,2800,7560,2708
2409,2902,7443,2671
2431,3048,7345,2643
2474,3201,7303,2626
2516,3309,7260,2600
2602,3372,7232,2582
2778,3387,7200,2561
3052,3372,7232,2537
3339,3319,7294,2492
3534,3286,7373,2448
3526,3371,7404,2414
3277,3628,7443,2404
2810,3868,7475,2386
2217,3798,7513,2359
1545,3284,7506,2325
835,2518,7513,2315
154,1764,7534,2315
-353,1195,7584,2315
-606,908,7590,2292
-610,1024,7584,2270
-441,1478,7567,2248
-128,1963,7584,2226
263,2151,7584,2194
642,2049,7584,2181
913,1888,7568,2183
1092,1878,7584,2181
1224,2015,7588,2154
1349,2219,7584,2137
1458,2376,7538,2136
1574,2433,7513,2137
1689,2390,7502,2111
1799,2347,7513,2092
1882,2353,7484,2090
1992,2390,7443,2092
2155,2395,7389,2068
2377,2390,7373,2048
2597,2410,7361,2045
2795,2475,7373,2048
2955,2534,7369,2025
3084,2561,7373,2003
3166,2557,7361,1999
3212,2561,7373,2003
3238,2566,7374,1983
3277,2561,7373,1959
3323,2532,7331,1950
3373,2518,7303,1959
3412,2530,7284,1945
3469,2561,7303,1914
3543,2569,7303,1881
3630,2561,7303,1869
3706,2550,7287,1868
3791,2561,7303,1869
3881,2567,7306,1854
3983,2561,7303,1825
4085,2534,7259,1790
4208,2518,7232,1780
4331,2512,7216,1785
4433,2518,7232,1780
4502,2516,7229,1753
4594,2518,7232,1736
4713,2516,7221,1737
4819,2518,7232,1736
4854,2511,7227,1710
4851,2518,7232,1691
4831,2533,7221,1690
4787,2561,7232,1691
4676,2580,7228,1667
4530,2603,7232,1647
4370,2623,7216,1645
4208,2646,7232,1647
4025,2660,7254,1623
3855,2689,7303,1602
3704,2727,7330,1600
3566,2774,7373,1602
3410,2800,7399,1580
3277,2817,7443,1558
3181,2830,7482,1554
3116,2859,7584,1558
3033,2884,7730,1538
2955,2902,7935,1513
2904,2913,8132,1505
2891,2945,8356,1513
2868,2976,8584,1514
2827,2987,8847,1513
2769,2961,9092,1515
2731,2945,9339,1513
2697,2955,9553,1491
2666,2987,9760,1469
2614,2997,9915,1460
2570,2987,10041,1469
2530,2951,10117,1471
2506,2902,10182,1469
2472,2843,10198,1465
2441,2817,10182,1469
2405,2815,10110,1469
2377,2817,10041,1469
2350,2777,9965,1466
2345,2731,9901,1469
2358,2714,9799,1468
2377,2731,9690,1469
2381,2737,9550,1466
2377,2731,9409,1469
2374,2766,9231,1469
2377,2902,9058,1469
2390,3102,8872,1465
2441,3286,8707,1469
2549,3383,8524,1471
2731,3414,8356,1469
2987,3418,8172,1460
3309,3414,8005,1469
3592,3367,7815,1491
3694,3329,7654,1513
3527,3437,7512,1515
3148,3756,7443,1513
2644,4020,7393,1513
2056,3841,7373,1513
1371,3122,7346,1506
642,2219,7373,1513
-36,1500,7427,1535
-546,1067,7513,1558
-815,885,7554,1558
-803,1024,7584,1558
-586,1440,7598,1574
-289,1835,7654,1602
-22,1899,7694,1611
225,1707,7724,1602
462,1558,7712,1592
675,1622,7724,1602
809,1785,7747,1623
899,1921,7794,1647
1002,1992,7800,1653
1156,2049,7794,1647
1304,2092,7775,1636
1413,2134,7794,1647
1496,2168,7802,1671
1638,2219,7794,1691
1856,2277,7744,1690
2120,2347,7724,1691
2369,2421,7718,1708
2602,2518,7724,1736
2805,2618,7687,1744
2955,2689,7654,1736
3024,2712,7613,1725
3052,2731,7584,1736
3086,2772,7531,1757
3148,2817,7513,1780
3201,2812,7510,1785
3245,2774,7513,1780
3284,2738,7470,1772
3341,2731,7443,1780
3401,2719,7433,1801
3469,2689,7443,1825
3540,2650,7406,1831
3630,2646,7373,1825
3733,2667,7354,1816
3855,2689,7373,1825
3971,2674,7349,1845
4080,2646,7303,1869
4191,2629,7241,1876
4337,2646,7232,1869
4477,2669,7232,1859
4562,2689,7232,1869
4575,2689,7190,1891
4594,2689,7162,1914
4637,2683,7144,1918
4658,2689,7162,1914
4596,2701,7160,1909
4497,2731,7162,1914
4394,2769,7150,1915
4273,2817,7162,1914
4096,2847,7157,1909
3919,2859,7162,1914
3772,2853,7148,1915
3630,2859,7162,1914
3448,2866,7180,1906
3277,2859,7232,1914
3151,2829,7267,1934
3052,2817,7303,1959
2922,2820,7316,1963
2795,2817,7373,1959
2691,2775,7455,1952
2602,2731,7584,1959
2484,2704,7708,1960
2377,2689,7864,1959
2301,2648,8027,1951
2249,2603,8215,1959
2168,2572,8384,1976
2088,2561,8567,2003
2036,2539,8737,2011
2024,2518,8918,2003
1999,2506,9064,1989
1960,2518,9199,2003
1922,2534,9284,2029
1927,2561,9339,2048
1956,2584,9339,2042
1992,2603,9339,2048
2009,2602,9314,2069
2024,2603,9269,2092
2028,2615,9164,2090
2024,2646,9058,2092
2011,2671,8947,2110
2024,2689,8847,2137
2049,2690,8707,2138
2056,2689,8567,2137
2020,2672,8417,2149
1992,2646,8286,2181
1997,2614,8115,2204
2024,2603,7935,2226
2028,2603,7739,2245
2024,2603,7584,2270
2024,2593,7433,2286
2024,2603,7303,2315
2004,2628,7151,2355
1992,2646,7022,2404
1993,2627,6894,2430
1992,2603,6811,2448
1959,2583,6746,2464
1927,2561,6741,2493
1918,2511,6758,2515
1927,2475,6811,2537
1914,2466,6842,2554
1895,2475,6881,2582
1886,2456,6905,2604
1895,2433,6952,2626
1896,2421,6984,2640
1895,2433,7022,2671
1895,2435,7024,2711
1895,2433,7022,2760
1892,2428,7003,2787
1895,2433,7022,2804
1901,2451,7050,2816
1895,2518,7092,2849
1890,2642,7094,2890
1927,2817,7092,2938
2011,2997,7079,2965
2120,3158,7092,2982
2264,3269,7090,2992
2506,3329,7092,3027
2827,3339,7080,3071
3084,3372,7092,3116
3102,3504,7094,3138
2859,3756,7092,3160
2457,3961,7052,3180
1992,3884,7022,3205
1440,3393,7001,3219
771,2603,7022,3249
57,1737,7028,3291
-514,1024,7022,3338
-831,634,6978,3362
-899,683,6952,3383
-797,1078,6935,3401
-546,1536,6952,3427
-197,1768,6951,3442
161,1750,6952,3472
434,1665,6937,3512
642,1707,6952,3561
818,1880,6956,3586
964,2091,6952,3605
1049,2236,6908,3621
1124,2305,6881,3650
1225,2314,6868,3669
1349,2305,6881,3694
1446,2268,6856,3714
1542,2219,6811,3739
1672,2174,6751,3755
1863,2177,6741,3783
2083,2213,6742,3808
2313,2262,6741,3828
2516,2299,6698,3823
2666,2347,6671,3828
2756,2400,6657,3843
2827,2433,6671,3873
2896,2430,6665,3889
2955,2433,6671,3917
2985,2453,6669,3942
3020,2475,6671,3962
3068,2473,6632,3954
3116,2475,6600,3962
3132,2483,6580,3982
3148,2475,6600,4006
3193,2437,6603,4001
3277,2433,6600,4006
3358,2476,6583,4025
3437,2518,6600,4051
3522,2500,6608,4046
3630,2475,6600,4051
3742,2486,6552,4069
3855,2518,6530,4095
3963,2508,6523,4091
4080,2475,6530,4095
4176,2448,6491,4112
4240,2433,6460,4140
4260,2402,6439,4137
4273,2390,6460,4140
4288,2406,6457,4155
4305,2433,6460,4184
4278,2430,6447,4184
4208,2433,6460,4184
4100,2462,6451,4196
3983,2518,6460,4229
3855,2561,6470,4236
3726,2603,6530,4229
3592,2648,6607,4214
3469,2689,6741,4229
3349,2694,6909,4248
3245,2689,7162,4273
3142,2694,7471,4275
3052,2731,7864,4273
2964,2773,8293,4262
2891,2817,8777,4273
2812,2856,9264,4290
2731,2902,9760,4318
2649,2932,10203,4322
2602,2945,10603,4318
2563,2939,10915,4303
2506,2945,11165,4318
2414,2952,11326,4339
2345,2945,11446,4362
2308,2904,11498,4358
2281,2859,11516,4362
2227,2817,11482,4375
2184,2774,11446,4407
2165,2719,11363,4413
2152,2689,11235,4407
2113,2685,11045,4391
2088,2689,10884,4407
2088,2666,10743,4429
2088,2646,10603,4451
2051,2642,10392,4446
2024,2646,10182,4451
2034,2625,9988,4464
2056,2603,9830,4496
2033,2595,9625,4514
1992,2603,9409,4540
1975,2600,9181,4560
1992,2603,8988,4585
1989,2608,8772,4583
1960,2603,8567,4585
1927,2562,8342,4592
1927,2518,8145,4629
1934,2487,7942,4656
1927,2475,7794,4674
1900,2451,7686,4667
1895,2433,7654,4674
1911,2423,7636,4686
1927,2433,7654,4718
1915,2433,7669,4738
1895,2433,7724,4763
1871,2417,7780,4779
1831,2390,7864,4807
1771,2343,7930,4825
1735,2305,8005,4852
1743,2287,8043,4868
1767,2305,8075,4896
1768,2369,8069,4914
1767,2518,8075,4941
1796,2739,8067,4957
1863,2987,8075,4985
1957,3188,8065,5003
2120,3329,8075,5030
2388,3422,8072,5046
2731,3500,8075,5074
3022,3557,8040,5092
3148,3628,8005,5119
3068,3764,7957,5134
2827,3969,7935,5163
2465,4047,7896,5183
1992,3756,7864,5208
1389,3058,7816,5221
707,2219,7794,5252
55,1493,7758,5276
-418,982,7724,5297
-649,727,7669,5290
-642,854,7654,5297
-463,1324,7650,5311
-161,1835,7654,5341
180,2046,7612,5357
482,1963,7584,5386
690,1828,7566,5409
835,1835,7584,5430
951,1964,7579,5422
1060,2134,7584,5430
1152,2247,7576,5448
1253,2262,7584,5475
1360,2187,7572,5471
1478,2134,7584,5475
1589,2153,7586,5488
1735,2219,7584,5519
1926,2264,7538,5522
2152,2305,7513,5519
2360,2351,7503,5509
2538,2390,7513,5519
2681,2391,7479,5517
2795,2390,7443,5519
2860,2411,7417,5512
2891,2433,7443,5519
2911,2416,7453,5514
2955,2390,7443,5519
3007,2380,7393,5514
3052,2390,7373,5519
3075,2388,7363,5513
3116,2390,7373,5519
3176,2396,7361,5516
3245,2390,7373,5519
3292,2346,7377,5510
3341,2305,7373,5519
3398,2291,7324,5520
3469,2305,7303,5519
3547,2306,7299,5491
3662,2305,7303,5475
3798,2302,7258,5465
3919,2305,7232,5475
3995,2297,7226,5470
4080,2305,7232,5475
4191,2337,7190,5472
4305,2390,7162,5475
4374,2421,7153,5450
4433,2433,7162,5430
4484,2438,7122,5415
4497,2475,7092,5430
4439,2533,7080,5434
4369,2603,7092,5430
4314,2663,7056,5401
4240,2731,7022,5386
4092,2810,7000,5375
3919,2902,7022,5386
3766,2966,7021,5384
3630,2987,7022,5386
3466,2965,7009,5377
3309,2945,7022,5386
3184,2938,7014,5386
3084,2945,7022,5386
2965,2931,7033,5360
2859,2902,7092,5341
2784,2868,7153,5326
2731,2859,7232,5341
2651,2861,7309,5346
2570,2859,7443,5341
2508,2836,7607,5309
2474,2817,7794,5297
2426,2809,7939,5292
2377,2817,8075,5297
2334,2806,8202,5271
2313,2774,8356,5252
2284,2723,8477,5239
2249,2689,8567,5252
2198,2676,8602,5251
2152,2689,8637,5252
2110,2695,8646,5244
2088,2689,8637,5252
2071,2652,8571,5249
2056,2603,8496,5252
2022,2548,8414,5245
1992,2518,8356,5252
1975,2507,8264,5249
1992,2518,8145,5252
2003,2521,7991,5244
1992,2518,7864,5252
1961,2495,7730,5251
1960,2475,7584,5252
1984,2451,7394,5240
1992,2433,7232,5252
1941,2410,7085,5271
1863,2390,6952,5297
1808,2371,6788,5295
1799,2390,6671,5297
1819,2486,6609,5292
1863,2689,6600,5297
1928,2941,6561,5286
2024,3158,6530,5297
2160,3274,6528,5314
2377,3329,6600,5341
2684,3389,6674,5338
3020,3500,6741,5341
3225,3627,6769,5352
3180,3756,6811,5386
2907,3880,6842,5393
2538,3969,6881,5386
2104,3844,6883,5368
1542,3329,6881,5386
847,2451,6864,5409
193,1536,6881,5430
-284,927,6906,5422
-578,768,6952,5430
-725,970,6962,5447
-642,1366,6952,5475
-309,1728,6905,5472
128,1878,6881,5475
464,1800,6870,5485
675,1707,6881,5519
838,1768,6855,5526
996,1963,6811,5519
1105,2131,6753,5501
1189,2219,6741,5519
1285,2251,6740,5542
1413,2262,6741,5564
1527,2238,6700,5556
1638,2219,6671,5564
1763,2227,6654,5579
1927,2262,6671,5608
2111,2281,6668,5610
2313,2305,6671,5608
2504,2354,6662,5599
2666,2433,6671,5608
2779,2494,6664,5606
2859,2518,6671,5608
2914,2514,6665,5601
2955,2518,6671,5608
2981,2523,6661,5604
3020,2518,6671,5608
3066,2491,6671,5601
3116,2475,6671,5608
3155,2473,6631,5604
3212,2475,6600,5608
3288,2453,6581,5601
3373,2433,6600,5608
3445,2424,6606,5607
3534,2433,6600,5608
3643,2431,6558,5583
3759,2433,6530,5564
3843,2433,6511,5548
3919,2433,6530,5564
3996,2410,6536,5569
4080,2390,6530,5564
4153,2381,6487,5532
4240,2390,6460,5519
4331,2390,6444,5514
4401,2390,6460,5519
4414,2385,6458,5495
4401,2390,6460,5475
4367,2410,6448,5460
4305,2475,6460,5475
4193,2565,6458,5477
4080,2646,6460,5475
3982,2687,6444,5447
3887,2731,6460,5430
3757,2804,6485,5416
3630,2902,6530,5430
3526,2966,6536,5435
3437,2987,6530,5430
3316,2980,6508,5397
3180,2987,6530,5386
3052,3007,6560,5383
2955,3030,6600,5386
2867,3022,6618,5357
2795,2987,6671,5341
2727,2946,6752,5335
2666,2945,6881,5341
2593,2971,7008,5316
2538,2987,7162,5297
2498,2955,7324,5285
2474,2902,7513,5297
2428,2852,7686,5292
2377,2817,7864,5297
2322,2771,8014,5295
2281,2731,8145,5297
2241,2700,8222,5270
2217,2689,8286,5252
2187,2680,8323,5242
2152,2689,8356,5252
2107,2695,8354,5248
2088,2689,8356,5252
2087,2646,8333,5251
2088,2603,8286,5252
2057,2572,8181,5226
2024,2561,8075,5208
2010,2538,7966,5196
2024,2518,7864,5208
2032,2510,7722,5206
2024,2518,7584,5208
2004,2515,7439,5200
1992,2518,7303,5208
1987,2572,7126,5204
1992,2731,6952,5208
2017,2954,6767,5201
2088,3158,6600,5208
2190,3272,6430,5203
2313,3329,6320,5208
2481,3381,6240,5201
2731,3457,6179,5208
2974,3508,6086,5203
3052,3542,6039,5208
2895,3628,6048,5201
2602,3798,6109,5208
2226,3853,6140,5205
1703,3500,6179,5208
1000,2653,6230,5197
289,1622,6320,5208
-258,817,6389,5223
-610,469,6460,5252
-805,553,6502,5255
-771,939,6530,5252
-482,1389,6518,5239
-64,1664,6530,5252
288,1678,6559,5270
546,1622,6600,5297
764,1697,6599,5299
964,1921,6600,5297
1098,2146,6599,5284
1189,2305,6600,5297
1266,2383,6560,5314
1349,2390,6530,5341
1408,2322,6517,5343
1478,2262,6530,5341
1590,2259,6504,5329
1767,2305,6460,5341
1969,2330,6405,5358
2184,2347,6390,5386
2397,2378,6381,5388
2602,2433,6390,5386
2761,2480,6384,5372
2859,2518,6390,5386
2908,2545,6382,5404
2955,2561,6390,5430
3007,2556,6385,5430
3052,2561,6390,5430
3076,2579,6380,5423
3116,2603,6390,5430
3178,2606,6388,5426
3245,2603,6390,5430
3287,2600,6376,5425
3341,2603,6390,5430
3425,2598,6397,5424
3534,2603,6390,5430
3628,2608,6341,5427
3726,2603,6320,5430
3835,2575,6316,5421
3951,2561,6320,5430
4047,2573,6278,5432
4144,2603,6249,5430
4244,2611,6239,5401
4337,2603,6249,5386
4384,2583,6215,5377
4401,2561,6179,5386
4393,2530,6158,5379
4369,2518,6179,5386
4311,2516,6181,5387
4240,2518,6179,5386
4154,2517,6163,5354
4048,2561,6179,5341
3905,2634,6199,5338
3759,2689,6249,5341
3613,2687,6286,5312
3469,2689,6320,5297
3312,2724,6312,5292
3180,2774,6320,5297
3085,2793,6334,5269
3020,2817,6390,5252
2940,2860,6445,5247
2859,2902,6530,5252
2784,2901,6620,5225
2731,2902,6741,5208
2668,2935,6861,5203
2602,2987,7022,5208
2529,3000,7207,5180
2474,2987,7443,5163
2421,2967,7683,5158
2377,2945,7935,5163
2325,2887,8151,5136
2281,2817,8356,5119
2240,2759,8530,5113
2217,2731,8707,5119
2196,2706,8839,5092
2184,2689,8918,5074
2166,2678,8920,5067
2152,2689,8918,5074
2141,2692,8916,5049
2152,2689,8918,5030
2161,2665,8862,5020
2152,2646,8777,5030
2113,2634,8667,5009
2088,2646,8567,4985
2083,2653,8433,4968
2088,2646,8286,4985
2072,2616,8106,4991
2056,2603,7935,4985
2041,2603,7750,4955
2024,2603,7584,4941
1997,2582,7403,4931
1992,2561,7232,4941
2012,2550,7044,4938
2024,2561,6881,4941
2004,2608,6724,4933
1992,2731,6600,4941
2021,2917,6477,4938
2088,3115,6390,4941
2173,3265,6304,4931
2313,3372,6249,4941
2533,3450,6212,4955
2795,3500,6249,4985
2991,3483,6316,4990
3052,3457,6390,4985
2959,3549,6416,4969
2731,3798,6460,4985
2345,3929,6519,5008
1799,3585,6600,5030
1128,2728,6638,5022
450,1750,6671,5030
-134,1005,6698,5046
-546,555,6741,5074
-758,353,6745,5074
-739,512,6741,5074
-525,1039,6728,5069
-193,1622,6741,5074
146,1860,6739,5064
450,1750,6741,5074
699,1610,6730,5092
899,1707,6741,5119
1032,1985,6740,5115
1124,2262,6741,5119
1197,2394,6708,5131
1285,2390,6671,5163
1375,2315,6620,5168
1478,2262,6600,5163
1579,2247,6590,5149
1703,2262,6600,5163
1853,2275,6595,5181
2056,2305,6600,5208
2285,2342,6594,5210
2506,2390,6600,5208
2674,2431,6591,5194
2795,2475,6600,5208
2882,2519,6598,5226
2955,2561,6600,5252
3009,2573,6586,5252
3052,2561,6600,5252
3080,2542,6607,5246
3116,2561,6600,5252
3164,2606,6551,5247
3245,2646,6530,5252
3331,2650,6528,5249
3405,2646,6530,5252
3449,2645,6486,5243
3502,2646,6460,5252
3581,2624,6454,5256
3694,2603,6460,5252
3808,2595,6418,5220
3919,2603,6390,5208
4026,2600,6382,5205
4144,2603,6390,5208
4249,2618,6351,5179
4337,2646,6320,5163
4410,2654,6306,5158
4497,2646,6320,5163
4561,2622,6307,5137
4562,2603,6320,5119
4484,2577,6348,5111
4401,2561,6390,5119
4339,2563,6382,5096
4273,2603,6390,5074
4144,2652,6414,5061
3983,2689,6460,5074
3828,2701,6457,5060
3694,2731,6460,5030
3549,2787,6476,4989
3405,2859,6530,4985
3277,2908,6559,4987
3180,2945,6600,4985
3093,2981,6648,4955
3020,3030,6741,4941
2934,3062,6848,4936
2827,3073,7022,4941
2697,3055,7241,4916
2602,3030,7513,4896
2537,2989,7781,4884
2474,2945,8075,4896
2380,2894,8361,4882
2313,2859,8637,4852
2289,2833,8853,4811
2281,2817,9058,4807
2234,2793,9241,4810
2184,2774,9409,4807
2159,2750,9501,4776
2152,2731,9550,4763
2120,2704,9554,4760
2088,2689,9550,4763
2077,2680,9493,4735
2088,2689,9409,4718
2077,2689,9294,4712
2056,2689,9199,4718
2033,2670,9092,4694
2024,2646,8988,4674
2005,2613,8849,4662
1992,2603,8707,4674
1986,2604,8535,4671
1992,2603,8356,4674
1993,2583,8139,4671
1992,2561,7935,4674
1990,2534,7737,4649
1992,2518,7584,4629
1990,2559,7412,4616
1992,2731,7232,4629
2015,2998,7030,4631
2088,3244,6881,4629
2209,3366,6760,4617
2377,3414,6671,4629
2595,3467,6571,4647
2859,3542,6530,4674
3073,3576,6540,4675
3116,3585,6600,4674
2950,3652,6632,4665
2666,3798,6671,4674
2301,3808,6717,4673
1799,3414,6811,4674
1135,2569,6887,4663
450,1579,6952,4674
-105,813,6979,4690
-482,469,7022,4718
-700,515,7053,4722
-707,854,7092,4718
-487,1318,7094,4704
-128,1707,7092,4718
228,1860,7076,4738
546,1835,7092,4763
811,1809,7097,4761
996,1921,7092,4763
1073,2110,7047,4758
1124,2262,7022,4763
1209,2308,7010,4754
1317,2305,7022,4763
1394,2298,6995,4778
1478,2305,6952,4807
1602,2297,6895,4810
1767,2305,6881,4807
1931,2337,6877,4797
2120,2390,6881,4807
2334,2418,6846,4808
2538,2433,6811,4807
2682,2461,6784,4795
2795,2518,6811,4807
2900,2572,6846,4826
2988,2603,6881,4852
3026,2605,6877,4852
3052,2603,6881,4852
3092,2599,6878,4845
3148,2603,6881,4852
3189,2602,6845,4848
3245,2603,6811,4852
3321,2600,6787,4847
3405,2603,6811,4852
3465,2601,6822,4846
3534,2603,6811,4852
3633,2600,6760,4851
3759,2603,6741,4852
3861,2601,6736,4827
3951,2603,6741,4807
4050,2600,6702,4792
4176,2603,6671,4807
4289,2602,6652,4813
4369,2603,6671,4807
4405,2588,6670,4776
4433,2561,6671,4763
4454,2525,6660,4757
4465,2518,6671,4763
4435,2532,6664,4741
4369,2561,6671,4718
4263,2590,6683,4701
4144,2646,6741,4718
