I,MCL,ABP,RESP
14460,-117,3785,-499
15027,-1506,3940,-497
15996,-2701,4116,-499
16654,-2998,4283,-499
16508,-2701,4447,-499
15635,-2555,4588,-498
14716,-2701,4731,-499
14221,-2792,4854,-498
14332,-2701,4968,-499
14852,-2656,5058,-499
15612,-2701,5157,-499
16240,-2740,5239,-497
16508,-2701,5299,-499
16366,-2691,5317,-501
16252,-2701,5346,-499
16425,-2718,5389,-493
16764,-2701,5441,-499
16695,-2694,5462,-518
16252,-2701,5488,-537
16048,-2714,5526,-541
16508,-2701,5583,-537
16589,-2697,5611,-536
14972,-2584,5630,-537
11913,-1981,5643,-534
9725,-646,5677,-537
10048,895,5700,-553
12157,2055,5724,-576
13905,3375,5739,-584
14460,6048,5772,-576
14516,9694,5795,-566
14972,12272,5819,-576
15681,12692,5820,-597
16252,12272,5819,-614
16582,12365,5795,-616
17020,12272,5772,-614
17542,10685,5736,-614
17915,8162,5724,-614
17878,6372,5718,-609
17659,5813,5724,-614
17426,5594,5704,-632
17276,5285,5677,-652
16975,5556,5642,-657
16508,7046,5630,-652
16037,9259,5609,-650
15868,11098,5583,-652
15716,11997,5528,-651
15228,12272,5488,-652
14678,12336,5455,-655
14844,12272,5441,-652
15409,12152,5400,-635
15484,12272,5346,-614
15352,12429,5269,-606
16124,12037,5204,-614
16648,11086,5131,-621
14844,10452,5062,-614
12379,10255,4982,-594
14076,9571,4920,-576
19821,8125,4852,-569
22906,7340,4778,-576
19135,8175,4676,-581
13309,9512,4589,-576
11714,9669,4510,-557
13564,8749,4447,-537
14072,7973,4368,-529
12669,7751,4305,-537
12117,7500,4250,-546
12925,7046,4211,-537
13032,6742,4154,-513
12157,6753,4116,-499
11655,6764,4098,-500
11901,6635,4116,-499
11950,6410,4120,-480
11773,6165,4116,-460
11828,5888,4101,-456
12029,5696,4116,-460
11908,5571,4138,-450
11773,5402,4163,-422
11842,5119,4162,-395
11773,4874,4163,-384
11198,4649,4159,-384
10621,4286,4163,-384
10398,3759,4156,-370
10365,3347,4163,-345
10322,3097,4166,-320
10877,2760,4163,-307
12503,2197,4132,-307
14844,1762,4116,-307
16927,1685,4112,-293
18299,1762,4116,-269
18843,1709,4091,-245
18555,1703,4069,-230
17461,1918,4057,-216
16124,2173,4069,-192
15080,2232,4067,-155
14460,2290,4069,-115
13903,2528,4066,-88
13309,2760,4069,-77
12784,2753,4045,-66
12541,2701,4021,-38
12486,2789,4006,3
12541,2877,4021,38
12568,2791,4029,60
12669,2760,4021,77
12825,2913,3988,97
13053,3053,3974,115
13129,3024,3971,129
13053,3053,3974,153
12969,3204,3951,193
13181,3053,3927,230
13535,2401,3899,251
13692,1762,3879,269
13375,1639,3848,302
12925,1762,3832,345
12729,1611,3826,374
12925,1233,3832,384
13132,1008,3812,393
13181,1116,3785,422
13313,1717,3751,463
14204,3053,3737,499
16137,4865,3728,520
18811,6341,3737,537
21291,7068,3742,557
22650,7222,3737,576
22201,6494,3708,590
20091,4052,3690,614
17213,286,3683,651
14844,-2701,3690,691
13456,-3404,3685,714
12669,-2701,3690,729
11863,-2356,3692,746
11133,-2701,3690,767
10775,-2906,3662,786
10877,-2701,3643,806
11151,-2570,3636,826
11517,-2701,3643,844
11853,-2787,3622,857
12029,-2701,3596,883
11914,-2647,3578,921
11773,-2701,3596,959
11774,-2740,3606,980
11901,-2701,3596,998
11947,-2679,3560,1018
12029,-2701,3548,1036
12190,-2731,3550,1037
12413,-2701,3548,1036
12483,-2674,3518,1048
12541,-2701,3501,1074
12715,-2743,3499,1096
13053,-2701,3501,1113
13253,-2640,3473,1129
13181,-2701,3454,1151
12885,-2711,3450,1170
12669,-2290,3454,1190
12582,-1494,3427,1207
12541,-881,3406,1228
12365,-644,3401,1246
12157,-294,3406,1266
11985,481,3382,1285
11901,1233,3359,1305
11807,1530,3351,1321
11773,1644,3359,1343
11762,1954,3340,1362
11773,2231,3312,1381
11771,2145,3294,1396
11901,1938,3312,1420
12041,1998,3322,1454
12029,2173,3312,1497
11853,2099,3278,1523
11901,1879,3264,1535
12195,1872,3263,1542
12413,2055,3264,1573
12281,2054,3239,1616
12157,1762,3217,1650
12259,1495,3206,1664
12413,1527,3217,1688
12292,1687,3216,1726
12157,1644,3217,1765
12264,1396,3212,1783
12541,1292,3217,1803
12612,1443,3212,1838
12541,1585,3217,1880
12492,1513,3216,1901
12541,1527,3217,1919
12518,1850,3205,1948
12541,2290,3217,1995
12719,2530,3239,2024
13053,2701,3264,2034
13229,2982,3260,2039
13181,3288,3264,2072
13026,3492,3291,2114
13053,3758,3359,2149
13195,4046,3426,2163
13309,4052,3501,2187
13268,3791,3578,2224
13309,3817,3690,2264
13510,4244,3818,2283
13820,4580,3974,2302
14030,4806,4133,2333
14204,5872,4305,2379
14316,8157,4468,2406
14332,10510,4636,2417
14202,11498,4783,2425
14204,11098,4920,2456
14420,10187,5034,2494
14716,9277,5157,2533
14823,8404,5261,2553
14844,7809,5346,2571
14848,7642,5391,2586
14844,7575,5441,2609
14767,7254,5489,2627
14844,6929,5535,2648
15064,6901,5552,2663
15228,6987,5583,2686
15114,6851,5625,2704
14972,6635,5677,2724
14915,6575,5698,2739
14844,6576,5724,2763
14568,6410,5762,2782
14332,6224,5819,2801
14218,6213,5848,2813
14076,6283,5866,2840
13676,6151,5878,2863
13309,5872,5914,2878
13168,5630,5939,2871
13181,5519,5961,2878
13079,5377,5959,2896
13053,5167,5961,2916
13233,4950,5953,2913
13564,4815,5961,2916
13802,4667,5959,2931
14076,4463,5961,2955
14416,4303,5937,2955
14716,4404,5914,2955
14788,4745,5881,2965
14844,5108,5866,2993
14938,5350,5843,3001
14972,5578,5819,2993
14833,5821,5768,2980
14844,5930,5724,2993
15065,5847,5685,3013
15228,5813,5677,3031
15016,5907,5659,3030
14716,5872,5630,3031
14556,5497,5573,3029
14460,5050,5535,3031
14151,4805,5506,3024
13820,4639,5488,3031
13638,4224,5441,3047
13564,3523,5393,3070
13360,2616,5340,3072
13181,1527,5299,3070
13169,390,5231,3064
13309,-411,5157,3070
13333,-737,5074,3069
13309,-881,5015,3070
13355,-1063,4947,3065
13564,-998,4873,3070
13699,-402,4772,3068
13692,528,4684,3070
13576,1369,4602,3065
13564,1996,4542,3070
13582,2381,4468,3068
13564,2407,4400,3070
13482,2082,4334,3064
13564,1762,4305,3070
13708,1633,4281,3071
13692,1468,4258,3070
13423,1007,4218,3049
13309,470,4211,3031
13477,152,4226,3010
13692,0,4258,2993
13639,-255,4260,2967
13564,-587,4258,2955
13623,-766,4251,2951
13692,-705,4258,2955
13567,-545,4253,2938
13564,-352,4258,2916
13844,-16,4258,2891
14204,528,4258,2878
14329,1052,4231,2858
14460,1292,4211,2840
14714,1327,4200,2816
14844,1527,4211,2801
14515,1950,4196,2781
14076,2290,4163,2763
13922,2431,4122,2738
14076,2701,4116,2724
14186,3200,4119,2707
14204,3523,4116,2686
14051,3431,4084,2646
13692,3347,4069,2609
13267,3602,4066,2581
13309,3875,4069,2571
13779,3808,4041,2556
14076,3699,4021,2533
13751,3883,4016,2492
13309,4110,4021,2456
13207,4019,3997,2427
13309,3817,3974,2417
13187,3757,3963,2403
13053,3640,3974,2379
13135,3252,3958,2336
13309,2936,3927,2302
13210,2959,3888,2278
13053,3053,3879,2264
13069,2923,3877,2243
13181,2877,3879,2226
12996,3171,3858,2207
12669,3523,3832,2187
12580,3640,3798,2149
12925,3875,3785,2110
13246,4543,3779,2080
13181,5343,3785,2072
12773,5871,3768,2060
12541,6283,3737,2034
12585,6788,3698,1990
12669,7164,3690,1957
12547,7230,3693,1934
12541,7281,3690,1919
12833,7438,3659,1895
13309,7340,3643,1880
13689,6915,3642,1865
14076,6811,3643,1842
14360,7344,3614,1799
14332,7809,3596,1765
14071,7460,3593,1745
14204,6635,3596,1727
14689,6122,3568,1687
14716,5930,3548,1650
13810,5348,3544,1628
12925,4052,3548,1612
13052,2437,3522,1575
14076,1116,3501,1535
14958,319,3496,1508
15356,0,3501,1497
15491,-69,3476,1467
15612,-117,3454,1420
15558,-356,3446,1370
15356,-763,3454,1343
15054,-1077,3433,1326
14716,-998,3406,1305
14324,-660,3391,1266
14076,-470,3406,1228
13934,-600,3413,1200
13692,-705,3406,1190
13149,-551,3377,1176
12669,-235,3359,1151
12753,225,3349,1111
13820,1233,3359,1074
15794,2882,3363,1047
18299,4639,3359,1036
20452,5912,3333,1023
21370,6576,3312,998
20564,6360,3299,957
18555,4756,3312,921
16334,1990,3317,896
14716,-470,3312,883
13585,-1309,3283,864
12541,-646,3264,844
11475,495,3256,823
10877,1527,3264,806
10872,2371,3263,786
11133,2936,3264,767
11275,3098,3261,748
11517,3112,3264,729
11977,3259,3259,707
12413,3464,3264,691
12479,3444,3266,674
12413,3288,3264,652
12419,3399,3239,627
12413,3934,3217,614
12213,4531,3205,615
12157,4874,3217,614
12356,5149,3222,597
12541,5754,3217,576
12352,6349,3191,557
12157,6224,3170,537
12263,5450,3157,513
12541,5226,3170,499
12571,6243,3178,499
12413,7751,3170,499
12194,8616,3137,481
11901,8866,3122,460
11482,9105,3122,456
11261,9336,3122,460
11352,8891,3095,450
11517,7516,3075,422
11431,5506,3070,394
11389,3523,3075,384
11734,2369,3054,384
12413,2760,3028,384
12797,4378,3014,370
12669,6048,3028,345
12353,6971,3033,320
12413,7692,3028,307
12659,8960,3003,306
12541,10628,2981,307
11751,11831,2951,295
10749,12272,2933,269
9888,12278,2923,242
9214,12272,2933,230
8734,12273,2938,231
8958,12272,2933,230
10057,12250,2905,215
11517,12272,2886,192
12547,12268,2876,171
13181,12272,2886,153
13906,12258,2886,135
14972,12272,2886,115
15973,12265,2879,95
16636,12272,2886,77
17010,12265,2885,57
17403,12272,2886,38
17748,12261,2876,20
17787,12272,2886,0
17166,12263,2903,-21
15996,12272,2933,-38
14666,12259,2952,-55
13692,12272,2981,-77
13087,12273,3013,-101
12669,12272,3075,-115
12277,12254,3152,-114
12029,12272,3264,-115
11785,12290,3394,-130
11389,12272,3548,-153
10980,12231,3703,-174
11133,12272,3879,-192
11847,12323,4061,-213
12541,12272,4258,-230
12742,12181,4431,-234
12925,12272,4589,-230
13518,12402,4726,-239
14332,12272,4873,-269
14757,12034,5002,-298
14844,12272,5109,-307
14847,12780,5177,-301
14844,12272,5251,-307
14578,9705,5325,-330
14204,5696,5393,-345
13925,1844,5420,-343
13820,-763,5441,-345
13677,-2145,5472,-365
13564,-2701,5535,-384
13586,-2795,5586,-383
13820,-2701,5630,-384
14051,-2667,5664,-402
14204,-2701,5724,-422
14254,-2727,5778,-423
14332,-2701,5819,-422
14392,-2695,5831,-439
14460,-2701,5866,-460
14529,-2712,5913,-464
14716,-2701,5961,-460
14864,-2704,5963,-473
14844,-2701,5961,-499
14673,-2707,5969,-509
14716,-2701,6008,-499
15001,-2706,6020,-489
15228,-2701,6008,-499
15090,-2702,5971,-521
14844,-2701,5961,-537
14751,-2698,5957,-540
14844,-2701,5961,-537
14869,-2698,5936,-536
14844,-2701,5914,-537
14795,-2698,5883,-536
14716,-2701,5866,-537
14427,-2698,5837,-539
14076,-2701,5819,-537
13914,-2698,5793,-532
14076,-2701,5772,-537
14103,-2698,5725,-555
13564,-2701,5677,-576
12499,-2698,5621,-581
11389,-2701,5583,-576
10140,-2698,5534,-571
8574,-2701,5488,-576
7402,-2698,5431,-578
8062,-2701,5393,-576
10449,-2698,5348,-572
12541,-2701,5299,-576
12642,-2698,5222,-579
11517,-2701,5157,-576
10775,-2698,5087,-569
10877,-2701,5015,-576
11173,-2698,4913,-595
11517,-2701,4826,-614
11880,-2699,4748,-617
11773,-2701,4684,-614
10701,-2700,4589,-613
9470,-2701,4494,-614
9290,-2698,4406,-611
10365,-2701,4352,-614
11407,-2703,4299,-630
11133,-2701,4258,-652
9179,-2694,4218,-660
6526,-2701,4211,-652
4725,-2711,4206,-644
4991,-2701,4211,-652
7025,-2685,4202,-672
9470,-2701,4211,-691
11106,-2725,4212,-696
11901,-2701,4211,-691
12241,-2671,4195,-685
12413,-2701,4211,-691
12471,-2653,4238,-708
12669,-2231,4258,-729
12920,-1434,4232,-737
12925,-646,4211,-729
12627,-184,4204,-719
12669,59,4211,-729
13308,286,4185,-753
14076,470,4163,-767
14376,535,4155,-764
14460,646,4163,-767
14689,954,4143,-787
14972,1351,4116,-806
14951,1658,4099,-806
14844,1938,4116,-806
14901,2308,4123,-822
14972,2701,4116,-844
14687,2993,4085,-849
14204,3288,4069,-844
13793,3788,4059,-842
13564,4463,4069,-844
13426,5029,4069,-841
13564,5285,4069,-844
13920,5318,4046,-861
14204,5343,4021,-883
14180,5409,3988,-888
14204,5402,3974,-883
14489,5322,3968,-879
14844,5343,3974,-883
14872,5514,3956,-883
14716,5637,3927,-883
14564,5560,3889,-881
14460,5402,3879,-883
14274,5266,3879,-882
14204,5050,3879,-883
14244,4668,3854,-883
14204,4286,3832,-883
13907,4013,3806,-880
13692,3699,3785,-883
13720,3218,3751,-886
13820,2760,3737,-883
13693,2495,3735,-864
13564,2290,3737,-844
13630,1928,3713,-836
13820,1527,3690,-844
13840,1316,3679,-850
13820,1292,3690,-844
13913,1224,3676,-824
14076,1057,3643,-806
13952,929,3601,-799
13564,998,3596,-806
13229,1238,3599,-811
13309,1527,3596,-806
13588,1690,3564,-786
13692,1644,3548,-767
13465,1429,3546,-760
13181,1174,3548,-767
13039,967,3522,-773
13053,822,3501,-767
12998,691,3494,-747
12925,587,3501,-729
12905,534,3480,-723
13053,528,3454,-729
13066,450,3438,-732
12925,294,3454,-729
12845,255,3460,-725
13053,528,3454,-729
12847,885,3425,-734
11773,939,3406,-729
10712,735,3396,-710
11133,763,3406,-691
12005,1033,3410,-684
10365,763,3406,-691
5195,-705,3379,-695
0,-2701,3359,-691
-1071,-3683,3347,-683
2559,-2701,3359,-691
8036,-346,3363,-710
13053,1938,3359,-729
17183,3182,3332,-733
20859,3523,3312,-729
24000,3600,3301,-726
26361,3758,3312,-729
27484,3877,3316,-730
27001,3817,3312,-729
24887,3630,3285,-727
22266,3523,3264,-729
20716,3711,3252,-729
21115,4286,3264,-729
22681,5042,3271,-728
24186,5813,3264,-729
25306,6834,3235,-729
26617,8279,3217,-729
27617,9243,3210,-728
26745,8279,3217,-729
23464,5323,3213,-728
19707,2349,3217,-729
17635,1326,3218,-728
17276,2173,3217,-729
17111,3363,3192,-728
16636,3934,3170,-729
16558,4055,3158,-729
17403,4110,3170,-729
18339,4037,3173,-728
18299,3758,3170,-729
16842,3493,3160,-729
14716,3523,3170,-729
12989,3771,3175,-727
12541,3993,3170,-729
13238,4100,3140,-730
14332,4286,3122,-729
14880,4610,3117,-726
14716,4815,3122,-729
14249,4516,3117,-733
14204,3758,3122,-729
14594,2928,3126,-709
14972,2407,3122,-691
14789,2152,3093,-685
14204,1996,3075,-691
13521,1910,3073,-693
12925,1996,3075,-691
12303,2140,3049,-688
11773,2114,3028,-691
11414,1937,3021,-691
11261,1996,3028,-691
11146,2465,3007,-689
11133,3053,2981,-691
11229,3388,2966,-690
11517,3523,2981,-691
11956,3638,2988,-690
12541,3758,2981,-691
12900,3868,2952,-690
12669,4169,2933,-691
11874,4669,2923,-690
11261,5050,2933,-691
11327,5063,2937,-690
11901,4991,2933,-691
12261,5134,2907,-690
12029,5343,2886,-691
11148,5232,2874,-690
9981,4756,2886,-691
9069,4124,2892,-689
9086,3523,2886,-691
10023,3094,2857,-691
11261,3053,2839,-691
12059,3396,2830,-688
12413,3817,2839,-691
12551,4044,2837,-693
12541,4169,2839,-691
12081,4311,2834,-685
11261,4404,2839,-691
10479,4354,2834,-709
10237,4345,2839,-729
10465,4489,2836,-733
10877,4639,2839,-729
11191,4539,2830,-726
11517,4286,2839,-729
11858,4093,2854,-730
12157,4052,2886,-729
12311,4026,2906,-727
12541,3993,2933,-729
12892,3978,2964,-729
13309,3993,3028,-729
13743,3923,3107,-728
14460,3758,3217,-729
15382,3603,3342,-729
16124,3640,3501,-729
16409,3899,3664,-728
16636,4286,3832,-729
17041,4676,3988,-728
17403,5108,4163,-729
17329,5681,4335,-728
17020,6459,4494,-729
16680,7315,4614,-728
16252,8044,4731,-729
15632,8391,4848,-728
15228,8279,4968,-729
15238,7823,5048,-728
15356,7281,5109,-729
15157,6712,5153,-729
14844,6048,5204,-729
14652,5324,5245,-728
14460,4815,5299,-729
14056,4624,5346,-729
13692,4521,5393,-729
13491,4210,5414,-727
13309,3758,5441,-729
13064,3460,5475,-730
13181,3523,5535,-729
13605,3918,5585,-726
13692,4521,5630,-729
12929,5121,5652,-733
11901,5519,5677,-729
11299,5665,5693,-709
11133,5754,5724,-691
10774,5904,5748,-685
10109,5989,5772,-691
9361,5748,5770,-693
8574,5167,5772,-691
7232,4415,5765,-688
5375,3699,5772,-691
3954,3060,5769,-691
4223,2466,5772,-691
6087,1817,5751,-689
8318,1116,5724,-691
9823,519,5685,-690
10749,235,5677,-691
11450,187,5678,-689
11773,117,5677,-691
11403,-58,5632,-690
10877,-59,5583,-691
10892,303,5542,-689
11389,822,5535,-691
11556,1083,5517,-691
11261,998,5488,-691
11227,807,5435,-689
12157,822,5393,-691
13587,1109,5343,-692
14460,1585,5299,-691
14167,2035,5242,-686
13309,2231,5204,-691
12816,1942,5159,-707
12925,1233,5109,-729
12820,522,5033,-737
11901,352,4968,-729
10563,814,4898,-719
9725,1527,4826,-729
9375,2075,4723,-751
8830,2407,4636,-767
7950,2567,4561,-767
7806,2525,4494,-767
9051,2374,4394,-782
10877,2466,4305,-806
11674,2918,4240,-814
11133,3406,4211,-806
10313,3618,4164,-796
10365,3758,4116,-806
11096,4100,4073,-827
11773,4580,4069,-844
12076,4960,4067,-845
12541,5285,4069,-844
13360,5596,4057,-845
14076,5754,4069,-844
13926,5649,4087,-839
13053,5519,4116,-844
12236,5538,4119,-862
12157,5578,4116,-883
12574,5511,4106,-887
13053,5519,4116,-883
13535,5684,4118,-880
14460,5754,4116,-883
15856,5522,4089,-882
17276,5285,4069,-883
18217,5432,4055,-884
18811,5930,4069,-883
19364,6394,4075,-866
19963,6694,4069,-844
20281,7010,4037,-834
20219,7457,4021,-844
19882,7747,4015,-853
19451,7575,4021,-844
18801,7034,4015,-820
17915,6576,4021,-806
16943,6362,4025,-807
16252,6107,4021,-806
15839,5512,3990,-787
15484,4756,3974,-767
14899,4162,3971,-762
14204,3817,3974,-767
13520,3594,3947,-757
12925,3523,3927,-729
12288,3597,3919,-701
11773,3699,3927,-691
11416,3708,3906,-692
11261,3758,3879,-691
11142,3865,3849,-675
11133,3817,3832,-652
11140,3482,3802,-628
11133,3112,3785,-614
11053,2921,3777,-609
11133,2818,3785,-614
11338,2634,3768,-618
11517,2466,3737,-614
11484,2377,3700,-595
11517,2231,3690,-576
11803,1989,3688,-568
12413,1996,3690,-576
13325,2551,3669,-582
14972,3523,3643,-576
17611,4559,3610,-555
20859,5519,3596,-537
23431,6307,3586,-532
24186,6518,3596,-537
22806,5610,3598,-540
20219,3582,3596,-537
17718,1224,3569,-533
16124,-411,3548,-537
15121,-849,3536,-540
14076,-470,3548,-537
12860,-31,3553,-530
12157,0,3548,-537
12379,-351,3520,-557
13181,-822,3501,-576
13704,-1203,3490,-579
13692,-1409,3501,-576
13490,-1455,3504,-574
13564,-1409,3501,-576
13739,-1312,3475,-572
13692,-1174,3454,-576
13395,-1066,3440,-592
13309,-1116,3454,-614
13481,-1369,3462,-622
13564,-1703,3454,-614
13180,-2013,3421,-605
12669,-2290,3406,-614
12322,-2549,3405,-634
12157,-2701,3406,-652
11923,-2718,3380,-656
11773,-2701,3359,-652
11762,-2717,3352,-650
11773,-2701,3359,-652
11669,-2608,3339,-653
11773,-2525,3312,-652
12165,-2511,3294,-651
12541,-2466,3312,-652
12594,-2335,3323,-652
12669,-2231,3312,-652
12983,-2236,3276,-652
13309,-2231,3264,-652
13289,-2138,3266,-650
13181,-2055,3264,-652
13190,-2045,3234,-654
13181,-1938,3217,-652
12908,-1619,3215,-648
12669,-1233,3217,-652
12620,-955,3190,-659
12541,-705,3170,-652
12150,-352,3166,-630
11773,59,3170,-614
11625,455,3144,-614
11517,939,3122,-614
11165,1566,3116,-596
10877,2173,3122,-576
10854,2599,3101,-571
10877,2936,3075,-576
10608,3305,3062,-565
10365,3640,3075,-537
10482,3838,3077,-510
10877,3993,3075,-499
11094,4206,3068,-498
11133,4404,3075,-499
11152,4464,3074,-487
11261,4463,3075,-460
11309,4508,3069,-432
11389,4580,3075,-422
11548,4604,3074,-426
11773,4639,3075,-422
11833,4727,3066,-401
11773,4815,3075,-384
11726,4850,3091,-383
11901,4932,3122,-384
12202,5110,3142,-367
12541,5285,3170,-345
12831,5332,3201,-338
13181,5343,3264,-345
13498,5444,3345,-349
13692,5637,3454,-345
13716,5771,3564,-342
13820,5813,3690,-345
14029,5837,3819,-347
14204,5930,3974,-345
14185,6008,4135,-343
14204,5989,4305,-345
14341,5911,4451,-347
14460,5930,4589,-345
14344,6016,4707,-343
14204,5989,4826,-345
14176,5762,4923,-348
14204,5519,5015,-345
14113,5385,5085,-339
14076,5285,5157,-345
14112,5130,5208,-365
14076,5050,5251,-384
13863,5084,5271,-387
13820,5050,5299,-384
14022,4787,5319,-393
14204,4463,5346,-422
14109,4242,5360,-450
14076,4052,5393,-460
14240,3740,5435,-456
14332,3406,5488,-460
14030,3140,5515,-478
13692,2877,5535,-499
13589,2540,5548,-515
13564,2290,5583,-537
13252,2174,5608,-562
12925,1996,5630,-576
12914,1586,5627,-572
13181,1174,5630,-576
13243,1015,5624,-596
13053,1057,5630,-614
12852,1029,5624,-613
12925,881,5630,-614
13116,702,5627,-632
13309,587,5630,-652
13451,573,5609,-653
13692,763,5583,-652
13932,1105,5547,-668
14076,1409,5535,-691
14086,1554,5517,-696
14204,1703,5488,-691
14392,1983,5430,-689
14460,2290,5393,-691
14249,2418,5367,-686
14076,2407,5346,-691
14105,2433,5295,-710
14204,2584,5251,-729
14062,2769,5206,-732
13820,2936,5157,-729
13643,3097,5076,-731
13564,3288,5015,-729
13417,3450,4967,-710
13309,3523,4920,-691
13216,3499,4825,-685
13053,3464,4731,-691
12762,3470,4651,-691
12669,3523,4589,-691
12803,3597,4494,-692
12925,3699,4400,-691
12843,3776,4316,-673
12925,3758,4258,-652
13269,3632,4183,-644
13564,3523,4116,-652
13468,3498,4055,-659
13309,3523,4021,-652
13298,3552,3986,-632
13309,3640,3974,-614
13173,3749,3968,-607
13309,3758,3974,-614
13811,3667,3965,-621
14204,3699,3974,-614
13982,3930,3993,-592
13564,4169,4021,-576
13472,4228,4022,-571
13692,4228,4021,-576
13763,4279,4016,-576
13692,4286,4021,-576
13623,4120,4015,-576
13564,3934,4021,-576
13371,3877,4023,-572
13309,3875,4021,-576
13586,3739,3992,-580
14076,3523,3974,-576
14304,3334,3968,-555
14204,3171,3974,-537
14024,2948,3952,-534
14076,2760,3927,-537
14216,2700,3910,-535
14204,2760,3927,-537
13899,2833,3935,-554
13564,2936,3927,-576
13362,3062,3894,-582
13309,3171,3879,-576
13173,3237,3874,-570
12925,3406,3879,-576
12511,3766,3872,-579
12029,4228,3879,-576
11609,4546,3884,-569
11517,4639,3879,-576
11560,4594,3847,-594
11389,4580,3832,-614
10911,4609,3831,-620
10621,4639,3832,-614
10638,4662,3803,-607
10621,4756,3785,-614
10345,4881,3782,-632
10365,4932,3785,-652
10967,4866,3757,-658
11773,4815,3737,-652
12178,4751,3733,-645
12413,4521,3737,-652
12738,4068,3711,-672
13053,3699,3690,-691
13019,3633,3685,-694
12925,3758,3690,-691
13053,3852,3666,-688
13309,3934,3643,-691
13307,4020,3634,-691
13181,3993,3643,-691
13185,3802,3623,-690
13309,3640,3596,-691
13138,3479,3578,-689
12669,3112,3596,-691
12327,2723,3606,-692
12669,3053,3596,-691
13715,4404,3561,-687
15356,6224,3548,-691
17586,7848,3547,-696
20347,9219,3548,-691
22602,10182,3521,-669
22906,10041,3501,-652
20820,8318,3492,-650
17787,5754,3501,-652
15487,3641,3498,-639
14332,2642,3501,-614
13499,2536,3502,-591
12541,2936,3501,-576
11662,3537,3474,-559
11261,4052,3454,-537
11271,4249,3444,-515
11517,4228,3454,-499
11717,4210,3451,-482
11773,4286,3454,-460
11709,4359,3453,-438
11773,4404,3454,-422
11867,4466,3429,-408
11773,4580,3406,-384
11464,4663,3394,-345
11389,4639,3406,-307
11607,4465,3411,-282
11773,4228,3406,-269
11535,3971,3380,-252
11261,3758,3359,-230
11202,3593,3345,-209
11261,3523,3359,-192
11159,3491,3367,-173
11133,3406,3359,-153
11317,3243,3325,-134
11517,3112,3312,-115
11448,3039,3312,-95
11389,2936,3312,-77
11547,2726,3282,-58
11773,2525,3264,-38
11774,2428,3262,-17
11773,2407,3264,0
11911,2383,3237,16
12029,2407,3217,38
11887,2499,3213,63
11773,2584,3217,77
11872,2581,3193,76
12029,2584,3170,77
11963,2647,3162,93
11901,2701,3170,115
12011,2637,3150,134
12157,2525,3122,153
12050,2436,3107,177
11901,2349,3122,192
11950,2196,3130,192
12157,2055,3122,192
12172,1981,3093,207
12029,1938,3075,230
11960,1840,3066,250
12157,1762,3075,269
12375,1790,3075,291
12413,1938,3075,307
12215,2112,3068,308
12029,2290,3075,307
11928,2451,3076,320
11901,2584,3075,345
11818,2664,3063,367
11773,2760,3075,384
11758,2896,3096,401
11773,3053,3122,422
11734,3157,3121,441
11773,3229,3122,460
11855,3318,3132,479
11901,3464,3170,499
11801,3617,3209,517
11773,3758,3264,537
11906,3920,3323,557
12157,4169,3406,576
12337,4445,3504,591
12541,4639,3643,614
12760,4722,3801,649
12925,4815,3974,691
12907,4987,4133,718
12925,5167,4305,729
13071,5254,4474,737
13309,5285,4636,767
13475,5324,4758,810
13692,5343,4873,844
13931,5266,4985,860
14076,5108,5109,883
14037,4935,5210,920
14076,4756,5299,959
14203,4553,5355,980
14204,4345,5393,998
13914,4134,5406,1029
13692,3875,5441,1074
13719,3574,5486,1114
13820,3288,5535,1151
13692,2966,5553,1190
13564,2466,5583,1228
13645,1821,5624,1249
13820,1292,5677,1266
13675,1000,5699,1294
13309,763,5724,1343
13099,393,5761,1389
13309,-59,5819,1420
13573,-559,5849,1435
13564,-1233,5866,1458
13323,-2069,5876,1493
13309,-2701,5914,1535
13539,-2851,5941,1560
13692,-2701,5961,1573
13497,-2629,5954,1584
13309,-2701,5961,1612
13375,-2749,5961,1649
13564,-2701,5961,1688
13498,-2673,5931,1712
13309,-2701,5914,1727
13227,-2727,5904,1737
13309,-2701,5914,1765
13287,-2684,5895,1803
13181,-2701,5866,1842
13041,-2724,5829,1864
12925,-2701,5819,1880
12751,-2679,5800,1895
12669,-2701,5772,1919
12667,-2740,5716,1937
12669,-2701,5677,1957
12558,-2645,5647,1973
12541,-2701,5630,1995
12622,-2827,5585,2013
12669,-2701,5535,2034
12555,-2116,5478,2050
12541,-1233,5441,2072
12642,-397,5393,2089
12669,294,5346,2110
12509,927,5275,2127
12541,1585,5204,2149
12799,2222,5123,2166
12925,2818,5062,2187
12675,3353,4993,2204
12541,3817,4920,2226
12742,4229,4819,2243
12925,4697,4731,2264
12710,5225,4651,2280
12541,5696,4589,2302
12715,5988,4511,2320
12925,6165,4447,2341
12737,6323,4388,2357
12541,6518,4352,2379
12680,6783,4316,2397
12925,7222,4305,2417
12824,7814,4300,2432
12669,8397,4305,2456
12788,8798,4294,2477
13053,9042,4305,2494
13040,9150,4325,2492
12925,9101,4352,2494
12979,8889,4351,2505
13181,8690,4352,2533
13177,8584,4351,2553
13053,8514,4352,2571
13028,8391,4325,2584
13181,8338,4305,2609
13201,8406,4297,2631
13053,8514,4305,2648
12949,8531,4286,2645
13181,8573,4258,2648
13500,8721,4224,2658
13564,8925,4211,2686
13331,9009,4187,2708
