II,MCL,PLETH
5126,3238,7805
5194,3277,7794
5204,3238,7805
5141,3124,7799
5087,3007,7805
5115,2908,7796
5281,2834,7805
5521,2775,7798
5747,2776,7805
5844,2813,7796
5786,2834,7805
5607,2782,7798
5437,2718,7805
5355,2692,7796
5398,2718,7805
5506,2743,7798
5631,2776,7805
5695,2823,7794
5670,2891,7805
5530,2948,7800
5320,3007,7805
5068,3065,7790
4815,3123,7805
4554,3153,7823
4311,3181,7858
4088,3208,7857
3922,3238,7858
3807,3242,7846
3767,3238,7858
3792,3232,7853
3883,3238,7858
3960,3237,7848
3961,3238,7858
3845,3233,7852
3689,3238,7858
3557,3252,7848
3495,3296,7858
3464,3355,7853
3456,3412,7858
3447,3427,7846
3456,3412,7858
3458,3376,7857
3456,3354,7858
3414,3329,7823
3340,3296,7805
3241,3238,7789
3184,3181,7805
3200,3132,7801
3301,3123,7805
3422,3151,7794
3534,3238,7805
3625,3355,7799
3728,3470,7805
3806,3511,7795
3806,3470,7805
3680,3357,7799
3495,3238,7805
3332,3133,7794
3262,3065,7805
3270,3034,7803
3340,3065,7805
3423,3126,7772
3495,3181,7751
3512,3187,7732
3495,3181,7751
3472,3191,7754
3495,3238,7751
3538,3276,7714
3573,3296,7698
3562,3294,7684
3534,3296,7698
3484,3280,7693
3417,3238,7698
3324,3169,7688
3262,3123,7698
3243,3109,7691
3262,3123,7698
3284,3124,7688
3340,3123,7698
3430,3118,7692
3534,3123,7698
3590,3117,7687
3612,3123,7698
3621,3143,7694
3650,3181,7698
3673,3194,7682
3689,3181,7698
3677,3142,7718
3650,3123,7751
3601,3133,7749
3573,3181,7751
3573,3221,7742
3612,3238,7751
3640,3213,7739
3650,3181,7751
3638,3144,7767
3650,3123,7805
3695,3091,7807
3767,3065,7805
3811,3048,7787
3806,3065,7805
3752,3082,7824
3689,3065,7858
3646,2989,7859
3650,2891,7858
3734,2812,7840
3922,2776,7858
4191,2777,7879
4466,2834,7912
4665,2973,7910
4777,3238,7912
4820,3626,7900
4815,4106,7912
4692,4561,7906
4388,4858,7912
3871,4866,7902
3223,4568,7912
2527,4009,7905
1864,3296,7912
1230,2509,7902
621,1735,7912
-23,1017,7906
-738,405,7912
-1555,-96,7900
-2369,-463,7912
-2981,-683,7911
-3107,-694,7912
-2603,-453,7876
-1515,58,7858
-129,737,7844
1243,1446,7858
2348,2040,7852
3146,2487,7858
3684,2792,7851
4078,3007,7858
4363,3141,7847
4582,3238,7858
4746,3317,7858
4893,3412,7858
4972,3490,7822
4932,3527,7805
4773,3491,7793
4621,3412,7805
4570,3330,7795
4621,3296,7805
4697,3311,7805
4777,3354,7805
4868,3390,7767
4971,3412,7751
5046,3417,7744
5087,3412,7751
5085,3388,7718
5048,3354,7698
4957,3299,7686
4854,3238,7698
4754,3171,7671
4699,3123,7644
4682,3085,7622
4738,3065,7644
4837,3051,7649
4971,3065,7644
5105,3091,7606
5281,3123,7591
5488,3127,7579
5709,3123,7591
5872,3116,7569
5981,3123,7537
6021,3106,7489
6019,3065,7484
5973,2999,7485
5942,2949,7484
5940,2896,7444
5981,2834,7431
6019,2768,7426
6058,2776,7431
6079,2867,7394
6097,3007,7377
6095,3125,7371
6097,3238,7377
6078,3356,7342
6019,3470,7324
5876,3524,7316
5670,3527,7324
5406,3498,7289
5126,3470,7270
4842,3434,7263
4621,3412,7270
4470,3400,7236
4388,3412,7217
4313,3429,7209
4233,3470,7217
4123,3507,7183
4000,3527,7163
3857,3503,7155
3728,3470,7163
3627,3454,7130
3573,3470,7110
3533,3484,7100
3495,3470,7110
3467,3404,7079
3495,3296,7056
3585,3165,7043
3728,3065,7056
3917,3051,7032
4155,3181,7003
4326,3445,6979
4272,3817,7003
3901,4232,7012
3340,4626,7003
2728,4846,6960
2136,4742,6949
1524,4241,6948
932,3470,6949
403,2617,6912
-39,1850,6896
-468,1205,6891
-932,694,6896
-1476,291,6862
-2058,0,6843
-2584,-193,6835
-2835,-231,6843
-2629,-51,6811
-1903,405,6789
-828,1051,6778
350,1735,6789
1399,2300,6762
2252,2718,6736
2898,2998,6717
3379,3181,6736
3700,3278,6736
3922,3354,6736
4084,3433,6722
4233,3527,6736
4358,3594,6735
4466,3643,6736
4539,3676,6719
4582,3701,6736
4580,3688,6757
4544,3643,6789
4471,3580,6785
4388,3527,6789
4332,3473,6798
4349,3412,6843
4434,3355,6872
4544,3354,6896
4629,3419,6889
4699,3527,6896
4749,3608,6905
4777,3643,6949
4748,3625,6982
4699,3585,7003
4665,3522,6989
4699,3470,7003
4779,3441,7025
4893,3470,7056
4994,3525,7049
5087,3585,7056
5162,3602,7073
5243,3585,7110
5289,3548,7110
5281,3527,7110
5194,3502,7101
5087,3470,7110
5001,3439,7099
4971,3470,7110
4952,3550,7128
4932,3643,7163
4899,3700,7164
4893,3759,7163
4897,3824,7153
4893,3874,7163
4834,3859,7157
4738,3817,7163
4607,3780,7158
4466,3759,7163
4294,3693,7152
4116,3585,7163
3940,3469,7165
3806,3412,7163
3705,3400,7126
3650,3412,7110
3616,3407,7103
3612,3412,7110
3619,3429,7079
3650,3470,7056
3666,3501,7042
3650,3527,7056
3577,3533,7037
3495,3527,7003
3430,3497,6955
3417,3470,6949
3428,3438,6948
3456,3412,6949
3471,3374,6915
3495,3354,6896
3534,3347,6885
3612,3354,6896
3669,3349,6874
3650,3354,6843
3514,3357,6797
3340,3354,6789
3209,3322,6784
3184,3296,6789
3226,3285,6762
3301,3296,6736
3362,3294,6698
3417,3296,6682
3454,3310,6653
3495,3354,6629
3531,3392,6588
3573,3412,6575
3598,3390,6568
3612,3354,6575
3596,3313,6551
3573,3296,6522
3543,3290,6480
3534,3296,6468
3539,3293,6460
3573,3296,6468
3610,3294,6446
3650,3296,6415
3671,3288,6368
3689,3296,6361
3693,3316,6362
3689,3354,6361
3647,3369,6324
3573,3354,6308
3467,3299,6303
3379,3238,6308
3329,3174,6274
3340,3123,6254
3365,3077,6246
3379,3065,6254
3353,3080,6225
3340,3123,6201
3367,3155,6186
3456,3181,6201
3539,3199,6197
3573,3238,6201
3527,3274,6198
3456,3296,6201
3384,3272,6170
3340,3238,6148
3316,3199,6133
3340,3181,6148
3385,3154,6146
3417,3123,6148
3401,3068,6139
3379,3007,6148
3401,2943,6143
3495,2891,6148
3638,2823,6141
3806,2718,6148
3974,2609,6141
4116,2602,6148
4221,2767,6142
4311,3123,6148
4413,3661,6140
4544,4395,6148
4639,5228,6144
4621,5956,6148
4404,6354,6137
4000,6361,6148
3447,6011,6150
2835,5378,6148
2219,4526,6113
1631,3585,6094
977,2667,6084
194,1850,6094
-666,1161,6087
-1437,636,6094
-2110,240,6095
-2718,-58,6094
-3090,-224,6063
-2796,-116,6041
-1731,295,6003
-311,867,5934
902,1403,5797
1786,1850,5666
2494,2215,5581
3107,2487,5560
3516,2616,5534
3728,2660,5506
3834,2679,5468
3922,2718,5453
3980,2743,5425
4039,2776,5399
4105,2810,5361
4155,2834,5346
4134,2811,5322
4078,2776,5292
4037,2761,5233
4039,2776,5185
4055,2783,5146
4078,2776,5132
4118,2767,5104
4194,2776,5078
4291,2784,5043
4388,2776,5025
4445,2744,4997
4466,2718,4972
4457,2695,4935
4466,2660,4918
4491,2584,4893
4544,2487,4865
4595,2387,4822
4660,2313,4811
4719,2262,4812
4777,2255,4811
4802,2279,4776
4815,2313,4758
4820,2305,4755
4854,2255,4758
4895,2169,4725
4932,2082,4704
4927,2005,4700
4893,1966,4704
4820,1954,4673
4738,1966,4651
4665,1985,4645
4660,2024,4651
4711,2061,4621
4777,2082,4597
4765,2072,4590
4660,2082,4597
4471,2140,4570
4272,2255,4544
4107,2376,4530
4039,2487,4544
4051,2589,4542
4116,2718,4544
4165,2862,4542
4194,3007,4544
4205,3127,4516
4233,3238,4490
4257,3320,4476
4272,3354,4490
4238,3315,4492
4155,3238,4490
3994,3146,4479
3767,3065,4490
3473,3004,4494
3184,3007,4490
2970,3059,4458
2913,3123,4437
2980,3151,4425
3107,3181,4437
3201,3232,4436
3262,3296,4437
3289,3315,4429
3301,3296,4437
3284,3260,4436
3262,3238,4437
3206,3207,4428
3107,3181,4437
2973,3177,4438
2913,3238,4437
2966,3332,4422
3107,3412,4437
3238,3428,4464
3340,3412,4490
3387,3394,4484
3379,3412,4490
3311,3455,4511
3262,3527,4544
3252,3596,4542
3262,3643,4544
3256,3646,4557
3301,3643,4597
3420,3623,4621
3573,3585,4651
3661,3511,4674
3689,3470,4704
3693,3482,4719
3689,3527,4758
3639,3515,4808
3534,3412,4865
3401,3226,4888
3301,3007,4918
3312,2784,4959
3495,2602,5025
3820,2505,5075
4155,2544,5132
4352,2728,5183
4388,3065,5239
4341,3558,5263
4311,4221,5292
4274,4975,5329
4155,5667,5399
3868,6103,5457
3417,6188,5506
2805,5888,5527
2058,5262,5560
1206,4392,5598
350,3412,5666
-473,2408,5724
-1282,1446,5773
-2143,568,5792
-2951,-116,5827
-3460,-518,5871
-3379,-578,5934
-2648,-314,5966
-1437,231,5987
-73,913,5997
1204,1561,6041
2246,2043,6091
3029,2371,6148
3542,2582,6173
3845,2718,6201
3991,2795,6220
4078,2891,6254
4147,3017,6274
4233,3123,6308
4284,3109,6331
4272,3007,6361
4197,2904,6377
4155,2891,6415
4220,2943,6444
4388,3007,6468
4555,3042,6458
4621,3065,6468
4558,3093,6489
4427,3123,6522
4302,3117,6518
4233,3065,6522
4203,2976,6536
4194,2891,6575
4170,2823,6581
4155,2776,6575
4169,2720,6557
4272,2660,6575
4448,2608,6596
4660,2602,6629
4804,2629,6631
4854,2660,6629
4835,2647,6613
4854,2602,6629
4943,2538,6650
5087,2487,6682
5206,2444,6682
5281,2429,6682
5298,2440,6671
5281,2487,6682
5232,2513,6678
5204,2487,6682
5216,2398,6672
5281,2313,6682
5341,2260,6680
5359,2255,6682
5283,2298,6668
5126,2429,6682
4917,2612,6702
4738,2776,6736
4615,2853,6735
4544,2891,6736
4449,2925,6726
4311,2949,6736
4125,2920,6730
3961,2891,6736
3846,2932,6729
3806,3065,6736
3799,3206,6727
3806,3296,6736
3784,3328,6732
3767,3354,6736
3786,3369,6722
3883,3354,6736
3967,3278,6755
3922,3181,6789
3668,3083,6790
3301,3007,6789
2939,2948,6777
2680,2949,6789
2531,3018,6786
2524,3123,6789
2649,3181,6778
2874,3181,6789
3105,3142,6787
3301,3123,6789
3418,3117,6774
3456,3123,6789
3411,3116,6809
3340,3123,6843
3283,3155,6842
3301,3238,6843
3412,3349,6832
3612,3470,6843
3765,3553,6838
3728,3585,6843
3442,3549,6834
3068,3470,6843
2803,3357,6837
2757,3238,6843
2864,3113,6834
3029,3007,6843
3166,2923,6837
3262,2891,6843
3319,2915,6832
3379,3007,6843
3441,3127,6840
3495,3238,6843
3485,3291,6827
3417,3296,6843
3317,3266,6864
3262,3238,6896
3280,3207,6892
3379,3181,6896
3503,3147,6906
3612,3123,6949
3643,3093,6975
3612,3065,7003
3561,3028,7016
3573,3007,7056
3616,2997,7082
3612,3007,7110
3494,3009,7119
3340,3007,7163
3243,2995,7213
3262,3007,7270
3348,3030,7290
3456,3065,7324
3531,3092,7364
3534,3123,7431
3418,3122,7463
3223,3065,7484
3071,2952,7491
3107,2834,7537
3360,2720,7587
3728,2602,7644
4072,2508,7668
4311,2544,7698
4412,2768,7715
4388,3123,7751
4292,3479,7771
4233,3817,7805
4220,4180,7825
4155,4568,7858
3889,4785,7861
3417,4626,7858
2802,4059,7839
2136,3296,7858
1439,2522,7881
738,1793,7912
-15,1071,7907
-854,405,7912
-1782,-168,7907
-2641,-636,7912
-3238,-993,7880
-3379,-1099,7858
-2964,-839,7840
-1981,-231,7858
-632,544,7857
777,1330,7858
1962,2011,7844
2874,2544,7858
3541,2913,7859
4000,3181,7858
4220,3380,7823
4272,3527,7805
4263,3587,7789
4311,3585,7805
4396,3535,7801
4466,3470,7805
4454,3398,7792
4388,3354,7805
4331,3329,7802
4349,3296,7805
4415,3234,7789
4466,3181,7805
4468,3166,7824
4466,3181,7858
4493,3186,7857
4544,3181,7858
4580,3174,7846
4621,3181,7858
4680,3182,7853
4777,3181,7858
4872,3159,7847
4971,3123,7858
5052,3062,7854
5126,3007,7858
5166,2949,7845
5204,2891,7858
5254,2820,7859
5359,2776,7858
5489,2763,7821
5631,2776,7805
5741,2760,7793
5825,2718,7805
5862,2668,7796
5864,2660,7805
5813,2682,7803
5747,2718,7805
5686,2724,7769
5670,2718,7751
5670,2721,7741
5670,2776,7751
5635,2860,7723
5592,2949,7698
5531,3009,7676
5476,3065,7698
5429,3120,7703
5437,3181,7698
5461,3216,7658
5437,3238,7644
5285,3257,7634
5048,3296,7644
4790,3331,7635
4582,3354,7644
4408,3352,7643
4272,3354,7644
4145,3353,7609
4039,3354,7591
3927,3343,7578
3845,3354,7591
3804,3396,7583
3845,3470,7591
3936,3520,7589
4039,3527,7591
4048,3480,7556
3922,3412,7537
3664,3325,7524
3379,3238,7537
3125,3156,7530
2951,3123,7537
2865,3135,7535
2913,3181,7537
3055,3212,7503
3223,3238,7484
3335,3260,7470
3417,3296,7484
3474,3327,7477
3495,3354,7484
3441,3357,7481
3379,3354,7484
3353,3358,7451
3379,3412,7431
3398,3482,7415
3417,3527,7431
3433,3505,7427
3456,3470,7431
3468,3439,7420
3495,3412,7431
3534,3351,7424
3573,3296,7431
3603,3279,7423
3650,3296,7431
3697,3278,7420
3689,3181,7431
3639,3011,7441
3650,2834,7484
3804,2715,7512
4039,2718,7537
4212,2873,7529
4272,3181,7537
4258,3557,7549
4233,3932,7591
4145,4283,7614
3922,4626,7644
3499,4827,7659
2913,4684,7698
2202,4111,7723
1437,3296,7751
647,2439,7746
-117,1619,7751
-880,834,7758
-1670,173,7805
-2491,-324,7837
-3184,-694,7858
-3547,-952,7842
-3379,-925,7858
-2637,-482,7882
-1398,289,7912
81,1106,7901
1515,1793,7912
2656,2316,7932
3456,2718,7965
3939,2982,7957
4194,3123,7965
4279,3164,7983
4311,3181,8019
4356,3196,8013
4466,3238,8019
4622,3288,8033
4815,3354,8072
4980,3419,8072
5048,3470,8072
4975,3468,8062
4815,3412,8072
4653,3320,8060
4544,3238,8072
4484,3190,8090
4466,3181,8126
4481,3181,8124
4544,3181,8126
4660,3187,8116
4854,3238,8126
5078,3308,8114
5281,3354,8126
5394,3335,8126
5437,3296,8126
5422,3262,8086
5398,3238,8072
5363,3186,8066
5359,3123,8072
5381,3058,8037
5437,3007,8019
5487,2943,8008
5553,2891,8019
5633,2867,7989
5747,2891,7965
5843,2924,7949
5903,2949,7965
5917,2948,7946
5942,2949,7912
5970,2961,7862
5981,3007,7858
5920,3063,7857
5825,3123,7858
5719,3157,7822
5631,3181,7805
5521,3197,7793
5398,3238,7805
5255,3291,7781
5126,3354,7751
5000,3407,7707
4893,3470,7698
4779,3515,7690
4660,3527,7698
4519,3495,7673
4388,3470,7644
4253,3464,7599
4116,3470,7591
3953,3460,7587
3806,3470,7591
3682,3498,7558
3612,3527,7537
3567,3522,7523
3573,3527,7537
3612,3551,7517
3689,3585,7484
3757,3586,7435
3806,3585,7431
3798,3576,7430
3728,3527,7431
3586,3412,7393
3417,3296,7377
3267,3225,7369
3184,3181,7377
3200,3116,7346
3340,3065,7324
3592,3078,7308
3922,3181,7324
4284,3378,7305
4621,3701,7270
4799,4105,7220
4699,4511,7217
4321,4866,7218
3845,5204,7217
3382,5426,7177
2913,5320,7163
2322,4749,7158
1631,3874,7163
913,2925,7129
233,2024,7110
-443,1162,7101
-1126,405,7110
-1839,-183,7079
-2524,-578,7056
-3054,-811,7043
-3184,-810,7056
-2765,-499,7033
-1825,116,7003
-616,873,6961
621,1619,6949
1706,2238,6936
2602,2718,6949
3290,3056,6951
3806,3296,6949
4145,3441,6912
4349,3527,6896
4437,3561,6887
4466,3585,6896
4461,3590,6883
4466,3585,6896
4490,3556,6915
4544,3527,6949
4594,3512,6959
4621,3527,7003
4609,3556,7072
4582,3585,7163
4576,3609,7200
4621,3643,7217
4707,3676,7225
4815,3701,7270
4935,3715,7300
5087,3759,7324
5233,3825,7317
5320,3874,7324
5287,3830,7318
5165,3701,7324
4972,3533,7311
4777,3412,7324
4656,3351,7340
4738,3354,7377
4994,3377,7383
5281,3412,7377
5442,3438,7341
5514,3470,7324
5588,3495,7310
5709,3527,7324
5797,3552,7322
5825,3585,7324
5792,3614,7310
5747,3643,7324
5686,3648,7327
5631,3643,7324
5581,3630,7285
5553,3643,7270
5502,3670,7263
5398,3701,7270
5196,3690,7239
4932,3643,7217
4649,3574,7203
4427,3527,7217
4272,3492,7196
4194,3470,7163
4156,3448,7117
4155,3470,7110
4141,3507,7106
4078,3527,7110
3915,3481,7080
3689,3412,7056
3465,3346,7036
3340,3296,7056
3335,3236,7064
3417,3181,7056
3490,3111,7014
3495,3007,7003
3439,2884,7001
3417,2834,7003
3529,2902,6966
3806,3065,6949
4146,3295,6944
4388,3643,6949
4372,4096,6915
4078,4568,6896
3580,4974,6888
3029,5320,6896
2489,5518,6865
1981,5378,6843
1467,4774,6831
971,3874,6843
493,2930,6816
39,2082,6789
-454,1310,6769
-1010,636,6789
-1633,93,6793
-2214,-289,6789
-2592,-516,6755
-2563,-520,6736
-2066,-264,6719
-1165,231,6736
-38,850,6740
1165,1504,6736
2259,2090,6698
3107,2544,6682
3625,2816,6675
3883,2949,6682
3954,2976,6654
3922,2949,6629
3856,2893,6609
3883,2891,6629
4034,2957,6634
4233,3065,6629
4362,3140,6592
4427,3181,6575
4479,3206,6563
4544,3238,6575
4570,3252,6570
4544,3238,6575
4493,3204,6567
4466,3181,6575
4458,3174,6569
4466,3181,6575
4492,3179,6569
4582,3181,6575
4726,3177,6567
4893,3181,6575
5016,3177,6571
5087,3181,6575
5080,3163,6563
5010,3123,6575
4900,3069,6592
4854,3065,6629
4909,3111,6633
5048,3181,6629
5189,3232,6610
5320,3296,6629
5428,3366,6652
5514,3412,6682
5528,3389,6679
5476,3354,6682
5365,3356,6676
5243,3412,6682
5112,3455,6670
5010,3470,6682
4932,3461,6701
4893,3470,6736
4858,3490,6736
4815,3527,6736
4721,3558,6726
4582,3585,6736
4402,3590,6730
4233,3585,6736
4081,3559,6729
3961,3527,6736
3848,3488,6726
3767,3470,6736
3720,3464,6735
3728,3470,6736
3740,3451,6702
3728,3412,6682
3648,3348,6668
3534,3296,6682
3412,3255,6679
3340,3238,6682
3314,3229,6673
3340,3238,6682
3374,3242,6676
3417,3238,6682
3449,3224,6675
3495,3238,6682
3538,3269,6675
3573,3296,6682
3555,3293,6676
3495,3296,6682
3415,3302,6674
3379,3296,6682
3384,3256,6678
3417,3238,6682
3436,3259,6671
3456,3296,6682
3481,3296,6683
3534,3296,6682
3607,3331,6647
3728,3412,6629
3874,3483,6617
4000,3527,6629
4011,3521,6621
3883,3470,6629
3649,3374,6628
3417,3296,6629
3262,3253,6595
3223,3238,6575
3251,3208,6563
3301,3181,6575
3326,3167,6568
3340,3181,6575
3338,3184,6574
3340,3181,6575
3344,3172,6542
3379,3181,6522
3413,3183,6509
3417,3181,6522
3353,3168,6516
3262,3181,6522
3179,3207,6520
3146,3238,6522
3145,3242,6490
3184,3238,6468
3239,3231,6454
3301,3238,6468
3342,3239,6465
3379,3238,6468
3393,3217,6460
3379,3181,6468
3320,3119,6461
3262,3065,6468
3224,3023,6464
3223,3007,6468
3234,2998,6457
3262,3007,6468
3276,3027,6471
3262,3065,6468
3212,3096,6431
3184,3123,6415
3194,3128,6409
3223,3123,6415
3215,3094,6384
3184,3065,6361
3151,3046,6349
3146,3065,6361
3151,3101,6340
3184,3123,6308
3226,3086,6264
3262,3007,6254
3243,2941,6248
3184,2949,6254
3107,3030,6232
3068,3123,6201
3076,3143,6155
3146,3065,6148
3240,2922,6148
3340,2776,6148
3404,2633,6111
3456,2487,6094
3507,2341,6089
3612,2255,6094
3783,2232,6063
4039,2197,6041
4302,2013,6030
4505,1619,6041
4595,1045,6016
4621,405,5987
4623,-218,5965
4621,-752,5987
4584,-1173,5997
4505,-1446,5987
4364,-1578,5946
4194,-1561,5934
4066,-1408,5931
4116,-1099,5934
4400,-673,5900
4854,-173,5880
5314,340,5871
5670,867,5880
5864,1369,5854
5903,1793,5827
5779,2064,5807
5514,2197,5827
5096,2239,5833
4544,2255,5827
3903,2266,5790
3301,2313,5773
2824,2432,5763
2524,2660,5773
2391,2967,5769
2408,3296,5773
2464,3584,5766
2447,3817,5773
2318,3988,5768
2214,4106,5773
2243,4173,5768
2408,4221,5773
2598,4257,5766
2757,4279,5773
2832,4261,5769
2796,4221,5773
2626,4178,5762
2408,4164,5773
2217,4157,5791
2097,4164,5827
2022,4176,5833
2019,4221,5827
2102,4277,5808
2252,4337,5827
2368,4382,5853
2369,4453,5880
2236,4551,5873
2058,4684,5880
1945,4805,5897
1981,4915,5934
2127,4987,5938
2291,5031,5934
2374,5030,5921
2369,5031,5934
2303,5044,5934
2214,5089,5934
2078,5121,5919
1903,5147,5934
1722,5178,5956
1631,5262,5987
1673,5363,5988
1825,5436,5987
1977,5441,5977
2058,5436,5987
2060,5451,5984
2058,5494,5987
2101,5507,5979
2214,5494,5987
2361,5446,5983
2524,5378,5987
2654,5252,5978
2718,5089,5987
2685,4903,5985
2602,4742,5987
2543,4591,5974
2602,4453,5987
2770,4302,6007
2990,4164,6041
3167,4035,6043
3262,3932,6041
3254,3819,6028
3184,3701,6041
3128,3571,6041
3184,3470,6041
3338,3394,6025
3495,3354,6041
3560,3319,6064
3573,3296,6094
3597,3265,6091
3650,3238,6094
3661,3187,6089
3612,3123,6094
3531,3048,6081
3495,3007,6094
3512,2977,6116
3573,2949,6148
3633,2919,6144
3689,2949,6148
3720,3032,6161
3728,3123,6201
3689,3162,6209
3612,3181,6201
3482,3177,6181
3340,3123,6201
3246,2985,6226
3301,2834,6254
3494,2724,6251
3728,2660,6254
3845,2590,6249
3806,2544,6254
3649,2563,6242
3495,2660,6254
3423,2779,6274
3495,2891,6308
3666,2954,6307
3845,2949,6308
3920,2854,6314
3883,2718,6361
3770,2580,6395
3650,2487,6415
3541,2449,6403
3456,2487,6415
3369,2556,6433
3301,2602,6468
3292,2582,6484
3417,2544,6522
3634,2530,6567
3845,2544,6629
3944,2549,6657
3961,2544,6682
3924,2556,6697
3845,2602,6736
3688,2662,6759
3495,2718,6789
3286,2773,6806
3107,2834,6843
2989,2857,6865
3029,2776,6896
3204,2556,6912
3417,2255,6949
3542,1976,6976
3612,1793,7003
3682,1691,6996
3806,1619,7003
3953,1510,7014
4155,1330,7056
4394,1039,7082
4621,636,7110
4726,149,7124
4699,-347,7163
4606,-807,7191
4582,-1214,7217
4688,-1591,7209
4932,-1908,7217
5244,-2127,7229
5553,-2197,7270
5755,-2137,7295
5825,-1966,7324
5827,-1722,7323
5903,-1388,7324
6082,-970,7307
6291,-463,7324
6436,86,7344
6524,636,7377
6514,1122,7375
6291,1504,7377
5754,1739,7369
5010,1850,7377
4253,1894,7365
3650,1966,7377
3233,2105,7393
3029,2313,7431
3023,2559,7433
3146,2834,7431
3223,3109,7414
3146,3354,7431
2915,3544,7449
2680,3701,7484
2540,3833,7487
2524,3932,7484
2546,3992,7464
2563,4048,7484
2569,4097,7508
2602,4106,7537
2623,4048,7529
2602,3990,7537
2523,3970,7554
2447,3990,7591
2372,4021,7592
2291,4106,7591
2220,4244,7578
2252,4395,7591
2389,4475,7586
2524,4511,7591
2542,4532,7581
2485,4568,7591
2436,4590,7585
2408,4626,7591
2316,4692,7582
2136,4800,7591
1904,4897,7584
1709,4973,7591
1602,5008,7582
1631,5031,7591
1756,5045,7584
1903,5089,7591
1985,5160,7582
2019,5262,7591
2057,5353,7586
2136,5436,7591
2196,5512,7579
2175,5609,7591
2048,5663,7591
1903,5609,7591
1824,5409,7555
1864,5147,7537
1979,4891,7525
2136,4684,7537
2308,4507,7530
2524,4395,7537
2789,4345,7535
3107,4337,7537
3423,4281,7504
3689,4164,7484
3835,4006,7468
3845,3874,7484
3722,3757,7480
3534,3643,7484
3345,3498,7474
3223,3354,7484
3174,3221,7478
3184,3123,7484
3214,3027,7475
3262,2949,7484
3324,2907,7477
3417,2949,7484
3523,3036,7476
3650,3123,7484
3812,3175,7476
4039,3238,7484
4264,3295,7476
4388,3296,7484
4313,3194,7476
4078,3065,7484
3774,2959,7476
3534,2891,7484
3408,2818,7476
3417,2776,7484
3478,2768,7476
3495,2776,7484
3403,2747,7476
3262,2718,7484
3167,2715,7476
3184,2718,7484
3303,2659,7476
3495,2544,7484
3740,2444,7476
4039,2429,7484
4386,2495,7476
4738,2602,7484
4987,2725,7477
5048,2891,7484
4918,3118,7475
4738,3412,7484
4614,3736,7478
4544,4048,7484
4344,4232,7473
3883,4164,7484
3168,3770,7480
2369,3123,7484
1585,2333,7468
816,1504,7484
-25,683,7504
-932,-58,7537
-1870,-683,7533
-2718,-1157,7537
-3292,-1447,7546
-3301,-1446,7591
-2595,-1085,7616
-1282,-405,7644
246,393,7657
1631,1099,7698
2684,1592,7725
3456,1908,7751
4005,2110,7741
4388,2255,7751
4608,2349,7777
4738,2429,7858
4828,2505,7937
4932,2602,8019
5030,2709,8067
5126,2834,8126
5181,2929,8157
5165,2949,8179
5046,2875,8165
4893,2776,8179
4792,2720,8199
4815,2718,8232
4956,2724,8226
5165,2718,8232
5349,2712,8244
5437,2718,8286
5384,2705,8291
5243,2660,8286
5066,2605,8265
4932,2602,8286
4853,2641,8308
4854,2660,8339
4903,2595,8335
5010,2487,8339
5158,2396,8329
5398,2371,8339
5721,2386,8331
6097,2429,8339
6387,2467,8332
6524,2487,8339
6527,2449,8328
6524,2371,8339
6524,2272,8337
6447,2197,8339
6205,2152,8305
5903,2140,8286
5671,2120,8269
5592,2082,8286
5604,2042,8283
5670,2082,8286
5729,2222,8272
5747,2429,8286
5676,2607,8285
5553,2718,8286
5412,2759,8251
5281,2776,8232
5120,2793,8216
4932,2834,8232
4713,2872,8230
4505,2891,8232
4307,2881,8218
4155,2891,8232
4041,2951,8233
4000,3065,8232
4031,3169,8195
4155,3238,8179
4290,3283,8166
4349,3354,8179
4240,3417,8171
4000,3412,8179
3700,3308,8175
3456,3181,8179
3321,3079,8146
3340,3007,8126
3459,2946,8107
3612,2949,8126
3691,3025,8125
3689,3123,8126
3636,3163,8107
3612,3181,8126
3626,3223,8145
3689,3296,8179
3775,3325,8177
3883,3296,8179
3950,3246,8167
3922,3238,8179
3776,3263,8173
3612,3296,8179
3518,3303,8169
3534,3296,8179
3572,3270,8172
3573,3238,8179
3512,3197,8169
3456,3181,8179
3433,3181,8173
3456,3181,8179
3479,3132,8167
3495,3065,8179
3500,3009,8178
3534,3007,8179
3600,3030,8143
3689,3065,8126
3736,3093,8110
3689,3123,8126
3533,3123,8120
3340,3065,8126
3207,2932,8116
3223,2776,8126
3420,2668,8116
3767,2660,8126
4158,2739,8120
4466,2891,8126
4598,3121,8110
4582,3470,8126
4481,3905,8143
4349,4337,8179
4121,4623,8178
3728,4684,8179
3140,4468,8165
2447,3990,8179
1718,3275,8189
1010,2429,8232
296,1565,8261
-427,810,8286
-1203,205,8273
-2019,-231,8286
-2792,-522,8305
-3262,-636,8339
-3175,-552,8333
-2408,-231,8339
-1131,301,8351
350,983,8393
1708,1673,8398
2796,2255,8393
3566,2666,8372
4078,2949,8393
4363,3132,8414
4505,3238,8446
4563,3271,8443
4621,3296,8446
4671,3329,8434
4699,3354,8446
4681,3330,8441
4660,3296,8446
4643,3285,8434
4621,3296,8446
4573,3281,8445
4544,3238,8446
4571,3196,8412
4660,3181,8393
4783,3178,8375
4932,3181,8393
5074,3179,8393
5165,3181,8393
5145,3164,8358
5048,3123,8339
4904,3041,8320
4777,2949,8339
4695,2867,8342
4738,2834,8339
4895,2843,8300
5126,2891,8286
