I,MCL,ABP,RESP
5154,4021,2807,3475
5143,4026,2784,3511
5102,4010,2777,3540
5082,4003,2784,3576
5070,3995,2757,3605
5082,4003,2731,3641
5099,4009,2720,3670
5143,4026,2731,3706
5160,4028,2710,3735
5143,4026,2679,3771
5101,4015,2654,3800
5143,4026,2679,3836
5258,4032,2707,3865
5385,4026,2731,3901
5430,3998,2737,3931
5445,4003,2784,3966
5448,4040,2880,3994
5445,4097,3046,4031
5414,4117,3250,4063
5445,4120,3519,4096
5555,4113,3848,4112
5687,4120,4254,4129
5717,4122,4692,4135
5687,4144,5147,4145
5676,4174,5577,4143
5748,4215,5987,4145
5824,4228,6350,4140
5869,4238,6670,4145
5863,4249,6915,4142
5869,4285,7090,4145
5868,4312,7173,4141
5869,4332,7195,4145
5867,4335,7170,4141
5929,4356,7143,4145
6026,4385,7098,4141
6111,4426,7038,4145
6118,4443,6950,4141
6111,4450,6880,4145
6109,4442,6822,4141
6111,4450,6775,4145
6055,4457,6711,4141
5990,4474,6670,4145
5924,4480,6642,4141
5869,4497,6618,4145
5786,4513,6560,4141
5748,4544,6513,4145
5777,4560,6479,4141
5869,4568,6460,4145
5938,4551,6406,4141
5990,4544,6355,4145
6003,4544,6315,4141
5990,4568,6303,4145
5922,4583,6260,4141
5869,4591,6197,4145
5847,4576,6110,4141
5869,4568,6040,4145
5870,4560,5961,4141
5869,4568,5882,4145
5858,4558,5777,4141
5869,4544,5672,4145
5865,4514,5558,4141
5869,4497,5462,4145
5861,4479,5357,4141
5869,4474,5252,4145
5863,4457,5120,4141
5869,4450,4989,4145
5863,4436,4850,4141
5869,4426,4727,4145
5858,4393,4593,4141
5869,4356,4464,4145
5901,4309,4324,4141
5990,4285,4202,4145
6072,4273,4085,4141
6111,4285,3992,4145
6045,4287,3886,4141
5929,4285,3782,4145
5805,4272,3678,4141
5748,4285,3624,4145
5728,4306,3594,4141
5748,4332,3571,4145
5782,4337,3529,4141
5869,4356,3519,4145
5949,4384,3538,4141
5990,4426,3571,4145
5970,4449,3571,4141
5990,4474,3571,4145
6066,4487,3587,4141
6171,4497,3624,4145
6214,4481,3632,4141
6232,4474,3624,4145
6250,4478,3612,4141
6292,4497,3624,4145
6299,4479,3627,4141
6292,4426,3624,4145
6279,4344,3612,4141
6292,4285,3624,4145
6290,4247,3632,4141
6292,4238,3624,4145
6284,4224,3588,4141
6292,4215,3571,4145
6274,4191,3571,4141
6232,4167,3571,4145
6126,4128,3540,4141
5990,4097,3519,4145
5839,4058,3515,4141
5748,4026,3519,4145
5698,3981,3492,4141
5687,3956,3466,4145
5668,3935,3458,4141
5687,3932,3466,4145
5713,3921,3446,4141
5748,3932,3414,4145
5736,3943,3394,4141
5748,3956,3414,4145
5784,3944,3427,4142
5869,3932,3414,4145
5919,3924,3375,4140
5929,3932,3361,4145
5891,3932,3363,4143
5869,3932,3361,4145
5854,3944,3329,4134
5869,4026,3309,4129
5927,4210,3306,4114
6111,4544,3309,4096
6411,5020,3281,4061
6837,5557,3256,4031
7415,5925,3248,4002
8228,6004,3256,3983
9150,5932,3235,3954
9983,6004,3204,3934
10645,6171,3186,3908
11253,6004,3204,3885
11652,5126,3214,3848
11435,3744,3204,3820
10378,2404,3169,3792
8894,1530,3151,3771
7537,1148,3145,3735
6534,1130,3151,3706
5744,1338,3146,3678
5143,1695,3151,3658
4798,2106,3154,3623
4719,2519,3151,3593
4723,2870,3122,3557
4719,3131,3099,3528
4698,3280,3089,3484
4719,3367,3099,3446
4747,3416,3099,3409
4780,3461,3099,3381
4798,3483,3095,3345
4840,3508,3099,3316
4853,3533,3094,3288
4840,3579,3099,3267
4798,3611,3101,3234
4840,3626,3099,3202
4952,3603,3071,3165
5082,3579,3046,3137
5108,3566,3033,3102
5082,3579,3046,3072
5057,3592,3052,3036
5082,3602,3046,3007
5092,3606,3017,2972
5082,3626,2994,2942
5045,3650,2981,2907
5022,3673,2994,2877
5004,3673,3001,2841
5022,3673,2994,2812
5050,3668,2962,2778
5082,3673,2941,2747
5082,3669,2934,2710
5082,3673,2941,2682
5075,3678,2923,2650
5082,3697,2889,2617
5090,3699,2847,2573
5143,3697,2836,2536
5208,3686,2835,2501
5264,3697,2836,2471
5263,3709,2807,2429
5264,3720,2784,2390
5281,3706,2769,2352
5324,3697,2784,2325
5332,3689,2785,2286
5324,3697,2784,2243
5309,3699,2770,2196
5324,3720,2784,2162
5326,3750,2803,2129
5324,3791,2836,2097
5323,3807,2865,2053
5385,3814,2941,2016
5476,3809,3079,1980
5566,3814,3309,1951
5601,3810,3594,1915
5627,3814,3939,1886
5650,3819,4326,1859
5687,3838,4779,1837
5705,3842,5254,1804
5748,3838,5725,1772
5805,3822,6139,1742
5869,3838,6513,1723
5878,3875,6828,1700
5869,3932,7090,1674
5855,3969,7260,1641
5869,4003,7353,1609
5864,4023,7370,1578
5869,4050,7353,1561
5897,4066,7301,1545
5990,4097,7248,1528
6076,4129,7188,1501
6111,4167,7143,1479
6055,4188,7088,1462
5990,4215,7038,1447
5959,4230,6977,1421
5990,4238,6933,1398
6005,4227,6894,1380
5990,4238,6880,1365
5942,4261,6857,1340
5929,4285,6828,1317
5929,4279,6769,1298
5929,4285,6723,1284
5891,4306,6685,1261
5869,4332,6670,1235
5860,4316,6627,1213
5869,4285,6565,1203
5854,4252,6475,1189
5869,4238,6408,1170
5915,4218,6348,1144
5990,4215,6303,1122
6011,4220,6227,1103
5990,4238,6145,1089
5924,4230,6054,1072
5869,4215,5987,1057
5833,4187,5911,1039
5869,4167,5830,1024
5933,4136,5720,1006
5990,4120,5620,992
5988,4112,5513,975
5990,4120,5410,959
5991,4117,5278,940
5990,4120,5147,927
5962,4124,5008,917
5990,4144,4884,910
6059,4148,4749,896
6111,4144,4622,878
6059,4124,4485,859
5990,4120,4359,845
5963,4118,4221,834
5990,4120,4097,829
5987,4104,3977,823
5990,4097,3887,813
6024,4089,3800,795
6111,4097,3729,780
6162,4111,3659,770
6171,4167,3624,764
6135,4246,3610,756
6111,4332,3624,748
6092,4385,3626,739
6111,4426,3624,732
6134,4445,3612,722
6171,4450,3624,715
6209,4428,3645,708
6292,4426,3676,699
6374,4439,3682,682
6413,4450,3676,666
6359,4409,3664,655
6292,4356,3676,650
6244,4321,3685,643
6232,4332,3676,634
6197,4339,3640,624
6171,4332,3624,618
6156,4302,3623,611
6171,4285,3624,601
6169,4264,3593,590
6171,4238,3571,585
6152,4186,3566,585
6111,4144,3571,585
5999,4109,3546,578
5869,4097,3519,569
5746,4069,3507,560
5687,4050,3519,553
5662,4033,3505,544
5687,4050,3466,536
5692,4069,3420,528
5687,4097,3414,520
5673,4100,3419,510
5748,4097,3414,504
5838,4085,3379,503
5869,4097,3361,504
5788,4112,3360,498
5748,4120,3361,488
5810,4118,3331,476
5929,4144,3309,471
5974,4184,3304,471
5990,4238,3309,471
6055,4353,3283,465
6232,4662,3256,455
6476,5160,3245,444
6837,5674,3256,439
7368,5962,3240,438
8107,6004,3204,439
8943,5957,3162,438
9801,6004,3151,439
10627,6096,3151,439
11374,6004,3151,439
11782,5436,3127,437
11556,4356,3099,439
10575,3048,3065,440
9136,2001,3046,439
7661,1487,3035,435
6474,1460,3046,439
5619,1667,3053,448
5082,1978,3046,455
4797,2345,3013,454
4719,2755,2994,455
4731,3109,2988,463
4780,3367,2994,471
4810,3518,2986,472
4840,3626,2994,471
4841,3706,3016,477
4840,3791,3046,488
4825,3855,3049,495
4840,3908,3046,504
4861,3925,3044,518
4901,3932,3046,536
4903,3923,3022,548
4901,3932,2994,553
4883,3938,2978,557
4901,3956,2994,569
4903,3970,3003,585
4901,4003,2994,601
4879,4027,2960,610
4901,4026,2941,618
4952,3987,2937,629
5022,3956,2941,650
5056,3938,2921,671
5082,3932,2889,683
5103,3916,2851,686
5143,3932,2836,699
5153,3975,2830,722
5143,4026,2836,748
5105,4039,2836,764
5082,4050,2836,780
5047,4069,2816,802
5022,4097,2784,829
5031,4082,2743,851
5143,4050,2731,878
5276,4027,2731,910
5324,4050,2731,943
5235,4076,2701,966
5143,4097,2679,992
5119,4093,2667,1023
5143,4097,2679,1057
5129,4100,2675,1080
5143,4120,2679,1105
5216,4137,2675,1135
5324,4167,2679,1170
5368,4190,2666,1201
5385,4215,2679,1235
5405,4216,2712,1274
5445,4215,2784,1317
5447,4205,2879,1348
5445,4215,3046,1382
5444,4221,3277,1423
5445,4238,3571,1479
5403,4251,3900,1531
5385,4285,4307,1577
5435,4312,4770,1614
5566,4332,5252,1658
5663,4333,5685,1705
5687,4356,6092,1756
5657,4388,6462,1797
5687,4426,6775,1837
5771,4450,6972,1873
5869,4497,7090,1918
5921,4545,7155,1965
5990,4568,7195,2016
6066,4528,7182,2061
6111,4497,7143,2113
6059,4509,7087,2166
5990,4568,7038,2227
5945,4608,6962,2283
5929,4638,6880,2341
5885,4657,6805,2393
5869,4685,6775,2455
5888,4694,6753,2511
5929,4709,6723,2568
5941,4726,6661,2618
5990,4756,6618,2682
6067,4760,6587,2748
6111,4756,6565,2812
6034,4746,6509,2858
5929,4756,6460,2910
5868,4757,6422,2965
5869,4756,6408,3024
5858,4744,6363,3064
5869,4756,6303,3105
5896,4770,6218,3148
5929,4780,6145,3202
5901,4748,6060,3248
5869,4709,5987,3300
5854,4678,5906,3348
5869,4685,5830,3397
5858,4691,5726,3433
5869,4685,5620,3479
5912,4653,5504,3526
5990,4638,5410,3576
6013,4633,5306,3606
5990,4638,5200,3641
5939,4610,5066,3678
5929,4568,4937,3723
5928,4516,4800,3752
5929,4497,4674,3788
5895,4489,4537,3824
5869,4497,4412,3869
5851,4493,4278,3898
5869,4497,4149,3934
5872,4493,4005,3971
5869,4497,3887,4015
5850,4491,3791,4044
5869,4497,3729,4080
5895,4495,3652,4113
5929,4497,3571,4145
5943,4486,3494,4148
5990,4497,3466,4145
6050,4527,3461,4138
6111,4591,3466,4145
6117,4652,3454,4143
6111,4709,3466,4145
6100,4744,3491,4140
6111,4780,3519,4145
6103,4790,3515,4142
6111,4780,3519,4145
6127,4738,3538,4141
6171,4709,3571,4145
6199,4683,3575,4141
6232,4662,3571,4145
6256,4619,3566,4141
6292,4591,3571,4145
6296,4574,3565,4141
6292,4568,3571,4145
6277,4533,3576,4141
6292,4497,3571,4145
6301,4470,3538,4141
6292,4474,3519,4145
6215,4462,3516,4141
6111,4426,3519,4145
6013,4352,3491,4141
5990,4285,3466,4145
5977,4230,3458,4141
5929,4215,3466,4145
5817,4207,3445,4141
5748,4215,3414,4145
5729,4209,3395,4141
5748,4215,3414,4145
5728,4209,3426,4141
5748,4215,3414,4145
5801,4217,3375,4141
5869,4238,3361,4145
5868,4255,3363,4141
5869,4262,3361,4145
5909,4246,3328,4141
5990,4238,3309,4145
6012,4240,3307,4141
5990,4285,3309,4145
5983,4426,3279,4141
6111,4756,3256,4145
6389,5224,3252,4141
6837,5674,3256,4145
7413,5930,3229,4141
8107,6004,3204,4145
8846,5991,3196,4141
9620,6004,3204,4145
10415,6041,3182,4141
11193,6004,3151,4145
11664,5622,3134,4141
11495,4709,3151,4145
10565,3401,3161,4141
9196,2213,3151,4145
7805,1550,3118,4141
6655,1436,3099,4145
5758,1599,3091,4141
5143,1884,3099,4145
4806,2245,3098,4141
4719,2661,3099,4145
4734,3022,3094,4141
4780,3296,3099,4145
4809,3485,3096,4141
4840,3626,3099,4145
4840,3702,3096,4141
4840,3744,3099,4145
4845,3761,3095,4141
4901,3791,3099,4145
4963,3804,3097,4141
5022,3814,3099,4145
5025,3806,3094,4141
5022,3814,3099,4145
5007,3822,3100,4141
5022,3838,3099,4145
5019,3837,3073,4141
5022,3838,3046,4145
5012,3836,3031,4141
5022,3838,3046,4145
5020,3831,3057,4141
5022,3838,3046,4145
5012,3855,3009,4141
5022,3885,2994,4145
5023,3898,2995,4141
5022,3908,2994,4145
5005,3906,2963,4141
5022,3908,2941,4145
5051,3901,2937,4141
5082,3908,2941,4145
5076,3917,2915,4141
5082,3932,2889,4145
5105,3922,2878,4141
5143,3908,2889,4145
5126,3895,2871,4141
5082,3908,2836,4145
5060,3922,2794,4141
5143,3932,2784,4145
5275,3918,2777,4141
5385,3908,2784,4145
5400,3899,2778,4141
5385,3908,2784,4145
5371,3916,2779,4141
5385,3932,2784,4145
5381,3934,2775,4141
5385,3932,2784,4145
5382,3919,2808,4141
5385,3932,2889,4145
5382,3961,3014,4141
5445,4003,3204,4145
5561,4019,3434,4141
5687,4026,3729,4145
5738,4020,4082,4141
5748,4026,4517,4145
5741,4029,4986,4141
5748,4050,5462,4145
5735,4070,5896,4141
5748,4097,6303,4145
5791,4105,6651,4141
5869,4120,6933,4145
5910,4136,7118,4141
5929,4167,7248,4145
5938,4188,7323,4142
5990,4215,7353,4145
6049,4227,7311,4141
6111,4238,7248,4145
6138,4238,7184,4143
6171,4262,7143,4145
6198,4294,7089,4130
6232,4332,7038,4113
6220,4343,6979,4083
6171,4356,6933,4064
6073,4379,6874,4038
5990,4426,6828,4015
5945,4451,6788,3978
5990,4450,6775,3950
6063,4425,6752,3921
6111,4426,6723,3901
6066,4438,6666,3868
5990,4450,6618,3836
5925,4434,6559,3798
5929,4426,6513,3771
5954,4424,6452,3737
5990,4426,6408,3706
5993,4400,6353,3668
5990,4379,6303,3641
5971,4369,6223,3607
5990,4379,6145,3576
6034,4369,6058,3537
6111,4356,5987,3511
6157,4343,5906,3485
6171,4356,5830,3462
6137,4359,5730,3425
6111,4356,5620,3397
6094,4335,5481,3370
6111,4332,5357,3349
6112,4331,5243,3313
6111,4332,5147,3284
6093,4307,5023,3256
6111,4285,4884,3235
6138,4264,4721,3200
6171,4262,4569,3170
6154,4254,4422,3141
6111,4262,4307,3121
6039,4269,4197,3088
5990,4285,4097,3056
5960,4271,3981,3024
5990,4238,3887,3007
6042,4188,3799,2983
6111,4167,3729,2959
6145,4172,3658,2927
6171,4215,3624,2910
6171,4265,3614,2893
6171,4332,3624,2877
6155,4384,3616,2849
6171,4426,3624,2829
6196,4445,3643,2810
6232,4474,3676,2796
6246,4486,3681,2769
6292,4474,3676,2747
6352,4419,3667,2727
6413,4379,3676,2715
6418,4354,3675,2689
6413,4332,3676,2666
6405,4278,3670,2644
6413,4238,3676,2633
6403,4220,3674,2616
6413,4215,3676,2601
6420,4182,3671,2581
6413,4167,3676,2568
6350,4182,3676,2550
6292,4215,3676,2536
6251,4202,3654,2517
6232,4167,3624,2503
6174,4124,3586,2484
6111,4097,3571,2471
6041,4054,3567,2453
5990,4026,3571,2438
5916,4012,3552,2419
5869,4026,3519,2406
5845,4026,3479,2389
5869,4026,3466,2373
5869,4016,3465,2347
5869,4026,3466,2325
5852,4033,3440,2304
5869,4050,3414,2292
5870,4068,3399,2270
5869,4097,3414,2243
5848,4105,3421,2212
5869,4097,3414,2195
5918,4078,3382,2178
5990,4097,3361,2162
6034,4173,3354,2134
6111,4356,3361,2113
6288,4663,3345,2095
6655,5109,3309,2081
7175,5605,3265,2055
7805,6004,3256,2032
8486,6123,3260,2012
9257,6004,3256,1999
10089,5898,3223,1976
10890,6004,3204,1951
11420,6013,3202,1922
11495,5392,3204,1902
11019,4026,3175,1878
10104,2543,3151,1853
8916,1609,3144,1824
7684,1342,3151,1804
6558,1396,3129,1786
5687,1578,3099,1772
5112,1890,3081,1753
4840,2331,3099,1739
4758,2743,3108,1724
4780,3061,3099,1707
4823,3294,3065,1680
4901,3485,3046,1658
4972,3603,3039,1639
5022,3673,3046,1626
5015,3701,3044,1606
5022,3720,3046,1593
5042,3719,3043,1583
5082,3744,3046,1577
5080,3777,3042,1560
5082,3814,3046,1544
5077,3821,3047,1531
5082,3838,3046,1528
5044,3861,3021,1521
5022,3885,2994,1512
5027,3870,2978,1499
5082,3838,2994,1496
5120,3816,3004,1494
5143,3838,2994,1496
5139,3873,2958,1487
5143,3908,2941,1479
5135,3920,2941,1473
5143,3932,2941,1479
5141,3939,2912,1488
5143,3956,2889,1496
5131,3956,2882,1494
5143,3956,2889,1496
5148,3947,2868,1500
5143,3956,2836,1512
5117,3957,2802,1519
5143,3956,2784,1528
5203,3941,2754,1534
5264,3956,2731,1544
5263,3987,2715,1550
5264,4026,2731,1561
5284,4030,2738,1568
5324,4026,2731,1577
5324,4018,2696,1581
5324,4026,2679,1593
5341,4023,2670,1608
5385,4026,2679,1626
5392,4022,2669,1633
5385,4026,2679,1642
5371,4025,2709,1653
5385,4050,2784,1674
5383,4083,2871,1692
5385,4120,2994,1707
5392,4136,3159,1713
5445,4167,3414,1723
5506,4211,3743,1735
5566,4262,4149,1756
5593,4278,4584,1773
5627,4285,5042,1788
5653,4282,5490,1795
5687,4285,5935,1804
5705,4276,6332,1816
5748,4285,6670,1837
5801,4304,6914,1854
5869,4332,7090,1869
5902,4339,7193,1875
5929,4356,7248,1886
5951,4383,7237,1899
5990,4426,7195,1918
5998,4448,7133,1928
5990,4474,7090,1934
5970,4507,7042,1937
5990,4568,6985,1951
6002,4612,6900,1966
5990,4638,6828,1983
5954,4634,6780,1990
5990,4638,6775,1999
6068,4637,6759,2006
6111,4638,6723,2016
6033,4628,6657,2019
5929,4638,6618,2032
5868,4651,6590,2047
5869,4662,6565,2064
5859,4644,6507,2071
5869,4638,6460,2081
5895,4637,6409,2092
5929,4638,6355,2113
5904,4609,6265,2128
5869,4591,6197,2146
5849,4584,6145,2160
5869,4591,6092,2178
5869,4581,5988,2190
5869,4591,5882,2211
5860,4615,5793,2233
5869,4638,5725,2260
5858,4609,5623,2279
5869,4568,5515,2308
5904,4537,5404,2339
5990,4544,5305,2373
6062,4543,5175,2395
6111,4544,5042,2422
6110,4544,4904,2451
6111,4568,4779,2487
6104,4576,4640,2511
6111,4568,4517,2536
6102,4527,4403,2562
6111,4497,4307,2601
6110,4475,4182,2633
6111,4474,4044,2666
6093,4460,3896,2692
6111,4450,3782,2731
6143,4436,3687,2769
6171,4450,3624,2812
6142,4481,3563,2848
6111,4544,3519,2894
6093,4606,3478,2939
6111,4662,3466,2991
6108,4679,3460,3030
6111,4685,3466,3072
6120,4686,3460,3110
6171,4709,3466,3154
6227,4731,3480,3184
6292,4756,3519,3219
6314,4759,3550,3251
6292,4756,3571,3300
6217,4727,3568,3346
6171,4685,3571,3397
6174,4621,3570,3437
6232,4568,3571,3479
6269,4520,3563,3518
6292,4497,3571,3576
6287,4476,3578,3633
6292,4474,3571,3690
6288,4463,3536,3732
6292,4450,3519,3788
6252,4411,3519,3844
6171,4379,3519,3901
6052,4348,3487,3943
5990,4332,3466,3999
5977,4302,3464,4058
5990,4285,3466,4113
5953,4266,3436,4127
5929,4262,3414,4129
5934,4242,3411,4130
5990,4238,3414,4145
6003,4232,3384,4146
5990,4238,3361,4145
5942,4246,3358,4139
5929,4285,3361,4145
5924,4324,3332,4143
5929,4332,3309,4145
5900,4311,3305,4140
5869,4332,3309,4145
5839,4386,3279,4142
5869,4450,3256,4145
5981,4573,3252,4141
6232,4921,3256,4145
6579,5469,3227,4141
7018,5957,3204,4145
7580,6109,3199,4141
8349,6004,3204,4145
9207,5911,3176,4141
9983,6004,3151,4145
10625,6129,3144,4141
11253,6004,3151,4145
11672,5367,3127,4141
11435,4238,3099,4145
10321,2923,3085,4141
8773,1907,3099,4145
7357,1444,3101,4141
6292,1460,3099,4145
5462,1688,3092,4141
4901,2001,3099,4145
4677,2362,3098,4141
4719,2755,3099,4145
4774,3090,3093,4141
4780,3343,3099,4145
4799,3509,3098,4141
4901,3626,3099,4145
4991,3691,3093,4141
5022,3744,3099,4145
4965,3779,3099,4141
4901,3814,3099,4145
4858,3824,3090,4141
4901,3838,3099,4145
4964,3852,3106,4141
5022,3885,3099,4145
5018,3901,3065,4141
5022,3908,3046,4145
5022,3902,3045,4141
5022,3908,3046,4145
4965,3918,3018,4141
4901,3932,2994,4145
4864,3931,2986,4141
4901,3932,2994,4145
4960,3929,2973,4141
5022,3932,2941,4145
5050,3919,2923,4141
5082,3908,2941,4145
5108,3897,2954,4141
5143,3908,2941,4145
5148,3919,2904,4141
5143,3932,2889,4145
5124,3929,2889,4141
5143,3932,2889,4145
5186,3928,2859,4141
5264,3932,2836,4145
5329,3928,2828,4141
5385,3932,2836,4145
5396,3929,2813,4141
5385,3932,2784,4145
5345,3926,2763,4141
5324,3932,2784,4145
5312,3938,2794,4141
5324,3956,2784,4145
5339,3957,2743,4141
5385,3956,2731,4145
5423,3947,2744,4141
5445,3956,2784,4145
5430,3957,2817,4141
5445,3956,2889,4145
5494,3941,3009,4141
5566,3956,3204,4145
5599,3987,3436,4141
5627,4026,3729,4145
5652,4038,4082,4141
5687,4050,4517,4145
5687,4065,4984,4141
5687,4097,5462,4145
5695,4110,5900,4141
5748,4120,6303,4145
5819,4125,6644,4141
5929,4144,6933,4145
6034,4146,7130,4141
6111,4144,7248,4145
6118,4138,7287,4141
6111,4167,7300,4145
6102,4205,7284,4141
6111,4238,7248,4145
6100,4243,7170,4141
6111,4262,7090,4145
6133,4292,7022,4141
6171,4332,6985,4145
6174,4351,6937,4141
6171,4379,6880,4145
6162,4413,6811,4141
6171,4450,6775,4145
6150,4452,6749,4141
6111,4450,6723,4145
6041,4453,6664,4141
5990,4474,6618,4145
5958,4468,6582,4141
5990,4450,6565,4145
6046,4426,6517,4141
6111,4426,6460,4145
6121,4425,6395,4141
6111,4426,6355,4145
6092,4417,6304,4141
6111,4426,6250,4145
6120,4431,6169,4142
6111,4426,6092,4145
6048,4388,6006,4140
5990,4356,5935,4145
5956,4333,5853,4142
5990,4332,5777,4145
6042,4313,5676,4139
6111,4285,5567,4145
6180,4249,5433,4145
6292,4238,5305,4145
6385,4232,5168,4127
6413,4238,5042,4113
6348,4233,4904,4094
6292,4238,4779,4080
6279,4229,4646,4048
6292,4215,4517,4015
6242,4182,4374,3976
6171,4167,4254,3950
6130,4161,4142,3917
6171,4167,4044,3885
6215,4154,3930,3845
6232,4144,3834,3820
6196,4134,3746,3794
6171,4144,3676,3771
6155,4148,3605,3735
6171,4167,3571,3706
6188,4192,3563,3672
6232,4238,3571,3641
6268,4280,3562,3596
6292,4332,3571,3560
6246,4385,3595,3524
6171,4450,3624,3495
6117,4489,3621,3451
6171,4497,3624,3414
6289,4462,3642,3377
6413,4426,3676,3349
6461,4389,3681,3307
6474,4356,3676,3267
6468,4303,3669,3223
6474,4262,3676,3186
6446,4229,3672,3141
6413,4215,3676,3105
6388,4187,3678,3069
6413,4167,3676,3040
6428,4149,3648,2997
6413,4144,3624,2959
6346,4121,3614,2921
6292,4097,3624,2894
6235,4060,3609,2855
6171,4026,3571,2812
6064,3974,3526,2764
5990,3932,3519,2731
5961,3893,3524,2699
5990,3885,3519,2666
5992,3879,3484,2616
5990,3885,3466,2568
5972,3878,3466,2522
5990,3885,3466,2487
5987,3883,3435,2445
5990,3885,3414,2406
5975,3887,3411,2362
5990,3908,3414,2325
5992,3926,3385,2282
5990,3932,3361,2243
5970,3928,3356,2200
5990,3956,3361,2162
6032,4012,3335,2119
6111,4120,3309,2081
6242,4320,3300,2039
6534,4709,3309,1999
6990,5273,3288,1950
7563,5839,3256,1902
8174,6101,3237,1851
8894,6004,3256,1804
9742,5858,3268,1754
10648,6004,3256,1707
11376,6183,3219,1656
11737,5745,3204,1609
11561,4436,3203,1559
10830,2849,3204,1512
9658,1698,3176,1461
8349,1154,3151,1414
7124,952,3140,1364
6111,1012,3151,1317
5339,1381,3152,1270
4901,1954,3151,1235
4757,2455,3146,1203
4780,2802,3151,1170
4801,3064,3149,1128
4840,3296,3151,1089
4919,3438,3149,1054
5022,3508,3151,1024
5045,3543,3146,989
5022,3579,3151,959
4996,3579,3154,934
5022,3579,3151,910
5027,3582,3123,878
5022,3602,3099,845
4998,3608,3086,817
5022,3626,3099,797
5048,3647,3104,772
5082,3673,3099,748
5078,3675,3070,727
5082,3673,3046,715
5096,3676,3032,701
5143,3697,3046,683
5160,3710,3055,662
5143,3720,3046,650
5092,3723,3011,642
5082,3744,2994,634
5104,3766,2992,617
5143,3791,2994,601
5144,3800,2966,590
5143,3814,2941,585
5139,3823,2932,578
5143,3838,2941,569
5111,3850,2924,559
5082,3885,2889,553
5078,3911,2847,545
5143,3908,2836,536
5231,3856,2833,527
5324,3814,2836,520
5370,3800,2812,513
5385,3814,2784,504
5353,3818,2745,493
5324,3838,2731,488
5302,3870,2722,488
5324,3908,2731,488
5352,3912,2727,481
5385,3908,2731,471
5400,3910,2737,462
5445,3932,2784,455
5503,3941,2861,446
5566,3956,2994,439
5578,3978,3167,437
5566,4026,3414,439
5545,4065,3720,435
5566,4097,4097,423
5609,4106,4515,410
5687,4120,4989,406
5769,4127,5472,408
5869,4144,5935,406
5942,4150,6327,396
5990,4167,6670,390
5991,4189,6943,391
5990,4238,7143,390
5963,4288,7245,381
5929,4332,7300,374
5892,4344,7316,373
5929,4356,7300,374
6018,4374,7226,366
6111,4426,7143,358
6125,4484,7074,356
6111,4544,7038,358
6096,4575,6988,351
6111,4591,6933,341
6105,4587,6868,338
6111,4591,6828,341
6127,4589,6792,343
6171,4591,6775,341
6181,4582,6749,340
6171,4591,6723,341
6153,4608,6670,341
6171,4638,6618,341
6164,4644,6556,341
6111,4638,6513,341
6016,4611,6457,340
5990,4591,6408,341
6036,4569,6345,346
6111,4568,6303,358
6121,4565,6251,368
6111,4568,6197,374
6103,4559,6114,373
6111,4568,6040,374
6060,4572,5960,379
5990,4568,5882,390
5943,4529,5775,399
5990,4497,5672,406
6076,4476,5564,412
6171,4474,5462,423
6215,4449,5331,438
6232,4426,5200,455
6204,4410,5061,466
6171,4426,4937,471
6125,4440,4800,476
6111,4450,4674,488
6104,4435,4541,504
6111,4426,4412,520
6098,4417,4267,529
6111,4426,4149,536
6134,4425,4041,549
6171,4426,3939,569
6173,4422,3818,587
6171,4450,3729,601
6160,4492,3667,614
6171,4544,3624,634
6184,4569,3560,659
6232,4591,3519,683
6273,4607,3506,699
6292,4638,3519,715
6255,4659,3512,732
6232,4685,3519,748
6241,4697,3540,761
6292,4709,3571,780
6306,4706,3570,806
6292,4709,3571,829
6265,4687,3587,839
6292,4638,3624,845
6345,4555,3632,857
6413,4497,3624,878
6448,4472,3611,895
6474,4474,3624,910
6459,4458,3630,924
6413,4450,3624,943
6317,4447,3592,960
6232,4450,3571,975
6159,4411,3562,989
6111,4356,3571,1008
6042,4300,3572,1026
5990,4285,3571,1040
5945,4279,3550,1047
5929,4285,3519,1057
5893,4272,3478,1071
5869,4262,3466,1089
5846,4240,3468,1099
5869,4238,3466,1105
5889,4233,3435,1111
5929,4238,3414,1122
5952,4239,3409,1130
5990,4262,3414,1138
5996,4281,3388,1144
5990,4285,3361,1154
5965,4271,3348,1163
5990,4285,3361,1170
6043,4309,3365,1171
6111,4332,3361,1170
6164,4405,3338,1169
6292,4685,3309,1170
6544,5172,3270,1170
6958,5674,3256,1170
7494,5950,3257,1169
8168,6004,3256,1170
8927,5975,3226,1169
9741,6004,3204,1170
10536,6059,3198,1169
11253,6004,3204,1170
11661,5565,3181,1169
11495,4591,3151,1170
10629,3259,3135,1170
9317,2095,3151,1170
7937,1483,3160,1168
6776,1413,3151,1170
5847,1602,3119,1171
5143,1907,3099,1170
4683,2288,3090,1167
4538,2708,3099,1170
4601,3049,3098,1178
4719,3296,3099,1187
4774,3469,3094,1186
4840,3602,3099,1187
4938,3672,3097,1186
5022,3720,3099,1187
4984,3761,3094,1183
4901,3814,3099,1187
4853,3834,3097,1195
4901,3838,3099,1203
4958,3827,3093,1201
5022,3838,3099,1203
5056,3853,3101,1210
5082,3885,3099,1219
5052,3903,3073,1219
5022,3908,3046,1219
5001,3900,3031,1225
5022,3908,3046,1235
5044,3917,3057,1237
5082,3908,3046,1235
5112,3867,3009,1238
5143,3838,2994,1252
5143,3829,2995,1263
