II,III,PLETH
2932,2722,4199
3010,2788,4104
3130,2887,4030
3259,3000,3947
3379,3093,3860
3460,3132,3760
3528,3176,3691
3591,3259,3638
3677,3382,3589
3783,3500,3514
3925,3629,3454
4077,3772,3413
4224,3918,3386
4346,4028,3334
4472,4124,3285
4597,4224,3243
4720,4330,3217
4823,4405,3177
4919,4454,3149
4980,4481,3130
4969,4495,3115
4862,4472,3078
4720,4413,3048
4589,4308,3027
4472,4165,3014
4318,3984,2978
4124,3794,2946
3901,3603,2924
3677,3423,2912
3444,3246,2879
3230,3093,2844
3050,2946,2817
2932,2804,2811
2834,2672,2795
2733,2598,2777
2616,2562,2754
2534,2516,2743
2492,2423,2726
2484,2351,2709
2475,2323,2686
2484,2310,2675
2492,2239,2669
2484,2145,2675
2430,2075,2675
2385,2062,2675
2383,2069,2660
2435,2103,2641
2473,2156,2616
2484,2227,2607
2474,2276,2604
2484,2310,2607
2494,2319,2603
2484,2310,2607
2448,2266,2609
2435,2227,2607
2453,2220,2587
2484,2268,2574
2501,2346,2567
2534,2433,2574
2596,2489,2571
2683,2516,2574
2781,2553,2573
2932,2681,2574
3130,2894,2555
3329,3134,2540
3471,3337,2531
3578,3506,2540
3643,3599,2542
3627,3547,2540
3485,3313,2522
3279,3011,2506
3073,2761,2483
2882,2598,2472
2674,2453,2455
2484,2310,2438
2351,2196,2411
2286,2145,2404
2248,2113,2403
2236,2062,2404
2236,1985,2391
2236,1938,2404
2211,1951,2443
2186,2021,2506
2175,2093,2561
2186,2145,2641
2224,2175,2746
2335,2227,2878
2533,2311,2996
2783,2433,3115
2998,2567,3237
3130,2681,3386
3140,2702,3542
3031,2598,3725
2832,2401,3919
2633,2227,4131
2485,2145,4322
2385,2145,4504
2274,2152,4677
2137,2145,4876
1980,2122,5071
1838,2103,5249
1708,2069,5385
1590,2021,5520
1454,1949,5654
1292,1856,5791
1101,1724,5896
944,1567,5994
878,1393,6079
944,1237,6163
1101,1118,6216
1292,1072,6265
1452,1099,6300
1590,1196,6332
1727,1325,6333
1888,1485,6332
2033,1660,6328
2137,1856,6332
2201,2036,6316
2286,2186,6298
2392,2296,6265
2484,2392,6231
2518,2467,6175
2534,2516,6129
2569,2530,6079
2633,2557,6028
2688,2622,5943
2733,2722,5858
2765,2779,5769
2783,2763,5689
2765,2712,5586
2733,2722,5486
2701,2798,5380
2683,2887,5283
2669,2944,5163
2683,3011,5046
2722,3071,4920
2783,3052,4809
2830,2901,4694
2882,2722,4605
2945,2627,4520
3031,2640,4436
3098,2676,4328
3130,2722,4233
3111,2788,4144
3081,2887,4064
3059,2963,3959
3081,3011,3860
3120,3039,3768
3180,3093,3691
3254,3164,3600
3379,3258,3522
3529,3354,3449
3677,3464,3386
3781,3569,3301
3876,3671,3217
3957,3750,3138
4025,3836,3082
4076,3928,3015
4174,4042,2946
4320,4148,2870
4472,4248,2811
4575,4329,2755
4671,4413,2709
4789,4503,2656
4919,4619,2607
5007,4733,2553
5068,4825,2506
5108,4874,2453
5118,4908,2404
5072,4933,2350
5019,4949,2303
4988,4915,2249
4969,4825,2201
4885,4676,2156
4720,4495,2133
4485,4289,2117
4224,4083,2099
3944,3873,2064
3677,3671,2032
3417,3458,2008
3180,3258,1998
2971,3082,1981
2832,2969,1964
2745,2908,1944
2683,2887,1930
2603,2856,1910
2534,2804,1896
2477,2722,1888
2435,2640,1896
2376,2550,1901
2335,2475,1896
2321,2422,1876
2335,2433,1862
2322,2467,1857
2286,2475,1862
2242,2413,1852
2236,2351,1829
2238,2326,1800
2236,2351,1795
2220,2383,1798
2236,2433,1795
2270,2485,1773
2286,2516,1761
2241,2505,1761
2186,2516,1761
2175,2591,1741
2236,2722,1727
2330,2849,1725
2435,2969,1727
2520,3097,1709
2584,3258,1693
2638,3449,1689
2733,3671,1693
2862,3856,1677
2981,3918,1659
3048,3795,1652
3081,3547,1659
3071,3265,1649
2981,3011,1625
2779,2752,1598
2534,2475,1592
2313,2193,1592
2137,1980,1592
1972,1866,1574
1838,1856,1558
1760,1903,1546
1739,1980,1558
1722,2050,1573
1689,2103,1592
1651,2128,1601
1640,2145,1625
1643,2149,1662
1640,2145,1727
1623,2126,1801
1640,2145,1896
1737,2239,2002
1938,2433,2133
2207,2683,2267
2484,2928,2404
2669,3073,2530
2683,3052,2675
2509,2853,2833
2236,2557,3014
1961,2256,3193
1739,2021,3386
1555,1873,3584
1391,1815,3793
1222,1793,3983
1043,1773,4165
857,1772,4331
696,1856,4504
564,1964,4662
447,1938,4809
316,1681,4929
199,1320,5046
146,1031,5150
199,866,5249
321,719,5321
447,536,5384
517,366,5433
547,330,5486
584,485,5522
696,825,5553
889,1237,5569
1143,1608,5587
1390,1871,5590
1590,2062,5587
1715,2216,5566
1789,2351,5553
1838,2469,5535
1888,2598,5520
1926,2706,5485
1938,2722,5452
1917,2591,5403
1888,2392,5350
1862,2244,5277
1838,2227,5215
1808,2306,5149
1789,2433,5079
1796,2583,4987
1838,2763,4910
1903,2929,4841
1988,3011,4775
2072,2948,4673
2137,2763,4571
2153,2520,4477
2137,2310,4402
2104,2182,4312
2087,2186,4233
2078,2300,4159
2087,2475,4097
2101,2623,4013
2137,2722,3928
2194,2771,3838
2286,2804,3759
2374,2813,3668
2435,2804,3589
2453,2773,3515
2484,2763,3454
2572,2795,3382
2733,2887,3319
2904,2993,3259
3031,3093,3217
3076,3179,3166
3081,3299,3115
3098,3445,3057
3180,3588,3014
3304,3682,2974
3429,3753,2946
3512,3826,2910
3578,3918,2878
3657,3993,2839
3776,4042,2811
3909,4063,2785
4025,4083,2777
4093,4110,2763
4124,4165,2743
4129,4233,2704
4124,4289,2675
4093,4285,2654
4025,4207,2641
3898,4056,2609
3727,3877,2574
3513,3698,2545
3279,3547,2540
3028,3392,2529
2783,3217,2506
2548,3029,2465
2335,2887,2438
2128,2788,2420
1938,2681,2404
1779,2487,2369
1689,2227,2337
1653,1964,2313
1640,1773,2303
1599,1657,2284
1540,1608,2269
1478,1583,2251
1441,1567,2235
1411,1541,2211
1391,1526,2201
1375,1518,2200
1391,1526,2201
1432,1535,2183
1491,1567,2167
1515,1608,2162
1491,1650,2167
1429,1657,2155
1391,1650,2133
1386,1651,2110
1391,1691,2099
1381,1739,2085
1391,1773,2066
1447,1795,2032
1540,1856,1998
1638,1961,1961
1739,2062,1930
1829,2091,1895
1888,2062,1862
1920,2054,1825
1988,2145,1795
2123,2317,1770
2286,2516,1761
2394,2705,1748
2435,2887,1727
2426,3005,1689
2385,2969,1659
2287,2750,1638
2137,2475,1625
1955,2291,1604
1789,2227,1592
1661,2148,1587
1590,1938,1592
1558,1605,1577
1540,1279,1558
1501,1066,1544
1441,990,1558
1376,983,1575
1342,990,1592
1335,993,1595
1342,1031,1625
1351,1134,1706
1391,1320,1862
1484,1552,2050
1640,1773,2235
1845,1908,2377
2087,1938,2506
2307,1897,2632
2435,1856,2777
2418,1835,2912
2286,1815,3048
2090,1762,3183
1888,1691,3352
1711,1623,3536
1590,1567,3725
1503,1494,3891
1391,1402,4064
1194,1305,4242
944,1237,4436
724,1206,4610
596,1196,4775
511,1142,4925
398,990,5079
247,733,5217
149,454,5350
159,232,5467
248,124,5587
332,129,5692
398,247,5791
486,430,5862
646,619,5926
857,765,5974
1093,907,6028
1322,1106,6065
1540,1402,6095
1717,1746,6106
1838,2062,6129
1898,2261,6147
1938,2310,6163
1982,2214,6148
2037,2062,6129
2073,1956,6095
2087,1980,6061
2099,2113,6006
2137,2268,5960
2178,2340,5908
2186,2310,5858
2142,2220,5776
2087,2145,5689
2050,2107,5596
2037,2103,5520
2028,2114,5433
2037,2145,5350
2071,2184,5249
2137,2227,5147
2210,2272,5034
2286,2351,4944
2331,2455,4858
2335,2557,4775
2300,2610,4667
2286,2640,4571
2304,2667,4481
2335,2722,4402
2333,2793,4299
2335,2887,4199
2391,2960,4103
2534,2969,4030
2711,2872,3946
2882,2722,3860
3011,2582,3766
3130,2516,3691
3260,2529,3618
3429,2640,3556
3608,2835,3483
3776,3093,3420
3895,3342,3350
3975,3547,3285
4036,3697,3209
4124,3836,3149
4239,3968,3093
4373,4083,3048
4485,4142,2992
4571,4165,2946
4627,4186,2905
4671,4248,2878
4700,4334,2843
4720,4413,2811
4711,4440,2773
4671,4413,2743
4586,4328,2705
4472,4207,2675
4317,4060,2639
4124,3918,2607
3883,3774,2577
3627,3629,2574
3383,3478,2577
3180,3341,2574
2986,3184,2548
2783,2969,2540
2562,2679,2551
2385,2392,2574
2276,2167,2573
2236,2021,2574
2211,1903,2585
2186,1815,2607
2138,1764,2610
2087,1773,2607
2038,1808,2613
2037,1856,2641
2077,1894,2663
2137,1938,2675
2155,1965,2672
2137,1980,2675
2098,1974,2674
2087,1980,2675
2086,1982,2670
2087,1980,2675
2062,1965,2678
2037,1980,2675
2022,2020,2654
2037,2062,2641
2060,2064,2637
2087,2062,2641
2119,2104,2627
2186,2227,2607
2282,2404,2585
2385,2598,2574
2464,2748,2556
2534,2804,2540
2614,2747,2520
2733,2640,2506
2891,2567,2486
3081,2598,2472
3244,2712,2454
3329,2846,2438
3310,2915,2416
3230,2887,2404
3106,2765,2389
2932,2598,2370
2688,2421,2333
2435,2268,2303
2239,2145,2279
2137,2062,2269
2081,2009,2248
2037,1980,2235
1997,1955,2227
1988,1938,2235
1992,1929,2233
1988,1938,2235
1957,1945,2238
1938,1938,2269
1948,1912,2311
1988,1897,2370
2053,1913,2428
2186,1980,2506
2396,2087,2585
2633,2227,2675
2796,2359,2763
2832,2433,2878
2730,2400,3006
2534,2268,3149
2295,2081,3287
2087,1897,3454
1938,1727,3636
1838,1567,3826
1742,1409,3992
1640,1279,4165
1522,1181,4346
1391,1114,4538
1227,1039,4696
1043,949,4842
854,840,4985
696,742,5147
583,664,5291
547,619,5418
587,592,5518
696,577,5621
822,562,5711
944,577,5791
1055,654,5841
1193,825,5892
1359,1052,5940
1540,1279,5994
1686,1457,6018
1789,1608,6028
1861,1754,6020
1938,1897,6028
2016,2003,6029
2087,2062,6028
2138,2075,5997
2186,2062,5960
2222,2035,5915
2236,2021,5892
2215,2026,5863
2186,2062,5824
2159,2136,5754
2137,2268,5689
2117,2432,5619
2137,2557,5553
2200,2558,5465
2286,2433,5384
2346,2249,5298
2385,2103,5215
2411,2021,5108
2435,1980,5012
2436,1945,4919
2435,1938,4842
2444,1965,4752
2484,2021,4673
2533,2076,4589
2584,2145,4504
2613,2211,4395
2633,2268,4301
2647,2299,4213
2683,2351,4131
2728,2439,4023
2783,2557,3928
2839,2660,3850
2932,2763,3793
3039,2866,3710
3130,2969,3623
3177,3038,3540
3230,3093,3488
3313,3158,3436
3429,3258,3386
3544,3365,3317
3677,3464,3251
3813,3544,3186
3925,3629,3149
3992,3725,3117
4074,3836,3082
4208,3939,3023
4373,4042,2980
4496,4142,2954
4571,4248,2946
4610,4330,2917
4621,4372,2878
4573,4353,2835
4472,4289,2811
4329,4172,2780
4174,4001,2743
4001,3766,2698
3826,3506,2675
3647,3255,2660
3478,3052,2641
3293,2878,2601
3081,2722,2574
2832,2566,2566
2584,2433,2574
2359,2320,2561
2186,2227,2540
2060,2134,2515
1988,2062,2506
1936,2009,2499
1888,1980,2506
1826,1951,2509
1789,1938,2506
1778,1932,2484
1789,1938,2472
1785,1934,2469
1789,1938,2472
1804,1950,2455
1838,1980,2438
1851,1992,2430
1838,1980,2438
1791,1935,2430
1739,1897,2404
1695,1881,2364
1689,1897,2337
1709,1918,2316
1739,1938,2303
1758,1950,2274
1789,1980,2235
1847,2042,2191
1938,2145,2167
2024,2246,2151
2087,2310,2133
2128,2324,2097
2186,2351,2066
2286,2440,2044
2435,2598,2032
2594,2764,2011
2733,2887,1998
2829,2936,1992
2882,2928,1998
2859,2868,1996
2733,2763,1998
2501,2599,1997
2236,2392,1998
2004,2167,1980
1838,1980,1964
1720,1860,1954
1640,1815,1964
1583,1797,1967
1540,1773,1964
1490,1728,1952
1441,1691,1964
1403,1667,1992
1391,1650,2032
1390,1623,2059
1391,1608,2099
1396,1615,2153
1441,1650,2235
1562,1717,2325
1789,1856,2438
2088,2072,2553
2385,2310,2675
2570,2453,2784
2584,2433,2912
2427,2259,3064
2186,2021,3251
1953,1801,3436
1789,1650,3623
1669,1553,3802
1540,1485,3996
1346,1407,4183
1093,1320,4368
823,1229,4534
596,1155,4707
425,1080,4875
298,990,5046
187,869,5188
99,742,5316
46,625,5420
50,536,5520
114,471,5603
248,454,5689
419,497,5760
596,619,5824
761,798,5860
944,1031,5892
1145,1293,5909
1342,1567,5926
1501,1793,5923
1640,1938,5926
1757,2007,5923
1838,2062,5926
1869,2126,5909
1888,2186,5892
1915,2210,5859
1938,2227,5824
1932,2259,5770
1938,2310,5723
1991,2349,5669
2087,2392,5621
2176,2449,5552
2236,2516,5486
2256,2542,5412
2236,2516,5350
2180,2460,5278
2137,2433,5215
2136,2442,5135
2186,2475,5046
2242,2495,4933
2286,2516,4842
2308,2545,4767
2335,2598,4707
2370,2643,4622
2435,2681,4538
2521,2722,4448
2633,2804,4368
2726,2898,4266
2783,2969,4165
2800,2989,4067
2832,3011,3996
2880,3057,3915
2932,3134,3826
2964,3208,3727
3031,3299,3657
3155,3412,3592
3329,3547,3522
3490,3658,3426
3627,3753,3352
3733,3844,3298
3826,3959,3251
3909,4080,3176
4025,4207,3115
4169,4325,3075
4323,4454,3048
4449,4591,2993
4571,4743,2946
4698,4880,2919
4820,4990,2912
4892,5051,2881
4919,5073,2844
4905,5048,2816
4869,4990,2811
4815,4895,2795
4770,4784,2777
4704,4649,2754
4571,4495,2743
4340,4299,2725
4074,4083,2709
3829,3871,2688
3627,3712,2675
3440,3585,2656
3279,3464,2641
3129,3316,2621
2981,3176,2607
2816,3057,2589
2683,2969,2574
2594,2880,2552
2534,2804,2540
2455,2744,2523
2385,2722,2506
2340,2711,2481
2335,2722,2472
2332,2737,2470
2335,2763,2472
2333,2767,2456
2335,2763,2438
2325,2760,2418
2335,2804,2404
2356,2882,2382
2385,2969,2370
2386,3011,2367
2385,3011,2370
2398,2971,2357
2435,2928,2337
2449,2889,2313
2435,2887,2303
2423,2913,2296
2484,2969,2303
2609,3050,2305
2733,3176,2303
2781,3315,2283
2783,3423,2269
2810,3458,2262
2932,3464,2269
3122,3486,2269
3329,3547,2269
3486,3611,2264
3578,3671,2269
3589,3696,2268
3528,3671,2269
3382,3567,2263
3180,3423,2269
2959,3279,2271
2783,3176,2269
2648,3079,2249
2534,2969,2235
2404,2835,2227
2286,2722,2235
2207,2653,2234
2186,2640,2235
2185,2640,2230
2186,2640,2235
2180,2630,2240
2186,2640,2269
2189,2658,2308
2186,2681,2370
2196,2692,2439
2286,2722,2540
2474,2781,2652
2733,2887,2777
2983,3023,2887
3180,3176,3014
3272,3274,3153
3230,3258,3319
3040,3112,3479
2783,2928,3657
2557,2797,3846
2435,2763,4064
2369,2779,4280
2286,2804,4504
2129,2790,4709
1938,2722,4910
1764,2590,5092
1640,2433,5283
1526,2256,5467
1391,2062,5655
1217,1844,5815
1043,1650,5960
918,1500,6078
894,1402,6197
961,1332,6299
1093,1320,6400
1251,1391,6484
1441,1567,6569
1642,1803,6629
1838,2062,6671
1996,2290,6683
2137,2475,6705
2267,2596,6723
2385,2681,6739
2439,2739,6721
2435,2804,6705
2423,2866,6685
2484,2928,6671
2594,2971,6623
2683,3011,6569
2709,3047,6510
2733,3093,6468
2784,3124,6404
2832,3134,6332
2834,3115,6241
2832,3093,6163
2857,3079,6076
2882,3093,5994
2858,3123,5890
2832,3176,5791
2856,3223,5682
2932,3258,5587
2991,3261,5482
3031,3258,5384
3054,3251,5275
3081,3258,5181
3095,3267,5086
3130,3299,5012
3179,3337,4926
3230,3382,4842
3250,3413,4746
3279,3464,4673
3324,3534,4602
3379,3629,4538
3402,3713,4449
3429,3794,4368
3478,3857,4290
3578,3918,4233
3694,3968,4172
3826,4042,4131
3938,4145,4093
4025,4289,4064
4084,4424,4011
4174,4537,3962
4307,4616,3917
4472,4702,3894
4622,4787,3861
4770,4867,3826
4920,4911,3783
5068,4949,3759
5165,4997,3738
5217,5073,3725
5252,5142,3692
5317,5197,3657
5371,5223,3614
5366,5238,3589
5265,5218,3568
5118,5155,3556
4965,5029,3524
4820,4867,3488
4638,4679,3443
4422,4495,3420
4187,4306,3402
3975,4124,3386
3772,3935,3350
3578,3753,3319
3383,3571,3292
3230,3423,3285
3113,3313,3269
3031,3258,3251
2948,3228,3225
2882,3217,3217
2824,3184,3213
2783,3134,3217
2728,3062,3202
2683,3011,3183
2645,2977,3157
2633,2969,3149
2624,2960,3146
2633,2969,3149
2649,2984,3135
2683,3011,3115
2707,3024,3090
2733,3052,3082
2751,3087,3069
2783,3134,3048
2808,3160,3006
2832,3176,2980
2848,3186,2963
2882,3217,2946
2927,3243,2907
2981,3258,2878
3028,3254,2859
3081,3258,2844
3117,3260,2807
3130,3258,2777
3131,3255,2757
3180,3299,2743
3275,3391,2705
3379,3506,2675
3467,3596,2665
3578,3671,2675
3667,3708,2664
3627,3671,2641
3402,3515,2615
3130,3299,2607
2952,3110,2593
2882,3011,2574
2804,2955,2546
2683,2887,2540
2546,2769,2538
2435,2640,2540
2330,2532,2530
2236,2475,2540
2164,2445,2556
2137,2433,2574
2130,2425,2576
2137,2433,2607
2147,2438,2666
2186,2433,2743
2260,2417,2800
2385,2433,2878
2560,2505,2984
2783,2640,3115
2985,2786,3219
3081,2887,3319
2999,2870,3433
2783,2722,3589
2528,2487,3744
2335,2268,3894
2216,2116,4032
2137,2021,4199
2032,1934,4379
1888,1856,4571
1711,1789,4742
1540,1732,4910
1384,1656,5063
1242,1567,5215
1092,1464,5347
944,1361,5486
815,1261,5611
745,1196,5723
739,1155,5803
795,1114,5892
883,1042,5980
994,990,6061
1096,1015,6099
1193,1155,6129
1294,1355,6159
1441,1567,6197
1605,1755,6202
1739,1938,6197
1815,2102,6187
1888,2227,6197
1984,2295,6187
2087,2351,6163
2149,2423,6119
2186,2516,6095
2216,2578,6067
2236,2598,6028
2217,2581,5954
2186,2557,5892
2173,2531,5838
2186,2516,5791
2190,2506,5708
2186,2516,5621
2193,2544,5529
2236,2598,5452
2291,2638,5361
2335,2640,5283
2357,2617,5198
2385,2640,5113
2414,2704,5002
2435,2763,4910
2429,2778,4834
2435,2804,4775
2455,2854,4689
2484,2887,4605
2498,2848,4526
2534,2804,4470
2600,2816,4401
2683,2887,4334
2738,2949,4260
2783,3011,4199
2825,3083,4128
2882,3176,4064
2938,3253,3990
3031,3341,3928
3167,3439,3865
3329,3547,3826
3451,3629,3791
3528,3712,3759
3584,3806,3704
3677,3918,3657
3810,4019,3616
3975,4124,3589
4133,4229,3551
4273,4330,3522
4369,4410,3496
4422,4495,3488
4442,4582,3469
4472,4660,3454
4517,4705,3432
4571,4743,3420
4606,4776,3400
4621,4784,3386
4586,4715,3365
4472,4578,3352
4263,4395,3333
4025,4207,3319
3809,4003,3297
3627,3794,3285
3424,3578,3265
3180,3382,3251
2900,3192,3229
2633,3011,3217
2403,2829,3199
2236,2681,3183
2116,2574,3159
2037,2516,3149
1975,2471,3136
1938,2433,3115
1896,2376,3073
1838,2310,3048
1753,2232,3041
1689,2186,3048
1668,2169,3034
1689,2186,3014
1700,2203,2991
1689,2227,2980
1655,2234,2960
1640,2227,2946
1648,2207,2928
1689,2227,2912
1725,2286,2877
1739,2351,2844
1716,2356,2818
1689,2310,2811
1675,2236,2796
1689,2186,2777
1724,2185,2750
1789,2268,2743
1867,2399,2742
1938,2516,2743
1968,2577,2725
1988,2640,2709
2058,2753,2700
2236,2928,2709
2477,3119,2711
2683,3299,2709
2779,3406,2701
2783,3382,2709
2728,3215,2713
2633,3011,2709
2492,2857,2686
2335,2763,2675
2182,2654,2672
2037,2516,2675
1880,2383,2657
1739,2310,2641
1639,2280,2631
1590,2268,2641
1561,2246,2642
1540,2227,2641
1516,2207,2632
1491,2186,2641
1459,2145,2661
1441,2103,2709
1448,2070,2758
1491,2062,2811
1563,2075,2859
1689,2145,2946
1896,2292,3058
2186,2516,3183
2471,2730,3281
2633,2846,3386
2602,2812,3507
2435,2681,3657
2238,2531,3802
2087,2433,3962
1965,2382,4134
1838,2351,4334
1678,2299,4523
1491,2227,4707
1274,2128,4872
1043,2021,5046
819,1911,5211
646,1815,5384
531,1704,5539
447,1567,5689
335,1408,5811
199,1279,5926
104,1184,6024
149,1114,6129
337,1056,6218
596,1072,6298
821,1193,6350
994,1402,6400
1139,1617,6435
1292,1815,6468
1430,1996,6470
1540,2186,6468
1629,2362,6458
1739,2516,6468
1866,2630,6469
1988,2722,6468
2072,2789,6435
2137,2846,6400
2191,2876,6356
2236,2887,6332
2246,2881,6301
2236,2887,6265
2225,2903,6196
2236,2928,6129
2256,2945,6054
2286,2969,5994
2325,3002,5921
2385,3052,5858
2443,3097,5787
2484,3134,5723
2489,3142,5637
2484,3134,5553
2491,3118,5460
2534,3134,5384
2585,3183,5307
2633,3258,5249
2670,3311,5180
2733,3341,5113
2809,3350,5024
2882,3382,4944
2912,3421,4865
2932,3464,4809
2963,3494,4741
3031,3547,4673
3105,3620,4593
3180,3712,4538
3232,3779,4485
3279,3836,4436
3331,3875,4363
3429,3918,4301
3552,3960,4242
3677,4042,4199
3784,4165,4142
3925,4330,4097
4101,4496,4057
4273,4660,4030
4386,4799,3979
4472,4908,3928
4563,4961,3879
4671,4990,3860
4767,5018,3843
4869,5073,3826
4964,5125,3791
5019,5155,3759
4990,5133,3720
4919,5073,3691
4831,4976,3653
4720,4867,3623
4543,4730,3586
4323,4578,3556
4091,4397,3517
3876,4207,3488
3653,3999,3452
3429,3794,3420
3197,3592,3379
2981,3423,3352
2783,3282,3331
2633,3176,3319
2520,3070,3287
2435,2969,3251
2349,2857,3208
2286,2763,3183
2246,2694,3161
2236,2681,3149
2213,2694,3130
2186,2722,3115
2164,2736,3095
2186,2763,3082
2220,2789,3062
2236,2804,3048
2197,2770,3027
2137,2722,3014
2074,2682,2995
2037,2681,2980
2017,2683,2958
2037,2681,2946
2083,2657,2929
2137,2640,2912
2163,2627,2887
2186,2640,2878
2236,2667,2876
2335,2722,2878
2446,2796,2862
2534,2887,2844
2572,2949,2825
2584,2969,2811
2607,2965,2788
2683,3011,2777
2787,3121,2773
2882,3258,2777
2952,3348,2762
3031,3382,2743
3095,3360,2720
3081,3299,2709
2939,3198,2691
2733,3093,2675
2538,2992,2643
2385,2887,2607
2235,2747,2563
2087,2598,2540
1961,2470,2522
1888,2392,2506
1851,2352,2467
1838,2351,2438
1834,2368,2425
1838,2392,2438
1827,2387,2448
1789,2351,2472
1727,2286,2507
1689,2227,2574
1717,2194,2647
1838,2227,2743
2039,2336,2847
2286,2516,2980
2506,2697,3111
2633,2804,3251
2618,2777,3387
2484,2640,3556
2285,2457,3746
2087,2310,3962
1916,2221,4165
1789,2186,4368
1687,2165,4562
1590,2145,4775
1458,2107,4979
1292,2062,5181
1107,2005,5363
944,1938,5553
796,1826,5730
646,1650,5892
480,1418,6014
348,1196,6129
296,1022,6232
348,907,6332
460,835,6403
596,825,6468
721,879,6519
845,990,6569
977,1121,6589
1143,1279,6603
1321,1457,6602
1491,1650,6603
1627,1825,6583
1739,1980,6569
1811,2092,6549
1838,2145,6536
1829,2121,6501
1838,2062,6468
1883,2004,6417
1938,1980,6366
1965,1982,6293
1988,2021,6231
2029,2080,6161
2087,2145,6095
2123,2187,6006
2137,2227,5926
2149,2278,5849
2186,2351,5791
2235,2419,5710
2286,2475,5621
2317,2502,5512
2335,2516,5418
2335,2524,5324
2335,2557,5249
2330,2599,5171
2335,2640,5113
2359,2667,5046
2435,2722,4978
2536,2803,4887
2633,2887,4809
2691,2924,4732
2733,2928,4673
2747,2908,4601
2733,2887,4538
2701,2865,4466
2733,2887,4402
2842,2966,4325
2981,3093,4267
3069,3209,4212
3130,3299,4165
3208,3360,4095
3329,3423,4030
3455,3504,3968
3578,3629,3928
3683,3766,3877
3776,3877,3826
3859,3930,3767
3975,3959,3725
4125,3969,3684
4273,3959,3657
4367,3935,3621
4422,3959,3589
4455,4037,3549
4472,4124,3522
4455,4169,3487
4422,4207,3454
4369,4249,3410
4273,4248,3386
4100,4116,3368
3876,3877,3352
3627,3608,3315
3379,3382,3285
3123,3177,3260
2882,2969,3251
2652,2750,3232
2435,2557,3217
2217,2396,3197
2037,2268,3183
1911,2152,3159
1838,2062,3149
1768,1990,3145
1689,1938,3149
1601,1888,3133
1540,1856,3115
1503,1833,3103
1491,1815,3115
1469,1772,3121
1441,1732,3115
1403,1713,3091
1391,1732,3082
1403,1755,3079
1441,1773,3082
1471,1773,3065
1491,1773,3048
1479,1759,3027
1441,1732,3014
1370,1686,2992
1292,1650,2980
1223,1634,2975
1193,1650,2980
1212,1681,2967
1292,1732,2946
1412,1792,2921
1540,1856,2912
1634,1904,2891
1689,1938,2844
1727,1958,2768
1789,1980,2709
1895,2007,2678
2037,2062,2675
2166,2153,2661
2236,2268,2641
2219,2339,2618
2137,2310,2607
2003,2178,2590
1838,2021,2574
1655,1885,2551
1491,1773,2540
1356,1661,2522
1242,1567,2506
1133,1500,2481
1043,1443,2472
983,1374,2466
944,1320,2472
911,1293,2467
894,1279,2472
892,1250,2479
894,1237,2506
902,1253,2532
944,1279,2574
1029,1301,2624
1143,1361,2709
1284,1474,2805
1491,1608,2912
1744,1744,3006
1938,1897,3115
1955,2006,3235
1789,1938,3386
1520,1655,3545
1242,1320,3725
1008,1105,3906
845,1031,4097
740,1013,4278
646,1031,4470
501,1082,4655
298,1114,4842
78,1047,5011
-99,907,5181
-218,757,5337
-298,619,5486
-388,449,5606
-497,247,5723
-589,52,5827
-596,-82,5926
-490,-145,5996
-298,-124,6061
-103,-21,6114
50,165,6163
164,391,6183
298,619,6197
466,813,6196
646,990,6197
803,1160,6178
944,1320,6163
1065,1442,6142
1143,1526,6129
1157,1576,6097
1143,1608,6061
1147,1627,6008
1193,1650,5960
1264,1671,5892
1342,1691,5824
1392,1705,5747
1391,1732,5689
1342,1762,5623
1292,1773,5553
1276,1752,5462
1292,1732,5384
1312,1738,5301
1342,1773,5215
1387,1812,5103
1441,1856,5012
1474,1899,4937
1491,1938,4876
1505,1946,4788
1540,1938,4707
1573,1939,4632
1590,1980,4571
1583,2028,4486
1590,2062,4402
1638,2071,4323
1739,2103,4267
1849,2172,4197
1938,2268,4131
1989,2351,4058
2037,2433,3996
2086,2514,3922
2137,2598,3860
2175,2662,3801
2236,2722,3759
2338,2782,3706
2484,2846,3657
2636,2890,3600
2783,2928,3556
2925,2974,3503
3081,3052,3454
3236,3159,3396
3379,3299,3352
3491,3449,3312
3578,3588,3285
3636,3685,3249
3677,3753,3217
3701,3810,3178
3727,3877,3149
3756,3924,3114
3776,3918,3082
3742,3837,3042
3627,3712,3014
3440,3557,2980
3230,3382,2946
3011,3176,2904
2783,2969,2878
2541,2774,2860
2335,2598,2844
2187,2424,2809
2087,2268,2777
1990,2133,2751
1888,2021,2743
1758,1911,2727
1590,1815,2709
1394,1726,2686
1242,1650,2675
1166,1575,2658
1143,1526,2641
1115,1498,2617
1093,1485,2607
1085,1459,2604
1093,1443,2607
1087,1448,2594
1093,1485,2574
1128,1526,2547
1193,1567,2540
1235,1581,2538
1242,1567,2540
1217,1523,2524
1193,1485,2506
1167,1458,2485
1143,1443,2472
1111,1429,2454
1093,1443,2438
1112,1493,2418
1193,1567,2404
1315,1632,2385
1441,1691,2370
1530,1750,2351
1590,1815,2337
1647,1872,2317
1739,1938,2303
1872,2025,2283
2037,2145,2269
2201,2288,2249
2335,2433,2235
2401,2514,2216
2385,2475,2201
2287,2321,2181
2137,2145,2167
1946,1994,2148
1739,1856,2133
1538,1699,2113
1391,1567,2099
1315,1501,2080
1292,1485,2066
