II,V,ABP
867,2561,6374
966,2727,6289
1084,2882,6209
1251,3034,6130
1409,3202,6078
1513,3362,6034
1625,3522,6012
1760,3680,5996
1842,3842,6012
1863,3968,6046
1950,4056,6111
2109,4138,6173
2167,4269,6242
2076,4375,6292
2059,4376,6341
2229,4316,6363
2384,4376,6374
2347,4535,6357
2275,4589,6341
2327,4458,6301
2384,4376,6242
2318,4476,6145
2275,4589,6045
2357,4512,5933
2384,4376,5815
2213,4347,5666
2059,4376,5519
2129,4321,5369
2275,4269,5224
2230,4284,5056
2059,4269,4895
1993,4134,4730
2059,4056,4567
2063,4120,4379
1950,4162,4205
1843,4013,4046
1842,3842,3910
1872,3810,3756
1842,3842,3614
1764,3783,3491
1734,3735,3417
1747,3787,3358
1734,3842,3318
1687,3775,3284
1734,3735,3285
1903,3863,3298
2059,4056,3318
2078,4071,3316
2059,3949,3318
2132,3906,3323
2275,4056,3351
2364,4202,3371
2384,4162,3384
2358,3968,3371
2275,3842,3351
2141,3838,3315
2059,3842,3285
2065,3766,3250
2059,3735,3220
1954,3801,3173
1842,3842,3121
1820,3740,3053
1842,3629,2990
1804,3616,2930
1734,3629,2891
1681,3560,2856
1625,3522,2825
1543,3582,2786
1517,3629,2760
1576,3557,2739
1625,3522,2727
1584,3598,2705
1517,3629,2694
1445,3471,2689
1300,3308,2694
1114,3288,2690
1084,3308,2694
1226,3234,2696
1300,3202,2694
1177,3279,2673
1084,3308,2661
1177,3166,2658
1300,3095,2661
1221,3202,2646
1084,3308,2628
1085,3197,2610
1192,3095,2595
1187,3189,2563
1084,3308,2530
1068,3221,2504
1192,3095,2497
1241,3128,2483
1084,3202,2464
938,3147,2439
1084,3095,2431
1319,3093,2430
1192,2988,2431
837,2944,2414
1084,3629,2398
2418,5362,2389
4443,7791,2398
6593,10533,2403
8668,13341,2398
10187,15138,2378
10185,14301,2365
8406,10673,2360
5960,6403,2365
4019,3702,2365
2601,2668,2365
1284,2079,2352
325,1494,2333
125,1347,2307
325,1708,2300
304,1997,2300
108,1921,2300
105,1733,2280
217,1708,2267
147,1750,2263
0,1708,2267
23,1608,2251
108,1601,2234
24,1675,2225
-108,1708,2234
-63,1629,2236
108,1601,2234
159,1658,2227
108,1708,2234
81,1637,2237
108,1601,2234
112,1673,2214
108,1708,2201
124,1616,2195
108,1601,2201
38,1774,2201
0,1921,2201
54,1840,2197
108,1708,2201
70,1731,2199
0,1814,2201
20,1776,2197
108,1708,2201
121,1751,2198
0,1814,2201
-124,1736,2196
-108,1601,2201
-6,1568,2198
0,1601,2201
-126,1535,2193
-217,1387,2201
-173,1317,2218
-108,1387,2267
-147,1449,2330
-217,1387,2431
-222,1274,2572
-217,1281,2793
-278,1376,3076
-325,1387,3417
-279,1257,3777
-217,1174,4172
-223,1227,4581
-217,1281,4994
-147,1211,5361
-108,1174,5684
-147,1304,5948
-108,1494,6177
67,1565,6348
217,1601,6472
243,1730,6529
325,1921,6538
558,2069,6495
758,2241,6439
798,2473,6370
867,2668,6308
1098,2754,6227
1300,2882,6144
1304,3115,6058
1300,3308,6012
1493,3350,5996
1734,3415,6012
1781,3624,6023
1734,3842,6045
1831,3907,6075
2059,3949,6144
2187,4101,6212
2167,4269,6275
2162,4294,6306
2275,4269,6341
2393,4315,6363
2384,4376,6374
2290,4330,6343
2275,4269,6308
2385,4302,6261
2492,4376,6209
2472,4349,6116
2384,4269,6012
2348,4240,5896
2384,4269,5782
2405,4245,5637
2384,4162,5487
2332,4082,5331
2275,4056,5191
2240,4021,5031
2275,3949,4862
2323,3863,4675
2275,3842,4501
2129,3853,4327
2059,3842,4172
2120,3807,4007
2167,3842,3844
2068,3896,3676
1950,3842,3548
1961,3678,3449
2059,3629,3384
2091,3750,3321
2059,3842,3285
2037,3739,3270
2059,3629,3285
2120,3692,3298
2275,3842,3318
2482,3872,3331
2601,3842,3351
2586,3877,3361
2601,3949,3384
2695,3922,3402
2709,3842,3417
2543,3782,3404
2384,3735,3384
2368,3655,3351
2384,3629,3318
2310,3658,3268
2275,3629,3220
2356,3489,3168
2384,3415,3121
2224,3477,3056
2059,3522,2990
2048,3412,2927
2059,3308,2891
1910,3342,2859
1734,3415,2825
1728,3371,2781
1842,3308,2760
1879,3343,2755
1842,3415,2760
1835,3384,2743
1842,3308,2727
1729,3262,2717
1517,3202,2727
1373,3037,2728
1409,2882,2727
1510,2875,2720
1517,2988,2727
1428,3005,2729
1409,2882,2727
1478,2772,2708
1517,2882,2694
1438,3061,2676
1409,3095,2661
1474,2938,2639
1517,2882,2628
1444,3010,2615
1409,3095,2595
1483,2973,2557
1517,2882,2530
1431,2989,2521
1409,3095,2530
1519,2998,2519
1517,2882,2497
1257,2875,2471
1084,2882,2464
1470,3095,2462
2492,4162,2464
3926,6265,2460
5743,8858,2464
8054,11509,2465
10511,14088,2464
12037,15582,2447
11594,14301,2431
9207,10146,2421
6068,5550,2431
3464,2899,2437
1842,2134,2431
926,1792,2408
433,1387,2398
277,1367,2397
325,1708,2398
336,1846,2381
217,1708,2365
66,1641,2358
0,1708,2365
33,1682,2366
108,1601,2365
117,1627,2361
0,1708,2365
-141,1671,2364
-108,1601,2365
50,1620,2362
108,1708,2365
-30,1683,2364
-108,1601,2365
-7,1589,2363
108,1708,2365
66,1789,2363
0,1708,2365
54,1570,2362
108,1601,2365
46,1766,2364
0,1814,2365
76,1672,2361
108,1601,2365
-18,1754,2364
-108,1921,2365
-2,1865,2357
108,1708,2365
23,1667,2377
-108,1708,2398
-78,1670,2399
0,1601,2398
-73,1597,2389
-217,1601,2398
-253,1531,2406
-217,1494,2431
-219,1560,2454
-217,1601,2497
-176,1499,2553
-217,1387,2661
-370,1380,2820
-433,1387,3055
-312,1312,3349
-217,1281,3712
-317,1355,4111
-433,1387,4534
-363,1265,4936
-217,1174,5322
-192,1257,5668
-217,1387,5979
-138,1391,6230
0,1387,6439
67,1518,6592
108,1708,6702
209,1813,6744
325,1921,6735
405,2127,6674
542,2348,6604
776,2459,6519
975,2561,6439
1034,2759,6349
1084,2988,6275
1271,3115,6210
1517,3202,6177
1634,3347,6159
1625,3522,6177
1666,3605,6202
1842,3629,6242
2020,3698,6278
2059,3842,6341
2013,3942,6406
2059,3949,6472
2202,3944,6504
2275,4056,6538
2209,4216,6559
2167,4269,6571
2266,4191,6532
2384,4162,6472
2365,4234,6390
2275,4269,6308
2220,4188,6196
2167,4162,6078
2075,4247,5945
2059,4269,5815
2144,4126,5665
2167,4056,5519
2038,4176,5368
1950,4269,5224
2013,4121,5059
2059,3949,4895
1943,3969,4723
1842,4056,4567
1895,3975,4399
1950,3842,4238
1843,3820,4066
1734,3842,3910
1778,3772,3760
1842,3735,3647
1744,3808,3550
1625,3842,3482
1681,3713,3419
1842,3629,3384
1920,3728,3357
1950,3842,3351
2044,3756,3342
2167,3629,3351
2225,3678,3362
2275,3842,3384
2361,3864,3395
2384,3735,3417
2245,3624,3434
2059,3629,3450
1966,3648,3437
1950,3629,3417
1904,3602,3383
1842,3629,3351
1827,3624,3301
1842,3522,3253
1809,3391,3199
1734,3415,3154
1667,3562,3101
1625,3629,3055
1570,3516,3005
1517,3415,2957
1525,3423,2900
1625,3415,2858
1730,3310,2831
1734,3308,2825
1628,3463,2811
1517,3522,2793
1426,3308,2767
1300,3095,2760
1143,3115,2756
1084,3202,2760
1147,3110,2755
1192,2988,2760
1125,3018,2761
1084,3095,2760
1139,3030,2741
1192,2988,2727
1123,3055,2720
1084,3095,2727
1142,2959,2718
1192,2882,2694
1126,2996,2655
1084,3095,2628
1151,2980,2608
1192,2882,2595
1114,3018,2576
1084,3202,2563
1210,3123,2545
1300,2882,2530
1155,2766,2506
975,2882,2497
1201,3239,2495
2059,4162,2497
3459,6078,2481
5309,8965,2464
7600,12036,2454
9969,14088,2464
11388,14107,2468
10836,11953,2464
8410,8523,2444
5418,5229,2431
3090,3011,2424
1625,1921,2431
658,1490,2434
108,1387,2431
50,1524,2413
217,1814,2398
232,1999,2390
108,1921,2398
40,1725,2402
0,1708,2398
-97,1861,2378
-108,1921,2365
35,1785,2359
108,1708,2365
-24,1817,2365
-108,1921,2365
9,1816,2362
108,1708,2365
-16,1743,2363
-108,1814,2365
5,1746,2363
108,1708,2365
-5,1827,2362
-108,1921,2365
4,1814,2365
108,1708,2365
-3,1798,2358
-108,1921,2365
7,1846,2379
108,1708,2398
-41,1722,2398
-217,1814,2398
-145,1791,2394
0,1708,2398
-62,1695,2392
-217,1708,2398
-210,1646,2408
-108,1601,2431
-122,1654,2434
-217,1708,2431
-238,1656,2418
-217,1601,2431
-265,1616,2454
-325,1601,2497
-287,1474,2544
-217,1387,2628
-273,1439,2755
-433,1494,2957
-517,1400,3218
-433,1281,3548
-317,1293,3913
-325,1387,4304
-423,1408,4683
-433,1387,5059
-317,1418,5412
-217,1494,5749
-224,1538,6035
-217,1601,6275
-81,1740,6447
108,1921,6571
229,2043,6627
325,2134,6636
480,2265,6593
650,2455,6538
760,2630,6469
867,2775,6406
1031,2915,6324
1192,3095,6242
1291,3271,6160
1409,3415,6111
1589,3546,6080
1734,3735,6078
1781,3937,6081
1842,4056,6111
1974,4084,6149
2059,4162,6209
2037,4301,6259
2059,4376,6308
2193,4342,6337
2275,4376,6374
2206,4519,6394
2167,4589,6406
2284,4469,6380
2384,4376,6341
2293,4467,6276
2167,4589,6209
2195,4521,6116
2275,4376,6012
2207,4337,5882
2059,4376,5749
2008,4336,5599
2059,4269,5454
2079,4260,5291
2059,4269,5125
2025,4204,4940
1950,4162,4764
1814,4211,4580
1734,4269,4402
1774,4193,4212
1842,4056,4041
1811,3969,3880
1734,3949,3745
1709,3899,3614
1734,3842,3515
1703,3819,3434
1625,3842,3384
1611,3840,3338
1734,3842,3318
1888,3907,3308
1950,4056,3318
1954,4136,3324
2059,4056,3351
2258,3912,3383
2384,3949,3417
2371,4151,3420
2384,4269,3417
2483,4139,3410
2492,3949,3417
2285,3868,3407
2059,3842,3384
2014,3760,3336
2059,3735,3285
1989,3813,3229
1842,3842,3187
1758,3711,3141
1734,3629,3088
1678,3728,3016
1625,3842,2957
1627,3763,2913
1625,3629,2891
1558,3605,2859
1517,3629,2825
1568,3561,2786
1625,3522,2760
1587,3592,2736
1517,3629,2727
1477,3478,2721
1409,3308,2727
1242,3280,2726
1084,3308,2727
1043,3247,2721
1084,3202,2727
1095,3257,2728
1084,3308,2727
1079,3233,2709
1084,3202,2694
1059,3270,2675
1084,3308,2661
1150,3175,2641
1192,3095,2628
1137,3202,2613
1084,3308,2595
1142,3210,2561
1300,3095,2530
1416,3169,2505
1409,3308,2497
1339,3297,2482
1300,3202,2464
1235,3079,2440
1084,2882,2431
1073,2856,2427
1625,3629,2431
2864,5407,2428
4551,7791,2431
6525,10453,2431
8668,13234,2431
10282,15103,2414
10294,14408,2398
8540,10893,2388
6176,6617,2398
4287,3801,2404
2817,2668,2398
1382,2093,2376
325,1601,2365
128,1506,2363
433,1814,2365
491,2013,2350
217,1921,2333
45,1826,2323
108,1921,2333
158,2010,2337
108,1921,2333
83,1747,2312
108,1708,2300
107,1816,2294
108,1921,2300
129,1882,2299
108,1814,2300
12,1825,2296
0,1921,2300
114,1951,2298
217,1921,2300
178,1902,2296
108,1921,2300
142,1926,2299
217,1921,2300
198,1920,2295
108,1921,2300
70,1910,2299
108,1921,2300
134,1943,2292
108,1921,2300
89,1845,2313
108,1814,2333
99,1869,2332
0,1921,2333
-116,1852,2327
-108,1708,2333
23,1634,2326
108,1708,2333
35,1813,2341
-108,1814,2365
-191,1699,2378
-217,1601,2398
-236,1586,2425
-217,1601,2497
-145,1560,2610
-108,1494,2793
-163,1435,3034
-217,1387,3351
-208,1349,3711
-217,1387,4107
-296,1472,4500
-325,1494,4895
-228,1414,5266
-108,1387,5618
-65,1485,5920
0,1601,6177
165,1634,6365
325,1708,6505
378,1908,6578
433,2134,6604
588,2249,6578
758,2348,6538
857,2538,6476
975,2775,6406
1164,2943,6308
1300,3095,6209
1324,3271,6121
1409,3415,6078
1642,3487,6053
1842,3629,6045
1853,3901,6031
1842,4162,6045
2016,4255,6080
2275,4269,6144
2366,4319,6194
2275,4376,6242
2208,4363,6272
2275,4376,6308
2369,4479,6325
2384,4589,6341
2357,4597,6329
2384,4589,6308
2427,4641,6250
2384,4696,6177
2277,4653,6077
2275,4589,5979
2406,4581,5866
2492,4589,5749
2406,4501,5604
2275,4376,5454
2217,4327,5287
2167,4376,5125
2067,4375,4945
2059,4269,4764
2191,4146,4572
2275,4162,4402
2172,4257,4234
2059,4269,4074
2065,4144,3898
2059,4056,3745
1920,4064,3612
1842,4056,3515
1951,3932,3422
2059,3842,3351
1966,3854,3297
1842,3842,3285
1873,3704,3292
1950,3629,3318
1895,3722,3334
1842,3842,3351
1965,3831,3360
2167,3842,3384
2251,3967,3403
2275,4056,3417
2368,3976,3402
2492,3949,3384
2551,4113,3362
2601,4269,3351
2655,4164,3323
2601,3949,3285
2404,3850,3231
2275,3842,3187
2328,3776,3139
2384,3735,3088
2252,3796,3019
2059,3842,2957
2007,3736,2899
2059,3629,2858
2007,3658,2817
1842,3735,2793
1755,3698,2772
1842,3629,2760
1928,3623,2738
1842,3629,2727
1689,3558,2722
1734,3522,2727
1961,3585,2723
2059,3629,2727
1835,3498,2728
1517,3308,2727
1381,3242,2706
1409,3308,2694
1417,3313,2691
1409,3202,2694
1458,3113,2678
1517,3202,2661
1474,3329,2644
1409,3308,2628
1396,3133,2594
1409,3095,2563
1345,3223,2539
1300,3308,2530
1342,3197,2512
1409,3095,2497
1406,3172,2478
1409,3308,2464
1472,3293,2443
1517,3202,2431
1499,3220,2426
1517,3308,2431
1536,3194,2429
1409,2882,2431
1300,2844,2431
1734,3629,2431
2920,5261,2414
4551,7471,2398
6395,10168,2388
8452,13127,2398
10165,15096,2403
10402,14408,2398
8786,10930,2377
6393,6724,2365
4448,3929,2361
3034,2775,2365
1676,2167,2353
542,1601,2333
161,1407,2307
433,1708,2300
671,2026,2297
542,2028,2300
328,1864,2296
325,1814,2300
406,1880,2302
325,1921,2300
137,1869,2281
108,1814,2267
258,1834,2260
325,1921,2267
187,1950,2267
108,1921,2267
222,1881,2263
325,1921,2267
211,1953,2265
108,1921,2267
210,1841,2265
325,1814,2267
230,1862,2264
108,1921,2267
193,1930,2266
325,1921,2267
258,1923,2260
108,1921,2267
117,1904,2279
217,1921,2300
204,1954,2302
108,1921,2300
81,1826,2292
108,1814,2300
106,1901,2300
108,1921,2300
143,1796,2289
108,1708,2300
-28,1763,2313
-108,1814,2333
-47,1715,2338
0,1601,2365
-101,1597,2412
-217,1601,2497
-192,1486,2609
-108,1387,2793
-130,1427,3050
-217,1494,3384
-245,1443,3746
-217,1387,4140
-215,1436,4545
-217,1494,4961
-172,1434,5341
-108,1387,5684
-68,1471,5968
0,1601,6209
119,1643,6392
217,1708,6538
250,1900,6618
325,2134,6636
521,2258,6591
758,2348,6538
906,2527,6477
975,2775,6406
1060,2960,6300
1192,3095,6209
1315,3245,6145
1409,3415,6111
1503,3534,6067
1625,3629,6045
1746,3762,6055
1842,3949,6111
1935,4093,6160
2059,4162,6209
2160,4223,6249
2167,4376,6308
2121,4544,6357
2167,4589,6406
2308,4504,6429
2384,4482,6439
2322,4593,6413
2275,4696,6374
2337,4656,6309
2384,4589,6242
2318,4589,6149
2275,4589,6045
2345,4510,5914
2384,4482,5782
2273,4559,5634
2167,4589,5487
2176,4436,5320
2167,4269,5158
2032,4239,4989
1950,4269,4829
2020,4212,4651
2059,4162,4468
1927,4180,4274
1842,4162,4107
1956,4024,3950
2059,3949,3811
1924,4016,3666
1734,4056,3548
1731,3928,3450
1842,3842,3384
1855,3937,3321
1842,4056,3285
1964,4005,3269
2167,3949,3285
2263,4041,3299
2275,4162,3318
2343,4124,3329
2492,4056,3351
2597,4100,3366
2601,4162,3384
2518,4042,3385
2384,3842,3384
2208,3767,3367
2059,3842,3351
2006,3883,3320
2059,3842,3285
2107,3806,3234
2059,3842,3187
1932,3840,3134
1842,3735,3088
1802,3607,3035
1734,3629,2990
1632,3768,2940
1625,3842,2891
1712,3742,2834
1734,3629,2793
1641,3644,2766
1625,3735,2760
1732,3730,2744
1734,3629,2727
1507,3509,2703
1300,3415,2694
1290,3327,2688
1300,3308,2694
1166,3364,2693
1084,3415,2694
1199,3369,2688
1300,3308,2694
1185,3288,2696
1084,3308,2694
1179,3290,2675
1300,3308,2661
1203,3332,2645
1084,3308,2628
1160,3219,2593
1300,3202,2563
1274,3272,2540
1192,3308,2530
1236,3239,2511
1300,3202,2497
1212,3270,2479
1084,3308,2464
1061,3127,2440
1084,2882,2431
1162,3031,2430
1625,3949,2431
2748,5586,2413
4443,7791,2398
6471,10559,2393
8560,13554,2398
10056,15374,2395
10077,14408,2398
8442,10733,2401
6068,6510,2398
4007,3785,2377
2492,2668,2365
1254,2087,2364
325,1601,2365
-32,1474,2346
108,1708,2333
316,1898,2330
325,1921,2333
210,1921,2315
108,1921,2300
12,1844,2294
-108,1814,2300
-178,1895,2286
-108,1921,2267
6,1781,2256
0,1708,2267
-115,1816,2272
-108,1921,2267
39,1810,2246
108,1708,2234
-25,1786,2229
-108,1921,2234
8,1895,2233
108,1814,2234
3,1847,2231
-108,1921,2234
-18,1881,2232
108,1814,2234
69,1848,2231
0,1921,2234
64,1922,2230
108,1921,2234
-12,1958,2231
-108,1921,2234
-5,1769,2229
108,1708,2234
24,1828,2232
-108,1921,2234
-78,1793,2225
0,1601,2234
-77,1554,2245
-217,1601,2267
-211,1565,2274
-108,1494,2300
-108,1519,2352
-217,1601,2464
-272,1557,2616
-217,1387,2825
-170,1256,3084
-217,1281,3417
-303,1364,3794
-325,1387,4205
-273,1356,4604
-217,1387,4994
-210,1471,5351
-217,1494,5684
-185,1411,5967
-108,1387,6209
-12,1546,6386
108,1814,6505
230,2015,6555
325,2134,6571
434,2233,6549
650,2348,6505
923,2473,6424
1084,2668,6341
1105,2906,6252
1192,3095,6177
1427,3217,6097
1625,3415,6045
1640,3684,6013
1625,3842,6012
1728,3817,6016
1842,3842,6045
1840,4051,6084
1842,4269,6144
1957,4296,6189
2059,4269,6242
2042,4355,6288
2059,4482,6341
2198,4496,6364
2275,4482,6374
2159,4540,6357
2059,4589,6341
2152,4526,6299
2275,4482,6242
2236,4545,6148
2167,4589,6045
2222,4485,5918
2275,4376,5782
2172,4373,5618
2059,4376,5454
2096,4258,5282
2167,4162,5125
2084,4202,4959
1950,4269,4797
1954,4186,4616
2059,4056,4435
2063,4022,4243
1950,4056,4074
1853,3985,3915
1842,3842,3778
1817,3772,3636
1734,3842,3515
1671,3898,3412
1734,3842,3351
1843,3734,3305
1842,3735,3285
1709,3819,3273
1625,3842,3285
1673,3731,3298
1734,3629,3318
1683,3614,3328
1625,3629,3351
1691,3597,3368
1842,3629,3384
1959,3753,3381
2059,3842,3384
2179,3783,3375
2275,3735,3351
2312,3824,3297
2384,3949,3253
2496,3932,3218
2492,3842,3187
2284,3781,3123
2059,3735,3055
2000,3650,2996
2059,3629,2957
2079,3670,2907
2059,3629,2858
2031,3465,2815
1950,3415,2793
1803,3548,2772
1734,3629,2760
1797,3502,2742
1842,3415,2727
1742,3526,2704
1625,3629,2694
1641,3519,2689
1734,3415,2694
1760,3511,2691
1734,3629,2694
1702,3510,2693
1625,3308,2694
1454,3261,2678
1300,3308,2661
1266,3230,2640
1300,3095,2628
1270,3091,2610
1192,3202,2595
1186,3207,2576
1300,3095,2563
1372,3010,2544
1300,3095,2530
1163,3200,2510
1192,3202,2497
1343,3077,2478
1409,2988,2464
1323,3009,2444
1300,3095,2431
1428,3126,2423
1517,3095,2431
1446,3071,2435
1409,3095,2431
1538,3054,2410
1625,2882,2398
1452,2717,2394
1300,2882,2398
1747,3593,2395
3034,5016,2398
4850,7337,2400
6826,10459,2398
8880,13394,2379
10836,14621,2365
11888,13352,2361
11052,10352,2365
8316,7113,2353
4984,4589,2333
2516,2867,2309
1300,1814,2300
773,1395,2294
433,1494,2300
264,1737,2302
325,1814,2300
414,1730,2281
325,1708,2267
143,1788,2260
108,1814,2267
238,1697,2267
325,1601,2267
266,1638,2263
217,1708,2267
276,1659,2265
325,1601,2267
216,1631,2264
108,1708,2267
167,1667,2264
325,1601,2267
308,1624,2265
108,1708,2267
-16,1696,2263
108,1601,2267
311,1579,2267
325,1708,2267
169,1840,2259
108,1814,2267
233,1669,2281
325,1601,2300
229,1661,2299
108,1708,2300
140,1647,2297
217,1601,2300
178,1655,2291
108,1708,2300
148,1653,2313
217,1601,2333
180,1649,2328
108,1708,2333
111,1661,2341
108,1601,2365
2,1611,2382
-108,1601,2431
-118,1483,2526
-108,1387,2694
-173,1393,2908
-217,1387,3187
-163,1296,3518
-108,1281,3910
-130,1378,4317
-108,1387,4731
19,1228,5117
108,1174,5487
51,1349,5814
0,1494,6111
92,1415,6349
217,1387,6538
224,1632,6649
217,1921,6702
342,1959,6695
542,1921,6669
670,2078,6613
758,2348,6538
904,2485,6433
1084,2561,6341
1205,2746,6262
1300,2988,6209
1446,3119,6151
1625,3202,6111
1756,3351,6089
1842,3522,6111
1939,3589,6147
2059,3629,6209
2141,3759,6270
2167,3949,6341
2192,4049,6391
2275,4056,6439
2367,4071,6469
2384,4162,6505
2349,4249,6515
2384,4269,6505
2478,4246,6457
2492,4269,6406
2400,4303,6334
2384,4269,6242
2511,4174,6109
2601,4162,5979
2508,4242,5847
2384,4269,5717
2371,4155,5552
2384,4056,5388
2311,4058,5220
2275,4056,5059
2352,3935,4874
2384,3842,4698
2227,3880,4526
2059,3949,4370
2069,3902,4197
2167,3842,4041
2149,3850,3897
2059,3842,3778
2033,3717,3652
2059,3629,3548
2017,3673,3463
1950,3735,3417
1961,3674,3374
2059,3629,3351
2163,3716,3336
2275,3842,3351
2397,3853,3365
2492,3842,3384
2537,3898,3392
2601,3949,3417
2690,3891,3436
2709,3842,3450
2574,3864,3434
2384,3842,3417
2276,3671,3397
2275,3522,3384
2291,3541,3353
2275,3629,3318
2230,3571,3270
2167,3415,3220
2065,3342,3151
1950,3415,3088
1868,3471,3032
1842,3415,2990
1814,3315,2939
1734,3308,2891
1633,3343,2847
1625,3308,2825
1729,3234,2806
1842,3308,2793
1842,3490,2770
1734,3522,2760
1572,3298,2753
1409,3095,2760
1293,3083,2759
1300,3095,2760
1384,2962,2754
1409,2882,2760
1330,2988,2760
1300,3095,2760
1364,2984,2743
1409,2882,2727
1333,2959,2706
1300,3095,2694
1365,3048,2676
1409,2988,2661
1332,3085,2641
1300,3202,2628
1412,3148,2611
1517,3095,2595
1475,3204,2574
1409,3308,2563
1430,3219,2546
1409,3095,2530
1217,3047,2506
1084,2988,2497
1390,3116,2495
2275,4056,2497
3627,6013,2480
5418,8538,2464
7712,11256,2456
10185,13981,2464
11831,15629,2465
11594,14515,2464
9410,10519,2458
6393,5977,2464
3793,3240,2466
2059,2348,2464
1000,1904,2446
433,1387,2431
250,1285,2422
217,1708,2431
143,2032,2436
108,1921,2431
186,1691,2409
217,1708,2398
92,1843,2397
0,1814,2398
68,1636,2381
108,1601,2365
-22,1776,2358
-108,1921,2365
-2,1829,2366
108,1708,2365
3,1729,2361
-108,1814,2365
-30,1764,2364
108,1708,2365
82,1769,2362
0,1814,2365
39,1698,2364
108,1601,2365
61,1689,2362
0,1814,2365
54,1780,2363
108,1708,2365
48,1753,2361
0,1814,2365
70,1757,2364
108,1708,2365
-5,1774,2357
-108,1814,2365
-56,1700,2377
0,1601,2398
-98,1653,2399
-217,1708,2398
-187,1603,2389
-108,1494,2398
-141,1536,2415
-217,1601,2464
-218,1512,2529
-217,1387,2628
-322,1371,2765
-433,1387,2990
-412,1318,3289
-325,1281,3647
-340,1350,4013
-433,1387,4402
-446,1269,4797
-325,1174,5191
-208,1252,5537
-217,1387,5848
-307,1397,6113
-325,1387,6341
-201,1508,6497
0,1708,6604
180,1828,6654
325,1921,6669
447,2102,6631
542,2348,6571
623,2501,6487
758,2561,6406
942,2657,6316
1084,2882,6242
1166,3136,6178
1300,3308,6144
1499,3398,6115
1625,3522,6111
1645,3694,6114
1734,3842,6144
1941,3931,6180
2059,4056,6242
1985,4208,6304
1950,4269,6374
2112,4192,6423
2275,4162,6472
2241,4270,6495
2167,4376,6505
2253,4332,6476
2384,4269,6439
2362,4310,6379
2275,4376,6308
2271,4330,6199
2275,4269,6078
2165,4273,5941
2059,4269,5815
2092,4183,5671
2167,4162,5519
2131,4246,5349
2059,4269,5191
2057,4133,5026
2059,4056,4862
1957,4132,4676
1842,4162,4501
1820,3984,4329
1842,3842,4172
1797,3925,4001
1734,4056,3844
1724,3951,3696
1734,3735,3581
1681,3662,3470
1625,3735,3384
1652,3730,3313
1734,3629,3285
1730,3571,3275
1625,3629,3285
1550,3669,3283
1625,3629,3285
1744,3576,3287
1734,3629,3318
1615,3722,3353
1625,3735,3384
1838,3649,3384
2059,3629,3384
2127,3728,3381
2167,3842,3384
2292,3852,3359
2384,3842,3318
2303,3862,3263
2167,3842,3220
2107,3715,3171
2059,3629,3121
1960,3669,3054
1950,3735,2990
2059,3690,2929
2059,3629,2891
1828,3630,2856
1625,3629,2825
1653,3548,2786
1734,3522,2760
1642,3598,2739
1517,3629,2727
1543,3504,2706
1625,3415,2694
1615,3501,2687
1625,3629,2694
1727,3606,2693
1734,3522,2694
1515,3479,2689
1300,3415,2694
1278,3267,2694
1300,3202,2694
1184,3276,2678
1084,3308,2661
1170,3174,2639
1300,3095,2628
1231,3196,2614
1084,3308,2595
1100,3206,2560
1300,3095,2530
1400,3160,2505
1300,3308,2497
1163,3269,2482
1192,3095,2464
1333,3040,2439
1409,3202,2431
1356,3356,2430
1300,3308,2431
1344,3148,2414
1409,3095,2398
1315,3069,2389
1084,2882,2398
1031,2775,2403
1517,3415,2398
2621,5051,2378
4226,7364,2365
6242,10114,2360
8452,13127,2365
10115,15228,2365
10294,14621,2365
8797,11086,2352
6501,6830,2333
4419,4079,2307
2817,2882,2300
1474,2070,2301
433,1387,2300
-12,1304,2280
108,1708,2267
337,1953,2264
325,1921,2267
163,1902,2251
108,1921,2234
157,1806,2225
108,1708,2234
-57,1803,2236
-108,1921,2234
24,1832,2229
108,1708,2234
-11,1733,2234
-108,1814,2234
-19,1751,2229
108,1708,2234
65,1803,2236
0,1921,2234
62,1884,2215
108,1814,2201
-8,1856,2194
-108,1921,2201
-13,1872,2201
108,1814,2201
37,1862,2196
-108,1921,2201
-101,1868,2200
0,1814,2201
-5,1865,2195
-108,1921,2201
-148,1865,2200
-108,1814,2201
-120,1870,2192
-217,1921,2201
-278,1831,2214
-217,1708,2234
-117,1684,2232
-108,1708,2234
-183,1660,2238
-217,1601,2267
-192,1602,2308
-217,1601,2398
-308,1501,2541
-325,1387,2760
-236,1360,3026
-217,1387,3351
-348,1350,3720
-433,1281,4140
-336,1283,4560
-217,1387,4961
-254,1477,5314
-325,1494,5651
-253,1499,5953
-108,1601,6209
-44,1744,6383
0,1814,6505
141,1816,6574
325,1921,6604
440,2150,6568
542,2348,6505
705,2427,6422
867,2561,6341
960,2834,6238
1084,3095,6144
1306,3203,6062
1517,3308,6012
1597,3526,5968
1625,3735,5947
1718,3791,5943
1842,3842,5979
1907,4038,6023
1950,4269,6078
2045,4321,6120
2167,4269,6177
2238,4312,6225
2275,4482,6275
2330,4598,6295
2384,4589,6308
2358,4545,6295
2275,4589,6275
2260,4671,6218
2384,4696,6144
2518,4638,6044
2492,4589,5947
2339,4554,5823
2275,4482,5684
2351,4377,5515
2384,4376,5355
2264,4464,5190
2167,4482,5027
2217,4351,4840
2275,4269,4665
2183,4327,4495
2059,4376,4337
2044,4264,4154
2059,4162,3975
1960,4204,3808
1842,4269,3680
1824,4177,3557
1842,4056,3450
1782,4039,3347
