II,V,ABP
1996,10652,4011
1964,10665,3960
1925,10657,3926
1906,10665,3900
1901,10651,3838
1906,10665,3780
1903,10659,3738
1906,10665,3720
1906,10647,3685
1906,10665,3660
1898,10669,3649
1906,10665,3660
1914,10599,3640
1906,10554,3600
1870,10528,3552
1848,10554,3540
1846,10552,3540
1848,10554,3540
1836,10537,3509
1848,10554,3480
1884,10549,3463
1906,10554,3480
1877,10537,3488
1848,10554,3480
1862,10554,3443
1906,10554,3420
1918,10494,3410
1906,10443,3420
1896,10403,3419
1906,10443,3420
1909,10494,3414
1906,10554,3420
1901,10554,3418
1906,10554,3420
1905,10537,3414
1906,10554,3420
1904,10549,3419
1906,10554,3420
1902,10536,3412
1906,10554,3420
1907,10552,3424
1906,10554,3420
1897,10530,3387
1906,10554,3360
1931,10566,3347
1964,10554,3360
1972,10473,3363
1964,10443,3360
1953,10473,3349
1964,10554,3360
1971,10565,3366
1964,10554,3360
1947,10531,3325
1964,10554,3300
2002,10550,3290
2021,10554,3300
1994,10539,3298
1964,10554,3300
1958,10544,3297
1964,10554,3300
1939,10544,3293
1906,10554,3300
1892,10540,3304
1906,10554,3300
1910,10553,3266
1906,10554,3240
1900,10495,3229
1906,10443,3240
1907,10404,3239
1906,10443,3240
1902,10493,3236
1906,10554,3240
1905,10557,3234
1906,10554,3240
1902,10533,3243
1906,10554,3240
1906,10555,3208
1906,10554,3180
1901,10527,3166
1906,10554,3180
1908,10571,3183
1906,10554,3180
1896,10465,3170
1906,10443,3180
1933,10484,3186
1964,10554,3180
1969,10548,3145
1964,10554,3120
1958,10561,3110
1964,10554,3120
1964,10468,3119
1964,10443,3120
1960,10490,3117
1964,10554,3120
1963,10498,3114
1964,10443,3120
1960,10459,3124
1964,10554,3120
1963,10574,3087
1964,10554,3060
1959,10525,3049
1964,10554,3060
1966,10554,3060
1964,10554,3060
1954,10536,3055
1964,10554,3060
1990,10548,3057
2021,10554,3060
2027,10540,3058
2021,10554,3060
2015,10546,3053
2021,10554,3060
2023,10540,3064
2021,10554,3060
2017,10547,3027
2021,10554,3000
2022,10537,2988
2021,10554,3000
2016,10554,3001
2021,10554,3000
2026,10523,2993
2021,10554,3000
1993,10608,2999
1964,10665,3000
1950,10654,2994
1964,10665,3000
1973,10673,3000
1964,10665,3000
1931,10583,2992
1906,10554,3000
1896,10589,3005
1906,10665,3000
1909,10664,2966
1906,10665,2940
1898,10665,2930
1906,10665,2940
1911,10588,2939
1906,10554,2940
1891,10588,2937
1906,10665,2940
1941,10633,2934
1964,10554,2940
1939,10498,2943
1906,10554,2940
1893,10619,2908
1906,10665,2880
1911,10649,2868
1906,10665,2880
1884,10726,2882
1848,10887,2880
1800,11061,2873
1790,11221,2880
1846,11292,2881
1964,11332,2880
2101,11304,2872
2252,11221,2880
2405,11016,2885
2541,10776,2880
2609,10548,2846
2599,10443,2820
2524,10411,2809
2426,10443,2820
2312,10441,2821
2195,10443,2820
2084,10422,2815
2021,10443,2820
1988,10445,2818
1964,10443,2820
1921,10415,2817
1906,10443,2820
1912,10496,2816
1906,10554,2820
1847,10553,2819
1790,10554,2820
1774,10547,2813
1790,10554,2820
1793,10530,2825
1790,10554,2820
1778,10617,2787
1733,10776,2760
1644,11041,2749
1617,11554,2760
1794,12235,2761
2310,12776,2760
3222,12589,2754
4447,11443,2760
5633,9626,2759
6295,7888,2760
6149,6647,2755
5371,5888,2760
4397,5321,2759
3581,4999,2760
3017,5105,2755
2657,5777,2760
2407,6784,2760
2195,7888,2760
1967,8857,2753
1733,9665,2760
1528,10248,2765
1386,10665,2760
1289,10917,2727
1213,11110,2700
1142,11229,2689
1097,11332,2700
1086,11378,2701
1097,11443,2700
1099,11492,2694
1097,11554,2700
1090,11558,2699
1097,11554,2700
1096,11537,2696
1097,11554,2700
1094,11552,2698
1097,11554,2700
1096,11539,2697
1097,11554,2700
1095,11551,2697
1097,11554,2700
1095,11530,2697
1097,11554,2700
1097,11593,2697
1097,11665,2700
1093,11675,2696
1097,11665,2700
1116,11631,2698
1155,11665,2700
1191,11709,2696
1213,11776,2700
1212,11811,2699
1213,11887,2700
1230,11948,2694
1271,11998,2700
1308,11978,2703
1328,11998,2700
1326,12073,2669
1328,12221,2640
1346,12304,2624
1386,12332,2640
1421,12300,2648
1444,12332,2640
1459,12412,2621
1502,12554,2640
1562,12638,2676
1617,12665,2700
1644,12631,2687
1675,12665,2700
1725,12729,2749
1790,12776,2820
1847,12689,2867
1906,12554,2940
1966,12412,3065
2021,12332,3240
2067,12226,3396
2137,12109,3540
2229,11940,3681
2310,11776,3840
2346,11589,3972
2368,11443,4080
2399,11278,4164
2426,11110,4260
2409,10904,4351
2368,10776,4440
2330,10703,4502
2310,10665,4560
2284,10553,4613
2252,10443,4680
2219,10350,4723
2195,10332,4740
2166,10313,4729
2137,10332,4740
2105,10333,4767
2079,10332,4800
2047,10266,4802
2021,10221,4800
2008,10195,4794
2021,10221,4800
2032,10216,4793
2021,10221,4800
1984,10208,4803
1964,10221,4800
1963,10208,4764
1964,10221,4740
1934,10215,4731
1906,10221,4740
1897,10196,4716
1906,10221,4680
1904,10265,4639
1906,10332,4620
1908,10337,4590
1906,10332,4560
1893,10313,4521
1906,10332,4500
1941,10327,4471
1964,10332,4440
1938,10317,4396
1906,10332,4380
1899,10326,4376
1906,10332,4380
1883,10313,4353
1848,10332,4320
1833,10363,4281
1848,10443,4260
1855,10502,4228
1848,10554,4200
1838,10551,4163
1848,10554,4140
1856,10540,4108
1848,10554,4080
1816,10545,4042
1790,10554,4020
1782,10542,3990
1790,10554,3960
1792,10544,3918
1790,10554,3900
1786,10543,3895
1790,10554,3900
1790,10544,3874
1790,10554,3840
1787,10543,3798
1790,10554,3780
1789,10544,3769
1790,10554,3780
1787,10543,3785
1790,10554,3780
1790,10544,3745
1790,10554,3720
1787,10541,3708
1790,10554,3720
1791,10547,3720
1790,10554,3720
1785,10538,3713
1790,10554,3720
1796,10552,3718
1790,10554,3720
1760,10529,3713
1733,10554,3720
1723,10569,3719
1733,10554,3720
1735,10468,3711
1733,10443,3720
1728,10480,3724
1733,10554,3720
1732,10553,3686
1733,10554,3660
1730,10553,3648
1733,10554,3660
1731,10480,3660
1733,10443,3660
1730,10468,3653
1733,10554,3660
1731,10568,3659
1733,10554,3660
1731,10529,3653
1733,10554,3660
1730,10552,3659
1733,10554,3660
1731,10537,3652
1733,10554,3660
1730,10547,3664
1733,10554,3660
1731,10540,3627
1733,10554,3600
1729,10545,3587
1733,10554,3600
1733,10542,3602
1733,10554,3600
1728,10543,3591
1733,10554,3600
1737,10569,3604
1733,10665,3600
1703,10807,3568
1675,10998,3540
1675,11131,3524
1733,11221,3540
1832,11265,3549
1964,11332,3540
2122,11299,3502
2310,11110,3480
2472,10779,3472
2541,10554,3480
2500,10502,3474
2426,10554,3480
2367,10514,3483
2310,10443,3480
2206,10400,3446
2079,10443,3420
1970,10447,3410
1906,10443,3420
1860,10428,3417
1848,10443,3420
1849,10434,3421
1848,10443,3420
1817,10440,3389
1790,10443,3360
1768,10452,3345
1733,10554,3360
1665,10655,3364
1617,10665,3360
1612,10560,3349
1617,10554,3360
1575,10677,3367
1502,10887,3360
1446,11170,3324
1502,11776,3300
1806,12618,3291
2541,13109,3300
3724,12405,3296
5082,10443,3300
6127,8019,3301
6468,6221,3300
6028,5313,3269
5082,4888,3240
4056,4518,3226
3292,4444,3240
2854,4984,3244
2599,6110,3240
2353,7348,3229
2079,8443,3240
1819,9310,3247
1617,9999,3240
1457,10450,3204
1328,10776,3180
1224,11021,3172
1155,11221,3180
1113,11290,3176
1097,11332,3180
1093,11371,3182
1097,11443,3180
1095,11445,3148
1097,11443,3120
1092,11432,3107
1097,11443,3120
1095,11424,3122
1097,11443,3120
1095,11488,3112
1097,11554,3120
1096,11559,3121
1097,11554,3120
1095,11538,3111
1097,11554,3120
1097,11542,3125
1097,11554,3120
1092,11547,3086
1097,11554,3060
1117,11527,3049
1155,11554,3060
1191,11598,3060
1213,11665,3060
1212,11662,3055
1213,11665,3060
1230,11685,3056
1271,11776,3060
1309,11838,3058
1328,11887,3060
1325,11908,3052
1328,11998,3060
1348,12104,3065
1386,12221,3060
1418,12270,3024
1444,12332,3000
1467,12410,2991
1502,12554,3000
1533,12673,2993
1559,12776,3000
1579,12826,3022
1617,12887,3060
1672,12901,3066
1733,12887,3060
1771,12815,3062
1790,12776,3120
1807,12729,3204
1848,12665,3300
1906,12505,3378
1964,12332,3480
1998,12151,3611
2021,11998,3780
2044,11785,3937
2079,11554,4080
2113,11302,4196
2137,11110,4320
2123,10923,4439
2079,10776,4560
2030,10633,4655
2021,10554,4740
2034,10484,4800
2021,10443,4860
1960,10369,4911
1906,10332,4980
1892,10306,5043
1906,10332,5100
1904,10332,5128
1906,10332,5160
1927,10275,5189
1964,10221,5220
1973,10172,5221
1964,10221,5220
1953,10289,5213
1964,10332,5220
1967,10270,5215
1964,10221,5220
1952,10198,5217
1964,10221,5220
1968,10201,5210
1964,10221,5220
1945,10263,5225
1964,10332,5220
1996,10326,5180
2021,10332,5160
2019,10361,5155
2079,10443,5160
2222,10464,5127
2426,10443,5100
2615,10369,5088
2830,10332,5100
3095,10362,5079
3407,10554,5040
3717,10858,4992
4043,11221,4980
4402,11538,4976
4793,11887,4980
5206,12295,4954
5660,12776,4920
6118,13165,4874
6526,13443,4860
6926,13669,4856
7450,13998,4860
8081,14267,4831
8605,14220,4800
8858,13660,4762
8894,12776,4740
8771,11723,4706
8374,10554,4680
7575,9188,4645
6468,7888,4620
5242,7044,4584
3985,6999,4560
2727,7622,4528
1617,8554,4500
817,9299,4460
347,9665,4440
69,9714,4415
-116,9776,4380
-252,9961,4311
-347,10221,4260
-422,10363,4224
-462,10443,4200
-488,10509,4157
-520,10665,4140
-572,10859,4139
-578,11110,4140
-516,11261,4103
-404,11221,4080
-312,10941,4076
-231,10665,4080
-162,10532,4045
-116,10554,4020
-141,10563,4014
-231,10554,4020
-337,10534,3987
-404,10554,3960
-432,10546,3952
-462,10554,3960
-533,10551,3931
-635,10554,3900
-704,10495,3885
-693,10443,3900
-638,10410,3901
-635,10443,3900
-729,10450,3894
-866,10443,3900
-958,10409,3894
-982,10443,3900
-993,10494,3902
-1040,10554,3900
-1110,10549,3867
-1155,10554,3840
-1162,10547,3826
-1155,10554,3840
-1159,10527,3842
-1155,10554,3840
-1117,10604,3830
-1040,10665,3840
-937,10655,3844
-809,10665,3840
-649,10703,3807
-462,10776,3780
-263,10783,3765
-58,10776,3780
147,10759,3786
347,10776,3780
543,10765,3745
751,10776,3720
963,10775,3705
1155,10776,3720
1308,10716,3724
1444,10665,3720
1587,10603,3703
1733,10554,3720
1843,10472,3751
1906,10443,3780
1936,10436,3773
1964,10443,3780
1995,10380,3819
2021,10332,3900
2028,10306,3966
2021,10332,4020
2013,10322,4063
2021,10332,4140
2044,10361,4227
2079,10443,4320
2111,10466,4383
2137,10443,4440
2143,10395,4490
2137,10443,4560
2128,10516,4623
2137,10554,4680
2144,10484,4709
2137,10443,4740
2120,10468,4764
2137,10554,4800
2175,10569,4827
2195,10554,4860
2166,10528,4869
2137,10554,4860
2133,10553,4822
2137,10554,4800
2108,10536,4792
2079,10554,4800
2073,10548,4777
2079,10554,4740
2055,10538,4696
2021,10554,4680
2006,10548,4657
2021,10554,4620
2028,10536,4552
2021,10554,4500
2011,10554,4462
2021,10554,4440
2028,10523,4388
2021,10554,4320
2007,10607,4244
2021,10665,4200
2053,10653,4167
2079,10665,4140
2091,10702,4084
2137,10776,4020
2224,10815,3947
2310,10887,3900
2331,10956,3862
2310,10998,3840
2294,10937,3807
2310,10887,3780
2320,10871,3745
2310,10887,3720
2295,10830,3685
2310,10776,3660
2325,10748,3626
2310,10776,3600
2265,10770,3563
2252,10776,3540
2282,10773,3526
2310,10776,3540
2271,10714,3547
2195,10665,3540
2139,10638,3504
2137,10665,3480
2144,10662,3470
2137,10665,3480
2122,10651,3478
2137,10665,3480
2154,10654,3476
2137,10665,3480
2073,10660,3473
2021,10665,3480
2010,10610,3483
2021,10554,3480
2001,10508,3447
1964,10554,3420
1944,10617,3408
1964,10665,3420
1978,10619,3421
1964,10554,3420
1924,10476,3413
1906,10443,3420
1920,10413,3419
1964,10443,3420
2000,10489,3414
2021,10554,3420
2022,10557,3419
2021,10554,3420
2019,10536,3411
2021,10554,3420
2020,10548,3425
2021,10554,3420
2019,10540,3385
2021,10554,3360
2020,10546,3349
2021,10554,3360
2019,10541,3359
2021,10554,3360
2020,10546,3356
2021,10554,3360
2018,10540,3354
2021,10554,3360
2023,10548,3363
2021,10554,3360
1999,10536,3328
1964,10554,3300
1924,10558,3286
1906,10554,3300
1902,10488,3303
1906,10443,3300
1887,10416,3289
1848,10443,3300
1804,10441,3306
1790,10443,3300
1795,10425,3265
1790,10443,3240
1758,10439,3230
1733,10443,3240
1725,10424,3238
1733,10443,3240
1746,10443,3237
1790,10443,3240
1841,10414,3234
1848,10443,3240
1801,10493,3244
1790,10554,3240
1861,10548,3206
1964,10554,3180
2013,10584,3169
2021,10665,3180
2025,10689,3179
2021,10665,3180
1973,10588,3176
1906,10554,3180
1861,10535,3174
1848,10554,3180
1825,10547,3183
1790,10554,3180
1753,10541,3147
1733,10554,3120
1722,10545,3107
1733,10554,3120
1742,10541,3122
1733,10554,3120
1696,10545,3112
1675,10554,3120
1676,10541,3121
1675,10554,3120
1644,10546,3111
1617,10554,3120
1611,10538,3126
1617,10554,3120
1609,10551,3085
1617,10554,3060
1662,10528,3051
1733,10554,3060
1777,10599,3057
1790,10665,3060
1787,10669,3062
1790,10665,3060
1791,10647,3029
1790,10665,3000
1786,10659,2987
1790,10665,3000
1791,10651,3002
1790,10665,3000
1787,10656,2992
1790,10665,3000
1777,10652,3001
1733,10665,3000
1663,10656,2991
1617,10665,3000
1609,10651,3005
1617,10665,3000
1612,10657,2967
1617,10665,2940
1642,10649,2928
1675,10665,2940
1678,10662,2942
1675,10665,2940
1689,10640,2933
1733,10665,2940
1769,10709,2941
1790,10776,2940
1792,10781,2932
1790,10776,2940
1785,10757,2945
1790,10776,2940
1794,10766,2907
1790,10776,2880
1764,10825,2868
1733,10998,2880
1699,11190,2882
1675,11332,2880
1672,11370,2873
1733,11443,2880
1858,11533,2881
2021,11554,2880
2175,11338,2872
2310,10998,2880
2402,10685,2885
2426,10554,2880
2379,10524,2846
2310,10554,2820
2219,10550,2809
2079,10554,2820
1901,10535,2821
1790,10554,2820
1774,10552,2814
1790,10554,2820
1756,10533,2819
1733,10554,2820
1758,10594,2815
1790,10665,2820
1749,10683,2819
1675,10665,2820
1629,10658,2815
1617,10776,2820
1604,10859,2820
1617,10776,2820
1642,10622,2813
1617,10776,2820
1525,11181,2825
1502,11554,2820
1682,11882,2787
2137,12554,2760
2918,13200,2749
4043,12776,2760
5244,10819,2761
6006,8443,2760
5977,6883,2754
5313,6221,2760
4436,5698,2758
3638,5221,2760
2993,5215,2756
2541,5888,2760
2286,6858,2757
2137,7888,2760
1959,8876,2758
1733,9776,2760
1509,10394,2756
1328,10776,2760
1183,11011,2759
1097,11221,2760
1078,11347,2753
1097,11443,2760
1104,11492,2765
1097,11554,2760
1090,11559,2727
1097,11554,2700
1096,11524,2689
1097,11554,2700
1093,11604,2701
1097,11665,2700
1096,11668,2694
1097,11665,2700
1095,11652,2699
1097,11665,2700
1094,11651,2696
1097,11665,2700
1114,11695,2698
1155,11776,2700
1194,11798,2697
1213,11776,2700
1209,11725,2697
1213,11776,2700
1221,11851,2697
1213,11887,2700
1176,11806,2696
1155,11776,2700
1174,11847,2698
1213,11998,2700
1222,12040,2694
1213,11998,2700
1222,11938,2700
1271,11998,2700
1316,12102,2691
1328,12221,2700
1314,12273,2707
1328,12332,2700
1381,12374,2660
1444,12443,2640
1477,12485,2655
1502,12554,2700
1545,12606,2714
1617,12665,2700
1684,12664,2678
1733,12665,2700
1761,12651,2750
1790,12665,2820
1834,12623,2874
1906,12554,2940
1976,12432,3030
2021,12332,3180
2055,12214,3356
2137,12109,3540
2246,11948,3694
2310,11776,3840
2302,11583,3966
2310,11443,4080
2374,11283,4166
2426,11110,4260
2384,10899,4351
2310,10776,4440
2287,10710,4499
2310,10665,4560
2301,10541,4619
2252,10443,4680
2192,10401,4711
2137,10443,4740
2070,10447,4766
2021,10443,4800
2008,10421,4805
2021,10443,4800
2023,10437,4789
2021,10443,4800
2021,10427,4802
2021,10443,4800
2013,10435,4788
2021,10443,4800
2035,10429,4807
2021,10443,4800
1960,10435,4760
1906,10443,4740
1891,10428,4737
1906,10443,4740
1906,10438,4706
1906,10443,4680
1909,10423,4670
1906,10443,4680
1874,10447,4656
1848,10443,4620
1844,10405,4580
1848,10443,4560
1823,10509,4528
1790,10554,4500
1777,10489,4464
1790,10443,4440
1796,10463,4404
1790,10554,4380
1783,10573,4348
1790,10554,4320
1794,10523,4278
1790,10554,4260
1781,10560,4255
1790,10554,4260
1816,10522,4233
1848,10554,4200
1857,10603,4162
1848,10665,4140
1837,10667,4106
1848,10665,4080
1859,10648,4046
1848,10665,4020
1812,10658,3983
1790,10665,3960
1789,10651,3931
1790,10665,3900
1763,10656,3855
1733,10665,3840
1720,10653,3840
1733,10665,3840
1737,10655,3804
1733,10665,3780
1726,10654,3774
1733,10665,3780
1736,10655,3751
1733,10665,3720
1725,10654,3705
1733,10665,3720
1738,10655,3722
1733,10665,3720
1718,10653,3712
1733,10665,3720
1769,10656,3717
1790,10665,3720
1766,10651,3715
1733,10665,3720
1721,10659,3715
1733,10665,3720
1733,10647,3718
1733,10665,3720
1734,10668,3712
1733,10665,3720
1705,10600,3724
1675,10554,3720
1662,10527,3686
1675,10554,3660
1681,10553,3648
1675,10554,3660
1666,10534,3660
1675,10554,3660
1681,10553,3653
1675,10554,3660
1661,10527,3659
1675,10554,3660
1708,10597,3653
1733,10665,3660
1727,10672,3659
1733,10665,3660
1762,10641,3651
1790,10665,3660
1771,10672,3665
1733,10665,3660
1714,10598,3624
1733,10554,3600
1745,10524,3591
1733,10554,3600
1698,10590,3595
1675,10665,3600
1667,10718,3603
1675,10776,3600
1676,10836,3566
1675,10998,3540
1681,11187,3530
1733,11332,3540
1846,11344,3536
2021,11332,3540
2209,11268,3542
2368,11110,3540
2473,10801,3506
2541,10554,3480
2568,10478,3470
2541,10554,3480
2444,10575,3476
2310,10554,3480
2179,10521,3482
2079,10554,3480
1988,10557,3447
1906,10554,3420
1827,10539,3409
1790,10554,3420
1783,10547,3418
1790,10554,3420
1773,10548,3420
1733,10554,3420
1671,10571,3390
1617,10665,3360
1593,10718,3343
1617,10665,3360
1641,10559,3368
1617,10665,3360
1540,10959,3324
1502,11332,3300
1594,11789,3288
1906,12554,3300
2518,13245,3302
3523,12998,3300
4846,11266,3290
6122,8777,3300
6778,6716,3305
6468,5666,3300
5387,5146,3266
4158,4666,3240
3285,4288,3228
2830,4555,3240
2543,5580,3241
2252,6999,3240
1963,8251,3232
1733,9221,3240
1532,9960,3241
1328,10554,3240
1144,10908,3231
1040,11110,3240
1004,11223,3246
982,11332,3240
941,11373,3204
924,11443,3180
947,11541,3172
982,11665,3180
981,11684,3176
982,11665,3180
1003,11643,3183
1040,11665,3180
1042,11661,3146
1040,11665,3120
1060,11657,3110
1097,11665,3120
1107,11646,3117
1097,11665,3120
1089,11703,3121
1097,11776,3120
1099,11785,3089
1097,11776,3060
1094,11747,3047
1097,11776,3060
1096,11782,3062
1097,11776,3060
1097,11733,3052
1097,11776,3060
1090,11873,3061
1097,11998,3060
1136,12017,3051
1213,11998,3060
1288,11994,3066
1328,12109,3060
1325,12239,3024
1328,12332,3000
1368,12321,2990
1444,12332,3000
1513,12396,2996
1559,12554,3000
1585,12682,2999
1617,12776,3000
1665,12812,2987
1733,12887,3000
1781,12951,3029
1790,12998,3060
1773,12954,3055
1790,12887,3060
1849,12776,3096
1906,12665,3180
1913,12526,3265
1906,12443,3360
1938,12351,3462
2021,12221,3600
2099,11986,3744
2137,11776,3900
2137,11599,4047
2137,11443,4200
2139,11208,4328
2137,10998,4440
2112,10848,4525
2079,10776,4620
2045,10661,4711
2021,10554,4800
1993,10465,4859
1964,10443,4920
1931,10389,4977
1906,10332,5040
1878,10252,5074
1848,10221,5100
1813,10196,5119
1790,10221,5160
1781,10222,5192
1790,10221,5220
1793,10191,5221
1790,10221,5220
1780,10240,5211
1790,10221,5220
1798,10125,5220
1790,10110,5220
1753,10162,5208
1733,10221,5220
1727,10158,5227
1733,10110,5220
1721,10130,5178
1733,10221,5160
1759,10231,5158
1790,10221,5160
1797,10197,5124
1848,10221,5100
1977,10243,5093
2195,10332,5100
2423,10387,5069
2657,10332,5040
2913,10179,5026
3234,10221,5040
3568,10575,5020
3869,11110,4980
4153,11539,4930
4505,11887,4920
4920,12274,4919
5313,12776,4920
5647,13214,4890
6006,13554,4860
6451,13871,4822
6930,14331,4800
7390,14763,4766
7854,14887,4740
8287,14452,4704
8490,13554,4680
8268,12289,4646
7681,10776,4620
6985,9111,4584
6353,7666,4560
5710,6737,4526
4909,6444,4500
3936,6574,4464
2945,6999,4440
2053,7600,4406
1271,8332,4380
581,8982,4344
58,9443,4320
-252,9653,4288
-404,9776,4260
-523,9903,4221
-635,10110,4200
-732,10256,4172
-809,10332,4140
-906,10371,4093
-982,10554,4080
-980,10781,4082
-866,10887,4080
-713,10712,4041
-578,10443,4020
-500,10252,4017
-462,10221,4020
-471,10218,3985
-520,10221,3960
-591,10208,3955
-635,10221,3960
-638,10209,3928
-635,10221,3900
-657,10219,3891
-693,10221,3900
-719,10189,3873
-751,10221,3840
-805,10280,3822
-866,10332,3840
-902,10278,3845
-924,10221,3840
-967,10191,3827
-1040,10221,3840
-1111,10213,3846
-1155,10221,3840
-1182,10245,3804
-1213,10332,3780
-1252,10391,3770
-1271,10443,3780
-1254,10475,3778
-1213,10554,3780
-1181,10614,3776
-1155,10665,3780
-1101,10688,3773
-982,10776,3780
-813,10889,3783
-635,10998,3780
-470,11011,3746
-289,10998,3720
-71,10977,3707
173,10998,3720
410,10992,3719
635,10998,3720
863,10990,3713
1097,10998,3720
1316,10950,3716
1502,10887,3720
1655,10807,3716
1790,10776,3720
1914,10728,3711
2021,10665,3720
2098,10539,3737
2137,10443,3780
2142,10395,3828
2137,10443,3900
2134,10469,3963
2137,10443,4020
2137,10350,4062
2137,10332,4140
2135,10373,4233
2137,10443,4320
2136,10440,4370
2137,10443,4440
2135,10443,4530
2137,10443,4620
2135,10370,4654
2137,10332,4680
2135,10354,4726
2137,10443,4800
2134,10462,4842
2137,10443,4860
2136,10411,4857
2137,10443,4860
2133,10452,4851
2137,10443,4860
2139,10406,4865
2137,10443,4860
2112,10503,4821
2079,10554,4800
2042,10505,4796
2021,10443,4800
2012,10404,4769
2021,10443,4740
2026,10455,4711
2021,10443,4680
2010,10405,4613
2021,10443,4560
2035,10500,4525
2021,10554,4500
1961,10543,4438
1906,10554,4380
1889,10560,4339
1906,10554,4320
1912,10477,4267
1906,10443,4200
1899,10470,4129
1906,10554,4080
1906,10568,4018
1906,10554,3960
1919,10528,3910
1964,10554,3900
2007,10554,3882
2021,10554,3840
1995,10534,3764
1964,10554,3720
1937,10553,3711
1906,10554,3720
1847,10531,3693
1790,10554,3660
1768,10563,3626
1790,10554,3600
1807,10480,3558
1790,10443,3540
1748,10429,3539
1733,10443,3540
1755,10419,3504
1790,10443,3480
1798,10492,3476
1790,10554,3480
1797,10544,3447
1848,10554,3420
1928,10593,3413
2021,10665,3420
2094,10669,3392
2137,10665,3360
2142,10655,3344
2137,10665,3360
2132,10609,3363
2137,10554,3360
2137,10518,3352
2137,10554,3360
2121,10566,3359
2079,10554,3360
1998,10486,3355
1906,10443,3360
1828,10415,3357
1790,10443,3360
1781,10448,3356
1790,10443,3360
1794,10409,3356
1790,10443,3360
1778,10498,3357
1790,10554,3360
1851,10541,3356
1964,10554,3360
2074,10593,3357
2137,10665,3360
2138,10671,3355
2137,10665,3360
2175,10647,3359
2252,10665,3360
2291,10657,3353
2252,10665,3360
2171,10659,3364
2137,10665,3360
2146,10611,3327
2137,10554,3300
2073,10511,3287
2021,10554,3300
2018,10580,3303
2021,10554,3300
1970,10458,3290
1906,10443,3300
1884,10491,3305
1906,10554,3300
1912,10536,3266
1906,10554,3240
1917,10610,3227
1964,10665,3240
2002,10605,3243
2021,10554,3240
2036,10573,3229
2079,10665,3240
2123,10683,3247
2137,10665,3240
2106,10639,3204
2079,10665,3180
2074,10662,3172
2079,10665,3180
2056,10655,3176
2021,10665,3180
1988,10615,3182
1964,10554,3180
1929,10504,3147
1906,10554,3120
1899,10622,3108
1906,10665,3120
1902,10608,3120
1906,10554,3120
1927,10524,3116
1964,10554,3120
1977,10553,3114
1964,10554,3120
1930,10537,3123
1906,10554,3120
1894,10547,3087
1906,10554,3060
1931,10540,3049
1964,10554,3060
1975,10545,3060
1964,10554,3060
1930,10542,3055
1906,10554,3060
1897,10543,3057
1906,10554,3060
1908,10544,3058
1906,10554,3060
1900,10541,3053
1906,10554,3060
1909,10546,3064
1906,10554,3060
1896,10538,3027
1906,10554,3000
1932,10551,2988
1964,10554,3000
1969,10529,3002
1964,10554,3000
1973,10598,2993
2021,10665,3000
2067,10670,3001
2079,10665,3000
2064,10645,2991
2079,10665,3000
2121,10661,3005
2137,10665,3000
2084,10648,2966
2021,10665,2940
2002,10661,2929
2021,10665,2940
2011,10644,2941
1964,10665,2940
1915,10671,2934
1906,10665,2940
1911,10595,2939
1906,10554,2940
1875,10534,2934
1848,10554,2940
1837,10541,2940
1848,10554,2940
1853,10554,2932
1848,10554,2940
1838,10516,2945
1848,10554,2940
1872,10648,2907
1906,10776,2880
1933,10860,2869
1964,10998,2880
1991,11172,2881
2021,11332,2880
2059,11357,2875
2137,11332,2880
2266,11254,2878
2426,11110,2880
2534,10821,2877
2541,10554,2880
2460,10416,2876
2368,10443,2880
2288,10459,2879
2195,10443,2880
2051,10402,2873
1906,10443,2880
1811,10496,2885
1790,10554,2880
1787,10556,2847
1790,10554,2820
1785,10538,2809
1790,10554,2820
1791,10551,2821
1790,10554,2820
1768,10571,2814
1733,10665,2820
1708,10714,2819
1733,10665,2820
1763,10567,2815
1733,10665,2820
1629,10922,2819
1559,11221,2820
1629,11539,2815
1906,12109,2820
2449,12706,2820
3350,12665,2820
4550,11427,2813
5718,9443,2820
6341,7651,2825
6122,6666,2820
5209,6191,2787
4100,5777,2760
3242,5338,2749
2772,5333,2760
2539,6010,2761
2368,7221,2760
2188,8451,2754
2021,9443,2760
1856,10139,2758
1675,10665,2760
1495,11004,2756
1386,11221,2760
1351,11333,2758
1328,11443,2760
1252,11505,2756
1155,11554,2760
1096,11546,2757
1097,11554,2760
1102,11542,2756
1097,11554,2760
1084,11545,2758
1097,11554,2760
1105,11546,2755
1097,11554,2760
1080,11541,2759
1097,11554,2760
1152,11552,2753
1213,11554,2760
1230,11527,2765
1213,11554,2760
1197,11599,2727
1213,11665,2700
1228,11665,2689
1213,11665,2700
1171,11649,2701
1155,11665,2700
1178,11648,2694
1213,11665,2700
1219,11696,2698
1213,11776,2700
1225,11796,2696
1271,11776,2700
1312,11726,2697
1328,11776,2700
1322,11880,2697
1328,11998,2700
1351,12013,2695
1386,11998,2700
1430,11970,2699
1502,11998,2700
1576,12030,2692
1617,12109,2700
1611,12171,2702
1617,12221,2700
1665,12204,2684
1733,12221,2700
1768,12263,2748
1790,12332,2820
1833,12306,2874
1906,12221,2940
1970,12089,3034
2021,11998,3180
2069,11887,3332
2137,11776,3480
2218,11639,3617
2310,11554,3780
2385,11456,3940
2426,11332,4080
2427,11137,4171
2426,10998,4260
2429,10918,4349
2426,10887,4440
2396,10786,4499
2368,10665,4560
2343,10529,4620
2310,10443,4680
