III,V,PLETH
2349,2809,2419
2321,2837,2425
2334,2842,2411
2348,2868,2390
2320,2927,2378
2321,2992,2390
2362,2997,2398
2375,2961,2390
2308,2933,2366
2266,2961,2356
2309,3003,2356
2375,3022,2356
2358,2993,2337
2321,2961,2322
2353,2954,2318
2457,2992,2322
2538,3030,2307
2594,3053,2288
2659,3058,2277
2757,3084,2288
2850,3118,2293
2949,3146,2288
3056,3153,2267
3167,3177,2254
3235,3203,2247
3276,3207,2254
3322,3177,2255
3413,3177,2254
3504,3213,2248
3549,3238,2254
3519,3189,2256
3467,3115,2254
3433,3074,2244
3440,3084,2254
3467,3097,2274
3522,3115,2288
3568,3133,2271
3576,3146,2254
3540,3121,2247
3522,3084,2254
3526,3054,2251
3522,3053,2254
3495,3069,2266
3522,3115,2288
3588,3152,2292
3604,3146,2288
3513,3077,2282
3440,3022,2288
3461,3027,2288
3522,3084,2288
3508,3110,2284
3467,3084,2288
3464,3033,2286
3495,3022,2288
3484,3045,2285
3467,3084,2288
3483,3111,2286
3522,3146,2288
3511,3165,2285
3467,3146,2288
3418,3077,2286
3385,3022,2288
3352,3008,2285
3358,3022,2288
3398,3019,2285
3440,3022,2288
3424,3037,2284
3385,3053,2288
3364,3036,2286
3385,3022,2288
3395,3030,2282
3385,3053,2288
3368,3044,2297
3385,3022,2322
3408,3009,2347
3413,3022,2390
3385,3026,2444
3385,3022,2527
3413,3012,2620
3440,3022,2732
3424,3043,2834
3413,3084,2937
3430,3119,3037
3467,3146,3176
3472,3154,3338
3467,3177,3517
3477,3207,3682
3522,3238,3859
3572,3243,4042
3631,3238,4235
3668,3223,4404
3658,3207,4576
3589,3175,4745
3522,3146,4918
3485,3113,5059
3467,3084,5191
3424,3035,5310
3385,2992,5430
3353,2959,5521
3331,2961,5601
3290,2962,5665
3276,2961,5737
3294,2950,5793
3331,2961,5840
3312,2961,5859
3249,2930,5874
3196,2883,5873
3222,2899,5874
3241,2946,5856
3140,2930,5840
2889,2825,5814
2594,2776,5805
2279,2867,5788
1993,3084,5771
1978,3428,5733
2594,4009,5703
3732,4763,5666
4778,5397,5635
5220,5657,5582
5215,5613,5532
5167,5396,5474
5215,4996,5430
5235,4374,5374
5215,3732,5327
5144,3294,5271
4887,3084,5225
4346,2948,5158
3740,2837,5088
3333,2764,5008
3140,2714,4952
2977,2631,4898
2812,2560,4849
2714,2541,4776
2703,2560,4713
2688,2549,4653
2648,2529,4610
2607,2529,4545
2594,2560,4474
2586,2567,4393
2594,2560,4337
2597,2548,4282
2594,2560,4235
2569,2562,4164
2566,2560,4098
2580,2549,4031
2594,2560,3995
2575,2576,3961
2566,2591,3927
2568,2586,3870
2566,2591,3825
2533,2602,3781
2512,2621,3756
2512,2630,3729
2512,2652,3722
2471,2675,3709
2430,2683,3688
2411,2660,3645
2403,2652,3654
2362,2674,3754
2321,2714,3961
2292,2731,4195
2266,2745,4405
2209,2759,4546
2157,2776,4644
2131,2780,4702
2129,2807,4747
2112,2853,4766
2102,2899,4781
2108,2911,4778
2129,2930,4781
2137,2972,4775
2157,3022,4781
2200,3031,4779
2266,3022,4781
2319,3024,4763
2375,3053,4747
2443,3073,4723
2539,3084,4713
2634,3083,4694
2730,3084,4678
2820,3078,4655
2921,3084,4644
3010,3087,4626
3085,3084,4610
3137,3062,4582
3194,3053,4576
3250,3054,4575
3303,3053,4576
3340,3031,4543
3385,3022,4508
3423,3024,4476
3440,3022,4474
3429,2987,4470
3440,2961,4474
3463,2964,4458
3467,2992,4439
3435,2988,4410
3440,2961,4405
3488,2938,4404
3522,2961,4405
3489,2989,4382
3467,2992,4371
3492,2963,4366
3522,2961,4371
3491,2980,4351
3467,2992,4337
3490,2966,4328
3522,2961,4337
3486,2989,4334
3440,3022,4337
3437,3009,4335
3467,2992,4337
3458,2999,4317
3440,3022,4303
3444,3010,4292
3467,2992,4303
3456,2994,4302
3440,3022,4303
3435,3029,4295
3440,3022,4303
3420,3014,4303
3413,3022,4303
3423,3021,4292
3440,3022,4303
3423,3020,4318
3413,3022,4337
3421,3016,4333
3440,3022,4337
3418,3026,4336
3385,3022,4337
3367,2998,4313
3385,2992,4303
3400,3004,4307
3413,3022,4337
3420,3018,4343
3440,3022,4337
3445,3044,4321
3440,3084,4337
3426,3112,4363
3440,3146,4405
3458,3180,4433
3467,3207,4474
3468,3205,4513
3522,3207,4576
3606,3222,4636
3658,3238,4713
3626,3216,4787
3576,3177,4883
3547,3138,4978
3522,3115,5088
3469,3074,5186
3440,3022,5293
3439,2964,5390
3413,2930,5498
3321,2903,5587
3276,2899,5669
3314,2903,5727
3358,2930,5805
3322,2950,5887
3303,2961,5976
3331,2946,6031
3331,2930,6079
3264,2920,6119
3276,2930,6181
3340,2917,6232
3249,2868,6284
2953,2807,6315
2703,2807,6352
2513,2865,6370
2157,2992,6386
1794,3275,6380
2129,3855,6386
3362,4626,6383
4696,5274,6386
5270,5556,6366
5215,5551,6352
5136,5390,6328
5215,5058,6318
5237,4493,6294
5215,3855,6284
5224,3379,6263
5078,3146,6249
4554,3019,6212
3877,2899,6181
3414,2773,6140
3222,2683,6113
3070,2621,6073
2894,2591,6044
2777,2572,6005
2757,2560,5976
2741,2546,5934
2703,2560,5908
2680,2582,5872
2703,2591,5840
2718,2566,5782
2703,2560,5737
2661,2573,5694
2648,2591,5669
2651,2572,5620
2648,2560,5566
2611,2567,5502
2594,2591,5464
2602,2599,5426
2621,2621,5396
2606,2648,5341
2594,2652,5293
2596,2612,5246
2594,2591,5225
2552,2614,5193
2512,2652,5157
2495,2652,5097
2484,2652,5054
2441,2678,5014
2403,2714,4986
2386,2713,4943
2375,2714,4918
2324,2738,4895
2266,2776,4883
2228,2788,4847
2211,2807,4815
2172,2840,4785
2129,2868,4781
2101,2860,4764
2102,2868,4747
2108,2910,4718
2129,2961,4713
2155,2973,4709
2184,2992,4713
2201,3036,4693
2239,3084,4678
2298,3086,4665
2375,3084,4678
2439,3107,4682
2512,3146,4678
2598,3151,4653
2703,3146,4644
2797,3144,4640
2894,3146,4644
2989,3124,4624
3085,3115,4610
3158,3127,4599
3222,3146,4610
3275,3123,4611
3331,3084,4610
3365,3054,4591
3385,3053,4576
3401,3042,4551
3440,3022,4542
3469,3006,4535
3467,3022,4542
3437,3035,4528
3440,3022,4508
3472,2988,4477
3495,2992,4474
3473,3018,4474
3467,3022,4474
3495,2978,4449
3522,2961,4439
3494,2991,4436
3467,3022,4439
3482,2994,4418
3522,2961,4405
3519,2966,4400
3495,2992,4405
3473,2977,4386
3467,2961,4371
3447,2979,4362
3440,3022,4371
3449,3031,4358
3467,3022,4337
3453,3017,4308
3440,3022,4303
3444,3014,4299
3467,3022,4303
3462,3042,4287
3440,3053,4269
3421,3029,4240
3440,3022,4235
3461,3040,4233
3467,3053,4235
3446,3028,4213
3440,3022,4200
3440,3054,4192
3440,3084,4200
3418,3056,4186
3413,3022,4166
3424,3025,4137
3440,3053,4132
3425,3043,4129
3413,3022,4132
3417,3031,4113
3440,3084,4098
3442,3126,4081
3440,3146,4098
3444,3153,4124
3467,3177,4166
3479,3194,4194
3495,3207,4235
3521,3223,4274
3576,3269,4337
3621,3308,4407
3631,3300,4508
3585,3224,4609
3522,3146,4713
3473,3101,4792
3467,3084,4883
3465,3042,4979
3440,2992,5088
3376,2945,5173
3331,2930,5259
3315,2918,5346
3331,2930,5464
3341,2946,5573
3358,2961,5669
3355,2945,5733
3331,2930,5805
3283,2923,5873
3276,2930,5942
3301,2919,5987
3303,2899,6044
3201,2858,6097
3003,2807,6147
2723,2759,6161
2403,2807,6181
2126,3026,6208
2129,3454,6249
2614,4028,6255
3549,4657,6249
4557,5201,6236
5215,5551,6249
5354,5626,6252
5215,5428,6249
5123,4981,6224
5215,4379,6215
5316,3769,6208
5215,3331,6215
4835,3102,6199
4314,2992,6181
3812,2871,6153
3440,2745,6147
3181,2656,6131
3003,2621,6113
2876,2590,6071
2812,2560,6044
2782,2535,6020
2757,2529,6010
2720,2521,5976
2703,2529,5942
2703,2543,5898
2703,2560,5874
2678,2554,5839
2676,2560,5805
2691,2573,5750
2703,2591,5703
2671,2576,5656
2648,2560,5635
2654,2559,5604
2676,2591,5566
2656,2614,5505
2621,2621,5464
2596,2612,5427
2594,2621,5396
2580,2638,5337
2566,2652,5293
2553,2647,5254
2539,2652,5225
2498,2665,5169
2457,2683,5122
2424,2691,5081
2403,2714,5054
2363,2738,5002
2321,2745,4952
2276,2727,4905
2239,2745,4883
2191,2796,4849
2157,2837,4815
2135,2830,4770
2129,2837,4747
2113,2883,4723
2102,2930,4713
2102,2927,4690
2129,2930,4678
2164,2971,4657
2211,3022,4644
2259,3024,4621
2321,3022,4610
2383,3048,4591
2457,3084,4576
2539,3082,4549
2648,3084,4542
2761,3113,4538
2867,3146,4542
2947,3131,4523
3030,3115,4508
3113,3126,4486
3194,3146,4474
3251,3120,4449
3303,3084,4439
3348,3072,4434
3385,3084,4439
3405,3063,4423
3440,3022,4405
3484,2997,4379
3522,3022,4371
3539,3059,4363
3576,3084,4371
3621,3074,4372
3631,3053,4371
3574,3029,4349
3522,3022,4337
3503,3010,4329
3495,2992,4337
3455,2965,4324
3440,2961,4303
3458,2963,4272
3467,2961,4269
3425,2937,4269
3413,2930,4269
3463,2950,4244
3522,2992,4235
3497,3005,4232
3440,2992,4235
3425,2972,4213
3467,2992,4200
3491,3018,4195
3495,3022,4200
3498,3004,4181
3522,3022,4166
3511,3056,4157
3467,3053,4166
3422,2999,4163
3440,2992,4166
3492,3047,4165
3522,3084,4166
3478,3025,4145
3413,2961,4132
3371,2967,4125
3385,3022,4132
3428,3042,4115
3495,3053,4098
3536,3078,4084
3522,3084,4098
3444,3019,4102
3385,2961,4098
3379,2976,4072
3413,3053,4064
3434,3107,4068
3467,3146,4098
3512,3191,4115
3549,3238,4132
3525,3225,4147
3495,3177,4200
3529,3162,4266
3658,3238,4337
3770,3326,4381
3768,3331,4439
3643,3236,4512
3522,3146,4610
3478,3096,4693
3495,3053,4781
3484,2982,4869
3440,2961,4986
3388,2996,5102
3385,3022,5225
3407,2970,5327
3440,2930,5430
3453,2962,5512
3467,3022,5601
3443,3000,5680
3385,2930,5771
3340,2898,5844
3385,2930,5908
3414,2921,5951
3276,2837,6010
2996,2742,6064
2785,2745,6113
2605,2828,6127
2266,2961,6147
1910,3211,6163
2129,3732,6181
3131,4467,6173
4341,5150,6181
5044,5553,6195
5215,5706,6215
5213,5659,6197
5215,5336,6181
5183,4669,6171
5215,3886,6181
5311,3307,6165
5215,3053,6147
4701,2960,6121
4013,2868,6113
3533,2744,6091
3331,2652,6079
3175,2606,6057
2976,2591,6044
2821,2563,6008
2785,2529,5976
2786,2507,5934
2757,2529,5908
2709,2557,5869
2703,2560,5840
2724,2530,5800
2730,2529,5771
2685,2547,5730
2648,2560,5703
2641,2534,5665
2648,2529,5635
2620,2555,5591
2594,2591,5566
2587,2580,5533
2594,2560,5498
2567,2562,5438
2539,2591,5396
2524,2597,5357
2512,2591,5327
2476,2592,5271
2457,2621,5225
2462,2643,5184
2457,2652,5157
2401,2646,5103
2348,2652,5054
2328,2672,5008
2321,2714,4986
2271,2741,4950
2211,2745,4918
2165,2728,4877
2129,2745,4849
2069,2790,4809
2020,2837,4781
2004,2851,4753
2020,2868,4747
2028,2897,4730
2048,2930,4713
2083,2939,4673
2129,2961,4644
2154,2995,4617
2184,3022,4610
2237,3015,4593
2321,3022,4576
2392,3055,4548
2457,3084,4542
2532,3076,4539
2648,3084,4542
2769,3120,4522
2867,3146,4508
2929,3114,4486
3003,3084,4474
3089,3094,4448
3167,3115,4439
3208,3079,4435
3249,3022,4439
3294,2999,4422
3331,3022,4405
3337,3032,4393
3358,3022,4405
3402,3010,4410
3440,3022,4405
3429,3019,4381
3413,2992,4371
3419,2954,4366
3440,2961,4371
3436,2987,4368
3440,2992,4371
3456,2952,4360
3467,2930,4337
3444,2941,4302
3440,2961,4303
3468,2951,4323
3495,2961,4303
3467,2997,4137
3440,3022,3825
3445,2989,3448
3467,2961,3142
3454,2980,2935
3440,3022,2800
3447,3016,2681
3467,2992,2595
3455,2990,2546
3440,3022,2527
3436,3031,2494
3440,3022,2459
3411,3012,2430
3385,3022,2425
3384,3023,2410
3413,3022,2390
3411,3017,2365
3385,3022,2356
3361,3020,2341
3385,3022,2322
3414,3020,2294
3413,3022,2288
3371,3018,2288
3358,3022,2288
3374,3022,2257
3385,3022,2220
3358,3021,2188
3358,3053,2186
3399,3102,2184
3440,3146,2186
3425,3158,2177
3413,3177,2186
3433,3207,2205
3467,3238,2254
3477,3239,2312
3522,3238,2390
3606,3241,2468
3658,3238,2561
3603,3197,2663
3522,3146,2800
3490,3105,2958
3495,3084,3142
3460,3042,3322
3413,2992,3517
3379,2942,3714
3358,2930,3927
3313,2926,4130
3303,2930,4337
3341,2923,4536
3385,2930,4747
3364,2932,4942
3331,2930,5122
3321,2918,5265
3331,2930,5396
3306,2944,5512
3276,2930,5635
3226,2865,5740
3085,2807,5840
2780,2779,5913
2403,2807,5976
2118,2939,6012
2129,3300,6044
2575,3899,6060
3467,4595,6079
4498,5178,6088
5215,5551,6113
5375,5667,6131
5215,5490,6147
5112,5011,6131
5215,4379,6113
5319,3785,6087
5215,3362,6079
4852,3102,6058
4368,2961,6044
3886,2864,6021
3495,2776,6010
3207,2680,5980
3030,2621,5942
2919,2599,5882
2839,2591,5840
2773,2557,5799
2757,2529,5771
2777,2529,5720
2785,2560,5669
2742,2569,5608
2703,2560,5566
2693,2543,5514
2703,2560,5464
2684,2581,5402
2676,2591,5361
2688,2569,5314
2703,2560,5259
2674,2568,5169
2648,2591,5088
2644,2602,5013
2648,2621,4952
2618,2641,4867
2594,2652,4781
2593,2643,4688
2594,2652,4610
2553,2674,4520
2512,2683,4439
2493,2657,4361
2484,2652,4303
2443,2682,4234
2403,2714,4166
2376,2708,4089
2348,2714,4030
2279,2747,3971
2211,2776,3927
2172,2754,3874
2157,2745,3825
2125,2791,3767
2102,2868,3722
2103,2898,3670
2129,2899,3620
2141,2913,3559
2157,2961,3517
2186,2998,3480
2239,3022,3449
2280,3035,3397
2321,3053,3347
2371,3063,3302
2457,3084,3278
2551,3113,3247
2648,3146,3210
2744,3152,3155
2867,3146,3108
2989,3136,3065
3085,3146,3039
3137,3151,3007
3194,3146,2971
3265,3124,2926
3331,3115,2903
3358,3103,2886
3385,3084,2869
3426,3053,2830
3467,3053,2800
3469,3074,2779
3467,3084,2766
3485,3049,2733
3522,3022,2698
3529,3027,2660
3522,3053,2630
3513,3043,2589
3522,3022,2561
3520,3009,2541
3522,3022,2527
3518,3021,2493
3522,3022,2459
3515,3018,2433
3522,3022,2425
3523,3013,2409
3522,3022,2390
3506,3034,2368
3522,3053,2356
3567,3077,2339
3658,3177,2322
3793,3344,2299
4013,3547,2288
4264,3735,2282
4450,3948,2288
4475,4163,2289
4423,4349,2288
4433,4512,2272
4614,4780,2254
4882,5188,2230
5105,5613,2220
5198,5864,2216
5215,5922,2220
5210,5903,2207
5215,5922,2186
5209,5944,2158
5215,5922,2151
5221,5887,2151
5215,5922,2151
5196,5965,2132
5215,5922,2117
5239,5845,2108
5215,5922,2117
5164,6074,2117
5215,5922,2117
5315,5210,2109
5215,4194,2117
4719,3299,2136
3986,2683,2186
3289,2212,2245
2757,1820,2322
2338,1541,2406
2020,1388,2527
1814,1273,2670
1693,1172,2834
1577,1092,2994
1474,1049,3176
1411,1016,3372
1392,1018,3586
1368,1038,3786
1338,1049,3995
1300,1008,4209
1256,956,4439
1193,917,4650
1147,894,4849
1120,859,5022
1092,833,5191
1028,808,5343
956,771,5498
888,705,5638
819,648,5771
726,607,5868
628,555,5942
535,473,5990
437,401,6044
314,358,6093
191,308,6147
88,216,6181
0,123,6215
-105,67,6233
-218,31,6249
-318,-30,6246
-382,-93,6249
-437,-125,6245
-491,-123,6249
-541,-118,6232
-546,-93,6215
-508,-41,6190
-437,31,6181
-355,106,6153
-246,216,6113
-109,362,6050
55,524,6010
236,679,5975
464,864,5942
731,1089,5873
1010,1326,5805
1268,1530,5742
1529,1727,5703
1801,1939,5651
2075,2159,5601
2325,2343,5533
2566,2498,5464
2792,2640,5373
2976,2776,5293
3103,2880,5217
3222,2961,5157
3352,3035,5074
3467,3115,4986
3530,3175,4890
3576,3207,4815
3633,3217,4732
3686,3238,4644
3701,3270,4535
3713,3300,4439
3741,3305,4348
3768,3300,4269
3755,3294,4166
3740,3300,4064
3747,3299,3963
3768,3300,3893
3758,3297,3824
3740,3300,3756
3724,3296,3677
3713,3300,3620
3688,3300,3567
3686,3300,3517
3701,3292,3445
3713,3300,3381
3683,3306,3323
3658,3300,3278
3669,3272,3221
3713,3269,3176
3719,3286,3136
3686,3300,3108
3645,3279,3067
3658,3269,3039
3694,3281,3018
3713,3300,3005
3691,3284,2971
3686,3269,2937
3700,3274,2909
3713,3300,2903
3690,3303,2888
3686,3300,2869
3703,3296,2842
3713,3300,2834
3676,3282,2832
3658,3269,2834
3681,3273,2818
3713,3300,2800
3697,3300,2778
3686,3269,2766
3699,3230,2747
3713,3238,2732
3679,3264,2711
3658,3269,2698
3680,3238,2678
3713,3238,2664
3689,3274,2642
3658,3300,2630
3659,3267,2610
3686,3238,2595
3675,3246,2582
3658,3269,2595
3661,3252,2623
3686,3238,2664
3679,3252,2693
3658,3269,2732
3645,3238,2774
3658,3207,2834
3661,3211,2895
3658,3238,2971
3650,3228,3051
3658,3207,3142
3659,3199,3222
3658,3207,3313
3650,3192,3407
3658,3177,3517
3661,3179,3620
3658,3207,3722
3636,3215,3809
3631,3207,3893
3640,3196,3962
3658,3207,4030
3648,3213,4083
3631,3207,4132
3625,3191,4166
3658,3207,4200
3700,3249,4221
3740,3300,4235
3757,3329,4223
3768,3362,4200
3758,3395,4164
3740,3423,4132
3705,3413,4096
3686,3393,4064
3692,3389,4016
3740,3423,3961
3776,3444,3890
3768,3423,3825
3708,3358,3755
3658,3300,3688
3636,3260,3604
3631,3238,3517
3612,3204,3426
3604,3177,3347
3592,3152,3261
3576,3146,3176
3535,3127,3082
3522,3115,3005
3541,3112,2933
3576,3146,2869
3545,3157,2795
3467,3115,2732
3416,3056,2674
3467,3084,2630
3509,3146,2575
3413,3115,2527
3187,2979,2483
2976,2930,2459
2736,3021,2436
2348,3146,2425
1974,3302,2416
2129,3732,2425
3004,4457,2428
4150,5150,2425
4930,5549,2404
5215,5798,2390
5240,5980,2384
5215,5829,2390
5180,5130,2389
5215,4225,2390
5290,3607,2387
5215,3362,2390
4811,3215,2388
4232,3053,2390
3747,2931,2389
3467,2868,2390
3279,2787,2386
3112,2714,2390
2973,2687,2391
2894,2683,2390
2843,2643,2382
2812,2621,2390
2804,2657,2408
2839,2714,2425
2880,2702,2422
2894,2652,2425
2846,2624,2437
2785,2652,2459
2744,2667,2462
2757,2652,2459
2778,2627,2454
2785,2652,2459
2764,2696,2457
2757,2714,2459
2757,2687,2458
2757,2683,2459
2732,2715,2442
2703,2745,2425
2665,2718,2414
2621,2683,2425
2565,2682,2430
2539,2714,2425
2546,2729,2402
2566,2745,2390
2551,2773,2388
2512,2807,2390
2464,2808,2374
2430,2807,2356
2395,2816,2347
2375,2837,2356
2360,2844,2360
2348,2868,2356
2318,2904,2337
2293,2930,2322
2273,2920,2313
2266,2930,2322
2262,2973,2327
2293,3022,2322
2346,3026,2299
2403,3022,2288
2428,3033,2286
2457,3053,2288
2501,3047,2270
2566,3053,2254
2626,3091,2247
2703,3146,2254
2794,3167,2243
2894,3177,2220
2966,3189,2192
3030,3207,2186
3101,3203,2186
3194,3207,2186
3266,3224,2167
3303,3238,2151
3309,3212,2144
3331,3177,2151
3361,3150,2153
3385,3146,2151
3389,3139,2145
3413,3146,2151
3448,3152,2155
3467,3146,2151
3445,3107,2131
3440,3084,2117
3466,3090,2112
3495,3115,2117
3479,3107,2115
3467,3084,2117
3479,3068,2118
3495,3084,2117
3466,3092,2099
3440,3084,2083
3444,3067,2076
3467,3084,2083
3455,3110,2084
3440,3115,2083
3444,3086,2079
3467,3084,2083
3460,3115,2082
3440,3146,2083
3419,3130,2080
3413,3115,2083
3395,3124,2081
3385,3146,2083
3381,3132,2081
3385,3115,2083
3370,3111,2081
3358,3115,2083
3350,3093,2081
3358,3084,2083
3347,3089,2080
3331,3084,2083
3316,3041,2081
3331,3022,2083
3341,3048,2079
3331,3084,2083
3299,3072,2082
3303,3053,2083
3335,3060,2076
3358,3084,2083
3337,3080,2095
3331,3084,2117
3354,3120,2128
3385,3177,2151
3380,3199,2187
3385,3207,2254
3419,3226,2329
3467,3269,2425
3494,3294,2528
3549,3300,2664
3624,3286,2817
3658,3269,3005
3597,3228,3201
3522,3177,3415
3494,3119,3626
3495,3084,3859
3457,3052,4104
3413,3022,4371
3381,2979,4620
3358,2961,4849
3302,2955,5048
3276,2961,5259
3305,2953,5468
3358,2961,5669
3347,2968,5828
3303,2961,5976
3278,2930,6114
3303,2930,6249
3313,2945,6345
3276,2930,6420
3171,2865,6472
3003,2837,6523
2728,2876,6545
2375,2961,6557
2084,3106,6551
2129,3454,6557
2676,4043,6555
3631,4719,6557
4603,5246,6539
5215,5551,6523
5342,5622,6487
5215,5428,6454
5128,4944,6411
5215,4318,6386
5315,3749,6353
5215,3362,6318
4823,3116,6250
4286,2961,6181
3788,2850,6104
3440,2776,6044
3203,2708,5974
3030,2652,5908
2892,2608,5831
2812,2591,5771
2774,2576,5702
2757,2560,5635
2728,2543,5545
2703,2560,5464
2691,2585,5375
2703,2591,5293
2698,2559,5198
2676,2560,5122
2642,2592,5050
2648,2621,4986
2670,2600,4896
2676,2591,4815
2639,2617,4737
2621,2652,4678
2631,2639,4607
2648,2621,4542
2624,2630,4469
2594,2652,4405
2576,2646,4328
2566,2652,4269
2534,2685,4212
2512,2714,4166
2502,2695,4107
2484,2683,4064
2435,2707,4024
2403,2745,3995
2395,2743,3953
2375,2745,3927
2302,2772,3907
2239,2807,3893
2218,2802,3855
2211,2807,3825
2166,2845,3802
2129,2899,3791
2133,2916,3756
2157,2930,3722
2151,2960,3694
2157,2992,3688
2201,2987,3671
2266,2992,3654
2303,3021,3630
2348,3053,3620
2422,3047,3602
2512,3053,3586
2574,3095,3560
2648,3146,3552
2759,3152,3547
2894,3146,3552
2991,3147,3538
3058,3146,3517
3117,3108,3490
3194,3084,3483
3257,3094,3482
3303,3115,3483
3338,3090,3466
3385,3053,3449
3423,3039,3428
3440,3053,3415
3432,3044,3394
3440,3022,3381
3457,3009,3363
3467,3022,3347
3455,3027,3311
3467,3022,3278
3500,3011,3250
3522,3022,3244
3502,3029,3232
3495,3022,3210
3512,2995,3170
3522,2992,3142
3485,3007,3119
3467,3022,3108
3492,3005,3087
3522,2992,3073
3496,2997,3057
3467,3022,3039
3472,3026,3003
3495,3022,2971
3480,3016,2946
3467,3022,2937
3478,3019,2919
3495,3022,2903
3467,3022,2881
3440,3022,2869
3443,3012,2849
3467,3022,2834
3456,3042,2814
3440,3053,2800
3442,3032,2780
3467,3022,2766
3462,3034,2746
3440,3053,2732
3424,3048,2711
3440,3053,2698
3448,3079,2678
3440,3115,2664
3422,3127,2642
3440,3146,2630
3473,3176,2611
3495,3207,2595
3474,3204,2570
3467,3207,2561
3501,3241,2556
3576,3300,2561
3633,3322,2554
3658,3300,2561
3641,3249,2580
3604,3207,2630
3553,3162,2687
3522,3115,2766
3498,3059,2855
3467,3022,2971
3405,2989,3095
3358,2961,3244
3340,2926,3403
3358,2930,3586
3363,2951,3768
3358,2961,3961
3345,2933,4144
3358,2930,4337
3356,2952,4522
3331,2961,4713
3301,2929,4876
3331,2930,5020
3345,2956,5135
3222,2930,5259
2934,2830,5379
2621,2807,5498
2325,2926,5595
2075,3146,5703
2104,3475,5809
2785,4071,5908
3987,4863,5964
5023,5490,6010
5353,5672,6054
5215,5551,6113
5121,5321,6151
5215,4935,6181
5272,4300,6195
5215,3639,6215
5075,3232,6216
4805,3084,6215
4317,2974,6195
3768,2837,6181
3370,2732,6157
3167,2683,6147
3022,2621,6127
2894,2560,6113
2811,2537,6077
2785,2560,6044
2758,2567,6003
2730,2560,5976
2709,2551,5939
2703,2560,5908
2692,2557,5855
2703,2560,5805
2720,2565,5745
2730,2591,5703
2710,2598,5652
2703,2591,5601
2706,2574,5527
2703,2591,5464
2666,2616,5394
2648,2621,5327
2652,2593,5237
2648,2591,5157
2601,2621,5080
2566,2652,5020
2566,2646,4937
2566,2652,4849
2514,2685,4752
2457,2714,4678
2434,2695,4605
2430,2683,4542
2392,2707,4468
2348,2745,4405
2318,2744,4334
2293,2745,4269
2235,2770,4183
2184,2807,4098
2161,2815,4014
2157,2837,3961
2126,2886,3912
2102,2930,3859
2103,2925,3781
2129,2930,3722
2147,2972,3680
2184,3022,3654
2246,3025,3605
2321,3022,3552
2364,3047,3493
2403,3084,3449
2462,3084,3404
2566,3084,3381
2677,3108,3362
2785,3146,3347
2878,3150,3309
2976,3146,3278
3061,3146,3254
3140,3146,3244
3206,3112,3223
3276,3084,3210
3328,3078,3194
3358,3084,3176
3371,3057,3136
3413,3022,3108
3466,3006,3088
3495,3022,3073
3474,3029,3037
3467,3022,3005
3493,3011,2983
3522,3022,2971
3507,3030,2938
3495,3022,2903
3506,2994,2875
3522,2992,2869
3502,3008,2854
3495,3022,2834
3511,3004,2809
3522,2992,2800
3485,2999,2786
3467,3022,2766
3492,3024,2737
3522,3022,2732
3493,3021,2736
3467,3022,2732
3484,3011,2696
3522,3022,2664
3505,3044,2643
3467,3053,2630
3451,3027,2594
3467,3022,2561
3459,3052,2537
3440,3084,2527
3427,3069,2506
3440,3053,2493
3442,3063,2489
3440,3084,2493
3432,3069,2476
3440,3053,2459
3440,3061,2450
3440,3084,2459
3432,3081,2448
3440,3084,2425
3442,3108,2394
3440,3146,2390
3428,3159,2392
3440,3177,2390
3456,3206,2367
3467,3238,2356
3470,3247,2362
3522,3269,2390
3604,3299,2406
3658,3300,2425
3629,3238,2444
3576,3177,2493
3542,3153,2560
3522,3146,2664
3475,3092,2777
3440,3022,2903
3426,2972,3023
3413,2961,3176
3359,2941,3353
3331,2930,3552
3342,2933,3735
3358,2961,3927
3331,2968,4123
3331,2961,4337
3350,2941,4539
3331,2930,4747
3262,2921,4940
3276,2930,5122
3344,2918,5265
3276,2868,5396
2981,2801,5512
2648,2807,5635
2377,2893,5738
2129,3053,5840
2058,3358,5925
2594,3948,6010
3737,4724,6077
4832,5366,6147
5269,5625,6202
5215,5582,6249
5150,5376,6266
5215,4996,6284
5237,4387,6295
5215,3732,6318
5176,3276,6319
4969,3084,6318
4444,2986,6298
3822,2868,6284
3404,2736,6249
3222,2652,6215
3067,2599,6171
2894,2560,6147
2787,2526,6114
2785,2529,6079
2791,2548,6020
2757,2560,5976
2711,2540,5936
2703,2529,5908
2707,2536,5857
2703,2560,5805
2676,2559,5736
2676,2560,5669
2692,2569,5588
2703,2591,5532
2672,2581,5482
2648,2560,5430
2644,2554,5341
2648,2591,5259
2618,2623,5183
2594,2621,5122
2591,2590,5036
2594,2591,4952
2556,2622,4863
2512,2652,4781
2481,2648,4675
2457,2652,4576
2410,2681,4481
2375,2714,4405
2361,2702,4316
2348,2683,4235
2310,2694,4156
2293,2745,4098
2292,2783,4028
2266,2807,3961
2192,2828,3886
2157,2868,3825
2184,2903,3755
2211,2930,3688
2168,2933,3612
2129,2930,3552
2161,2930,3494
2239,2961,3449
2268,2991,3395
2266,2992,3347
2284,2960,3290
2348,2961,3244
2411,2995,3199
2484,3022,3176
2585,3011,3157
2730,3022,3142
2875,3072,3105
3003,3115,3073
3087,3091,3047
3140,3053,3039
3177,3052,3023
3249,3084,3005
3347,3090,2981
3440,3084,2971
3482,3083,2956
3495,3084,2937
3485,3035,2899
