II,MCL,ABP,RESP
2649,13105,5335,0
2817,13195,5259,0
3018,13406,5185,0
3111,13536,5101,0
3018,13557,5034,0
2761,13470,4960,-1
2464,13406,4883,0
2246,13326,4786,0
2156,13256,4702,0
2132,13153,4623,-2
2094,13105,4552,0
2009,13046,4458,1
1910,12954,4371,0
1801,12734,4286,-4
1663,12503,4220,0
1491,12338,4142,3
1355,12352,4069,0
1295,12425,3990,-9
1294,12503,3919,0
1293,12497,3837,10
1294,12503,3768,0
1299,12491,3701,-23
1294,12503,3647,16
1226,12480,3582,153
1109,12503,3527,353
987,12510,3473,541
924,12503,3436,707
925,12408,3390,873
986,12352,3346,1060
1064,12335,3294,1242
1109,12352,3255,1414
1042,12242,3211,1582
862,12051,3165,1767
664,11829,3110,1950
616,11749,3075,2120
804,11811,3045,2276
1170,12051,3014,2442
1541,12345,2962,2604
1786,12653,2924,2747
1873,12845,2902,2867
1848,12954,2894,3004
1745,12957,2865,3155
1602,12954,2833,3277
1466,12928,2800,3340
1417,12954,2773,3389
1474,12995,2737,3457
1602,13105,2713,3518
1735,13194,2696,3530
1848,13256,2683,3518
1898,13203,2650,3510
1848,13105,2622,3502
1697,12941,2604,3460
1540,12804,2592,3405
1461,12717,2561,3357
1478,12804,2532,3309
1555,12966,2510,3235
1663,13105,2502,3148
1772,13103,2485,3062
1848,13105,2472,2972
1891,13151,2456,2859
1971,13256,2442,2747
2117,13313,2410,2643
2279,13406,2381,2538
2355,13503,2358,2406
2341,13557,2351,2265
2289,13479,2337,2131
2279,13406,2321,2008
2306,13388,2300,1868
2341,13406,2291,1719
2323,13340,2277,1568
2218,13256,2261,1430
1988,13137,2238,1282
1663,12954,2231,1124
1314,12629,2230,964
1047,12352,2231,819
913,12249,2215,669
924,12352,2200,498
1061,12417,2184,320
1355,12352,2170,193
1812,12074,2148,130
2402,11599,2140,96
3045,10741,2140,46
3696,9490,2140,0
4324,8002,2122,-15
4866,6778,2110,0
5144,6104,2108,6
4990,6025,2110,0
4393,6249,2094,-5
3573,6628,2080,0
2809,7033,2075,2
2279,7532,2080,0
2005,8147,2067,-3
1971,9038,2050,0
2175,10135,2040,1
2587,11297,2050,0
3049,12249,2054,-1
3326,12954,2050,0
3264,13368,2031,0
2895,13557,2020,0
2375,13544,2013,0
1910,13557,2020,0
1673,13661,2022,0
1725,13858,2020,0
1863,13976,2003,0
1786,14009,1989,0
1377,13903,1982,-1
862,13708,1989,0
490,13475,1993,0
308,13406,1989,0
205,13474,1971,-2
185,13557,1959,0
298,13531,1954,1
493,13557,1959,0
583,13649,1959,-4
493,13708,1959,0
346,13599,1956,4
370,13557,1959,0
635,13711,1958,-9
1047,14009,1959,0
1438,14156,1957,12
1725,14159,1959,0
1847,14074,1958,-29
1786,14009,1959,0
1589,13900,1957,119
1417,13858,1959,289
1388,13892,1958,439
1478,14009,1959,578
1564,14036,1957,735
1602,14009,1959,916
1637,13957,1958,1081
1725,14009,1959,1237
1851,14081,1957,1401
1971,14159,1959,1590
2037,14157,1958,1774
2033,14159,1959,1944
1987,14143,1956,2103
1971,14159,1959,2281
2033,14143,1961,2464
2156,14159,1959,2634
2257,14152,1944,2777
2279,14159,1929,2924
2225,14131,1921,3074
2156,14159,1929,3213
2095,14174,1933,3318
2033,14159,1929,3422
1954,14049,1911,3534
1910,14009,1899,3646
1940,14092,1894,3734
2033,14310,1899,3823
2106,14449,1898,3917
2094,14461,1899,4000
1957,14318,1896,4033
1725,14159,1899,4048
1467,13983,1897,4066
1294,13858,1899,4096
1244,13741,1897,4102
1294,13708,1899,4096
1361,13694,1895,4088
1417,13708,1899,4096
1451,13644,1899,4096
1478,13557,1899,4096
1484,13444,1892,4091
1478,13406,1899,4096
1466,13386,1913,4093
1478,13406,1929,4096
1519,13391,1928,4092
1602,13406,1929,4096
1713,13400,1937,4092
1848,13406,1959,4096
1978,13339,1974,4094
2094,13256,1989,4096
2187,13143,2009,4091
2279,13105,2050,4096
2371,13088,2093,4096
2464,13105,2140,4096
2539,13049,2179,4088
2587,12954,2231,4096
2570,12786,2286,4103
2464,12653,2351,4096
2277,12576,2406,4065
2094,12653,2472,4048
2001,12792,2540,4038
2033,12954,2622,4000
2130,13031,2695,3894
2218,13105,2773,3759
2227,13167,2852,3626
2156,13256,2954,3502
2032,13270,3056,3358
1910,13256,3165,3213
1808,13181,3263,3074
1725,13105,3376,2940
1632,12956,3498,2783
1540,12804,3647,2618
1474,12660,3796,2459
1478,12653,3949,2313
1550,12754,4091,2156
1663,12954,4250,1992
1766,13078,4412,1825
1848,13105,4582,1671
1909,13050,4732,1507
1971,13105,4883,1333
2018,13247,5029,1155
2033,13406,5185,996
1989,13426,5324,836
1910,13406,5456,659
1827,13385,5564,467
1786,13406,5667,321
1796,13347,5747,231
1848,13256,5818,161
1897,13143,5864,72
1910,13105,5908,0
1865,13084,5938,-20
1786,13105,5968,0
1690,13058,5975,8
1602,12954,5968,0
1542,12806,5937,-7
1540,12804,5908,0
1570,12927,5873,3
1602,13105,5848,0
1637,13180,5805,-3
1725,13256,5757,0
1818,13337,5692,1
1786,13406,5637,0
1547,13302,5574,-1
1232,13105,5516,0
1065,12889,5439,0
1170,12804,5366,0
1449,12812,5284,0
1725,12954,5215,0
1874,13121,5137,0
1910,13256,5064,0
1883,13216,4973,0
1848,13105,4883,0
1812,13017,4782,0
1786,13105,4702,0
1772,13262,4624,0
1786,13406,4552,0
1832,13419,4458,0
1910,13406,4371,0
1970,13383,4286,0
1971,13406,4220,0
1906,13394,4144,0
1848,13406,4069,0
1849,13402,3986,0
1910,13406,3919,0
1974,13330,3852,0
2033,13256,3798,0
2090,13202,3735,0
2156,13256,3677,0
2202,13325,3610,0
2218,13406,3557,0
2196,13416,3505,0
2156,13406,3466,0
2097,13329,3419,0
2033,13256,3376,0
1964,13154,3326,0
1910,13105,3286,0
1867,13073,3239,0
1848,13105,3195,0
1856,13106,3143,0
1910,13105,3105,0
1994,13074,3069,-1
2094,13105,3044,0
2190,13119,3011,1
2279,13105,2984,0
2319,13003,2951,-2
2279,12954,2924,0
2187,12978,2889,2
2156,13105,2864,0
2245,13231,2833,-5
2402,13406,2803,0
2494,13572,2765,6
2464,13708,2743,0
2329,13676,2727,-15
2156,13557,2713,0
1981,13421,2680,64
1848,13406,2653,161
1780,13416,2633,253
1786,13406,2622,337
1822,13305,2593,422
1848,13256,2562,514
1847,13283,2537,601
1848,13406,2532,691
1838,13455,2521,784
1786,13406,2502,883
1667,13238,2467,974
1540,13105,2442,1060
1465,13041,2421,1150
1478,13105,2411,1253
1533,13185,2395,1354
1602,13256,2381,1446
1624,13254,2363,1523
1602,13256,2351,1606
1545,13247,2334,1694
1540,13256,2321,1783
1594,13191,2303,1857
1663,13105,2291,1928
1676,13041,2274,1997
1663,13105,2261,2072
1669,13157,2242,2136
1725,13105,2231,2201
1820,12953,2215,2267
1971,12954,2200,2345
2163,13077,2180,2414
2402,13105,2170,2474
2765,12768,2167,2527
3388,12201,2170,2602
4267,11503,2159,2694
5236,10695,2140,2795
6120,9682,2117,2882
6838,8737,2110,2972
7234,8125,2109,3072
7084,7984,2110,3197
6349,8075,2095,3315
5359,8285,2080,3422
4497,8529,2071,3511
3881,8887,2080,3614
3406,9298,2085,3716
3018,9791,2080,3807
2716,10295,2060,3874
2464,10846,2050,3952
2206,11371,2047,4032
1971,11900,2050,4096
1783,12323,2036,4107
1602,12653,2020,4096
1375,12868,2010,4086
1170,13105,2020,4096
1062,13333,2025,4097
1047,13557,2020,4096
1045,13703,1999,4090
1047,13858,1989,4096
1080,13973,1988,4094
1170,14009,1989,4096
1255,13875,1974,4091
1294,13708,1959,4096
1252,13581,1952,4093
1170,13557,1959,4096
1070,13539,1961,4092
986,13557,1959,4096
927,13557,1954,4092
924,13557,1959,4096
969,13514,1962,4092
1047,13557,1959,4096
1134,13677,1941,4092
1232,13858,1929,4096
1302,13957,1924,4092
1294,14009,1929,4096
1190,13968,1929,4092
1047,13858,1929,4096
897,13618,1926,4092
739,13406,1929,4096
608,13310,1928,4092
616,13406,1929,4096
797,13510,1926,4093
1047,13557,1929,4096
1217,13518,1928,4091
1294,13557,1929,4096
1346,13633,1926,4094
1417,13708,1929,4096
1467,13681,1928,4090
1478,13708,1929,4096
1472,13820,1926,4097
1478,14009,1929,4096
1469,14065,1930,4071
1417,14009,1929,4048
1335,13888,1913,4020
1294,13858,1899,4000
1329,13849,1891,3964
1417,13858,1899,3936
1477,13825,1903,3906
1478,13858,1899,3887
1440,13919,1881,3859
1417,14009,1869,3839
1428,14013,1864,3818
1478,14009,1869,3807
1558,14026,1868,3786
1663,14159,1869,3775
1734,14272,1866,3762
1725,14310,1869,3759
1649,14219,1868,3746
1602,14159,1869,3743
1603,14135,1866,3738
1602,14159,1869,3743
1557,14138,1867,3733
1540,14159,1869,3727
1587,14175,1866,3719
1663,14159,1869,3727
1718,14009,1868,3731
1786,13858,1869,3743
1855,13745,1864,3743
1848,13708,1869,3743
1750,13624,1878,3735
1725,13557,1899,3743
1900,13512,1914,3751
2218,13557,1929,3759
2506,13607,1938,3748
2710,13708,1959,3743
2858,13793,1985,3736
2957,13858,2020,3727
2958,13760,2046,3698
2895,13557,2080,3679
2853,13325,2117,3664
2895,13256,2170,3646
2973,13262,2225,3596
3018,13256,2291,3534
3003,13148,2350,3469
2957,13105,2411,3405
2871,13113,2464,3321
2710,13105,2532,3229
2451,12949,2611,3132
2156,12804,2713,3036
1901,12711,2806,2925
1725,12653,2894,2811
1615,12519,2971,2691
1602,12503,3075,2570
1740,12712,3190,2434
2033,13105,3316,2297
2345,13360,3428,2159
2526,13406,3557,2024
2516,13305,3699,1880
2402,13256,3858,1735
2245,13202,4004,1588
2033,13105,4160,1446
1726,12874,4319,1289
1417,12653,4491,1124
1251,12503,4643,962
1294,12503,4793,819
1392,12513,4937,671
1355,12503,5094,498
1129,12411,5235,312
862,12352,5366,177
685,12316,5472,110
616,12352,5577,80
594,12356,5658,39
616,12352,5727,0
689,12311,5772,-13
801,12352,5818,0
924,12454,5851,5
1109,12653,5878,0
1387,12861,5878,-5
1725,13105,5878,0
2014,13286,5865,2
2218,13406,5848,0
2355,13405,5802,-2
2464,13406,5757,0
2511,13440,5708,0
2464,13557,5667,0
2320,13602,5607,-1
2156,13557,5546,0
2047,13430,5470,0
2033,13406,5396,0
2066,13463,5310,0
2094,13557,5245,0
2093,13558,5184,0
2094,13557,5124,0
2117,13551,5033,0
2156,13557,4944,0
2188,13476,4857,0
2218,13406,4793,0
2243,13368,4717,0
2279,13406,4642,0
2343,13402,4550,0
2464,13406,4461,0
2594,13431,4362,0
2649,13557,4280,0
2580,13657,4200,0
2464,13708,4130,0
2377,13675,4047,0
2341,13708,3979,0
2308,13774,3913,-1
2279,13858,3858,0
2267,13854,3783,0
2279,13858,3708,0
2284,13855,3634,-2
2279,13858,3587,0
2256,13773,3541,1
2218,13708,3497,0
2167,13673,3433,-4
2156,13708,3376,0
2216,13699,3322,4
2341,13708,3286,0
2447,13700,3241,-9
2464,13708,3195,0
2350,13632,3141,12
2156,13557,3105,0
1973,13503,3072,-28
1910,13557,3044,0
1985,13621,2998,118
2156,13708,2954,289
2318,13764,2914,446
2402,13858,2894,594
2378,13890,2866,759
2279,13858,2833,948
2143,13739,2793,1122
2033,13708,2773,1285
1989,13758,2759,1451
2033,13858,2743,1638
2105,13860,2708,1822
2156,13858,2683,1992
2194,13888,2665,2148
2279,14009,2653,2313
2366,14094,2620,2478
2341,14159,2592,2634
2157,14153,2572,2775
1971,14159,2562,2924
1948,14177,2534,3074
2094,14310,2502,3213
2241,14435,2476,3324
2279,14461,2472,3438
2221,14299,2461,3555
2156,14159,2442,3663
2097,14117,2407,3740
2033,14159,2381,3823
1951,14103,2361,3916
1910,14009,2351,4000
1901,13948,2335,4034
1910,14009,2321,4048
1910,14082,2302,4066
1971,14159,2291,4096
2111,14211,2275,4102
2279,14310,2261,4096
2375,14393,2242,4088
2402,14461,2231,4096
2399,14415,2215,4096
2402,14310,2200,4096
2412,14175,2180,4091
2464,14159,2170,4096
2565,14186,2166,4094
2710,14159,2170,4096
2913,13888,2160,4092
3265,13406,2140,4096
3816,12669,2115,4093
4558,11749,2110,4096
5426,10701,2112,4092
6283,9791,2110,4096
6807,9075,2090,4092
6653,8586,2080,4096
5794,8300,2079,4092
4682,8435,2080,4096
3843,8950,2062,4092
3450,9641,2050,4096
3262,10198,2047,4092
3018,10695,2050,4096
2653,11162,2034,4092
2279,11599,2020,4096
1994,11881,2015,4093
1848,12201,2020,4096
1831,12664,2007,4091
1910,13256,1989,4096
1986,13706,1980,4095
1971,14009,1989,4096
1849,14216,1994,4089
1725,14461,1989,4096
1684,14645,1972,4099
1725,14762,1959,4096
1747,14767,1952,4084
1725,14762,1959,4096
1677,14742,1963,4109
1663,14762,1959,4080
1665,14758,1941,3969
1663,14762,1929,3823
1622,14745,1924,3684
1540,14762,1929,3566
1419,14719,1928,3430
1294,14611,1929,3277
1181,14421,1927,3117
1109,14310,1929,2972
1086,14279,1927,2822
1109,14310,1929,2667
1112,14253,1928,2500
1047,14159,1929,2345
933,14044,1925,2187
862,14009,1929,2024
874,13986,1931,1853
924,14009,1929,1703
940,14000,1912,1556
924,14009,1899,1398
896,13981,1893,1224
862,14009,1899,1092
811,14056,1899,1005
801,14159,1899,932
899,14189,1896,832
1109,14159,1899,755
1314,14052,1898,724
1417,14009,1899,723
1433,13991,1896,702
1478,14009,1899,691
1569,13983,1898,710
1602,14009,1899,755
1481,14023,1895,783
1294,14009,1899,819
1189,13900,1900,879
1232,13858,1899,964
1354,13898,1883,1035
1478,14009,1869,1108
1571,14061,1861,1195
1663,14159,1869,1301
1830,14305,1873,1401
2094,14461,1869,1510
2281,14402,1851,1625
2156,14159,1839,1751
1732,13846,1833,1867
1355,13708,1839,1992
1324,13723,1839,2129
1602,13858,1839,2281
1927,13988,1835,2420
2156,14159,1839,2554
2273,14278,1839,2689
2279,14310,1839,2843
2140,14173,1833,2994
1910,14009,1839,3132
1676,13841,1850,3251
1478,13708,1869,3373
1266,13527,1873,3491
1047,13406,1869,3598
916,13320,1860,3683
986,13256,1869,3775
1218,13092,1883,3868
1478,12954,1899,3952
1653,12894,1906,3998
1786,12954,1929,4032
1950,12971,1960,4063
2156,12954,1989,4096
2334,12910,1999,4101
2464,12954,2020,4096
2564,13018,2056,4089
2649,13105,2110,4096
2694,13152,2152,4095
2710,13256,2200,4096
2726,13388,2254,4091
2772,13557,2321,4096
2821,13608,2377,4093
2834,13557,2442,4096
2767,13431,2510,4092
2649,13406,2592,4096
2580,13460,2664,4093
2649,13557,2743,4096
2792,13567,2825,4092
2834,13557,2924,4096
2691,13536,3021,4092
2464,13557,3135,4096
2283,13507,3251,4092
2156,13406,3376,4096
1986,13238,3488,4092
1725,13105,3617,4096
1383,12948,3758,4092
1047,12804,3919,4096
835,12660,4068,4092
862,12653,4220,4096
1057,12729,4365,4092
1170,12804,4522,4096
962,12662,4669,4092
493,12352,4823,4096
27,11978,4962,4092
-246,11749,5094,4096
-453,11594,5200,4092
-801,11448,5305,4096
-1262,11231,5398,4092
-1478,11147,5486,4096
-1156,11304,5547,4092
-370,11749,5607,4096
473,12241,5654,4093
1047,12653,5697,4096
1321,12897,5713,4091
1478,13105,5727,4096
1651,13264,5730,4095
1848,13406,5727,4096
2001,13474,5696,4089
2094,13557,5667,4096
2155,13588,5635,4100
2218,13557,5607,4096
2262,13434,5549,4078
2279,13406,5486,4080
2290,13471,5419,4087
2341,13557,5366,4064
2402,13496,5293,3974
2402,13406,5215,3855
2318,13361,5129,3738
2218,13406,5064,3630
2151,13407,4992,3504
2094,13406,4913,3373
2003,13392,4814,3244
1910,13406,4733,3116
1872,13379,4656,2966
1910,13406,4582,2811
1987,13466,4485,2661
2094,13557,4401,2522
2218,13561,4323,2366
2341,13557,4250,2201
2436,13539,4153,2033
2526,13557,4069,1879
2603,13537,4001,1721
2649,13557,3949,1558
2646,13561,3872,1389
2649,13557,3798,1237
2673,13504,3730,1082
2710,13557,3677,916
2750,13694,3611,742
2834,13858,3557,610
2919,13885,3508,522
2895,13858,3466,450
2689,13786,3404,359
2402,13708,3346,289
2166,13538,3294,259
2033,13406,3255,257
1978,13352,3205,244
2033,13406,3165,241
2213,13416,3130,262
2464,13406,3105,305
2650,13375,3059,340
2710,13406,3014,386
2666,13412,2974,450
2587,13406,2954,530
2494,13325,2925,598
2402,13256,2894,675
2316,13201,2856,769
2279,13256,2833,883
2309,13327,2815,989
2402,13406,2803,1092
2491,13443,2776,1203
2526,13557,2743,1333
2481,13668,2704,1463
2402,13708,2683,1590
2322,13566,2666,1718
2279,13406,2653,1863
2266,13288,2621,2012
2279,13256,2592,2153
2288,13215,2568,2287
2279,13256,2562,2442
2229,13335,2551,2602
2156,13406,2532,2731
2077,13334,2498,2808
2033,13256,2472,2875
2034,13256,2451,2955
2094,13406,2442,3020
2184,13560,2425,3037
2279,13708,2411,3036
2343,13792,2393,3045
2402,13858,2381,3052
2472,13853,2364,3023
2587,13858,2351,2972
2697,13854,2333,2923
2772,13858,2321,2875
2762,13790,2303,2808
2710,13708,2291,2731
2655,13606,2274,2654
2649,13557,2261,2570
2657,13523,2242,2461
2649,13557,2231,2345
2592,13567,2215,2238
2526,13557,2200,2136
2456,13508,2180,2015
2402,13557,2170,1879
2402,13616,2167,1745
2587,13557,2170,1622
3064,13161,2159,1492
3881,12503,2140,1349
4963,11639,2116,1198
6160,10695,2110,1060
7190,9659,2110,922
7761,8737,2110,771
7735,8111,2094,607
7269,7984,2080,466
6676,8231,2072,346
6222,8737,2080,225
5976,9346,2083,92
5852,10092,2080,0
5653,10830,2063,-23
5236,11448,2050,0
4630,11835,2041,9
4066,12201,2050,0
3745,12658,2055,-7
3696,13256,2050,0
3757,13813,2029,3
3758,14310,2020,0
3569,14641,2019,-3
3142,14762,2020,0
2483,14549,2003,1
1725,14159,1989,0
1044,13762,1984,-1
616,13557,1989,0
455,13498,1988,0
493,13557,1989,0
598,13620,1990,0
739,13708,1989,0
916,13811,1973,0
1170,14009,1959,0
1471,14234,1953,0
1786,14461,1959,0
2047,14617,1960,0
2218,14762,1959,0
2251,14821,1956,0
2156,14762,1959,0
1971,14528,1958,-1
1786,14310,1959,0
1672,14178,1957,0
1663,14159,1959,0
1701,14085,1958,-2
1725,14009,1959,0
1715,13961,1957,1
1725,14009,1959,0
1777,13959,1958,-4
1848,13708,1959,0
1909,13156,1957,4
1971,12503,1959,0
2025,11938,1958,-10
2033,11599,1959,0
1982,11181,1956,12
1910,10544,1959,0
1804,10027,1959,-30
1602,10394,1959,0
1298,11631,1955,125
1047,12954,1959,305
966,13575,1962,466
986,13708,1959,610
908,13779,1941,766
678,13858,1929,948
450,13667,1924,1121
431,13406,1929,1285
642,13356,1927,1452
924,13557,1929,1638
1076,13679,1930,1821
1047,13708,1929,1992
907,13700,1913,2152
739,13708,1899,2329
520,13574,1892,2511
246,13406,1899,2683
38,13312,1900,2828
123,13406,1899,2972
562,13591,1895,3112
1170,13858,1899,3245
1641,14079,1899,3355
1786,14159,1899,3470
1560,13946,1895,3587
1047,13557,1899,3695
456,13140,1900,3772
123,12954,1899,3855
295,13041,1892,3949
924,13406,1899,4032
1662,13828,1913,4060
2156,14159,1929,4064
2305,14236,1928,4072
2279,14159,1929,4096
2303,14028,1937,4101
2464,14009,1959,4096
2680,14022,1973,4088
2834,14009,1989,4096
2877,13867,2009,4095
2834,13708,2050,4096
2727,13540,2093,4091
2587,13406,2140,4096
2475,13231,2180,4093
2464,13105,2231,4096
2524,13007,2285,4092
2526,12954,2351,4096
2323,12824,2409,4092
1910,12653,2472,4096
1395,12414,2535,4092
924,12201,2622,4096
591,12034,2713,4092
431,12051,2803,4096
403,12183,2874,4092
431,12352,2954,4096
442,12383,3046,4092
431,12352,3165,4096
421,12312,3283,4092
431,12352,3406,4096
466,12360,3519,4092
554,12352,3647,4096
736,12346,3784,4092
1047,12503,3949,4096
1451,12779,4114,4092
1848,13105,4280,4096
2083,13271,4427,4092
2033,13256,4582,4096
1673,13041,4740,4092
1170,12804,4913,4096
820,12664,5070,4092
862,12804,5215,4096
1224,13118,5335,4092
1540,13406,5456,4096
1437,13350,5563,4092
862,12954,5667,4096
84,12366,5747,4092
-554,11900,5818,4096
-881,11635,5866,4092
-924,11599,5908,4096
-821,11644,5926,4092
-678,11749,5938,4096
-534,11822,5934,4092
-370,11900,5938,4096
-188,11944,5928,4092
0,12051,5908,4096
165,12182,5861,4092
308,12352,5818,4096
397,12441,5770,4092
431,12503,5727,4096
436,12536,5665,4092
493,12653,5607,4096
614,12797,5543,4092
739,12954,5486,4096
804,12992,5409,4093
862,12954,5335,4096
1023,12882,5254,4091
1355,12954,5185,4096
1792,13144,5104,4094
2218,13406,5034,4096
2546,13577,4956,4090
2772,13708,4883,4096
2919,13825,4791,4097
3018,14009,4702,4096
3098,14127,4607,4085
3203,14159,4522,4096
3337,14110,4425,4108
3450,14159,4341,4096
3446,14263,4257,4016
3265,14310,4190,3903
2887,14089,4113,3790
2402,13708,4039,3711
2002,13349,3956,3623
1910,13256,3888,3518
2175,13356,3822,3398
2649,13557,3768,3325
3111,13707,3704,3286
3450,13858,3647,3261
3613,13957,3583,3216
3573,14009,3527,3197
3335,13940,3461,3209
3018,13858,3406,3245
2746,13765,3353,3257
2587,13708,3316,3277
2531,13604,3271,3323
2587,13557,3225,3405
2732,13583,3171,3473
2895,13708,3135,3534
2946,13718,3103,3597
2834,13557,3075,3695
2608,13266,3026,3790
2402,13105,2984,3871
2291,13075,2947,3923
2279,13105,2924,3984
2310,13068,2892,4045
2341,13105,2864,4096
2314,13194,2831,4104
2218,13256,2803,4096
2087,13156,2767,4087
2033,13105,2743,4096
2079,13200,2724,4096
2156,13406,2713,4096
2142,13468,2685,4091
2033,13406,2653,4096
1880,13257,2616,4093
1725,13105,2592,4096
1515,12871,2571,4094
1232,12653,2562,4096
925,12461,2549,4091
739,12352,2532,4096
775,12271,2499,4097
1047,12352,2472,4096
1447,12592,2450,4087
1848,12954,2442,4096
2151,13230,2426,4105
2341,13406,2411,4096
2433,13481,2393,4053
2464,13557,2381,4016
2411,13577,2365,3985
2279,13557,2351,3936
2110,13463,2333,3828
2033,13406,2321,3695
2093,13417,2304,3566
2279,13557,2291,3454
2519,13721,2273,3323
2772,13858,2261,3181
2918,13843,2244,3032
2834,13708,2231,2891
2514,13466,2212,2740
2156,13256,2200,2586
1936,13077,2185,2430
1848,12954,2170,2281
1795,12808,2150,2123
1786,12653,2140,1960
1954,12367,2136,1793
2402,11900,2140,1638
3127,11191,2129,1481
4066,10394,2110,1317
5116,9545,2086,1142
6098,8737,2080,980
6744,8026,2080,817
6838,7682,2080,643
6375,7753,2064,460
5606,8134,2050,321
4851,8530,2042,232
4250,8887,2050,161
3654,9148,2053,71
2834,9339,2050,0
1749,9405,2033,-20
616,9490,2020,0
-340,9610,2012,8
-1047,9791,2020,0
-1560,9960,2024,-7
-1910,10243,2020,0
-2102,10608,2000,2
-2156,10996,1989,0
-2098,11281,1987,-3
-1910,11599,1989,0
-1592,11977,1975,-1
-1232,12352,1959,0
-988,12513,1950,0
-924,12503,1959,0
-990,12406,1964,-3
-1047,12352,1959,0
-1028,12315,1941,5
-924,12352,1929,0
-796,12415,1924,-12
-678,12503,1929,0
-594,12550,1928,66
-554,12653,1929,177
-586,12796,1926,288
-678,12954,1929,369
-772,12992,1928,430
-801,12954,1929,498
-753,12860,1927,573
-678,12804,1929,626
-598,12760,1928,648
-493,12804,1929,659
-358,12875,1927,677
-246,12954,1929,691
-199,12913,1928,677
-185,12804,1929,643
-194,12627,1926,609
-246,12503,1929,578
-304,12431,1929,533
-246,12503,1929,466
-45,12633,1925,394
185,12804,1929,337
353,12935,1932,291
493,13105,1929,241
592,13224,1911,187
554,13256,1899,145
403,13147,1895,114
370,13105,1899,80
577,13191,1897,39
862,13406,1899,16
1053,13601,1900,24
1294,13858,1899,48
1824,14196,1882,67
2587,14611,1869,96
3206,14871,1863,146
3388,14913,1869,209
3145,14718,1868,264
2710,14461,1869,321
2301,14189,1869,394
2033,14009,1869,482
1908,13880,1854,564
1910,13858,1839,643
2021,13888,1831,730
2218,14009,1839,835
2366,14106,1841,939
2341,14159,1839,1028
2160,14090,1831,1105
2033,14009,1839,1189
2117,13947,1853,1275
2402,14009,1869,1349
2758,14133,1869,1404
3080,14310,1869,1462
3253,14378,1867,1528
3203,14310,1869,1590
2992,14075,1864,1628
2834,13858,1869,1655
2811,13716,1880,1683
2834,13708,1899,1719
2815,13696,1910,1740
2895,13708,1929,1751
3181,13730,1953,1760
3573,13858,1989,1783
3859,13971,2017,1802
4004,14009,2050,1815
4054,13876,2086,1823
4004,13708,2140,1847
3782,13530,2196,1874
3450,13406,2261,1896
3128,13246,2318,1907
2895,13105,2381,1944
2690,12941,2436,2004
2464,12804,2502,2072
2225,12656,2568,2122
2094,12653,2653,2185
2193,12840,2738,2271
2587,13256,2833,2377
3143,13682,2920,2466
3634,14009,3014,2554
3870,14128,3108,2654
3881,14159,3225,2779
3815,14137,3353,2894
3819,14159,3497,3004
3868,14153,3630,3113
3881,14159,3768,3245
3801,14140,3906,3372
3696,14159,4069,3486
3614,14113,4234,3577
3573,14009,4401,3679
3545,13859,4549,3781
3573,13858,4702,3871
3673,13985,4851,3928
3819,14159,5004,3984
3904,14195,5139,4043
3881,14159,5275,4096
3763,14075,5399,4106
3634,14009,5516,4096
3542,13900,5599,4087
3511,13858,5667,4096
3507,13889,5721,4097
3511,14009,5788,4096
3489,14049,5840,4091
3450,14009,5878,4096
3375,13859,5881,4094
3265,13708,5878,4096
3093,13526,5861,4094
2895,13406,5848,4096
2732,13341,5817,4091
2710,13406,5788,4096
2848,13488,5742,4097
3080,13557,5697,4096
3249,13543,5633,4087
3265,13557,5577,4096
3129,13557,5513,4106
2957,13557,5456,4096
2841,13506,5379,4047
2834,13557,5305,4000
2904,13695,5223,3959
3018,13858,5155,3903
3105,13840,5076,3794
3142,13708,5004,3663
3133,13561,4922,3535
3142,13557,4853,3422
3156,13574,4776,3290
3142,13557,4702,3148
3072,13451,4611,3006
3018,13406,4522,2875
2994,13399,4423,2728
2957,13406,4341,2570
2846,13321,4258,2408
2710,13256,4190,2265
2591,13228,4112,2119
2464,13256,4039,1960
2244,13195,3956,1786
1971,13105,3888,1638
1789,13032,3822,1514
1848,13105,3768,1398
2136,13235,3704,1267
2526,13406,3647,1157
2859,13543,3583,1065
3080,13708,3527,980
3196,13815,3461,878
3265,13858,3406,803
3320,13781,3353,768
3388,13708,3316,755
3428,13628,3271,725
3388,13557,3225,707
3234,13400,3171,719
3018,13256,3135,755
2792,13142,3104,777
2587,13105,3075,803
2405,13026,3026,855
2279,12954,2984,932
2208,12902,2947,999
2156,12954,2924,1060
2057,12992,2891,1135
1910,12954,2864,1237
1743,12745,2832,1334
1602,12503,2803,1398
1505,12328,2765,1430
1478,12352,2743,1462
1516,12438,2727,1496
1602,12503,2713,1510
1694,12469,2679,1491
1786,12503,2653,1462
1862,12622,2635,1440
1910,12804,2622,1414
1886,12856,2590,1359
1786,12804,2562,1285
1628,12689,2542,1212
1478,12653,2532,1141
1379,12639,2503,1052
1355,12653,2472,948
1378,12633,2447,845
1417,12653,2442,755
1429,12656,2429,655
1417,12653,2411,530
1397,12572,2389,395
1417,12503,2381,289
1452,12463,2370,215
1478,12503,2351,145
1467,12514,2316,62
1478,12503,2291,0
1529,12504,2272,-16
1602,12653,2261,0
1628,12850,2241,7
1602,12954,2231,0
1537,12833,2228,-5
1478,12653,2231,0
1448,12525,2217,2
1478,12503,2200,0
1541,12440,2182,-2
1602,12352,2170,0
1678,12212,2152,1
1910,12051,2140,0
