II,MCL,ABP,RESP
10818,4791,2599,0
10577,4742,2586,2
10375,4699,2599,0
10287,4655,2603,-5
10198,4669,2599,0
9949,4716,2586,15
9754,4760,2599,32
9725,4756,2629,45
9754,4760,2675,64
9620,4767,2710,95
9488,4760,2750,129
9537,4725,2785,153
9754,4760,2825,177
9862,4853,2856,211
9843,4913,2901,257
9819,4870,2953,300
9932,4852,3014,338
10026,4906,3055,374
10020,4974,3089,418
9950,4976,3119,465
10020,5035,3164,514
10157,5189,3205,561
10198,5340,3240,611
10063,5368,3256,659
10020,5401,3277,707
10148,5525,3296,748
10286,5676,3315,788
10193,5725,3316,830
10020,5767,3315,884
9926,5862,3311,941
9932,5950,3315,997
9898,5922,3313,1048
9932,5889,3315,1109
10062,5940,3303,1179
10198,6042,3277,1254
10145,6071,3232,1318
10020,6103,3202,1383
9941,6203,3183,1450
9932,6347,3164,1527
9844,6410,3123,1600
9754,6439,3089,1672
9710,6502,3067,1741
9754,6622,3051,1817
9754,6703,3012,1888
9754,6744,2976,1961
9762,6762,2951,2030
9843,6805,2938,2106
9922,6855,2903,2178
10020,6927,2863,2251
10123,6979,2832,2314
10286,7019,2825,2379
10448,7066,2811,2440
10552,7202,2788,2508
10494,7366,2747,2570
10286,7446,2712,2636
9942,7317,2682,2697
9754,7080,2675,2765
10169,6876,2673,2833
11528,6774,2675,2910
13362,6565,2658,2976
14809,6103,2637,3038
15380,5485,2611,3089
15429,5035,2599,3151
15199,4771,2592,3214
14454,4486,2599,3279
12921,4071,2602,3328
11084,3814,2599,3376
9513,3849,2579,3420
8247,3967,2562,3472
6884,3900,2552,3517
5587,3845,2562,3569
4970,4085,2566,3615
5498,4638,2562,3665
6820,5225,2539,3708
8247,5767,2524,3762
9175,6284,2516,3811
9577,6774,2524,3858
9719,7104,2525,3886
9932,7293,2524,3922
10143,7381,2517,3960
10198,7415,2524,4003
10060,7365,2527,4026
10020,7324,2524,4051
10112,7347,2502,4073
10198,7446,2486,4099
10097,7500,2480,4101
10020,7476,2486,4099
10074,7395,2485,4092
10198,7354,2486,4099
10200,7340,2484,4097
10198,7324,2486,4099
10273,7273,2482,4094
10375,7263,2486,4099
10343,7274,2488,4096
10286,7263,2486,4099
10275,7191,2466,4095
10286,7171,2449,4099
10211,7200,2440,4095
10198,7202,2449,4099
10251,7094,2450,4095
10286,7019,2449,4099
10216,7034,2442,4095
10286,7080,2449,4099
10523,7017,2452,4095
10730,6927,2449,4099
10691,6876,2427,4095
10641,6866,2411,4099
10713,6815,2403,4095
10818,6805,2411,4099
10776,6851,2412,4095
10818,6896,2411,4099
11102,6838,2405,4095
11528,6774,2411,4099
11790,6759,2414,4095
11971,6774,2411,4099
12231,6742,2390,4095
12592,6744,2373,4099
12778,6775,2364,4095
12769,6774,2373,4099
12725,6702,2377,4095
12858,6713,2373,4099
13016,6799,2350,4095
13035,6805,2336,4099
12887,6637,2326,4095
12858,6530,2336,4099
13020,6604,2336,4095
13213,6713,2336,4099
13129,6636,2325,4095
12858,6500,2336,4099
12627,6473,2350,4095
12592,6530,2373,4099
12541,6467,2382,4095
12326,6317,2411,4099
11934,6215,2463,4095
11616,6225,2562,4099
11486,6194,2687,4095
11528,6073,2863,4099
11453,5932,3079,4095
11173,5920,3353,4099
10844,5984,3656,4095
10818,6012,3993,4099
10981,5917,4331,4095
10996,5798,4671,4099
10718,5706,4992,4095
10552,5645,5312,4099
10644,5569,5608,4095
10730,5554,5877,4099
10485,5592,6096,4095
10198,5615,6291,4099
10148,5536,6457,4095
10286,5462,6593,4099
10304,5449,6669,4095
10286,5462,6706,4099
10324,5402,6701,4095
10375,5340,6668,4099
10293,5319,6587,4095
10286,5310,6480,4099
10428,5221,6349,4095
10552,5127,6216,4099
10422,5086,6065,4095
10286,5096,5915,4099
10403,5067,5758,4095
10730,5035,5613,4099
10865,5024,5458,4095
10730,5035,5312,4099
10527,4997,5167,4095
10552,4943,5048,4099
10690,4888,4931,4095
10730,4852,4822,4099
10552,4812,4700,4095
10375,4821,4596,4099
10290,4850,4495,4095
10286,4852,4408,4099
10276,4789,4307,4095
10375,4760,4219,4099
10517,4796,4135,4096
10552,4852,4069,4099
10408,4840,3991,4095
10375,4821,3918,4099
10526,4853,3837,4096
10641,4943,3767,4099
10474,5004,3688,4094
10286,5035,3617,4099
10334,5055,3537,4097
10552,5096,3466,4099
10612,5119,3385,4088
10552,5127,3315,4083
10560,5104,3238,4069
10730,5066,3164,4051
10846,4977,3080,4007
10818,4852,3014,3955
10626,4690,2952,3892
10375,4547,2901,3842
10060,4438,2836,3790
9754,4394,2788,3746
9452,4384,2756,3694
9222,4394,2750,3649
9068,4356,2734,3598
9045,4272,2712,3553
9030,4191,2682,3500
8956,4211,2675,3456
8806,4265,2683,3405
8779,4242,2712,3360
8917,4125,2733,3311
9133,4089,2750,3279
9196,4164,2759,3247
9133,4211,2788,3215
9086,4106,2822,3169
9222,3998,2863,3135
9381,4002,2893,3106
9400,4059,2938,3087
9256,4021,2992,3053
9222,3967,3051,3022
9346,3996,3090,2992
9488,4089,3127,2974
9456,4128,3161,2948
9400,4150,3202,2926
9420,4195,3224,2898
9488,4242,3240,2878
9447,4222,3251,2849
9400,4211,3277,2829
9416,4242,3299,2809
9488,4272,3315,2797
9507,4242,3313,2779
9577,4242,3315,2765
9693,4296,3314,2746
9754,4333,3315,2733
9627,4277,3298,2713
9488,4242,3277,2701
9471,4301,3252,2684
9577,4394,3240,2669
9652,4387,3221,2641
9754,4333,3202,2620
9862,4331,3176,2601
9932,4394,3164,2588
9867,4420,3149,2565
9843,4394,3127,2540
9917,4370,3084,2511
10020,4394,3051,2492
9962,4423,3029,2468
9843,4425,3014,2444
9832,4392,2977,2409
10020,4394,2938,2379
10212,4486,2908,2350
10198,4669,2901,2331
9822,4809,2887,2307
9222,4791,2863,2283
8686,4604,2821,2248
8690,4394,2788,2218
9493,4231,2762,2190
10996,4059,2750,2170
12547,3710,2731,2146
13567,3174,2712,2122
13931,2583,2689,2089
14011,2106,2675,2058
13845,1679,2655,2022
13124,1221,2637,1993
11639,829,2611,1961
9843,763,2599,1929
8181,948,2594,1888
6739,1038,2599,1849
5417,897,2587,1811
4611,915,2562,1784
4760,1390,2530,1754
5853,2136,2524,1720
7248,2758,2527,1682
8424,3235,2524,1656
9157,3697,2500,1634
9577,4120,2486,1608
9808,4355,2485,1566
10020,4486,2486,1527
10187,4614,2466,1494
10286,4699,2449,1463
10292,4661,2443,1421
10375,4638,2449,1383
10517,4711,2433,1349
10641,4760,2411,1318
10605,4659,2398,1273
10552,4547,2411,1222
10556,4557,2418,1175
10641,4608,2411,1141
10687,4557,2386,1105
10730,4486,2373,1061
10747,4498,2369,1010
10730,4547,2373,965
10648,4521,2370,922
10641,4486,2373,884
10696,4510,2374,843
10730,4547,2373,804
10652,4493,2354,763
10641,4425,2336,723
10702,4429,2326,677
10730,4486,2336,627
10628,4451,2340,576
10641,4333,2336,530
10817,4239,2314,484
10996,4272,2298,434
10983,4345,2290,377
10996,4364,2298,322
11126,4320,2301,271
11262,4333,2298,225
11225,4389,2277,172
11262,4394,2260,113
11506,4306,2251,54
11794,4272,2260,16
11780,4338,2265,0
11616,4394,2260,0
11631,4329,2238,1
11971,4272,2223,0
12303,4326,2216,-1
12414,4425,2223,0
12351,4416,2222,0
12414,4364,2223,0
12607,4368,2218,-1
12769,4425,2223,0
12736,4424,2220,0
12680,4394,2223,0
12702,4382,2218,0
12769,4394,2223,0
12707,4385,2219,0
12592,4394,2223,0
12464,4398,2217,0
12326,4333,2223,0
12087,4180,2227,0
11882,4089,2260,0
11740,4111,2314,0
11616,4150,2411,0
11406,4083,2536,0
11262,3998,2712,0
11189,3977,2928,0
11084,3998,3202,0
10827,3966,3508,0
10641,3936,3843,0
10615,3947,4167,0
10641,3967,4483,0
10491,3918,4780,0
10286,3875,5086,0
10123,3909,5379,0
10020,3998,5651,0
9900,4017,5882,0
9932,3967,6103,0
10091,3915,6295,0
10198,3936,6442,0
10065,3976,6515,0
9932,3998,6555,0
9940,4002,6571,0
10020,4059,6555,0
9971,4119,6475,0
9932,4120,6367,0
9970,4054,6252,0
10020,4059,6141,0
9943,4145,5997,0
9932,4211,5839,0
10058,4172,5678,0
10198,4150,5538,0
10128,4208,5398,0
10020,4272,5274,0
10050,4238,5144,0
10198,4211,5010,0
10182,4273,4863,0
10020,4364,4747,0
9903,4360,4650,0
10020,4333,4558,0
10181,4362,4437,0
10198,4425,4332,0
10055,4443,4248,0
10020,4486,4182,0
10120,4574,4086,0
10198,4638,3993,0
10094,4609,3909,0
10020,4608,3843,0
10109,4693,3750,0
10286,4791,3654,0
10322,4801,3564,0
10286,4821,3504,0
10264,4889,3434,0
10286,4913,3353,0
10281,4796,3251,0
10375,4669,3164,0
10523,4610,3083,0
10552,4547,3014,0
10306,4387,2933,0
10020,4272,2863,0
9849,4293,2798,0
9754,4364,2750,0
9583,4328,2693,0
9488,4272,2637,0
9522,4303,2584,0
9577,4394,2562,0
9478,4395,2544,0
9400,4333,2524,0
9454,4314,2490,0
9577,4394,2486,0
9577,4465,2503,0
9577,4486,2524,0
9674,4485,2518,-1
9843,4547,2524,0
9905,4610,2551,0
9932,4608,2599,0
9973,4538,2633,-2
10020,4547,2675,0
9940,4668,2727,2
9843,4821,2788,0
9830,4892,2825,-5
9932,4943,2863,0
9951,5027,2912,24
9843,5127,2976,64
9654,5162,3020,106
9577,5188,3051,145
9623,5224,3080,181
9754,5249,3127,225
9824,5213,3169,272
9843,5218,3202,322
9822,5297,3218,368
9843,5401,3240,418
9849,5440,3259,471
9843,5493,3277,530
9782,5579,3277,587
9754,5645,3277,643
9789,5620,3275,697
9932,5615,3277,756
10028,5682,3262,812
10020,5767,3240,868
9913,5770,3214,921
9932,5767,3202,981
10087,5800,3186,1039
10286,5828,3164,1093
10331,5798,3124,1137
10286,5828,3089,1190
10224,5979,3060,1251
10198,6164,3051,1318
10116,6240,3037,1374
10020,6286,3014,1431
9934,6422,2972,1491
9843,6652,2938,1559
9565,6794,2913,1622
9133,6774,2901,1688
8799,6617,2881,1756
9045,6439,2863,1833
10052,6240,2840,1905
11616,6012,2825,1977
13088,5672,2804,2046
14011,5249,2788,2122
14314,4791,2766,2194
14277,4425,2750,2267
13851,4146,2728,2330
12858,3936,2712,2395
11345,3740,2692,2456
9843,3631,2675,2524
8587,3646,2649,2586
7449,3814,2637,2652
6376,4045,2632,2713
5941,4333,2637,2781
6503,4706,2623,2843
7715,5249,2599,2910
8807,5865,2570,2970
9577,6439,2562,3038
10182,6886,2561,3106
10730,7293,2562,3183
11026,7623,2542,3249
11084,7781,2524,3312
11018,7714,2514,3363
10996,7629,2524,3424
11022,7662,2528,3485
11173,7781,2524,3553
11299,7815,2502,3609
11262,7781,2486,3665
11005,7754,2478,3711
10818,7781,2486,3762
10791,7788,2490,3805
10818,7781,2486,3858
10724,7770,2465,3905
10641,7781,2449,3955
10613,7775,2439,3991
10552,7781,2449,4035
10366,7784,2453,4070
10286,7781,2449,4099
10400,7711,2427,4101
10552,7629,2411,4099
10467,7599,2403,4093
10286,7690,2411,4099
10205,7765,2412,4097
10286,7720,2411,4099
10314,7556,2405,4094
10286,7476,2411,4099
10250,7517,2414,4096
10286,7568,2411,4099
10262,7478,2389,4095
10198,7354,2373,4099
10154,7282,2366,4095
10286,7263,2373,4099
10485,7204,2373,4095
10641,7202,2373,4099
10684,7302,2369,4095
10818,7446,2373,4099
11091,7446,2372,4095
11439,7324,2373,4099
11679,7178,2370,4095
11882,7141,2373,4099
12087,7194,2370,4095
12326,7324,2373,4099
12524,7400,2370,4095
12769,7354,2373,4099
13003,7205,2369,4095
13124,7141,2373,4099
13013,7172,2370,4095
12858,7202,2373,4099
12780,7152,2367,4095
12769,7171,2373,4099
12630,7269,2382,4095
12414,7293,2411,4099
12240,7096,2430,4095
12237,6866,2449,4099
12287,6772,2463,4095
12326,6774,2524,4099
12287,6669,2630,4095
12237,6500,2788,4099
12106,6401,2969,4095
11882,6439,3202,4099
11544,6478,3479,4095
11262,6469,3805,4099
11102,6388,4137,4095
11084,6286,4483,4099
11009,6185,4822,4095
10818,6164,5161,4099
10538,6153,5471,4095
10375,6073,5764,4099
10308,5932,6023,4095
10286,5920,6254,4099
10236,6018,6436,4095
10286,6042,6593,4099
10365,5893,6708,4095
10375,5798,6781,4099
10272,5852,6783,4095
10286,5889,6743,4099
10364,5719,6673,4095
10286,5523,6593,4099
9947,5479,6476,4095
9754,5523,6329,4099
9914,5444,6153,4095
10198,5310,5990,4099
10183,5236,5833,4095
10020,5218,5689,4099
10047,5135,5532,4095
10375,5066,5387,4099
10639,5077,5247,4095
10641,5127,5123,4099
10432,5090,4988,4095
10286,5035,4860,4099
10269,5029,4733,4095
10375,5066,4634,4099
10495,5059,4535,4095
10641,5066,4445,4099
10749,5116,4343,4095
10818,5188,4257,4099
10809,5201,4173,4095
10818,5218,4106,4099
10824,5290,4028,4095
10818,5401,3956,4099
10767,5413,3874,4095
10818,5310,3805,4099
10964,5174,3726,4095
11084,5127,3654,4099
10979,5087,3573,4095
10730,4943,3504,4099
10439,4696,3426,4095
10198,4547,3353,4099
9949,4556,3270,4095
9754,4608,3202,4099
9575,4564,3138,4095
9400,4516,3089,4099
9206,4522,3030,4095
9133,4516,2976,4099
9121,4412,2914,4095
9045,4333,2863,4099
8844,4344,2814,4095
8779,4364,2788,4099
8928,4288,2765,4095
9133,4242,2750,4099
9133,4292,2724,4095
9045,4333,2712,4099
9032,4231,2706,4096
9133,4120,2712,4099
9163,4129,2719,4092
9133,4211,2750,4083
9098,4203,2789,4053
9133,4150,2825,4019
9140,4147,2838,3972
9133,4211,2863,3939
9113,4247,2910,3903
9133,4272,2976,3874
9106,4305,3020,3836
9045,4333,3051,3810
8983,4283,3079,3782
9045,4211,3127,3762
9132,4197,3169,3727
9133,4272,3202,3697
9006,4307,3218,3667
8956,4242,3240,3649
9026,4153,3258,3623
9133,4211,3277,3601
9155,4354,3289,3572
9222,4394,3315,3553
9342,4273,3341,3525
9400,4211,3353,3505
9255,4294,3333,3476
9133,4364,3315,3456
9195,4280,3310,3434
9400,4211,3315,3424
9460,4291,3299,3408
9400,4394,3277,3392
9387,4348,3254,3363
9577,4272,3240,3344
9759,4322,3216,3325
9754,4425,3202,3312
9596,4412,3186,3284
9577,4364,3164,3263
9716,4436,3121,3243
9754,4608,3089,3231
9437,4698,3068,3206
8956,4669,3051,3183
8613,4557,3011,3159
8690,4394,2976,3151
9355,4166,2953,3136
10730,3936,2938,3119
12354,3669,2901,3089
13479,3265,2863,3070
13732,2688,2834,3052
13567,2106,2825,3038
13273,1595,2808,3013
12592,1129,2788,2990
11219,742,2763,2964
9577,641,2750,2942
8093,787,2730,2909
6739,885,2712,2878
5373,779,2689,2842
4522,793,2675,2813
4698,1217,2654,2778
5764,1922,2637,2749
7031,2543,2614,2716
8158,3021,2599,2685
9026,3479,2580,2643
9577,3936,2562,2604
9778,4224,2536,2562
9932,4333,2524,2524
10147,4394,2520,2480
10286,4516,2524,2444
10227,4612,2510,2403
10286,4608,2486,2363
10517,4541,2457,2317
10641,4547,2449,2283
10435,4617,2448,2252
10286,4638,2449,2218
10405,4553,2429,2163
10552,4486,2411,2106
10418,4509,2401,2053
10286,4547,2411,2009
10399,4512,2415,1956
10552,4486,2411,1897
10403,4514,2389,1836
10198,4516,2373,1784
10294,4430,2365,1729
10641,4394,2373,1672
10753,4456,2377,1606
10552,4486,2373,1543
10319,4370,2352,1482
10375,4272,2336,1431
10582,4303,2327,1377
10730,4364,2336,1318
10689,4312,2340,1251
10641,4272,2336,1190
10675,4334,2314,1128
10818,4394,2298,1061
10919,4308,2290,980
10996,4211,2298,900
11061,4239,2299,826
11173,4333,2298,756
11227,4324,2292,672
11262,4272,2298,579
11321,4287,2301,489
11528,4364,2298,418
11797,4382,2276,346
12060,4364,2260,257
12185,4366,2253,156
12237,4394,2260,80
12280,4372,2260,44
12414,4333,2260,32
12487,4323,2255,16
12414,4364,2260,0
12269,4390,2258,-6
12326,4394,2260,0
12472,4369,2254,2
12414,4333,2260,0
12077,4269,2258,-2
11882,4211,2260,0
11950,4167,2251,1
11971,4150,2260,0
11679,4123,2282,-1
11439,4089,2336,0
11475,4039,2397,0
11528,3998,2486,0
11219,3940,2604,0
10818,3875,2788,0
10625,3816,3025,0
10552,3814,3315,0
10288,3839,3623,0
10020,3845,3956,0
9958,3801,4292,0
10020,3784,4634,0
9909,3809,4946,0
9754,3845,5236,0
9736,3829,5501,0
9843,3814,5764,0
9829,3825,6004,0
9754,3845,6216,0
9715,3824,6369,0
9754,3814,6480,0
9742,3828,6548,0
9754,3845,6593,0
9821,3836,6593,0
9932,3875,6555,0
9922,3954,6471,0
9843,3998,6367,0
9779,3962,6238,0
9843,3967,6103,0
9916,4041,5951,0
9932,4089,5802,0
9859,4031,5646,0
9843,3998,5500,0
9877,4064,5345,0
9932,4150,5199,0
9942,4129,5054,0
10020,4089,4935,0
10136,4127,4819,0
10198,4211,4709,0
10080,4205,4587,0
9932,4150,4483,0
9848,4159,4383,0
9843,4272,4295,0
9791,4354,4192,0
9754,4333,4106,0
9746,4254,4026,0
9754,4242,3956,0
9670,4272,3861,0
9577,4272,3767,0
9508,4213,3678,0
9488,4211,3617,0
9453,4281,3546,0
9488,4333,3466,0
9551,4281,3365,0
9577,4242,3277,0
9478,4287,3195,0
9400,4364,3127,0
9381,4357,3047,0
9400,4333,2976,0
9364,4354,2910,0
9400,4394,2863,0
9499,4374,2807,0
9577,4364,2750,0
9516,4395,2683,0
9488,4425,2637,0
9584,4390,2607,0
9754,4394,2599,0
9795,4471,2583,-1
9754,4547,2562,0
9716,4534,2530,0
9754,4547,2524,0
9761,4647,2535,-1
9754,4760,2562,0
9759,4769,2577,1
9843,4760,2599,0
9881,4800,2627,-4
9843,4852,2675,0
9772,4829,2714,13
9843,4821,2750,32
9947,4877,2778,47
9932,4943,2825,64
9792,4934,2880,90
9843,4943,2938,129
10074,5019,2977,170
10198,5096,3014,209
10029,5067,3047,241
9932,5035,3089,273
10094,5084,3124,309
10286,5188,3164,354
10177,5219,3200,397
10020,5218,3240,434
10103,5244,3263,462
10375,5310,3277,498
10508,5332,3276,544
10552,5340,3277,595
10603,5356,3273,641
10641,5401,3277,691
10552,5434,3277,747
10552,5493,3277,804
10742,5569,3261,851
10996,5645,3240,900
11090,5665,3213,959
11173,5676,3202,1029
11324,5694,3187,1094
11439,5737,3164,1157
11348,5766,3121,1219
11262,5828,3089,1286
11314,5925,3067,1349
11439,6042,3051,1415
11459,6089,3015,1478
11528,6073,2976,1543
11709,6023,2945,1605
11882,6012,2938,1672
11812,5986,2925,1737
11616,5920,2901,1800
11423,5824,2858,1854
11262,5828,2825,1913
11014,5935,2800,1974
10818,6073,2788,2042
10769,6139,2768,2103
10818,6195,2750,2170
10685,6258,2726,2240
10375,6317,2712,2315
10117,6317,2693,2379
10198,6347,2675,2444
10441,6419,2650,2505
10552,6500,2637,2572
10423,6523,2619,2633
10375,6591,2599,2701
10512,6735,2571,2764
10641,6896,2562,2829
10499,6937,2562,2883
10286,6927,2562,2942
10213,6976,2540,3001
10286,7141,2524,3070
10290,7273,2519,3133
10286,7293,2524,3199
10328,7213,2507,3259
10375,7171,2486,3328
10237,7178,2474,3389
10020,7202,2486,3456
9865,7176,2493,3517
9843,7171,2486,3585
9804,7205,2462,3647
9754,7263,2449,3713
9716,7247,2443,3774
9754,7202,2449,3842
9771,7188,2447,3900
9754,7263,2449,3955
9665,7319,2447,3992
9577,7293,2449,4035
9499,7163,2444,4070
9488,7049,2449,4099
9447,7013,2451,4101
9400,7080,2449,4099
9392,7136,2427,4093
9577,7141,2411,4099
9773,7108,2404,4097
9754,7141,2411,4099
9422,7189,2411,4094
9133,7171,2411,4099
9145,7063,2408,4096
9400,7019,2411,4099
9543,7071,2408,4095
9488,7141,2411,4099
9341,7145,2410,4096
9222,7202,2411,4099
8991,7306,2404,4095
8601,7324,2411,4099
8214,7140,2427,4095
8335,6927,2449,4099
9356,6752,2451,4095
11262,6500,2449,4099
13336,6053,2444,4095
14809,5615,2449,4099
15394,5280,2448,4095
15429,4913,2449,4099
15036,4369,2445,4095
14011,3875,2449,4099
12232,3587,2447,4095
10198,3418,2449,4099
8385,3247,2446,4095
6917,3296,2449,4099
5701,3646,2446,4095
5054,4089,2449,4099
5287,4409,2447,4095
6296,4821,2449,4099
7448,5452,2445,4095
8335,6073,2449,4099
8919,6370,2450,4095
9400,6500,2449,4099
9709,6679,2430,4095
9754,6866,2411,4099
9599,6856,2400,4095
9577,6774,2411,4099
9720,6795,2418,4095
9843,6896,2411,4099
9773,6877,2386,4095
9754,6774,2373,4099
9831,6723,2372,4095
9843,6774,2373,4099
9688,6793,2354,4095
9754,6744,2336,4099
10164,6674,2328,4095
10552,6652,2336,4099
10511,6614,2325,4095
10286,6530,2298,4099
10202,6443,2267,4095
10198,6469,2260,4099
9992,6542,2262,4095
9754,6530,2260,4099
9710,6383,2239,4095
9843,6286,2223,4099
9891,6301,2217,4095
9932,6317,2223,4099
10071,6195,2211,4095
10286,6073,2185,4099
10342,6042,2154,4095
10286,6042,2147,4099
10235,5934,2149,4095
10286,5828,2147,4099
10319,5808,2125,4095
10375,5828,2110,4099
10518,5783,2104,4095
10818,5767,2110,4099
11038,5803,2107,4095
10996,5798,2110,4099
10705,5682,2110,4095
10552,5645,2110,4099
10734,5739,2089,4095
11173,5798,2072,4099
11552,5670,2062,4095
11794,5554,2072,4099
11882,5592,2072,4095
11882,5676,2072,4099
11801,5618,2065,4095
11794,5554,2072,4099
11847,5620,2070,4095
11882,5737,2072,4099
11807,5692,2063,4095
11794,5554,2072,4099
11861,5474,2082,4095
11882,5493,2110,4099
11682,5488,2134,4095
11439,5462,2185,4099
11297,5434,2255,4095
11262,5401,2373,4099
11168,5306,2538,4095
11084,5218,2788,4099
11033,5180,3111,4095
10996,5188,3504,4099
10858,5151,3914,4095
10730,5096,4332,4099
10635,5058,4731,4095
10552,5066,5123,4099
10386,5032,5489,4095
10286,4943,5839,4099
10298,4846,6154,4095
10375,4852,6442,4099
10343,4909,6684,4095
10286,4913,6894,4099
10256,4818,7051,4095
10286,4760,7158,4099
10272,4777,7188,4095
10286,4791,7158,4099
10323,4727,7072,4095
10375,4699,6969,4099
10332,4742,6843,4095
10286,4760,6706,4099
10283,4668,6549,4095
10375,4608,6404,4099
10460,4635,6257,4096
10552,4638,6103,4099
10604,4513,5925,4095
10641,4425,5764,4099
10620,4468,5621,4097
10641,4516,5500,4099
10706,4405,5363,4094
10818,4272,5236,4099
10848,4265,5115,4095
10818,4333,5010,4083
10766,4299,4890,4043
10818,4211,4784,4003
10917,4179,4683,3958
10996,4211,4596,3922
10937,4193,4494,3877
10818,4150,4408,3842
10691,4152,4327,3807
10641,4211,4257,3778
10598,4206,4160,3734
10552,4120,4069,3697
10429,4041,3982,3662
10286,4089,3918,3633
10168,4189,3841,3586
10198,4211,3767,3537
10276,4117,3686,3487
10286,4059,3617,3456
10142,4098,3537,3418
10020,4150,3466,3376
9987,4092,3387,3321
10020,3998,3315,3279
9981,3948,3233,3238
9932,3936,3164,3199
9881,3892,3101,3146
9843,3875,3051,3103
9759,3918,2991,3060
9754,3967,2938,3022
9833,3931,2889,2970
9932,3875,2863,2926
9876,3852,2840,2888
9754,3845,2825,2861
9683,3808,2801,2821
9754,3814,2788,2781
9802,3865,2778,2742
9754,3875,2788,2717
9617,3784,2800,2684
9577,3723,2825,2652
9643,3751,2843,2615
9754,3784,2863,2588
9769,3719,2875,2556
9754,3662,2901,2524
9737,3685,2931,2485
9754,3723,2976,2460
9739,3674,3013,2435
9754,3631,3051,2411
9758,3667,3083,2375
9754,3723,3127,2347
9760,3711,3165,2322
9932,3723,3202,2299
10149,3806,3221,2264
10198,3875,3240,2235
10011,3838,3254,2210
9932,3814,3277,2186
10066,3876,3295,2146
10198,3936,3315,2106
10094,3881,3321,2070
10020,3814,3315,2042
10162,3826,3291,2002
10375,3845,3277,1961
10369,3735,3272,1920
10286,3570,3277,1881
10275,3462,3264,1827
10286,3418,3240,1768
10150,3350,3211,1709
10020,3296,3202,1656
9934,3314,3189,1594
9754,3387,3164,1527
9373,3386,3119,1458
9133,3296,3089,1399
9214,3209,3069,1342
9400,3235,3051,1286
9319,3302,3011,1223
9133,3296,2976,1157
9143,3196,2952,1090
9400,3143,2938,1029
9552,3164,2903,966
9488,3174,2863,900
9349,3114,2831,827
9400,3113,2825,756
9586,3203,2813,684
9754,3265,2788,611
9721,3203,2744,526
9577,3174,2712,434
9450,3272,2688,346
9488,3387,2675,273
9614,3377,2654,204
9754,3357,2637,129
9793,3436,2616,50
9754,3540,2599,0
9621,3533,2575,-11
9488,3509,2562,0
9386,3563,2556,4
9400,3631,2562,0
9474,3594,2549,-4
9577,3540,2524,0
9577,3566,2493,1
9488,3631,2486,0
9377,3613,2488,-2
9400,3570,2486,0
9471,3601,2463,0
9488,3692,2449,0
9397,3707,2445,-1
9400,3631,2449,0
9475,3557,2431,0
9488,3570,2411,0
9315,3637,2401,0
9222,3692,2411,0
9342,3691,2414,0
9577,3662,2411,0
9687,3654,2403,0
9754,3723,2411,0
9813,3834,2415,0
9754,3936,2411,0
9438,4009,2388,0
9045,4089,2373,0
8680,4105,2367,0
8424,3967,2373,0
8528,3693,2371,0
9488,3448,2373,0
11132,3208,2372,0
12680,2807,2373,0
13602,2222,2366,0
14277,1739,2373,0
14923,1486,2390,0
15075,1282,2411,0
14236,959,2413,0
12858,732,2411,0
11540,799,2408,0
10286,1038,2411,0
8771,1194,2407,0
7360,1343,2411,0
6681,1669,2413,0
6917,2167,2411,0
7587,2629,2390,0
8335,3021,2373,0
8986,3418,2367,0
9488,3845,2373,0
9710,4165,2372,0
9754,4333,2373,0
9758,4405,2373,0
9843,4486,2373,0
9909,4548,2356,0
9932,4547,2336,0
9871,4498,2324,0
9843,4516,2336,0
9824,4597,2344,0
9843,4638,2336,0
9850,4581,2309,-1
9932,4547,2298,0
10008,4601,2299,1
10020,4669,2298,0
9931,4652,2275,-2
9932,4638,2260,0
10051,4693,2259,7
10198,4760,2260,16
10235,4735,2239,24
10286,4699,2223,32
10355,4737,2219,45
10375,4821,2223,64
10276,4818,2204,88
10286,4760,2185,113
10435,4752,2179,136
10552,4852,2185,161
10449,4930,2170,184
10375,4913,2147,209
10495,4837,2135,233
10730,4852,2147,257
10807,4950,2155,281
10818,5035,2147,305
10876,5011,2123,329
10996,4974,2110,354
11028,5011,2105,377
11084,5127,2110,402
11224,5208,2106,426
11439,5249,2110,450
11596,5269,2111,473
11794,5310,2110,498
12026,5334,2089,528
12237,5371,2072,563
12313,5419,2063,596
12414,5493,2072,627
12586,5551,2073,656
12769,5615,2072,691
12815,5654,2065,730
12858,5676,2072,772
12946,5687,2072,809
13035,5767,2072,852
12965,5870,2061,898
12858,5920,2072,948
12809,5882,2087,991
12858,5889,2110,1029
12861,5968,2117,1065
12858,6042,2147,1109
12847,6023,2202,1151
12858,6012,2298,1190
12804,6040,2409,1224
12769,6042,2562,1270
12754,5927,2756,1324
12769,5828,3014,1383
12696,5831,3311,1430
12592,5889,3654,1479
12471,5869,4011,1536
12414,5828,4370,1608
12355,5819,4697,1675
12326,5828,5010,1736
12273,5788,5300,1789
12237,5798,5575,1849
12149,5892,5823,1911
12060,6012,6065,1977
11969,6028,6288,2034
11971,6012,6480,2090
11983,6031,6601,2142
11971,6103,6668,2202
11870,6151,6683,2263
11794,6225,6668,2331
11710,6328,6607,2394
11616,6439,6517,2460
11496,6482,6404,2519
11528,6530,6291,2588
11670,6610,6163,2658
11794,6713,6028,2733
11772,6752,5873,2796
11794,6774,5726,2861
