II,V,ABP
948,3399,2933
975,3319,2931
863,3264,2906
488,3394,2892
176,3337,2890
30,3017,2892
-159,2684,2868
-457,2389,2852
-747,2027,2850
-945,1659,2852
-1063,1405,2829
-1127,1232,2813
-1217,1030,2809
-1371,754,2813
-1552,391,2791
-1676,-50,2773
-1724,-560,2768
-1706,-1056,2773
-1618,-1425,2753
-1402,-1584,2733
-1076,-1599,2726
-731,-1584,2733
-454,-1596,2717
-213,-1584,2694
32,-1561,2679
274,-1584,2694
460,-1647,2702
609,-1584,2694
775,-1312,2666
975,-930,2654
1163,-609,2652
1310,-352,2654
1437,-76,2634
1585,251,2614
1754,588,2603
1920,930,2614
2061,1271,2619
2194,1559,2614
2342,1737,2592
2499,1835,2575
2629,1922,2565
2712,2011,2575
2752,2071,2580
2773,2087,2575
2778,2085,2550
2773,2087,2535
2763,2091,2530
2773,2087,2535
2808,2075,2532
2864,2062,2535
2898,2050,2537
2895,2037,2535
2868,2020,2513
2864,2011,2496
2873,2010,2488
2864,2011,2496
2814,2002,2494
2773,1986,2496
2771,1954,2495
2803,1911,2496
2823,1874,2476
2834,1886,2456
2844,1924,2445
2864,1936,2456
2859,1894,2462
2834,1861,2456
2811,1867,2432
2834,1886,2416
2881,1866,2409
2925,1835,2416
2940,1819,2416
2956,1810,2416
2964,1779,2411
2956,1760,2416
2925,1777,2416
2925,1810,2416
2957,1803,2410
2986,1760,2416
2978,1704,2419
2986,1659,2416
3022,1634,2392
3047,1659,2377
3015,1718,2369
2986,1760,2377
3003,1743,2374
3047,1710,2377
3056,1698,2372
3047,1710,2377
3045,1708,2381
3047,1710,2416
3017,1728,2467
2986,1760,2535
2978,1774,2598
2986,1785,2694
2957,1812,2827
2895,1861,3011
2823,1897,3202
2773,1911,3407
2727,1898,3623
2682,1886,3882
2630,1892,4157
2590,1936,4437
2548,1987,4693
2499,2011,4952
2424,1995,5197
2346,1986,5427
2274,2005,5603
2224,2037,5744
2186,2043,5850
2164,2037,5942
2136,2033,5994
2103,2037,6021
2053,2025,6021
2011,2011,6021
1977,2012,6004
1950,2037,5982
1897,2043,5938
1828,2011,5902
1778,1956,5871
1798,1936,5863
1864,1949,5845
1920,1961,5823
1917,1945,5778
1889,1936,5744
1865,1941,5713
1859,1936,5704
1850,1907,5683
1859,1911,5665
1887,1957,5635
1920,1986,5625
1909,1941,5607
1859,1886,5585
1806,1894,5538
1798,1961,5506
1824,2001,5480
1859,1986,5467
1868,1941,5427
1859,1911,5387
1839,1906,5340
1828,1936,5308
1822,1964,5264
1828,1961,5229
1841,1930,5186
1859,1936,5150
1863,1989,5090
1859,2037,5031
1853,2022,4964
1859,1986,4912
1845,1974,4851
1798,1986,4793
1739,1985,4714
1737,1986,4635
1795,1999,4546
1859,2011,4476
1871,1998,4399
1859,1986,4318
1855,1988,4212
1859,1986,4120
1842,1957,4035
1828,1936,3961
1836,1936,3863
1859,1936,3763
1862,1904,3668
1859,1886,3605
1866,1912,3543
1889,1961,3486
1889,1968,3417
1859,1936,3367
1816,1897,3331
1798,1886,3327
1796,1885,3326
1798,1886,3327
1800,1867,3318
1828,1835,3327
1860,1804,3343
1859,1810,3367
1816,1841,3380
1798,1861,3407
1826,1843,3431
1859,1835,3446
1829,1857,3427
1767,1886,3407
1738,1873,3397
1767,1835,3407
1789,1807,3396
1798,1785,3367
1807,1761,3320
1798,1810,3288
1775,1887,3262
1828,1835,3248
1881,1701,3227
1767,1760,3209
1630,1924,3184
1798,1810,3169
2011,1562,3148
1737,1760,3129
1361,2122,3104
1767,1810,3090
2391,1276,3070
1798,1861,3050
708,2842,3021
1706,1810,3011
4694,-942,3009
5851,-1584,3011
3148,1552,2990
-183,4827,2971
-338,4444,2950
1737,1835,2931
2645,792,2902
1798,1810,2892
1167,2565,2892
1463,2238,2892
1605,2070,2867
1158,2615,2852
814,3090,2850
853,3093,2852
816,3071,2829
518,3269,2813
230,3412,2810
61,3319,2813
-145,3072,2790
-427,2741,2773
-700,2352,2769
-914,1986,2773
-1075,1694,2753
-1158,1433,2733
-1208,1182,2726
-1280,955,2733
-1388,711,2717
-1493,377,2694
-1574,-105,2679
-1615,-679,2694
-1599,-1198,2702
-1463,-1509,2694
-1179,-1603,2666
-792,-1584,2654
-427,-1573,2652
-152,-1584,2654
54,-1595,2634
274,-1584,2614
517,-1586,2604
731,-1584,2614
870,-1522,2619
975,-1333,2614
1115,-1052,2592
1310,-754,2575
1511,-481,2565
1676,-176,2575
1810,189,2580
1950,578,2575
2103,919,2549
2255,1207,2535
2403,1470,2532
2560,1710,2535
2698,1887,2517
2773,1986,2496
2777,2032,2483
2773,2062,2496
2791,2089,2503
2803,2112,2496
2782,2121,2470
2773,2112,2456
2802,2088,2451
2834,2062,2456
2821,2051,2452
2803,2062,2456
2814,2065,2458
2834,2037,2456
2812,1993,2433
2773,1986,2416
2739,2012,2410
2712,2011,2416
2685,1950,2414
2712,1886,2416
2783,1868,2417
2834,1886,2416
2806,1888,2396
2773,1886,2377
2787,1889,2367
2834,1886,2377
2850,1848,2379
2864,1810,2377
2895,1800,2370
2925,1810,2377
2911,1793,2381
2895,1760,2377
2913,1743,2354
2956,1760,2337
2955,1772,2329
2925,1760,2337
2913,1726,2337
2956,1710,2337
2994,1724,2332
2986,1760,2337
2938,1760,2336
2925,1710,2337
2955,1650,2331
2986,1659,2337
2972,1714,2337
2956,1735,2337
2964,1688,2327
2986,1659,2337
2983,1691,2354
2986,1735,2377
3006,1725,2384
3017,1710,2416
2968,1744,2476
2895,1810,2575
2835,1836,2679
2803,1835,2813
2774,1848,2971
2773,1886,3169
2802,1905,3376
2834,1911,3605
2802,1925,3847
2712,1961,4120
2594,1984,4394
2499,1986,4674
2434,1977,4937
2407,1986,5189
2378,2015,5403
2316,2062,5585
2214,2098,5719
2133,2112,5823
2099,2093,5889
2103,2062,5942
2093,2027,5968
2072,2011,5982
2042,2022,5965
2011,2062,5942
1972,2079,5901
1950,2037,5863
1937,1944,5814
1920,1886,5783
1881,1901,5757
1859,1961,5744
1859,1991,5720
1859,1986,5704
1818,1983,5681
1767,2011,5665
1743,2024,5637
1767,1986,5625
1811,1923,5606
1859,1911,5585
1879,1943,5539
1859,1961,5506
1802,1935,5479
1767,1936,5467
1782,1981,5428
1828,2011,5387
1846,1973,5339
1828,1936,5308
1800,1961,5266
1798,2011,5229
1804,2002,5183
1798,1961,5150
1783,1967,5106
1798,2037,5070
1827,2082,5026
1828,2062,4991
1786,2020,4937
1767,2037,4872
1803,2092,4785
1859,2112,4714
1871,2055,4649
1859,1986,4595
1853,1964,4519
1859,1986,4437
1854,2001,4336
1859,2011,4239
1871,2025,4130
1859,2037,4041
1795,2023,3957
1737,2011,3882
1730,2006,3783
1767,1986,3684
1791,1937,3590
1798,1911,3526
1797,1930,3463
1798,1961,3407
1791,1953,3339
1798,1936,3288
1817,1934,3250
1828,1936,3248
1803,1910,3261
1767,1886,3288
1751,1883,3305
1767,1886,3327
1785,1851,3343
1798,1810,3367
1800,1810,3382
1798,1861,3407
1775,1898,3426
1737,1886,3446
1702,1838,3447
1706,1810,3446
1737,1808,3441
1767,1810,3446
1771,1800,3435
1798,1785,3407
1845,1771,3359
1828,1810,3327
1759,1856,3306
1798,1810,3288
1891,1738,3247
1798,1835,3209
1614,1949,3180
1737,1760,3169
1982,1515,3149
1767,1785,3129
1379,2181,3105
1706,1810,3090
2295,1177,3066
1767,1710,3050
762,2720,3029
1767,1760,3011
4703,-943,2983
5851,-1584,2971
3208,1534,2968
-91,4827,2971
-328,4508,2953
1615,1961,2931
2485,902,2906
1737,1810,2892
1239,2439,2869
1585,2062,2852
1703,1912,2841
1249,2464,2852
954,2910,2858
1036,2917,2852
992,2969,2826
670,3243,2813
389,3397,2809
244,3294,2813
53,3121,2794
-213,2942,2773
-465,2643,2760
-701,2213,2773
-949,1801,2780
-1127,1534,2773
-1214,1377,2746
-1280,1182,2733
-1405,868,2730
-1554,528,2733
-1661,193,2715
-1706,-251,2694
-1738,-852,2681
-1737,-1383,2694
-1625,-1615,2701
-1341,-1584,2694
-969,-1541,2667
-640,-1584,2654
-399,-1628,2652
-152,-1584,2654
151,-1541,2635
457,-1584,2614
673,-1654,2603
823,-1559,2614
977,-1241,2620
1158,-830,2614
1314,-500,2591
1432,-251,2575
1548,21,2566
1706,377,2575
1907,758,2578
2133,1106,2575
2358,1405,2553
2560,1659,2535
2717,1855,2526
2834,1986,2535
2918,2058,2539
2986,2087,2535
3040,2112,2513
3078,2162,2496
3079,2202,2486
3047,2162,2496
3011,2043,2500
3017,1936,2496
3055,1898,2473
3078,1886,2456
3033,1848,2448
2956,1810,2456
2905,1805,2458
2925,1810,2456
2970,1785,2449
2986,1760,2456
2944,1773,2460
2895,1810,2456
2882,1819,2432
2925,1810,2416
2972,1812,2411
2986,1835,2416
2946,1844,2414
2895,1835,2416
2860,1819,2418
2864,1810,2416
2862,1797,2395
2834,1785,2377
2783,1770,2368
2773,1760,2377
2801,1753,2377
2834,1760,2377
2831,1766,2372
2834,1760,2377
2859,1732,2375
2895,1710,2377
2898,1698,2373
2895,1685,2377
2904,1649,2374
2925,1609,2377
2916,1576,2373
2895,1559,2377
2880,1556,2374
2895,1584,2377
2919,1620,2372
2956,1634,2377
2983,1612,2374
2986,1609,2377
2955,1650,2380
2925,1710,2416
2898,1725,2468
2864,1710,2535
2816,1711,2597
2803,1760,2694
2825,1799,2828
2834,1785,3011
2771,1742,3210
2682,1760,3446
2625,1854,3710
2621,1961,4001
2608,1998,4279
2560,1986,4555
2480,1981,4827
2407,2011,5110
2333,2036,5365
2255,2037,5585
2175,2019,5755
2133,2011,5902
2127,2017,6015
2133,2037,6100
2101,2046,6133
2042,2037,6140
1980,2013,6121
1950,2011,6100
1934,2019,6060
1920,2011,6021
1889,1983,5975
1859,1986,5942
1834,2021,5900
1828,2037,5863
1819,1989,5815
1798,1936,5783
1769,1935,5755
1767,1986,5744
1767,2017,5721
1737,2011,5704
1681,1999,5676
1676,2011,5665
1726,2015,5643
1767,1986,5625
1750,1932,5583
1737,1911,5546
1768,1930,5499
1798,1961,5467
1761,1956,5422
1706,1936,5387
1699,1938,5342
1737,1986,5308
1759,2031,5264
1767,2037,5229
1780,2010,5184
1798,2011,5150
1796,2041,5107
1798,2062,5070
1806,2040,5015
1798,2011,4952
1758,2002,4867
1737,2011,4793
1752,2024,4724
1767,2062,4674
1746,2105,4603
1737,2112,4516
1764,2064,4406
1798,2037,4318
1796,2068,4236
1798,2112,4159
1821,2090,4057
1828,2037,3961
1780,2021,3873
1737,2062,3803
1743,2093,3720
1767,2087,3644
1745,2054,3573
1706,2037,3526
1703,2034,3478
1737,2037,3446
1759,2011,3417
1767,1961,3407
1769,1921,3396
1767,1936,3407
1747,1970,3421
1737,1961,3446
1749,1896,3461
1767,1861,3486
1757,1891,3506
1737,1936,3526
1737,1915,3524
1767,1861,3526
1784,1843,3523
1767,1886,3526
1726,1920,3507
1706,1911,3486
1715,1866,3460
1737,1835,3446
1732,1829,3425
1737,1810,3407
1749,1758,3383
1706,1760,3367
1639,1801,3345
1706,1760,3327
1826,1685,3304
1737,1810,3288
1556,1981,3265
1706,1810,3248
1984,1524,3226
1767,1760,3209
1371,2138,3185
1737,1710,3169
2359,1063,3147
1737,1810,3129
540,3178,3104
1463,2338,3090
4526,-628,3070
5851,-1584,3050
3261,1477,3021
-61,4827,3011
-263,4433,3008
1737,1785,3011
2553,832,2990
1646,1986,2971
1029,2758,2960
1371,2389,2971
1523,2251,2975
1036,2841,2971
651,3286,2949
670,3269,2931
612,3317,2920
274,3545,2931
-49,3556,2938
-213,3294,2931
-376,3041,2903
-609,2841,2892
-849,2541,2892
-1036,2162,2892
-1170,1836,2868
-1249,1584,2852
-1318,1352,2849
-1402,1106,2852
-1513,785,2831
-1646,327,2813
-1770,-278,2806
-1798,-905,2813
-1680,-1376,2796
-1432,-1584,2773
-1125,-1608,2758
-792,-1584,2773
-469,-1590,2782
-183,-1584,2773
52,-1569,2745
274,-1584,2733
490,-1631,2733
670,-1584,2733
794,-1372,2711
914,-1056,2694
1081,-758,2687
1280,-478,2694
1460,-161,2680
1615,201,2654
1764,546,2624
1920,855,2614
2080,1134,2612
2255,1383,2614
2429,1572,2599
2560,1710,2575
2630,1826,2545
2682,1936,2535
2744,2020,2534
2803,2062,2535
2834,2067,2515
2864,2062,2496
2904,2055,2484
2925,2037,2496
2890,2000,2501
2834,1961,2496
2808,1938,2471
2834,1936,2456
2868,1952,2449
2895,1986,2456
2908,2009,2456
2925,1986,2456
2936,1931,2452
2956,1911,2456
2989,1947,2455
3047,1986,2456
3093,1963,2452
3108,1911,2456
3085,1893,2456
3078,1936,2456
3100,1981,2450
3139,1986,2456
3140,1945,2460
3108,1886,2456
3064,1812,2433
3047,1735,2416
3043,1659,2410
3047,1609,2416
3042,1571,2414
3047,1534,2416
3065,1493,2417
3108,1483,2416
3139,1506,2395
3139,1534,2377
3102,1525,2366
3078,1509,2377
3063,1525,2378
3047,1584,2377
3026,1625,2368
3047,1609,2377
3084,1554,2378
3078,1534,2377
3004,1578,2363
2956,1659,2377
2969,1709,2407
2986,1710,2456
2933,1686,2500
2864,1685,2575
2839,1705,2677
2834,1735,2813
2772,1749,2952
2682,1760,3129
2623,1776,3346
2621,1810,3605
2615,1849,3859
2590,1886,4120
2555,1905,4384
2529,1911,4674
2482,1898,4957
2407,1886,5229
2309,1892,5462
2224,1936,5665
2163,1980,5818
2133,1986,5942
2105,1943,6029
2072,1911,6100
2033,1929,6133
2011,1986,6140
1989,2021,6117
1950,2011,6100
1892,1970,6080
1859,1936,6061
1856,1913,6018
1859,1911,5982
1830,1925,5950
1798,1961,5942
1786,1988,5923
1798,1986,5902
1791,1947,5871
1767,1911,5863
1740,1905,5846
1737,1936,5823
1748,1960,5773
1767,1961,5744
1774,1940,5721
1767,1936,5704
1745,1961,5658
1737,2011,5625
1746,2043,5599
1767,2037,5585
1764,2000,5544
1737,1986,5506
1704,2011,5464
1706,2062,5427
1737,2096,5363
1767,2112,5308
1761,2106,5260
1737,2087,5229
1722,2053,5172
1737,2037,5110
1759,2055,5042
1767,2112,4991
1735,2157,4930
1676,2162,4872
1628,2132,4807
1646,2112,4754
1720,2102,4680
1798,2087,4595
1819,2059,4487
1798,2062,4397
1770,2093,4313
1767,2112,4239
1778,2079,4140
1798,2037,4041
1807,2023,3933
1798,2037,3842
1764,2038,3752
1737,2037,3684
1728,2039,3620
1737,2037,3565
1739,2008,3497
1737,1986,3446
1733,1990,3412
1737,2011,3407
1736,2007,3400
1737,1986,3407
1735,1974,3416
1737,1986,3446
1735,1986,3468
1737,1961,3486
1737,1928,3484
1737,1936,3486
1723,1969,3482
1706,1986,3486
1695,1959,3482
1706,1936,3486
1724,1942,3485
1737,1961,3486
1734,1938,3468
1737,1886,3446
1732,1847,3419
1737,1835,3407
1749,1832,3390
1737,1886,3367
1715,1955,3323
1767,1911,3288
1808,1793,3260
1676,1835,3248
1529,1955,3227
1706,1835,3209
1958,1644,3184
1737,1886,3169
1372,2207,3146
1706,1810,3129
2245,1234,3106
1676,1835,3090
714,2841,3066
1798,1810,3050
4749,-948,3029
5851,-1584,3011
3181,1557,2984
-91,4827,2971
-275,4445,2966
1706,1861,2971
2564,830,2956
1737,1810,2931
1142,2517,2900
1463,2213,2892
1629,2110,2891
1188,2640,2892
818,3003,2871
823,2942,2852
777,2993,2842
488,3294,2852
207,3447,2856
61,3319,2852
-95,3094,2830
-335,2816,2813
-608,2422,2802
-853,2011,2813
-1053,1727,2818
-1188,1534,2813
-1298,1312,2786
-1402,1031,2773
-1507,723,2770
-1615,402,2773
-1728,-15,2754
-1798,-578,2733
-1796,-1172,2722
-1706,-1559,2733
-1532,-1652,2738
-1249,-1584,2733
-889,-1555,2711
-518,-1584,2694
-207,-1604,2683
61,-1584,2694
312,-1584,2701
549,-1584,2694
736,-1505,2666
884,-1282,2654
1027,-972,2654
1188,-654,2654
1340,-371,2630
1463,-75,2614
1579,276,2612
1737,679,2614
1936,1044,2592
2133,1307,2575
2293,1486,2570
2438,1659,2575
2594,1852,2556
2743,2011,2535
2834,2090,2526
2864,2112,2535
2862,2117,2535
2864,2112,2535
2875,2094,2534
2895,2087,2535
2903,2103,2516
2895,2112,2496
2871,2082,2484
2864,2037,2496
2868,2021,2501
2864,2037,2496
2838,2030,2472
2834,1986,2456
2861,1946,2449
2895,1961,2456
2888,1996,2457
2864,1986,2456
2842,1921,2450
2834,1886,2456
2831,1909,2458
2864,1936,2456
2908,1897,2435
2925,1835,2416
2897,1807,2406
2895,1810,2416
2929,1797,2422
2956,1785,2416
2931,1795,2393
2925,1810,2377
2970,1790,2370
3017,1760,2377
2993,1750,2376
2956,1760,2377
2965,1759,2373
3017,1760,2377
3038,1764,2375
3047,1760,2377
3086,1737,2373
3169,1735,2377
3226,1754,2374
3230,1760,2377
3202,1726,2372
3200,1710,2377
3217,1734,2373
3230,1760,2377
3205,1725,2371
3169,1659,2377
3134,1608,2383
3108,1584,2416
3066,1561,2461
3017,1559,2535
2958,1583,2630
2895,1609,2773
2814,1598,2939
2743,1584,3129
2680,1617,3326
2621,1710,3565
2550,1803,3832
2499,1861,4120
2467,1875,4392
2438,1886,4674
2388,1919,4956
2346,1986,5229
2301,2037,5446
2224,2037,5625
2113,2003,5769
2042,2011,5902
2026,2068,5996
2011,2112,6061
1943,2087,6087
1889,2037,6100
1894,2011,6085
1920,2011,6061
1888,2000,6018
1828,1986,5982
1784,1983,5938
1767,1986,5902
1752,1971,5856
1767,1961,5823
1809,1969,5793
1828,1986,5783
1784,1978,5763
1737,1961,5744
1738,1961,5714
1767,1986,5704
1761,1991,5686
1737,1961,5665
1738,1924,5618
1767,1936,5585
1769,1975,5558
1737,1986,5546
1711,1950,5508
1737,1936,5467
1773,1970,5418
1767,2011,5387
1710,2011,5346
1676,2011,5308
1704,2038,5260
1767,2062,5229
1799,2043,5190
1798,2037,5150
1790,2073,5087
1798,2112,5031
1801,2086,4968
1798,2037,4912
1785,2026,4834
1767,2062,4754
1743,2083,4665
1737,2087,4595
1750,2092,4517
1767,2112,4437
1759,2117,4334
1737,2112,4239
1723,2106,4137
1737,2112,4041
1757,2113,3932
1767,2112,3842
1755,2100,3758
1737,2087,3684
1716,2069,3595
1706,2062,3526
1709,2052,3473
1737,2037,3446
1764,2014,3417
1767,2011,3407
1743,2017,3401
1737,2011,3407
1754,1979,3398
1767,1961,3407
1750,1976,3435
1737,2011,3486
1747,2014,3515
1767,1986,3526
1766,1955,3519
1767,1961,3526
1784,1988,3528
1798,2011,3526
1781,2006,3503
1767,1986,3486
1778,1958,3466
1798,1936,3446
1779,1930,3406
1767,1936,3367
1785,1925,3336
1767,1936,3327
1708,1944,3313
1737,1886,3288
1804,1826,3244
1706,1936,3209
1561,2058,3181
1737,1886,3169
2009,1650,3149
1798,1886,3129
1428,2227,3103
1798,1861,3090
2405,1301,3071
1828,1886,3050
739,2863,3021
1706,1835,3011
4671,-909,3009
5851,-1584,3011
3187,1501,2991
-152,4827,2971
-382,4617,2948
1615,2137,2931
2524,1021,2904
1767,1835,2892
1244,2449,2889
1585,2112,2892
1714,1961,2872
1249,2464,2852
908,2886,2841
945,2917,2852
894,3009,2856
609,3319,2852
371,3498,2830
244,3394,2813
50,3189,2802
-213,2992,2813
-441,2738,2819
-640,2389,2813
-869,2002,2785
-1067,1659,2773
-1184,1406,2772
-1249,1207,2773
-1338,974,2751
-1463,679,2733
-1589,302,2728
-1676,-176,2733
-1740,-736,2717
-1767,-1232,2694
-1692,-1521,2679
-1432,-1584,2694
-1051,-1568,2703
-701,-1584,2694
-462,-1618,2665
-244,-1584,2654
36,-1540,2654
335,-1584,2654
562,-1676,2631
731,-1584,2614
899,-1231,2609
1067,-805,2614
1203,-522,2597
1341,-327,2575
1517,-53,2562
1706,327,2575
1865,701,2582
2011,1031,2575
2176,1333,2549
2346,1584,2535
2490,1740,2530
2621,1835,2535
2745,1928,2532
2834,2011,2535
2860,2050,2536
2864,2062,2535
2880,2078,2515
2895,2087,2496
2871,2066,2485
2834,2037,2496
2828,2030,2501
2864,2037,2496
2885,2020,2473
2864,1986,2456
2826,1976,2447
2834,2011,2456
2883,2049,2460
2925,2037,2456
2908,1962,2434
2864,1886,2416
2840,1857,2407
2864,1886,2416
2900,1922,2421
2925,1936,2416
2918,1915,2393
2895,1886,2377
2864,1855,2370
2864,1835,2377
2889,1820,2376
2925,1810,2377
2933,1789,2373
2925,1760,2377
2905,1741,2375
2895,1760,2377
2894,1788,2374
2925,1785,2377
2963,1739,2374
2986,1710,2377
2979,1712,2374
2986,1710,2377
3015,1652,2373
3047,1584,2377
3047,1565,2373
3047,1609,2377
3060,1644,2373
3078,1634,2377
3066,1603,2373
3047,1609,2377
3031,1634,2371
3017,1634,2377
2991,1604,2384
2986,1609,2416
2987,1656,2459
2956,1685,2535
2865,1653,2633
2773,1634,2773
2709,1680,2935
2651,1760,3129
2557,1805,3332
2468,1835,3565
2414,1870,3822
2377,1886,4120
2305,1855,4421
2224,1835,4714
2165,1860,4974
2133,1886,5229
2080,1853,5461
2011,1810,5665
1957,1814,5814
1950,1861,5942
1955,1890,6038
1950,1911,6100
1934,1943,6105
1950,1986,6100
1987,2004,6098
2011,2011,6100
1985,2022,6066
1950,2037,6021
1937,2028,5973
1950,2011,5942
1953,1995,5898
1950,1986,5863
1948,1977,5831
1950,1986,5823
1928,2004,5803
1889,2011,5783
1857,1994,5753
1859,1986,5744
1867,1991,5726
1859,1986,5704
1831,1953,5657
1828,1936,5625
1865,1962,5598
1920,2011,5585
1940,2026,5548
1920,2011,5506
1880,1990,5455
1859,1986,5427
1852,1991,5400
1859,2011,5387
1868,2030,5353
1889,2037,5308
1910,2018,5240
1920,2011,5189
1898,2029,5145
1859,2062,5110
1816,2069,5050
1798,2062,4991
1802,2062,4927
1828,2087,4872
1850,2101,4794
1859,2087,4714
1853,2043,4626
1859,2011,4555
1874,2017,4476
1889,2062,4397
1879,2094,4298
1859,2087,4199
1847,2056,4090
1859,2062,4001
1867,2089,3915
1859,2087,3842
1834,2038,3757
1828,2011,3684
1841,2027,3613
1859,2037,3565
1857,1993,3517
1859,1961,3486
1872,1989,3456
1889,2037,3446
1872,2018,3437
1828,1961,3446
1790,1941,3458
1798,1986,3486
1832,2025,3505
1859,2011,3526
1841,1960,3526
1798,1936,3526
1763,1951,3517
1767,1986,3526
1787,1996,3529
1798,1986,3526
1790,1975,3502
1798,1986,3486
1827,1994,3468
1859,1986,3446
1854,1966,3401
1859,1936,3367
1881,1895,3343
1859,1911,3327
1803,1946,3288
1859,1886,3248
1957,1805,3218
1859,1936,3209
1674,2088,3189
1798,1861,3169
2023,1542,3144
1767,1835,3129
1374,2321,3107
1767,1936,3090
2400,1225,3067
1767,1886,3050
565,3233,3026
1493,2414,3011
4553,-568,2990
5851,-1584,2971
3231,1445,2943
-91,4827,2931
-254,4482,2929
1798,1835,2931
2644,842,2912
1737,1961,2892
1112,2729,2879
1463,2363,2892
1643,2208,2898
1188,2766,2892
815,3183,2865
823,3143,2852
752,3168,2847
427,3394,2852
129,3438,2848
-30,3218,2852
-220,2971,2854
-488,2741,2852
-745,2419,2828
-945,2062,2813
-1096,1791,2808
-1188,1584,2813
-1274,1346,2795
-1402,1056,2773
-1560,741,2759
-1676,402,2773
-1723,-43,2781
-1706,-629,2773
-1642,-1222,2745
-1493,-1584,2733
-1258,-1653,2733
-975,-1584,2733
-703,-1563,2711
-427,-1584,2694
-126,-1590,2688
183,-1584,2694
441,-1610,2679
640,-1584,2654
806,-1419,2625
975,-1131,2614
1137,-841,2609
1280,-578,2614
1400,-296,2616
1524,50,2614
1674,416,2594
1859,754,2575
2044,1052,2564
2194,1333,2575
2312,1581,2581
2438,1760,2575
2574,1856,2550
2682,1911,2535
2736,1964,2530
2773,2011,2535
2820,2033,2532
2864,2037,2535
2872,2040,2536
2864,2037,2535
2862,2013,2514
2864,1986,2496
2848,1981,2487
2834,1986,2496
2830,1972,2497
2834,1936,2496
2826,1901,2490
2834,1886,2496
2853,1882,2496
2864,1886,2496
2843,1886,2489
2834,1886,2496
2846,1876,2499
2864,1861,2496
2857,1826,2472
2864,1785,2456
2889,1753,2450
2895,1760,2456
2827,1789,2453
2743,1810,2456
2712,1792,2457
2773,1760,2456
2869,1730,2435
2956,1710,2416
2992,1682,2407
2986,1659,2416
2956,1644,2417
2956,1634,2416
2984,1617,2411
3017,1609,2416
3010,1602,2415
2986,1584,2416
2970,1548,2411
2986,1534,2416
3004,1552,2415
3017,1584,2416
3024,1597,2408
3047,1609,2416
3051,1618,2429
3017,1609,2456
2961,1579,2470
2956,1584,2496
2995,1635,2534
3017,1685,2614
2965,1678,2718
2895,1659,2852
2862,1678,2995
2864,1735,3169
2835,1780,3364
2773,1810,3605
2711,1829,3868
2682,1835,4159
2648,1815,4451
2590,1810,4754
2507,1853,5039
2438,1936,5308
2386,1989,5537
2346,1986,5744
2288,1949,5915
2224,1936,6061
2166,1950,6156
2133,1961,6219
2104,1939,6245
2072,1911,6259
2025,1906,6244
1981,1936,6219
1932,1967,6175
1889,1986,6140
1855,1981,6097
1859,1961,6061
1889,1936,6013
1920,1936,5982
1896,1952,5953
1828,1961,5942
1772,1944,5918
1798,1936,5902
1879,1953,5876
1950,1986,5863
1969,1994,5837
1981,1986,5823
2011,1978,5798
2042,1986,5783
2031,1990,5757
2011,1986,5744
2015,1964,5721
2042,1936,5704
2040,1911,5663
2011,1911,5625
1984,1912,5577
1981,1886,5546
1965,1820,5503
1920,1760,5467
1865,1732,5419
1859,1735,5387
1902,1739,5347
1950,1760,5308
1941,1805,5246
1889,1861,5189
1848,1878,5126
1859,1861,5070
1877,1847,4993
1859,1886,4912
1820,1949,4823
1828,1986,4754
1867,1964,4677
1859,1936,4595
1766,1950,4490
1676,2011,4397
1647,2051,4310
1646,2037,4239
1610,1994,4143
1585,1986,4041
1616,1999,3929
1676,1986,3842
1690,1926,3758
1676,1886,3684
1680,1914,3608
1706,1986,3565
1704,2016,3539
1676,1986,3526
1648,1940,3497
1646,1936,3486
1655,1955,3492
1676,1961,3526
1687,1927,3546
1676,1886,3565
1638,1867,3577
1615,1886,3605
1622,1899,3625
1646,1886,3644
1658,1857,3646
1676,1861,3644
1706,1883,3625
1737,1886,3605
1733,1851,3578
1706,1835,3565
1679,1866,3548
1706,1886,3526
1756,1851,3482
1737,1861,3446
1666,1919,3418
1706,1886,3407
1807,1776,3387
1737,1835,3367
1582,1989,3342
1706,1886,3327
1916,1671,3306
1676,1886,3288
1308,2223,3262
1676,1861,3248
2260,1290,3228
1676,1861,3209
622,2842,3180
1646,1810,3169
4647,-941,3166
5851,-1584,3169
3224,1548,3151
-61,4827,3129
-264,4466,3103
1706,1886,3090
2553,823,3081
1767,1735,3090
1282,2311,3095
1737,1785,3090
2022,1407,3063
1737,1710,3050
1570,1917,3048
1767,1710,3050
1862,1585,3028
1737,1760,3011
1686,1889,3004
1767,1810,3011
1772,1697,2995
1706,1685,2971
1714,1722,2945
1798,1760,2931
1833,1773,2910
1798,1760,2892
1728,1746,2869
1676,1760,2852
1650,1767,2829
1646,1760,2813
1650,1738,2792
1676,1710,2773
1719,1672,2745
1767,1659,2733
1783,1684,2731
1767,1735,2733
1748,1763,2714
1767,1760,2694
1806,1739,2682
1828,1735,2694
1804,1745,2699
1767,1760,2694
1753,1754,2670
1767,1735,2654
1767,1713,2645
1737,1710,2654
1699,1712,2658
1706,1710,2654
1753,1687,2632
1798,1659,2614
1806,1644,2605
1798,1659,2614
1785,1681,2618
1767,1685,2614
1739,1664,2592
1737,1659,2575
1757,1680,2565
1767,1710,2575
1744,1716,2579
1737,1710,2575
1767,1691,2552
