III,V,PLETH
5068,5944,3657
5061,5914,3709
5011,5899,3744
4943,5914,3774
4861,5909,3788
4825,5914,3806
4819,5930,3819
4825,5971,3839
4809,5979,3844
4825,5971,3839
4877,5952,3816
4943,5971,3806
4954,5997,3795
4943,6028,3774
4930,6027,3722
4943,6028,3676
4941,6020,3640
4943,6028,3611
4938,6022,3560
4943,6028,3513
4935,6023,3475
4943,6028,3448
4945,6019,3401
4943,6028,3351
4923,6027,3298
4943,6028,3253
4997,6011,3188
5061,6028,3123
5071,6056,3062
5061,6085,3025
5049,6060,2990
5061,6028,2960
5059,6007,2923
5061,6028,2895
5055,6034,2861
5061,6028,2830
5054,6007,2791
5061,6028,2765
5061,6073,2743
5061,6142,2733
5044,6193,2715
5061,6256,2700
5107,6322,2678
5178,6426,2668
5234,6552,2660
5296,6711,2668
5330,6821,2670
5296,6824,2668
5145,6664,2647
4943,6426,2635
4740,6188,2630
4590,6028,2635
4491,5917,2623
4472,5858,2602
4454,5814,2577
4355,5801,2570
4151,5771,2568
4002,5744,2570
4001,5717,2556
4119,5744,2537
4238,5778,2515
4355,5801,2505
4479,5783,2490
4590,5801,2472
4651,5853,2447
4708,5914,2440
4777,5920,2440
4825,5914,2440
4812,5928,2421
4825,5971,2407
4884,5980,2403
4943,5971,2407
4935,5970,2393
4943,6028,2375
4948,6092,2363
4825,6142,2375
4469,6160,2382
4002,6256,2375
3477,6493,2350
2825,6881,2342
1977,7212,2343
1059,7222,2342
109,6663,2322
-824,5573,2310
-1391,4211,2308
-942,3014,2310
622,2269,2292
2589,2104,2277
4111,2427,2273
5061,3128,2277
5701,4008,2262
6120,4891,2245
6177,5576,2236
6002,6028,2245
5865,6272,2245
5885,6426,2245
5912,6521,2241
5885,6597,2245
5819,6627,2243
5767,6654,2245
5699,6669,2243
5649,6711,2245
5632,6737,2241
5649,6767,2245
5653,6781,2246
5649,6824,2245
5644,6877,2227
5649,6938,2212
5646,6954,2205
5649,6938,2212
5643,6910,2213
5649,6938,2212
5644,6993,2206
5649,7052,2212
5643,7055,2215
5649,7052,2212
5643,7042,2193
5649,7052,2180
5643,7039,2173
5649,7052,2180
5642,7086,2180
5649,7166,2180
5645,7225,2175
5649,7279,2180
5641,7317,2179
5649,7393,2180
5648,7472,2175
5649,7564,2180
5636,7635,2180
5649,7734,2180
5656,7839,2173
5649,7962,2180
5621,8064,2193
5649,8189,2212
5714,8322,2215
5767,8474,2212
5756,8590,2206
5767,8701,2212
5821,8789,2214
5885,8872,2212
5886,8892,2203
5885,8872,2212
5892,8810,2229
5885,8758,2245
5814,8669,2242
5767,8530,2245
5768,8310,2257
5767,8075,2277
5662,7837,2280
5532,7620,2277
5476,7384,2272
5532,7166,2277
5568,6952,2277
5532,6767,2277
5445,6578,2274
5414,6426,2277
5418,6294,2276
5414,6199,2277
5349,6098,2274
5296,6028,2277
5278,5962,2275
5296,5914,2277
5292,5844,2274
5296,5801,2277
5300,5779,2275
5296,5801,2277
5235,5802,2274
5178,5801,2277
5155,5785,2276
5178,5801,2277
5182,5804,2273
5178,5801,2277
5168,5763,2277
5178,5744,2277
5175,5733,2271
5178,5744,2277
5173,5736,2291
5178,5744,2310
5171,5760,2312
5178,5801,2310
5177,5810,2305
5178,5801,2310
5163,5776,2309
5178,5801,2310
5224,5852,2305
5296,5914,2310
5322,5925,2309
5296,5914,2310
5224,5895,2304
5178,5914,2310
5162,5939,2322
5178,5971,2342
5178,5973,2347
5178,5971,2342
5170,5957,2331
5178,5971,2342
5175,5990,2359
5178,6028,2375
5173,6051,2371
5178,6085,2375
5173,6109,2376
5178,6142,2375
5175,6145,2361
5178,6142,2375
5171,6127,2406
5178,6142,2440
5178,6148,2446
5178,6142,2472
5166,6102,2527
5178,6085,2602
5187,6080,2659
5178,6085,2733
5117,6052,2833
5061,6028,2960
5036,6016,3070
5061,6028,3188
5071,6006,3322
5061,5971,3481
5039,5926,3617
5061,5914,3741
5079,5907,3859
5061,5914,4001
4987,5908,4144
4943,5914,4294
4938,5908,4434
4943,5914,4587
4888,5908,4732
4825,5914,4880
4797,5909,5008
4825,5914,5140
4836,5908,5265
4825,5914,5400
4806,5910,5517
4825,5914,5628
4837,5904,5719
4825,5914,5823
4794,5945,5919
4825,6028,6018
4923,6131,6096
5061,6256,6181
5177,6368,6258
5296,6483,6344
5389,6546,6398
5414,6540,6441
5316,6424,6463
5178,6256,6506
5079,6066,6549
5061,5914,6604
5064,5782,6635
5061,5687,6669
4985,5610,6692
4825,5573,6734
4610,5523,6764
4472,5459,6799
4444,5392,6811
4472,5403,6831
4467,5461,6841
4472,5516,6864
4519,5508,6866
4590,5516,6864
4607,5561,6839
4590,5630,6831
4579,5638,6824
4590,5630,6831
4593,5640,6816
4590,5687,6799
4587,5702,6762
4590,5687,6734
4577,5666,6694
4590,5687,6669
4634,5715,6633
4708,5744,6604
4733,5756,6552
4708,5801,6506
4617,5856,6449
4472,5914,6409
4200,5943,6356
3766,6028,6311
3131,6249,6246
2354,6654,6181
1464,7069,6095
471,7222,6018
-699,6798,5931
-1883,5744,5856
-2597,4268,5768
-2236,2843,5693
-745,1859,5608
1295,1535,5530
3099,1815,5430
4355,2559,5335
5146,3520,5238
5649,4493,5172
5878,5268,5107
5885,5801,5042
5763,6110,4953
5649,6313,4880
5566,6443,4808
5532,6540,4749
5518,6575,4675
5532,6597,4619
5537,6610,4567
5532,6654,4522
5485,6684,4451
5414,6711,4392
5338,6704,4347
5296,6711,4327
5288,6724,4283
5296,6767,4229
5295,6800,4166
5296,6824,4131
5289,6836,4098
5296,6881,4066
5292,6922,4013
5296,6938,3969
5290,6897,3928
5296,6881,3904
5291,6897,3869
5296,6938,3839
5290,6934,3801
5296,6938,3774
5291,6968,3738
5296,7052,3709
5290,7113,3672
5296,7166,3643
5291,7203,3608
5296,7279,3578
5291,7357,3542
5296,7450,3513
5291,7524,3478
5296,7620,3448
5291,7719,3412
5296,7848,3383
5290,7961,3348
5296,8075,3318
5291,8174,3282
5296,8303,3253
5289,8424,3210
5296,8530,3155
5293,8586,3082
5296,8644,3025
5287,8684,2985
5296,8701,2960
5297,8651,2925
5296,8587,2895
5281,8493,2871
5296,8360,2863
5310,8141,2846
5296,7905,2830
5227,7671,2809
5178,7450,2798
5165,7187,2779
5178,6938,2765
5166,6731,2746
5178,6597,2733
5226,6458,2713
5296,6313,2700
5311,6149,2682
5296,6028,2668
5279,5927,2646
5296,5858,2635
5299,5784,2619
5296,5744,2602
5283,5707,2577
5296,5687,2570
5303,5647,2571
5296,5630,2570
5240,5619,2549
5178,5630,2537
5139,5623,2536
5178,5630,2537
5247,5628,2519
5296,5630,2505
5259,5613,2501
5178,5630,2505
5093,5659,2488
5061,5687,2472
5051,5660,2466
5061,5630,2472
5056,5613,2460
5061,5630,2440
5056,5629,2416
5061,5630,2407
5053,5623,2401
5061,5630,2407
5059,5621,2410
5061,5630,2407
5050,5647,2387
5061,5687,2375
5064,5711,2371
5061,5744,2375
5039,5769,2360
5061,5801,2342
5116,5803,2331
5178,5801,2342
5187,5788,2348
5178,5801,2342
5169,5818,2319
5178,5858,2310
5170,5887,2308
5178,5914,2310
5217,5913,2293
5296,5914,2277
5330,5907,2268
5296,5914,2277
5214,5909,2278
5178,5914,2277
5180,5909,2269
5178,5914,2277
5118,5908,2289
5061,5914,2310
5039,5894,2321
5061,5858,2342
5063,5803,2373
5061,5801,2440
5055,5827,2518
5061,5858,2602
5016,5831,2675
4943,5801,2765
4892,5785,2861
4943,5801,2960
5028,5796,3037
5061,5801,3123
4997,5814,3224
4943,5858,3351
4935,5886,3466
4943,5914,3578
4887,5918,3684
4825,5914,3806
4804,5893,3921
4825,5914,4034
4818,5976,4129
4825,6085,4229
4898,6192,4324
5061,6313,4424
5216,6401,4507
5296,6426,4587
5231,6323,4649
5061,6142,4717
4877,5940,4777
4825,5801,4847
4884,5699,4910
4943,5630,4977
4899,5558,5027
4825,5516,5075
4764,5482,5106
4708,5459,5140
4620,5418,5165
4590,5403,5205
4641,5411,5237
4708,5459,5270
4673,5491,5282
4590,5516,5303
4552,5529,5325
4590,5573,5368
4615,5606,5391
4590,5630,5400
4561,5621,5389
4590,5630,5400
4656,5650,5416
4708,5687,5433
4706,5710,5415
4708,5744,5400
4711,5775,5390
4708,5801,5400
4679,5790,5388
4708,5801,5368
4755,5858,5339
4708,5971,5335
4445,6048,5323
4002,6085,5303
3325,6125,5259
2354,6313,5237
1160,6666,5221
0,7052,5205
-1115,7095,5154
-2236,6540,5107
-2972,5443,5067
-2472,4208,5042
-522,3126,4994
2001,2332,4945
3949,1929,4891
5061,2161,4847
5703,2991,4782
6120,4038,4717
6200,4851,4646
6002,5403,4587
5761,5833,4516
5649,6199,4457
5586,6381,4392
5532,6426,4327
5500,6434,4240
5532,6483,4164
5555,6511,4093
5532,6540,4034
5460,6579,3961
5414,6654,3904
5410,6692,3852
5414,6711,3806
5368,6705,3737
5296,6711,3676
5258,6705,3621
5296,6711,3578
5357,6708,3523
5414,6711,3481
5423,6699,3445
5414,6711,3416
5391,6727,3364
5414,6767,3318
5465,6790,3279
5532,6824,3253
5549,6845,3215
5532,6881,3188
5471,6901,3167
5414,6938,3155
5377,6961,3124
5414,6995,3090
5480,7011,3054
5532,7052,3025
5527,7095,2987
5532,7166,2960
5541,7233,2940
5532,7336,2928
5463,7444,2896
5414,7564,2863
5406,7662,2835
5414,7791,2830
5359,7931,2820
5296,8075,2798
5269,8167,2758
5296,8246,2733
5302,8320,2715
5296,8417,2700
5284,8485,2666
5296,8530,2635
5294,8520,2611
5296,8474,2602
5289,8369,2586
5296,8246,2570
5289,8086,2549
5296,7905,2537
5295,7676,2519
5296,7450,2505
5280,7231,2486
5296,7052,2472
5339,6871,2452
5414,6711,2440
5475,6551,2423
5532,6426,2407
5547,6302,2383
5532,6199,2375
5499,6094,2373
5532,6028,2375
5602,5966,2358
5649,5914,2342
5599,5841,2324
5532,5801,2310
5503,5782,2286
5532,5801,2277
5538,5799,2276
5532,5801,2277
5518,5791,2259
5532,5801,2245
5531,5796,2240
5532,5801,2245
5523,5793,2231
5532,5801,2212
5528,5794,2201
5532,5801,2212
5525,5795,2218
5532,5801,2212
5526,5792,2190
5532,5801,2180
5526,5814,2176
5532,5858,2180
5525,5889,2175
5532,5914,2180
5527,5909,2183
5532,5914,2180
5525,5911,2158
5532,5914,2147
5528,5901,2146
5532,5914,2147
5524,5937,2128
5532,5971,2115
5530,5972,2112
5532,5971,2115
5520,5963,2098
5532,5971,2082
5539,5965,2077
5532,5971,2082
5471,5969,2068
5414,5971,2049
5385,5957,2038
5414,5971,2049
5431,5996,2055
5414,6028,2049
5346,6025,2028
5296,6028,2017
5275,6026,2011
5296,6028,2017
5304,5995,2014
5296,5971,2017
5241,5958,2023
5178,5971,2049
5136,5967,2079
5178,5971,2115
5255,5968,2141
5296,5971,2180
5242,5941,2229
5178,5914,2310
5155,5895,2402
5178,5914,2505
5180,5920,2598
5178,5914,2700
5173,5893,2806
5178,5914,2928
5166,5946,3043
5178,5971,3155
5192,5958,3252
5178,5971,3351
5108,6001,3444
5061,6028,3546
5053,6010,3641
5061,6028,3741
5033,6111,3834
5061,6256,3936
5198,6393,4032
5414,6540,4131
5544,6646,4214
5532,6654,4294
5408,6506,4358
5296,6313,4424
5217,6145,4483
5178,6028,4554
5157,5899,4619
5178,5801,4684
5167,5734,4730
5061,5687,4782
4856,5595,4828
4708,5516,4880
4675,5484,4912
4708,5516,4945
4701,5542,4961
4708,5573,4977
4763,5597,4983
4825,5630,5010
4792,5628,5041
4708,5630,5075
4664,5639,5076
4708,5687,5075
4776,5722,5078
4825,5744,5107
4835,5737,5126
4825,5744,5140
4808,5763,5134
4825,5801,5140
4841,5812,5138
4825,5801,5140
4751,5773,5121
4708,5801,5107
4714,5873,5085
4708,5971,5075
4522,6026,5054
4119,6085,5042
3550,6222,5023
2942,6540,5010
2295,6949,4977
1530,7222,4945
527,7004,4904
-588,6142,4880
-1437,4759,4847
-1530,3298,4815
-730,2173,4762
706,1649,4717
2305,1728,4666
3766,2332,4619
4909,3250,4553
5649,4265,4489
5927,5126,4418
5885,5744,4359
5729,6105,4290
5649,6313,4229
5637,6428,4160
5649,6540,4099
5640,6633,4029
5649,6711,3969
5659,6739,3901
5649,6767,3839
5588,6774,3766
5532,6767,3709
5513,6721,3654
5532,6711,3611
5538,6731,3556
5532,6767,3513
5524,6765,3474
5532,6767,3448
5528,6788,3412
5532,6824,3383
5526,6822,3349
5532,6824,3318
5522,6837,3276
5532,6881,3253
5533,6903,3236
5532,6938,3221
5511,6963,3183
5532,6995,3155
5584,7004,3136
5649,7052,3123
5659,7110,3088
5649,7166,3058
5635,7174,3037
5649,7222,3025
5649,7318,2993
5649,7450,2960
5637,7535,2935
5649,7620,2928
5682,7718,2911
5767,7848,2895
5846,7953,2875
5885,8075,2863
5867,8210,2843
5885,8360,2830
5942,8456,2814
6002,8530,2798
5999,8600,2763
6002,8701,2733
6045,8760,2709
6120,8758,2700
6137,8692,2683
6120,8644,2668
6102,8585,2647
6120,8474,2635
6094,8257,2616
6002,8019,2602
5861,7785,2584
5767,7564,2570
5706,7299,2549
5649,7052,2537
5566,6834,2522
5532,6654,2505
5535,6459,2480
5532,6313,2472
5463,6212,2473
5414,6142,2472
5408,6025,2452
5414,5914,2440
5353,5832,2438
5296,5801,2440
5282,5760,2421
5296,5744,2407
5247,5736,2403
5178,5744,2407
5145,5712,2392
5178,5687,2375
5196,5671,2367
5178,5687,2375
5115,5683,2365
5061,5687,2342
5027,5681,2314
5061,5687,2310
5121,5676,2311
5178,5687,2310
5183,5707,2290
5178,5744,2277
5171,5747,2272
5178,5744,2277
5168,5731,2275
5178,5744,2277
5218,5744,2277
5296,5744,2277
5329,5730,2260
5296,5744,2245
5215,5765,2237
5178,5801,2245
5177,5805,2246
5178,5801,2245
5153,5786,2239
5178,5801,2245
5247,5805,2247
5296,5801,2245
5246,5778,2227
5178,5801,2212
5153,5852,2203
5178,5914,2212
5179,5923,2216
5178,5914,2212
5180,5901,2191
5178,5914,2180
5120,5913,2175
5061,5914,2180
5037,5906,2176
5061,5914,2180
5065,5910,2179
5061,5914,2180
5050,5907,2170
5061,5914,2180
5059,5909,2205
5061,5914,2245
5054,5909,2272
5061,5914,2310
5055,5907,2361
5061,5914,2440
5057,5910,2518
5061,5914,2602
5052,5905,2689
5061,5914,2798
5064,5915,2908
5061,5914,3025
5010,5883,3133
4943,5858,3253
4867,5823,3377
4825,5801,3513
4808,5776,3633
4825,5801,3741
4832,5852,3832
4825,5914,3936
4800,5938,4036
4825,5971,4131
4913,6031,4197
5061,6142,4262
5195,6255,4331
5296,6369,4424
5326,6433,4508
5296,6426,4587
5188,6308,4647
5061,6142,4717
4960,5973,4780
4943,5858,4847
4954,5762,4895
4943,5687,4945
4878,5597,4986
4825,5516,5042
4779,5436,5088
4708,5403,5140
4575,5392,5182
4472,5403,5237
4443,5394,5276
4472,5403,5303
4478,5419,5307
4472,5459,5335
4468,5484,5368
4472,5516,5400
4461,5522,5396
4472,5516,5400
4525,5493,5411
4590,5516,5433
4607,5574,5423
4590,5630,5433
4573,5634,5490
4590,5630,5628
4596,5644,5782
4590,5687,5921
4573,5710,6000
4590,5744,6051
4580,5790,6067
4472,5858,6083
4189,5896,6081
3766,5971,6083
3198,6161,6067
2472,6540,6051
1548,6964,6015
471,7166,5986
-735,6806,5948
-1883,5801,5921
-2560,4344,5874
-2236,2900,5823
-856,1852,5753
1059,1422,5693
2807,1591,5624
4119,2275,5563
5039,3245,5481
5649,4265,5400
5905,5096,5309
5885,5687,5237
5743,6045,5157
5649,6256,5075
5620,6353,4970
5649,6426,4880
5668,6484,4793
5649,6540,4717
5579,6543,4618
5532,6540,4522
5524,6545,4427
5532,6597,4359
5488,6633,4290
5414,6654,4229
5373,6643,4157
5414,6654,4099
5490,6677,4041
5532,6711,4001
5485,6713,3951
5414,6711,3904
5373,6716,3846
5414,6767,3806
5477,6807,3769
5532,6824,3741
5535,6803,3701
5532,6824,3676
5522,6874,3654
5532,6938,3643
5527,6941,3613
5532,6938,3578
5526,6958,3538
5532,7052,3513
5525,7144,3481
5532,7222,3448
5531,7263,3407
5532,7336,3383
5490,7433,3364
5414,7564,3351
5290,7673,3319
5178,7791,3286
5122,7913,3248
5178,8075,3221
5268,8227,3185
5296,8360,3155
5193,8442,3129
5061,8530,3123
4996,8628,3112
5061,8758,3090
5179,8848,3050
5296,8872,3025
5336,8789,3009
5296,8644,2993
5174,8432,2956
5061,8189,2928
5011,7916,2909
5061,7677,2895
5132,7450,2860
5178,7222,2830
5170,6953,2809
5178,6711,2798
5221,6510,2765
5296,6369,2733
5326,6220,2707
5296,6085,2700
5224,5953,2684
5178,5858,2668
5166,5758,2647
5178,5687,2635
5170,5614,2615
5178,5573,2602
5170,5522,2585
5178,5516,2570
5159,5513,2546
5178,5516,2537
5152,5484,2536
5061,5516,2537
4906,5606,2520
4825,5744,2505
4803,5883,2498
4708,6085,2505
4338,6286,2495
3648,6426,2472
2682,6528,2444
1648,6711,2440
931,6834,2442
1177,6767,2440
2918,6821,2418
6120,7677,2407
9937,9340,2405
13417,10862,2407
16200,11291,2389
18360,10862,2375
19413,10556,2369
18478,10862,2375
15534,11172,2372
12005,10691,2375
9322,9346,2377
7650,7848,2375
6327,6802,2354
5178,6256,2342
4477,5870,2341
4237,5516,2342
4088,5248,2324
3884,5118,2310
3725,5008,2306
3648,4891,2310
3540,4797,2293
3413,4777,2277
3365,4756,2270
3413,4720,2277
3433,4669,2266
3413,4663,2245
3376,4658,2219
3413,4663,2212
3439,4648,2207
3413,4663,2212
3286,4684,2218
3178,4720,2245
3143,4718,2274
3178,4720,2310
3193,4731,2335
3178,4777,2375
3129,4809,2426
3060,4834,2505
2978,4833,2583
2942,4834,2668
2948,4823,2751
2942,4834,2863
2878,4852,2987
2825,4891,3123
2819,4917,3247
2825,4948,3383
2741,4969,3524
2589,5005,3676
2438,5030,3808
2354,5061,3936
2295,5080,4058
2236,5118,4196
2162,5162,4328
2118,5232,4457
2104,5291,4568
2118,5346,4684
2118,5371,4787
2118,5403,4880
2139,5441,4944
2236,5516,5010
2391,5584,5070
2589,5630,5140
2802,5627,5198
3060,5630,5270
3345,5645,5336
3648,5687,5400
3938,5713,5441
4237,5744,5498
4509,5766,5561
4708,5801,5628
4787,5822,5660
4825,5858,5693
4903,5886,5731
5061,5914,5790
5212,5896,5827
5296,5858,5856
5298,5809,5866
5296,5801,5888
5330,5801,5899
5414,5801,5921
5487,5767,5932
5532,5744,5953
5533,5730,5954
5532,5744,5953
5525,5742,5932
5532,5744,5921
5528,5735,5899
5532,5744,5888
5526,5740,5866
5532,5744,5856
5527,5737,5836
5532,5744,5823
5526,5738,5790
5532,5744,5758
5527,5737,5716
5532,5744,5693
5525,5738,5660
5532,5744,5628
5527,5738,5574
5532,5744,5530
5525,5738,5479
5532,5744,5433
5528,5738,5364
5532,5744,5303
5523,5738,5234
5532,5744,5172
5531,5738,5088
5532,5744,5010
5518,5738,4933
5532,5744,4880
5542,5738,4816
5532,5744,4749
5467,5738,4663
5414,5744,4587
5393,5738,4502
5414,5744,4424
5415,5737,4334
5414,5744,4262
5405,5738,4190
5414,5744,4131
5408,5737,4061
5414,5744,4001
5411,5740,3935
5414,5744,3871
5401,5735,3794
5414,5744,3741
5423,5743,3703
5414,5744,3676
5350,5729,3625
5296,5744,3578
5275,5769,3537
5296,5801,3513
5299,5799,3477
5296,5801,3448
5286,5797,3423
5296,5801,3416
5294,5786,3399
5296,5801,3383
5289,5828,3361
5296,5858,3351
5292,5833,3333
5296,5801,3318
5290,5779,3296
5296,5801,3286
5291,5821,3269
5296,5858,3253
5291,5885,3228
5296,5914,3221
5290,5912,3219
5296,5914,3221
5292,5909,3202
5296,5914,3188
5290,5903,3181
5296,5914,3188
5292,5935,3177
5296,5971,3155
5288,5974,3128
5296,5971,3123
5298,5960,3123
5296,5971,3123
5249,5969,3103
5178,5971,3090
5096,5961,3085
5061,5971,3090
5052,5970,3079
5061,5971,3058
5052,5957,3022
5061,5971,2993
5063,5993,2958
5061,6028,2928
5039,6030,2892
5061,6028,2863
5117,6017,2828
5178,6028,2798
5184,6027,2761
5178,6028,2733
5177,6015,2698
5178,6028,2668
5126,6048,2630
5061,6085,2602
5025,6105,2570
5061,6142,2537
5114,6196,2497
5178,6313,2472
5264,6468,2455
5414,6654,2440
5538,6785,2406
5532,6824,2375
5331,6723,2351
5061,6540,2342
4833,6319,2326
4708,6142,2310
4630,6002,2290
4590,5914,2277
4543,5841,2257
4472,5801,2245
4345,5763,2237
4237,5744,2245
4192,5725,2247
4237,5744,2245
4331,5769,2226
4472,5801,2212
4615,5797,2204
4708,5801,2212
4716,5797,2215
4708,5801,2212
4744,5787,2193
4825,5801,2180
4855,5845,2172
4825,5914,2180
4781,5936,2181
4825,5914,2180
4938,5878,2173
5061,5914,2180
5073,5999,2184
4943,6085,2180
4652,6106,2158
4237,6142,2147
3661,6263,2146
2942,6540,2147
2129,6908,2129
1295,7222,2115
366,7151,2108
-588,6483,2115
-1153,5327,2113
-706,4151,2115
797,3238,2115
2707,2616,2115
4259,2285,2096
5296,2502,2082
5975,3316,2077
6355,4379,2082
6349,5194,2079
6120,5687,2082
5924,6006,2094
5885,6256,2115
5885,6371,2119
5885,6426,2115
5882,6495,2107
5885,6597,2115
5833,6636,2118
5767,6654,2115
5736,6673,2095
5767,6711,2082
5790,6704,2076
5767,6711,2082
5700,6735,2082
5649,6767,2082
5632,6759,2078
5649,6767,2082
5650,6797,2081
5649,6824,2082
5639,6807,2079
5649,6824,2082
5646,6879,2081
5649,6938,2082
5642,6929,2078
5649,6938,2082
5644,6986,2082
5649,7052,2082
5643,7049,2075
5649,7052,2082
5644,7090,2096
5649,7166,2115
5643,7192,2117
5649,7222,2115
5643,7282,2110
5649,7393,2115
5644,7477,2114
5649,7564,2115
5642,7658,2111
5649,7791,2115
5646,7906,2113
5649,8019,2115
5639,8119,2111
5649,8246,2115
5650,8361,2113
5649,8474,2115
5633,8540,2111
5649,8587,2115
5663,8607,2115
5649,8644,2115
5578,8660,2107
5532,8644,2115
5524,8549,2129
5532,8417,2147
5479,8249,2148
5414,8075,2147
5382,7856,2145
5414,7620,2147
5428,7372,2142
5414,7166,2147
5384,6962,2160
5414,6767,2180
5473,6566,2182
5532,6426,2180
5536,6329,2175
5532,6256,2180
5527,6139,2179
5532,6028,2180
5487,5941,2176
5414,5914,2180
5331,5885,2178
5296,5858,2180
5285,5813,2176
5296,5801,2180
5293,5790,2178
5296,5801,2180
5290,5794,2176
5296,5801,2180
5291,5793,2179
5296,5801,2180
5290,5794,2173
5296,5801,2180
5291,5794,2193
5296,5801,2212
5290,5793,2215
5296,5801,2212
5291,5812,2206
5296,5858,2212
5290,5893,2214
5296,5914,2212
5291,5902,2204
5296,5914,2212
5291,5939,2227
5296,5971,2245
5291,5967,2245
5296,5971,2245
5290,5988,2242
5296,6028,2245
5292,6034,2240
5296,6028,2245
5290,6013,2256
5296,6028,2277
5293,6047,2282
5296,6085,2277
5288,6112,2267
5296,6142,2277
5298,6142,2292
5296,6142,2310
5248,6132,2309
5178,6142,2310
5097,6139,2305
5061,6142,2310
5050,6131,2315
5061,6142,2342
5056,6143,2373
5061,6142,2407
5058,6109,2429
5061,6085,2472
5049,6053,2539
5061,6028,2635
5069,5986,2726
5061,5971,2830
4999,5967,2946
4943,5971,3090
4918,5940,3233
4943,5914,3383
4951,5899,3524
4943,5914,3676
4924,5913,3819
4943,5914,3969
4957,5905,4108
4943,5914,4262
4876,5910,4415
4825,5914,4587
4807,5906,4750
4825,5914,4912
4826,5910,5055
4825,5914,5205
4819,5906,5348
4825,5914,5498
4816,5911,5628
4825,5914,5758
4862,5904,5871
4943,5914,5986
5014,5916,6081
5061,5914,6181
5063,5894,6272
5061,5914,6376
5054,5962,6461
5061,6028,6539
5055,6069,6586
5061,6142,6636
5090,6258,6677
5178,6426,6734
5266,6579,6780
5296,6711,6831
5211,6763,6862
5061,6711,6897
4880,6513,6919
4708,6256,6962
4522,5995,6994
4355,5801,7027
4214,5667,7035
4119,5630,7059
4010,5634,7076
3884,5630,7092
3771,5563,7081
3766,5516,7092
3861,5520,7102
4002,5573,7092
4118,5600,6991
4237,5630,6831
4367,5656,6637
4472,5687,6474
4498,5683,6334
4472,5687,6246
4449,5708,6172
4472,5744,6116
4516,5747,6042
4590,5744,5986
4656,5735,5931
4708,5744,5888
4714,5750,5820
4708,5801,5758
4645,5880,5697
4472,5971,5660
4123,6012,5601
3648,6085,5530
3068,6298,5437
2354,6711,5368
1396,7078,5300
235,7052,5237
-913,6373,5150
-1648,5175,5075
-1658,3788,5003
-824,2616,4945
637,1907,4862
2354,1820,4782
3907,2289,4703
5061,3128,4652
5728,4031,4599
6002,4834,4554
6001,5451,4500
5885,5914,4457
5739,6206,4404
5649,6369,4359
5619,6430,4305
5649,6483,4262
5668,6534,4208
5649,6597,4164
5582,6624,4110
5532,6654,4066
5516,6675,4014
5532,6711,3969
5535,6713,3914
5532,6711,3871
5527,6699,3830
5532,6711,3806
5526,6728,3775
5532,6767,3741
5529,6799,3688
5532,6824,3643
5518,6816,3602
5532,6824,3578
5538,6840,3546
5532,6881,3513
5503,6903,3472
5532,6938,3448
5599,6961,3429
5649,6995,3416
5602,7008,3384
5532,7052,3351
5500,7100,3311
5532,7166,3286
5542,7207,3262
5532,7279,3253
5513,7358,3238
5532,7450,3221
5539,7516,3184
5532,7620,3155
5506,7753,3132
5532,7905,3123
5588,8015,3105
5649,8132,3090
5656,8263,3070
5649,8417,3058
5639,8518,3038
5649,8587,3025
5644,8635,3008
5649,8701,2993
5647,8726,2969
5649,8701,2960
5635,8615,2957
5649,8530,2960
5663,8414,2945
5649,8246,2928
5579,7990,2907
5532,7734,2895
5524,7511,2876
5532,7336,2863
5478,7137,2845
5414,6938,2830
5383,6744,2808
5414,6597,2798
5429,6447,2794
5414,6313,2798
5355,6178,2784
5296,6085,2765
5225,5993,2742
5178,5914,2733
5154,5831,2718
5178,5801,2700
5193,5793,2675
5178,5801,2668
5111,5768,2667
5061,5744,2668
5041,5727,2649
5061,5744,2635
5062,5741,2628
5061,5744,2635
5051,5735,2625
5061,5744,2602
5059,5737,2575
5061,5744,2570
5052,5740,2572
5061,5744,2570
5059,5730,2549
5061,5744,2537
5051,5766,2534
5061,5801,2537
5061,5802,2522
5061,5801,2505
5047,5792,2495
5061,5801,2505
5069,5794,2509
5061,5801,2505
5032,5813,2486
5061,5858,2472
5130,5890,2464
5178,5914,2472
5131,5910,2476
5061,5914,2472
5031,5910,2451
5061,5914,2440
5070,5903,2435
5061,5914,2440
5045,5934,2436
5061,5971,2440
5065,5977,2441
5061,5971,2440
5046,5954,2420
5061,5971,2407
5070,5980,2401
5061,5971,2407
5001,5926,2403
4943,5914,2407
4915,5933,2417
4943,5971,2440
4962,5972,2451
4943,5971,2472
4874,5966,2497
4825,5971,2537
4809,5941,2575
4825,5914,2635
4824,5897,2708
4825,5914,2798
4820,5916,2875
4825,5914,2960
4818,5901,3048
4825,5914,3155
4827,5917,3261
4825,5914,3383
4808,5881,3509
4825,5858,3643
4843,5824,3759
4825,5801,3871
4746,5774,3977
4708,5801,4099
4745,5854,4213
4825,5914,4327
4845,5921,4421
4825,5914,4522
4807,5904,4616
4825,5914,4717
4830,5908,4800
4825,5914,4880
4814,5914,4942
4825,5914,5010
4827,5892,5070
4825,5914,5140
4808,5997,5192
4825,6142,5237
4899,6282,5263
5061,6426,5303
5226,6552,5345
5296,6654,5400
5181,6653,5433
4943,6540,5465
4673,6305,5489
4472,6028,5530
4332,5772,5563
4237,5630,5595
4127,5578,5607
4002,5573,5628
