II,MCL,PLETH
-617,4757,7699
-551,4813,7662
-507,4866,7598
-514,4900,7539
-586,4876,7466
-661,4834,7416
-714,4781,7350
-735,4747,7293
-734,4717,7218
-698,4704,7170
-617,4683,7122
-514,4660,7108
-418,4608,7094
-331,4551,7108
-231,4479,7113
-110,4421,7139
32,4368,7155
184,4355,7200
320,4369,7247
404,4421,7324
432,4468,7391
441,4529,7477
462,4602,7549
477,4725,7631
458,4864,7689
404,5009,7754
346,5137,7789
294,5292,7816
233,5442,7808
147,5553,7816
50,5572,7822
-37,5553,7847
-100,5535,7844
-147,5553,7847
-185,5557,7836
-220,5553,7847
-256,5541,7841
-294,5553,7847
-324,5548,7838
-331,5509,7847
-313,5426,7841
-294,5357,7847
-291,5311,7838
-294,5292,7847
-293,5245,7842
-294,5183,7847
-333,5091,7828
-404,4987,7816
-491,4845,7782
-551,4704,7754
-583,4574,7704
-588,4486,7662
-567,4428,7599
-514,4421,7539
-445,4426,7456
-404,4421,7385
-425,4381,7303
-514,4355,7231
-645,4324,7135
-771,4290,7047
-788,4298,6946
-551,4486,6862
64,4828,6763
1065,5183,6677
2338,5414,6578
3673,5553,6493
4810,5515,6392
5472,5096,6308
5457,4173,6220
4738,3049,6154
3513,2174,6075
2130,1829,6000
932,1931,5910
110,2308,5847
-331,2792,5789
-514,3288,5754
-572,3681,5704
-588,3941,5662
-591,4070,5607
-588,4137,5570
-576,4175,5527
-551,4225,5508
-516,4265,5486
-477,4312,5477
-444,4349,5445
-404,4399,5416
-358,4427,5383
-294,4442,5385
-227,4431,5385
-147,4442,5385
-82,4472,5358
-37,4529,5354
-21,4577,5361
0,4617,5385
43,4636,5381
110,4660,5385
191,4678,5397
294,4704,5447
428,4709,5490
588,4704,5539
755,4674,5573
918,4660,5631
1073,4664,5694
1212,4704,5785
1332,4744,5871
1432,4791,5970
1508,4833,6053
1543,4900,6154
1526,4961,6252
1469,5009,6370
1396,5022,6474
1322,5052,6585
1259,5110,6675
1212,5205,6770
1167,5287,6844
1102,5357,6924
1011,5395,6983
918,5422,7047
841,5429,7090
771,5444,7139
687,5441,7168
588,5400,7200
489,5279,7214
404,5117,7231
336,4956,7231
294,4856,7231
283,4802,7212
294,4791,7200
294,4785,7180
257,4791,7170
184,4774,7139
110,4747,7108
39,4692,7068
-37,4638,7047
-135,4567,7008
-220,4486,6954
-283,4381,6877
-331,4290,6831
-387,4226,6794
-441,4203,6708
-481,4183,6453
-514,4159,6031
-549,4108,5518
-588,4050,5077
-653,3981,4758
-771,3941,4554
-870,3942,4385
-771,4029,4246
-304,4210,4122
551,4508,4031
1672,4845,3943
2865,5096,3877
3892,5052,3810
4481,4595,3754
4423,3732,3684
3709,2700,3631
2574,1806,3580
1359,1328,3539
342,1316,3483
-367,1655,3446
-795,2114,3414
-1028,2548,3385
-1148,2886,3330
-1212,3158,3293
-1245,3347,3271
-1249,3462,3262
-1220,3518,3228
-1175,3593,3200
-1135,3693,3179
-1102,3789,3169
-1067,3828,3137
-1028,3854,3108
-1004,3890,3085
-992,3941,3077
-987,3952,3057
-955,3941,3046
-896,3923,3041
-808,3920,3046
-716,3911,3030
-624,3920,3016
-544,3956,3014
-477,4029,3046
-414,4094,3079
-331,4137,3108
-213,4131,3126
-73,4094,3169
74,4025,3225
220,3963,3293
360,3914,3347
477,3898,3416
573,3891,3489
661,3898,3569
757,3899,3629
845,3920,3693
902,3954,3761
918,4029,3846
900,4126,3913
845,4246,3970
751,4341,4011
624,4399,4062
499,4413,4106
404,4442,4154
353,4509,4186
331,4617,4216
317,4694,4229
294,4704,4246
261,4619,4257
220,4486,4277
181,4342,4289
147,4246,4308
115,4200,4320
73,4203,4339
20,4220,4342
-37,4246,4339
-89,4243,4317
-147,4203,4308
-240,4114,4303
-367,4029,4308
-521,3954,4296
-661,3898,4277
-782,3821,4243
-881,3724,4216
-976,3599,4181
-1065,3462,4154
-1139,3303,4121
-1175,3158,4093
-1158,3068,4048
-1102,3092,4000
-1062,3188,3946
-1102,3288,3908
-1221,3331,3865
-1322,3354,3816
-1233,3376,3747
-808,3441,3693
-2,3599,3645
1102,3898,3600
2318,4153,3534
3379,4050,3477
3997,3430,3428
3966,2526,3385
3301,1683,3320
2240,1111,3262
1120,842,3211
184,915,3169
-465,1262,3107
-845,1699,3046
-1024,2024,2992
-1102,2243,2954
-1144,2433,2906
-1175,2613,2862
-1186,2711,2813
-1175,2744,2769
-1145,2765,2716
-1102,2809,2677
-1057,2828,2644
-1028,2809,2616
-1017,2759,2567
-992,2722,2523
-934,2703,2486
-845,2722,2462
-764,2758,2426
-698,2809,2400
-656,2854,2379
-624,2896,2369
-596,2918,2349
-551,2918,2339
-474,2887,2332
-367,2853,2339
-242,2823,2343
-110,2809,2369
31,2774,2409
184,2700,2462
348,2579,2503
514,2461,2554
662,2375,2611
771,2352,2677
852,2372,2732
918,2439,2800
961,2528,2875
955,2635,2954
922,2732,3013
918,2831,3077
953,2929,3149
955,3049,3231
869,3170,3293
735,3288,3354
625,3376,3413
551,3441,3477
480,3474,3524
404,3506,3569
353,3553,3612
331,3637,3662
308,3712,3696
257,3724,3723
183,3625,3737
110,3462,3754
69,3299,3765
73,3201,3785
101,3169,3800
110,3201,3816
70,3259,3814
0,3332,3816
-81,3397,3813
-147,3462,3816
-201,3477,3802
-220,3397,3785
-209,3218,3761
-184,3027,3754
-190,2897,3741
-257,2853,3723
-376,2864,3686
-514,2918,3662
-637,2958,3643
-735,2940,3631
-808,2865,3599
-845,2853,3569
-791,2977,3544
-551,3223,3539
-12,3488,3523
881,3724,3508
2062,3873,3484
3305,3854,3477
4286,3544,3471
4701,2940,3477
4407,2160,3474
3489,1437,3477
2224,956,3472
955,827,3477
-45,1005,3481
-661,1372,3508
-934,1774,3535
-992,2134,3569
-959,2419,3592
-918,2657,3631
-894,2849,3673
-881,3005,3723
-858,3096,3761
-808,3136,3816
-734,3150,3875
-661,3201,3939
-622,3291,3979
-624,3397,4031
-662,3450,4088
-698,3441,4154
-711,3375,4196
-661,3310,4246
-564,3273,4302
-441,3288,4370
-336,3321,4415
-257,3332,4462
-200,3293,4503
-147,3245,4554
-74,3216,4591
37,3223,4646
180,3211,4715
331,3158,4800
482,3055,4864
661,2962,4923
879,2902,4976
1102,2896,5046
1280,2906,5106
1396,2918,5170
1464,2918,5216
1506,2940,5262
1538,2981,5289
1579,3049,5323
1638,3118,5350
1689,3201,5385
1693,3289,5402
1616,3397,5416
1450,3512,5412
1212,3637,5416
951,3723,5411
735,3745,5416
622,3695,5412
624,3637,5416
696,3609,5402
771,3615,5385
810,3593,5357
808,3528,5354
771,3426,5354
698,3332,5354
588,3242,5322
477,3158,5293
407,3074,5267
404,3027,5262
430,3007,5236
441,3005,5200
386,2995,5147
294,3005,5108
195,3029,5061
147,3049,5016
150,3015,4951
184,2940,4893
211,2840,4827
220,2744,4770
211,2639,4693
184,2548,4616
153,2498,4529
147,2526,4462
193,2593,4396
331,2657,4339
639,2684,4262
1212,2722,4185
2066,2802,4098
3122,2940,4031
4245,3106,3965
5252,3288,3908
5851,3426,3840
5729,3441,3785
4797,3234,3731
3342,2809,3693
1836,2229,3652
624,1633,3631
-197,1155,3612
-661,936,3600
-819,1025,3576
-735,1372,3569
-528,1818,3575
-331,2221,3600
-214,2482,3613
-147,2613,3631
-81,2661,3642
0,2700,3662
64,2750,3672
110,2809,3693
152,2843,3707
220,2853,3723
303,2843,3728
404,2853,3754
496,2877,3786
588,2918,3816
661,2939,3814
735,2940,3816
796,2904,3825
845,2853,3846
896,2791,3846
992,2744,3846
1143,2700,3851
1322,2657,3877
1492,2596,3892
1653,2548,3908
1818,2513,3916
1983,2504,3939
2125,2494,3961
2240,2504,4000
2337,2542,4031
2424,2635,4062
2481,2757,4081
2497,2896,4123
2481,3018,4169
2461,3136,4216
2445,3258,4238
2424,3419,4277
2381,3601,4331
2314,3789,4400
2211,3949,4445
2057,4094,4493
1853,4218,4545
1653,4333,4616
1508,4431,4665
1432,4529,4708
1393,4605,4744
1359,4638,4800
1311,4599,4848
1249,4529,4893
1176,4468,4919
1102,4442,4954
1020,4407,4983
918,4333,5016
791,4200,5031
661,4050,5046
540,3906,5047
441,3811,5046
343,3748,5028
257,3724,5016
164,3705,4997
73,3702,4985
-23,3697,4953
-110,3702,4923
-195,3706,4886
-294,3724,4862
-425,3730,4827
-588,3724,4800
-766,3700,4765
-955,3702,4739
-1141,3710,4702
-1285,3724,4677
-1288,3768,4653
-1028,3941,4646
-413,4238,4630
551,4595,4616
1761,4953,4590
3012,5335,4585
4038,5610,4581
4554,5531,4585
4365,4942,4567
3452,4050,4554
2027,3191,4542
441,2591,4554
-933,2266,4556
-1873,2221,4554
-2367,2417,4532
-2571,2766,4523
-2645,3100,4516
-2681,3354,4523
-2698,3524,4519
-2718,3658,4523
-2749,3742,4520
-2791,3789,4523
-2818,3809,4508
-2828,3854,4493
-2828,3924,4468
-2828,4007,4462
-2828,4042,4457
-2828,4029,4462
-2833,3970,4448
-2828,3920,4431
-2815,3877,4405
-2791,3854,4400
-2761,3828,4398
-2718,3811,4400
-2653,3792,4381
-2571,3789,4370
-2461,3786,4360
-2314,3789,4370
-2121,3762,4368
-1910,3702,4370
-1700,3588,4361
-1506,3462,4370
-1316,3354,4377
-1139,3310,4400
-977,3306,4413
-845,3332,4431
-738,3359,4438
-661,3419,4462
-601,3504,4487
-551,3615,4523
-496,3712,4540
-441,3811,4554
-381,3915,4558
-331,4050,4585
-295,4185,4614
-294,4312,4646
-313,4407,4650
-331,4486,4646
-320,4523,4636
-294,4508,4646
-267,4418,4650
-257,4290,4646
-254,4148,4622
-257,4029,4616
-257,3915,4615
-257,3811,4616
-255,3710,4585
-257,3637,4554
-260,3571,4528
-257,3506,4523
-253,3417,4507
-257,3332,4493
-289,3253,4470
-331,3201,4462
-365,3160,4444
-367,3136,4431
-349,3115,4410
-331,3092,4400
-323,3039,4382
-331,2962,4370
-362,2871,4348
-441,2809,4339
-562,2768,4323
-698,2744,4308
-808,2717,4274
-845,2722,4246
-696,2776,4221
-220,2918,4216
645,3164,4202
1800,3506,4185
3041,3776,4150
4113,3745,4123
4737,3261,4099
4664,2439,4093
3876,1531,4078
2644,806,4062
1381,417,4027
367,436,4000
-321,764,3975
-735,1219,3970
-946,1620,3956
-1028,1938,3939
-1032,2192,3902
-992,2395,3877
-927,2524,3855
-881,2613,3846
-897,2689,3828
-992,2766,3816
-1128,2813,3797
-1249,2853,3785
-1314,2891,3763
-1322,2940,3754
-1299,2976,3739
-1249,3027,3723
-1183,3089,3687
-1102,3158,3662
-1035,3195,3641
-992,3223,3631
-971,3281,3600
-955,3397,3569
-930,3505,3543
-881,3528,3539
-786,3440,3527
-624,3332,3508
-408,3265,3480
-184,3245,3477
6,3208,3489
147,3158,3508
253,3108,3516
331,3092,3539
389,3091,3571
441,3114,3600
499,3138,3594
551,3158,3569
583,3152,3539
588,3158,3508
577,3183,3447
551,3245,3354
508,3330,3226
441,3462,3077
356,3612,2892
257,3745,2677
160,3816,2433
73,3854,2185
9,3883,1934
-37,3920,1692
-62,3935,1460
-73,3941,1262
-84,3933,1093
-110,3920,954
-148,3881,829
-184,3833,739
-214,3769,678
-257,3702,646
-317,3635,623
-367,3615,615
-403,3632,606
-441,3658,585
-511,3629,538
-588,3550,492
-653,3428,450
-698,3288,400
-731,3136,323
-735,3005,277
-703,2901,340
-661,2831,554
-635,2791,840
-624,2809,1077
-626,2845,1185
-661,2853,1200
-730,2817,1192
-771,2831,1200
-672,2941,1199
-331,3136,1169
323,3362,1126
1285,3615,1108
2438,3801,1110
3526,3745,1108
4253,3292,1086
4407,2526,1077
3957,1685,1090
3048,1023,1108
1946,655,1106
918,610,1108
138,807,1132
-367,1132,1169
-656,1437,1189
-808,1655,1200
-881,1770,1221
-918,1829,1262
-943,1861,1297
-955,1916,1323
-946,2010,1347
-918,2156,1385
-882,2305,1420
-845,2417,1446
-809,2455,1458
-771,2461,1477
-738,2468,1505
-698,2526,1539
-654,2626,1557
-588,2766,1569
-516,2903,1580
-441,3005,1600
-372,3043,1616
-294,3049,1631
-204,3061,1642
-110,3114,1662
-20,3172,1686
73,3201,1723
188,3172,1756
331,3114,1785
496,3028,1807
661,2940,1846
796,2880,1894
881,2918,1939
932,3035,1965
992,3158,2000
1092,3203,2045
1212,3223,2092
1291,3292,2121
1285,3441,2154
1217,3573,2196
1139,3615,2246
1080,3546,2279
1028,3462,2308
982,3455,2337
955,3593,2369
936,3841,2384
881,4137,2400
784,4382,2423
698,4529,2462
661,4532,2493
624,4421,2523
522,4259,2550
367,4159,2585
237,4151,2614
184,4203,2646
194,4230,2674
220,4225,2708
212,4190,2736
147,4159,2769
30,4120,2798
-73,4094,2831
-122,4081,2858
-110,4094,2893
-124,4101,2923
-220,4094,2954
-379,4058,2969
-514,4007,2985
-568,3925,2996
-551,3811,3016
-501,3654,3028
-441,3506,3046
-390,3408,3059
-404,3419,3077
-538,3537,3089
-698,3745,3108
-573,3952,3122
110,4094,3139
1260,4144,3149
2497,4159,3169
3581,4106,3186
4481,3898,3200
4984,3445,3196
4628,2831,3200
3289,2205,3210
1543,1742,3231
135,1529,3234
-698,1611,3231
-1144,1886,3223
-1322,2199,3231
-1211,2427,3232
-918,2613,3231
-677,2807,3222
-588,3005,3231
-575,3133,3245
-551,3201,3262
-506,3254,3259
-441,3332,3262
-347,3393,3269
-220,3419,3293
-89,3407,3307
37,3419,3323
122,3478,3333
147,3593,3354
67,3689,3367
-73,3702,3385
-166,3589,3395
-73,3419,3416
185,3290,3438
441,3288,3477
547,3370,3510
551,3441,3539
626,3394,3549
881,3245,3569
1258,3053,3594
1616,2918,3631
1864,2863,3658
2020,2896,3693
2154,2965,3722
2314,3049,3754
2474,3124,3769
2571,3223,3785
2562,3333,3796
2497,3441,3816
2483,3496,3827
2571,3528,3846
2662,3578,3860
2608,3702,3877
2386,3862,3875
2167,4007,3877
2124,4083,3882
2240,4137,3908
2320,4214,3926
2240,4333,3939
2082,4413,3933
2020,4399,3939
2073,4295,3948
2093,4203,3970
1957,4165,3981
1726,4159,4000
1532,4107,4013
1432,4007,4031
1392,3885,4038
1396,3789,4062
1421,3703,4089
1432,3637,4123
1363,3591,4137
1249,3593,4154
1150,3604,4175
1139,3593,4216
1183,3526,4247
1249,3441,4277
1290,3359,4291
1285,3310,4308
1206,3283,4317
1065,3288,4339
913,3302,4354
808,3310,4370
719,3273,4366
588,3223,4370
457,3195,4368
551,3245,4370
1098,3357,4353
2130,3528,4339
3435,3728,4320
4738,3963,4308
5826,4164,4278
6537,4246,4246
6658,4107,4208
6023,3745,4185
4702,3200,4154
3085,2591,4123
1652,2057,4083
698,1764,4062
221,1762,4044
73,2003,4031
94,2350,3997
184,2722,3970
280,3045,3946
367,3288,3939
443,3429,3912
514,3528,3877
564,3625,3834
588,3745,3816
586,3852,3800
588,3941,3785
596,3982,3748
624,3963,3723
650,3862,3703
698,3745,3693
749,3680,3660
808,3724,3631
845,3823,3604
881,3920,3600
926,3970,3595
992,4007,3600
1073,4031,3597
1175,4029,3600
1295,3956,3600
1432,3854,3631
1594,3761,3674
1800,3724,3723
2032,3707,3748
2240,3702,3785
2381,3688,3835
2461,3702,3908
2498,3731,3967
2497,3789,4031
2455,3851,4097
2387,3941,4185
2307,4040,4262
2204,4159,4339
2065,4281,4398
1910,4442,4462
1769,4626,4517
1653,4834,4585
1555,5035,4646
1469,5248,4708
1375,5432,4750
1249,5553,4800
1095,5571,4845
955,5553,4893
854,5539,4920
771,5553,4954
681,5553,4983
588,5553,5016
501,5549,5028
404,5553,5046
279,5526,5060
147,5488,5077
29,5441,5073
-73,5422,5077
-185,5412,5085
-294,5422,5108
-414,5418,5110
-551,5400,5108
-720,5324,5099
-881,5205,5108
-1017,5057,5108
-1139,4943,5108
-1256,4860,5088
-1359,4813,5077
-1457,4769,5059
-1616,4747,5046
-1850,4725,5015
-2093,4725,4985
-2257,4758,4946
-2277,4900,4923
-2029,5151,4891
-1359,5444,4862
-248,5592,4821
1102,5553,4800
2452,5468,4782
3599,5553,4770
4271,5692,4736
4113,5553,4708
3035,4941,4673
1396,4137,4646
-235,3539,4607
-1506,3332,4585
-2332,3402,4565
-2754,3658,4554
-2861,4018,4520
-2828,4399,4493
-2807,4665,4468
-2828,4813,4462
-2827,4874,4443
-2791,4900,4431
-2740,4871,4411
-2681,4834,4400
-2596,4813,4378
-2497,4834,4370
-2404,4849,4362
-2314,4856,4370
-2224,4833,4366
-2130,4813,4370
-2036,4799,4365
-1910,4834,4370
-1761,4883,4363
-1616,4921,4370
-1500,4898,4376
-1396,4834,4400
-1273,4731,4413
-1139,4617,4431
-990,4493,4439
-808,4421,4462
-575,4398,4484
-331,4421,4523
-121,4420,4552
37,4399,4585
169,4355,4606
294,4333,4646
431,4324,4689
588,4355,4739
753,4422,4768
881,4551,4800
947,4713,4826
955,4900,4862
932,5062,4887
881,5205,4923
818,5308,4953
771,5400,4985
765,5462,4996
771,5509,5016
754,5530,5029
698,5553,5046
625,5549,5041
551,5509,5046
490,5408,5054
441,5292,5077
395,5179,5087
331,5096,5108
242,5008,5122
147,4921,5139
66,4820,5133
0,4725,5139
-64,4625,5147
-110,4551,5170
-130,4499,5170
-110,4486,5170
-82,4464,5162
-73,4421,5170
-118,4334,5166
-220,4246,5170
-366,4160,5164
-514,4094,5170
-627,4040,5164
-698,4050,5170
-758,4123,5166
-845,4246,5170
-946,4344,5162
-992,4399,5170
-876,4394,5169
-514,4399,5170
131,4481,5148
1028,4725,5139
2072,5040,5132
3048,5226,5139
3683,5058,5123
3746,4529,5108
3203,3800,5084
2240,3136,5077
1163,2705,5059
220,2591,5046
-461,2733,5023
-881,3049,5016
-1102,3431,4998
-1212,3833,4985
-1264,4171,4959
-1285,4399,4954
-1292,4490,4950
-1322,4529,4954
-1397,4574,4935
-1506,4660,4923
-1610,4742,4913
-1689,4813,4923
-1729,4846,4921
-1726,4856,4923
-1703,4824,4916
-1689,4791,4923
-1698,4759,4920
-1689,4747,4923
-1644,4724,4917
-1579,4704,4923
-1532,4685,4920
-1506,4704,4923
-1475,4753,4915
-1432,4834,4923
-1380,4891,4931
-1322,4900,4954
-1251,4833,4965
-1175,4747,4985
-1100,4666,4995
-1028,4617,5016
-952,4554,5026
-881,4486,5046
-821,4415,5057
-771,4399,5077
-716,4426,5087
-661,4486,5108
-612,4522,5119
-588,4551,5139
-592,4580,5147
-624,4660,5170
-664,4775,5184
-698,4921,5200
-726,5044,5195
-771,5139,5200
-832,5191,5207
-881,5248,5231
-884,5315,5235
-845,5400,5231
-796,5442,5208
-771,5422,5200
-758,5329,5194
-735,5226,5200
-683,5144,5186
-624,5117,5170
-587,5110,5142
-588,5117,5139
-606,5120,5136
-624,5139,5139
-649,5135,5119
-698,5096,5108
-777,4997,5089
-845,4900,5077
-880,4830,5052
-881,4813,5046
-869,4809,5044
-845,4813,5046
-806,4788,5025
-771,4725,5016
-757,4590,5011
-771,4421,5016
-801,4247,4996
-845,4137,4985
-884,4084,4978
-881,4094,4985
-760,4139,4967
-441,4246,4954
152,4409,4944
1028,4638,4954
2102,4865,4942
3158,5009,4923
3938,4922,4895
4224,4551,4893
3941,3949,4891
3158,3354,4893
2079,2972,4873
955,2918,4862
16,3117,4843
-624,3462,4831
-984,3817,4806
-1175,4116,4800
-1297,4286,4797
-1396,4333,4800
-1473,4267,4780
-1543,4159,4770
-1616,4059,4763
-1689,4029,4770
-1734,4056,4752
-1726,4137,4739
-1669,4234,4728
-1579,4355,4739
-1496,4460,4737
-1432,4529,4739
-1397,4525,4730
-1359,4486,4739
-1331,4430,4745
-1322,4399,4770
-1346,4388,4784
-1359,4421,4800
-1319,4474,4795
-1212,4529,4800
-1060,4530,4806
-881,4486,4831
-677,4398,4844
-441,4312,4862
-184,4222,4870
73,4159,4893
328,4121,4905
588,4137,4923
854,4181,4930
1102,4246,4954
1300,4297,4978
1432,4355,5016
1507,4416,5033
1543,4508,5046
1560,4608,5040
1579,4725,5046
1622,4826,5052
1689,4921,5077
1750,5010,5092
1763,5139,5108
1722,5281,5104
1653,5400,5108
1579,5436,5103
1506,5422,5108
1455,5393,5102
1469,5400,5108
1548,5421,5105
1616,5444,5108
1590,5408,5089
1469,5292,5077
1321,5091,5065
1212,4900,5077
1145,4786,5078
1102,4791,5077
1030,4836,5055
918,4856,5046
772,4782,5030
661,4638,5016
612,4457,4984
624,4312,4985
659,4225,5029
698,4225,5139
723,4292,5255
698,4421,5354
578,4537,5406
367,4595,5447
128,4543,5466
-37,4421,5477
-39,4249,5458
184,4094,5447
658,3996,5438
1396,4050,5447
2357,4271,5432
3416,4595,5416
4341,4813,5391
4885,4747,5385
4884,4307,5367
4334,3615,5354
3334,2881,5331
2057,2352,5323
728,2134,5306
-367,2221,5293
-1006,2457,5267
-1139,2722,5262
-931,2960,5258
-624,3223,5262
-396,3488,5242
-257,3702,5231
-128,3803,5220
37,3854,5231
157,3901,5229
147,3941,5231
57,3905,5223
73,3811,5231
256,3719,5229
477,3702,5231
552,3733,5221
514,3811,5231
513,3939,5232
661,4159,5231
873,4412,5206
1028,4595,5200
1073,4599,5206
1065,4442,5231
1083,4184,5232
1175,3898,5231
1345,3588,5223
1579,3288,5231
1848,3018,5227
2130,2831,5231
2408,2729,5234
2681,2744,5262
2931,2865,5279
3122,3092,5293
3214,3359,5285
3232,3615,5293
3246,3792,5302
3305,3898,5323
3356,3958,5323
3305,4029,5323
3133,4082,5315
2938,4094,5323
2812,4051,5320
2754,4050,5323
2694,4145,5316
2608,4355,5323
2521,4624,5322
2461,4921,5323
2402,5169,5305
2314,5292,5293
2168,5215,5271
1983,4987,5262
1790,4691,5241
1653,4421,5231
1595,4194,5211
1616,4029,5200
1667,3922,5178
1726,3898,5170
1776,3955,5153
1836,4137,5139
1883,4436,5103
1910,4791,5077
1875,4997,5052
1800,4900,5046
1686,4490,5029
1579,4029,5016
1490,3796,4984
1432,3898,4954
1399,4123,4913
1396,4203,4893
1397,4009,4874
1359,3658,4862
1250,3269,4827
1102,2940,4800
985,2758,4775
1028,2896,4770
1403,3382,4752
2204,4050,4739
3271,4637,4716
4334,5052,4708
5290,5312,4690
6170,5444,4677
6704,5379,4654
6354,5096,4646
4942,4591,4630
3048,3941,4616
1460,3230,4589
477,2635,4585
-68,2300,4584
-331,2308,4585
-339,2570,4563
-184,2940,4554
-40,3236,4551
37,3397,4554
101,3434,4534
184,3441,4523
239,3457,4519
257,3506,4523
264,3567,4504
294,3658,4493
329,3769,4486
367,3898,4493
387,4011,4475
404,4137,4462
404,4305,4453
404,4551,4462
395,4809,4449
404,4987,4431
442,4988,4405
514,4834,4400
602,4589,4395
698,4355,4400
801,4171,4396
918,4050,4400
1044,3920,4395
1175,3724,4400
1315,3421,4397
1469,3092,4400
1617,2824,4394
1726,2700,4400
1791,2695,4398
1836,2766,4400
1872,2836,4392
1873,2896,4400
1827,2940,4411
1763,3027,4431
1710,3171,4431
1653,3397,4431
1560,3655,4424
1432,3920,4431
1289,4142,4429
1139,4333,4431
982,4486,4425
845,4617,4431
753,4696,4429
698,4725,4431
640,4699,4423
551,4660,4431
437,4619,4432
331,4595,4431
257,4581,4409
220,4617,4400
194,4709,4396
147,4856,4400
72,4980,4383
0,5030,4370
-61,4958,4350
-110,4791,4339
-180,4535,4315
-257,4225,4308
-330,3864,4305
-367,3506,4308
-385,3183,4288
-404,2962,4277
-437,2871,4272
-477,2940,4277
-540,3108,4260
-661,3310,4246
-842,3478,4237
-1028,3637,4246
-1152,3776,4244
-1139,3898,4246
-851,3993,4243
-147,4159,4246
963,4444,4229
2277,4813,4216
3571,5070,4205
4664,5052,4216
5297,4675,4217
5142,4050,4216
4133,3369,4195
2644,2853,4185
1208,2583,4176
110,2548,4185
-631,2670,4184
-1065,2918,4185
-1236,3232,4175
-1249,3550,4185
-1217,3787,4197
-1175,3963,4216
-1105,4125,4213
-1028,4333,4216
-981,4550,4220
-955,4704,4246
-912,4701,4264
-845,4529,4277
-785,4222,4270
-735,3898,4277
-678,3664,4286
-588,3593,4308
-500,3609,4318
-441,3615,4339
-427,3572,4352
-404,3593,4370
-334,3761,4375
-220,4050,4400
-110,4306,4429
-37,4421,4462
4,4338,4472
37,4094,4493
91,3723,4519
184,3332,4554
317,3002,4566
477,2809,4585
646,2718,4608
808,2700,4646
962,2721,4663
1102,2831,4677
1216,3027,4685
1285,3288,4708
1306,3530,4722
1285,3724,4739
1232,3841,4739
1139,3898,4739
1005,3907,4719
845,3941,4708
686,4035,4700
551,4203,4708
453,4392,4698
404,4595,4677
415,4790,4637
477,4987,4616
563,5141,4597
624,5226,4585
625,5189,4551
551,5030,4523
427,4775,4498
294,4508,4493
176,4277,4475
73,4116,4462
-35,4002,4440
-147,3941,4431
-256,3910,4412
-331,3920,4400
-369,3968,4378
-367,4094,4370
-348,4284,4360
-331,4486,4370
-355,4592,4371
-441,4551,4370
-560,4372,4348
-661,4159,4339
-731,3990,4333
-808,3920,4339
-911,3902,4324
-992,3898,4308
-966,3849,4286
-771,3789,4277
-355,3763,4259
331,3854,4246
1278,4036,4225
2351,4203,4216
3300,4136,4197
3856,3702,4185
3841,2919,4164
3232,2047,4154
2195,1394,4137
1028,1198,4123
43,1454,4100
-588,2025,4093
-891,2696,4087
-1028,3332,4093
-1137,3817,4087
-1249,4116,4093
-1321,4220,4092
-1322,4225,4093
-1264,4226,4072
-1175,4312,4062
-1080,4452,4054
-992,4595,4062
-915,4657,4057
-845,4638,4062
-787,4564,4070
-735,4508,4093
-680,4468,4096
-588,4442,4093
-469,4411,4081
-367,4421,4093
-357,4465,4106
-441,4508,4123
-531,4483,4119
-514,4399,4123
-364,4259,4130
-147,4116,4154
92,4027,4168
367,4094,4185
670,4267,4193
918,4399,4216
1065,4335,4229
1175,4137,4246
1324,3948,4253
1506,3898,4277
1681,3972,4302
1836,4137,4339
1927,4310,4364
1873,4442,4400
1692,4493,4430
1543,4529,4462
1536,4591,4473
1579,4704,4493
1520,4812,4515
1359,4900,4554
1214,4945,4581
1139,4987,4616
1068,5036,4642
955,5117,4677
860,5170,4701
881,5139,4739
1015,4987,4769
1139,4791,4800
1121,4611,4810
955,4486,4831
749,4396,4856
624,4399,4893
604,4547,4908
624,4834,4923
574,5059,4932
441,5009,4954
320,4608,4966
367,4094,4985
563,3785,4996
735,3854,5016
704,4119,5016
514,4290,5016
353,4220,5007
367,4050,5016
532,3945,5016
698,3941,5016
708,3920,4995
514,3833,4985
239,3671,4977
110,3506,4985
288,3396,4972
771,3441,4954
1468,3609,4926
2314,3789,4923
3262,3872,4922
4187,3898,4923
4851,3869,4902
4995,3724,4893
4481,3381,4887
3416,2896,4893
2128,2312,4875
992,1720,4862
196,1350,4850
-294,1546,4862
-594,2309,4863
-735,3245,4862
-695,3934,4842
-514,4333,4831
-332,4499,4820
-257,4355,4831
-278,3823,4833
-294,3158,4831
-253,2711,4807
-184,2613,4800
-142,2717,4797
-110,2918,4800
-66,3177,4780
0,3462,4770
38,3664,4763
73,3745,4770
154,3717,4754
331,3637,4739
537,3531,4716
698,3441,4708
800,3361,4688
918,3288,4677
1080,3218,4667
1212,3201,4677
1225,3219,4677
1175,3223,4677
1239,3123,4666
1543,2962,4677
2006,2840,4689
2424,2896,4708
2651,3124,4713
2718,3397,4739
2732,3523,4767
2754,3441,4800
2751,3233,4810
2681,3092,4831
2553,3103,4856
2424,3245,4893
2330,3401,4906
2277,3550,4923
2233,3736,4936
2167,4029,4954
2054,4373,4949
1910,4704,4954
1763,5016,4964
1653,5357,4985
1581,5576,4975
1543,5422,4954
1535,4812,4925
1579,4050,4923
1666,3512,4921
1763,3332,4923
1818,3379,4905
1836,3550,4893
1836,3804,4871
